case,frequency_real,frequency_imag,v(out)_real,v(out)_imag,v(vn)_real,v(vn)_imag,v(sum)_real,v(sum)_imag,v(vp)_real,v(vp)_imag,i(vp)_real,i(vp)_imag,i(iin)_real,i(iin)_imag,i(rf)_real,i(rf)_imag,i(cf)_real,i(cf)_imag,i(vn)_real,i(vn)_imag,i(ci)_real,i(ci)_imag
2,1308.177474260185,0.0,-99328.81135766442,8177.559687520146,0.0,0.0,1.171433260373306,13.01282303060361,0.0,0.0,0.4995076701643484,4.04873124466576e-05,1.0,0.0,-0.9932998279092481,0.08164546864489543,-0.00671086683716752,-0.08164449276998714,0.4995076701643484,4.04873124466576e-05,-1.069591784864687e-05,9.628620852414865e-07
2,1359.356390878516,0.0,-99275.66165983523,8492.952356728181,0.0,0.0,1.256272697777604,13.51467994862833,0.0,0.0,0.4995083599842474,4.201233195999521e-05,1.0,0.0,-0.9927691793253302,0.08479437676779554,-0.007242362425608718,-0.08479329025953637,0.4995083599842474,4.201233195999521e-05,-1.154300721168187e-05,1.072993579234388e-06
2,1412.537544622744,0.0,-99218.33556081624,8820.13652665871,0.0,0.0,1.347778654249851,14.03529689812422,0.0,0.0,0.4995091040054831,4.358989554020809e-05,1.0,0.0,-0.992196833394705,0.08806101229760588,-0.007815621913548206,-0.08805980207706085,0.4995091040054831,4.358989554020809e-05,-1.245665603177685e-05,1.196185248151415e-06
2,1467.799267622059,0.0,-99156.51031549538,9159.507897397994,0.0,0.0,1.446466306806542,14.57530308375499,0.0,0.0,0.4995099064199167,4.522120576666566e-05,1.0,0.0,-0.9915795678180219,0.0914493259431424,-0.0084338727428888,-0.09144797737082704,0.4995099064199167,4.522120576666566e-05,-1.344200737727168e-05,1.333997012298102e-06
2,1525.222956539008,0.0,-99089.83912904428,9511.46989018569,0.0,0.0,1.552889221333317,15.13533993994861,0.0,0.0,0.4995107717259089,4.690741121748943e-05,1.0,0.0,-0.9909139201826562,0.09496334550245743,-0.009100582851923321,-0.09496184219323901,0.4995107717259089,4.690741121748943e-05,-1.4504587468642e-05,1.488173878439954e-06
2,1584.893192461102,0.0,-99017.94951159731,9876.433053650264,0.0,0.0,1.66764197908924,15.71606017936574,0.0,0.0,0.499511704757424,4.864959282713244e-05,1.0,0.0,-0.9901961715357641,0.09860716993470899,-0.00981947712846964,-0.0986054935511453,0.499511704757424,4.864959282713244e-05,-1.565033187577708e-05,1.660667503487353e-06
2,1646.897865482857,0.0,-98940.44154489588,10254.81434795779,0.0,0.0,1.791362943389686,16.31812664633617,0.0,0.0,0.4995127107049484,5.044874819759571e-05,1.0,0.0,-0.9894223290783928,0.1023849622131146,-0.01059455474335863,-0.102383092234806,0.4995127107049484,5.044874819759571e-05,-1.688561311414178e-05,1.853660181996442e-06
2,1711.328304161769,0.0,-98856.88606051257,10647.03629214642,0.0,0.0,1.92473716767563,16.94221095178727,0.0,0.0,0.4995137951382276,5.230577471593278e-05,1.0,0.0,-0.9885881079768025,0.1063009408119464,-0.01143010736810552,-0.1062988542782234,0.4995137951382276,5.230577471593278e-05,-1.82172696452992e-05,2.069591511973087e-06
2,1778.27941003891,0.0,-98766.82273021375,11053.52595854536,0.0,0.0,2.068499443645123,17.58899186392955,0.0,0.0,0.4995149640290037,5.422144829481113e-05,1.0,0.0,-0.9876889122965741,0.1103593696668143,-0.0123307382711987,-0.1103570408898073,0.4995149640290037,5.422144829481113e-05,-1.965263627213135e-05,2.311188015182909e-06
2,1847.849797422278,0.0,-98669.75807015883,11474.71379673193,0.0,0.0,2.223437487104093,18.2591534266212,0.0,0.0,0.4995162237819386,5.619640285203786e-05,1.0,0.0,-0.9867198150764594,0.1145645464330531,-0.01330138227600375,-0.1145619466778868,0.4995162237819386,5.619640285203786e-05,-2.119957590070127e-05,2.581496012821996e-06
2,1920.141938638787,0.0,-98565.16336201585,11911.03226797287,0.0,0.0,2.390395256254124,18.95338277508927,0.0,0.0,0.4995175812600792,5.823110279834509e-05,1.0,0.0,-0.9856755375727212,0.1189207888519779,-0.01434732654950248,-0.1189178859805136,0.4995175812600792,5.823110279834509e-05,-2.286651261878159e-05,2.883918081517938e-06
2,1995.262314968865,0.0,-98452.47249571483,12362.91426953967,0.0,0.0,2.570276395214023,19.67236761607273,0.0,0.0,0.4995190438066857,6.032581825365924e-05,1.0,0.0,-0.9845504277211005,0.1234324190192359,-0.01547423217463793,-0.1234291770934273,0.4995190438066857,6.032581825365924e-05,-2.466246601458062e-05,3.222253441078145e-06
2,2073.32157348594,0.0,-98331.07974051088,12830.79132670063,0.0,0.0,2.764047791773919,20.41679333690627,0.0,0.0,0.4995206192825208,6.248059025892871e-05,1.0,0.0,-0.9833384378830266,0.1281037453336372,-0.01668815643955353,-0.1281001241741931,0.4995206192825208,6.248059025892871e-05,-2.659708662794738e-05,3.600742650840649e-06
2,2154.434690031867,0.0,-98200.33745331789,13315.09152860035,0.0,0.0,2.972743235644884,21.18733970561152,0.0,0.0,0.4995223160922251,6.4695197806941e-05,1.0,0.0,-0.9820331019655354,0.1329390418889474,-0.01799557575411131,-0.1329349965845887,0.4995223160922251,6.4695197806941e-05,-2.868069238974426e-05,4.024117018931006e-06
2,2238.721138568323,0.0,-98059.55373594821,13816.23718266968,0.0,0.0,3.197467157791834,21.98467712146885,0.0,0.0,0.4995241432097828,6.696911862036359e-05,1.0,0.0,-0.9806275120310601,0.1379425250554821,-0.01940340907733478,-0.1379380054176521,0.4995241432097828,6.696911862036359e-05,-3.092430586212688e-05,4.497653152936268e-06
2,2326.305067153608,0.0,-97907.99005599486,14334.64216071029,0.0,0.0,3.43939842817781,22.80946237326498,0.0,0.0,0.499526110221268,6.9301485041251e-05,1.0,0.0,-0.9791142945442305,0.1431183269833703,-0.02091904170841399,-0.1431132769408004,0.499526110221268,6.9301485041251e-05,-3.333969204295356e-05,5.027233107557586e-06
2,2417.315480804085,0.0,-97744.858849664,14870.70890841372,0.0,0.0,3.699794182102778,23.66233386002932,0.0,0.0,0.4995282273430348,7.169103616888606e-05,1.0,0.0,-0.9774855864384611,0.1484704657455369,-0.02255034925818496,-0.1484648226725971,0.4995282273430348,7.169103616888606e-05,-3.593939644009483e-05,5.619410606067045e-06
2,2511.886431509561,0.0,-97569.32112895607,15424.82508887238,0.0,0.0,3.979993639557506,24.54390622737628,0.0,0.0,0.4995305054635537,7.413606533646089e-05,1.0,0.0,-0.9757330112259563,0.1540028118264501,-0.02430572157710627,-0.1539965057987102,0.4995305054635537,7.413606533646089e-05,-3.873678305623986e-05,6.281483833603875e-06
2,2610.157215682516,0.0,-97380.48412024163,15997.3598296911,0.0,0.0,4.281421874897205,25.45476437075558,0.0,0.0,0.4995329561616018,7.663436053917394e-05,1.0,0.0,-0.9738476554211654,0.1597190506532035,-0.02619408636926274,-0.159712003623122,0.4995329561616018,7.663436053917394e-05,-4.174607184990995e-05,7.021575317136967e-06
2,2712.272579332007,0.0,-97177.39896652935,16588.65954270661,0.0,0.0,4.605593484055134,26.39545675639602,0.0,0.0,0.4995355917490087,7.918314008747984e-05,1.0,0.0,-0.9718200456001341,0.1656226408595022,-0.02822493216942728,-0.1656147657446305,0.4995355917490087,7.918314008747984e-05,-4.498237515499595e-05,7.848719414979336e-06
2,2818.382931264432,0.0,-96959.05853160741,17199.04328517503,0.0,0.0,4.954116089909803,27.36648800986222,0.0,0.0,0.4995384252915755,8.177898155281582e-05,1.0,0.0,-0.9696401264769733,0.1717167679716517,-0.03040833030135669,-0.1717079676472172,0.4995384252915755,8.177898155281582e-05,-4.846173244591866e-05,8.772957946547936e-06
2,2928.644564625213,0.0,-96724.3953507882,17828.79763172251,0.0,0.0,5.32869361313351,28.36831072362475,0.0,0.0,0.4995414706336305,8.44177436647442e-05,1.0,0.0,-0.9672972404440133,0.1780042932099889,-0.03275495537002479,-0.1779944593971952,0.4995414706336305,8.44177436647442e-05,-5.220114273194289e-05,9.805444482893502e-06
2,3043.219887107698,0.0,-96472.27978020803,18478.17102751784,0.0,0.0,5.731129226391204,29.40131643608038,0.0,0.0,0.4995447424334998,8.70944817279451e-05,1.0,0.0,-0.9647801090943443,0.1844876971108176,-0.03527610376827383,-0.1844767091516968,0.4995447424334998,8.70944817279451e-05,-5.621859374720393e-05,1.095855780443305e-05
2,3162.277660168354,0.0,-96201.51840452634,19147.36759518804,0.0,0.0,6.16332789567241,30.46582573849446,0.0,0.0,0.4995482561662357,8.980335474007006e-05,1.0,0.0,-0.9620768173242202,0.1911690176944954,-0.03798370959942973,-0.1911567412036716,0.4995482561662357,8.980335474007006e-05,-6.05330869778867e-05,1.224602499812008e-05
2,3285.993247600628,0.0,-95910.85277140726,19836.54037114877,0.0,0.0,6.627298400489963,31.56207747065491,0.0,0.0,0.4995520281572681,9.25375258020722e-05,1.0,0.0,-0.9591748006980775,0.1980497829367812,-0.04089035733205407,-0.1980360683200836,0.4995520281572681,9.25375258020722e-05,-6.516465743004706e-05,1.368305462009456e-05
2,3414.548873833574,0.0,-95598.95853028979,20545.78395147541,0.0,0.0,7.125154708352056,32.6902169738969,0.0,0.0,0.4995560755787665,9.528905161459988e-05,1.0,0.0,-0.9560608368499816,0.2051309373450152,-0.0440092904117607,-0.2051156181745214,0.4995560755787665,9.528905161459988e-05,-7.013438689688991e-05,1.528648027679916e-05
2,3548.133892335725,0.0,-95264.44506257062,21275.1265334294,0.0,0.0,7.65911656487151,33.85028337904077,0.0,0.0,0.4995604164705583,9.80487664037355e-05,1.0,0.0,-0.952721041791355,0.2124127625005036,-0.04735441495885746,-0.2123956537353345,0.4995604164705583,9.80487664037355e-05,-7.546440932908692e-05,1.707491488560272e-05
2,3686.945064519545,0.0,-94905.85570029092,22024.52134653152,0.0,0.0,8.231509144621668,35.04219591951551,0.0,0.0,0.4995650697137535,0.0001008061578886554,1.0,0.0,-0.9491408720943555,0.2198947915061201,-0.05094029758088796,-0.2198756875481716,0.4995650697137535,0.0001008061578886554,-8.117790675265796e-05,1.906891575261154e-05
2,3831.186849557256,0.0,-94521.66864054305,22793.8374769021,0.0,0.0,8.844761591084534,36.26573927578283,0.0,0.0,0.4995700550462061,0.000103549231425859,1.0,0.0,-0.9453051340213414,0.2275757173762632,-0.05478215622791407,-0.2275543899500755,0.4995700550462061,0.000103549231425859,-8.729909401722289e-05,2.129116044838557e-05
2,3981.071705534939,0.0,-94110.29867282718,23582.85010073724,0.0,0.0,9.501404259484843,37.5205479760989,0.0,0.0,0.499575393014311,0.0001062643684690556,1.0,0.0,-0.9411980007708667,0.2354532955276114,-0.05889584291822494,-0.2354294913737905,0.499575393014311,0.0001062643684690556,-9.38531904959853e-05,2.37666332728628e-05
2,4136.820402388472,0.0,-93670.09984615758,24391.23015752681,0.0,0.0,10.20406445891422,38.80608990266774,0.0,0.0,0.4995811049602707,0.0001089361760477914,1.0,0.0,-0.936803039106165,0.2435242406762414,-0.06329781706647708,-0.2434976790482894,0.4995811049602707,0.0001089361760477914,-0.0001008663767066196,2.652282186205815e-05
2,4298.662347082241,0.0,-93199.36921141109,25218.53351118819,0.0,0.0,10.95546047846437,40.12164898006449,0.0,0.0,0.4995872129493364,0.0001115473312438553,1.0,0.0,-0.9321032467188957,0.2517841186220812,-0.06800510805932643,-0.2517544885772174,0.4995872129493364,0.0001115473312438553,-0.0001083657336824724,2.958992321497086e-05
2,4466.835921509593,0.0,-92696.35178170896,26064.18966789999,0.0,0.0,11.75839366886066,41.4663071554387,0.0,0.0,0.4995937397306989,0.0001140784154358698,1.0,0.0,-0.9270811017537782,0.2602272336074455,-0.07303526565063367,-0.2601941910830506,0.4995937397306989,0.0001140784154358698,-0.0001163791628057175,3.300105808777259e-05
2,4641.588833612739,0.0,-92159.24685889987,26927.4901432231,0.0,0.0,12.61573834365117,42.83892581873079,0.0,0.0,0.4996007086319878,0.0001165077464975184,1.0,0.0,-0.9217186259724354,0.2688465121740437,-0.07840629669555754,-0.2688096768427918,0.4996007086319878,0.0001165077464975184,-0.0001249352837312603,3.679249232608551e-05
2,4823.178482239265,0.0,-91586.2158767344,27807.57659815277,0.0,0.0,13.53042925908812,44.23812685346638,0.0,0.0,0.4996081434701409,0.000118811205311431,1.0,0.0,-0.9159974630599349,0.277633384712993,-0.08413658671762318,-0.2775923366115929,0.4996081434701409,0.000118811205311431,-0.0001340633079872437,4.100386327317132e-05
2,5011.87233627268,0.0,-90975.39191025379,28703.42889400122,0.0,0.0,14.50544643450121,45.66227355757292,0.0,0.0,0.4996160684258939,0.0001209620606914541,1.0,0.0,-0.909898973566883,0.2865776662044365,-0.09024480481352648,-0.2865319421332501,0.4996160684258939,0.0001209620606914541,-0.0001437928858561284,4.567840891274452e-05
2,5207.948328595417,0.0,-90324.89099532546,29613.85324925106,0.0,0.0,15.5437970829953,47.10945172653737,0.0,0.0,0.4996245078864376,0.000122930801126131,1.0,0.0,-0.9034043479240846,0.2956674379752452,-0.0967497904563468,-0.2956165276689202,0.4996245078864376,0.000122930801126131,-0.0001541539242287979,5.086319687329521e-05
2,5411.695265464588,0.0,-89632.82539113007,30537.47071733525,0.0,0.0,16.6484944409749,48.57745124827488,0.0,0.0,0.4996334862908043,0.0001246849546987505,1.0,0.0,-0.8964947388557105,0.3048889326608698,-0.1036704208690959,-0.3048322747335654,0.4996334862908043,0.0001246849546987505,-0.0001651763733011023,5.66093498530649e-05
2,5623.413251903441,0.0,-88897.3189006874,31472.70624204214,0.0,0.0,17.82253331213724,50.06374861967925,0.0,0.0,0.499643027905222,0.000126188933109006,1.0,0.0,-0.8891514143399954,0.3142264249342246,-0.1110254578177373,-0.3141634026070559,0.499643027905222,0.000126188933109006,-0.0001768899802661569,6.29722634201154e-05
2,5843.414133735124,0.0,-88116.52433912473,32417.7785859811,0.0,0.0,19.06886218334694,51.56549085615552,0.0,0.0,0.499653156621207,0.0001274038759220275,1.0,0.0,-0.8813559320130808,0.3236621309512495,-0.1188333729266163,-0.3235920675742298,0.499653156621207,0.0001274038759220275,-0.0001893240085592997,7.001181152889427e-05
2,6072.021956909831,0.0,-87288.64320534082,33370.69146602709,0.0,0.0,20.39035182316729,53.07948132728779,0.0,0.0,0.499663895678168,0.0001282875111883186,1.0,0.0,-0.87309033557164,0.3331761198469981,-0.1271121509597658,-0.3330982742330379,0.499663895678168,0.0001282875111883186,-0.000202506921757738,7.779253447874409e-05
2,6309.573444801876,0.0,-86411.94756911318,34329.22626629115,0.0,0.0,21.78976034410152,54.60216811019927,0.0,0.0,0.4996752673869196,0.0001287940390284348,1.0,0.0,-0.8643373732945728,0.3427462409818096,-0.1358790709476,-0.3426598025761825,0.4996752673869196,0.0001287940390284348,-0.0002164660319332959,8.638380345897096e-05
2,6556.418494179729,0.0,-85484.80413188039,35290.9367319763,0.0,0.0,23.26969479482796,56.12963550403947,0.0,0.0,0.4996872928204539,0.0001288740356812923,1.0,0.0,-0.8550807382667522,0.3523480709647226,-0.1451504655766673,-0.3522521548797864,0.4996872928204539,0.0001288740356812923,-0.0002312271131143973,9.585995530068894e-05
2,6812.920690579551,0.0,-84505.70035508393,36253.14607415593,0.0,0.0,24.83256945228641,57.65759939268901,0.0,0.0,0.4996999914646949,0.0001284743898395391,1.0,0.0,-0.8453053292453622,0.3619548847476325,-0.1549414599036137,-0.361848526699398,0.4996999914646949,0.0001284743898395391,-0.0002468139815455102,0.0001063003906350874
2,7079.457843841315,0.0,-83473.27247520373,37212.94693340921,0.0,0.0,26.48056110192556,59.18140716990456,0.0,0.0,0.4997133808547005,0.0001275382760468347,1.0,0.0,-0.8349975303630567,0.3715376552623931,-0.1652656912020034,-0.3714198064526147,0.4997133808547005,0.0001275382760468347,-0.0002632480456209486,0.0001177896283712049
2,7356.422544596346,0.0,-82386.3351401937,38167.20465647368,0.0,0.0,28.21556172971032,60.69604295255704,0.0,0.0,0.4997274761917652,0.0001260051708413812,1.0,0.0,-0.8241455070192342,0.3810650861352113,-0.1761350125949288,-0.3809346081298567,0.4997274761917652,0.0001260051708413812,-0.0002805478297247534,0.0001304173093116206
2,7644.222742525932,0.0,-81243.9123093435,39112.56433159187,0.0,0.0,30.03912919748109,62.19613879280951,0.0,0.0,0.4997422899359663,0.0001238109114183317,1.0,0.0,-0.8127395143854099,0.3905036819279907,-0.1875591840531448,-0.3903593415899883,0.4997422899359663,0.0001238109114183317,-0.0002987284776840241,0.0001442781418636019
2,7943.282347242741,0.0,-80045.26895992107,40045.46200201944,0.0,0.0,31.95243663029396,63.67599255897949,0.0,0.0,0.4997578314009843,0.0001208878136367275,1.0,0.0,-0.8007722139655137,0.3998178600946046,-0.1995455553251721,-0.3996583246353888,0.4997578314009843,0.0001208878136367275,-0.0003178012431224693,0.0001594717832233833
2,8254.041852680108,0.0,-78789.94304244612,40962.14043044246,0.0,0.0,33.95622140685009,65.12959308025165,0.0,0.0,0.4997741063211834,0.000117164846869855,1.0,0.0,-0.7882389926385298,0.4089701083736221,-0.2120987463808716,-0.4087939405938656,0.4997741063211834,0.000117164846869855,-0.0003377729756228962,0.0001761026501634842
2,8576.958985908861,0.0,-77477.77702620786,41858.6697175049,0.0,0.0,36.0507348039464,66.5506530388302,0.0,0.0,0.4997911164577999,0.000112567865926394,1.0,0.0,-0.7751382776101181,0.4179211906446608,-0.2252203319523531,-0.4177268444393402,0.4997911164577999,0.000112567865926394,-0.000358645613205943,0.0001942796546675848
2,8912.509381337371,0.0,-76108.94828267615,42730.97298373707,0.0,0.0,38.23569349585159,67.93264994383935,0.0,0.0,0.4998088591887608,0.0001070199145942752,1.0,0.0,-0.7614718397617201,0.4266304033379323,-0.2389085376957227,-0.4264162195441201,0.4998088591887608,0.0001070199145942752,-0.0003804156931362111,0.0002141158611623864
2,9261.187281287846,0.0,-74683.99747255431,43574.85720542882,0.0,0.0,40.51023424023879,69.26887533139961,0.0,0.0,0.4998273271467042,0.0001004415889838128,1.0,0.0,-0.7472450770679456,0.4350558833009742,-0.2531579563161935,-0.4348200859681008,0.4998273271467042,0.0001004415889838128,-0.0004030738943734003,0.0002357280639980297
2,9623.506263980795,0.0,-73203.85403874016,44386.04915231309,0.0,0.0,42.87287318379822,70.55249210759212,0.0,0.0,0.4998465078806476,9.275146794607281e-05,1.0,0.0,-0.7324672691192397,0.4431549666020551,-0.2679592926338867,-0.4428956597634486,0.4998465078806476,9.275146794607281e-05,-0.0004266046259994819,0.0002592362861145383
2,9999.999999999904,0.0,-71669.85786900298,45160.23621085715,0.0,0.0,45.32147128178622,71.77659968924127,0.0,0.0,0.499866383569497,8.386660920223221e-05,1.0,0.0,-0.7171517934028477,0.4508845961116792,-0.2832991469522477,-0.450599761132622,0.499866383569497,8.386660920223221e-05,-0.0004509856765667473,0.000284763202457478
2,10391.22303835159,0.0,-70083.77618516021,45893.11169586532,0.0,0.0,47.8532073372553,72.9343063082415,0.0,0.0,0.4998869308069516,7.370309731413727e-05,1.0,0.0,-0.7013162939249749,0.4582017738955708,-0.2991598461612394,-0.4578892674666576,0.4998869308069516,7.370309731413727e-05,-0.0004761879394212697,0.0003124334946070703
2,10797.75162327699,0.0,-68447.81474566254,46580.42406124241,0.0,0.0,50.46456011725968,74.01880753893784,0.0,0.0,0.4999081204509821,6.217663758434355e-05,1.0,0.0,-0.6849827930577982,0.4650640525370348,-0.3155193317062147,-0.4647216053720728,0.4999081204509821,6.217663758434355e-05,-0.0005021752285727738,0.0003423731461544837
2,11220.18454301952,0.0,-66764.62252020605,47218.02922623512,0.0,0.0,53.15130088938167,75.02346979764116,0.0,0.0,0.4999299175560736,4.920320361634367e-05,1.0,0.0,-0.6681777382109543,0.4714300575643748,-0.3323511128362787,-0.4710552738494283,0.4999299175560736,4.920320361634367e-05,-0.0005289041985338445,0.0003747086914768837
2,11659.1440117982,0.0,-65037.28911085778,47801.94504590693,0.0,0.0,55.90849753636576,75.94191726386634,0.0,0.0,0.4999522814109696,3.469969396974193e-05,1.0,0.0,-0.6509319760839415,0.4772600312864306,-0.3496242923872572,-0.4768503889109509,0.4999522814109696,3.469969396974193e-05,-0.0005563243796959831,0.0004095664335624064
2,12115.27658628577,0.0,-63269.33435438755,48328.40678476688,0.0,0.0,58.73053115144648,76.76812040169898,0.0,0.0,0.4999751656628177,1.85846074600704e-05,1.0,0.0,-0.63328064885539,0.4825163866436518,-0.3673036707523243,-0.4820692382262718,0.4999751656628177,1.85846074600704e-05,-0.0005843783382454252,0.0004470716492596829
2,12589.25411794155,0.0,-61464.68974239317,48793.92231159772,0.0,0.0,61.61112569440229,77.49648403514584,0.0,0.0,0.4999985185609148,7.787184586049989e-07,1.0,0.0,-0.6152630086808757,0.4871642582756258,-0.385349931674392,-0.4866768329765596,0.4999985185609148,7.787184586049989e-07,-0.0006130019663932969,0.0004873478025821783
2,13081.77474260181,0.0,-59627.67153369301,49195.32563250986,0.0,0.0,64.54339090856593,78.12193276960897,0.0,0.0,0.5000222833027692,-1.879428191386978e-05,1.0,0.0,-0.5969221492460158,0.4911720369974025,-0.4037199111154785,-0.4906414430871527,0.5000222833027692,-1.879428191386978e-05,-0.0006421249048850621,0.0005305157883170703
2,13593.56390878512,0.0,-57762.94569857672,49529.82732777578,0.0,0.0,67.5198782761363,78.63999146992137,0.0,0.0,0.5000463984847556,-4.020718051833683e-05,1.0,0.0,-0.5783046557685286,0.4945118733630587,-0.4223669478071087,-0.4939351014940478,0.5000463984847556,-4.020718051833683e-05,-0.0006716710955156815,0.00057669322901903
2,14125.3754462274,0.0,-55875.48511533054,49795.06046360546,0.0,0.0,70.53264934063918,79.0468585138733,0.0,0.0,0.5000707986491761,-6.352869650072535e-05,1.0,0.0,-0.5594601776467117,0.4971601360509159,-0.441241311277519,-0.4965340631556737,0.5000707986491761,-6.352869650072535e-05,-0.000701559456880065,0.0006259938483835672
2,14677.99267622055,0.0,-53970.51972228217,49989.1206172723,0.0,0.0,73.57335527378382,79.33946964803908,0.0,0.0,0.5000954149386416,-8.882301881385501e-05,1.0,0.0,-0.5404409307755595,0.4990978114762427,-0.4602907003231521,-0.4984192051938492,0.5000954149386416,-8.882301881385501e-05,-0.0007317046720671048,0.0006785269429238126
2,15252.22956539003,0.0,-52053.48059840599,50110.59878379967,0.0,0.0,76.6333261338441,79.51555047926377,0.0,0.0,0.5001201758086609,-0.0001161494383268291,1.0,0.0,-0.5213011392453983,0.5003108323332042,-0.4794608021939583,-0.4995763558458438,0.5001201758086609,-0.0001161494383268291,-0.0007620180726826885,0.0007343969718099909
2,15848.93192461097,0.0,-50129.93918699906,50158.60612164475,0.0,0.0,79.70366787645617,79.57365593798022,0.0,0.0,0.5001450078170819,-0.0001455620777051081,1.0,0.0,-0.5020964285487552,0.5007903246570677,-0.4986959003473056,-0.4999965418017072,0.5001450078170819,-0.0001455620777051081,-0.0007924085997286792,0.0007937032817047849
2,16468.97865482852,0.0,-48205.54307571367,50132.78973625013,0.0,0.0,82.77536486224199,79.51319543398131,0.0,0.0,0.5001698364540061,-0.0001771097608980199,1.0,0.0,-0.4828831844057591,0.5005327654081615,-0.5179395166375497,-0.4996761459153849,0.5001698364540061,-0.0001771097608980199,-0.0008227838186736973,0.000856539979581272
2,17113.28304161763,0.0,-46285.94989005365,50033.33898299085,0.0,0.0,85.83938537543145,79.33444287747989,0.0,0.0,0.5001945869921656,-0.0002108359867634135,1.0,0.0,-0.4637178927542908,0.4995400454011337,-0.5371350723700803,-0.4986169701046992,0.5001945869921656,-0.0002108359867634135,-0.0008530509637563974,0.0009229959619916179
2,17782.79410038904,0.0,-44376.76093721646,49860.98208086628,0.0,0.0,88.88678754065404,79.038531232065,0.0,0.0,0.5002191853441218,-0.0002467790450282337,1.0,0.0,-0.4446564772475712,0.4978194354963422,-0.5562265518509151,-0.4968262013535,0.5002191853441218,-0.0002467790450282337,-0.0008831179852739077,0.0009931551043110322
2,18478.49797422272,0.0,-42483.45624777134,49616.97314914488,0.0,0.0,91.90882300821795,78.62743177856464,0.0,0.0,0.5002435589012748,-0.0002849722532118903,1.0,0.0,-0.4257536507077956,0.4953834571736632,-0.5751591519568159,-0.4943162819378717,0.5002435589012748,-0.0002849722532118903,-0.0009128945734344135,0.001067096608359778
2,19201.41938638781,0.0,-40611.3326034214,49303.07009408515,0.0,0.0,94.89703587234726,78.10391877181246,0.0,0.0,0.5002676373292161,-0.0003254443186051503,1.0,0.0,-0.4070622963929375,0.4922496617531334,-0.5938799018433238,-0.4911046881474406,0.5002676373292161,-0.0003254443186051503,-0.0009422931332971641,0.001144895501773968
2,19952.62314968858,0.0,-38765.44601381531,48921.50406530967,0.0,0.0,97.84335448728052,77.47152063858084,0.0,0.0,0.5002913533091942,-0.0003682198089336453,1.0,0.0,-0.3886328936830259,0.488440325446711,-0.6123382381609328,-0.4872136246973579,0.5002913533091942,-0.0003682198089336453,-0.0009712296873132054,0.001226623277832401
2,20733.21573485933,0.0,-36950.55992201852,48474.94145659807,0.0,0.0,100.740174138602,76.73445927276771,0.0,0.0,0.5003146432011363,-0.0004133197298870073,1.0,0.0,-0.3705130009615712,0.483982069973253,-0.6304865229831639,-0.4826696445784214,0.5003146432011363,-0.0004133197298870073,-0.0009996246849093852,0.001312348660372393
2,21544.3469003186,0.0,-35171.10018823008,47966.43963178945,0.0,0.0,103.5804288942236,75.8975793124082,0.0,0.0,0.5003374476209501,-0.0004607621754075808,1.0,0.0,-0.352746806171243,0.4789054205247705,-0.6482804939505535,-0.4775032061520498,0.5003374476209501,-0.0004607621754075808,-0.001027403702225466,0.001402138475141446
2,22387.21138568315,0.0,-33431.11763848993,47399.39770473928,0.0,0.0,106.3576513793505,74.9662695197294,0.0,0.0,0.5003597119143706,-0.0005105630580146681,1.0,0.0,-0.3353747528986928,0.4732443143521955,-0.6656796387629634,-0.4717481807793519,0.5003597119143706,-0.0005105630580146681,-0.001054498019307665,0.00149605860657404
2,23263.05067153601,0.0,-31734.2586846106,46777.50378848556,0.0,0.0,109.0660196671379,73.94637852316737,0.0,0.0,0.5003813865273514,-0.000562736883694015,1.0,0.0,-0.3184332470427774,0.4670355740996239,-0.6826474889577415,-0.4654413251356375,0.5003813865273514,-0.000562736883694015,-0.001080845066538573,0.001594175017608092
2,24173.15480804078,0.0,-30083.74423861086,46104.68015266537,0.0,0.0,111.7003909286577,72.84412721829722,0.0,0.0,0.5004024272709557,-0.0006172975527078961,1.0,0.0,-0.3019544462953952,0.4603183602544707,-0.69915183074081,-0.4586217326005578,0.5004024272709557,-0.0006172975527078961,-0.001106388736596008,0.00169655480978562
2,25118.86431509553,0.0,-28482.35687374561,45385.02769330219,0.0,0.0,114.2563219186486,71.66602006895482,0.0,0.0,0.5004227954705129,-0.0006742591785950935,1.0,0.0,-0.2859661319566426,0.4531336167323323,-0.7151648333495947,-0.451330277764863,0.5004227954705129,-0.0006742591785950935,-0.001131079562559097,0.001803267301449312
2,26101.57215682508,0.0,-26932.43593706294,44622.77103208032,0.0,0.0,116.730076767888,70.4187574109128,0.0,0.0,0.5004424580176874,-0.0007336369017139077,1.0,0.0,-0.2704916601383083,0.4455235227466941,-0.7306630978983344,-0.4436090672246919,0.5004424580176874,-0.0007336369017139077,-0.001154874766719388,0.00191438510324466
2,27122.72579331998,0.0,-25435.88010492011,43822.20543226442,0.0,0.0,119.1186228940687,69.10915065299196,0.0,0.0,0.5004613873200014,-0.000795447683231032,1.0,0.0,-0.2555499872781418,0.4375309628161143,-0.7456276317912903,-0.4355009085347353,0.5004613873200014,-0.000795447683231032,-0.001177738188054929,0.002029985172228205
2,28183.82931264423,0.0,-23994.15669968667,42987.64655614262,0.0,0.0,121.4196161192376,67.74404201155994,0.0,0.0,0.5004795611623649,-0.0008597110604569025,1.0,0.0,-0.2411557631580591,0.4291990251413106,-0.7600437555214072,-0.4270488075687863,0.5004795611623649,-0.0008597110604569025,-0.00119964009908256,0.00215014982848223
