case,frequency_real,frequency_imag,v(base)_real,v(base)_imag,v(col)_real,v(col)_imag,v(out)_real,v(out)_imag,v(em)_real,v(em)_imag,v(vcc)_real,v(vcc)_imag,i(vcc)_real,i(vcc)_imag,i(vin)_real,i(vin)_imag,i(rc)_real,i(rc)_imag,i(co)_real,i(co)_imag,i(vb)_real,i(vb)_imag,ic(q1)_real,ic(q1)_imag,ib(q1)_real,ib(q1)_imag,i(rl)_real,i(rl)_imag
2,794.3282347242767,0.0,0.0,0.0,72.96025289769197,-0.001642770473926548,72.96025029779577,0.01297585187448691,1.0,0.0,0.0,0.0,0.03316375131713271,-7.467138517847945e-07,-0.03410482352146019,-1.421443319006725e-07,-0.03316375131713271,7.467138517847945e-07,0.0007296025029779576,1.297585185582349e-07,0.0002114697013495169,7.590996653352289e-07,-0.03389335382011067,6.169553334345563e-07,-0.000211469701349519,-7.590996653352289e-07,0.0007296025029779578,1.297585187448691e-07
2,825.4041852680133,0.0,0.0,0.0,72.96025289126685,-0.001683299699853465,72.96025050319494,0.01238494071382453,1.0,0.0,0.0,0.0,0.0331637513142122,-7.651362272061206e-07,-0.0341048235215116,-1.475105734844732e-07,-0.0331637513142122,7.651362272061206e-07,0.0007296025050319496,1.238494078333153e-07,0.0002114697022674489,7.887973930497805e-07,-0.03389335381924415,6.412868195653073e-07,-0.0002114697022674444,-7.887973930497805e-07,0.0007296025050319495,1.238494071382453e-07
2,857.6958985908889,0.0,0.0,0.0,72.96025288501762,-0.001726308307359326,72.9602506931202,0.01181227170230532,1.0,0.0,0.0,0.0,0.03316375131137165,-7.846855942542392e-07,-0.03410482352156146,-1.53094087839869e-07,-0.03316375131137165,7.846855942542392e-07,0.0007296025069312021,1.181227169599147e-07,0.000211469703258609,8.196569642896865e-07,-0.03389335381830285,6.665628764498176e-07,-0.0002114697032586099,-8.196569642896867e-07,0.0007296025069312021,1.181227170230532e-07
2,891.25093813374,0.0,0.0,0.0,72.96025287890751,-0.00177185964497528,72.96025086869093,0.01125700133921864,1.0,0.0,0.0,0.0,0.03316375130859432,-8.053907477160364e-07,-0.03410482352161007,-1.589030990927549e-07,-0.03316375130859432,8.053907477160364e-07,0.0007296025086869093,1.125700135152624e-07,0.000211469704328839,8.517238330500716e-07,-0.03389335381728123,6.928207339573166e-07,-0.0002114697043288372,-8.517238330500716e-07,0.0007296025086869094,1.125700133921864e-07
2,926.1187281287878,0.0,0.0,0.0,72.96025287290044,-0.001820020808278622,72.9602510309419,0.01071831174899709,1.0,0.0,0.0,0.0,0.03316375130586384,-8.272821855811917e-07,-0.03410482352165771,-1.649461635248454e-07,-0.03316375130586384,8.272821855811917e-07,0.0007296025103094191,1.071831174961987e-07,0.0002114697054844468,8.850452315910377e-07,-0.03389335381617326,7.200990680661923e-07,-0.0002114697054844475,-8.850452315910377e-07,0.0007296025103094191,1.07183117489971e-07
2,962.3506263980825,0.0,0.0,0.0,72.96025286696107,-0.001870862735202038,72.96025118082946,0.01019540948006842,1.0,0.0,0.0,0.0,0.03316375130316412,-8.503921523645627e-07,-0.03410482352170466,-1.712321821476173e-07,-0.03316375130316412,8.503921523645627e-07,0.0007296025118082945,1.019540945902527e-07,0.0002114697067322434,9.196702400074833e-07,-0.03389335381497242,7.48438057859866e-07,-0.000211469706732241,-9.196702400074832e-07,0.0007296025118082946,1.019540948006842e-07
2,999.9999999999936,0.0,0.0,0.0,72.96025286105434,-0.001924460313122639,72.96025131923696,0.009687524333560979,1.0,0.0,0.0,0.0,0.03316375130047924,-8.747546877830178e-07,-0.0341048235217512,-1.777704138342308e-07,-0.03316375130047924,8.747546877830178e-07,0.0007296025131923698,9.68752432784443e-08,0.0002114697080795832,9.556498585206513e-07,-0.03389335381367162,7.778794446864203e-07,-0.0002114697080795869,-9.55649858520651e-07,0.0007296025131923697,9.68752433356098e-08
2,1039.122303835162,0.0,0.0,0.0,72.96025285514548,-0.001980892485951003,72.96025144698022,0.009193908232075484,1.0,0.0,0.0,0.0,0.0331637512977934,-9.00405675432274e-07,-0.03410482352179761,-1.845704889308276e-07,-0.0331637512977934,9.00405675432274e-07,0.0007296025144698022,9.193908160181719e-08,0.0002114697095344072,9.93037082597893e-07,-0.0338933538122632,8.084665936670654e-07,-0.0002114697095344092,-9.93037082597893e-07,0.0007296025144698022,9.193908232075485e-08
2,1079.775162327703,0.0,0.0,0.0,72.96025284919965,-0.002040242377283564,72.96025156481211,0.008713834110951032,1.0,0.0,0.0,0.0,0.03316375129509075,-9.273828987652564e-07,-0.03410482352184416,-1.916424234977519e-07,-0.03316375129509075,9.273828987652564e-07,0.0007296025156481212,8.713834041632874e-08,0.00021146971110529,1.031886981011285e-06,-0.03389335381073887,8.40244557513533e-07,-0.0002114697111052916,-1.031886981011285e-06,0.0007296025156481212,8.713834110951032e-08
2,1122.018454301956,0.0,0.0,0.0,72.96025284318178,-0.002102597401775214,72.9602516734271,0.008246594858417014,1.0,0.0,0.0,0.0,0.03316375129235535,-9.557260917160064e-07,-0.03410482352189112,-1.98996633971746e-07,-0.03316375129235535,9.557260917160064e-07,0.0007296025167342709,8.246594891859687e-08,0.0002114697128014903,1.072256776950081e-06,-0.03389335380908962,8.732601429783356e-07,-0.0002114697128014903,-1.072256776950081e-06,0.000729602516734271,8.246594858417014e-08
2,1165.914401179824,0.0,0.0,0.0,72.96025283705642,-0.002168049405425943,72.96025177346537,0.007791502262540183,1.0,0.0,0.0,0.0,0.0331637512895711,-9.854770024663377e-07,-0.03410482352193877,-2.066439526032395e-07,-0.0331637512895711,9.854770024663377e-07,0.0007296025177346539,7.791502354048529e-08,0.0002114697146330052,1.114205932306471e-06,-0.03389335380730576,9.075619797032315e-07,-0.0002114697146330044,-1.114205932306471e-06,0.0007296025177346537,7.791502262540183e-08
2,1211.52765862858,0.0,0.0,0.0,72.96025283078748,-0.002236694796229459,72.9602518655166,0.007347886002174374,1.0,0.0,0.0,0.0,0.03316375128672158,-1.016679452831572e-06,-0.03410482352198738,-2.145956433734788e-07,-0.03316375128672158,1.016679452831572e-06,0.000729602518655166,7.347885984978967e-08,0.0002114697166106296,1.157796235258785e-06,-0.03389335380537675,9.432005918853062e-07,-0.0002114697166106308,-1.157796235258785e-06,0.000729602518655166,7.347886002174375e-08
2,1258.925411794159,0.0,0.0,0.0,72.96025282433801,-0.002308634679105376,72.96025195012325,0.006915092666697724,1.0,0.0,0.0,0.0,0.03316375128379,-1.049379399593353e-06,-0.03410482352203726,-2.228634185275785e-07,-0.03316375128379,1.049379399593353e-06,0.0007296025195012326,6.915092669301826e-08,0.0002114697187460192,1.203091891281161e-06,-0.03389335380329123,9.802284727535824e-07,-0.0002114697187460199,-1.203091891281161e-06,0.0007296025195012326,6.915092666697725e-08
2,1308.177474260185,0.0,0.0,0.0,72.96025281766997,-0.002383975020816331,72.96025202778398,0.006492484777590793,1.0,0.0,0.0,0.0,0.03316375128075907,-1.083625009461969e-06,-0.03410482352208868,-2.314594559570861e-07,-0.03316375128075907,1.083625009461969e-06,0.0007296025202778399,6.492484847195539e-08,0.0002114697210517599,1.250159617713714e-06,-0.03389335380103692,1.018700161756628e-06,-0.0002114697210517588,-1.250159617713714e-06,0.0007296025202778399,6.492484777590793e-08
2,1359.356390878516,0.0,0.0,0.0,72.9602528107441,-0.002462826793467281,72.96025209895657,0.006079439862060229,1.0,0.0,0.0,0.0,0.03316375127761095,-1.11946672430331e-06,-0.03410482352214196,-2.403964170339347e-07,-0.03316375127761095,1.11946672430331e-06,0.0007296025209895657,6.079439930185071e-08,0.0002114697235414415,1.299068742032516e-06,-0.03389335379860051,1.058672324998581e-06,-0.0002114697235414409,-1.299068742032516e-06,0.0007296025209895658,6.07943986206023e-08
2,1412.537544622744,0.0,0.0,0.0,72.96025280351954,-0.002545306137280836,72.96025216406046,0.005675349536861028,1.0,0.0,0.0,0.0,0.03316375127432706,-1.156957335127653e-06,-0.03410482352219741,-2.496874652541907e-07,-0.03316375127432706,1.156957335127653e-06,0.0007296025216406048,5.675349649341536e-08,0.0002114697262297377,1.349891303964102e-06,-0.03389335379596767,1.100203838709911e-06,-0.0002114697262297419,-1.349891303964102e-06,0.0007296025216406047,5.675349536861029e-08
2,1467.799267622059,0.0,0.0,0.0,72.96025279595372,-0.002631534536223271,72.9602522234794,0.005279618607633004,1.0,0.0,0.0,0.0,0.03316375127088805,-1.196152061919669e-06,-0.03410482352225535,-2.593462856643749e-07,-0.03316375127088805,1.196152061919669e-06,0.0007296025222347938,5.279618539524424e-08,0.0002114697291324933,1.402702161594958e-06,-0.03389335379312285,1.143355875930583e-06,-0.0002114697291324893,-1.402702161594958e-06,0.000729602522234794,5.279618607633005e-08
2,1525.222956539008,0.0,0.0,0.0,72.9602527880021,-0.002721639004339436,72.96025227756358,0.004891664184825471,1.0,0.0,0.0,0.0,0.03316375126727368,-1.237108638336107e-06,-0.03410482352231613,-2.693871050792732e-07,-0.03316375126727368,1.237108638336107e-06,0.0007296025227756359,4.89166418444968e-08,0.0002114697322668166,1.457579101632229e-06,-0.0338933537900493,1.188191996552956e-06,-0.0002114697322668155,-1.457579101632229e-06,0.0007296025227756359,4.891664184825471e-08
2,1584.893192461102,0.0,0.0,0.0,72.96025277961772,-0.002815752257095191,72.96025232663173,0.004510914840883647,1.0,0.0,0.0,0.0,0.0331637512634626,-1.279887389588723e-06,-0.0341048235223801,-2.798247129079004e-07,-0.0331637512634626,1.279887389588723e-06,0.0007296025232663174,4.510914913071059e-08,0.0002114697356511811,1.514602953978096e-06,-0.03389335378672891,1.234778241070195e-06,-0.0002114697356511847,-1.514602953978096e-06,0.0007296025232663174,4.510914840883647e-08
2,1646.897865482857,0.0,0.0,0.0,72.96025277075123,-0.002914012914846567,72.96025237097312,0.004136809760588752,1.0,0.0,0.0,0.0,0.03316375125943238,-1.324551324930258e-06,-0.03410482352244764,-2.906744830028108e-07,-0.03316375125943238,1.324551324930258e-06,0.0007296025237097312,4.136809641932909e-08,0.0002114697393055338,1.573857710786551e-06,-0.03389335378314211,1.28318322778374e-06,-0.0002114697393055323,-1.573857710786551e-06,0.0007296025237097313,4.136809760588752e-08
2,1711.328304161769,0.0,0.0,0.0,72.96025276135035,-0.003016565710592458,72.96025241084904,0.003768797911443062,1.0,0.0,0.0,0.0,0.03316375125515925,-1.371166232087481e-06,-0.03410482352251915,-3.019523963340369e-07,-0.03316375125515925,1.371166232087481e-06,0.0007296025241084904,3.76879787944181e-08,0.0002114697432514131,1.635430650177958e-06,-0.03389335377926773,1.333478253843921e-06,-0.0002114697432514107,-1.635430650177958e-06,0.0007296025241084904,3.768797911443062e-08
2,1778.27941003891,0.0,0.0,0.0,72.96025275135968,-0.003123561697727326,72.96025244649454,0.00340633723746761,1.0,0.0,0.0,0.0,0.03316375125061803,-1.419800771694239e-06,-0.03410482352259506,-3.136750644834023e-07,-0.03316375125061803,1.419800771694239e-06,0.0007296025244649454,3.406337180753643e-08,0.0002114697475120755,1.6994124647936e-06,-0.03389335377508298,1.385737400310197e-06,-0.0002114697475120719,-1.6994124647936e-06,0.0007296025244649454,3.406337237467611e-08
2,1847.849797422278,0.0,0.0,0.0,72.9602527407203,-0.003235158472786351,72.96025247811968,0.003048893860538574,1.0,0.0,0.0,0.0,0.03316375124578196,-1.470526578539251e-06,-0.03410482352267579,-3.258597541143075e-07,-0.03316375124578196,1.470526578539251e-06,0.0007296025247811969,3.048893719482048e-08,0.000211469752112633,1.765897395379574e-06,-0.03389335377056316,1.440037641265266e-06,-0.0002114697521126349,-1.765897395379574e-06,0.0007296025247811969,3.048893860538575e-08
2,1920.141938638787,0.0,0.0,0.0,72.96025272936957,-0.003351520415324835,72.96025250591089,0.002695941286272312,1.0,0.0,0.0,0.0,0.03316375124062253,-1.523418370602197e-06,-0.03410482352276185,-3.385244124679105e-07,-0.03316375124062253,1.523418370602197e-06,0.0007296025250591089,2.695941346342542e-08,0.0002114697570802008,1.834983369596801e-06,-0.03389335376568164,1.49645895712889e-06,-0.0002114697570802029,-1.834983369596801e-06,0.0007296025250591089,2.695941286272312e-08
2,1995.262314968865,0.0,0.0,0.0,72.96025271724056,-0.003472818912805105,72.96025253003198,0.002346959645769412,1.0,0.0,0.0,0.0,0.03316375123510935,-1.578554051275048e-06,-0.03410482352285372,-3.516876936567759e-07,-0.03316375123510935,1.578554051275048e-06,0.0007296025253003199,2.346959677802683e-08,0.0002114697624440571,1.906772146261588e-06,-0.03389335376040967,1.555084452604813e-06,-0.0002114697624440581,-1.906772146261588e-06,0.0007296025253003198,2.346959645769412e-08
2,2073.32157348594,0.0,0.0,0.0,72.96025270426176,-0.003599232624035488,72.96025255062506,0.002001434918887657,1.0,0.0,0.0,0.0,0.03316375122920989,-1.63601482910704e-06,-0.03410482352295197,-3.653689862313075e-07,-0.03316375122920989,1.63601482910704e-06,0.0007296025255062507,2.001435136409307e-08,0.0002114697682358158,1.981369465229218e-06,-0.03389335375471614,1.61600047899791e-06,-0.0002114697682358141,-1.981369465229218e-06,0.0007296025255062506,2.001434918887657e-08
2,2154.434690031867,0.0,0.0,0.0,72.96025269035671,-0.003730947753318156,72.96025256781158,0.001658858166131,1.0,0.0,0.0,0.0,0.03316375122288941,-1.695885342417344e-06,-0.03410482352305715,-3.795884418279458e-07,-0.03316375122288941,1.695885342417344e-06,0.0007296025256781159,1.658858198190154e-08,0.000211469774489613,2.05888520314132e-06,-0.03389335374856753,1.679296761313374e-06,-0.0002114697744896102,-2.05888520314132e-06,0.0007296025256781158,1.658858166131e-08
2,2238.721138568323,0.0,0.0,0.0,72.96025267544341,-0.003868158311746283,72.96025258169276,0.001318724791986577,1.0,0.0,0.0,0.0,0.03316375121611064,-1.758253778066493e-06,-0.03410482352316989,-3.943670047447207e-07,-0.03316375121611064,1.758253778066493e-06,0.0007296025258169277,1.3187248447176e-08,0.0002114697812423079,2.139433535266433e-06,-0.03389335374192758,1.745066530521712e-06,-0.0002114697812423127,-2.139433535266433e-06,0.0007296025258169276,1.318724791986577e-08
2,2326.305067153608,0.0,0.0,0.0,72.96025265943402,-0.004011066397777209,72.96025259235047,0.000980533806882922,1.0,0.0,0.0,0.0,0.03316375120883364,-1.82321199898964e-06,-0.03410482352329085,-4.097264427481467e-07,-0.03316375120883364,1.82321199898964e-06,0.0007296025259235048,9.805337722235723e-09,0.0002114697885337002,2.223133103672145e-06,-0.03389335373475715,1.813406660923999e-06,-0.0002114697885337025,-2.223133103672146e-06,0.0007296025259235048,9.805338068829222e-09
2,2417.315480804085,0.0,0.0,0.0,72.96025264223414,-0.00415988250564873,72.96025259984748,0.0006437870785283746,1.0,0.0,0.0,0.0,0.03316375120101551,-1.890855684385786e-06,-0.03410482352342076,-4.256893792237349e-07,-0.03316375120101551,1.890855684385786e-06,0.0007296025259984748,6.437872819790764e-09,0.0002114697964067644,2.310107191976494e-06,-0.03389335372701399,1.88441781275276e-06,-0.0002114697964067658,-2.310107191976495e-06,0.0007296025259984748,6.437870785283747e-09
2,2511.886431509561,0.0,0.0,0.0,72.9602526237424,-0.004314825829511823,72.96025260422802,0.0003079886041080148,1.0,0.0,0.0,0.0,0.03316375119261018,-1.961284467959919e-06,-0.03410482352356037,-4.42279326450169e-07,-0.03316375119261018,1.961284467959919e-06,0.0007296025260422804,3.079887203421741e-09,0.0002114698049079037,2.400483906936049e-06,-0.03389335371865246,1.95820458048588e-06,-0.0002114698049079031,-2.400483906936049e-06,0.0007296025260422802,3.079886041080149e-09
2,2610.157215682516,0.0,0.0,0.0,72.96025260384984,-0.004476124588981133,72.96025260551788,-2.735622298630832e-05,1.0,0.0,0.0,0.0,0.03316375118356811,-2.034602085900515e-06,-0.03410482352371051,-4.595207202533436e-07,-0.03316375118356811,2.034602085900515e-06,0.0007296025260551789,-2.735605320927636e-10,0.0002114698140872227,2.494396367138125e-06,-0.03389335370962328,2.034875646884782e-06,-0.000211469814087227,-2.494396367138125e-06,0.0007296025260551789,-2.735622298630832e-10
2,2712.272579332007,0.0,0.0,0.0,72.96025258243918,-0.004644016363252565,72.96025260372467,-0.0003627413396426688,1.0,0.0,0.0,0.0,0.03316375117383599,-2.110916528751166e-06,-0.03410482352387206,-4.774389559819441e-07,-0.03316375117383599,2.110916528751166e-06,0.0007296025260372467,-3.627411251880332e-09,0.0002114698239988232,2.59198289907506e-06,-0.03389335369987324,2.114543943093116e-06,-0.0002114698239988264,-2.59198289907506e-06,0.0007296025260372467,-3.627413396426688e-09
2,2818.382931264432,0.0,0.0,0.0,72.96025255938426,-0.004818748455205799,72.96025259883785,-0.0006986607547282845,1.0,0.0,0.0,0.0,0.03316375116335648,-2.190340206911727e-06,-0.03410482352404598,-4.960604260292394e-07,-0.03316375116335648,2.190340206911727e-06,0.0007296025259883785,-6.986609352527982e-09,0.0002114698347011234,2.693387240889362e-06,-0.03389335368934485,2.197326814860123e-06,-0.0002114698347011265,-2.693387240889362e-06,0.0007296025259883786,-6.986607547282845e-09
2,2928.644564625213,0.0,0.0,0.0,72.96025253454916,-0.005000578221238224,72.96025259082856,-0.001035609242303888,1.0,0.0,0.0,0.0,0.0331637511520678,-2.272990100562829e-06,-0.03410482352423329,-5.154125584247888e-07,-0.0331637511520678,2.272990100562829e-06,0.0007296025259082854,-1.035609501968975e-08,0.0002114698462572011,2.798758754089821e-06,-0.03389335367797608,2.283346195665032e-06,-0.0002114698462572021,-2.798758754089821e-06,0.0007296025259082857,-1.035609242303888e-08
2,3043.219887107698,0.0,0.0,0.0,72.96025250778753,-0.005189773499620818,72.9602525796496,-0.001374083119679007,1.0,0.0,0.0,0.0,0.03316375113990342,-2.358987954373099e-06,-0.03410482352443509,-5.35523857638398e-07,-0.03316375113990342,2.358987954373099e-06,0.0007296025257964961,-1.37408297060699e-08,0.0002114698587351671,2.908252643550432e-06,-0.03389335366569991,2.372728785912034e-06,-0.0002114698587351721,-2.908252643550432e-06,0.0007296025257964961,-1.374083119679007e-08
2,3162.277660168354,0.0,0.0,0.0,72.96025247894163,-0.005386612948899126,72.96025256523512,-0.001714580922346432,1.0,0.0,0.0,0.0,0.03316375112679165,-2.448460431317784e-06,-0.03410482352465257,-5.564239461048928e-07,-0.03316375112679165,2.448460431317784e-06,0.0007296025256523515,-1.714580721302083e-08,0.0002114698722085648,3.022030186116166e-06,-0.033893353652444,2.465606240011273e-06,-0.0002114698722085681,-3.022030186116166e-06,0.0007296025256523513,-1.714580922346432e-08
2,3285.993247600628,0.0,0.0,0.0,72.96025244784147,-0.00559138649338328,72.96025254750019,-0.002057604173335432,1.0,0.0,0.0,0.0,0.03316375111265522,-2.541539315174218e-06,-0.03410482352488702,-5.78143608143429e-07,-0.03316375111265522,2.541539315174218e-06,0.000729602525475002,-2.057604218222512e-08,0.0002114698867568047,3.140258968152313e-06,-0.03389335363813022,2.562115360008884e-06,-0.0002114698867568057,-3.140258968152313e-06,0.0007296025254750019,-2.057604173335432e-08
2,3414.548873833574,0.0,0.0,0.0,72.96025241430372,-0.005804395772921494,72.96025252634021,-0.002403658144655242,1.0,0.0,0.0,0.0,0.03316375109741079,-2.638361714964316e-06,-0.03410482352513981,-6.007148354871773e-07,-0.03316375109741079,2.638361714964316e-06,0.0007296025252634021,-2.403658085070129e-08,0.0002114699024656331,3.263113132387273e-06,-0.03389335362267418,2.662398296900095e-06,-0.0002114699024656289,-3.263113132387273e-06,0.0007296025252634022,-2.403658144655242e-08
2,3548.133892335725,0.0,0.0,0.0,72.9602523781307,-0.006025954519852956,72.96025250163048,-0.002753252534183755,1.0,0.0,0.0,0.0,0.0331637510809685,-2.739070236296798e-06,-0.03410482352541245,-6.241708738524128e-07,-0.0331637510809685,2.739070236296798e-06,0.0007296025250163048,-2.75325242924328e-08,0.0002114699194276359,3.390773634412397e-06,-0.03389335360598481,2.766602760559984e-06,-0.000211469919427637,-3.390773634412397e-06,0.0007296025250163048,-2.753252534183756e-08
2,3686.945064519545,0.0,0.0,0.0,72.96025233910926,-0.006256389073034636,72.96025247322541,-0.003106902268337779,1.0,0.0,0.0,0.0,0.03316375106323148,-2.843813215015744e-06,-0.03410482352570652,-6.485462723331201e-07,-0.03316375106323148,2.843813215015744e-06,0.0007296025247322542,-3.10690240037844e-08,0.000211469937742785,3.523428509216669e-06,-0.03389335358796373,2.874882236883549e-06,-0.0002114699377427851,-3.523428509216669e-06,0.0007296025247322542,-3.106902268337779e-08
2,3831.186849557256,0.0,0.0,0.0,72.96025229700936,-0.006496038849032369,72.96025244095752,-0.003465128251040306,1.0,0.0,0.0,0.0,0.03316375104409516,-2.952744931378349e-06,-0.03410482352602377,-6.738769342115935e-07,-0.03316375104409516,2.952744931378349e-06,0.0007296025244095751,-3.465128217252036e-08,0.000211469957519028,3.661273148148793e-06,-0.03389335356850474,2.9873962139372e-06,-0.0002114699575190282,-3.661273148148794e-06,0.0007296025244095752,-3.465128251040306e-08
2,3981.071705534939,0.0,0.0,0.0,72.96025225158292,-0.006745256839013252,72.96025240463668,-0.003828458127931014,1.0,0.0,0.0,0.0,0.03316375102344678,-3.066025835915115e-06,-0.03410482352636608,-7.002001698164882e-07,-0.03316375102344678,3.066025835915115e-06,0.0007296025240463672,-3.828457904926675e-08,0.000211469978872924,3.804510586714676e-06,-0.03389335354749315,3.104310416898188e-06,-0.000211469978872926,-3.804510586714676e-06,0.0007296025240463668,-3.828458127931014e-08
2,4136.820402388472,0.0,0.0,0.0,72.96025220256216,-0.007004410118488593,72.96025236404881,-0.004197427053362993,1.0,0.0,0.0,0.0,0.03316375100116462,-3.183822781131179e-06,-0.03410482352673544,-7.275547513947427e-07,-0.03316375100116462,3.183822781131179e-06,0.000729602523640488,-4.197427170336763e-08,0.0002114700019303305,3.953351803634148e-06,-0.0338933535248051,3.225797052239405e-06,-0.0002114700019303362,-3.953351803634148e-06,0.0007296025236404882,-4.197427053362993e-08
2,4298.662347082241,0.0,0.0,0.0,72.96025214965816,-0.007273880408459515,72.96025231895464,-0.004572578499116646,1.0,0.0,0.0,0.0,0.03316375097711734,-3.306309276572507e-06,-0.03410482352713404,-7.559809703883299e-07,-0.03316375097711734,3.306309276572507e-06,0.0007296025231895466,-4.572578198260458e-08,0.0002114700268271454,4.108016031597454e-06,-0.03389335350030689,3.352035061209125e-06,-0.000211470026827143,-4.108016031597454e-06,0.0007296025231895465,-4.572578499116647e-08
2,4466.835921509593,0.0,0.0,0.0,72.96025209255913,-0.007554064615144606,72.96025226908846,-0.004954465032374893,1.0,0.0,0.0,0.0,0.03316375095116324,-3.433665734156639e-06,-0.03410482352756423,-7.855206965959713e-07,-0.03316375095116324,3.433665734156639e-06,0.0007296025226908849,-4.954464627077099e-08,0.0002114700537101077,4.268731080179207e-06,-0.03389335347385412,3.483210383583236e-06,-0.0002114700537101111,-4.268731080179207e-06,0.0007296025226908846,-4.954465032374893e-08
2,4641.588833612739,0.0,0.0,0.0,72.96025203092852,-0.007845375425393725,72.96025221415633,-0.005343649140414644,1.0,0.0,0.0,0.0,0.03316375092314933,-3.56607973881533e-06,-0.03410482352802856,-8.162174399330258e-07,-0.03316375092314933,3.56607973881533e-06,0.0007296025221415634,-5.343649074045607e-08,0.0002114700827376624,4.435733671385422e-06,-0.03389335344529089,3.619516231452396e-06,-0.0002114700827376623,-4.435733671385422e-06,0.0007296025221415634,-5.343649140414645e-08
2,4823.178482239265,0.0,0.0,0.0,72.96025196440307,-0.008148241940653724,72.96025215383446,-0.005740704085218039,1.0,0.0,0.0,0.0,0.03316375089291049,-3.703746336660784e-06,-0.03410482352852974,-8.481164147327548e-07,-0.03316375089291049,3.703746336660784e-06,0.0007296025215383446,-5.740703900502513e-08,0.0002114701140808957,4.609269788327887e-06,-0.03389335341444884,3.761153373595132e-06,-0.0002114701140808958,-4.609269788327887e-06,0.0007296025215383446,-5.74070408521804e-08
2,5011.87233627268,0.0,0.0,0.0,72.96025189259075,-0.008463110225262726,72.9602520877674,-0.006146214664105082,1.0,0.0,0.0,0.0,0.03316375086026852,-3.84686828421033e-06,-0.03410482352907074,-8.812646056568187e-07,-0.03316375086026852,3.84686828421033e-06,0.0007296025208776741,-6.146214823042167e-08,0.0002114701479245393,4.78959503753941e-06,-0.0338933533811462,3.908330431882593e-06,-0.000211470147924539,-4.789595037539411e-06,0.0007296025208776741,-6.146214664105082e-08
2,5207.948328595417,0.0,0.0,0.0,72.96025181506825,-0.008790444094623673,72.96025201556567,-0.006560778202251148,1.0,0.0,0.0,0.0,0.03316375082503102,-3.995656406647124e-06,-0.03410482352965474,-9.157108379764403e-07,-0.03316375082503102,3.995656406647124e-06,0.0007296025201556569,-6.560777871747634e-08,0.0002114701844680659,4.976975025463603e-06,-0.03389335334518667,4.061264187487164e-06,-0.0002114701844680641,-4.976975025463603e-06,0.0007296025201556568,-6.560778202251148e-08
2,5411.695265464588,0.0,0.0,0.0,72.96025173137865,-0.009130725663498186,72.96025193680377,-0.006985005297631378,1.0,0.0,0.0,0.0,0.03316375078699029,-4.15032984704463e-06,-0.0341048235302852,-9.515058483820551e-07,-0.03316375078699029,4.15032984704463e-06,0.0007296025193680376,-6.985005614546488e-08,0.0002114702239268575,5.171685749673746e-06,-0.03389335330635834,4.220179901291691e-06,-0.0002114702239268546,-5.171685749673746e-06,0.0007296025193680378,-6.985005297631378e-08
2,5623.413251903441,0.0,0.0,0.0,72.96025164102873,-0.009484456159881006,72.96025185101747,-0.007419520824141888,1.0,0.0,0.0,0.0,0.03316375074592215,-4.311116436309548e-06,-0.03410482353096581,-9.887023605661569e-07,-0.03316375074592215,4.311116436309548e-06,0.0007296025185101747,-7.419521167861066e-08,0.000211470266533481,5.374014005396953e-06,-0.03389335326443232,4.385311644830796e-06,-0.0002114702665334811,-5.374014005396953e-06,0.0007296025185101748,-7.419520824141889e-08
2,5843.414133735124,0.0,0.0,0.0,72.96025154348597,-0.00985215659323299,72.96025175770114,-0.007864964781954524,1.0,0.0,0.0,0.0,0.03316375070158453,-4.478252996924086e-06,-0.0341048235317006,-1.027355162306971e-06,-0.03316375070158453,4.478252996924086e-06,0.0007296025175770115,-7.86496460313712e-08,0.0002114703125390545,5.584257807942386e-06,-0.03389335321916154,4.556902645635415e-06,-0.0002114703125390555,-5.584257807942385e-06,0.0007296025175770115,-7.864964781954524e-08
2,6072.021956909831,0.0,0.0,0.0,72.96025143817546,-0.01023436856835498,72.96025165630485,-0.008321993286655716,1.0,0.0,0.0,0.0,0.03316375065371612,-4.651985712888628e-06,-0.0341048235324939,-1.067521186548238e-06,-0.03316375065371612,4.651985712888628e-06,0.0007296025165630486,-8.32199364259872e-08,0.0002114703622147302,5.802726831655767e-06,-0.03389335317027917,4.735205645107529e-06,-0.0002114703622147288,-5.802726831655767e-06,0.0007296025165630485,-8.321993286655717e-08
2,6309.573444801876,0.0,0.0,0.0,72.9602513244765,-0.01063165503929135,72.9602515462309,-0.008791279491816389,1.0,0.0,0.0,0.0,0.03316375060203477,-4.83257047240516e-06,-0.03410482353335037,-1.109259594897765e-06,-0.03316375060203477,4.83257047240516e-06,0.0007296025154623083,-8.791279671205277e-08,0.0002114704158532899,6.029742866046633e-06,-0.03389335311749708,4.920483271148868e-06,-0.0002114704158532946,-6.029742866046633e-06,0.000729602515462309,-8.79127949181639e-08
2,6556.418494179729,0.0,0.0,0.0,72.96025120171898,-0.0110446012088743,72.96025142683055,-0.009273514650852443,1.0,0.0,0.0,0.0,0.0331637505462359,-5.020273276761043e-06,-0.03410482353427507,-1.152631865345554e-06,-0.0331637505462359,5.020273276761043e-06,0.0007296025142683056,-9.273514730410968e-08,0.0002114704737708754,6.265640289760257e-06,-0.03389335306050419,5.113008424414702e-06,-0.000211470473770875,-6.265640289760256e-06,0.0007296025142683056,-9.273514650852444e-08
