case,time,v(bh),v(bl),v(ep),v(vn),v(en),v(in),v(out),v(vp),i(vp),i(vin),i(vbl),ic(q1),ib(q1),i(ren),i(vn),i(vbh),ic(q2),ib(q2),i(rep),i(rl)
3,0.003393700000000789,1.888681266681802,0.5886812666818019,1.147657161262722,-12.0,1.173028091809322,1.238681266681802,1.147717731489636,12.0,-0.01143552108106582,-6.900461586249477e-05,-1.835392952360536e-07,0.01143552108106591,6.918815515772936e-05,0.01150470923622082,2.734838202997272e-05,-6.918815515773082e-05,-2.734838202997276e-05,-1.83539295236044e-07,-2.753192132448118e-05,0.01147717731489636
3,0.0033939000000007893,1.88670706137147,0.5867070613714703,1.145766931909693,-12.0,1.171096673511439,1.23670706137147,1.145827698032212,12.0,-0.0114168242788929,-6.888957219876055e-05,-1.840940144614146e-07,0.01141682427889293,6.907366621322255e-05,0.01148589794510339,2.743687076743519e-05,-6.907366621322197e-05,-2.743687076743542e-05,-1.840940144614145e-07,-2.762096478123058e-05,0.01145827698032212
3,0.003394100000000789,1.884730903131889,0.5847309031318887,1.143874896897751,-12.0,1.169163411810757,1.234730903131889,1.143935859895405,12.0,-0.01139810997846158,-6.877442288277021e-05,-1.846510912948893e-07,0.01139810997846156,6.895907397406545e-05,0.01146706905243292,2.752580238830037e-05,-6.89590739740651e-05,-2.752580238830016e-05,-1.846510912949073e-07,-2.771045347889482e-05,0.01143935859895405
3,0.00339430000000079,1.882752795083669,0.582752795083669,1.141981059601402,-12.0,1.16722831016829,1.232752795083669,1.142042220459788,12.0,-0.01137937821552348,-6.865916813607301e-05,-1.852111167048056e-07,0.01137937821552342,6.884437925277666e-05,0.01144822259477338,2.761517905949611e-05,-6.884437925277782e-05,-2.761517905949623e-05,-1.852111167047921e-07,-2.780039017546976e-05,0.01142042220459789
3,0.00339450000000079,1.880772740350519,0.5807727403505195,1.140085423400132,-12.0,1.16529137205002,1.23077274035052,1.140146783110856,12.0,-0.01136062902700941,-6.854380817147634e-05,-1.857735326599218e-07,0.01136062902700946,6.872958170413575e-05,0.01142935860871058,2.770500406998615e-05,-6.872958170413626e-05,-2.770500406998623e-05,-1.85773532659951e-07,-2.78907776020031e-05,0.01140146783110856
3,0.00339470000000079,1.878790742059223,0.5787907420592228,1.138187991678026,-12.0,1.163352600926937,1.228790742059223,1.138249551238854,12.0,-0.01134186244880842,-6.842834321096016e-05,-1.863389303275711e-07,0.01134186244880842,6.861468214128832e-05,0.01141047713094675,2.779527962865156e-05,-6.861468214128773e-05,-2.779527962865194e-05,-1.863389303275294e-07,-2.798161855827546e-05,0.01138249551238854
3,0.0033949000000007903,1.876806803339613,0.5768068033396131,1.136288767824125,-12.0,1.16141200027498,1.226806803339613,1.136350528238924,12.0,-0.0113230785179903,-6.831277346800029e-05,-1.869067519864583e-07,0.01132307851799031,6.849968021998678e-05,0.01139157819820728,2.788600906679806e-05,-6.849968021998675e-05,-2.788600906679817e-05,-1.869067519864652e-07,-2.807291581802767e-05,0.01136350528238924
3,0.00339510000000079,1.874820927324612,0.574820927324612,1.134387755232112,-12.0,1.159469573575141,1.224820927324612,1.134449717511005,12.0,-0.01130427727058358,-6.81970991648242e-05,-1.874775890074482e-07,0.01130427727058363,6.838457675383118e-05,0.01137266184733441,2.797719463604122e-05,-6.838457675383165e-05,-2.797719463604124e-05,-1.874775890074625e-07,-2.816467222433904e-05,0.01134449717511005
3,0.00339530000000079,1.872833117150178,0.5728331171501774,1.132484957300638,-12.0,1.157525324313371,1.222833117150177,1.132547122459945,12.0,-0.01128545874379683,-6.808132051559285e-05,-1.880508839867813e-07,0.01128545874379692,6.826937139957972e-05,0.0113537281151936,2.806883971082216e-05,-6.826937139957964e-05,-2.806883971082191e-05,-1.88050883986793e-07,-2.825689059404723e-05,0.01132547122459945
3,0.0033955000000007902,1.870843375955338,0.5708433759553383,1.130580377433003,-12.0,1.155579255980684,1.220843375955338,1.130642746495394,12.0,-0.01126662297379943,-6.796543774329161e-05,-1.886272285010499e-07,0.01126662297379935,6.815406497179231e-05,0.01133477703876789,2.816094658629215e-05,-6.815406497179266e-05,-2.816094658629209e-05,-1.886272285010644e-07,-2.834957381403491e-05,0.01130642746495394
3,0.00339570000000079,1.868851706882174,0.5688517068821738,1.12867401903751,-12.0,1.153631372073094,1.218851706882174,1.12873659303195,12.0,-0.0112477699979403,-6.784945106241583e-05,-1.892060654686922e-07,0.01124776999794028,6.803865712788406e-05,0.01131580865506516,2.825351868083678e-05,-6.803865712788452e-05,-2.825351868083674e-05,-1.892060654686928e-07,-2.844272474564959e-05,0.0112873659303195
3,0.00339590000000079,1.86685811307579,0.5668581130757896,1.126765885527097,-12.0,1.151681676091662,1.21685811307579,1.126828665489,12.0,-0.01122889985252984,-6.773336069651616e-05,-1.897879866807829e-07,0.0112288998525297,6.792314868319749e-05,0.01129682300120984,2.834655833396267e-05,-6.792314868319695e-05,-2.834655833396307e-05,-1.897879866807615e-07,-2.853634631988006e-05,0.01126828665489
3,0.003396100000000791,1.864862597684354,0.5648625976843537,1.124855980319742,-12.0,1.149730171542493,1.214862597684354,1.124918967290918,12.0,-0.01121001257505955,-6.761716686074144e-05,-1.903724353780663e-07,0.01121001257505957,6.780753929611854e-05,0.01127782011435253,2.84400690088245e-05,-6.78075392961195e-05,-2.844006900882408e-05,-1.903724353780584e-07,-2.863044144339113e-05,0.01124918967290918
3,0.003396300000000791,1.862865163859046,0.5628651638590462,1.12294430683807,-12.0,1.14777686193675,1.212865163859046,1.123007501866875,12.0,-0.01119110820198216,-6.750086977896046e-05,-1.90960003572957e-07,0.01119110820198212,6.769182978253247e-05,0.0112588000317617,2.853405309012104e-05,-6.769182978253342e-05,-2.853405309012113e-05,-1.909600035729546e-07,-2.872501309289258e-05,0.01123007501866875
3,0.0033965000000007912,1.860865814754093,0.5608658147540931,1.121030868509761,-12.0,1.145821750790655,1.210865814754093,1.121094272651046,12.0,-0.01117218677093251,-6.738446966708759e-05,-1.915501348361492e-07,0.01117218677093242,6.757601980192418e-05,0.01123976279073114,2.862851408662413e-05,-6.757601980192374e-05,-2.862851408662395e-05,-1.915501348361328e-07,-2.882006422066929e-05,0.01121094272651046
3,0.003396700000000791,1.858864553526745,0.5588645535267455,1.119115668767172,-12.0,1.143864841625524,1.208864553526745,1.119179283082441,12.0,-0.01115324831850617,-6.726796674971344e-05,-1.921434214028066e-07,0.01115324831850626,6.746011017111775e-05,0.01122070842867418,2.872345442907903e-05,-6.746011017111624e-05,-2.87234544290792e-05,-1.921434214028139e-07,-2.891559784965671e-05,0.01119179283082441
3,0.003396900000000791,1.856861383337256,0.5568613833372565,1.117198711047704,-12.0,1.141906137967724,1.206861383337257,1.117262536605058,12.0,-0.01113429288248297,-6.715136124288602e-05,-1.92739307180946e-07,0.011134292882483,6.734410055006674e-05,0.01120163698302973,2.881887767273972e-05,-6.734410055006697e-05,-2.881887767273952e-05,-1.92739307180953e-07,-2.90116169791728e-05,0.01117262536605058
3,0.003397100000000791,1.854856307348911,0.5548563073489111,1.115279998793473,-12.0,1.139945643348751,1.204856307348911,1.115344036667766,12.0,-0.0111153204996034,-6.703465337200556e-05,-1.933383846334949e-07,0.01111532049960339,6.722799175663958e-05,0.01118254849135676,2.891478629527293e-05,-6.722799175663905e-05,-2.891478629527287e-05,-1.933383846334699e-07,-2.910812467908515e-05,0.01115344036667766
3,0.003397300000000791,1.852849328728003,0.5528493287280035,1.113359535451664,-12.0,1.137983361305187,1.202849328728004,1.113423786724457,12.0,-0.01109633120779269,-6.691784335366972e-05,-1.939400980104544e-07,0.01109633120779262,6.711178345167963e-05,0.01116344299124116,2.901118389929706e-05,-6.711178345168017e-05,-2.9011183899297e-05,-1.939400980104548e-07,-2.920512399655224e-05,0.01113423786724457
3,0.003397500000000791,1.850840450643816,0.5508404506438157,1.11143732447417,-12.0,1.136019295378733,1.200840450643816,1.111501790233879,12.0,-0.0110773250439376,-6.680093141380911e-05,-1.945450400093736e-07,0.01107732504393755,6.699547645381961e-05,0.01114432052038821,2.910807301029434e-05,-6.699547645381849e-05,-2.910807301029456e-05,-1.945450400093591e-07,-2.930261804958499e-05,0.01111501790233879
3,0.003397700000000791,1.848829676268652,0.5488296762686516,1.109513369317988,-12.0,1.134053449116212,1.198829676268652,1.109578050659842,12.0,-0.01105830204611052,-6.668391776953097e-05,-1.951526552250568e-07,0.01105830204611057,6.687907042475642e-05,0.01112518111653199,2.920545727915272e-05,-6.687907042475603e-05,-2.920545727915283e-05,-1.951526552250958e-07,-2.940060993358609e-05,0.01109578050659842
3,0.003397900000000792,1.846817008777787,0.5468170087777872,1.107587673444838,-12.0,1.13208582606959,1.196817008777787,1.107652571471033,12.0,-0.01103926225134561,-6.656680264717103e-05,-1.957635365978331e-07,0.0110392622513456,6.676256618376877e-05,0.01110602481752613,2.930333928008845e-05,-6.676256618376886e-05,-2.930333928008814e-05,-1.957635365978546e-07,-2.949910281582e-05,0.01107652571471033
3,0.003398100000000792,1.844802451349504,0.5448024513495046,1.105660240321557,-12.0,1.130116429795966,1.194802451349505,1.105725356141208,12.0,-0.01102020569786294,-6.644958626475606e-05,-1.963771290719181e-07,0.01102020569786294,6.664596339382727e-05,0.01108685166125349,2.940172271318235e-05,-6.664596339382798e-05,-2.940172271318219e-05,-1.963771290719512e-07,-2.959809984144761e-05,0.01105725356141208
3,0.003398300000000792,1.842786007165071,0.5427860071650709,1.103731073419743,-12.0,1.128145263857622,1.192786007165071,1.103796408149043,12.0,-0.01100113242284584,-6.63322688491181e-05,-1.969940258355436e-07,0.01100113242284592,6.652926287495273e-05,0.01106766168571779,2.950061020231295e-05,-6.652926287495364e-05,-2.95006102023128e-05,-1.969940258355568e-07,-2.969760422728966e-05,0.01103796408149043
3,0.003398500000000792,1.840767679408715,0.5407676794087152,1.101800176216102,-12.0,1.126172331821967,1.190767679408715,1.101865730978274,12.0,-0.01098204246466428,-6.62148506187132e-05,-1.976136721894652e-07,0.01098204246466424,6.641246429090402e-05,0.01104845492895175,2.960000549770501e-05,-6.641246429090267e-05,-2.960000549770496e-05,-1.976136721894959e-07,-2.979761916897174e-05,0.01101865730978274
3,0.003398700000000792,1.838747471267658,0.538747471267658,1.099867552192131,-12.0,1.12419763726163,1.188747471267658,1.099933328117587,12.0,-0.01096293586065145,-6.609733180077277e-05,-1.982366615739376e-07,0.01096293586065152,6.629556846234569e-05,0.0110292314291104,2.969991127385867e-05,-6.629556846234671e-05,-2.969991127385856e-05,-1.982366615739132e-07,-2.989814793458672e-05,0.01099933328117587
3,0.0033989000000007917,1.83672538593209,0.5367253859320901,1.097933204834476,-12.0,1.122221183754404,1.18672538593209,1.097999203060772,12.0,-0.01094381264932781,-6.597971261452479e-05,-1.988624396540354e-07,0.01094381264932778,6.617857505417873e-05,0.01100999122437854,2.980033133210668e-05,-6.617857505417882e-05,-2.980033133210677e-05,-1.988624396540662e-07,-2.999919377083044e-05,0.01097999203060772
3,0.0033991000000007923,1.834701426595148,0.5347014265951481,1.095997137634558,-12.0,1.120242974883292,1.184701426595148,1.096063359306553,12.0,-0.01092467286817872,-6.58619932879761e-05,-1.994916001258576e-07,0.01092467286817881,6.606148488810172e-05,0.01099073435306342,2.990126839854963e-05,-6.606148488810196e-05,-2.990126839854968e-05,-1.994916001258415e-07,-3.010075999777439e-05,0.01096063359306553
3,0.003399300000000792,1.832675596452946,0.532675596452946,1.094059354088983,-12.0,1.118263014236502,1.182675596452946,1.094125800358796,12.0,-0.01090551655587663,-6.574417404057596e-05,-2.001235890256286e-07,0.0109055165558766,6.594429762960162e-05,0.01097146085350266,3.000272632662005e-05,-6.594429762960159e-05,-3.000272632662006e-05,-2.001235890256281e-07,-3.020284991479953e-05,0.01094125800358796
3,0.003399500000000792,1.830647898704552,0.5306478987045521,1.092119857699172,-12.0,1.116281305407487,1.180647898704552,1.09218652972634,12.0,-0.0108863437500602,-6.562625510085247e-05,-2.007590003122851e-07,0.01088634375006025,6.582701410116412e-05,0.0109521707641579,3.010470789501668e-05,-6.582701410116475e-05,-3.010470789501658e-05,-2.007590003122575e-07,-3.030546689446063e-05,0.0109218652972634
3,0.003399700000000793,1.828618336551972,0.528618336551972,1.090178651971722,-12.0,1.114297851994906,1.178618336551972,1.090245550923159,12.0,-0.01086715448955533,-6.550823668915383e-05,-2.013972803981069e-07,0.01086715448955537,6.570963396955439e-05,0.01093286412352129,3.02072170102832e-05,-6.570963396955194e-05,-3.020721701028308e-05,-2.013972803981124e-07,-3.040861428973216e-05,0.01090245550923159
3,0.0033999000000007927,1.826586913200156,0.5265869132001556,1.088235740418062,-12.0,1.112312657602683,1.176586913200156,1.088302867468222,12.0,-0.01084794881215523,-6.539011903436876e-05,-2.020390235111299e-07,0.01084794881215533,6.559215805787975e-05,0.01091354097020961,3.031025650474558e-05,-6.559215805787989e-05,-3.031025650474543e-05,-2.020390235111638e-07,-3.051229552736794e-05,0.01088302867468222
3,0.0034001000000007933,1.824553631857003,0.5245536318570033,1.086291126554846,-12.0,1.110325725839994,1.174553631857003,1.086358482885678,12.0,-0.0108287267568411,-6.527190235737664e-05,-2.026836764466551e-07,0.0108287267568411,6.547458603382183e-05,0.01089420134287124,3.041383033909324e-05,-6.547458603382329e-05,-3.041383033909334e-05,-2.026836764466219e-07,-3.061651401454152e-05,0.01086358482885678
3,0.003400300000000793,1.82251849573335,0.5225184957333499,1.084344813903579,-12.0,1.108337060321308,1.17251849573335,1.084412400704692,12.0,-0.0108094883615622,-6.51535868877775e-05,-2.03331833707591e-07,0.01080948836156223,6.535691872148394e-05,0.01087484528028002,3.051794140032237e-05,-6.53569187214851e-05,-3.05179414003225e-05,-2.033318337075678e-07,-3.072127323321506e-05,0.01084412400704692
3,0.003400500000000793,1.820481508042942,0.5204815080429414,1.082396805990983,-12.0,1.106346664666336,1.170481508042941,1.082464624459604,12.0,-0.01079023366545606,-6.50351728469601e-05,-2.039829424793345e-07,0.01079023366545608,6.523915578943877e-05,0.01085547282124198,3.062259370433191e-05,-6.523915578943943e-05,-3.062259370433171e-05,-2.039829424793155e-07,-3.082657664587141e-05,0.01082464624459604
3,0.003400700000000793,1.818442672002465,0.5184426720024652,1.080447106348675,-12.0,1.104354542500129,1.168442672002465,1.080515157689814,12.0,-0.01077096270662953,-6.491666046508853e-05,-2.04637597545521e-07,0.01077096270662955,6.51212980626333e-05,0.01083608400468869,3.072779019386361e-05,-6.512129806263405e-05,-3.072779019386354e-05,-2.046375975455467e-07,-3.093242779048857e-05,0.01080515157689814
3,0.003400900000000793,1.816401990831527,0.5164019908315275,1.078495718513521,-12.0,1.102360697453021,1.166401990831528,1.078564003939932,12.0,-0.01075167552437922,-6.47980499641654e-05,-2.052952464873085e-07,0.01075167552437909,6.50033452106541e-05,0.01081667886958596,3.083353494110082e-05,-6.500334521065271e-05,-3.083353494110059e-05,-2.052952464872942e-07,-3.103883018667536e-05,0.01078564003939932
3,0.003401100000000793,1.814359467752631,0.5143594677526308,1.076542646027276,-12.0,1.100365133160676,1.164359467752631,1.07661116675962,12.0,-0.01073237215696965,-6.467934157475009e-05,-2.059564843791425e-07,0.0107323721569697,6.488529805912853e-05,0.01079725745502534,3.093983094563436e-05,-6.488529805912923e-05,-3.093983094563425e-05,-2.059564843791637e-07,-3.11457874291321e-05,0.0107661116675962
3,0.003401300000000793,1.812315105991204,0.5123151059912038,1.07458789243698,-12.0,1.098367853264083,1.162315105991204,1.07465664970379,12.0,-0.01071305264385819,-6.456053551966886e-05,-2.066207591997578e-07,0.01071305264385827,6.476715627886908e-05,0.01077781980013333,3.104668233704457e-05,-6.476715627886862e-05,-3.104668233704438e-05,-2.066207591997358e-07,-3.125330309530015e-05,0.0107465664970379
3,0.003401500000000794,1.810268908775578,0.5102689087755782,1.072631461294604,-12.0,1.096368861409606,1.160268908775578,1.072700456332448,12.0,-0.01069371702347016,-6.44416320300101e-05,-2.072886663237884e-07,0.01069371702347019,6.464892069633292e-05,0.01075836594416276,3.115409217288546e-05,-6.464892069633389e-05,-3.115409217288546e-05,-2.07288666323799e-07,-3.136138083831791e-05,0.01072700456332448
3,0.003401700000000794,1.808220879336968,0.5082208793369677,1.070673356157393,-12.0,1.094368161248927,1.158220879336968,1.070742590210841,12.0,-0.01067436533542354,-6.432263132896685e-05,-2.079596541368974e-07,0.01067436533542357,6.453059098310328e-05,0.0107388959264028,3.126206464127866e-05,-6.453059098310374e-05,-3.12620646412785e-05,-2.079596541368954e-07,-3.147002429436763e-05,0.01070742590210841
3,0.003401900000000794,1.806171020909495,0.5061710209094955,1.068713580587562,-12.0,1.092365756439143,1.156171020909496,1.06878305490935,12.0,-0.01065499761830663,-6.420353364848362e-05,-2.086343183163738e-07,0.01065499761830665,6.441216796680131e-05,0.01071940978626971,3.137060285888626e-05,-6.44121679668e-05,-3.137060285888626e-05,-2.08634318316379e-07,-3.157923717623699e-05,0.0106878305490935
3,0.003402100000000794,1.804119336730174,0.5041193367301741,1.066752138152642,-12.0,1.090361650642716,1.154119336730174,1.066821854003639,12.0,-0.0106356139119006,-6.40843392122055e-05,-2.093121076631843e-07,0.01063561391190056,6.429365131986885e-05,0.01069990756321667,3.147971107352911e-05,-6.429365131986869e-05,-3.147971107352913e-05,-2.093121076631985e-07,-3.168902318026215e-05,0.01066821854003639
3,0.003402300000000794,1.802065830038887,0.5020658300388868,1.064789032425132,-12.0,1.08835584752752,1.152065830038887,1.064858991074507,12.0,-0.0106162142549574,-6.39650482526843e-05,-2.099936181667596e-07,0.01061621425495727,6.417504187085111e-05,0.01068038929682436,3.158939246216026e-05,-6.417504187085105e-05,-3.158939246216017e-05,-2.099936181667533e-07,-3.179938607938465e-05,0.01064858991074507
3,0.0034025000000007938,1.80001050407839,0.5000105040783894,1.062824266982864,-12.0,1.086348350766819,1.150010504078389,1.062894469708053,12.0,-0.01059679868742264,-6.384566099409833e-05,-2.106782990480324e-07,0.01059679868742269,6.40563392931471e-05,0.01066085502671207,3.169965133349023e-05,-6.405633929314637e-05,-3.169965133349015e-05,-2.106782990480172e-07,-3.191032963140666e-05,0.01062894469708053
3,0.0034027000000007943,1.797953362094346,0.4979533620943456,1.060857845408703,-12.0,1.084339164039361,1.147953362094346,1.060928293495581,12.0,-0.0105773672482149,-6.372617766961831e-05,-2.113667466151616e-07,0.01057736724821493,6.393754441623297e-05,0.01064130479262752,3.181049092596195e-05,-6.393754441623347e-05,-3.181049092596165e-05,-2.113667466151427e-07,-3.202185767164406e-05,0.01060928293495581
3,0.003402900000000794,1.795894407335251,0.4958944073352515,1.058889771290853,-12.0,1.082328291029282,1.145894407335251,1.058960466033696,12.0,-0.01055791997744598,-6.360659850407845e-05,-2.120584105199958e-07,0.01055791997744605,6.38186569145981e-05,0.01062173863435686,3.192191561039249e-05,-6.381865691459845e-05,-3.192191561039251e-05,-2.120584105199897e-07,-3.213397401986965e-05,0.01058960466033696
3,0.003403100000000795,1.793833643052466,0.4938336430524662,1.056920048222538,-12.0,1.080315735426198,1.143833643052466,1.056990990924202,12.0,-0.01053845691420174,-6.348692373103027e-05,-2.127538873941659e-07,0.01053845691420171,6.369967761842486e-05,0.01060215659181634,3.203392868795151e-05,-6.369967761842444e-05,-3.203392868795147e-05,-2.127538873941516e-07,-3.224668257437926e-05,0.01056990990924202
3,0.003403300000000795,1.791771072500241,0.491771072500241,1.05494867980241,-12.0,1.078301500925209,1.141771072500241,1.055019871774293,12.0,-0.01051897809876273,-6.336715357607044e-05,-2.134526273266438e-07,0.01051897809876267,6.358060620339671e-05,0.01058255870496208,3.214653459281103e-05,-6.358060620339709e-05,-3.21465345928107e-05,-2.134526273266882e-07,-3.235998721923766e-05,0.01055019871774293
3,0.0034035000000007948,1.789706698935645,0.4897066989356446,1.052975669634143,-12.0,1.076285591226895,1.139706698935645,1.053047112196359,12.0,-0.01049948357038311,-6.324728827340219e-05,-2.141552272844039e-07,0.01049948357038318,6.34614435006863e-05,0.01056294501388,3.225973669012576e-05,-6.34614435006866e-05,-3.225973669012577e-05,-2.14155227284389e-07,-3.247389191632618e-05,0.01053047112196359
3,0.0034037000000007953,1.787640525618599,0.4876405256185991,1.051001021326829,-12.0,1.074268010037317,1.137640525618599,1.051072715808183,12.0,-0.01047997336951434,-6.312732804913772e-05,-2.148611377984474e-07,0.01047997336951434,6.33421891869361e-05,0.01054331555869718,3.237353947869721e-05,-6.334218918693617e-05,-3.237353947869728e-05,-2.148611377984034e-07,-3.258840061541464e-05,0.01051072715808183
3,0.003403900000000795,1.78557255581188,0.4855725558118796,1.049024738494654,-12.0,1.07224876106809,1.13557255581188,1.049096686232811,12.0,-0.0104604475355819,-6.300727313800108e-05,-2.155709561788173e-07,0.01046044753558189,6.322284409418078e-05,0.01052367037967224,3.24879463889623e-05,-6.32228440941799e-05,-3.248794638896224e-05,-2.155709561788067e-07,-3.270351734408937e-05,0.01049096686232811
3,0.003404100000000795,1.783502792781099,0.483502792781099,1.047046824757251,-12.0,1.070227848036341,1.133502792781099,1.04711902709871,12.0,-0.01044090610920911,-6.288712376668304e-05,-2.162841334075159e-07,0.01044090610920907,6.310340790009147e-05,0.01050400951710505,3.260296198565483e-05,-6.310340790009056e-05,-3.260296198565464e-05,-2.16284133407478e-07,-3.281924611792613e-05,0.0104711902709871
3,0.0034043000000007952,1.781431239794684,0.4814312397946837,1.045067283739336,-12.0,1.068205274664748,1.131431239794684,1.045139742039607,12.0,-0.01042134912999443,-6.276688017063908e-05,-2.170012671438891e-07,0.01042134912999443,6.298388143778385e-05,0.01048433301142803,3.271858976581425e-05,-6.298388143778297e-05,-3.271858976581434e-05,-2.170012671438458e-07,-3.293559103193208e-05,0.01045139742039607
3,0.003404500000000795,1.779357900123904,0.4793579001239044,1.043086119071124,-12.0,1.066181044681551,1.129357900123904,1.043158834694696,12.0,-0.01040177663873448,-6.264654257709509e-05,-2.177218088314026e-07,0.01040177663873443,6.286426438592468e-05,0.01046464090311616,3.283483436145561e-05,-6.28642643859265e-05,-3.283483436145543e-05,-2.177218088313886e-07,-3.305255616910378e-05,0.01043158834694696
3,0.003404700000000795,1.777282777042854,0.4772827770428537,1.041103334387957,-12.0,1.064155161820592,1.127282777042854,1.041176308708481,12.0,-0.01038218867520352,-6.252611122205428e-05,-2.184463564854815e-07,0.01038218867520345,6.27445575785407e-05,0.01044493323277778,3.295169933757009e-05,-6.274455757853976e-05,-3.295169933756995e-05,-2.184463564855094e-07,-3.317014569297944e-05,0.01041176308708481
3,0.003404900000000796,1.775205873828422,0.4752058738284218,1.039118933330663,-12.0,1.062127629821268,1.125205873828422,1.039192167730925,12.0,-0.01036258528037348,-6.240558633348664e-05,-2.191743620206502e-07,0.0103625852803736,6.262476069550661e-05,0.01042521004106491,3.306918939481856e-05,-6.262476069550729e-05,-3.306918939481875e-05,-2.191743620206337e-07,-3.328836375569224e-05,0.01039192167730925
3,0.003405100000000796,1.773127193760329,0.4731271937603289,1.037132919545253,-12.0,1.060098452428632,1.123127193760329,1.037206415417352,12.0,-0.01034296649419636,-6.228496814774423e-05,-2.199064238155956e-07,0.0103429664941964,6.250487457156055e-05,0.01040547136876372,3.318730816753929e-05,-6.250487457155982e-05,-3.318730816753909e-05,-2.199064238156098e-07,-3.340721459021978e-05,0.01037206415417352
3,0.0034053000000007962,1.7710467401211,0.4710467401210999,1.035145296683265,-12.0,1.058067633393341,1.1210467401211,1.035219055428588,12.0,-0.01032333235782174,-6.216425689374708e-05,-2.206419942616202e-07,0.01032333235782181,6.23848988880096e-05,0.01038571725670547,3.330606042644085e-05,-6.23848988880087e-05,-3.33060604264407e-05,-2.206419942616181e-07,-3.352670241954766e-05,0.01035219055428589
3,0.003405500000000796,1.76896451619605,0.4689645161960497,1.033156068401421,-12.0,1.056035176471708,1.11896451619605,1.033230091430825,12.0,-0.01030368291137967,-6.204345280826583e-05,-2.213816721150386e-07,0.01030368291137965,6.22648344803804e-05,0.01036594774585589,3.342544987662891e-05,-6.226483448038087e-05,-3.342544987662888e-05,-2.213816721150452e-07,-3.36468315475059e-05,0.01033230091430825
3,0.003405700000000796,1.766880525273282,0.4668805252732818,1.031165238361994,-12.0,1.054001085425686,1.116880525273282,1.031239527095786,12.0,-0.01028401819620084,-6.192255612059316e-05,-2.221249102506259e-07,0.01028401819620092,6.214468103084375e-05,0.01034616287722733,3.35454813602976e-05,-6.214468103084379e-05,-3.354548136029737e-05,-2.221249102506093e-07,-3.376760626944647e-05,0.01031239527095786
3,0.003405900000000796,1.764794770643726,0.4647947706437264,1.029172810232518,-12.0,1.051965364022962,1.114794770643726,1.029247366100633,12.0,-0.01026433825259582,-6.180156706855523e-05,-2.22872307808125e-07,0.01026433825259583,6.202443937636438e-05,0.01032636269196767,3.366615865477412e-05,-6.202443937636335e-05,-3.366615865477404e-05,-2.228723078081402e-07,-3.388903096136385e-05,0.01029247366100633
3,0.003406100000000796,1.762707255601063,0.4627072556010626,1.027178787686077,-12.0,1.04992801603686,1.112707255601063,1.02725361212806,12.0,-0.0102446431220774,-6.16804858817767e-05,-2.236233181577641e-07,0.01024464312207736,6.190410919993414e-05,0.01030654723127285,3.378748667521854e-05,-6.190410919993446e-05,-3.378748667521849e-05,-2.236233181577919e-07,-3.401110999218753e-05,0.0102725361212806
3,0.0034063000000007964,1.76061798344175,0.4606179834417498,1.025183174401016,-12.0,1.047889045246447,1.11061798344175,1.025258268866204,12.0,-0.01022493284513937,-6.155931279868993e-05,-2.243785408323094e-07,0.01022493284513932,6.178369133952237e-05,0.01028671653647425,3.390946927266493e-05,-6.178369133952224e-05,-3.390946927266484e-05,-2.243785408322927e-07,-3.413384781229696e-05,0.01025258268866204
3,0.003406500000000796,1.758526957465058,0.4585269574650578,1.023185974061331,-12.0,1.045848455436533,1.108526957465058,1.023261340008835,12.0,-0.01020520746347847,-6.14380480497699e-05,-2.251374297021589e-07,0.01020520746347845,6.166318547947211e-05,0.01026687064895363,3.403211143674593e-05,-6.166318547947205e-05,-3.403211143674615e-05,-2.251374297022065e-07,-3.425724886530933e-05,0.01023261340008835
3,0.003406700000000797,1.75643418097299,0.45643418097299,1.021187190356273,-12.0,1.043806250397666,1.10643418097299,1.021262829255162,12.0,-0.01018546701777462,-6.131669187379614e-05,-2.25900584707061e-07,0.0101854670177747,6.154259245850386e-05,0.01024700961022877,3.415541709373446e-05,-6.15425924585032e-05,-3.415541709373444e-05,-2.259005847071081e-07,-3.438131767709927e-05,0.01021262829255162
3,0.003406900000000797,1.75433965727032,0.4543396572703201,1.019186826980743,-12.0,1.041762433926145,1.10433965727032,1.019262740310034,12.0,-0.01016571154991097,-6.11952445019404e-05,-2.26667460226284e-07,0.01016571154991099,6.142191196216721e-05,0.01022713346186865,3.427939130927981e-05,-6.142191196216668e-05,-3.427939130927994e-05,-2.266674602262896e-07,-3.450605876829307e-05,0.01019262740310034
3,0.003407100000000797,1.752243389664593,0.4522433896645933,1.017184887634985,-12.0,1.039717009824094,1.102243389664593,1.017261076883817,12.0,-0.01014594110075429,-6.107370617373725e-05,-2.274386566128743e-07,0.01014594110075432,6.13011448303502e-05,0.01020724224558012,3.440403808646153e-05,-6.130114483035012e-05,-3.440403808646161e-05,-2.274386566128839e-07,-3.463147674187539e-05,0.01017261076883817
3,0.0034073000000007974,1.750145381466108,0.4501453814661077,1.015181376024918,-12.0,1.037669981899417,1.100145381466108,1.015257842692549,12.0,-0.01012615571237635,-6.095207712078287e-05,-2.282136287675199e-07,0.01012615571237641,6.118029074955035e-05,0.01018733600312147,3.452936256853199e-05,-6.118029074955039e-05,-3.452936256853204e-05,-2.282136287674975e-07,-3.475757619608721e-05,0.01015257842692549
