case,time,v(limit),v(clamp),v(in),i(vin),i(dp),i(cc),i(dc),i(rs),i(dn),i(rl)
2,0.008242636118871244,0.6156201079390483,5.404253335118486,2.996789393686619,-0.002435215132906268,0.00238116717675263,5.404584710716476e-05,-3.313760291160351e-09,0.00238116928574757,-2.108994507287358e-09,5.404253335118487e-05
2,0.008243636118871243,0.6156350399348411,5.404525537549155,2.997602065871067,-0.002436015129628466,0.002381964898752198,5.404810364056933e-05,-2.848269459465263e-09,0.002381967025936226,-2.127184352614187e-09,5.404525537549155e-05
2,0.008244636118871242,0.6156477999827724,5.404679383157536,2.998296397858672,-0.002436697770123277,0.002382646523056975,5.404917219575811e-05,-2.378368371506594e-09,0.002382648597875899,-2.074818878721587e-09,5.404679383157536e-05
2,0.008245636118871242,0.6156583893665194,5.404714856369502,2.998872362238395,-0.002437263034270888,0.002383211879842251,5.40490613474276e-05,-1.912787913332592e-09,0.002383213972871876,-2.093028878437183e-09,5.404714856369502e-05
2,0.008246636118871241,0.615666809201728,5.404631946285143,2.99932993627215,-0.002437710889388549,0.002383661086388655,5.404776226680674e-05,-1.442808233828488e-09,0.002383663127070422,-2.040681734140627e-09,5.404631946285143e-05
2,0.00824763611887124,0.6156730603251765,5.404430646679198,2.999669101895696,-0.002438041325244581,0.002383993982665866,5.404528362268346e-05,-9.771601596485788e-10,0.00238399604157052,-2.058904718394849e-09,5.404430646679198e-05
2,0.00824863611887124,0.6156771434063881,5.404110956001301,2.999889845719356,-0.002438254319044033,0.00238421069574446,5.404161667965646e-05,-5.071238912285212e-10,0.002384212702312967,-2.006568746365458e-09,5.404110956001302e-05
2,0.008249636118871239,0.6156790588366127,5.403672877376045,2.999992159028541,-0.002438349870442835,0.002384311075394052,5.403677019971687e-05,-4.143019610818304e-11,0.002384313100191928,-2.024797567475015e-09,5.403672877376045e-05
2,0.008250636118871238,0.6156788068402812,5.403116418602853,2.999976037784097,-0.002438327966536139,0.002384295258477387,5.403073554099969e-05,4.286406739804644e-10,0.002384297230943816,-1.972465626998463e-09,5.403116418602853e-05
2,0.008251636118871237,0.6156763873638427,5.402441592155673,2.999841482622463,-0.002438188616869182,0.002384163104565684,5.402352155919887e-05,8.943580104002241e-10,0.002384165095258621,-1.990693148931003e-09,5.402441592155673e-05
2,0.008252636118871236,0.6156718001868983,5.401648415182487,2.999588498855647,-0.002437931818426208,0.002383914760309969,5.401511970604123e-05,1.364441509775526e-09,0.002383916698668749,-1.938358103598008e-09,5.401648415182488e-05
2,0.008253636118871236,0.6156650448109925,5.400736909504629,2.999217096471014,-0.002437557590641556,0.002383550095082509,5.400553893014637e-05,1.830160522363374e-09,0.002383552051660021,-1.956577188713934e-09,5.400736909504629e-05
2,0.008254636118871235,0.6156561205706258,5.399707101615931,2.998727290130896,-0.002437065940388898,0.002383069265328719,5.399477077716597e-05,2.300234693000604e-09,0.00238307116956027,-1.904231897659821e-09,5.399707101615931e-05
2,0.008255636118871234,0.615645026521639,5.398559022681666,2.998119099172007,-0.002436456896991076,0.002382472150215253,5.398282428914492e-05,2.765933430694424e-09,0.002382474072650368,-1.922435395419225e-09,5.398559022681667e-05
2,0.008256636118871234,0.6156317615522445,5.39729270853733,2.997392547604684,-0.00243573047720874,0.002381758915979693,5.396969110488259e-05,3.235976328561839e-09,0.002381760786052439,-1.870072698642727e-09,5.39729270853733e-05
2,0.008257636118871233,0.6156163242712411,5.39590819968722,2.99654766411194,-0.002434886720252285,0.002380929451586966,5.395538035996017e-05,3.701632854072272e-09,0.002380931339840699,-1.888253436893653e-09,5.395908199687221e-05
2,0.008258636118871232,0.6155987131186998,5.394405541302834,2.995584482048329,-0.00243392565276754,0.00237998393306349,5.393988378626924e-05,4.171622548411135e-09,0.002379985768929629,-1.835866144503828e-09,5.394405541302835e-05
2,0.008259636118871231,0.6155789262541196,5.392784783221094,2.994503039438629,-0.002432847323849234,0.002378922259167471,5.392321061292726e-05,4.637214937459246e-09,0.002378924113184509,-1.854016914625319e-09,5.392784783221095e-05
2,0.00826063611887123,0.6155569616669441,5.391045979942371,2.993303378976342,-0.002431651770026971,0.002377744615711941,5.390535266575069e-05,5.107129510368782e-09,0.002377746417309398,-1.801597796535277e-09,5.391045979942371e-05
2,0.00826163611887123,0.6155328170644914,5.389189190628336,2.991985548022011,-0.002430339050275546,0.002376450911246164,5.388631926611653e-05,5.572635851406541e-09,0.002376452730957519,-1.819711343450853e-09,5.389189190628337e-05
2,0.008262636118871229,0.6155064899822537,5.387214479099628,2.990549598601342,-0.002428909211004492,0.002375041341365347,5.386610233332201e-05,6.042453397411948e-09,0.002375043108619089,-1.76725311602428e-09,5.387214479099628e-05
2,0.008263636118871228,0.6154779776717236,5.385121913833329,2.988995587403165,-0.002427362321065834,0.002373515824408701,5.384471128216939e-05,6.507851790978487e-09,0.002373517609731441,-1.785322125750554e-09,5.385121913833329e-05
2,0.008264636118871228,0.615447277210519,5.382911567960259,2.987323575777175,-0.002425698436743802,0.002371874565748611,5.382213812493708e-05,6.977550416615888e-09,0.002371876298566656,-1.732817441965544e-09,5.38291156796026e-05
2,0.008265636118871227,0.6154143853898589,5.380583519262101,2.985533629731531,-0.002423917636763535,0.002370117493507573,5.379839236940853e-05,7.442818974837749e-09,0.002370119244341672,-1.750834528851671e-09,5.380583519262102e-05
2,0.008266636118871226,0.6153792988246393,5.378137850168316,2.983625819930238,-0.002422019987278629,0.002368244822829602,5.377346612045475e-05,7.912376797883396e-09,0.002368246521105599,-1.698275963431061e-09,5.378137850168316e-05
2,0.008267636118871225,0.6153420138407487,5.375574647752893,2.98160022169036,-0.002420005576882207,0.002366256491615482,5.374736897961752e-05,8.377493644237362e-09,0.002366258207849611,-1.716233660043051e-09,5.375574647752894e-05
2,0.008268636118871225,0.6153025265848486,5.372894003730917,2.979456914979046,-0.002417874481591483,0.002364152724779744,5.372009314424941e-05,8.846888793487406e-09,0.002364154388394198,-1.663613698802982e-09,5.372894003730917e-05
2,0.008269636118871224,0.6152608329115319,5.370096014454942,2.977195984410377,-0.002415626799859971,0.002361933469994248,5.369164830804074e-05,9.311832062021232e-09,0.002361935151498845,-1.681504441498721e-09,5.370096014454943e-05
2,0.008270636118871223,0.6152169284928812,5.36718078091119,2.97481751924202,-0.002413262617564578,0.002359598961933496,5.36620267620469e-05,9.781042676715738e-09,0.002359600590749139,-1.628815467774936e-09,5.367180780911191e-05
2,0.008271636118871223,0.6151708087054677,5.364148408715561,2.972321613371707,-0.002410782043012566,0.002357149158034311,5.363123829249528e-05,1.024579051170087e-08,0.002357150804666239,-1.646631584290923e-09,5.364148408715562e-05
2,0.008272636118871222,0.615122468739713,5.360999008109465,2.969708365333528,-0.002408185171930154,0.002354584302727836,5.359927528242325e-05,1.071479474094784e-08,0.002354585896593815,-1.593865867152303e-09,5.360999008109465e-05
2,0.008273636118871221,0.6150719034865603,5.357732693955475,2.966977878294043,-0.002405472122471804,0.002351904363207535,5.356614761004019e-05,1.117932529637118e-08,0.002351905974807483,-1.611599562434909e-09,5.357732693955475e-05
2,0.00827463611887122,0.6150191076467832,5.354349585732781,2.964130260048201,-0.002402643000207814,0.002349109593651755,5.353184775186426e-05,1.164810129883314e-08,0.002349111152401418,-1.558749241957804e-09,5.354349585732781e-05
2,0.00827563611887122,0.6149640756173658,5.35084980753248,2.961165623015096,-0.002399697933130668,0.002346199971004492,5.349638567836434e-05,1.211239273787191e-08,0.00234620154739773,-1.576392586489033e-09,5.350849807532481e-05
2,0.008276636118871219,0.6149068016005591,5.347233488052683,2.958084084233523,-0.002396637036645524,0.002343175759182969,5.345975395765201e-05,1.258091868113066e-08,0.002343177282632964,-1.523449659444525e-09,5.347233488052683e-05
2,0.008277636118871218,0.6148472794901286,5.343500760593422,2.954885765357355,-0.002393460448574981,0.002340036944872281,5.342196265262222e-05,1.304494917576275e-08,0.002340038485867226,-1.540994574179658e-09,5.343500760593422e-05
2,0.008278636118871217,0.6147855029800521,5.339651763051391,2.951570792650745,-0.002390168294149289,0.002336783801719644,5.338300442297994e-05,1.351320323580264e-08,0.002336785289670693,-1.487950879951636e-09,5.339651763051391e-05
2,0.008279636118871217,0.6147214654506787,5.33568663791451,2.948139296983141,-0.002386760721012385,0.002333416326143478,5.334288942393517e-05,1.397695096611204e-08,0.002333417831532463,-1.505389121161572e-09,5.33568663791451e-05
2,0.008280636118871216,0.6146551600770911,5.331605532256287,2.944591413824115,-0.00238323786421062,0.002329934801510447,5.330161040728587e-05,1.444491132712517e-08,0.002329936253747024,-1.452236327620341e-09,5.331605532256287e-05
2,0.008281636118871215,0.6145865797150623,5.32740859773002,2.94092728323802,-0.002379599881198135,0.002326339233963415,5.325917761861421e-05,1.490835448090389e-08,0.002326340703522957,-1.469559471371838e-09,5.327408597730021e-05
