case,frequency_real,frequency_imag,v(gate)_real,v(gate)_imag,v(source)_real,v(source)_imag,v(out)_real,v(out)_imag,v(vdd)_real,v(vdd)_imag,i(vdd)_real,i(vdd)_imag,id(m1)_real,id(m1)_imag,i(rs)_real,i(rs)_imag,i(vin)_real,i(vin)_imag,i(rd)_real,i(rd)_imag
2,103912.2303835156,0.0,1.0,0.0,0.7777451504542203,-0.008620299378653162,-3.640509214897206,0.04035033751715665,0.0,0.0,-0.001654776915862367,1.834106250779848e-05,0.001654776915858136,-1.834106250778178e-05,0.001654776915860043,-1.834106250777269e-05,0.0,0.0,0.001654776915862367,-1.834106250779848e-05
2,107977.5162327696,0.0,1.0,0.0,0.7777375293538628,-0.008957457575351933,-3.640473541663562,0.04192852482087882,0.0,0.0,-0.001654760700756164,1.905842037312674e-05,0.001654760700753322,-1.905842037311367e-05,0.001654760700752899,-1.905842037308922e-05,0.0,0.0,0.001654760700756164,-1.905842037312674e-05
2,112201.8454301949,0.0,1.0,0.0,0.7777293004469779,-0.00930779546932513,-3.640435023372179,0.04356840432454053,0.0,0.0,-0.0016547431924419,1.980382014751842e-05,0.001654743192438524,-1.980382014744875e-05,0.001654743192440378,-1.980382014750028e-05,0.0,0.0,0.0016547431924419,-1.980382014751842e-05
2,116591.4401179817,0.0,1.0,0.0,0.7777204152728049,-0.009671827374543227,-3.640393433200115,0.0452723834554116,0.0,0.0,-0.001654724287818234,2.057835611609618e-05,0.001654724287813991,-2.057835611607439e-05,0.001654724287814478,-2.057835611604942e-05,0.0,0.0,0.001654724287818234,-2.057835611609618e-05
2,121152.7658628573,0.0,1.0,0.0,0.7777108215109018,-0.01005008756680326,-3.640348526223642,0.04704296307868445,0.0,0.0,-0.001654703875556201,2.138316503576566e-05,0.001654703875551,-2.138316503572102e-05,0.00165470387555511,-2.138316503575162e-05,0.0,0.0,0.001654703875556201,-2.138316503576566e-05
2,125892.5411794151,0.0,1.0,0.0,0.777700462670491,-0.01044313104533762,-3.640300038035784,0.04888274106333196,0.0,0.0,-0.001654681835470811,2.221942775605998e-05,0.001654681835465688,-2.22194277560428e-05,0.00165468183546913,-2.221942775603749e-05,0.0,0.0,0.001654681835470811,-2.221942775605998e-05
2,130817.7474260177,0.0,1.0,0.0,0.777689277761913,-0.01085153432171165,-3.640247683142563,0.05079441597399327,0.0,0.0,-0.001654658037792074,2.308837089726967e-05,0.001654658037790746,-2.308837089723403e-05,0.001654658037791304,-2.308837089725882e-05,0.0,0.0,0.001654658037792074,-2.308837089726967e-05
2,135935.6390878508,0.0,1.0,0.0,0.7776772009363615,-0.01127589623705343,-3.640191153325359,0.052780790896936,0.0,0.0,-0.001654632342420618,2.399126858951636e-05,0.001654632342416029,-2.399126858947109e-05,0.00165463234241779,-2.399126858947539e-05,0.0,0.0,0.001654632342420618,-2.399126858951636e-05
2,141253.7544622736,0.0,1.0,0.0,0.7776641611013245,-0.01171683880818385,-3.640130115802884,0.05484477740015165,0.0,0.0,-0.00165460459809222,2.492944427279621e-05,0.001654604598089193,-2.49294442727227e-05,0.001654604598087925,-2.492944427273159e-05,0.0,0.0,0.00165460459809222,-2.492944427279621e-05
2,146779.926762205,0.0,1.0,0.0,0.7776500815025211,-0.01217500810358121,-3.640064211297433,0.0569893996339263,0.0,0.0,-0.001654574641498833,2.590427256087559e-05,0.001654574641496431,-2.59042725608144e-05,0.001654574641494726,-2.590427256081108e-05,0.0,0.0,0.001654574641498833,-2.590427256087559e-05
2,152522.2956538998,0.0,1.0,0.0,0.7776348792740774,-0.0126510751498422,-3.639993051925577,0.05921779857380046,0.0,0.0,-0.001654542296329808,2.69171811699093e-05,0.001654542296325445,-2.691718116988595e-05,0.001654542296327824,-2.691718116987701e-05,0.0,0.0,0.001654542296329808,-2.69171811699093e-05
2,158489.3192461092,0.0,1.0,0.0,0.777618464952281,-0.01314573686942961,-3.639916218935202,0.06153323641025899,0.0,0.0,-0.001654507372243274,2.796965291375409e-05,0.0016545073722396,-2.796965291367026e-05,0.001654507372238896,-2.796965291368003e-05,0.0,0.0,0.001654507372243274,-2.796965291375409e-05
2,164689.7865482846,0.0,1.0,0.0,0.7776007419538369,-0.01365971705031411,-3.63983326021454,0.06393910108666612,0.0,0.0,-0.001654469663733882,2.906322776666642e-05,0.001654469663732172,-2.906322776663472e-05,0.001654469663731568,-2.906322776662576e-05,0.0,0.0,0.001654469663733882,-2.906322776666642e-05
2,171132.8304161757,0.0,1.0,0.0,0.7775816060070807,-0.01419376734843355,-3.639743687699623,0.06643891099279364,0.0,0.0,-0.001654428948954374,3.019950499672438e-05,0.001654428948949516,-3.019950499671964e-05,0.001654428948951236,-3.019950499666713e-05,0.0,0.0,0.001654428948954374,-3.019950499672438e-05
2,177827.9410038899,0.0,1.0,0.0,0.7775609445447218,-0.01474866832326642,-3.639646974470289,0.06903631981114125,0.0,0.0,-0.001654384988395586,3.138014536870057e-05,0.00165438498839432,-3.138014536857581e-05,0.001654384988393025,-3.138014536865195e-05,0.0,0.0,0.001654384988395586,-3.138014536870057e-05
2,184784.9797422266,0.0,1.0,0.0,0.7775386360435109,-0.0153252305074287,-3.639542551701465,0.07173512152429996,0.0,0.0,-0.001654337523500666,3.260687342013635e-05,0.001654337523495641,-3.260687342007684e-05,0.001654337523496832,-3.260687342006107e-05,0.0,0.0,0.001654337523500666,-3.260687342013635e-05
2,192014.1938638775,0.0,1.0,0.0,0.777514549315635,-0.01592429551055411,-3.639429805311178,0.07453925558139783,0.0,0.0,-0.001654286275141445,3.388147980972629e-05,0.001654286275138972,-3.388147980967759e-05,0.001654286275139649,-3.38814798096896e-05,0.0,0.0,0.001654286275141445,-3.388147980972629e-05
2,199526.2314968852,0.0,1.0,0.0,0.7774885427405587,-0.01654673715813377,-3.639308072405287,0.07745281222961875,0.0,0.0,-0.001654230942002403,3.52058237407358e-05,0.0016542309420009,-3.52058237407249e-05,0.001654230942001189,-3.520582374071015e-05,0.0,0.0,0.001654230942002403,-3.52058237407358e-05
2,207332.1573485926,0.0,1.0,0.0,0.7774604634399995,-0.01719346266543133,-3.639176637382949,0.08048003800849537,0.0,0.0,-0.001654171198810431,3.658183545840699e-05,0.001654171198808285,-3.658183545834914e-05,0.00165417119880851,-3.658183545836453e-05,0.0,0.0,0.001654171198810431,-3.658183545840699e-05
2,215443.4690031854,0.0,1.0,0.0,0.7774301463859227,-0.01786541384689916,-3.639034727770044,0.08362534141115856,0.0,0.0,-0.001654106694440929,3.801151882325389e-05,0.001654106694437552,-3.801151882323883e-05,0.001654106694438133,-3.80115188231897e-05,0.0,0.0,0.001654106694440929,-3.801151882325389e-05
2,223872.1138568308,0.0,1.0,0.0,0.7773974134390282,-0.01856356836112756,-3.638881509716068,0.08689329871169692,0.0,0.0,-0.00165403704987094,3.949695395986224e-05,0.001654037049867441,-3.949695395980002e-05,0.001654037049870273,-3.949695395984587e-05,0.0,0.0,0.00165403704987094,-3.949695395986224e-05
2,232630.5067153593,0.0,1.0,0.0,0.7773620723103971,-0.01928894099137233,-3.638716083160557,0.09028865995975223,0.0,0.0,-0.001653961855982071,4.104029998170556e-05,0.001653961855980768,-4.104029998161507e-05,0.001653961855979568,-4.104029998164325e-05,0.0,0.0,0.001653961855982071,-4.104029998170556e-05
2,241731.548080407,0.0,1.0,0.0,0.7773239154456414,-0.02004258496124251,-3.638537476557244,0.09381635513781271,0.0,0.0,-0.001653880671162384,4.264379778991487e-05,0.001653880671157459,-4.26437977897598e-05,0.001653880671160939,-4.264379778987768e-05,0.0,0.0,0.001653880671162384,-4.264379778991487e-05
2,251188.6431509545,0.0,1.0,0.0,0.7772827188166169,-0.02082559328550352,-3.63834464126977,0.09748150048534938,0.0,0.0,-0.001653793018758987,4.430977294788608e-05,0.001653793018756566,-4.430977294786476e-05,0.001653793018758759,-4.430977294787984e-05,0.0,0.0,0.001653793018758987,-4.430977294788608e-05
2,261015.72156825,0.0,1.0,0.0,0.7772382406225388,-0.02163910015501075,-3.638136445467146,0.1012894049808995,0.0,0.0,-0.001653698384303248,4.60406386276816e-05,0.001653698384300739,-4.604063862753693e-05,0.001653698384303274,-4.604063862768245e-05,0.0,0.0,0.001653698384303248,-4.60406386276816e-05
2,271227.2579331989,0.0,1.0,0.0,0.7771902198882208,-0.02248428235508619,-3.63791166756922,0.105245576981467,0.0,0.0,-0.001653596212531464,4.783889862793954e-05,0.001653596212527475,-4.783889862788882e-05,0.001653596212528129,-4.783889862784296e-05,0.0,0.0,0.001653596212531464,-4.783889862793954e-05
2,281838.2931264414,0.0,1.0,0.0,0.7771383749547173,-0.02336236071600303,-3.637668989156889,0.109355731011293,0.0,0.0,-0.001653485904162222,4.970715045967863e-05,0.00165348590416059,-4.970715045959917e-05,0.001653485904158973,-4.970715045958091e-05,0.0,0.0,0.001653485904162222,-4.970715045967863e-05
2,292864.4564625195,0.0,1.0,0.0,0.7770824018495396,-0.02427460159425607,-3.637406987383663,0.1136257946966065,0.0,0.0,-0.001653366812447119,5.164808849845749e-05,0.001653366812441881,-5.164808849836278e-05,0.001653366812445829,-5.164808849841718e-05,0.0,0.0,0.001653366812447119,-5.164808849845749e-05
2,304321.9887107678,0.0,1.0,0.0,0.7770219725331015,-0.0252223183824144,-3.637124126756832,0.1180619158327777,0.0,0.0,-0.001653238239434924,5.366450719671715e-05,0.001653238239431865,-5.366450719662685e-05,0.001653238239432131,-5.366450719662638e-05,0.0,0.0,0.001653238239434924,-5.366450719671715e-05
2,316227.7660168334,0.0,1.0,0.0,0.7769567330104675,-0.02620687304521817,-3.636818750268027,0.1226704695735727,0.0,0.0,-0.001653099431940012,5.575930435162397e-05,0.001653099431937477,-5.575930435153253e-05,0.001653099431937165,-5.575930435152802e-05,0.0,0.0,0.001653099431940012,-5.575930435162397e-05
2,328599.3247600607,0.0,1.0,0.0,0.7768863012939301,-0.02722967767926559,-3.636489069897428,0.1274580657331152,0.0,0.0,-0.001652949577226104,5.793548442414326e-05,0.001652949577222174,-5.793548442406538e-05,0.001652949577221128,-5.793548442396935e-05,0.0,0.0,0.001652949577226104,-5.793548442414326e-05
2,341454.8873833552,0.0,1.0,0.0,0.7768102652128649,-0.02829219609241208,-3.636133156321843,0.1324315561774783,0.0,0.0,-0.00165278779832811,6.019616189885379e-05,0.001652787798325228,-6.019616189872901e-05,0.001652787798325244,-6.019616189874912e-05,0.0,0.0,0.00165278779832811,-6.019616189885379e-05
2,354813.3892335703,0.0,1.0,0.0,0.7767281800511796,-0.0293959453992157,-3.635748927906294,0.1375980422944728,0.0,0.0,-0.001652613149048315,6.254456467930584e-05,0.001652613149043525,-6.254456467930103e-05,0.001652613149045063,-6.254456467918234e-05,0.0,0.0,0.001652613149048315,-6.254456467930584e-05
2,368694.5064519521,0.0,1.0,0.0,0.7766395660092382,-0.03054249762700951,-3.635334138771122,0.1429648825095813,0.0,0.0,-0.001652424608532328,6.498403750435514e-05,0.001652424608526992,-6.49840375041566e-05,0.001652424608530294,-6.498403750427556e-05,0.0,0.0,0.001652424608532328,-6.498403750435514e-05
2,383118.6849557231,0.0,1.0,0.0,0.7765439054680456,-0.03173348132744679,-3.63488636602255,0.14853969983068,0.0,0.0,-0.001652221075464796,6.751804537758182e-05,0.001652221075461036,-6.751804537741268e-05,0.001652221075463927,-6.751804537754635e-05,0.0,0.0,0.001652221075464796,-6.751804537758182e-05
2,398107.1705534914,0.0,1.0,0.0,0.7764406400481936,-0.03297058318647887,-3.634402995976108,0.1543303893837663,0.0,0.0,-0.001652001361807322,7.015017699262106e-05,0.001652001361804878,-7.01501769925783e-05,0.001652001361804667,-7.015017699250824e-05,0.0,0.0,0.001652001361807322,-7.015017699262106e-05
2,413682.0402388446,0.0,1.0,0.0,0.7763291674470185,-0.0342555496251503,-3.633881209332317,0.1603451259052169,0.0,0.0,-0.001651764186060144,7.288414813873495e-05,0.001651764186054727,-7.28841481387188e-05,0.001651764186057486,-7.288414813861767e-05,0.0,0.0,0.001651764186060144,-7.288414813873495e-05
2,429866.2347082213,0.0,1.0,0.0,0.7762088380355343,-0.03559018838251902,-3.633317965275907,0.1665923711523606,0.0,0.0,-0.001651508166034503,7.572380506925484e-05,0.001651508166031768,-7.572380506915e-05,0.001651508166033052,-7.572380506918941e-05,0.0,0.0,0.001651508166034503,-7.572380506925484e-05
2,446683.5921509565,0.0,1.0,0.0,0.7760789512025057,-0.0369763700701917,-3.632709984355599,0.1730808811797843,0.0,0.0,-0.001651231811070727,7.867312780899286e-05,0.001651231811066189,-7.867312780879265e-05,0.001651231811069161,-7.867312780891852e-05,0.0,0.0,0.001651231811070727,-7.867312780899286e-05
2,464158.8833612709,0.0,1.0,0.0,0.7759387514264315,-0.03841602968685402,-3.632053730089654,0.1798197134282478,0.0,0.0,-0.001650933513677116,8.17362333764763e-05,0.001650933513674957,-8.173623337631719e-05,0.001650933513673259,-8.173623337628514e-05,0.0,0.0,0.001650933513677116,-8.17362333764763e-05
2,482317.8482239234,0.0,1.0,0.0,0.7757874240572119,-0.03991116807936267,-3.63134538920569,0.1868182335630633,0.0,0.0,-0.001650611540548041,8.491737889230153e-05,0.001650611540546798,-8.491737889221307e-05,0.001650611540547259,-8.4917378892261e-05,0.0,0.0,0.001650611540548041,-8.491737889230153e-05
2,501187.2336272647,0.0,1.0,0.0,0.7756240907844005,-0.04146385333544462,-3.630580850482332,0.1940861219958133,0.0,0.0,-0.001650264022946515,8.822096454355152e-05,0.001650264022940995,-8.822096454336181e-05,0.001650264022945533,-8.82209645434992e-05,0.0,0.0,0.001650264022946515,-8.822096454355152e-05
2,520794.8328595385,0.0,1.0,0.0,0.7754478047803604,-0.04307622208989029,-3.629755681954817,0.2016333799954645,0.0,0.0,-0.001649888946343099,9.165153636157476e-05,0.001649888946340106,-9.165153636137013e-05,0.001649888946341192,-9.16515363614687e-05,0.0,0.0,0.001649888946343099,-9.165153636157476e-05
2,541169.5265464555,0.0,1.0,0.0,0.7752575454874583,-0.0447504807253412,-3.628865106538733,0.209470335310205,0.0,0.0,-0.001649484139335788,9.521378877736593e-05,0.001649484139334412,-9.521378877719311e-05,0.001649484139335018,-9.52137887773217e-05,0.0,0.0,0.001649484139335788,-9.521378877736593e-05
2,562341.3251903405,0.0,1.0,0.0,0.7750522130314288,-0.04648890644502914,-3.627903975895701,0.2176076471897314,0.0,0.0,-0.001649047261770773,9.891256690442337e-05,0.001649047261769176,-9.891256690430783e-05,0.001649047261768997,-9.891256690431733e-05,0.0,0.0,0.001649047261770773,-9.891256690442337e-05
2,584341.4133735087,0.0,1.0,0.0,0.7748306222397489,-0.04829384819208244,-3.626866742401216,0.2260563106864915,0.0,0.0,-0.001648575792000553,0.0001027528684938598,0.001648575791999285,-0.0001027528684935386,0.001648575791999466,-0.0001027528684937924,0.0,0.0,0.001648575792000553,-0.0001027528684938598
2,607202.1956909792,0.0,1.0,0.0,0.7745914962356203,-0.05016772738755839,-3.625747429191408,0.2348276601121956,0.0,0.0,-0.001648067013268822,0.0001067398455055435,0.001648067013264587,-0.0001067398455054103,0.001648067013267277,-0.0001067398455054434,0.0,0.0,0.001648067013268822,-0.0001067398455055435
2,630957.3444801836,0.0,1.0,0.0,0.7743334595887053,-0.05211303845472718,-3.624539598081596,0.2439333714906698,0.0,0.0,-0.001647517999127998,0.0001108788052230317,0.001647517999123771,-0.0001108788052228693,0.001647517999124905,-0.0001108788052228238,0.0,0.0,0.001647517999127998,-0.0001108788052230317
2,655641.8494179688,0.0,1.0,0.0,0.7740550309938953,-0.05413234909412031,-3.623236315297528,0.2533854638453047,0.0,0.0,-0.001646925597862513,0.0001151752108387749,0.001646925597857951,-0.0001151752108385917,0.001646925597859352,-0.0001151752108385538,0.0,0.0,0.001646925597862513,-0.0001151752108387749
2,681292.0690579507,0.0,1.0,0.0,0.7737546154531173,-0.05622830026915385,-3.62183011489265,0.2631962991326269,0.0,0.0,-0.001646286415860295,0.0001196346814239213,0.00164628641585729,-0.0001196346814236193,0.001646286415857696,-0.0001196346814237316,0.0,0.0,0.001646286415860295,-0.0001196346814239213
2,707945.7843841269,0.0,1.0,0.0,0.7734304959361337,-0.05840360585722419,-3.62031295970719,0.2733785806087479,0.0,0.0,-0.001645596799866905,0.0001242629911857945,0.00164559679986187,-0.0001242629911857307,0.001645596799864114,-0.0001242629911855834,0.0,0.0,0.001645596799866905,-0.0001242629911857945
2,735642.2544596299,0.0,1.0,0.0,0.7730808244940578,-0.06066105191618978,-3.618676199763744,0.2839453493952691,0.0,0.0,-0.001644852818074429,0.0001290660679069405,0.001644852818070142,-0.0001290660679065248,0.001644852818072463,-0.0001290660679067868,0.0,0.0,0.001644852818074429,-0.0001290660679069405
2,764422.2742525883,0.0,1.0,0.0,0.7727036127992581,-0.06300349551051598,-3.616910528004805,0.2949099789860681,0.0,0.0,-0.001644050240002184,0.0001340499904482128,0.001644050239999473,-0.0001340499904478598,0.001644050239998422,-0.0001340499904479064,0.0,0.0,0.001644050240002184,-0.0001340499904482128
2,794328.234724269,0.0,1.0,0.0,0.7722967220914266,-0.06543386303441309,-3.615005933199534,0.306286167395601,0.0,0.0,-0.001643184515090697,0.0001392209851798187,0.001643184515085494,-0.000139220985179711,0.001643184515088142,-0.0001392209851796023,0.0,0.0,0.001643184515090697,-0.0001392209851798187
2,825404.1852680054,0.0,1.0,0.0,0.7718578525009709,-0.0679551479637441,-3.612951650012555,0.3180879266395059,0.0,0.0,-0.001642250750005707,0.0001445854211997754,0.001642250750002461,-0.0001445854211995501,0.001642250750002066,-0.0001445854211994555,0.0,0.0,0.001642250750005707,-0.0001445854211997754
2,857695.8985908806,0.0,1.0,0.0,0.7713845317375218,-0.07057040795912237,-3.61073610600594,0.3303295691704089,0.0,0.0,-0.001641243684548154,0.0001501498041683677,0.001641243684544769,-0.0001501498041678317,0.001641243684547919,-0.0001501498041683455,0.0,0.0,0.001641243684548154,-0.0001501498041683677
2,891250.9381337314,0.0,1.0,0.0,0.7708741031154823,-0.07328276123707941,-3.608346865651091,0.3430256908973597,0.0,0.0,-0.001640157666205041,0.000155920768589709,0.001640157666202846,-0.0001559207685891684,0.001640157666203154,-0.0001559207685895307,0.0,0.0,0.001640157666205041,-0.000155920768589709
2,926118.7281287787,0.0,1.0,0.0,0.7703237129142172,-0.07609538211441605,-3.605770571096961,0.3561911503236984,0.0,0.0,-0.001638986623225891,0.0001619050683289538,0.001638986623224703,-0.0001619050683288048,0.001638986623221739,-0.0001619050683285448,0.0,0.0,0.001638986623225891,-0.0001619050683289538
2,962350.6263980733,0.0,1.0,0.0,0.7697302970520211,-0.07901149562481012,-3.602992879822699,0.3698410433506616,0.0,0.0,-0.001637724036283045,0.0001681095651593917,0.001637724036278598,-0.0001681095651590025,0.001637724036280896,-0.0001681095651591705,0.0,0.0,0.001637724036283045,-0.0001681095651593917
2,999999.9999999839,0.0,1.0,0.0,0.7690905670747755,-0.0820343710945499,-3.599998399077573,0.383990673208976,0.0,0.0,-0.001636362908671624,0.0001745412150949891,0.001636362908667977,-0.0001745412150944148,0.001636362908669735,-0.000174541215094787,0.0,0.0,0.001636362908671624,-0.0001745412150949891
2,1039122.303835152,0.0,1.0,0.0,0.7684009954654909,-0.08516731455382194,-3.596770617073136,0.3986555149328518,0.0,0.0,-0.001634895735033244,0.0001812070522422054,0.00163489573503206,-0.000181207052241672,0.001634895735032959,-0.0001812070522421743,0.0,0.0,0.001634895735033244,-0.0001812070522422054
2,1079775.162327692,0.0,1.0,0.0,0.7676578002788914,-0.0884136598506232,-3.593291831096113,0.4138511737692712,0.0,0.0,-0.001633314468680051,0.0001881141698951232,0.001633314468678648,-0.0001881141698945044,0.001633314468678492,-0.000188114169894943,0.0,0.0,0.001633314468680051,-0.0001881141698951232
2,1122018.454301945,0.0,1.0,0.0,0.7668569291305501,-0.09177675832031115,-3.589543072528373,0.4295933368187627,0.0,0.0,-0.001631610487512897,0.0001952696985539831,0.00163161048750915,-0.0001952696985535463,0.001631610487511809,-0.0001952696985538535,0.0,0.0,0.001631610487512897,-0.0001952696985539831
2,1165914.401179813,0.0,1.0,0.0,0.7659940425675483,-0.09525996685429067,-3.585504029046507,0.4458977171911593,0.0,0.0,-0.001629774558657503,0.0002026807805414361,0.001629774558655761,-0.0002026807805410868,0.001629774558654358,-0.000202680780541044,0.0,0.0,0.001629774558657503,-0.0002026807805414361
2,1211527.658628569,0.0,1.0,0.0,0.7650644968773562,-0.09886663419645897,-3.581152964114105,0.4627799898567125,0.0,0.0,-0.001627796801870048,0.0002103545408439602,0.00162779680186631,-0.0002103545408432828,0.001627796801866715,-0.0002103545408435297,0.0,0.0,0.001627796801870048,-0.0002103545408439602
2,1258925.411794147,0.0,1.0,0.0,0.7640633263939808,-0.1026000852863186,-3.576466634186395,0.4802557183617335,0.0,0.0,-0.001625666651902907,0.000218298053800788,0.001625666651898783,-0.0002182980538001367,0.001625666651902087,-0.0002182980538006778,0.0,0.0,0.001625666651902907,-0.000218298053800788
2,1308177.474260173,0.0,1.0,0.0,0.7629852253920502,-0.106463603453448,-3.571420203969089,0.498340271485103,0.0,0.0,-0.00162337281998595,0.0002265183052205014,0.00162337281998326,-0.0002265183052202469,0.001623372819983085,-0.0002265183052201022,0.0,0.0,0.00162337281998595,-0.0002265183052205014
2,1359356.390878503,0.0,1.0,0.0,0.7618245296809394,-0.1104604102565141,-3.565987160216082,0.5170487288613563,0.0,0.0,-0.001620903254643674,0.0002350221494824347,0.001620903254639927,-0.0002350221494817895,0.001620903254640297,-0.0002350221494819449,0.0,0.0,0.001620903254643674,-0.0002350221494824347
2,1412537.544622731,0.0,1.0,0.0,0.7605751980284632,-0.1145936427511026,-3.56013922481727,0.5363957745801109,0.0,0.0,-0.001618245102189668,0.0002438162611727777,0.001618245102186222,-0.0002438162611717587,0.00161824510218822,-0.0002438162611725588,0.0,0.0,0.001618245102189668,-0.0002438162611727777
2,1467799.267622045,0.0,1.0,0.0,0.7592307935888991,-0.1188663279582081,-3.55384626786386,0.5563955776768648,0.0,0.0,-0.001615384667210846,0.0002529070807622112,0.001615384667208453,-0.0002529070807621991,0.001615384667210424,-0.0002529070807621448,0.0,0.0,0.001615384667210846,-0.0002529070807622112
2,1525222.956538993,0.0,1.0,0.0,0.7577844655369839,-0.123281354299111,-3.547076221668655,0.577061658422374,0.0,0.0,-0.001612307373485752,0.0002623007538283518,0.001612307373481947,-0.0002623007538282707,0.001612307373482944,-0.0002623007538278957,0.0,0.0,0.001612307373485752,-0.0002623007538283518
2,1584893.192461087,0.0,1.0,0.0,0.7562289311510355,-0.1278414397569067,-3.539794996881634,0.5984067392884015,0.0,0.0,-0.001608997725855288,0.0002720030633129098,0.001608997725850436,-0.0002720030633118764,0.001608997725853267,-0.0002720030633125674,0.0,0.0,0.001608997725855288,-0.0002720030633129098
2,1646897.865482841,0.0,1.0,0.0,0.754556458629453,-0.1325490965240273,-3.53196640210081,0.6204425794751359,0.0,0.0,-0.001605439273682186,0.0002820193543068799,0.001605439273677511,-0.0002820193543062732,0.001605439273679687,-0.000282019354306441,0.0,0.0,0.001605439273682186,-0.0002820193543068799
2,1711328.304161752,0.0,1.0,0.0,0.7527588509863152,-0.1374065918949858,-3.523552068451548,0.6431797918497763,0.0,0.0,-0.001601614576568885,0.0002923544508408074,0.001601614576567378,-0.0002923544508404152,0.001601614576566628,-0.0002923544508403953,0.0,0.0,0.001601614576568885,-0.0002923544508408074
2,1778279.410038893,0.0,1.0,0.0,0.7508274314115423,-0.1424159051750463,-3.514511381079471,0.6666276412456889,0.0,0.0,-0.001597505173217941,0.0003030125642025858,0.00159750517321644,-0.0003030125642022874,0.001597505173216048,-0.0003030125642022261,0.0,0.0,0.001597505173217941,-0.0003030125642025858
2,1847849.79742226,0.0,1.0,0.0,0.7487530305536345,-0.1475786803874648,-3.504801419614805,0.6907938230906647,0.0,0.0,-0.001593091554370366,0.0003139971923139385,0.001593091554368264,-0.0003139971923138418,0.001593091554369435,-0.000313997192313755,0.0,0.0,0.001593091554370366,-0.0003139971923139385
2,1920141.938638769,0.0,1.0,0.0,0.7465259762411887,-0.1528961745865137,-3.494376910070881,0.7156842214699644,0.0,0.0,-0.00158835314094131,0.0003253110097590747,0.001588353140937748,-0.0003253110097589662,0.001588353140938699,-0.0003253110097585398,0.0,0.0,0.00158835314094131,-0.0003253110097590747
2,1995262.314968846,0.0,1.0,0.0,0.7441360862350777,-0.1583692016148364,-3.483190190892416,0.7413026458577074,0.0,0.0,-0.001583268268587462,0.0003369557481171397,0.00158326826858346,-0.0003369557481169849,0.001583268268585272,-0.0003369557481166732,0.0,0.0,0.001583268268587462,-0.0003369557481171397
2,2073321.57348592,0.0,1.0,0.0,0.7415726646687907,-0.163998071190083,-3.471191196323616,0.7676505459964912,0.0,0.0,-0.001577814180147098,0.0003489320663620414,0.001577814180144799,-0.0003489320663618845,0.001577814180146363,-0.0003489320663618787,0.0,0.0,0.001577814180147098,-0.0003489320663620414
2,2154434.690031847,0.0,1.0,0.0,0.7388245029221043,-0.1697825232609096,-3.458327460487487,0.7947267046257762,0.0,0.0,-0.001571967027494312,0.0003612394111935346,0.001571967027489407,-0.0003612394111929262,0.001571967027493839,-0.0003612394111934248,0.0,0.0,0.001571967027494312,-0.0003612394111935346
2,2238721.138568301,0.0,1.0,0.0,0.7358798857435993,-0.1757216576478197,-3.444544146040029,0.8225269081402017,0.0,0.0,-0.00156570188456365,0.0003738758673364553,0.001565701884560511,-0.0003738758673355047,0.00156570188456085,-0.0003738758673357865,0.0,0.0,0.00156570188456365,-0.0003738758673364553
2,2326305.067153586,0.0,1.0,0.0,0.7327266035189218,-0.1818138590745036,-3.429784101583692,0.8510435956693175,0.0,0.0,-0.001558992773447133,0.000386837998031508,0.001558992773444956,-0.0003868379980309644,0.001558992773444515,-0.0003868379980308588,0.0,0.0,0.001558992773447133,-0.000386837998031508
2,2417315.480804062,0.0,1.0,0.0,0.7293519716525891,-0.1880567178071748,-3.413987952422818,0.8802654876097111,0.0,0.0,-0.001551812705646736,0.0004001206761862323,0.001551812705642419,-0.0004001206761850007,0.001551812705643807,-0.0004001206761854783,0.0,0.0,0.001551812705646736,-0.0004001206761862323
2,2511886.431509537,0.0,1.0,0.0,0.7257428581096085,-0.1944469462492192,-3.397094229453412,0.91017719521023,0.0,0.0,-0.001544133740660642,0.0004137169069137409,0.001544133740658538,-0.0004137169069129421,0.001544133740658741,-0.0004137169069132323,0.0,0.0,0.001544133740660642,-0.0004137169069137409
2,2610157.215682491,0.0,1.0,0.0,0.7218857202087082,-0.2009802919977379,-3.379039541408683,0.9407588136081619,0.0,0.0,-0.001535927064276674,0.0004276176425491645,0.001535927064275633,-0.0004276176425488387,0.001535927064273847,-0.0004276176425483786,0.0,0.0,0.001535927064276674,-0.0004276176425491645
2,2712272.579331981,0.0,1.0,0.0,0.7177666518159579,-0.2076514480454138,-3.359758795737334,0.9719855014900587,0.0,0.0,-0.001527163088971516,0.0004418115915863903,0.001527163088970163,-0.0004418115915849619,0.001527163088970123,-0.0004418115915859869,0.0,0.0,0.001527163088971516,-0.0004418115915863903
2,2818382.931264404,0.0,1.0,0.0,0.7133714420974886,-0.2144539610203469,-3.339185473652973,1.003827051586148,0.0,0.0,-0.001517811578933169,0.000456285023448249,0.001517811578928274,-0.0004562850234468563,0.001517811578930827,-0.0004562850234475466,0.0,0.0,0.001517811578933169,-0.000456285023448249
2,2928644.564625185,0.0,1.0,0.0,0.7086856470032966,-0.2213801385825958,-3.317251964702366,1.03624745719703,0.0,0.0,-0.001507841802137439,0.0004710215714531954,0.001507841802133036,-0.0004710215714531785,0.001507841802134674,-0.0004710215714523315,0.0,0.0,0.001507841802137439,-0.0004710215714531954
