case,time,v(out),v(raw),v(vn),v(in),v(vp),i(vp),i(vin),i(riso),i(rl),i(vn),i(cl)
2,2.345498189825907e-05,0.9982372168544966,1.000057789405644,-12.0,1.0,12.0,-0.00118527574812799,-9.999999999999999e-10,8.27532977794234e-05,9.982372168544967e-06,0.001102533479029853,7.277092561297493e-05
2,2.345998189825907e-05,0.9982731779523201,1.000056414296509,-12.0,1.0,12.0,-0.001184396848727252,-9.999999999999999e-10,8.105619746313026e-05,9.982731779523202e-06,0.00110335167976279,7.107346568613337e-05
2,2.346498189825907e-05,0.9983083003371299,1.000055081781419,-12.0,1.0,12.0,-0.001183539274343864,-9.999999999999999e-10,7.939915655857943e-05,9.9830830033713e-06,0.001104151146106076,6.941607355681612e-05
2,2.346998189825907e-05,0.9983426035690466,1.000053769732282,-12.0,1.0,12.0,-0.001182702056891353,-9.999999999999999e-10,7.778028014706416e-05,9.983426035690466e-06,0.001104932804890858,6.779685411295588e-05
2,2.347498189825907e-05,0.998376106749597,1.00005249859107,-12.0,1.0,12.0,-0.001181885134147485,-9.999999999999999e-10,7.61996291578511e-05,9.98376106749597e-06,0.001105696532966507,6.621586809174573e-05
2,2.347998189825907e-05,0.9984088285375943,1.000051246725643,-12.0,1.0,12.0,-0.001181087572645685,-9.999999999999999e-10,7.465537218405553e-05,9.984088285375944e-06,0.001106443228272296,6.467128390053034e-05
2,2.348498189825907e-05,0.9984407871543031,1.000050034152071,-12.0,1.0,12.0,-0.001180309327665462,-9.999999999999999e-10,7.314759080764591e-05,9.984407871543031e-06,0.001107172764506587,6.316318293730916e-05
2,2.348998189825907e-05,0.998472000398719,1.000048839722817,-12.0,1.0,12.0,-0.001179549498848492,-9.999999999999999e-10,7.167451473173336e-05,9.98472000398719e-06,0.001107886011606982,6.168979472942482e-05
2,2.349498189825907e-05,0.9985024856523708,1.000047683036555,-12.0,1.0,12.0,-0.001178808057664904,-9.999999999999999e-10,7.023624473566737e-05,9.985024856523708e-06,0.001108582840264986,6.025121988040283e-05
2,2.349998189825907e-05,0.9985322598940229,1.000046543419255,-12.0,1.0,12.0,-0.001178084135433043,-9.999999999999999e-10,6.88310693287362e-05,9.98532259894023e-06,0.001109264093288792,5.884574673098442e-05
2,2.350498189825907e-05,0.9985613397041335,1.000045440060545,-12.0,1.0,12.0,-0.001177377718589667,-9.999999999999999e-10,6.745910710963128e-05,9.985613397041336e-06,0.001109929638517138,5.74734937135446e-05
2,2.350998189825908e-05,0.9985897412790045,1.000044352749057,-12.0,1.0,12.0,-0.001176687968773391,-9.999999999999999e-10,6.611870318418649e-05,9.985897412790045e-06,0.001110580292482066,5.613280577243529e-05
2,2.351498189825908e-05,0.9986174804349126,1.000043300273564,-12.0,1.0,12.0,-0.001176014886245032,-9.999999999999999e-10,6.480999266595349e-05,9.986174804349127e-06,0.001111215920331303,5.482381786192647e-05
2,2.351998189825908e-05,0.9986445726217307,1.000042262874759,-12.0,1.0,12.0,-0.001175357661677472,-9.999999999999999e-10,6.353137513762855e-05,9.986445726217307e-06,0.001111837313154465,5.35449294121193e-05
2,2.352498189825908e-05,0.9986710329267495,1.000041258948602,-12.0,1.0,12.0,-0.001174716308088582,-9.999999999999999e-10,6.228300099327754e-05,9.986710329267497e-06,0.001112444333575748,5.229629066461072e-05
2,2.352998189825908e-05,0.9986968760877901,1.00004026917749,-12.0,1.0,12.0,-0.001174090043965736,-9.999999999999999e-10,6.106332225908062e-05,9.986968760877903e-06,0.001113037748055816,5.107635349865802e-05
2,2.353498189825908e-05,0.9987221164967338,1.000039311572455,-12.0,1.0,12.0,-0.001173478894087567,-9.999999999999999e-10,5.987250344187526e-05,9.98722116496734e-06,0.001113617416866872,4.988528227745093e-05
2,2.353998189825908e-05,0.9987467682121479,1.000038367247484,-12.0,1.0,12.0,-0.001172882103598186,-9.999999999999999e-10,5.870904706073937e-05,9.98746768212148e-06,0.001114184082633467,4.872157937896304e-05
2,2.354498189825908e-05,0.998770844962538,1.000037453836422,-12.0,1.0,12.0,-0.001172299708106783,-9.999999999999999e-10,5.75731306310743e-05,9.987708449625381e-06,0.0011147376034496,4.758542218175066e-05
2,2.354998189825908e-05,0.9987943601585063,1.000036552874962,-12.0,1.0,12.0,-0.001171730978314731,-9.999999999999999e-10,5.646330529341836e-05,9.987943601585063e-06,0.00111527869887576,4.647536169199995e-05
2,2.355498189825908e-05,0.9988173268957439,1.000035681627355,-12.0,1.0,12.0,-0.001171175959792749,-9.999999999999999e-10,5.53797605277588e-05,9.98817326895744e-06,0.001115807225002957,4.539158725913595e-05
2,2.355998189825908e-05,0.9988397579667387,1.000034822041349,-12.0,1.0,12.0,-0.001170633947754941,-9.999999999999999e-10,5.432109430045997e-05,9.988397579667388e-06,0.001116323879078507,4.433269672121654e-05
2,2.356498189825908e-05,0.9988616658635217,1.000033991019058,-12.0,1.0,12.0,-0.001170104996922258,-9.999999999999999e-10,5.328750706983848e-05,9.988616658635217e-06,0.001116828515365278,4.329889041132517e-05
2,2.356998189825909e-05,0.9988830627889438,1.000033170910858,-12.0,1.0,12.0,-0.001169588426028448,-9.999999999999999e-10,5.227764190519523e-05,9.988830627889439e-06,0.00111732180952745,4.22888112776576e-05
2,2.357498189825909e-05,0.9989039606591893,1.000032378264037,-12.0,1.0,12.0,-0.001169084298186775,-9.999999999999999e-10,5.129170931128019e-05,9.989039606591893e-06,0.001117803614173678,4.130266970481244e-05
2,2.357998189825909e-05,0.9989243711146395,1.000031595822392,-12.0,1.0,12.0,-0.001168591954706227,-9.999999999999999e-10,5.032839580694126e-05,9.989243711146396e-06,0.001118274584093804,4.033915209600281e-05
2,2.358498189825909e-05,0.9989443055221654,1.000030839785565,-12.0,1.0,12.0,-0.001168111466384535,-9.999999999999999e-10,4.938792106361097e-05,9.989443055221655e-06,0.001118734570414323,3.939847800848995e-05
2,2.358998189825909e-05,0.9989637749855956,1.000030093281782,-12.0,1.0,12.0,-0.001167642196207207,-9.999999999999999e-10,4.846901346301906e-05,9.989637749855957e-06,0.001119184207738655,3.847937571332949e-05
2,2.359498189825909e-05,0.9989827903478011,1.000029372170082,-12.0,1.0,12.0,-0.001167184221995292,-9.999999999999999e-10,4.757190101277327e-05,9.989827903478013e-06,0.001119623345880519,3.758207310911033e-05
2,2.359998189825909e-05,0.9990013622007816,1.000028659954342,-12.0,1.0,12.0,-0.001166736927555131,-9.999999999999999e-10,4.669535243457207e-05,9.990013622007818e-06,0.001120052599924246,3.670533881283689e-05
2,2.360498189825909e-05,0.9990195008875546,1.00002797215991,-12.0,1.0,12.0,-0.001166300397113837,-9.999999999999999e-10,4.583960328886538e-05,9.990195008875548e-06,0.001120471818536597,3.584940828016414e-05
2,2.360998189825909e-05,0.999037216511877,1.000027292657739,-12.0,1.0,12.0,-0.001165874034483504,-9.999999999999999e-10,4.500346117554021e-05,9.990372165118772e-06,0.001120881597929592,3.501308901077138e-05
2,2.361498189825909e-05,0.9990545189399497,1.000026636646267,-12.0,1.0,12.0,-0.001165457929720573,-9.999999999999999e-10,4.418716846897471e-05,9.990545189399498e-06,0.001121281785785445,3.419662327974748e-05
2,2.361998189825909e-05,0.9990714178097863,1.000025988355154,-12.0,1.0,12.0,-0.00116505150586628,-9.999999999999999e-10,4.338957024399318e-05,9.990714178097863e-06,0.001121672960070277,3.33988560656806e-05
2,2.362498189825909e-05,0.9990879225327448,1.00002536266258,-12.0,1.0,12.0,-0.001164654858267986,-9.999999999999999e-10,4.26109149924944e-05,9.99087922532745e-06,0.001122054967639716,3.262003576720574e-05
2,2.362998189825909e-05,0.9991040423025601,1.000024744148738,-12.0,1.0,12.0,-0.001164267428455504,-9.999999999999999e-10,4.185008391715589e-05,9.991040423025602e-06,0.001122428368820677,3.185904349445323e-05
2,2.36349818982591e-05,0.9991197860967111,1.000024147378078,-12.0,1.0,12.0,-0.001163889316564332,-9.999999999999999e-10,4.110733097119977e-05,9.991197860967112e-06,0.001122793009795578,3.111613311013173e-05
2,2.36399818982591e-05,0.99913516268513,1.000023557273346,-12.0,1.0,12.0,-0.001163519981906509,-9.999999999999999e-10,4.038157219161575e-05,9.991351626851301e-06,0.00112314943383926,3.039022056450236e-05
2,2.36449818982591e-05,0.9991501806314136,1.000022988091666,-12.0,1.0,12.0,-0.001163159528936357,-9.999999999999999e-10,3.967306637511012e-05,9.991501806314137e-06,0.001123497486609358,2.968156456839566e-05
2,2.36499818982591e-05,0.9991648483012227,1.000022425090544,-12.0,1.0,12.0,-0.001162807434074035,-9.999999999999999e-10,3.898076315095311e-05,9.991648483012228e-06,0.001123837694896719,2.898911466786558e-05
2,2.36549818982591e-05,0.9991791738633494,1.00002188222606,-12.0,1.0,12.0,-0.001162463805654469,-9.999999999999999e-10,3.830492557775496e-05,9.991791738633494e-06,0.001124169903977623,2.831313383921952e-05
2,2.36599818982591e-05,0.9991931652978171,1.00002134508287,-12.0,1.0,12.0,-0.00116212813656251,-9.999999999999999e-10,3.764453568420741e-05,9.991931652978171e-06,0.001124494624708171,2.765260403148062e-05
2,2.36649818982591e-05,0.9992068303968099,1.000020827322175,-12.0,1.0,12.0,-0.001161800538604721,-9.999999999999999e-10,3.69998602438632e-05,9.9920683039681e-06,0.001124811702121323,2.700779193975933e-05
2,2.36699818982591e-05,0.9992201767724876,1.00002031484835,-12.0,1.0,12.0,-0.001161480520516026,-9.999999999999999e-10,3.636991253920656e-05,9.992201767724878e-06,0.001125121631669508,2.6377710771186e-05
2,2.36749818982591e-05,0.9992332118577869,1.000019821033764,-12.0,1.0,12.0,-0.001161168197193002,-9.999999999999999e-10,3.575496254441686e-05,9.99233211857787e-06,0.001125424258275103,2.576263042586291e-05
2,2.36799818982591e-05,0.9992459429139596,1.000019332095256,-12.0,1.0,12.0,-0.001160863092633406,-9.999999999999999e-10,3.515405369526729e-05,9.992459429139598e-06,0.001125720062500016,2.516159426591003e-05
2,2.36849818982591e-05,0.9992583770312543,1.000018861122288,-12.0,1.0,12.0,-0.001160565324467865,-9.999999999999999e-10,3.456745868334938e-05,9.992583770312543e-06,0.00112600888928327,2.45748749128083e-05
2,2.36899818982591e-05,0.9992705211361897,1.000018394637082,-12.0,1.0,12.0,-0.001160274431395616,-9.999999999999999e-10,3.399425004057594e-05,9.992705211361899e-06,0.001126291204792101,2.400154482895545e-05
2,2.369498189825911e-05,0.9992823819921227,1.000017945452014,-12.0,1.0,12.0,-0.001159990533449291,-9.999999999999999e-10,3.343470272232868e-05,9.992823819921228e-06,0.001126566854103804,2.344187890246374e-05
2,2.369998189825911e-05,0.9992939662062682,1.000017500387766,-12.0,1.0,12.0,-0.001159713183492825,-9.999999999999999e-10,3.288791734081102e-05,9.992939662062684e-06,0.001126836289469996,2.289497767860027e-05
2,2.370498189825911e-05,0.9993052802301597,1.00001707198533,-12.0,1.0,12.0,-0.001159442503651319,-9.999999999999999e-10,3.235417068955047e-05,9.993052802301598e-06,0.001127099356222315,2.236111788711526e-05
2,2.370998189825911e-05,0.9993163303664269,1.000016647357099,-12.0,1.0,12.0,-0.001159178060439921,-9.999999999999999e-10,3.183259048507934e-05,9.99316330366427e-06,0.00112735649315928,2.183942718136933e-05
2,2.371498189825911e-05,0.9993271227691553,1.000016238778272,-12.0,1.0,12.0,-0.001158919977787699,-9.999999999999999e-10,3.132345495986501e-05,9.993271227691554e-06,0.001127607545977495,2.133018373218221e-05
2,2.371998189825911e-05,0.9993376634504288,1.000015833646354,-12.0,1.0,12.0,-0.001158667835369533,-9.999999999999999e-10,3.082591799662012e-05,9.99337663450429e-06,0.001127852940469035,2.083254136220347e-05
2,2.372498189825911e-05,0.999347958280597,1.000015443976242,-12.0,1.0,12.0,-0.001158421758649678,-9.999999999999999e-10,3.034025889297011e-05,9.99347958280597e-06,0.001128092522800557,2.034677931028739e-05
2,2.372998189825911e-05,0.9993580129945911,1.000015057444111,-12.0,1.0,12.0,-0.001158181339992362,-9.999999999999999e-10,2.986565679635229e-05,9.993580129945912e-06,0.001128326706188808,1.987207666642732e-05
2,2.373498189825911e-05,0.9993678331921045,1.00001468580993,-12.0,1.0,12.0,-0.001157946706146655,-9.999999999999999e-10,2.940239171934543e-05,9.993678331921047e-06,0.00112855533737026,1.940871338712569e-05
2,2.373998189825911e-05,0.9993774243436924,1.000014317022256,-12.0,1.0,12.0,-0.001157717461715606,-9.999999999999999e-10,2.894966720741592e-05,9.993774243436925e-06,0.0011287788174024,1.895589296418976e-05
2,2.374498189825911e-05,0.9993867917908692,1.000013962591407,-12.0,1.0,12.0,-0.001157493734500109,-9.999999999999999e-10,2.850776366079202e-05,9.993867917908692e-06,0.00112899699368596,1.851389574270002e-05
2,2.374998189825911e-05,0.9993959407520007,1.000013610732175,-12.0,1.0,12.0,-0.001157275140910352,-9.999999999999999e-10,2.807590818973668e-05,9.993959407520008e-06,0.001129210255520791,1.808194878227809e-05
2,2.375498189825911e-05,0.9994048763223246,1.000013272710401,-12.0,1.0,12.0,-0.001157061809582353,-9.999999999999999e-10,2.765438127618052e-05,9.994048763223246e-06,0.001129418451060973,1.766033251282551e-05
2,2.375998189825912e-05,0.9994136034796427,1.000012937001113,-12.0,1.0,12.0,-0.001156853368319853,-9.999999999999999e-10,2.724243279410666e-05,9.994136034796428e-06,0.001129621958236231,1.724829675886497e-05
2,2.376498189825912e-05,0.99942212708427,1.000012614630742,-12.0,1.0,12.0,-0.001156649946392349,-9.999999999999999e-10,2.684034302147253e-05,9.9942212708427e-06,0.001129820626038079,1.684612175045785e-05
2,2.376998189825912e-05,0.9994304518845343,1.000012294328696,-12.0,1.0,12.0,-0.001156451182600618,-9.999999999999999e-10,2.644738382551193e-05,9.994304518845344e-06,0.001130014821400037,1.645307930653317e-05
2,2.377498189825912e-05,0.9994385825166581,1.000011986886963,-12.0,1.0,12.0,-0.001156257206660349,-9.999999999999999e-10,2.606383501388168e-05,9.994385825166581e-06,0.001130204394230103,1.606944918863817e-05
2,2.377998189825912e-05,0.9994465235100729,1.00001168128361,-12.0,1.0,12.0,-0.001156067667989168,-9.999999999999999e-10,2.568898970621948e-05,9.99446523510073e-06,0.001130389700826261,1.569452447069963e-05
2,2.378498189825912e-05,0.9994542792872403,1.000011388081059,-12.0,1.0,12.0,-0.001155882696575017,-9.999999999999999e-10,2.532312699177197e-05,9.994542792872404e-06,0.001130570592087203,1.532858419883709e-05
2,2.378998189825912e-05,0.9994618541687869,1.000011096500439,-12.0,1.0,12.0,-0.001155701952087571,-9.999999999999999e-10,2.49655605296611e-05,9.99461854168787e-06,0.001130747414023366,1.497094198787963e-05
2,2.379498189825912e-05,0.9994692523732678,1.000010816879388,-12.0,1.0,12.0,-0.001155525564625726,-9.999999999999999e-10,2.46165684599988e-05,9.994692523732678e-06,0.001130920018593634,1.462187593581632e-05
2,2.379998189825912e-05,0.9994764780221306,1.000010538676637,-12.0,1.0,12.0,-0.001155353203761138,-9.999999999999999e-10,2.427548429576295e-05,9.994764780221307e-06,0.001131088741856572,1.428071951536936e-05
2,2.380498189825912e-05,0.999483535139425,1.00001027200972,-12.0,1.0,12.0,-0.001155184999554117,-9.999999999999999e-10,2.394258501339533e-05,9.994835351394251e-06,0.001131253436896115,1.394774966190226e-05
2,2.380998189825912e-05,0.9994904276566013,1.000010006569641,-12.0,1.0,12.0,-0.001155020631142353,-9.999999999999999e-10,2.361722331996961e-05,9.994904276566014e-06,0.001131414430142738,1.362231904344924e-05
2,2.381498189825912e-05,0.9994971594121709,1.000009752258413,-12.0,1.0,12.0,-0.001154860228408959,-9.999999999999999e-10,2.329967482920954e-05,9.99497159412171e-06,0.001131571575865943,1.330470323468447e-05
2,2.381998189825913e-05,0.999503734156346,1.000009498994112,-12.0,1.0,12.0,-0.001154703479735127,-9.999999999999999e-10,2.29893108075247e-05,9.99503734156346e-06,0.001131725191180412,1.299427346568294e-05
2,2.382498189825913e-05,0.9995101555506538,1.000009256467728,-12.0,1.0,12.0,-0.001154550514698649,-9.999999999999999e-10,2.268640532154809e-05,9.99510155550654e-06,0.0011318751315973,1.269130376613248e-05
2,2.382998189825913e-05,0.9995164271724238,1.000009014819312,-12.0,1.0,12.0,-0.001154401030614371,-9.999999999999999e-10,2.239034758584234e-05,9.99516427172424e-06,0.00113202170521684,1.239518331441758e-05
2,2.383498189825913e-05,0.9995225525143587,1.000008783533249,-12.0,1.0,12.0,-0.001154255156636211,-9.999999999999999e-10,2.210140994955574e-05,9.995225525143589e-06,0.001132164768843903,1.210618442426536e-05
2,2.383998189825913e-05,0.9995285349888741,1.000008552966594,-12.0,1.0,12.0,-0.001154112598715167,-9.999999999999999e-10,2.181899898726333e-05,9.99528534988874e-06,0.001132304621854735,1.182371363706025e-05
2,2.384498189825913e-05,0.9995343779276319,1.000008332401441,-12.0,1.0,12.0,-0.00115397348547195,-9.999999999999999e-10,2.154338517313342e-05,9.99534377927632e-06,0.00113244112239598,1.154804139380516e-05
2,2.384998189825913e-05,0.9995400845857381,1.000008112406999,-12.0,1.0,12.0,-0.001153837531207569,-9.999999999999999e-10,2.127399187547916e-05,9.995400845857382e-06,0.00113257456140025,1.127859102956208e-05
2,2.385498189825913e-05,0.9995456581412373,1.000007902067306,-12.0,1.0,12.0,-0.001153704863908811,-9.999999999999999e-10,2.101108754855938e-05,9.995456581412374e-06,0.001132704798400143,1.101563096694846e-05
2,2.385998189825913e-05,0.9995511016991769,1.000007692158979,-12.0,1.0,12.0,-0.001153575205951801,-9.999999999999999e-10,2.07541118091696e-05,9.99551101699177e-06,0.001132832116154919,1.075860079202684e-05
2,2.386498189825913e-05,0.9995564182910687,1.00000749157215,-12.0,1.0,12.0,-0.001153448684596617,-9.999999999999999e-10,2.050333095822042e-05,9.995564182910688e-06,0.001132956375623648,1.050776677491427e-05
2,2.386998189825913e-05,0.9995616108788193,1.00000729128621,-12.0,1.0,12.0,-0.001153325030030156,-9.999999999999999e-10,2.025820033593498e-05,9.995616108788194e-06,0.001133077851653105,1.026258422687221e-05
2,2.387498189825913e-05,0.9995666823541622,1.000007100001453,-12.0,1.0,12.0,-0.00115320436870045,-9.999999999999999e-10,2.001898396777133e-05,9.995666823541624e-06,0.001133196406665815,1.002331714383686e-05
2,2.387998189825913e-05,0.9995716355424624,1.000006908895517,-12.0,1.0,12.0,-0.00115308643835111,-9.999999999999999e-10,1.97851524115727e-05,9.995716355424625e-06,0.001133312307847495,9.789436056006906e-06
2,2.388498189825914e-05,0.9995764732021197,1.000006726482839,-12.0,1.0,12.0,-0.00115297136453988,-9.999999999999999e-10,1.955696730542906e-05,9.995764732021197e-06,0.001133425419117838,9.561202573227234e-06
2,2.388998189825914e-05,0.9995811980282524,1.000006544134883,-12.0,1.0,12.0,-0.001152858892322459,-9.999999999999999e-10,1.933391393774888e-05,9.995811980282524e-06,0.001133536000244122,9.33810195746787e-06
2,2.389498189825914e-05,0.9995858126520744,1.000006370184133,-12.0,1.0,12.0,-0.001152749146294769,-9.999999999999999e-10,1.911625145719429e-05,9.995858126520744e-06,0.001133643916673532,9.12039333034187e-06
2,2.389998189825914e-05,0.9995903196444611,1.000006196191555,-12.0,1.0,12.0,-0.001152641878589336,-9.999999999999999e-10,1.890347941337709e-05,9.995903196444611e-06,0.001133749420989087,8.907576216632407e-06
2,2.390498189825914e-05,0.9995947215153048,1.000006030311509,-12.0,1.0,12.0,-0.001152537212774876,-9.999999999999999e-10,1.869585437291876e-05,9.995947215153049e-06,0.001133852380192674,8.699907157794229e-06
2,2.390998189825914e-05,0.9995990207169662,1.000005864290241,-12.0,1.0,12.0,-0.001152434907834246,-9.999999999999999e-10,1.849288969430939e-05,9.995990207169663e-06,0.001133953039908861,8.496899486676313e-06
2,2.391498189825914e-05,0.9996032196436082,1.000005706107729,-12.0,1.0,12.0,-0.001152335086249331,-9.999999999999999e-10,1.829483927823733e-05,9.996032196436083e-06,0.001134051268718683,8.298807081530413e-06
2,2.391998189825914e-05,0.9996073206345408,1.000005547691377,-12.0,1.0,12.0,-0.00115223751363544,-9.999999999999999e-10,1.810122985617719e-05,9.996073206345408e-06,0.001134147305506018,8.10515664939615e-06
2,2.392498189825914e-05,0.9996113259735352,1.000005396850455,-12.0,1.0,12.0,-0.001152142311333447,-9.999999999999999e-10,1.791231258726287e-05,9.996113259735353e-06,0.001134241020452592,7.916199327162587e-06
2,2.392998189825914e-05,0.9996152378920614,1.000005245689489,-12.0,1.0,12.0,-0.001152049251381182,-9.999999999999999e-10,1.772762715581991e-05,9.996152378920615e-06,0.001134332645911874,7.731474776839775e-06
2,2.393498189825914e-05,0.9996190585685868,1.000005101850641,-12.0,1.0,12.0,-0.001151958453929486,-9.999999999999999e-10,1.75474219115376e-05,9.996190585685868e-06,0.001134422053685094,7.551231325564345e-06
2,2.393998189825914e-05,0.9996227901317143,1.000004957611621,-12.0,1.0,12.0,-0.001151869697236581,-9.999999999999999e-10,1.737124908666883e-05,9.996227901317144e-06,0.001134509469798144,7.375021184863328e-06
2,2.394498189825915e-05,0.999626434659464,1.000004820451002,-12.0,1.0,12.0,-0.001151783100219121,-9.999999999999999e-10,1.719935416083507e-05,9.996264346594641e-06,0.001134594767687971,7.20308981394524e-06
2,2.394998189825915e-05,0.9996299941823128,1.000004682815833,-12.0,1.0,12.0,-0.001151698447160801,-9.999999999999999e-10,1.703130152366026e-05,9.996299941823129e-06,0.00113467816724877,7.035001581723321e-06
2,2.395498189825915e-05,0.9996334706824646,1.000004552024551,-12.0,1.0,12.0,-0.001151615855704342,-9.999999999999999e-10,1.686733373118532e-05,9.996334706824647e-06,0.001134759543567121,6.870999024410906e-06
2,2.395998189825915e-05,0.9996368660967939,1.000004420689779,-12.0,1.0,12.0,-0.001151535115971457,-9.999999999999999e-10,1.670702695385294e-05,9.99636866096794e-06,0.001134839110594303,6.710658293052063e-06
2,2.396498189825915e-05,0.9996401823161059,1.000004295973199,-12.0,1.0,12.0,-0.001151456344295233,-9.999999999999999e-10,1.655062077697934e-05,9.996401823161059e-06,0.001134916745078138,6.554218953791491e-06
2,2.396998189825915e-05,0.9996434211879884,1.000004170649337,-12.0,1.0,12.0,-0.001151379336454497,-9.999999999999999e-10,1.6397702788561e-05,9.996434211879885e-06,0.00113499265520936,6.40126857653911e-06
2,2.397498189825915e-05,0.999646584516062,1.000004051726431,-12.0,1.0,12.0,-0.001151304207441251,-9.999999999999999e-10,1.624850956222728e-05,9.99646584516062e-06,0.001135066719406386,6.252043716958866e-06
2,2.397998189825915e-05,0.9996496740627444,1.000003932137314,-12.0,1.0,12.0,-0.001151230758517002,-9.999999999999999e-10,1.610263975317232e-05,9.996496740627444e-06,0.001135139140275486,6.106143012551968e-06
2,2.398498189825915e-05,0.9996526915484906,1.000003818740027,-12.0,1.0,12.0,-0.001151159103304635,-9.999999999999999e-10,1.596032688801334e-05,9.996526915484906e-06,0.001135209797913019,5.963799972530381e-06
2,2.398998189825915e-05,0.9996556386544747,1.000003704622201,-12.0,1.0,12.0,-0.001151089048380412,-9.999999999999999e-10,1.58211803511953e-05,9.996556386544747e-06,0.001135278889510587,5.824623964478803e-06
2,2.399498189825915e-05,0.9996585170218213,1.000003596494856,-12.0,1.0,12.0,-0.001151020705973609,-9.999999999999999e-10,1.568543059249361e-05,9.996585170218214e-06,0.001135346296847889,5.688845421847333e-06
2,2.399998189825915e-05,0.999661328254206,1.000003487596992,-12.0,1.0,12.0,-0.001150953887812951,-9.999999999999999e-10,1.555269739937006e-05,9.99661328254206e-06,0.001135412211866069,5.556084116786764e-06
2,2.400498189825915e-05,0.9996640739170805,1.000003384495719,-12.0,1.0,12.0,-0.00115088870471295,-9.999999999999999e-10,1.542320811994478e-05,9.996640739170806e-06,0.001135476518031545,5.426567380784064e-06
2,2.400998189825916e-05,0.9996667555401945,1.000003280578053,-12.0,1.0,12.0,-0.001150824973398482,-9.999999999999999e-10,1.52965926299431e-05,9.996667555401945e-06,0.001135539402193422,5.299925074364609e-06
2,2.401498189825916e-05,0.9996693746168156,1.000003182270246,-12.0,1.0,12.0,-0.001150762803250965,-9.999999999999999e-10,1.517307515591648e-05,9.996693746168157e-06,0.001135600749506638,5.176381409288666e-06
2,2.401998189825916e-05,0.9996719326061759,1.000003083104049,-12.0,1.0,12.0,-0.001150702015840534,-9.999999999999999e-10,1.505229535788486e-05,9.996719326061761e-06,0.001135660741881289,5.05557603158735e-06
2,2.402498189825916e-05,0.9996744309326878,1.00000298936784,-12.0,1.0,12.0,-0.001150642719100099,-9.999999999999999e-10,1.493447432509615e-05,9.996744309326879e-06,0.001135719266160934,4.937730015974751e-06
2,2.402998189825916e-05,0.9996768709883164,1.00000289473491,-12.0,1.0,12.0,-0.001150584739299562,-9.999999999999999e-10,1.481926120878113e-05,9.996768709883164e-06,0.001135776499464322,4.822492498668396e-06
2,2.403498189825916e-05,0.9996792541317933,1.000002805358682,-12.0,1.0,12.0,-0.001150528182910407,-9.999999999999999e-10,1.470687394947914e-05,9.996792541317933e-06,0.001135832330322391,4.710081408010325e-06
2,2.403998189825916e-05,0.9996815816909177,1.000002715050854,-12.0,1.0,12.0,-0.001150472880761769,-9.999999999999999e-10,1.459697090618177e-05,9.996815816909178e-06,0.001135886931205206,4.60015508929601e-06
2,2.404498189825916e-05,0.9996838549617685,1.000002629832763,-12.0,1.0,12.0,-0.001150418937853399,-9.999999999999999e-10,1.448976686338225e-05,9.996838549617685e-06,0.0011359401923281,4.492928313837297e-06
2,2.404998189825916e-05,0.9996860752109373,1.000002543651453,-12.0,1.0,12.0,-0.001150366189438007,-9.999999999999999e-10,1.438492911434971e-05,9.996860752109375e-06,0.001135992281650462,4.38806836200456e-06
2,2.405498189825916e-05,0.9996882436747395,1.000002462398979,-12.0,1.0,12.0,-0.001150314739035561,-9.999999999999999e-10,1.428266928361016e-05,9.996882436747396e-06,0.001136043091067747,4.285786846747186e-06
2,2.405998189825916e-05,0.9996903615613809,1.000002380154741,-12.0,1.0,12.0,-0.001150264426191351,-9.999999999999999e-10,1.418266333456299e-05,9.99690361561381e-06,0.001136092784161845,4.185759718833282e-06
2,2.406498189825916e-05,0.9996924300501683,1.000002302684257,-12.0,1.0,12.0,-0.001150215352939632,-9.999999999999999e-10,1.408511973131784e-05,9.996924300501684e-06,0.001136141254502857,4.088195430629327e-06
2,2.406998189825917e-05,0.9996944502936133,1.000002224196361,-12.0,1.0,12.0,-0.001150167362991769,-9.999999999999999e-10,1.3989722852154e-05,9.996944502936134e-06,0.001136188661423884,3.992778349282133e-06
2,2.407498189825917e-05,0.9996964234166429,1.000002150332722,-12.0,1.0,12.0,-0.001150120556892308,-9.999999999999999e-10,1.389667800359076e-05,9.99696423416643e-06,0.001136234900162986,3.89971376923981e-06
2,2.407998189825917e-05,0.999698350518642,1.000002075428752,-12.0,1.0,12.0,-0.001150074782396614,-9.999999999999999e-10,1.380567773227239e-05,9.996983505186421e-06,0.001136280125928833,3.808694227114273e-06
2,2.408498189825917e-05,0.9997002326726654,1.000002005004906,-12.0,1.0,12.0,-0.001150030138557412,-9.999999999999999e-10,1.371692419275968e-05,9.997002326726656e-06,0.00113632423561958,3.719921865652509e-06
2,2.408998189825917e-05,0.9997020709274201,1.00000193352038,-12.0,1.0,12.0,-0.001149986477055956,-9.999999999999999e-10,1.363011786180297e-05,9.997020709274203e-06,0.001136367380439748,3.633097152455633e-06
2,2.409498189825917e-05,0.9997038663064801,1.000001866376993,-12.0,1.0,12.0,-0.001149943895452823,-9.999999999999999e-10,1.354545775056337e-05,9.997038663064803e-06,0.001136409458938725,3.548419087451293e-06
2,2.409998189825917e-05,0.9997056198102112,1.000001798154994,-12.0,1.0,12.0,-0.001149902249241108,-9.999999999999999e-10,1.346265203557144e-05,9.997056198102113e-06,0.00113645061843308,3.465595837415236e-06
