case,frequency_real,frequency_imag,v(gate)_real,v(gate)_imag,v(out)_real,v(out)_imag,v(vdd)_real,v(vdd)_imag,i(vdd)_real,i(vdd)_imag,id(j1)_real,id(j1)_imag,i(vin)_real,i(vin)_imag,i(rs)_real,i(rs)_imag
2,5843.414133735124,0.0,1.0,0.0,0.8023058319466596,5.447706789618034e-06,0.0,0.0,-0.0008023058299798575,5.567297333866449e-08,0.0008023058299798581,-5.567297333866448e-08,-1.966801986955427e-12,-6.112068012828253e-08,0.0008023058319466596,5.447706789618034e-09
2,6072.021956909831,0.0,1.0,0.0,0.8023058319586354,5.66083362950347e-06,0.0,0.0,-0.0008023058299304773,5.785102831561304e-08,0.0008023058299304779,-5.785102831561304e-08,-2.028157687993568e-12,-6.351186194511652e-08,0.0008023058319586353,5.66083362950347e-09
2,6309.573444801876,0.0,1.0,0.0,0.8023058319715666,5.882298482332487e-06,0.0,0.0,-0.0008023058298771576,6.011429382096692e-08,0.000802305829877158,-6.011429382096691e-08,-2.094408050033409e-12,-6.59965923032994e-08,0.0008023058319715666,5.882298482332488e-09
2,6556.418494179729,0.0,1.0,0.0,0.8023058319855292,6.112427550375744e-06,0.0,0.0,-0.0008023058298195851,6.246610348688734e-08,0.0008023058298195855,-6.246610348688734e-08,-2.165943545449517e-12,-6.857853103726308e-08,0.0008023058319855292,6.112427550375745e-09
2,6812.920690579551,0.0,1.0,0.0,0.8023058320006056,6.35155979768762e-06,0.0,0.0,-0.00080230582975742,6.490992136490319e-08,0.0008023058297574202,-6.490992136490318e-08,-2.243185796613292e-12,-7.126148116259085e-08,0.0008023058320006056,6.35155979768762e-09
2,7079.457843841315,0.0,1.0,0.0,0.802305832016885,6.600047449376518e-06,0.0,0.0,-0.000802305829690294,6.74493470282169e-08,0.0008023058296902946,-6.744934702821689e-08,-2.326590060888988e-12,-7.404939447759339e-08,0.000802305832016885,6.600047449376518e-09
2,7356.422544596346,0.0,1.0,0.0,0.8023058320344629,6.858256510407757e-06,0.0,0.0,-0.0008023058296178142,7.008812087362414e-08,0.0008023058296178146,-7.008812087362413e-08,-2.416647913870675e-12,-7.694637738403187e-08,0.0008023058320344629,6.858256510407758e-09
2,7644.222742525932,0.0,1.0,0.0,0.8023058320534432,7.126567304703254e-06,0.0,0.0,-0.0008023058295395522,7.283012963085692e-08,0.0008023058295395525,-7.283012963085692e-08,-2.513890146674881e-12,-7.995669693556013e-08,0.0008023058320534432,7.126567304703254e-09
2,7943.282347242741,0.0,1.0,0.0,0.8023058320739376,7.405375035331943e-06,0.0,0.0,-0.0008023058294550464,7.56794120874646e-08,0.0008023058294550471,-7.56794120874646e-08,-2.618889894365185e-12,-8.308478712279651e-08,0.0008023058320739375,7.405375035331943e-09
2,8254.041852680108,0.0,1.0,0.0,0.8023058320960668,7.695090366616208e-06,0.0,0.0,-0.0008023058293638004,7.864016503766563e-08,0.0008023058293638007,-7.864016503766565e-08,-2.732266013947406e-12,-8.633525540428187e-08,0.0008023058320960668,7.69509036661621e-09
2,8576.958985908861,0.0,1.0,0.0,0.8023058321199615,7.996140029011589e-06,0.0,0.0,-0.0008023058292652738,8.1716749463932e-08,0.0008023058292652744,-8.1716749463932e-08,-2.854686731844887e-12,-8.971288949294353e-08,0.0008023058321199616,7.996140029011589e-09
2,8912.509381337371,0.0,1.0,0.0,0.8023058321457623,8.308967447650734e-06,0.0,0.0,-0.0008023058291588884,8.491369696041094e-08,0.0008023058291588887,-8.491369696041094e-08,-2.986873582351682e-12,-9.322266440806171e-08,0.0008023058321457624,8.308967447650733e-09
2,9261.187281287846,0.0,1.0,0.0,0.8023058321736215,8.634033395477544e-06,0.0,0.0,-0.0008023058290440154,8.82357164076467e-08,0.0008023058290440157,-8.823571640764669e-08,-3.129605660276505e-12,-9.686974980312422e-08,0.0008023058321736215,8.634033395477544e-09
2,9623.506263980795,0.0,1.0,0.0,0.8023058322037031,8.971816671933244e-06,0.0,0.0,-0.0008023058289199783,9.16877009084314e-08,0.0008023058289199789,-9.16877009084314e-08,-3.283724212841984e-12,-1.006595175803646e-07,0.0008023058322037031,8.971816671933244e-09
2,9999.999999999904,0.0,1.0,0.0,0.8023058322361846,9.322814808194308e-06,0.0,0.0,-0.0008023058287860464,9.527473499500325e-08,0.0008023058287860466,-9.527473499500326e-08,-3.450137597903422e-12,-1.045975498031975e-07,0.0008023058322361846,9.322814808194308e-09
2,10391.22303835159,0.0,1.0,0.0,0.802305832271257,9.687544800000838e-06,0.0,0.0,-0.0008023058286414308,9.900210211820636e-08,0.000802305828641431,-9.900210211820635e-08,-3.629826637710235e-12,-1.086896469182072e-07,0.000802305832271257,9.687544800000838e-09
2,10797.75162327699,0.0,1.0,0.0,0.8023058323091277,1.006654386915492e-05,0.0,0.0,-0.0008023058284852766,1.02875292429644e-07,0.000802305828485277,-1.02875292429644e-07,-3.823850399764558e-12,-1.129418362987989e-07,0.0008023058323091277,1.006654386915492e-08
2,11220.18454301952,0.0,1.0,0.0,0.8023058323500193,1.04603702548104e-05,0.0,0.0,-0.0008023058283166662,1.069000108682869e-07,0.0008023058283166668,-1.069000108682869e-07,-4.033352438848734e-12,-1.173603811230973e-07,0.0008023058323500193,1.04603702548104e-08
2,11659.1440117982,0.0,1.0,0.0,0.8023058323941732,1.086960403571981e-05,0.0,0.0,-0.0008023058281346044,1.110821855634488e-07,0.000802305828134605,-1.110821855634488e-07,-4.259567537011524e-12,-1.219517895991686e-07,0.0008023058323941732,1.086960403571981e-08
2,12115.27658628577,0.0,1.0,0.0,0.8023058324418492,1.129484798464934e-05,0.0,0.0,-0.0008023058279380199,1.154279765665052e-07,0.0008023058279380205,-1.154279765665052e-07,-4.503828981237763e-12,-1.267228245511546e-07,0.0008023058324418492,1.129484798464934e-08
2,12589.25411794155,0.0,1.0,0.0,0.8023058324933287,1.173672845622059e-05,0.0,0.0,-0.0008023058277257522,1.199437849242169e-07,0.0008023058277257527,-1.199437849242169e-07,-4.767576421695267e-12,-1.316805133804375e-07,0.0008023058324933286,1.173672845622059e-08
2,13081.77474260181,0.0,1.0,0.0,0.8023058325489152,1.219589630948657e-05,0.0,0.0,-0.0008023058274965497,1.246362621070226e-07,0.0008023058274965502,-1.246362621070226e-07,-5.052364356874555e-12,-1.368321584165092e-07,0.0008023058325489152,1.219589630948657e-08
2,13593.56390878512,0.0,1.0,0.0,0.8023058326089358,1.267302786660095e-05,0.0,0.0,-0.0008023058272490641,1.295123198061885e-07,0.0008023058272490644,-1.295123198061885e-07,-5.359871295631919e-12,-1.421853476727894e-07,0.0008023058326089359,1.267302786660095e-08
2,14125.3754462274,0.0,1.0,0.0,0.8023058326737447,1.316882590899262e-05,0.0,0.0,-0.0008023058269818347,1.34579140114243e-07,0.0008023058269818352,-1.34579140114243e-07,-5.691909650135893e-12,-1.477479660232357e-07,0.0008023058326737446,1.316882590899262e-08
2,14677.99267622055,0.0,1.0,0.0,0.8023058327437238,1.368402071251285e-05,0.0,0.0,-0.0008023058266932869,1.398441861036955e-07,0.0008023058266932872,-1.398441861036955e-07,-6.050436418025e-12,-1.535282068162083e-07,0.0008023058327437238,1.368402071251285e-08
2,15252.22956539003,0.0,1.0,0.0,0.8023058328192854,1.421937112307968e-05,0.0,0.0,-0.0008023058263817201,1.453152128196165e-07,0.0008023058263817207,-1.453152128196165e-07,-6.437564716736293e-12,-1.595345839426961e-07,0.0008023058328192853,1.421937112307968e-08
2,15848.93192461097,0.0,1.0,0.0,0.8023058329008749,1.477566567440382e-05,0.0,0.0,-0.0008023058260452987,1.510002787022735e-07,0.0008023058260452989,-1.510002787022735e-07,-6.855576237986635e-12,-1.657759443766774e-07,0.0008023058329008749,1.477566567440382e-08
2,16468.97865482852,0.0,1.0,0.0,0.8023058329889734,1.535372374944266e-05,0.0,0.0,-0.000802305825682038,1.569077574566469e-07,0.0008023058256820383,-1.569077574566469e-07,-7.306934695812172e-12,-1.722614812060895e-07,0.0008023058329889734,1.535372374944266e-08
2,17113.28304161763,0.0,1.0,0.0,0.8023058330840998,1.595439678729267e-05,0.0,0.0,-0.0008023058252897989,1.630463503863062e-07,0.0008023058252897995,-1.630463503863062e-07,-7.794300347427021e-12,-1.790007471735989e-07,0.0008023058330840998,1.595439678729267e-08
2,17782.79410038904,0.0,1.0,0.0,0.8023058331868149,1.657856953729831e-05,0.0,0.0,-0.0008023058248662687,1.694250992098176e-07,0.0008023058248662694,-1.694250992098176e-07,-8.320545672485755e-12,-1.86003668747116e-07,0.0008023058331868149,1.657856953729831e-08
2,18478.49797422272,0.0,1.0,0.0,0.8023058332977243,1.72271613622243e-05,0.0,0.0,-0.0008023058244089514,1.76053399378557e-07,0.0008023058244089516,-1.760533993785569e-07,-8.888772303161244e-12,-1.932805607407811e-07,0.0008023058332977243,1.72271613622243e-08
2,19201.41938638781,0.0,1.0,0.0,0.8023058334174813,1.790112759241075e-05,0.0,0.0,-0.0008023058239151519,1.829410139155458e-07,0.0008023058239151522,-1.829410139155458e-07,-9.502329304821894e-12,-2.008421415079566e-07,0.0008023058334174813,1.790112759241075e-08
2,19952.62314968858,0.0,1.0,0.0,0.8023058335467921,1.860146093290605e-05,0.0,0.0,-0.0008023058233819587,1.900980877956944e-07,0.0008023058233819592,-1.900980877956944e-07,-1.016483291505267e-11,-2.086995487286005e-07,0.0008023058335467921,1.860146093290605e-08
2,20733.21573485933,0.0,1.0,0.0,0.8023058336864187,1.93291929256495e-05,0.0,0.0,-0.00080230582280623,1.975351628886315e-07,0.0008023058228062303,-1.975351628886314e-07,-1.088018785735915e-11,-2.16864355814281e-07,0.0008023058336864187,1.93291929256495e-08
2,21544.3469003186,0.0,1.0,0.0,0.8023058338371839,2.008539546885786e-05,0.0,0.0,-0.0008023058221845731,2.052631934861308e-07,0.0008023058221845735,-2.052631934861308e-07,-1.165261035517546e-11,-2.253485889549887e-07,0.0008023058338371839,2.008539546885786e-08
2,22387.21138568315,0.0,1.0,0.0,0.8023058339999765,2.087118239585354e-05,0.0,0.0,-0.0008023058215133232,2.132935624370064e-07,0.0008023058215133234,-2.132935624370064e-07,-1.248665298181778e-11,-2.341647448328599e-07,0.0008023058339999765,2.087118239585355e-08
2,23263.05067153601,0.0,1.0,0.0,0.8023058341757558,2.168771111565978e-05,0.0,0.0,-0.0008023058207885241,2.216380979132397e-07,0.0008023058207885244,-2.216380979132397e-07,-1.338723149284638e-11,-2.433258090288994e-07,0.0008023058341757558,2.168771111565978e-08
2,24173.15480804078,0.0,1.0,0.0,0.8023058343655581,2.253618431777945e-05,0.0,0.0,-0.0008023058200059036,2.303090908320355e-07,0.000802305820005904,-2.303090908320355e-07,-1.435965379898291e-11,-2.528452751498149e-07,0.0008023058343655581,2.253618431777945e-08
2,25118.86431509553,0.0,1.0,0.0,0.8023058345705018,2.341785174366839e-05,0.0,0.0,-0.0008023058191608504,2.393193129594671e-07,0.0008023058191608506,-2.393193129594671e-07,-1.540965125034598e-11,-2.627371647031357e-07,0.0008023058345705018,2.341785174366839e-08
2,26101.57215682508,0.0,1.0,0.0,0.802305834791795,2.433401202751233e-05,0.0,0.0,-0.0008023058182483819,2.486820357223763e-07,0.0008023058182483823,-2.486820357223763e-07,-1.654341241639078e-11,-2.730160477498887e-07,0.0008023058347917949,2.433401202751233e-08
2,27122.72579331998,0.0,1.0,0.0,0.8023058350307418,2.52860146090189e-05,0.0,0.0,-0.0008023058172631214,2.584110497562361e-07,0.0008023058172631219,-2.584110497562361e-07,-1.776761956064765e-11,-2.83697064365255e-07,0.0008023058350307418,2.52860146090189e-08
2,28183.82931264423,0.0,1.0,0.0,0.8023058352887505,2.627526172104185e-05,0.0,0.0,-0.0008023058161992624,2.685206852177684e-07,0.0008023058161992628,-2.685206852177684e-07,-1.90894880252375e-11,-2.947959469388104e-07,0.0008023058352887506,2.627526172104185e-08
2,29286.44564625204,0.0,1.0,0.0,0.8023058355673423,2.730321045496523e-05,0.0,0.0,-0.0008023058150505324,2.790258328922367e-07,0.0008023058150505329,-2.790258328922367e-07,-2.051680875729172e-11,-3.063290433472019e-07,0.0008023058355673422,2.730321045496523e-08
2,30432.19887107688,0.0,1.0,0.0,0.8023058358681584,2.837137490688939e-05,0.0,0.0,-0.0008023058138101635,2.899419661265008e-07,0.0008023058138101641,-2.899419661265008e-07,-2.205799422792234e-11,-3.183133410333902e-07,0.0008023058358681584,2.837137490688939e-08
2,31622.77660168344,0.0,1.0,0.0,0.8023058361929724,2.948132840778003e-05,0.0,0.0,-0.0008023058124708433,3.012851636201407e-07,0.000802305812470844,-3.012851636201407e-07,-2.372212801438321e-11,-3.307664920279207e-07,0.0008023058361929724,2.948132840778003e-08
2,32859.93247600617,0.0,1.0,0.0,0.8023058365436982,3.063470584086506e-05,0.0,0.0,-0.0008023058110246794,3.130721331082187e-07,0.0008023058110246799,-3.130721331082187e-07,-2.551901833765389e-11,-3.437068389490838e-07,0.0008023058365436983,3.063470584086506e-08
2,34145.48873833563,0.0,1.0,0.0,0.8023058369224035,3.183320604969238e-05,0.0,0.0,-0.0008023058094631468,3.253202359705612e-07,0.0008023058094631472,-3.253202359705612e-07,-2.745925587098971e-11,-3.571534420202535e-07,0.0008023058369224036,3.183320604969238e-08
2,35481.33892335714,0.0,1.0,0.0,0.80230583733132,3.307859434039526e-05,0.0,0.0,-0.0008023058077770429,3.380475128038081e-07,0.0008023058077770435,-3.380475128038081e-07,-2.955427616015506e-11,-3.711261071442034e-07,0.00080230583733132,3.307859434039526e-08
2,36869.45064519533,0.0,1.0,0.0,0.8023058377728578,3.437270508185116e-05,0.0,0.0,-0.0008023058059564302,3.512727099938954e-07,0.0008023058059564306,-3.512727099938954e-07,-3.181642702323692e-11,-3.856454150757466e-07,0.0008023058377728578,3.437270508185116e-08
2,38311.86849557243,0.0,1.0,0.0,0.8023058382496194,3.571744440756334e-05,0.0,0.0,-0.0008023058039905774,3.650153073281086e-07,0.0008023058039905777,-3.650153073281085e-07,-3.425904132728481e-11,-4.007327517356719e-07,0.0008023058382496195,3.571744440756335e-08
2,39810.71705534926,0.0,1.0,0.0,0.8023058387644147,3.711479302324496e-05,0.0,0.0,-0.0008023058018678986,3.792955466873782e-07,0.0008023058018678988,-3.792955466873782e-07,-3.689651557071362e-11,-4.164103397106231e-07,0.0008023058387644148,3.711479302324496e-08
2,41368.20402388459,0.0,1.0,0.0,0.802305839320278,3.856680912424018e-05,0.0,0.0,-0.0008023057995758822,3.941344618610746e-07,0.0008023057995758826,-3.941344618610746e-07,-3.974439473462375e-11,-4.327012709853147e-07,0.000802305839320278,3.856680912424018e-08
2,42986.62347082227,0.0,1.0,0.0,0.8023058399204851,4.007563142708053e-05,0.0,0.0,-0.0008023057971010212,4.095539095282222e-07,0.0008023057971010215,-4.095539095282222e-07,-4.281946390314226e-11,-4.496295409553027e-07,0.0008023058399204851,4.007563142708053e-08
2,44668.35921509578,0.0,1.0,0.0,0.802305840568574,4.164348231963967e-05,0.0,0.0,-0.0008023057944287265,4.255766014507585e-07,0.000802305794428727,-4.255766014507585e-07,-4.613984719278234e-11,-4.672200837703981e-07,0.0008023058405685741,4.164348231963967e-08
2,46415.88833612725,0.0,1.0,0.0,0.8023058412683644,4.327267113452812e-05,0.0,0.0,-0.0008023057915432495,4.422261379262604e-07,0.0008023057915432497,-4.422261379262604e-07,-4.972511457389935e-11,-4.854988090607886e-07,0.0008023058412683643,4.327267113452812e-08
2,48231.7848223925,0.0,1.0,0.0,0.8023058420239805,4.496559755054737e-05,0.0,0.0,-0.0008023057884275829,4.595270425494057e-07,0.0008023057884275834,-4.595270425494057e-07,-5.35963972138332e-11,-5.044926400999532e-07,0.0008023058420239805,4.496559755054738e-08
2,50118.72336272663,0.0,1.0,0.0,0.802305842839876,4.672475512721395e-05,0.0,0.0,-0.0008023057850633638,4.775047983333713e-07,0.0008023057850633643,-4.775047983333713e-07,-5.777651202155558e-11,-5.242295534605855e-07,0.000802305842839876,4.672475512721395e-08
2,52079.48328595401,0.0,1.0,0.0,0.8023058437208599,4.855273497755933e-05,0.0,0.0,-0.0008023057814307631,4.961858852443715e-07,0.0008023057814307635,-4.961858852443715e-07,-6.229009612787082e-11,-5.447386202219309e-07,0.0008023058437208599,4.855273497755933e-08
2,54116.95265464572,0.0,1.0,0.0,0.8023058446721242,5.045222958461389e-05,0.0,0.0,-0.000802305777508372,5.155978192046163e-07,0.0008023057775083724,-5.155978192046163e-07,-6.716375209377758e-11,-5.660500487892304e-07,0.0008023058446721242,5.045222958461389e-08
2,56234.13251903423,0.0,1.0,0.0,0.8023058456992759,5.242603676719696e-05,0.0,0.0,-0.0008023057732730707,5.357691926211405e-07,0.0008023057732730711,-5.357691926211405e-07,-7.242620470283017e-11,-5.881952293883376e-07,0.0008023058456992759,5.242603676719696e-08
2,58434.14133735106,0.0,1.0,0.0,0.8023058468083687,5.447706380085283e-05,0.0,0.0,-0.0008023057686998981,5.56729716500194e-07,0.0008023057686998983,-5.56729716500194e-07,-7.810847026161048e-11,-6.112067803010469e-07,0.0008023058468083687,5.447706380085283e-08
2,60720.21956909812,0.0,1.0,0.0,0.8023058480059396,5.660833170000171e-05,0.0,0.0,-0.0008023057637618993,5.785102642092212e-07,0.0008023057637618999,-5.785102642092212e-07,-8.424403940614277e-11,-6.351185959092228e-07,0.0008023058480059397,5.660833170000171e-08
2,63095.73444801856,0.0,1.0,0.0,0.8023058492990468,5.882297966761311e-05,0.0,0.0,-0.0008023057584299717,6.011429169508877e-07,0.0008023057584299723,-6.011429169508877e-07,-9.086907449168644e-11,-6.599658966185007e-07,0.0008023058492990468,5.88229796676131e-08
2,65564.18494179708,0.0,1.0,0.0,0.8023058506953119,6.112426971895379e-05,0.0,0.0,-0.0008023057526726886,6.246610110161286e-07,0.000802305752672689,-6.246610110161287e-07,-9.802262272929148e-11,-6.857852807350823e-07,0.000802305850695312,6.112426971895379e-08
2,68129.20690579529,0.0,1.0,0.0,0.8023058522029642,6.35155914862198e-05,0.0,0.0,-0.0008023057464561171,6.490991868858125e-07,0.0008023057464561177,-6.490991868858124e-07,-1.057468463253099e-10,-7.126147783720323e-07,0.0008023058522029642,6.35155914862198e-08
2,70794.57843841292,0.0,1.0,0.0,0.8023058538308896,6.600046721112903e-05,0.0,0.0,-0.0008023057397436189,6.744934402533435e-07,0.0008023057397436192,-6.744934402533435e-07,-1.140872709802709e-10,-7.404939074644728e-07,0.0008023058538308896,6.600046721112903e-08
2,73564.22544596322,0.0,1.0,0.0,0.8023058555886832,6.858255693282546e-05,0.0,0.0,-0.0008023057324956285,7.008811750433454e-07,0.000802305732495629,-7.008811750433453e-07,-1.230930542117298e-10,-7.694637319761708e-07,0.0008023058555886831,6.858255693282546e-08
2,76442.22742525907,0.0,1.0,0.0,0.802305857486705,7.126566387873697e-05,0.0,0.0,-0.0008023057246694292,7.283012585045184e-07,0.0008023057246694295,-7.283012585045184e-07,-1.328172750825436e-10,-7.995669223832551e-07,0.000802305857486705,7.126566387873697e-08
2,79432.82347242715,0.0,1.0,0.0,0.8023058595361418,7.405374006632271e-05,0.0,0.0,-0.0008023057162188933,7.567940784578038e-07,0.000802305716218894,-7.567940784578038e-07,-1.433172470421787e-10,-8.308478185241264e-07,0.0008023058595361418,7.405374006632271e-08
2,82540.4185268008,0.0,1.0,0.0,0.8023058617490725,7.695089212396205e-05,0.0,0.0,-0.0008023057070942158,7.864016027841775e-07,0.0008023057070942162,-7.864016027841775e-07,-1.546548557248866e-10,-8.633524949081395e-07,0.0008023058617490725,7.695089212396206e-08
2,85769.58985908833,0.0,1.0,0.0,0.80230586413854,7.996138733955456e-05,0.0,0.0,-0.0008023056972416161,8.171674412396808e-07,0.0008023056972416163,-8.171674412396807e-07,-1.668969236956655e-10,-8.971288285792357e-07,0.00080230586413854,7.996138733955456e-08
2,89125.09381337342,0.0,1.0,0.0,0.8023058667186277,8.308965994573885e-05,0.0,0.0,-0.0008023056866030233,8.491369096887303e-07,0.0008023056866030236,-8.491369096887304e-07,-1.801156042937542e-10,-9.322265696344695e-07,0.0008023058667186278,8.308965994573885e-08
2,92611.87281287817,0.0,1.0,0.0,0.8023058695045423,8.634031765098528e-05,0.0,0.0,-0.0008023056751157351,8.823570968503072e-07,0.0008023056751157355,-8.823570968503072e-07,-1.943888068948967e-10,-9.686974145012928e-07,0.0008023058695045423,8.634031765098528e-08
2,96235.06263980764,0.0,1.0,0.0,0.8023058725127036,8.97181484261793e-05,0.0,0.0,-0.0008023056627120473,9.168769336553236e-07,0.0008023056627120476,-9.168769336553236e-07,-2.098006560987868e-10,-1.006595082081503e-06,0.0008023058725127036,8.971814842617931e-08
2,99999.9999999987,0.0,1.0,0.0,0.8023058757608412,9.322812755668797e-05,0.0,0.0,-0.0008023056493188536,9.527472653173146e-07,0.0008023056493188541,-9.527472653173146e-07,-2.264419875480498e-10,-1.045975392874002e-06,0.0008023058757608412,9.322812755668798e-08
2,103912.2303835156,0.0,1.0,0.0,0.8023058792680997,9.687542497029388e-05,0.0,0.0,-0.0008023056348572155,9.900209262225945e-07,0.000802305634857216,-9.900209262225945e-07,-2.444108833010127e-10,-1.086896351192888e-06,0.0008023058792680997,9.687542497029388e-08
2,107977.5162327696,0.0,1.0,0.0,0.8023058830551498,0.0001006654128517851,0.0,0.0,-0.0008023056192419001,1.028752817750165e-06,0.0008023056192419004,-1.028752817750165e-06,-2.638132499136299e-10,-1.129418230601951e-06,0.0008023058830551498,1.006654128517851e-07
2,112201.8454301949,0.0,1.0,0.0,0.8023058871443126,0.0001046036735554125,0.0,0.0,-0.0008023056023808693,1.068999989135986e-06,0.0008023056023808698,-1.068999989135986e-06,-2.847634426376464e-10,-1.173603662691399e-06,0.0008023058871443127,1.046036735554125e-07
2,116591.4401179817,0.0,1.0,0.0,0.8023058915596887,0.0001086960078268639,0.0,0.0,-0.0008023055841747491,1.110821721500683e-06,0.0008023055841747493,-1.110821721500683e-06,-3.073849394138715e-10,-1.219517729327547e-06,0.0008023058915596887,1.086960078268639e-07
2,121152.7658628573,0.0,1.0,0.0,0.802305896327302,0.000112948443346859,0.0,0.0,-0.0008023055645162325,1.15427961516445e-06,0.0008023055645162329,-1.15427961516445e-06,-3.318110686329093e-10,-1.267228058511309e-06,0.000802305896327302,1.12948443346859e-07
2,125892.5411794151,0.0,1.0,0.0,0.802305901475252,0.0001173672436089438,0.0,0.0,-0.0008023055432894565,1.199437680377722e-06,0.0008023055432894568,-1.199437680377722e-06,-3.581857949525811e-10,-1.316804923986665e-06,0.0008023059014752521,1.173672436089438e-07
2,130817.7474260177,0.0,1.0,0.0,0.8023059070338804,0.0001219589171445511,0.0,0.0,-0.0008023055203693116,1.246362431601206e-06,0.0008023055203693122,-1.246362431601206e-06,-3.866645678034192e-10,-1.368321348745757e-06,0.0008023059070338804,1.219589171445511e-07
2,135935.6390878508,0.0,1.0,0.0,0.8023059130359489,0.0001267302271089099,0.0,0.0,-0.0008023054956207104,1.295122985474153e-06,0.0008023054956207107,-1.295122985474153e-06,-4.174152375830983e-10,-1.421853212583063e-06,0.0008023059130359489,1.267302271089099e-07
2,141253.7544622736,0.0,1.0,0.0,0.8023059195168329,0.0001316882012419111,0.0,0.0,-0.000802305468897787,1.345791162615081e-06,0.0008023054688977873,-1.345791162615081e-06,-4.506190449395573e-10,-1.477479363856992e-06,0.0008023059195168329,1.316882012419111e-07
2,146779.926762205,0.0,1.0,0.0,0.80230592651473,0.0001368401422185905,0.0,0.0,-0.0008023054400430403,1.398441593404878e-06,0.0008023054400430408,-1.398441593404878e-06,-4.864716889733425e-10,-1.535281735623468e-06,0.00080230592651473,1.368401422185905e-07
2,152522.2956538998,0.0,1.0,0.0,0.8023059340708849,0.000142193638404466,0.0,0.0,-0.0008023054088864036,1.453151827908046e-06,0.0008023054088864041,-1.453151827908046e-06,-5.251844806548005e-10,-1.595345466312513e-06,0.0008023059340708849,1.42193638404466e-07
2,158489.3192461092,0.0,1.0,0.0,0.8023059422298328,0.0001477565750315546,0.0,0.0,-0.0008023053752442438,1.510002450093939e-06,0.0008023053752442441,-1.51000245009394e-06,-5.669855882539507e-10,-1.657759025125494e-06,0.0008023059422298328,1.477565750315546e-07
2,164689.7865482846,0.0,1.0,0.0,0.8023059510396611,0.0001535371458115162,0.0,0.0,-0.0008023053389182785,1.56907719652616e-06,0.0008023053389182791,-1.56907719652616e-06,-6.121213821231378e-10,-1.722614342337676e-06,0.0008023059510396611,1.535371458115162e-07
2,171132.8304161757,0.0,1.0,0.0,0.8023059605522942,0.0001595438650030145,0.0,0.0,-0.0008023052996944066,1.63046307969488e-06,0.0008023052996944072,-1.630463079694881e-06,-6.608578867580861e-10,-1.790006944697895e-06,0.0008023059605522942,1.595438650030145e-07
2,177827.9410038899,0.0,1.0,0.0,0.8023059708237981,0.0001657855799510492,0.0,0.0,-0.0008023052573414486,1.694250516173673e-06,0.000802305257341449,-1.694250516173673e-06,-7.134823486952032e-10,-1.860036096124723e-06,0.0008023059708237981,1.657855799510492e-07
2,184784.9797422266,0.0,1.0,0.0,0.8023059819147115,0.0001722714841167105,0.0,0.0,-0.0008023052116097819,1.760533459789525e-06,0.0008023052116097823,-1.760533459789525e-06,-7.703049294856298e-10,-1.932804943906235e-06,0.0008023059819147114,1.722714841167105e-07
2,192014.1938638775,0.0,1.0,0.0,0.802305993890403,0.0001790111306165191,0.0,0.0,-0.0008023051622298694,1.829409540002079e-06,0.0008023051622298697,-1.829409540002079e-06,-8.31660533723622e-10,-2.008420670618599e-06,0.000802305993890403,1.790111306165191e-07
2,199526.2314968852,0.0,1.0,0.0,0.8023060068214559,0.0001860144462912756,0.0,0.0,-0.0008023051089106718,1.900980205695841e-06,0.0008023051089106724,-1.900980205695841e-06,-8.979107829027882e-10,-2.086994651987117e-06,0.000802306006821456,1.860144462912756e-07
2,207332.1573485926,0.0,1.0,0.0,0.8023060207840834,0.0001932917463251046,0.0,0.0,-0.0008023050513379362,1.975350874597005e-06,0.0008023050513379365,-1.975350874597005e-06,-9.69446146733023e-10,-2.168642620922109e-06,0.0008023060207840835,1.932917463251047e-07
2,215443.4690031854,0.0,1.0,0.0,0.8023060358605797,0.0002008537494361986,0.0,0.0,-0.0008023049891723345,2.052631088534849e-06,0.0008023049891723351,-2.052631088534849e-06,-1.046688244478951e-09,-2.253484837971048e-06,0.0008023060358605797,2.008537494361986e-07
2,223872.1138568308,0.0,1.0,0.0,0.8023060521398033,0.0002087115936615966,0.0,0.0,-0.0008023049220474729,2.132934674776238e-06,0.0008023049220474734,-2.132934674776238e-06,-1.13009232988259e-09,-2.341646268437834e-06,0.0008023060521398034,2.087115936615967e-07
2,232630.5067153593,0.0,1.0,0.0,0.8023060697177017,0.0002168768527592054,0.0,0.0,-0.0008023048495677267,2.216379913670695e-06,0.0008023048495677271,-2.216379913670695e-06,-1.220149974314797e-09,-2.433256766429901e-06,0.0008023060697177017,2.168768527592054e-07
2,241731.548080407,0.0,1.0,0.0,0.8023060886978761,0.0002253615532511802,0.0,0.0,-0.0008023047713059117,2.303089712852781e-06,0.0008023047713059123,-2.303089712852781e-06,-1.317391963968195e-09,-2.52845126610396e-06,0.0008023060886978761,2.253615532511802e-07
2,251188.6431509545,0.0,1.0,0.0,0.802306109192193,0.0002341781921337063,0.0,0.0,-0.0008023046868007645,2.393191788258133e-06,0.0008023046868007651,-2.393191788258133e-06,-1.422391428165511e-09,-2.627369980391839e-06,0.0008023061091921931,2.341781921337063e-07
2,261015.72156825,0.0,1.0,0.0,0.8023061313214428,0.0002433397552792206,0.0,0.0,-0.0008023045955542246,2.486818852219585e-06,0.000802304595554225,-2.486818852219585e-06,-1.535767217219231e-09,-2.730158607498806e-06,0.0008023061313214428,2.433397552792207e-07
