case,frequency_real,frequency_imag,v(gate)_real,v(gate)_imag,v(source)_real,v(source)_imag,v(out)_real,v(out)_imag,v(vdd)_real,v(vdd)_imag,i(vdd)_real,i(vdd)_imag,id(j1)_real,id(j1)_imag,i(rs)_real,i(rs)_imag,i(cs)_real,i(cs)_imag,i(vin)_real,i(vin)_imag,i(rd)_real,i(rd)_imag
2,2238721.138568301,0.0,1.0,0.0,3.494717807062636e-07,-1.87851549646415e-05,-5.807703073659531,0.1927641997308628,0.0,0.0,-0.002639865033481605,8.762009078675582e-05,0.002639865033481605,-8.762009078675582e-05,3.494717807062636e-10,-1.87851549646415e-08,0.002642376208594538,4.915774826726439e-05,-2.511524584713205e-06,-0.0001367590538990556,0.002639865033481605,-8.762009078675582e-05
2,2326305.067153586,0.0,1.0,0.0,3.494353080279219e-07,-1.807792201411265e-05,-5.807267525366387,0.2003011574312177,0.0,0.0,-0.002639667056984722,9.10459806505535e-05,0.002639667056984721,-9.10459806505535e-05,3.494353080279219e-10,-1.807792201411265e-08,0.002642378600880489,5.107558156320461e-05,-2.711893331075363e-06,-0.000142103484291744,0.002639667056984722,-9.10459806505535e-05
2,2417315.480804062,0.0,1.0,0.0,3.494014560324648e-07,-1.739731657907733e-05,-5.80679729367899,0.2081310993228122,0.0,0.0,-0.002639453315308632,9.46050451467328e-05,0.002639453315308632,-9.460504514673281e-05,3.494014560324648e-10,-1.739731657907733e-08,0.002642381183647594,5.30686343932831e-05,-2.928217740419018e-06,-0.0001476562822234368,0.002639453315308632,-9.46050451467328e-05
2,2511886.431509537,0.0,1.0,0.0,3.493700252165224e-07,-1.674233617495223e-05,-5.80628962209305,0.216265309258946,0.0,0.0,-0.002639222555496841,9.830241329952089e-05,0.00263922255549684,-9.830241329952088e-05,3.493700252165224e-10,-1.674233617495223e-08,0.002642383972036074,5.513984101711613e-05,-3.16176590925773e-06,-0.000153425511980462,0.002639222555496841,-9.830241329952089e-05
2,2610157.215682491,0.0,1.0,0.0,3.493408303496366e-07,-1.611201606100169e-05,-5.805741535919602,0.224715488963761,0.0,0.0,-0.002638973425418001,0.0001021434040744368,0.002638973425418,-0.0001021434040744368,3.493408303496366e-10,-1.61120160610017e-08,0.002642386982384421,5.729225064301822e-05,-3.413906307251185e-06,-0.0001594195427013941,0.002638973425418001,-0.0001021434040744368
2,2712272.579331981,0.0,1.0,0.0,3.493136993829883e-07,-1.550542781933809e-05,-5.805149825163004,0.2334937715927793,0.0,0.0,-0.002638704465983183,0.0001061335325421724,0.002638704465983183,-0.0001061335325421724,3.493136993829883e-10,-1.550542781933809e-08,0.002642390232323456,5.952903189908777e-05,-3.68611565397222e-06,-0.0001656470590134409,0.002638704465983183,-0.0001061335325421724
2,2818382.931264404,0.0,1.0,0.0,3.492884724358888e-07,-1.492167798742256e-05,-5.804511026079845,0.2426127354849328,0.0,0.0,-0.002638414102763566,0.0001102785161295149,0.002638414102763565,-0.0001102785161295149,3.492884724358888e-10,-1.492167798742257e-08,0.002642393740877603,6.185347747775082e-05,-3.97998740250978e-06,-0.0001721170719292783,0.002638414102763566,-0.0001102785161295149
2,2928644.564625185,0.0,1.0,0.0,3.492650008540772e-07,-1.435990674205209e-05,-5.803821401321215,0.2520854180731077,0.0,0.0,-0.002638100636964189,0.0001145842809423217,0.002638100636964188,-0.0001145842809423217,3.492650008540771e-10,-1.435990674205209e-08,0.002642397528573964,6.426900896031244e-05,-4.297240874776396e-06,-0.0001788389299958921,0.002638100636964189,-0.0001145842809423217
2,3043219.887107668,0.0,1.0,0.0,3.492431463342864e-07,-1.381928663289433e-05,-5.803076918554285,0.2619253299141675,0.0,0.0,-0.002637762235706493,0.0001190569681428034,0.002637762235706493,-0.0001190569681428034,3.492431463342865e-10,-1.381928663289433e-08,0.002642401617559735,6.677918182829448e-05,-4.639731096388542e-06,-0.000185822330684465,0.002637762235706493,-0.0001190569681428034
2,3162277.660168324,0.0,1.0,0.0,3.492227801099361e-07,-1.329902136370463e-05,-5.802273227452317,0.2721464687925619,0.0,0.0,-0.002637396921569235,0.0001237029403602554,0.002637396921569234,-0.0001237029403602554,3.492227801099361e-10,-1.329902136370464e-08,0.002642406031728587,6.938769066857602e-05,-5.009459382133088e-06,-0.0001930773320074678,0.002637396921569235,-0.0001237029403602554
2,3285993.247600596,0.0,1.0,0.0,3.492037821931693e-07,-1.279834461943023e-05,-5.80140563493507,0.2827633338439149,0.0,0.0,-0.002637002561334123,0.0001285287881108704,0.002637002561334122,-0.0001285287881108704,3.492037821931693e-10,-1.279834461943023e-08,0.00264241079685666,7.209837457959399e-05,-5.408584726319709e-06,-0.000200614364345845,0.002637002561334123,-0.0001285287881108704
2,3414548.873833541,0.0,1.0,0.0,3.491860406687933e-07,-1.231651893747357e-05,-5.800469078534107,0.2937909396362786,0.0,0.0,-0.00263657685387914,0.0001335413361983085,0.00263657685387914,-0.0001335413361983085,3.491860406687933e-10,-1.231651893747358e-08,0.00264241594074884,7.491522278611135e-05,-5.839436055741247e-06,-0.0002084442424654823,0.00263657685387914,-0.0001335413361983085
2,3548133.892335691,0.0,1.0,0.0,3.491694510359848e-07,-1.185283462145251e-05,-5.799458097749857,0.3052448301369677,0.0,0.0,-0.002636117317159026,0.0001387476500622581,0.002636117317159026,-0.0001387476500622581,3.491694510359848e-10,-1.185283462145251e-08,0.002642421493396087,7.784238047031251e-05,-6.304525406512279e-06,-0.0002165781776979491,0.002636117317159026,-0.0001387476500622581
2,3686945.06451951,0.0,1.0,0.0,3.491539155939129e-07,-1.140660869585696e-05,-5.798366803259253,0.3171410924818966,0.0,0.0,-0.002635621274208752,0.0001441550420372257,0.002635621274208752,-0.0001441550420372257,3.491539155939129e-10,-1.140660869585696e-08,0.002642427487144553,8.088415482724599e-05,-6.806562089717318e-06,-0.0002250277902557758,0.002635621274208752,-0.0001441550420372257
2,3831186.849557219,0.0,1.0,0.0,3.491393428676925e-07,-1.09771839000624e-05,-5.797188843824656,0.3294963704520225,0.0,0.0,-0.002635085838102116,0.000149771077478192,0.002635085838102116,-0.000149771077478192,3.491393428676924e-10,-1.09771839000624e-08,0.002642433956877329,8.404502135289745e-05,-7.348467914556133e-06,-0.0002338051216471895,0.002635085838102116,-0.000149771077478192
2,3981071.705534901,0.0,1.0,0.0,3.491256470713284e-07,-1.056392772021824e-05,-5.795917370746424,0.3423278775477018,0.0,0.0,-0.002634507895793829,0.0001556035807035008,0.002634507895793829,-0.0001556035807035009,3.491256470713284e-10,-1.056392772021824e-08,0.002642440940209683,8.73296303734475e-05,-7.933393541501421e-06,-0.0002429226471492281,0.002634507895793829,-0.0001556035807035008
2,4136820.402388433,0.0,1.0,0.0,3.491127476045306e-07,-1.016623145758489e-05,-5.794544999693119,0.3556534095363182,0.0,0.0,-0.002633884090769599,0.0001616606406983265,0.002633884090769599,-0.0001616606406983264,3.491127476045306e-10,-1.016623145758489e-08,0.002642448477698704,9.074281382453961e-05,-8.564736041852753e-06,-0.0002523932882914085,0.002633884090769599,-0.0001616606406983265
2,4298662.3470822,0.0,1.0,0.0,3.491005685804925e-07,-9.783509331947216e-06,-5.793063769734839,0.3694913563313016,0.0,0.0,-0.002633210804424927,0.000167950616514228,0.002633210804424927,-0.000167950616514228,3.491005685804925e-10,-9.783509331947217e-09,0.002642456613068302,9.428959228966407e-05,-9.246157743943381e-06,-0.0002622304252945601,0.002633210804424927,-0.000167950616514228
2,4466835.921509551,0.0,1.0,0.0,3.490890383819127e-07,-9.415197618783393e-06,-5.791465099396955,0.3838607130414137,0.0,0.0,-0.002632484136089525,0.0001744821422915517,0.002632484136089525,-0.0001744821422915517,3.490890383819127e-10,-9.415197618783393e-09,0.002642465393450571,9.797518230704325e-05,-9.981606450085025e-06,-0.0002724479094009762,0.002632484136089525,-0.0001744821422915517
2,4641588.833612694,0.0,1.0,0.0,3.490780892427202e-07,-9.060753818918275e-06,-5.78973973954333,0.398781090007735,0.0,0.0,-0.002631699881610604,0.0001812641318216978,0.002631699881610605,-0.0001812641318216978,3.490780892427201e-10,-9.060753818918276e-09,0.002642474869644578,0.0001018050039546887,-1.077533711206268e-05,-0.0002830600750225675,0.002631699881610604,-0.0001812641318216978
2,4823178.482239218,0.0,1.0,0.0,3.490676568531231e-07,-8.719655859437712e-06,-5.787877722890443,0.4142727216219524,0.0,0.0,-0.002630853510404747,0.0001883057825554329,0.002630853510404747,-0.0001883057825554329,3.490676568531231e-10,-8.719655859437712e-09,0.002642485096393637,0.0001057846887235877,-1.163193505654661e-05,-0.0002940817516231611,0.002630853510404747,-0.0001883057825554329
2,5011872.336272631,0.0,1.0,0.0,3.490576799857578e-07,-8.391401324686833e-06,-5.785868309946622,0.4303564736930489,0.0,0.0,-0.002629940140884828,0.0001956165789513859,0.002629940140884828,-0.0001956165789513859,3.490576799857578e-10,-8.391401324686833e-09,0.002642496132682234,0.0001099200876892658,-1.255634085508512e-05,-0.000305528275239327,0.002629940140884828,-0.0001956165789513859
2,5207948.328595368,0.0,1.0,0.0,3.490481001408491e-07,-8.075506716219085e-06,-5.783699931164231,0.4470538491001441,0.0,0.0,-0.00262895451416556,0.00020320629504552,0.00262895451416556,-0.00020320629504552,3.490481001408492e-10,-8.075506716219085e-09,0.002642508042053739,0.0001142172799922601,-1.355387693627976e-05,-0.000317415499531064,0.00262895451416556,-0.00020320629504552
2,5411695.265464537,0.0,1.0,0.0,3.490388612084306e-07,-7.771506740605807e-06,-5.781360125087335,0.464386991436708,0.0,0.0,-0.002627890965948789,0.0002110849961075945,0.002627890965948789,-0.0002110849961075946,3.490388612084306e-10,-7.771506740605807e-09,0.002642520892950125,0.0001186825816383321,-1.46302760401982e-05,-0.0003297598062391861,0.002627890965948789,-0.0002110849961075945
2,5623413.251903387,0.0,1.0,0.0,3.490299091457879e-07,-7.478953624056795e-06,-5.778835472273345,0.4823786863154674,0.0,0.0,-0.002626743396487884,0.0002192630392343034,0.002626743396487883,-0.0002192630392343034,3.490299091457879e-10,-7.478953624056795e-09,0.002642534759074883,0.0001233225546295337,-1.579171161690862e-05,-0.000342578114910213,0.002626743396487884,-0.0002192630392343034
2,5843414.133735067,0.0,1.0,0.0,3.49021191668413e-07,-7.197416452842141e-06,-5.776111524764959,0.5010523599636947,0.0,0.0,-0.002625505238529527,0.0002277510727107703,0.002625505238529527,-0.0002277510727107703,3.49021191668413e-10,-7.197416452842142e-09,0.002642549719780383,0.0001281440164375339,-1.704483027204731e-05,-0.0003558878917318514,0.002625505238529527,-0.0002277510727107703
2,6072021.956909773,0.0,1.0,0.0,3.490126579528543e-07,-6.926480538543178e-06,-5.773172730888646,0.5204320746950006,0.0,0.0,-0.002624169423131203,0.000236560033952273,0.002624169423131202,-0.000236560033952273,3.490126579528544e-10,-6.926480538543178e-09,0.002642565860480906,0.0001331540498308964,-1.839678636236093e-05,-0.0003697071573026308,0.002624169423131203,-0.000236560033952273
2,6309573.444801815,0.0,1.0,0.0,3.490042583499616e-07,-6.66574680719721e-06,-5.770002355158479,0.5405425207958845,0.0,0.0,-0.002622728343253854,0.0002457011458163111,0.002622728343253854,-0.0002457011458163111,3.490042583499616e-10,-6.66574680719721e-09,0.002642583273092554,0.0001383600130682844,-1.985527884295859e-05,-0.0003840544931377882,0.002622728343253854,-0.0002457011458163111
2,6556418.494179667,0.0,1.0,0.0,3.489959441071169e-07,-6.414831211435679e-06,-5.766582393070132,0.561409004312913,0.0,0.0,-0.002621173815031878,0.0002551859110513241,0.002621173815031878,-0.0002551859110513241,3.489959441071169e-10,-6.414831211435679e-09,0.002642602056501227,0.0001437695504698475,-2.142859046529363e-05,-0.0003989490466899601,0.002621173815031878,-0.0002551859110513241
2,6812920.690579485,0.0,1.0,0.0,3.489876670981444e-07,-6.173364164749287e-06,-5.76289348057963,0.5830574301691697,0.0,0.0,-0.002619497036627105,0.0002650261046223499,0.002619497036627104,-0.0002650261046223498,3.489876670981444e-10,-6.173364164749287e-09,0.00264262231705979,0.0001493906033793235,-2.312562942035286e-05,-0.0004144105346375086,0.002619497036627105,-0.0002650261046223499
2,7079457.843841247,0.0,1.0,0.0,3.489793795596844e-07,-5.940989997046093e-06,-5.758914798076143,0.6055142799763459,0.0,0.0,-0.002617688544580065,0.0002752337636256117,0.002617688544580065,-0.0002752337636256118,3.489793795596844e-10,-5.940989997046093e-09,0.002642644169115481,0.0001552314215296571,-2.49559735147954e-05,-0.0004304592441652718,0.002617688544580065,-0.0002752337636256117
2,7356422.544596274,0.0,1.0,0.0,3.489710338329186e-07,-5.717366430699976e-06,-5.754623968678422,0.6288065838412619,0.0,0.0,-0.002615738167581101,0.0002858211744733008,0.002615738167581101,-0.0002858211744733009,3.489710338329187e-10,-5.717366430699976e-09,0.002642667735568498,0.0001613005748252051,-2.692991695843135e-05,-0.0004471160319320752,0.002615738167581101,-0.0002858211744733008
2,7644222.742525859,0.0,1.0,0.0,3.489625821096256e-07,-5.502164076316829e-06,-5.749996950711532,0.6529618853925991,0.0,0.0,-0.002613634977596151,0.000296800856996636,0.002613634977596151,-0.000296800856996636,3.489625821096256e-10,-5.502164076316829e-09,0.00264269314846255,0.0001676069655538576,-2.905851982898169e-05,-0.0004644023203864173,0.002613634977596151,-0.000296800856996636
2,7943282.347242665,0.0,1.0,0.0,3.489539761816527e-07,-5.29506594747497e-06,-5.745007924255535,0.6780081991750491,0.0,0.0,-0.00261136723829797,0.0003081855450795677,0.002611367238297971,-0.0003081855450795677,3.489539761816527e-10,-5.29506594747497e-09,0.002642720549607958,0.0001741598410426632,-3.135366026396341e-05,-0.0004823400910562834,0.00261136723829797,-0.0003081855450795677
2,8254041.852680027,0.0,1.0,0.0,3.489451671929967e-07,-5.095766993723995e-06,-5.739629171702064,0.7039739594739677,0.0,0.0,-0.002608922350773665,0.000319988163397258,0.002608922350773665,-0.0003199881633972581,3.489451671929967e-10,-5.095766993723995e-09,0.002642750091237675,0.000180968806770796,-3.382808940917784e-05,-0.0005009518744010605,0.002608922350773665,-0.000319988163397258
2,8576958.985908778,0.0,1.0,0.0,3.489361053937996e-07,-4.903973651153201e-06,-5.733830952309751,0.7308879595440597,0.0,0.0,-0.002606286796504432,0.0003322217997927544,0.002606286796504432,-0.0003322217997927544,3.489361053937996e-10,-4.903973651153202e-09,0.002642781936696267,0.0001880438399539577,-3.649548912794027e-05,-0.0005202607357730611,0.002606286796504432,-0.0003322217997927544
2,8912509.381337285,0.0,1.0,0.0,3.489267398956941e-07,-4.719403409866433e-06,-5.727581370817171,0.7587792801208881,0.0,0.0,-0.002603446077644169,0.0003448996727822219,0.002603446077644168,-0.0003448996727822219,3.489267398956941e-10,-4.719403409866434e-09,0.002642816261161521,0.0001953953036145548,-3.937053244409289e-05,-0.0005402902569933667,0.002603446077644169,-0.0003448996727822219
2,9261187.281287758,0.0,1.0,0.0,3.48917018428067e-07,-4.541784397725041e-06,-5.720846240253844,0.787677205994565,0.0,0.0,-0.002600384654660838,0.0003580350936338932,0.002600384654660838,-0.0003580350936338932,3.48917018428067e-10,-4.541784397725041e-09,0.002642853252397931,0.000203033961152251,-4.246894665411172e-05,-0.0005610645130017465,0.002600384654660838,-0.0003580350936338932
2,9623506.263980702,0.0,1.0,0.0,3.489068870949655e-07,-4.370854979744526e-06,-5.713588939188526,0.8176111293215386,0.0,0.0,-0.00259708588144933,0.0003716414224188812,0.00259708588144933,-0.0003716414224188812,3.489068870949655e-10,-4.370854979744526e-09,0.002642893111540728,0.0002109709914297592,-4.580757899828592e-05,-0.0005826080429936606,0.00259708588144933,-0.0003716414224188812
2,10000000.0,0.0,1.0,0.0,3.488962901325357e-07,-4.206363372553275e-06,-5.70577026377126,0.8486104382439695,0.0,0.0,-0.002593531938077845,0.0003857320173836225,0.002593531938077845,-0.0003857320173836224,3.488962901325357e-10,-4.206363372553275e-09,0.002642936053908511,0.0002192180043890215,-4.940446472695497e-05,-0.0006049458154092713,0.002593531938077845,-0.0003857320173836225
3,10.0,0.0,1.0,0.0,0.701295459750323,-0.1216610908759708,-2.566533635063842,-1.052619332906522,0.0,0.0,-0.0007777374651708613,-0.0003189755554262187,0.0007777374651708616,0.0003189755554262187,0.0007012954597503231,-0.0001216610908759708,7.644191786473402e-05,0.0004406369328694982,8.755580477208326e-11,-2.865673086847546e-10,0.0007777374651708613,0.0003189755554262187
3,10.39122303835169,0.0,1.0,0.0,0.699664730874351,-0.1261267855312122,-2.580642828795236,-1.091256796417851,0.0,0.0,-0.0007820129784227988,-0.0003306838777023792,0.0007820129784227992,0.0003306838777023791,0.000699664730874351,-0.0001261267855312122,8.234815294479628e-05,0.0004568109622825732,9.460365198759573e-11,-2.990489819166272e-10,0.0007820129784227988,0.0003306838777023792
3,10.7977516232771,0.0,1.0,0.0,0.6979124045550061,-0.1307329101259007,-2.595804093113635,-1.131109267779514,0.0,0.0,-0.0007866073009435258,-0.0003427603841756102,0.0007866073009435263,0.0003427603841756102,0.0006979124045550061,-0.0001307329101259007,8.869479421148858e-05,0.0004734936064686257,1.021770311501217e-10,-3.12167114651578e-10,0.0007866073009435258,0.0003427603841756102
3,11.22018454301963,0.0,1.0,0.0,0.6960301152935011,-0.1354810981109529,-2.612089806968592,-1.172190879620548,0.0,0.0,-0.0007915423657480584,-0.000355209357460772,0.0007915423657480589,0.000355209357460772,0.0006960301152935011,-0.0001354810981109529,9.55121401424603e-05,0.0004906907815350162,1.103120970974803e-10,-3.259632913342606e-10,0.0007915423657480584,0.000355209357460772
3,11.65914401179831,0.0,1.0,0.0,0.6940090334405471,-0.1403726396590436,-2.629576365176091,-1.214512794495267,0.0,0.0,-0.0007968413227806338,-0.0003680341801500808,0.0007968413227806341,0.0003680341801500807,0.0006940090334405471,-0.0001403726396590436,0.000102832170293076,0.0005084071602916075,1.19047010677428e-10,-3.404824830935232e-10,0.0007968413227806338,0.0003680341801500808
3,12.11527658628588,0.0,1.0,0.0,0.6918398574823992,-0.1454084308244191,-2.648344245160279,-1.25808276500981,0.0,0.0,-0.0008025285591394784,-0.0003812372015181241,0.0008025285591394785,0.0003812372015181242,0.0006918398574823992,-0.0001454084308244192,0.0001106885732351071,0.0005266459881158852,1.284219720862571e-10,-3.557733419213155e-10,0.0008025285591394784,0.0003812372015181241
3,12.58925411794167,0.0,1.0,0.0,0.6895128095467227,-0.1505889183941302,-2.668478045837063,-1.302904656670516,0.0,0.0,-0.0008086297108597162,-0.0003948195929304593,0.0008086297108597165,0.0003948195929304593,0.0006895128095467227,-0.0001505889183941302,0.0001191167628337536,0.0005454088832131059,1.384792402915999e-10,-3.718885163856211e-10,0.0008086297108597162,0.0003948195929304593
3,13.08177474260194,0.0,1.0,0.0,0.687017634791728,-0.1559140403573074,-2.690066492899373,-1.348977932819247,0.0,0.0,-0.0008151716645149615,-0.0004087811917634082,0.0008151716645149619,0.0004087811917634081,0.0006870176347917279,-0.0001559140403573074,0.0001281538804600978,0.000564695621005705,1.49263135672076e-10,-3.888849893085048e-10,0.0008151716645149615,0.0004087811917634082
3,13.59356390878525,0.0,1.0,0.0,0.6843436054145756,-0.1613831619823321,-2.713202404136116,-1.396297101567874,0.0,0.0,-0.0008221825467079138,-0.0004231203338084465,0.0008221825467079136,0.0004231203338084465,0.0006843436054145756,-0.0001613831619823321,0.0001378387804733152,0.0005845039026152163,1.608200226928578e-10,-4.06824437571535e-10,0.0008221825467079138,0.0004231203338084465
3,14.12537544622754,0.0,1.0,0.0,0.6814795300878211,-0.166995007570742,-2.737982607787315,-1.444851125327523,0.0,0.0,-0.0008296916993294895,-0.0004378336743416735,0.0008296916993294896,0.0004378336743416736,0.0006814795300878211,-0.000166995007570742,0.0001482119960433992,0.0006048291076860296,1.731982691217094e-10,-4.25773613874111e-10,0.0008296916993294895,0.0004378336743416735
3,14.67799267622069,0.0,1.0,0.0,0.6784137697035116,-0.1727475880533921,-2.764507806324975,-1.494622794364688,0.0,0.0,-0.0008377296382802954,-0.0004529159982923297,0.0008377296382802953,0.0004529159982923298,0.0006784137697035116,-0.0001727475880533921,0.000159315682128606,0.0006256640321504718,1.864481779839186e-10,-4.458047498571889e-10,0.0008377296382802954,0.0004529159982923297
3,15.25222956539018,0.0,1.0,0.0,0.6751342603706763,-0.1786381247106123,-2.792882377476971,-1.545588066821847,0.0,0.0,-0.0008463279931748397,-0.0004683600202490446,0.0008463279931748396,0.0004683600202490446,0.0006751342603706763,-0.0001786381247106123,0.0001711935321822753,0.0006469986119556364,2.006218881686846e-10,-4.66995979507604e-10,0.0008463279931748397,0.0004683600202490446
3,15.84893192461113,0.0,1.0,0.0,0.6716285446699989,-0.1846629694355332,-2.823214103809195,-1.597715378829286,0.0,0.0,-0.0008555194253967258,-0.0004841561754028139,0.0008555194253967258,0.0004841561754028139,0.000671628544669999,-0.0001846629694355332,0.0001838906649534875,0.0006688196342701284,2.157732393487041e-10,-4.894317811694323e-10,0.0008555194253967258,0.0004841561754028139
3,16.46897865482867,0.0,1.0,0.0,0.6678838122152498,-0.1908175221196902,-2.855613821784869,-1.650964929718647,0.0,0.0,-0.0008653375217529907,-0.0005002924029450445,0.000865337521752991,0.0005002924029450444,0.0006678838122152499,-0.0001908175221196902,0.0001974534775801446,0.0006911104382681702,2.319575966767575e-10,-5.132034358029858e-10,0.0008653375217529907,0.0005002924029450445
3,17.11328304161779,0.0,1.0,0.0,0.6638869505997298,-0.197096145923267,-2.890194980971935,-1.705287948934202,0.0,0.0,-0.0008758166609005864,-0.0005167539239194552,0.0008758166609005866,0.0005167539239194552,0.0006638869505997298,-0.0001970961459232671,0.000211929461069226,0.0007138506082522205,2.49231630599196e-10,-5.384094983456612e-10,0.0008758166609005864,0.0005167539239194552
3,17.78279410038921,0.0,1.0,0.0,0.6596246078118618,-0.203492081398944,-2.927073104018464,-1.760625953025412,0.0,0.0,-0.0008869918497025649,-0.0005335230160683067,0.0008869918497025651,0.0005335230160683067,0.0006596246078118619,-0.000203492081398944,0.0002273669742376563,0.0007370156626235288,2.676530471007904e-10,-5.651562781417718e-10,0.0008869918497025649,0.0005335230160683067
3,18.47849797422289,0.0,1.0,0.0,0.6550832671807763,-0.2099973606673262,-2.966365138217607,-1.816910003085751,0.0,0.0,-0.0008988985267326081,-0.000550578788813864,0.0008988985267326079,0.0005505787888138641,0.0006550832671807763,-0.0002099973606673262,0.0002438149722715678,0.0007605767430395135,2.87280263796055e-10,-5.935583234247828e-10,0.0008988985267326081,0.000550578788813864
