Cbypass,time,V(in),V(em),V(col),V(out),V(base),V(low),I(RC),I(RE1),Ic(Q1),Ib(Q1),Ie(Q1)
1e-12,0.05621300000001621,0.009730985110055832,1.359391449404434,7.54422222110124,-0.02920188953401137,2.020898315230292,1.223452303319233,0.001350235690575382,0.001359391460852015,0.001350857007377775,8.53445347423186e-06,-0.001359391460852007
1e-12,0.05621500000001621,0.009759167619609585,1.359418960442676,7.544137924664648,-0.02928606152815316,2.020926377076521,1.223477063314766,0.001350261234950107,0.001359418971279094,0.001350884342632431,8.534628646664776e-06,-0.001359418971279095
1e-12,0.05621700000001621,0.009785809043464459,1.359444960323422,7.544058257083029,-0.02936560431899515,2.020952897500333,1.223500463268726,0.001350285376641506,0.001359444970546966,0.001350910176735474,8.53479381148083e-06,-0.001359444970546955
1e-12,0.056219000000016214,0.009810905174630546,1.359469444939367,7.543983230846902,-0.02944050543573962,2.020977872313862,1.223522499484525,0.001350308111864575,0.001359469454548421,0.001350934505592914,8.534948955507845e-06,-0.001359469454548422
1e-12,0.056221000000016216,0.009834452050137936,1.359492410422601,7.543912857839513,-0.02951075301491812,2.021001297573308,1.223543168481037,0.001350329437018329,0.001359492419415644,0.001350957325374696,8.535094040965741e-06,-0.001359492419415662
1e-12,0.05622300000001622,0.009856445951662024,1.359513853145197,7.543847149205047,-0.02957633593216968,2.021023169579568,1.223562466993116,0.001350349348725743,0.001359513861520814,0.001350978632462603,8.53522905821474e-06,-0.001359513861520818
1e-12,0.05622500000001622,0.009876883406110796,1.35953376971976,7.543786115275681,-0.02963724387519306,2.021043484878812,1.223580391972098,0.001350367843855854,0.001359533777476625,0.001350998423504015,8.535353972630962e-06,-0.001359533777476646
1e-12,0.05622700000001622,0.009895761186173276,1.359552157000011,7.543729765756243,-0.02969346715907584,2.021062240263032,1.223596940586321,0.001350384919467805,0.001359552164136899,0.001351016695359464,8.53546877745461e-06,-0.001359552164136919
1e-12,0.056229000000016224,0.009913076310829157,1.359569012081228,7.543678109482113,-0.02974499696838606,2.021079432770552,1.223612110221527,0.001350400572884208,0.001359569018597013,0.001351033445155233,8.535573441802336e-06,-0.001359569018597035
1e-12,0.056231000000016226,0.009928826045819529,1.359584332300757,7.543631154632815,-0.02979182514359557,2.021095059686489,1.223625898481317,0.00135041480162642,0.001359584338194409,0.0013510486702327,8.535667961706041e-06,-0.001359584338194406
1e-12,0.05623300000001623,0.009943007904078661,1.35959811523841,7.543588908644344,-0.0298339442687281,2.021109118543186,1.22363830318751,0.001350427603441108,0.001359598120508996,0.001351062368199533,8.535752309467623e-06,-0.001359598120509
1e-12,0.05623500000001623,0.009955619646126733,1.359610358716855,7.543551378226783,-0.0298713476537511,2.021121607120604,1.2236493223805,0.001350438976294914,0.001359610363363544,0.0013510745368791,8.535826484480474e-06,-0.001359610363363581
1e-12,0.05623700000001623,0.009966659280423477,1.359621060801922,7.543518569221557,-0.02990402947732207,2.021132523446663,1.223658954319524,0.00135044891841771,0.001359621064823979,0.001351085174361477,8.535890462526134e-06,-0.001359621064824003
1e-12,0.056239000000016234,0.009976125063682699,1.359630219802978,7.543490486860527,-0.02993198452768198,2.021141865797566,1.223667197483001,0.001350457428224083,0.00135963022319977,0.001351094278954085,8.535944245682407e-06,-0.001359630223199767
1e-12,0.056241000000016236,0.009984015501147407,1.359637834273145,7.543467135582938,-0.02995520838570886,2.02114963269806,1.223674050568731,0.001350464504368806,0.001359637837044132,0.001351101849230832,8.535987813307948e-06,-0.00135963783704414
1e-12,0.05624300000001624,0.009990329346826105,1.359643903009533,7.543448519048408,-0.02997369741192468,2.021155822921678,1.223679512494105,0.001350470145742907,0.00135964390515428,0.00135110788398369,8.536021170620893e-06,-0.001359643905154311
1e-12,0.05624500000001624,0.009995065603689363,1.359648425053455,7.543434640225557,-0.0299874486578684,2.021160435490925,1.223683582396293,0.001350474351446801,0.00135964842657162,0.001351112382271267,8.536044300355193e-06,-0.001359648426571622
1e-12,0.05624700000001624,0.009998223523827322,1.359651399690548,7.543425501281875,-0.02999645997621148,2.021163469677437,1.223686259632359,0.001350477120823674,0.001359651400581896,0.001351115343371297,8.536057210632266e-06,-0.001359651400581929
1e-12,0.056249000000016244,0.009999802608567783,1.359652826450918,7.543421103697832,-0.03000072990665625,2.021164925002096,1.223687543779388,0.001350478453424899,0.001359652826715303,0.001351116766827678,8.536059887624676e-06,-0.001359652826715303
1e-12,0.056251000000016246,0.00999980260855496,1.359652705109181,7.543421448150123,-0.03000025779268789,2.021164801235105,1.223687434634525,0.001350478349045417,0.001359652704746566,0.00135111665240364,8.536052342941087e-06,-0.001359652704746581
1e-12,0.05625300000001625,0.009998223523788844,1.359651035684518,7.543426534565982,-0.02999504372724893,2.021163098396021,1.223685932215022,0.001350476807707278,0.001359651034694955,0.001351115000129403,8.536034565573198e-06,-0.001359651034694976
1e-12,0.05625500000001625,0.009995065603625241,1.359647818440668,7.543436362136839,-0.0299850885390871,2.02115981675376,1.223683036758237,0.001350473829655503,0.001359647816824319,0.001351111810253716,8.536006570611926e-06,-0.001359647816824328
1e-12,0.05625700000001625,0.009990329346736347,1.359643053885903,7.543450929359938,-0.02997039375113175,2.021154956826544,1.223678748721601,0.001350469415345473,0.00135964305164302,0.001351107083292883,8.535968350133363e-06,-0.001359643051643016
1e-12,0.056259000000016254,0.009984015501032029,1.359636742772906,7.543470233884464,-0.02995096173436096,2.021148519381827,1.223673068782521,0.001350463565489556,0.001359636739903845,0.001351100819981166,8.535919922700351e-06,-0.001359636739903866
1e-12,0.056261000000016256,0.009976125063541756,1.359628886098711,7.543494272758314,-0.02992679546102739,2.021140505436168,1.223665997838319,0.001350456280982329,0.001359628882603925,0.001351093021320711,8.535861283238154e-06,-0.001359628882603949
1e-12,0.05626300000001626,0.009966659280256961,1.359619485104457,7.543523042027818,-0.0298978989049381,2.02113091625508,1.223657537006007,0.001350447563021873,0.001359619480984498,0.001351083688530344,8.53579245417069e-06,-0.001359619480984515
1e-12,0.05626500000001626,0.009955619645934671,1.359608541275297,7.543556537233598,-0.02986427654559254,2.021119753352819,1.223647687622216,0.001350437412959516,0.001359608536530814,0.001351072823098009,8.535713432805034e-06,-0.001359608536530815
1e-12,0.05626700000001626,0.009943007903861082,1.359596056340098,7.543594753087553,-0.02982593369118902,2.021107018492152,1.223636451242914,0.001350425832397711,0.001359596050971841,0.001351060426726308,8.535624245559878e-06,-0.001359596050971868
1e-12,0.056269000000016264,0.009928826045576466,1.359582032271166,7.543637683496894,-0.02978287645459421,2.021092713684075,1.223623829643167,0.001350412823182759,0.001359582026279984,0.001351046501387419,8.535524892581297e-06,-0.00135958202628
1e-12,0.056271000000016266,0.009913076310560652,1.359566471284003,7.543685321843219,-0.02973511147425167,2.021076841187498,1.223609824816919,0.001350398387320237,0.001359566464670843,0.001351031049267507,8.535415403365455e-06,-0.001359566464670873
1e-12,0.05627300000001627,0.00989576118587937,1.359549375836808,7.543737660361614,-0.02968264653509056,2.021059403508887,1.223594438976537,0.001350382527163147,0.001359549368602715,0.001351014072820569,8.53529578214556e-06,-0.001359549368602714
1e-12,0.05627500000001627,0.009876883405791445,1.359530748630297,7.543794691023193,-0.02962548968598622,2.021040403401867,1.223577674552655,0.001350365245144487,0.001359530740776411,0.001350995574716397,8.535166060017983e-06,-0.001359530740776415
1e-12,0.05627700000001627,0.009856445951317362,1.35951059260706,7.543856404627441,-0.02956365014739681,2.021019843866791,1.223559534193597,0.001350346544052291,0.001359510584134622,0.001350975557888393,8.535026246250259e-06,-0.001359510584134643
1e-12,0.056279000000016274,0.009834452049768017,1.359488910951272,7.543922791535572,-0.02949713757801398,2.020997728150261,1.223540020765109,0.001350326426807403,0.001359488901861623,0.001350954025488105,8.534876373523618e-06,-0.001359488901861629
1e-12,0.056281000000016276,0.009810905174235426,1.359465707088064,7.543993841154677,-0.02942596259060615,2.020974059744621,1.2235191373498,0.001350304896619795,0.001359465697382638,0.001350930980927078,8.53471645558586e-06,-0.001359465697382663
1e-12,0.05628300000001628,0.009785809043044203,1.359440984683078,7.544069542345301,-0.02935013634445216,2.020948842387401,1.223496887246736,0.00135028195686506,0.001359440974363411,0.00135090642783624,8.534546527205216e-06,-0.001359440974363445
1e-12,0.05628500000001628,0.009759167619164384,1.359414747641822,7.544149883147436,-0.02926967081932119,2.020922080060728,1.223473273970868,0.001350257611167444,0.001359414736709541,0.001350880370103274,8.534366606291338e-06,-0.001359414736709565
1e-12,0.05628700000001628,0.009730985109585507,1.35938700010908,7.544234850902479,-0.02918457869353386,2.020893776990699,1.223448301252489,0.001350231863362885,0.001359386988565916,0.001350852811835706,8.534176730236817e-06,-0.001359386988565943
1e-12,0.056289000000016284,0.00970126596465279,1.359357746468221,7.544324432094768,-0.02909487350240969,2.02086393764671,1.223421973036622,0.00135020471754704,0.001359357734315993,0.001350823757395659,8.533976920349255e-06,-0.001359357734316009
1e-12,0.056291000000016286,0.00967001487736361,1.35932699134058,7.544418612674152,-0.02900056931569939,2.020832566740756,1.223394293482459,0.00135017617797753,0.00135932697858121,0.001350793211364595,8.533767216628291e-06,-0.001359326978581223
1e-12,0.05629300000001629,0.009637236782627076,1.359294739584633,7.544517377673164,-0.02890168112040925,2.020799669226678,1.223365266962619,0.00135014624918995,0.001359294726220137,0.001350761178575982,8.533547644172042e-06,-0.001359294726220154
1e-12,0.05629500000001629,0.009602936856484025,1.359260996295309,7.544620711524841,-0.02879822450297453,2.020765250299393,1.22333489806253,0.001350114935901563,0.001359260982327797,0.001350727664081984,8.533318245813089e-06,-0.001359260982327797
1e-12,0.05629700000001629,0.009567120515290394,1.359225766803136,7.544728597879408,-0.0286902158325768,2.02072931539406,1.223303191579655,0.001350082243066846,0.001359225752234814,0.001350692673184975,8.533079049857395e-06,-0.001359225752234832
1e-12,0.056299000000016294,0.009529793414861975,1.359189056673445,7.544841019789143,-0.02857767207627049,2.020691870185232,1.223270152522783,0.001350048175821472,0.001359189041506617,0.001350656211404684,8.53283010194908e-06,-0.001359189041506633
1e-12,0.056301000000016296,0.009490961449580478,1.359150871705391,7.544957959323034,-0.02846061118432974,2.020652920585957,1.223235786111146,0.001350012739599081,0.00135915085594245,0.001350618284508254,8.532571434213071e-06,-0.001359150855942467
1e-12,0.0563030000000163,0.009450630751463376,1.35911121793119,7.545079398184672,-0.02833905147234272,2.020612472746842,1.223200097773727,0.001349975939944039,0.001359111201574628,0.001350578898480524,8.53230309411536e-06,-0.001359111201574639
1e-12,0.0563050000000163,0.009408807689195428,1.359070101615003,7.545205317056442,-0.02821301227702921,2.020570533055083,1.223163093148263,0.001349937782710169,0.001359070084667404,0.001350538059549049,8.53202511836484e-06,-0.001359070084667414
1e-12,0.0563070000000163,0.009365498867122998,1.35902752925208,7.545335696158674,-0.02808251339707901,2.020527108133459,1.223124778080468,0.001349898273891311,0.001359027511716122,0.001350495774159887,8.531737556244308e-06,-0.001359027511716132
1e-12,0.056309000000016304,0.009320711124210934,1.358983507567651,7.545470514908227,-0.02794757543457038,2.020482204839284,1.223085158623041,0.00134985741972478,0.0013589834894461,0.001350452048997876,8.53144044824567e-06,-0.001358983489446121
1e-12,0.056311000000016306,0.009274451532963442,1.358938043515833,7.545609751811459,-0.02780821990198667,2.020435830263321,1.223044241034678,0.0013498152267238,0.001358938024811556,0.001350406890964855,8.531133846726053e-06,-0.001358938024811581
1e-12,0.05631300000001631,0.009226727398306041,1.358891144278675,7.545753385057545,-0.02766446862890248,2.020387991728668,1.223002031779213,0.001349771701497713,0.001358891124994623,0.001350360307200468,8.530817794176183e-06,-0.001358891124994645
1e-12,0.05631500000001631,0.00917754625643283,1.358842817264876,7.545901391920212,-0.02751634436024819,2.020338696789598,1.222958537524466,0.001349726850933269,0.001358842797404098,0.001350312305056826,8.530492347290448e-06,-0.001358842797404117
1e-12,0.05631700000001631,0.009126915873616234,1.358793070108667,7.546053748985296,-0.02736387052874711,2.020287953230368,1.222913765141237,0.001349680682125668,0.001358793049674298,0.001350262892123651,8.530157550678637e-06,-0.00135879304967433
1e-12,0.056319000000016314,0.00907484424498063,1.358741910668626,7.546210432246648,-0.02720707115900733,2.020235769063988,1.222867721702237,0.001349633202349501,0.001358741889663899,0.001350212076199767,8.529813464156088e-06,-0.001358741889663923
1e-12,0.056321000000016316,0.009021339593239806,1.358689347026379,7.546371416851965,-0.0270459711216855,2.020182152530958,1.222820414480918,0.001349584419135768,0.00135868932545461,0.001350159865318774,8.529460135839583e-06,-0.001358689325454613
1e-12,0.05632300000001632,0.008966410367398273,1.358635387485394,7.546536677459373,-0.02688059577690094,2.020127112097963,1.222771850950395,0.001349534340163826,0.001358635365349989,0.001350106267722605,8.529097627423728e-06,-0.001358635365350028
1e-12,0.05632500000001632,0.008910065241418304,1.358580040569613,7.546706187968445,-0.02671097124321786,2.02007065645654,1.222722038782206,0.001349482973342896,0.001358580017874069,0.001350051291883234,8.528725990857726e-06,-0.001358580017874092
1e-12,0.05632700000001632,0.008852313112847707,1.358523315022095,7.546879921491311,-0.02653712442652978,2.020012794521704,1.222670985845095,0.001349430326820815,0.001358523291769997,0.001349994946479424,8.528345290579282e-06,-0.001358523291770003
1e-12,0.056329000000016324,0.008793163101417322,1.358465219803703,7.547057850673431,-0.02635908269928766,2.019953535430538,1.222618700203831,0.001349376408886839,0.001358465195998724,0.00134993724041801,8.527955580714129e-06,-0.001358465195998725
1e-12,0.056331000000016326,0.00873262454759964,1.35840576409164,7.547239947471325,-0.02617687412276126,2.019892888540754,1.222565190117886,0.001349321228038993,0.001358405739737543,0.00134987818280842,8.527556929135757e-06,-0.001358405739737555
1e-12,0.05633300000001633,0.008670707011133812,1.358344957277948,7.5474261829691,-0.02599052763051279,2.019830863429212,1.22251046404009,0.001349264793039667,0.001358344932378577,0.001349817782985253,8.527149393331114e-06,-0.001358344932378585
1e-12,0.05633500000001633,0.008607420269517179,1.358282808968134,7.547616527828926,-0.02580007257791728,2.019767469890413,1.222454530615391,0.001349207112779113,0.001358282783527423,0.001349756050484554,8.526733042901962e-06,-0.001358282783527456
1e-12,0.05633700000001633,0.008542774316459606,1.358219328979576,7.547810952016506,-0.02560553901669405,2.019702717934943,1.222397398679421,0.001349148196358635,0.001358219303001544,0.001349692995062782,8.526307938775214e-06,-0.001358219303001557
1e-12,0.056339000000016334,0.008476779360306481,1.358154527339964,7.548009424731581,-0.02540695776438806,2.019636617787901,1.222339077257092,0.001349088053111642,0.001358154500828717,0.001349628626675377,8.525874153363543e-06,-0.00135815450082874
1e-12,0.056341000000016336,0.008409445822426418,1.358088414285763,7.548211914657071,-0.0252043601552403,2.019569179887279,1.222279575561214,0.00134902669252816,0.001358088387245486,0.001349562955495673,8.525431749832835e-06,-0.001358088387245506
1e-12,0.05634300000001634,0.008340784335565605,1.358021000260584,7.54841838989207,-0.02499777810718218,2.019500414882318,1.222218902991029,0.00134896412427513,0.001358020972695548,0.001349495991891502,8.524980804038621e-06,-0.001358020972695541
1e-12,0.05634500000001634,0.008270805742168444,1.35795229591347,7.548628817706673,-0.02478724436699675,2.019430333631824,1.222157069130667,0.001348900358270705,0.001357952267828031,0.001349427746446492,8.524521381564645e-06,-0.001357952267828056
1e-12,0.05634700000001634,0.008199521092666688,1.35788231209729,7.54884316487874,-0.024572792173573,2.019358947202452,1.222094083747701,0.0013488354045822,0.001357882283495884,0.00134935822993542,8.524053560487776e-06,-0.001357882283495907
1e-12,0.056349000000016344,0.008126941643732531,1.357811059867003,7.549061397613796,-0.0243544553379893,2.019286266866962,1.222029956791588,0.001348769273450365,0.00135781103075415,0.001349287453344384,8.523577409785078e-06,-0.001357811030754169
1e-12,0.056351000000016346,0.008053078856502334,1.357738550477887,7.54928348144147,-0.02413226834707061,2.019212304102432,1.221964698392069,0.001348701975320767,0.001357738520858185,0.001349215427848323,8.523093009878992e-06,-0.001357738520858202
1e-12,0.05635300000001635,0.00797794439476644,1.357664795383743,7.549509381161326,-0.02390626641756288,2.019137070588455,1.221898318857556,0.001348633520860204,0.001357664765261868,0.001349142164829474,8.522600432389674e-06,-0.001357664765261864
1e-12,0.05635500000001635,0.007901550123127347,1.357589806235159,7.549739061166922,-0.02367648517206877,2.01906057820529,1.221830828673572,0.001348563920858508,0.001357589775615871,0.00134906767585582,8.522099760060617e-06,-0.001357589775615881
1e-12,0.05635700000001635,0.007823908105126138,1.357513594877607,7.549972485189238,-0.02344296089561038,2.018982839031982,1.221762238501033,0.001348493186306292,0.00135751356376574,0.001348991972698428,8.521591067350131e-06,-0.001357513563765778
1e-12,0.056359000000016354,0.007745030601337506,1.357436173349577,7.550209616337709,-0.02320573049460162,2.018903865344462,1.221692559174572,0.001348421328382512,0.00135743614175005,0.001348915067310486,8.521074439588227e-06,-0.001357436141750075
1e-12,0.056361000000016356,0.007664930067433679,1.357357553880708,7.550450417230662,-0.02296483136641214,2.018823669613607,1.221621801700857,0.001348348358414951,0.00135735752179851,0.001348836971844688,8.520549953818603e-06,-0.001357357521798507
1e-12,0.05636300000001636,0.007583619152217514,1.357277748889777,7.550694849718059,-0.02272030167660333,2.018742264503264,1.221549977256779,0.001348274287964224,0.001357277716329977,0.001348757698632168,8.520017697825544e-06,-0.001357277716329994
1e-12,0.05636500000001636,0.007501110695625112,1.357196770982823,7.550942875211422,-0.02247218002902152,2.018659662868256,1.221477097187766,0.001348199128723811,0.001357196737950561,0.001348677260199885,8.519477750712119e-06,-0.001357196737950597
1e-12,0.05636700000001636,0.007417417726697854,1.357114632951125,7.55119445459881,-0.02222050555081356,2.018575877752352,1.221403173005962,0.001348122892545815,0.001357114599451623,0.001348595669248527,8.518930203126118e-06,-0.001357114599451654
1e-12,0.056369000000016364,0.00733255346152649,1.357031347769161,7.551449548142262,-0.02196531799496881,2.018490922386209,1.22132821638839,0.001348045591472042,0.001357031313807708,0.001348512938671001,8.518375136711104e-06,-0.001357031313807712
1e-12,0.056371000000016366,0.007246531301161894,1.356946928592538,7.551708115430832,-0.02170665778729752,2.018404810185277,1.221252239175088,0.001347967237748233,0.0013569468941745,0.001348429081530252,8.517812644268489e-06,-0.00135694689417452
1e-12,0.05637300000001637,0.007159364829500387,1.356861388755978,7.551970115669495,-0.02144456573751707,2.018317554747682,1.221175253367299,0.001347887843736517,0.001356861353886791,0.001348344111077516,8.517242809302732e-06,-0.001356861353886819
1e-12,0.05637500000001637,0.007071067811138312,1.356774741771201,7.552235507610233,-0.02117908310816397,2.018229169852084,1.221097271125564,0.001347807421936293,0.001356774706456372,0.001348258040728582,8.516665727785762e-06,-0.001356774706456368
1e-12,0.05637700000001637,0.006981654189198438,1.356687001324673,7.552504249120435,-0.0209102520461828,2.018139669455495,1.221018304767695,0.00134772598511502,0.00135668696556978,0.001348170884084096,8.516081485685574e-06,-0.001356686965569782
1e-12,0.056379000000016374,0.006891138083127774,1.356598181275626,7.552776297921639,-0.02063811484419542,2.018049067691079,1.220938366766994,0.001347643546084352,0.001356598145086318,0.001348082654906639,8.515490179711709e-06,-0.001356598145086351
1e-12,0.056381000000016376,0.006799533786469583,1.356508295653712,7.553051610969943,-0.02036271456008265,2.017957378865917,1.220857469750141,0.001347560117887896,0.001356508259035703,0.001347993367135701,8.514891900025808e-06,-0.001356508259035727
1e-12,0.05638300000001638,0.006706855764603811,1.356417358656854,7.553330144740102,-0.02008409473287909,2.017864617458752,1.220775626495261,0.001347475713715121,0.001356417321615933,0.001347903034871432,8.514286744514718e-06,-0.001356417321615947
1e-12,0.05638500000001638,0.006613118652464468,1.356325384649014,7.553611855284955,-0.01980229932335842,2.017770798117697,1.220692849929911,0.001347390346883347,0.001356325347191027,0.001347811672385752,8.513674805292024e-06,-0.001356325347191044
1e-12,0.05638700000001638,0.006518337252228197,1.356232388157899,7.553896698147517,-0.01951737280191956,2.017675935657928,1.220609153129022,0.001347304030864389,0.001356232350288764,0.001347719294105915,8.513056182880139e-06,-0.001356232350288795
1e-12,0.056389000000016384,0.006422526530976836,1.356138383872644,7.554184628281757,-0.01922936022782107,2.017580045059341,1.220524549312809,0.001347216779308559,0.001356138345598343,0.001347625914626606,8.512430971765356e-06,-0.001356138345598371
1e-12,0.056391000000016386,0.006325701618333943,1.356043386641525,7.554475600219449,-0.01893830708232525,2.017483141464185,1.220439051844714,0.001347128605994106,0.001356043347968106,0.001347531548694178,8.511799273957907e-06,-0.001356043347968136
1e-12,0.05639300000001639,0.006227877804075653,1.355947411469592,7.554769567968049,-0.01864425937081826,2.017385240174673,1.220352674229276,0.001347039524858167,0.001355947372403159,0.00134743621121693,8.511161186244497e-06,-0.001355947372403174
1e-12,0.05639500000001639,0.006129070535716249,1.355850473516335,7.555066485195591,-0.0183472634379056,2.017286356650567,1.220265430110029,0.00134694954994073,0.001355850434063062,0.001347339917250397,8.510516812670243e-06,-0.001355850434063068
1e-12,0.05639700000001639,0.006029295416068816,1.355752588093194,7.555366304847493,-0.01804736635061843,2.017186506506734,1.220177333267263,0.00134685869550076,0.00135575254825931,0.001347242682007054,8.509866252264987e-06,-0.001355752548259319
1e-12,0.056399000000016394,0.005928568200781375,1.355653770661283,7.555668979730392,-0.01774461531456506,2.017085705510684,1.220088397615974,0.001346766975839275,0.001355653730453081,0.001347144520842786,8.509209610310174e-06,-0.001355653730453096
1e-12,0.056401000000016396,0.005826904795848885,1.3555540368288,7.555974461952826,-0.01743905823324976,2.016983969580075,1.219998637203537,0.001346674405468841,0.001355553996252632,0.001347045449263726,8.508546988904572e-06,-0.001355553996252631
1e-12,0.0564030000000164,0.005724321255101041,1.355453402348652,7.556282703279472,-0.01713074335383258,2.016881314780201,1.219908066207559,0.00134658099900622,0.001355453361410925,0.001346945482916806,8.507878494124278e-06,-0.00135545336141093
1e-12,0.0564050000000164,0.005620833777669042,1.35535188311591,7.556593654931025,-0.01681971946724836,2.016777757321459,1.219816698933601,0.001346486771233023,0.001355351841823089,0.001346844637592434,8.507204230672733e-06,-0.001355351841823107
1e-12,0.0564070000000164,0.005516458705424774,1.355249495165384,7.556907267943144,-0.01650603554926544,2.016673313556785,1.219724549812985,0.001346391736986926,0.001355249453523997,0.001346742929218223,8.506524305792243e-06,-0.001355249453524015
1e-12,0.056409000000016404,0.005411212520402101,1.355146254668975,7.557223492707707,-0.01618974121921735,2.016567999979073,1.219631633400416,0.001346295911300695,0.001355146212685594,0.00134664037385861,8.505838826989649e-06,-0.001355146212685599
1e-12,0.056411000000016406,0.00530511184219369,1.355042177933215,7.557542279373809,-0.01587088633901068,2.01646183321857,1.219537964371768,0.001346199309280664,0.001355042135614473,0.001346536987712214,8.505147902263032e-06,-0.001355042135614477
1e-12,0.05641300000001641,0.00519817342532659,1.354937281396591,7.557863577460295,-0.01554952140059207,2.016354830040252,1.219443557521674,0.001346101946224153,0.00135493723874917,0.001346432787107558,8.504451641609523e-06,-0.001354937238749167
1e-12,0.05641500000001641,0.005090414156616001,1.354831581627046,7.558187336269029,-0.01522569711266808,2.016247007341172,1.219348427761278,0.001346003837494234,0.001354831538657684,0.001346327788503595,8.503750154088105e-06,-0.001354831538657683
1e-12,0.05641700000001641,0.004981851052500615,1.354725095319298,7.558513504614404,-0.01489946467120173,2.016138382147798,1.21925259011582,0.001345904998601696,0.00135472505203478,0.001346222008482929,8.503043551834568e-06,-0.001354725052034763
1e-12,0.056419000000016414,0.004872501256352588,1.354617839292256,7.558842031085655,-0.01457087549709968,2.016028971613319,1.219156059722314,0.001345805445125559,0.00135461779569942,0.001346115463754291,8.502331945123985e-06,-0.001354617795699415
1e-12,0.056421000000016416,0.004762382035772856,1.354509830486283,7.559172863695683,-0.01423998158737394,2.015918793014941,1.219058851827082,0.00134570519281949,0.001354509786592015,0.001346008171143836,8.501615448199565e-06,-0.001354509786592036
1e-12,0.05642300000001642,0.004651510779861894,1.354401085960604,7.559505950290029,-0.01390683510618196,2.015807863751153,1.21896098178342,0.00134560425748787,0.001354401041771833,0.001345900147599612,8.500894172238861e-06,-0.001354401041771851
1e-12,0.05642500000001642,0.004539904996476261,1.354291622890521,7.559841238146914,-0.01357148878477599,2.015696201338983,1.218862465049098,0.001345502655106996,0.001354291578414228,0.001345791410180394,8.500168233857609e-06,-0.001354291578414252
1e-12,0.05642700000001642,0.004427582309463939,1.354181458564801,7.560178674407629,-0.01323399549111492,2.015583823411234,1.218763317184,0.001345400401694658,0.001354181413808013,0.001345681976063074,8.499437744947452e-06,-0.001354181413808021
1e-12,0.056429000000016424,0.004314560455878789,1.354070610382853,7.560518205730359,-0.01289440857603452,2.015470747713698,1.21866355384759,0.001345297513415043,0.001354070565352636,0.001345571862528516,8.498702824136277e-06,-0.001354070565352652
1e-12,0.056431000000016426,0.004200857283181684,1.353959095852027,7.560859778504904,-0.01255278165853113,2.015356992102348,1.218563190796478,0.001345194006513666,0.001353959050555498,0.001345461086971384,8.497963584126476e-06,-0.001353959050555511
1e-12,0.05643300000001643,0.004086490746421681,1.35384693258484,7.561203338792151,-0.01220916868628219,2.015242574540526,1.218462243881925,0.001345089897335712,0.001353846887029149,0.001345349666883768,8.497220145391928e-06,-0.00135384688702916
1e-12,0.05643500000001643,0.003971478905400714,1.353734138296166,7.561548832262086,-0.01186362399763841,2.015127513096105,1.218360729047315,0.001344985202344822,0.001353734092488508,0.001345237619866432,8.496472622086874e-06,-0.001353734092488519
1e-12,0.05643700000001643,0.003855839921821216,1.353620730800513,7.561896204494147,-0.01151620202126491,2.015011825938633,1.218258662325701,0.001344879938032077,0.001353620684748122,0.001345124963612845,8.495721135282319e-06,-0.001353620684748128
1e-12,0.056439000000016434,0.003739592056420268,1.353506728009069,7.56224540042164,-0.01116695783172705,2.014895531336466,1.218156059837147,0.001344774121084351,0.001353506681719221,0.001345011715917865,8.494965801382564e-06,-0.001353506681719248
1e-12,0.056441000000016436,0.003622753666082885,1.353392147927059,7.562596365108831,-0.01081594637239469,2.014778647653882,1.218052937786353,0.001344667768148839,0.001353392101407063,0.001344897894665615,8.49420674146059e-06,-0.001353392101407075
1e-12,0.05644300000001644,0.003505343200945333,1.353277008650707,7.562949042963567,-0.01046322324282745,2.014661193348181,1.217949312459916,0.001344560896071646,0.001353276961907912,0.001344783517833284,8.493444074632137e-06,-0.001353276961907916
1e-12,0.05644500000001644,0.003387379201481125,1.353161328364533,7.56330337840012,-0.0101088440359165,2.014543186966771,1.217845200223901,0.001344453521696933,0.001353161281406317,0.001344668603484679,8.492677921646483e-06,-0.001353161281406325
1e-12,0.05644700000001644,0.003268880295573256,1.35304512533836,7.563659315338191,-0.00975286483889004,2.014424647144242,1.217740617521146,0.00134434566201873,0.001353045078172144,0.00134455316976827,8.491908403875978e-06,-0.001353045078172146
1e-12,0.056449000000016444,0.003149865195572114,1.352928417924538,7.564016797681621,-0.009395341754594888,2.014305592599415,1.217635580868762,0.001344237334035872,0.001352928370557767,0.001344437234915483,8.49113564227859e-06,-0.001352928370557762
1e-12,0.056451000000016446,0.003030352695342732,1.352811224554955,7.564375768947891,-0.009036331271998321,2.014186042132398,1.217530106855444,0.001344128554864275,0.001352811176995115,0.001344320817235208,8.490359759919843e-06,-0.001352811176995128
1e-12,0.05645300000001645,0.002910361667294336,1.35269356373814,7.564736172337772,-0.008675890196538916,2.014066014621608,1.217424212138866,0.001344019341715827,0.001352693515992738,0.001344203935114357,8.489580878391143e-06,-0.001352693515992748
1e-12,0.05645500000001645,0.002789911059400149,1.352575454056411,7.565097951075459,-0.008314075309985292,2.013945529020789,1.217317913443112,0.001343909711795316,0.00135257540613299,0.001344086607011471,8.488799121505417e-06,-0.001352575406132977
1e-12,0.05645700000001645,0.002669019892208008,1.352456914162832,7.565461047930986,-0.007950943848032743,2.013824604356029,1.217211227555937,0.001343799682445156,0.001352456866068956,0.001343968851456321,8.488014612623063e-06,-0.001352456866068944
