case,time,v(out),v(vn),v(in),v(vp),i(vp),i(vin),i(rl),i(vn)
2,8.783000000000125e-05,-0.3551692069838391,-12.0,-4.892904521626548,12.0,-0.001129363013094558,4.892904521626548e-09,-3.551692069838391e-05,0.001164871478535227
2,8.785000000000125e-05,-0.3651391206444965,-12.0,-4.879583809692877,12.0,-0.001128841269957232,4.879583809692877e-09,-3.651391206444965e-05,0.001165346640089215
2,8.787000000000126e-05,-0.3751089378945299,-12.0,-4.865492554909733,12.0,-0.00112831894885719,4.865492554909733e-09,-3.751089378945299e-05,0.001165821214810091
2,8.789000000000126e-05,-0.3850788220390843,-12.0,-4.850632982449574,12.0,-0.001127795904327326,4.850632982449574e-09,-3.850788220390843e-05,0.001166295073559052
2,8.791000000000126e-05,-0.3950486103016847,-12.0,-4.835007438811164,12.0,-0.001127272284782304,4.835007438811164e-09,-3.950486103016847e-05,0.001166768348470747
2,8.793000000000127e-05,-0.4050184647096672,-12.0,-4.818618391448981,12.0,-0.001126747938746467,4.818618391448981e-09,-4.050184647096672e-05,0.001167240904269798
2,8.795000000000127e-05,-0.4149882237590686,-12.0,-4.8014684283836,12.0,-0.001126223020587337,4.801468428383601e-09,-4.149882237590686e-05,0.001167712879170744
2,8.797000000000127e-05,-0.4249580482098098,-12.0,-4.783560257793001,12.0,-0.001125697372923486,4.783560257793001e-09,-4.249580482098098e-05,0.001168184131865421
2,8.799000000000128e-05,-0.4349277778200868,-12.0,-4.764896707584886,12.0,-0.001125171155973173,4.764896707584887e-09,-4.349277778200868e-05,0.001168654806545114
2,8.801000000000128e-05,-0.4448975720927089,-12.0,-4.745480724950207,12.0,-0.00112464420655067,4.745480724950207e-09,-4.448975720927089e-05,0.001169124755971394
2,8.803000000000128e-05,-0.4548672720377677,-12.0,-4.725315375897711,12.0,-0.001124116690624118,4.725315375897712e-09,-4.548672720377677e-05,0.001169594130210373
2,8.805000000000129e-05,-0.4648370359111736,-12.0,-4.704403844769756,12.0,-0.001123588439303727,4.704403844769757e-09,-4.648370359111737e-05,0.001170062776194653
2,8.807000000000129e-05,-0.4748067059647428,-12.0,-4.682749433739557,12.0,-0.001123059624207907,4.682749433739557e-09,-4.748067059647428e-05,0.001170530849764515
2,8.809000000000129e-05,-0.484776439217609,-12.0,-4.660355562289592,12.0,-0.001122530070841787,4.660355562289592e-09,-4.84776439217609e-05,0.001170998192123605
2,8.81100000000013e-05,-0.4947460791532288,-12.0,-4.637225766671785,12.0,-0.001121999956375658,4.637225766671785e-09,-4.947460791532288e-05,0.001171464964786997
2,8.81300000000013e-05,-0.5047157815639944,-12.0,-4.613363699349006,12.0,-0.001121469100807342,4.613363699349006e-09,-5.047157815639945e-05,0.001171931003328134
2,8.81500000000013e-05,-0.514685391155008,-12.0,-4.588773128418278,12.0,-0.001120937686761851,4.588773128418279e-09,-5.14685391155008e-05,0.001172396474838747
2,8.81700000000013e-05,-0.524655062501867,-12.0,-4.563457937015855,12.0,-0.001120405528826265,4.563457937015855e-09,-5.24655062501867e-05,0.001172861209359593
2,8.819000000000131e-05,-0.5346246415214109,-12.0,-4.537422122703866,12.0,-0.001119872814984366,4.537422122703866e-09,-5.346246415214109e-05,0.001173325379462121
2,8.821000000000131e-05,-0.5445942815823023,-12.0,-4.510669796839236,12.0,-0.001119339354507785,4.510669796839236e-09,-5.445942815823023e-05,0.001173788809750765
2,8.823000000000132e-05,-0.554563829803296,-12.0,-4.483205183924356,12.0,-0.001118805340644343,4.483205183924356e-09,-5.54563829803296e-05,0.001174251678180964
2,8.825000000000132e-05,-0.5645334383558939,-12.0,-4.455032620939955,12.0,-0.001118270577444423,4.455032620939955e-09,-5.645334383558939e-05,0.001174713804015917
2,8.827000000000132e-05,-0.5745029555510309,-12.0,-4.426156556660364,12.0,-0.001117735263326269,4.426156556660364e-09,-5.74502955551031e-05,0.001175175370500534
2,8.829000000000132e-05,-0.5844725323727368,-12.0,-4.396581550950808,12.0,-0.001117199197212006,4.396581550950808e-09,-5.844725323727368e-05,0.001175636191650741
2,8.831000000000133e-05,-0.5944420183144749,-12.0,-4.366312274047567,12.0,-0.001116662582597922,4.366312274047567e-09,-5.944420183144749e-05,0.001176096455907542
2,8.833000000000133e-05,-0.6044115631824066,-12.0,-4.335353505820373,12.0,-0.001116125213369651,4.335353505820373e-09,-6.044115631824067e-05,0.001176555972132391
2,8.835000000000133e-05,-0.6143810176429576,-12.0,-4.303710135017579,12.0,-0.001115587298010302,4.303710135017579e-09,-6.143810176429576e-05,0.001177014933870131
2,8.837000000000134e-05,-0.6243505303339415,-12.0,-4.271387158494312,12.0,-0.001115048625459695,4.271387158494312e-09,-6.243505303339416e-05,0.001177473144919415
2,8.839000000000134e-05,-0.6343199530852616,-12.0,-4.238389680423191,12.0,-0.001114509409097644,4.238389680423191e-09,-6.343199530852616e-05,0.001177930803837886
2,8.841000000000134e-05,-0.6442894333758222,-12.0,-4.204722911488559,12.0,-0.001113969433007699,4.204722911488559e-09,-6.442894333758223e-05,0.001178387709451841
2,8.843000000000135e-05,-0.6542588241896028,-12.0,-4.170392168063527,12.0,-0.001113428915377378,4.170392168063527e-09,-6.542588241896028e-05,0.001178844065241817
2,8.845000000000135e-05,-0.6642282718559539,-12.0,-4.135402871370419,12.0,-0.001112887635522392,4.135402871370418e-09,-6.642282718559539e-05,0.001179299665151089
2,8.847000000000135e-05,-0.6741976305036111,-12.0,-4.099760546624849,12.0,-0.001112345816350099,4.099760546624849e-09,-6.741976305036112e-05,0.001179754717494319
2,8.849000000000136e-05,-0.6841670453216463,-12.0,-4.063470822162996,12.0,-0.001111803232495691,4.063470822162996e-09,-6.841670453216463e-05,0.001180209011420005
2,8.851000000000136e-05,-0.6941363715743117,-12.0,-4.026539428553095,12.0,-0.001111260111499562,4.026539428553095e-09,-6.941363715743118e-05,0.001180662759989223
2,8.853000000000136e-05,-0.7041057533195942,-12.0,-3.988972197690279,12.0,-0.001110716223402607,3.988972197690279e-09,-7.041057533195943e-05,0.00118111574764284
2,8.855000000000137e-05,-0.7140750469481048,-12.0,-3.950775061875814,12.0,-0.00111017180029261,3.950775061875813e-09,-7.140750469481048e-05,0.001181568192101759
2,8.857000000000137e-05,-0.7240443953958591,-12.0,-3.911954052880284,12.0,-0.001109626607701274,3.911954052880284e-09,-7.240443953958591e-05,0.00118201987318526
2,8.859000000000137e-05,-0.7340136561707465,-12.0,-3.872515300990951,12.0,-0.001109080882179134,3.872515300990951e-09,-7.340136561707466e-05,0.001182471013188573
2,8.861000000000138e-05,-0.7439829710958492,-12.0,-3.832465034043992,12.0,-0.001108534384832813,3.832465034043992e-09,-7.439829710958493e-05,0.001182921387394349
2,8.863000000000138e-05,-0.7539521987873323,-12.0,-3.79180957644079,12.0,-0.001107987356592108,3.79180957644079e-09,-7.539521987873324e-05,0.001183371222587666
2,8.865000000000138e-05,-0.7639214799642998,-12.0,-3.750555348149417,12.0,-0.001107439554221476,3.750555348149417e-09,-7.639214799642998e-05,0.001183820289598542
2,8.867000000000139e-05,-0.7738906743422712,-12.0,-3.708708863690777,12.0,-0.001106891222947465,3.708708863690777e-09,-7.738906743422712e-05,0.001184268819618479
2,8.869000000000139e-05,-0.7838599215452533,-12.0,-3.666276731109843,12.0,-0.001106342115274411,3.666276731109844e-09,-7.838599215452533e-05,0.001184716579107681
2,8.871000000000139e-05,-0.7938290823792724,-12.0,-3.623265650932239,12.0,-0.001105792480644123,3.623265650932239e-09,-7.938290823792724e-05,0.001185163803581822
2,8.87300000000014e-05,-0.8037982953820411,-12.0,-3.579682415106101,12.0,-0.001105242067381731,3.579682415106101e-09,-8.037982953820412e-05,0.001185610255213021
2,8.87500000000014e-05,-0.8137674224413227,-12.0,-3.535533905929621,12.0,-0.001104691129063924,3.535533905929621e-09,-8.137674224413227e-05,0.001186056173759838
2,8.87700000000014e-05,-0.8237366010172629,-12.0,-3.490827094964211,12.0,-0.001104139409916501,3.490827094964211e-09,-8.23736601017263e-05,0.001186501317187137
2,8.87900000000014e-05,-0.8337056940706673,-12.0,-3.445569041933554,12.0,-0.001103587167571585,3.445569041933554e-09,-8.337056940706674e-05,0.001186945929416081
2,8.881000000000141e-05,-0.8436748379927659,-12.0,-3.399766893608873,12.0,-0.001103034142234602,3.399766893608873e-09,-8.436748379927659e-05,0.001187389764284036
2,8.883000000000141e-05,-0.8536438968087885,-12.0,-3.353427882680316,12.0,-0.001102480595514717,3.353427882680316e-09,-8.536438968087885e-05,0.001187833069795453
2,8.885000000000141e-05,-0.8636130058496276,-12.0,-3.306559326614915,12.0,-0.001101926263674821,3.306559326614915e-09,-8.636130058496277e-05,0.001188275595738995
2,8.887000000000142e-05,-0.87358203019639,-12.0,-3.259168626501015,12.0,-0.00110137141222369,3.259168626501015e-09,-8.735820301963901e-05,0.0011887175941242
2,8.889000000000142e-05,-0.8835511041281343,-12.0,-3.211263265879537,12.0,-0.001100815773558646,3.211263265879537e-09,-8.835511041281343e-05,0.001189158810768753
2,8.891000000000142e-05,-0.8935200937733732,-12.0,-3.162850809562178,12.0,-0.001100259617011656,3.162850809562178e-09,-8.935200937733732e-05,0.001189599501609961
2,8.893000000000143e-05,-0.9034891323677604,-12.0,-3.113938902437058,12.0,-0.001099702671190354,3.113938902437058e-09,-9.034891323677605e-05,0.001190039408571361
2,8.895000000000143e-05,-0.9134580870788167,-12.0,-3.064535268261318,12.0,-0.001099145209174479,3.064535268261319e-09,-9.134580870788168e-05,0.001190478791441664
2,8.897000000000143e-05,-0.9234270901071496,-12.0,-3.014647708441528,12.0,-0.001098586955856962,3.014647708441528e-09,-9.234270901071497e-05,0.001190917388326114
2,8.899000000000144e-05,-0.9333960096509597,-12.0,-2.964284100801699,12.0,-0.001098028187990735,2.964284100801699e-09,-9.333960096509597e-05,0.001191355462789576
2,8.901000000000144e-05,-0.9433649768840946,-12.0,-2.913452398339224,12.0,-0.001097468626828101,2.913452398339224e-09,-9.433649768840946e-05,0.00119179274919378
2,8.903000000000144e-05,-0.953333861027179,-12.0,-2.86216062796924,12.0,-0.001096908552721619,2.86216062796924e-09,-9.53333861027179e-05,0.001192229514805333
2,8.905000000000145e-05,-0.9633027922355156,-12.0,-2.81041688925688,12.0,-0.001096347683356022,2.81041688925688e-09,-9.633027922355157e-05,0.00119266549031638
2,8.907000000000145e-05,-0.9732716407439693,-12.0,-2.758229353138349,12.0,-0.001095786302610896,2.758229353138349e-09,-9.732716407439694e-05,0.001193100946621853
2,8.909000000000145e-05,-0.983240535697443,-12.0,-2.705606260630579,12.0,-0.00109522412467554,2.70560626063058e-09,-9.83240535697443e-05,0.001193535610817281
2,8.911000000000146e-05,-0.9932093483369243,-12.0,-2.652555921529813,12.0,-0.001094661436884893,2.652555921529813e-09,-9.932093483369244e-05,0.001193969757353343
2,8.913000000000146e-05,-1.003178206804992,-12.0,-2.599086713099633,12.0,-0.001094097950004036,2.599086713099634e-09,-0.0001003178206804992,0.001194403109801102
2,8.915000000000146e-05,-1.013146983340714,-12.0,-2.545207078747916,12.0,-0.001093533954752403,2.545207078747916e-09,-0.0001013146983340714,0.001194835946095395
2,8.917000000000147e-05,-1.023115805092348,-12.0,-2.490925526693457,12.0,-0.001092969158541297,2.490925526693457e-09,-0.0001023115805092348,0.001195267986353825
2,8.919000000000147e-05,-1.033084545289066,-12.0,-2.436250628622671,12.0,-0.001092403855404718,2.436250628622671e-09,-0.0001033084545289066,0.001195699511924789
2,8.921000000000147e-05,-1.043053330092741,-12.0,-2.381191018335649,12.0,-0.001091837749469575,2.381191018335649e-09,-0.0001043053330092741,0.001196130239542695
2,8.923000000000148e-05,-1.053022033714741,-12.0,-2.32575539038319,12.0,-0.001091271138015493,2.32575539038319e-09,-0.0001053022033714741,0.00119656045389966
2,8.925000000000148e-05,-1.062990781338427,-12.0,-2.269952498693609,12.0,-0.001090703721953482,2.269952498693608e-09,-0.0001062990781338427,0.001196989868416237
2,8.927000000000148e-05,-1.072959448149519,-12.0,-2.213791155190328,12.0,-0.001090135801740708,2.213791155190328e-09,-0.0001072959448149519,0.001197418771059409
2,8.929000000000148e-05,-1.082928158360668,-12.0,-2.157280228400625,12.0,-0.001089567075139963,2.157280228400625e-09,-0.0001082928158360668,0.001197846872004277
2,8.931000000000149e-05,-1.092896788124173,-12.0,-2.100428642054808,12.0,-0.001088997845718691,2.100428642054809e-09,-0.0001092896788124173,0.001198274462424632
2,8.933000000000149e-05,-1.102865460689709,-12.0,-2.043245373677469,12.0,-0.00108842780815821,2.043245373677469e-09,-0.0001102865460689709,0.001198701249317841
2,8.93500000000015e-05,-1.112834053168448,-12.0,-1.985739453169607,12.0,-0.001087857269069931,1.985739453169606e-09,-0.0001112834053168448,0.001199127526997294
2,8.93700000000015e-05,-1.122802687854759,-12.0,-1.927919961382634,12.0,-0.001087285920119675,1.927919961382635e-09,-0.0001122802687854759,0.001199552999349242
2,8.93900000000015e-05,-1.132771242811044,-12.0,-1.869796028684668,12.0,-0.001086714070897159,1.869796028684667e-09,-0.0001132771242811044,0.001199977963760541
2,8.94100000000015e-05,-1.14273983938397,-12.0,-1.811376833518343,12.0,-0.001086141410117904,1.811376833518343e-09,-0.000114273983938397,0.001200402121072086
2,8.943000000000151e-05,-1.152708356579591,-12.0,-1.752671600951859,12.0,-0.001085568250285281,1.752671600951859e-09,-0.0001152708356579591,0.001200825771678703
2,8.945000000000151e-05,-1.162676914804412,-12.0,-1.693689601222004,12.0,-0.001084994277228593,1.693689601222004e-09,-0.0001162676914804412,0.001201248613441133
2,8.947000000000151e-05,-1.172645394000629,-12.0,-1.63444014827021,12.0,-0.001084419806301147,1.63444014827021e-09,-0.0001172645394000629,0.001201670949697468
2,8.949000000000152e-05,-1.182613913642057,-12.0,-1.574932598272039,12.0,-0.001083844520509525,1.57493259827204e-09,-0.0001182613913642058,0.001202092475392359
2,8.951000000000152e-05,-1.192582354599586,-12.0,-1.515176348159337,12.0,-0.001083268737993741,1.515176348159337e-09,-0.0001192582354599586,0.001202513496743593
2,8.953000000000152e-05,-1.202550835421755,-12.0,-1.455180834136812,12.0,-0.00108269213900037,1.455180834136813e-09,-0.0001202550835421755,0.001202933705843026
2,8.955000000000153e-05,-1.212519237900757,-12.0,-1.394955530191552,12.0,-0.001082115044394018,1.394955530191552e-09,-0.0001212519237900757,0.001203353411725089
