case,frequency_real,frequency_imag,v(c1)_real,v(c1)_imag,v(tail)_real,v(tail)_imag,v(vas)_real,v(vas)_imag,v(vn)_real,v(vn)_imag,v(fb)_real,v(fb)_imag,v(in)_real,v(in)_imag,v(out)_real,v(out)_imag,v(vp)_real,v(vp)_imag,i(vp)_real,i(vp)_imag,i(vin)_real,i(vin)_imag,ic(q2)_real,ic(q2)_imag,ib(q2)_real,ib(q2)_imag,i(it)_real,i(it)_imag,ic(q3)_real,ic(q3)_imag,ib(q3)_real,ib(q3)_imag,i(io)_real,i(io)_imag,i(rg)_real,i(rg)_imag,i(rl)_real,i(rl)_imag,i(vn)_real,i(vn)_imag,ic(q1)_real,ic(q1)_imag,ib(q1)_real,ib(q1)_imag,i(rc)_real,i(rc)_imag,i(ivas)_real,i(ivas)_imag,ic(q4)_real,ic(q4)_imag,ib(q4)_real,ib(q4)_imag,i(rf)_real,i(rf)_imag,i(cc)_real,i(cc)_imag
2,85.76958985908915,0.0,-0.002675469489469689,-6.498900461640682e-05,0.9996462815517193,-6.522334042165901e-05,10.02566864502218,-0.001535634372025117,0.0,0.0,0.9997365057067614,-0.0001395821411668786,1.0,0.0,9.997538698057348,-0.001531299093487708,0.0,0.0,-0.00199940366449638,3.095681897507749e-07,-8.671101624021859e-08,-1.685613923494232e-08,-5.052248129411157e-06,-2.670807621876266e-06,1.929344330348175e-08,-1.505307575766272e-08,0.0,0.0,-1.297195553162324e-05,-2.547241195213075e-06,-6.305978059795817e-07,-2.414515191773341e-08,0.0,0.0,0.0009997365057067614,-1.395821411668786e-07,0.0009997538698057347,-1.531299093487708e-07,0.0,0.0,4.946243669861286e-06,2.669004558398896e-06,8.671101624023431e-08,1.685613923494198e-08,4.315273370112402e-06,1.048209751877529e-07,0.0,0.0,0.001986538085918098,-3.149678901930824e-07,1.297158303784941e-05,7.20276391976743e-09,0.000999755799150065,-1.546352169245366e-07,-3.724937745819959e-10,-2.540038431293307e-06
2,89.12509381337428,0.0,-0.002675470250112287,-6.753152409048514e-05,0.9996462807908955,-6.777502765229707e-05,10.02566862786459,-0.001595711924021318,0.0,0.0,0.9997365040783845,-0.0001450429158671006,1.0,0.0,9.997538680948107,-0.001591207039406763,0.0,0.0,-0.001999403661053215,3.216792100286954e-07,-8.671111995543524e-08,-1.751559022107801e-08,-5.052279289597058e-06,-2.775295764619331e-06,1.92933515847603e-08,-1.56419867484209e-08,0.0,0.0,-1.297198533756338e-05,-2.646895134864925e-06,-6.305980115713339e-07,-2.508976585789955e-08,0.0,0.0,0.0009997365040783845,-1.450429158671007e-07,0.0009997538680948108,-1.591207039406763e-07,0.0,0.0,4.946274818048599e-06,2.773422161146824e-06,8.671111995543934e-08,1.751559022107841e-08,4.315274596955302e-06,1.089218130491696e-07,0.0,0.0,0.001986538082396788,-3.2729015918136e-07,1.297158312803855e-05,7.484552625150926e-09,0.0009997557974299692,-1.606849026155181e-07,-4.022095252901358e-10,-2.639410582239774e-06
2,92.61187281287906,0.0,-0.002675471071435303,-7.017351277045582e-05,0.9996462799693768,-7.042654275258682e-05,10.02566860933826,-0.001658139847957292,0.0,0.0,0.9997365023201039,-0.0001507173286254843,1.0,0.0,9.99753866247398,-0.001653458721885961,0.0,0.0,-0.001999403657335563,3.342640412613497e-07,-8.671123194452003e-08,-1.820084044728905e-08,-5.052312935584239e-06,-2.883871723678331e-06,1.929325254920817e-08,-1.625393729234648e-08,0.0,0.0,-1.297201752127835e-05,-2.750447765694024e-06,-6.305982335642258e-07,-2.607133526806342e-08,0.0,0.0,0.000999736502320104,-1.507173286254843e-07,0.000999753866247398,-1.653458721885961e-07,0.0,0.0,4.946308451085012e-06,2.881924820523417e-06,8.671123194452573e-08,1.820084044728948e-08,4.315275921669843e-06,1.131830851136384e-07,0.0,0.0,0.001986538078594746,-3.400945036587396e-07,1.297158322542376e-05,7.77736555228031e-09,0.0009997557955726529,-1.669712659178308e-07,-4.342958547310402e-10,-2.742670400141744e-06
2,96.23506263980856,0.0,-0.002675471958279461,-7.291886211916929e-05,0.9996462790823215,-7.318179121712733e-05,10.02566858933399,-0.001723010095761014,0.0,0.0,0.9997365004215564,-0.0001566137374515159,1.0,0.0,9.997538642526077,-0.001718145833262047,0.0,0.0,-0.001999403653321493,3.473412200169619e-07,-8.671135286752596e-08,-1.891289923906754e-08,-5.052349265681248e-06,-2.996695423777412e-06,1.929314561310445e-08,-1.688982874964719e-08,0.0,0.0,-1.297205227245305e-05,-2.858051613416717e-06,-6.30598473266603e-07,-2.709130593091571e-08,0.0,0.0,0.0009997365004215564,-1.566137374515159e-07,0.0009997538642526078,-1.718145833262048e-07,0.0,0.0,4.946344767198478e-06,2.994672353287788e-06,8.671135286753712e-08,1.891289923906767e-08,4.315277352063648e-06,1.17611067934144e-07,0.0,0.0,0.001986538074489454,-3.533997835213253e-07,1.297158333057749e-05,8.081633993912905e-09,0.000999755793567169,-1.735035662011702e-07,-4.689418761906737e-10,-2.849969979422804e-06
2,99.99999999999969,0.0,-0.002675472915871736,-7.577161584226727e-05,0.999646278124501,-7.60448313322719e-05,10.02566856773387,-0.001790418216727206,0.0,0.0,0.9997364983715512,-0.0001627408273388576,1.0,0.0,9.997538620986823,-0.001785363653082714,0.0,0.0,-0.001999403648986803,3.609300080564787e-07,-8.671148343721258e-08,-1.965281540901995e-08,-5.05238849403547e-06,-3.113933046256527e-06,1.929303014604912e-08,-1.755059774379857e-08,0.0,0.0,-1.297208979590763e-05,-2.969865170898902e-06,-6.305987320912792e-07,-2.815118019144124e-08,0.0,0.0,0.0009997364983715513,-1.627408273388576e-07,0.0009997538620986823,-1.785363653082714e-07,0.0,0.0,4.94638398044355e-06,3.111830828590993e-06,8.671148343724835e-08,1.965281540902039e-08,4.315278896567315e-06,1.222122836165601e-07,0.0,0.0,0.00198653807005631,-3.672255965068825e-07,1.297158344411905e-05,8.397806115948412e-09,0.000999755791401697,-1.802914250826507e-07,-5.063517894952247e-10,-2.961467364782955e-06
2,103.9122303835166,0.0,-0.002675473949856096,-7.873597584424711e-05,0.9996462770902703,-7.901988015364636e-05,10.0256685444106,-0.001860463498254393,0.0,0.0,0.9997364961580065,-0.0001691076230576265,1.0,0.0,9.997538597729273,-0.001855211188446347,0.0,0.0,-0.001999403644306373,3.75050420704148e-07,-8.671162442314806e-08,-2.042167880168519e-08,-5.052430851841389e-06,-3.235757273842913e-06,1.929290546756977e-08,-1.823721754111503e-08,0.0,0.0,-1.297213031280212e-05,-3.086053131603718e-06,-6.305990115637507e-07,-2.925251916976288e-08,0.0,0.0,0.0009997364961580066,-1.691076230576265e-07,0.0009997538597729273,-1.855211188446347e-07,0.0,0.0,4.946426321928605e-06,3.233572812582082e-06,8.671162442316175e-08,2.042167880168568e-08,4.315280564284026e-06,1.26993509426205e-07,0.0,0.0,0.001986538065269726,-3.815923070609171e-07,1.297158356671803e-05,8.726347617541953e-09,0.0009997557890634742,-1.873448405987468e-07,-5.467460845419308e-10,-3.077326783986175e-06
2,107.9775162327706,0.0,-0.002675475066326745,-8.181630841753788e-05,0.9996462759735335,-8.211131971757707e-05,10.02566851922671,-0.001933249112086907,0.0,0.0,0.9997364937678765,-0.0001757235024472415,1.0,0.0,9.997538572616351,-0.001927791319831169,0.0,0.0,-0.00199940363925287,3.897232563292268e-07,-8.67117766562848e-08,-2.122062189880353e-08,-5.052476588720311e-06,-3.362347545000389e-06,1.929277084301017e-08,-1.89506994843086e-08,0.0,0.0,-1.297217406193911e-05,-3.206786632172097e-06,-6.305993133311745e-07,-3.039694506055226e-08,0.0,0.0,0.0009997364937678766,-1.757235024472415e-07,0.000999753857261635,-1.927791319831169e-07,0.0,0.0,4.946472041220316e-06,3.360077622585961e-06,8.67117766562988e-08,2.122062189880408e-08,4.315282365043136e-06,1.319617877702224e-07,0.0,0.0,0.001986538060101363,-3.965210763317123e-07,1.297158369909911e-05,9.067742417042471e-09,0.0009997557865387195,-1.946742019315475e-07,-5.903628408414073e-10,-3.197718889755056e-06
2,112.201845430196,0.0,-0.002675476271864004,-8.501715067370431e-05,0.9996462747677091,-8.532370349543615e-05,10.02566849203378,-0.002008882266279154,0.0,0.0,0.9997364911870739,-0.0001825982102291543,1.0,0.0,9.997538545500046,-0.002003210952630492,0.0,0.0,-0.00199940363379615,4.049701269793427e-07,-8.671194103379058e-08,-2.205082148736603e-08,-5.052525974263547e-06,-3.493890318226678e-06,1.929262547876738e-08,-1.969209448211115e-08,0.0,0.0,-1.297222130116994e-05,-3.33224350449354e-06,-6.305996391721506e-07,-3.158614352239917e-08,0.0,0.0,0.0009997364911870739,-1.825982102291543e-07,0.0009997538545500047,-2.003210952630492e-07,0.0,0.0,4.946521407766352e-06,3.491531591221681e-06,8.671194103380123e-08,2.205082148736622e-08,4.315284309458072e-06,1.371244365704908e-07,0.0,0.0,0.001986538054520685,-4.120338933390943e-07,1.297158384204033e-05,9.42249336476593e-09,0.0009997557838125526,-2.022903047112598e-07,-6.37459130731388e-10,-3.322821011128774e-06
2,116.5914401179828,0.0,-0.002675477573573202,-8.834321722624996e-05,0.99964627346569,-8.866176310059265e-05,10.02566846267153,-0.002087474363104749,0.0,0.0,0.999736488400387,-0.0001897418723601309,1.0,0.0,9.99753851622053,-0.00208158117461606,0.0,0.0,-0.001999403627903944,4.208134902144275e-07,-8.67121185244591e-08,-2.291350039294625e-08,-5.052579299563692e-06,-3.630579346693098e-06,1.92924685179676e-08,-2.046249455719284e-08,0.0,0.0,-1.297227230891843e-05,-3.462608537638281e-06,-6.305999910071363e-07,-3.282186616065615e-08,0.0,0.0,0.000999736488400387,-1.897418723601309e-07,0.000999753851622053,-2.08158117461606e-07,0.0,0.0,4.946574712527083e-06,3.628128340857609e-06,8.671211852448499e-08,2.291350039294671e-08,4.315286408989036e-06,1.424890600423387e-07,0.0,0.0,0.001986538048494695,-4.281536073625917e-07,1.297158399638431e-05,9.791122983653145e-09,0.0009997557808689049,-2.102043669173254e-07,-6.883125345319017e-10,-3.452817414654627e-06
2,121.1527658628584,0.0,-0.002675478979126436,-9.17994071348637e-05,0.9996462720598018,-9.213041525766414e-05,10.02566843096689,-0.002169141163142469,0.0,0.0,0.9997364853913915,-0.0001971650109469071,1.0,0.0,9.997538484605235,-0.002163017419560759,0.0,0.0,-0.001999403621541941,4.372766821837599e-07,-8.671231017459043e-08,-2.380992928082197e-08,-5.052636878893389e-06,-3.772615963626309e-06,1.929229903562291e-08,-2.126303445462383e-08,0.0,0.0,-1.297232738581728e-05,-3.598073750036732e-06,-6.306003709098055e-07,-3.410593310741865e-08,0.0,0.0,0.0009997364853913916,-1.971650109469071e-07,0.0009997538484605236,-2.163017419560759e-07,0.0,0.0,4.946632269698274e-06,3.770069068800198e-06,8.67123101746111e-08,2.38099292808215e-08,4.31528867601038e-06,1.480635598949415e-07,0.0,0.0,0.001986538041988086,-4.44903961596584e-07,1.297158416304137e-05,1.017417423890352e-08,0.000999755777690427,-2.184280454015391e-07,-7.43222776571782e-10,-3.587899575797828e-06
2,125.8925411794163,0.0,-0.002675480496807892,-9.539081112133567e-05,0.9996462705417591,-9.573476904446029e-05,10.02566839673302,-0.002254002955782439,0.0,0.0,0.9997364821423532,-0.0002048785597444032,1.0,0.0,9.997538450467825,-0.002247639637263456,0.0,0.0,-0.001999403614672083,4.543839519982429e-07,-8.671251711352655e-08,-2.474142852757103e-08,-5.052699051627393e-06,-3.920209378855769e-06,1.929211603277145e-08,-2.209489331326431e-08,0.0,0.0,-1.297238685648408e-05,-3.738838672306991e-06,-6.306007811192628e-07,-3.544023570243348e-08,0.0,0.0,0.0009997364821423532,-2.048785597444032e-07,0.0009997538450467825,-2.247639637263456e-07,0.0,0.0,4.946694418483705e-06,3.917562843641586e-06,8.671251711354639e-08,2.474142852757096e-08,4.315291123883696e-06,1.538561469698962e-07,0.0,0.0,0.001986538034962292,-4.623096281217858e-07,1.297158434299334e-05,1.057221133772008e-08,0.0009997557742583859,-2.269734530576726e-07,-8.025134917296079e-10,-3.728266460969272e-06
2,130.8177474260189,0.0,-0.002675482135562625,-9.91227190677712e-05,0.9996462689026138,-9.948013341723867e-05,10.02566835976812,-0.002342184736403093,0.0,0.0,0.9997364786341215,-0.0002128938802602767,1.0,0.0,9.997538413607092,-0.002335572470225759,0.0,0.0,-0.001999403607254373,4.721604974482639e-07,-8.671274056122577e-08,-2.570937016588665e-08,-5.05276618421242e-06,-4.073576986963533e-06,1.929191843077012e-08,-2.295929640255683e-08,0.0,0.0,-1.297245107143276e-05,-3.88511064114701e-06,-6.306012240532569e-07,-3.682673927890161e-08,0.0,0.0,0.0009997364786341215,-2.128938802602767e-07,0.0009997538413607093,-2.335572470225759e-07,0.0,0.0,4.946761525222389e-06,4.070826913200616e-06,8.671274056120888e-08,2.570937016588667e-08,4.315293767036493e-06,1.598753533351149e-07,0.0,0.0,0.001986538027376052,-4.803962442457462e-07,1.297158453729972e-05,1.098582056033606e-08,0.0009997557705525523,-2.358531766628314e-07,-8.665341329006906e-10,-3.874124820586676e-06
2,135.9356390878521,0.0,-0.002675483905049274,-0.0001030006278081465,0.9996462671327058,-0.0001033720250303626,10.02566831985436,-0.002433816390479236,0.0,0.0,0.9997364748460211,-0.0002212227784895078,1.0,0.0,9.997538373805797,-0.002426945437240323,0.0,0.0,-0.001999403599244649,4.90632502119205e-07,-8.671298183429635e-08,-2.671517990547825e-08,-5.052838672288605e-06,-4.23294468748924e-06,1.929170506516547e-08,-2.385751692725495e-08,0.0,0.0,-1.297252040913893e-05,-4.037105104724293e-06,-6.306017023223841e-07,-3.826748605824804e-08,0.0,0.0,0.0009997364748460212,-2.212227784895078e-07,0.0009997538373805797,-2.426945437240323e-07,0.0,0.0,4.946833985392984e-06,4.230087024511083e-06,8.671298183433584e-08,2.671517990547843e-08,4.315296621047216e-06,1.661300448518492e-07,0.0,0.0,0.001986538019184598,-4.991904502643699e-07,1.297158474710845e-05,1.141561112355764e-08,0.0009997557665510865,-2.450802954167572e-07,-9.356620306322623e-10,-4.025689493600735e-06
2,141.2537544622749,0.0,-0.002675485815697,-0.0001070302492246813,0.9996462652216027,-0.0001074161763618238,10.02566827675646,-0.002529032884890466,0.0,0.0,0.9997364707557237,-0.0002298775223034611,1.0,0.0,9.99753833082934,-0.002521893124159186,0.0,0.0,-0.001999403590596621,5.098271739522929e-07,-8.67132423551499e-08,-2.77603392330211e-08,-5.052916943125903e-06,-4.398547217656425e-06,1.929147467820505e-08,-2.479087790273468e-08,0.0,0.0,-1.297259527827165e-05,-4.195045940012833e-06,-6.306022187454785e-07,-3.976459815815771e-08,0.0,0.0,0.0009997364707557237,-2.298775223034611e-07,0.000999753833082934,-2.521893124159186e-07,0.0,0.0,4.946912226100102e-06,4.395577756326272e-06,8.671324235515405e-08,2.776033923302066e-08,4.315299702737097e-06,1.726294342333569e-07,0.0,0.0,0.001986538010339949,-5.187199287002226e-07,1.297158497365596e-05,1.186221607809135e-08,0.0009997557622304018,-2.546684002061917e-07,-1.010304617065251e-09,-4.183183723934744e-06
2,146.7799267622064,0.0,-0.002675487878766932,-0.0001112175186609521,0.9996462631580413,-0.00011161854415677,10.02566823022041,-0.002627974466718972,0.0,0.0,0.9997364663391223,-0.0002388708595196721,1.0,0.0,9.99753828442443,-0.002620555382130337,0.0,0.0,-0.001999403581257948,5.297727853269067e-07,-8.671352365901365e-08,-2.884638759429e-08,-5.053001458032638e-06,-4.570628498126959e-06,1.929122591208064e-08,-2.576075410372381e-08,0.0,0.0,-1.297267612010059e-05,-4.359165782544773e-06,-6.306027763663361e-07,-4.13202807182812e-08,0.0,0.0,0.0009997364663391223,-2.388708595196721e-07,0.000999753828442443,-2.620555382130337e-07,0.0,0.0,4.946996708465081e-06,4.567542864636585e-06,8.671352365902084e-08,2.884638759428961e-08,4.315303030269246e-06,1.793830946144388e-07,0.0,0.0,0.001986538000789284,-5.390134450774473e-07,1.297158521827322e-05,1.232629324096801e-08,0.000999755757565034,-2.646316136234072e-07,-1.090901827293165e-09,-4.346839489303804e-06
2,152.5222956539013,0.0,-0.002675490106418602,-0.0001155686036641385,0.9996462609298593,-0.0001159853182011983,10.02566817997197,-0.002730786869818591,0.0,0.0,0.9997364615701869,-0.0002482160366780567,1.0,0.0,9.997538234317576,-0.002723077533583602,0.0,0.0,-0.001999403571174673,5.504987146976166e-07,-8.671382740384166e-08,-2.997492466162381e-08,-5.053092715102976e-06,-4.749441992269847e-06,1.929095730075608e-08,-2.676857408921632e-08,0.0,0.0,-1.297276341109931e-05,-4.529706369062318e-06,-6.306033784714718e-07,-4.293682514822072e-08,0.0,0.0,0.000999736461570187,-2.482160366780568e-07,0.0009997538234317576,-2.723077533583602e-07,0.0,0.0,4.9470879304077e-06,4.746235641697883e-06,8.671382740385242e-08,2.997492466162317e-08,4.315306623255809e-06,1.864009736518363e-07,0.0,0.0,0.001986537990477008,-5.601008902901652e-07,1.297158548240699e-05,1.280852616445263e-08,0.0009997557525274878,-2.749846107672828e-07,-1.177928692287009e-09,-4.516897842897863e-06
2,158.4893192461107,0.0,-0.002675492511781509,-0.0001200899130692749,0.9996462585239233,-0.0001205229304390076,10.02566812571492,-0.002837621529470359,0.0,0.0,0.9997364564208073,-0.0002579268185520464,1.0,0.0,9.99753818021342,-0.002829610586280202,0.0,0.0,-0.001999403560286872,5.720354898704001e-07,-8.671415538008633e-08,-3.114761269012675e-08,-5.053191252263439e-06,-4.935251079494246e-06,1.929066726066348e-08,-2.781582230664115e-08,0.0,0.0,-1.29728576657504e-05,-4.706918893574619e-06,-6.30604028609642e-07,-4.461661250258708e-08,0.0,0.0,0.0009997364564208074,-2.579268185520463e-07,0.000999753818021342,-2.829610586280202e-07,0.0,0.0,4.947186429614238e-06,4.931919289110393e-06,8.67141553800901e-08,3.114761269012679e-08,4.315310502873401e-06,1.936934081762498e-07,0.0,0.0,0.001986537979342041,-5.820133246296258e-07,1.297158576761244e-05,1.330962514285456e-08,0.000999755747088068,-2.85742640858684e-07,-1.271898138673068e-09,-4.693609268431764e-06
2,164.6897865482862,0.0,-0.002675495109032582,-0.0001247881064388921,0.9996462559260533,-0.0001252380644456737,10.02566806712952,-0.002948635805431322,0.0,0.0,0.999736450860636,-0.0002680175084227172,1.0,0.0,9.997538121793106,-0.002940311455731864,0.0,0.0,-0.001999403548530627,5.944148329616282e-07,-8.671450952070765e-08,-3.236617896603714e-08,-5.053297650207843e-06,-5.128329443178441e-06,1.929035408277409e-08,-2.890404127830834e-08,0.0,0.0,-1.297295943957956e-05,-4.891064377344091e-06,-6.306047306126745e-07,-4.636211698810237e-08,0.0,0.0,0.000999736450860636,-2.680175084227172e-07,0.0009997538121793107,-2.940311455731864e-07,0.0,0.0,4.9472927866146e-06,5.124867305491046e-06,8.671450952070965e-08,3.236617896603835e-08,4.315314691988035e-06,2.012711394175678e-07,0.0,0.0,0.001986537967318656,-6.047830235329755e-07,1.297158607556923e-05,1.383032825872577e-08,0.000999755741214719,-2.969215497010163e-07,-1.373364011861086e-09,-4.877234049085366e-06
2,171.1328304161774,0.0,-0.002675497913479773,-0.0001296701038719425,0.999646253120938,-0.0001301376652725093,10.02566800387046,-0.003063993213713056,0.0,0.0,0.9997364448569012,-0.000278502969146386,1.0,0.0,9.9975380587123,-0.003055343196325009,0.0,0.0,-0.001999403535836272,6.176697071298056e-07,-8.67148919128809e-08,-3.363241835087147e-08,-5.053412536073859e-06,-5.328961473787877e-06,1.92900159210135e-08,-3.00348338734614e-08,0.0,0.0,-1.297306933243218e-05,-5.08241405334684e-06,-6.306054886180968e-07,-4.817590960788376e-08,0.0,0.0,0.000999736444856901,-2.78502969146386e-07,0.00099975380587123,-3.055343196325009e-07,0.0,0.0,4.947407628250371e-06,5.325363889310436e-06,8.671489191289004e-08,3.363241835087202e-08,4.315319215289957e-06,2.091453288257137e-07,0.0,0.0,0.00198653795433609,-6.284435251223716e-07,1.29715864080923e-05,1.437140246998813e-08,0.000999755734872822,-3.08537803019847e-07,-1.482924340344237e-09,-5.068042650876854e-06
2,177.8279410038916,0.0,-0.002675500941652162,-0.0001347430961964647,0.9996462500920444,-0.0001352289496761299,10.0256679355649,-0.003183863667423836,0.0,0.0,0.9997364383742174,-0.0002893986450460738,1.0,0.0,9.997537990599213,-0.003174875241482987,0.0,0.0,-0.001999403522129391,6.418343651196396e-07,-8.671530481042425e-08,-3.494819592512145e-08,-5.053536586984026e-06,-5.537442687748928e-06,1.928965078230725e-08,-3.120986566913857e-08,0.0,0.0,-1.297318799200366e-05,-5.281249765773668e-06,-6.306063070935231e-07,-5.006066194831445e-08,0.0,0.0,0.0009997364383742176,-2.893986450460738e-07,0.0009997537990599212,-3.174875241482987e-07,0.0,0.0,4.94753163138828e-06,5.533704357492832e-06,8.671530481042671e-08,3.49481959251225e-08,4.31532409943897e-06,2.17327574510427e-07,0.0,0.0,0.001986537940317887,-6.530296796031137e-07,1.297158676714406e-05,1.493364473959171e-08,0.0009997557280249996,-3.206085107152126e-07,-1.601224860406769e-09,-5.266316121034078e-06
2,184.7849797422283,0.0,-0.00267550421139746,-0.0001400145555609901,0.9996462468215203,-0.000140519416748024,10.02566786181026,-0.003308423727036477,0.0,0.0,0.9997364313743767,-0.0003007205846596244,1.0,0.0,9.997537917052396,-0.003299083653227389,0.0,0.0,-0.001999403507329211,6.669443997181409e-07,-8.671575064694318e-08,-3.631544973535705e-08,-5.053670534065278e-06,-5.754080162720985e-06,1.928925651465718e-08,-3.243086740344873e-08,0.0,0.0,-1.297331611766036e-05,-5.48786438515982e-06,-6.30607190862955e-07,-5.201915011405881e-08,0.0,0.0,0.0009997364313743767,-3.007205846596244e-07,0.0009997537917052397,-3.299083653227389e-07,0.0,0.0,4.94766552690186e-06,5.750195580388886e-06,8.671575064696388e-08,3.631544973535801e-08,4.31532937322171e-06,2.258299283241775e-07,0.0,0.0,0.00198653792518151,-6.785777005952499e-07,1.297158715483915e-05,1.551788320936057e-08,0.000999755720630891,-3.33151452063085e-07,-1.728962822016938e-09,-5.47234650195046e-06
2,192.0141938638794,0.0,-0.002675507741987143,-0.0001454922464402942,0.9996462432900894,-0.0001460168589599861,10.02566778217182,-0.003437856860443258,0.0,0.0,0.9997364238161223,-0.0003124854643775652,1.0,0.0,9.997537837638372,-0.003428151381498808,0.0,0.0,-0.001999403491347786,6.930367961760093e-07,-8.671623205017618e-08,-3.773619364880615e-08,-5.053815166807422e-06,-5.979192989889305e-06,1.928883079417079e-08,-3.369963752479329e-08,0.0,0.0,-1.297345446455911e-05,-5.702562239754929e-06,-6.306081451352099e-07,-5.405425881701232e-08,0.0,0.0,0.0009997364238161224,-3.124854643775652e-07,0.0009997537837638372,-3.428151381498808e-07,0.0,0.0,4.947810103953076e-06,5.9751564337658e-06,8.671623205020106e-08,3.773619364880773e-08,4.315335067721198e-06,2.346649136133777e-07,0.0,0.0,0.001986537908837278,-7.05125218472036e-07,1.297158757346088e-05,1.612497841976869e-08,0.0009997557126469167,-3.461851019023603e-07,-1.866891098333025e-09,-5.68643726133516e-06
2,199.5262314968871,0.0,-0.002675511554230139,-0.0001511842370716998,0.9996462394769383,-0.0001517293736416654,10.02566769618022,-0.00357235371318846,0.0,0.0,0.9997364156549076,-0.0003247106130058886,1.0,0.0,9.99753775188908,-0.003562268533626463,0.0,0.0,-0.001999403474091978,7.20149986687468e-07,-8.671675185737541e-08,-3.921252031961301e-08,-5.05397133762897e-06,-6.213112743958321e-06,1.928837111188228e-08,-3.5018044840844e-08,0.0,0.0,-1.297360384810215e-05,-5.925659563768415e-06,-6.306091755346712e-07,-5.616898562521961e-08,0.0,0.0,0.0009997364156549076,-3.247106130058886e-07,0.000999753775188908,-3.562268533626463e-07,0.0,0.0,4.947966214655771e-06,6.208918268480148e-06,8.671675185742503e-08,3.921252031961356e-08,4.315341216500225e-06,2.438455436640319e-07,0.0,0.0,0.001986537891189488,-7.327113357868337e-07,1.297158802547995e-05,1.675582457742357e-08,0.000999755704026019,-3.597286578467305e-07,-2.015822623047159e-09,-5.908903739190991e-06
2,207.3321573485946,0.0,-0.002675515670595384,-0.0001570989113387731,0.9996462353595925,-0.0001576653749071458,10.02566760332862,-0.003712112389269335,0.0,0.0,0.9997364068426307,-0.000337414037289622,1.0,0.0,9.997537659299129,-0.003701632654336451,0.0,0.0,-0.001999403455459403,7.483239069952478e-07,-8.671731313231497e-08,-4.07466042711463e-08,-5.054139967005207e-06,-6.456183971526155e-06,1.928787475834333e-08,-3.638803127113744e-08,0.0,0.0,-1.297376514873936e-05,-6.157484963150436e-06,-6.306102881344093e-07,-5.836644537802348e-08,0.0,0.0,0.0009997364068426307,-3.37414037289622e-07,0.000999753765929913,-3.701632654336451e-07,0.0,0.0,4.948134779111806e-06,6.451825398525501e-06,8.671731313234293e-08,4.074660427114579e-08,4.315347855799007e-06,2.533853408689888e-07,0.0,0.0,0.00198653787213385,-7.613766848665729e-07,1.297158851355914e-05,1.741135087214252e-08,0.0009997556947173886,-3.738020685607588e-07,-2.176635181716185e-09,-6.140073612278293e-06
2,215.4434690031875,0.0,-0.002675520115344284,-0.0001632449811199139,0.9996462309137848,-0.0001638336060479816,10.02566750306978,-0.003857338742920104,0.0,0.0,0.9997363973273529,-0.0003506144484346263,1.0,0.0,9.9975375593228,-0.003846449016711995,0.0,0.0,-0.001999403435340648,7.776000552047802e-07,-8.671791918305475e-08,-4.234070509886298e-08,-5.054322048819603e-06,-6.708764698559307e-06,1.92873388080978e-08,-3.78116147073071e-08,0.0,0.0,-1.297393931715911e-05,-6.398379899594335e-06,-6.306114894919703e-07,-6.064987477392656e-08,0.0,0.0,0.0009997363973273529,-3.506144484346263e-07,0.0009997537559322802,-3.846449016711995e-07,0.0,0.0,4.948316790824475e-06,6.704235608167871e-06,8.671791918306737e-08,4.234070509886331e-08,4.315355024748845e-06,2.632983566450224e-07,0.0,0.0,0.001986537851558067,-7.911634876587836e-07,1.297158904057464e-05,1.809252284555346e-08,0.0009997556846661607,-3.884260631419299e-07,-2.350276585319102e-09,-6.380287376748782e-06
2,223.872113856833,0.0,-0.002675524914673616,-0.0001696314991200235,0.9996462261133122,-0.0001702431524112185,10.02566739481277,-0.004008246681819452,0.0,0.0,0.9997363870529927,-0.0003643312896676771,1.0,0.0,9.997537451370848,-0.003996930924544949,0.0,0.0,-0.001999403413616543,8.080215529209797e-07,-8.671857358153998e-08,-4.39971707985128e-08,-5.054518656229598e-06,-6.97122695774055e-06,1.928676010238448e-08,-3.929089198534483e-08,0.0,0.0,-1.297412737988765e-05,-6.648699193473333e-06,-6.306127866879838e-07,-6.302263713793246e-08,0.0,0.0,0.0009997363870529927,-3.643312896676771e-07,0.0009997537451370848,-3.99693092454495e-07,0.0,0.0,4.948513322543718e-06,6.96652067892726e-06,8.671857358155068e-08,4.399717079851366e-08,4.315362765602607e-06,2.735991921290701e-07,0.0,0.0,0.001986537829340646,-8.221156179207649e-07,1.297158960963203e-05,1.880034381322671e-08,0.0009997556738130951,-4.036221816530303e-07,-2.537770256539894e-09,-6.629898849660105e-06
