case,frequency_real,frequency_imag,v(ref)_real,v(ref)_imag,v(tail)_real,v(tail)_imag,v(vn)_real,v(vn)_imag,v(in)_real,v(in)_imag,v(out)_real,v(out)_imag,v(vp)_real,v(vp)_imag,i(vp)_real,i(vp)_imag,i(vin)_real,i(vin)_imag,ic(q2)_real,ic(q2)_imag,ib(q2)_real,ib(q2)_imag,i(it)_real,i(it)_imag,ic(q4)_real,ic(q4)_imag,ib(q4)_real,ib(q4)_imag,i(vn)_real,i(vn)_imag,ic(q1)_real,ic(q1)_imag,ib(q1)_real,ib(q1)_imag,ic(q3)_real,ic(q3)_imag,ib(q3)_real,ib(q3)_imag,i(rl)_real,i(rl)_imag
2,8576.958985908861,0.0,-0.4633851203325526,0.0004296233441209172,0.5362742533910588,-2.016841479225795e-05,0.0,0.0,1.0,0.0,89.89615532101298,-0.1538005640867932,0.0,0.0,-0.01913564200522974,1.629774236179639e-05,-5.607100353820712e-05,-6.658731384590792e-07,-0.009350602083534259,1.614236997576165e-05,-6.487145110562094e-05,-1.709165505044846e-05,0.0,0.0,-0.009776239474128074,1.658115429802414e-05,-6.158896156148279e-05,-8.367924074737365e-06,0.0,0.0,0.009359402531101669,2.834119362277373e-07,5.607100353820747e-05,6.658731384590793e-07,-0.009236238151240025,8.563295081173932e-06,-6.157541830016308e-05,-4.787829426643107e-07,0.01912684155766234,-3.272352427378579e-05
2,8912.509381337371,0.0,-0.4633850657000435,0.0004464311043157394,0.5362742508310309,-2.095744519736796e-05,0.0,0.0,1.0,0.0,89.89613475424295,-0.1598175606981797,0.0,0.0,-0.01913563987999847,1.693534389633207e-05,-5.607100493005989e-05,-6.919236273615894e-07,-0.009350599881870291,1.677389284368552e-05,-6.487370317471292e-05,-1.776031604979116e-05,0.0,0.0,-0.009776237299883526,1.722984347507612e-05,-6.159006714048787e-05,-8.695294620814023e-06,0.0,0.0,0.009359402580114948,2.944995787440466e-07,5.607100493005938e-05,6.919236273615895e-07,-0.00923623706229944,8.898309023436257e-06,-6.157545067501762e-05,-4.975139813662813e-07,0.01912683718175382,-3.400373631876164e-05
2,9261.187281287846,0.0,-0.4633850067092443,0.0004638964112433479,0.5362742480667777,-2.177734374719765e-05,0.0,0.0,1.0,0.0,89.89611254676582,-0.1660699517125362,0.0,0.0,-0.01913563758522759,1.759788942109706e-05,-5.607100643294723e-05,-7.189932711209689e-07,-0.009350597504569335,1.74301218732021e-05,-6.487613490185028e-05,-1.845513612928691e-05,0.0,0.0,-0.00977623495218935,1.79039104060609e-05,-6.159126091668729e-05,-9.035472422337041e-06,0.0,0.0,0.009359402633038241,3.060209849638408e-07,5.607100643294574e-05,7.189932711209689e-07,-0.009236235886488982,9.2464292523554e-06,-6.157548563257009e-05,-5.169778149822021e-07,0.01912683245675869,-3.533403227926301e-05
2,9623.506263980795,0.0,-0.4633849430124762,0.0004820449882352675,0.5362742450820075,-2.262931800848607e-05,0.0,0.0,1.0,0.0,89.89608856769566,-0.1725669457684105,0.0,0.0,-0.01913563510739222,1.828635474745894e-05,-5.607100805572687e-05,-7.471219413884041e-07,-0.0093505949376201,1.811202356917678e-05,-6.487876061909113e-05,-1.917713863401679e-05,0.0,0.0,-0.009776232417208762,1.860434787091055e-05,-6.159254992592691e-05,-9.388958500029254e-06,0.0,0.0,0.009359402690183462,3.179931234516029e-07,5.607100805572751e-05,7.471219413884041e-07,-0.009236234616878686,9.608168487925133e-06,-6.157552337884842e-05,-5.372031113474856e-07,0.01912682735482886,-3.671637144008733e-05
2,9999.999999999904,0.0,-0.4633848742343257,0.000500903564806783,0.5362742418591283,-2.351462278268796e-05,0.0,0.0,1.0,0.0,89.89606267570531,-0.1793181117024942,0.0,0.0,-0.0191356324318886,1.900175385606352e-05,-5.607100980796312e-05,-7.763510696816912e-07,-0.009350592165893576,1.882060224140534e-05,-6.488159580181514e-05,-1.992738693755311e-05,0.0,0.0,-0.009776229680001173,1.93321874825296e-05,-6.159394176533627e-05,-9.756273472206787e-06,0.0,0.0,0.009359402751887428,3.304336264660789e-07,5.607100980796302e-05,7.763510696816912e-07,-0.009236233245985773,9.984059505493648e-06,-6.157556413631873e-05,-5.582196597529389e-07,0.01912682184589475,-3.815278972393494e-05
2,10391.22303835159,0.0,-0.4633847999694303,0.0005204999160001502,0.5362742383791453,-2.443456195291905e-05,0.0,0.0,1.0,0.0,89.89603471819362,-0.1863333926334719,0.0,0.0,-0.01913562954294792,1.974514038928617e-05,-5.607101169998323e-05,-8.067237084102919e-07,-0.009350589173053873,1.955690148277996e-05,-6.488465715990578e-05,-2.070698600709686e-05,0.0,0.0,-0.00977622672443413,2.008850120519277e-05,-6.159544463807745e-05,-1.013795832105606e-05,0.0,0.0,0.0093594028185138,3.433608159066027e-07,5.607101169998428e-05,8.067237084102918e-07,-0.009236231765730515,1.037465591995638e-05,-6.157560814520381e-05,-5.800584148069216e-07,0.019126815897488,-3.964540268797274e-05
2,10797.75162327699,0.0,-0.4633847197800912,0.0005408629032644419,0.5362742346215488,-2.539049040303797e-05,0.0,0.0,1.0,0.0,89.89600453038597,-0.1936231205958939,0.0,0.0,-0.01913562642354351,2.051760920197132e-05,-5.607101374293831e-05,-8.382845942877689e-07,-0.009350585941461945,2.032200570518072e-05,-6.4887962736241e-05,-2.151708402974068e-05,0.0,0.0,-0.009776223533088262,2.087440293224352e-05,-6.159706740171446e-05,-1.053457518883725e-05,0.0,0.0,0.00935940289045525,3.567937302721978e-07,5.60710137429369e-05,8.382845942877686e-07,-0.009236230167388662,1.078053300057712e-05,-6.157565566487257e-05,-6.027515420120577e-07,0.01912680947455021,-4.119640863742424e-05
2,11220.18454301952,0.0,-0.4633846331936937,0.0005620225169318273,0.536274230564192,-2.638381601167199e-05,0.0,0.0,1.0,0.0,89.89597193436333,-0.2011980317454755,0.0,0.0,-0.0191356230552904,2.132029797272843e-05,-5.607101594886901e-05,-8.710802142249918e-07,-0.00935058245207163,2.111704173533825e-05,-6.489153201302833e-05,-2.235887410223602e-05,0.0,0.0,-0.009776220087154609,2.169105012540123e-05,-6.15988196203867e-05,-1.094670820517882e-05,0.0,0.0,0.009359402968135788,3.707521526727837e-07,5.607101594886851e-05,8.71080214224992e-07,-0.009236228441540002,1.120228851762943e-05,-6.157570697539957e-05,-6.263324651234014e-07,0.01912680253922624,-4.280809186073947e-05
2,11659.1440117982,0.0,-0.463384539699921,0.0005840099203523988,0.5362742261831622,-2.74160017241025e-05,0.0,0.0,1.0,0.0,89.89593673801366,-0.209069282158043,0.0,0.0,-0.01913561941833702,2.215438887813982e-05,-5.607101833077649e-05,-9.051588738011564e-07,-0.009350578684317419,2.19431804729998e-05,-6.489538602660189e-05,-2.32335959867343e-05,0.0,0.0,-0.009776216366323783,2.253964551807317e-05,-6.160071162119446e-05,-1.13749643466722e-05,0.0,0.0,0.009359403052013241,3.852566399333474e-07,5.607101833077568e-05,9.051588738011564e-07,-0.009236226578012858,1.164054362209642e-05,-6.157576237919397e-05,-6.508359153575637e-07,0.01912679505064121,-4.448282599107297e-05
2,12115.27658628577,0.0,-0.4633844387477475,0.0006068574957520254,0.5362742214526387,-2.848856770503728e-05,0.0,0.0,1.0,0.0,89.89589873389968,-0.2172484642452037,0.0,0.0,-0.01913561549124823,2.302111033232607e-05,-5.60710209026991e-05,-9.405707684134582e-07,-0.009350574615993245,2.280163861381997e-05,-6.489954749142046e-05,-2.414253793506689e-05,0.0,0.0,-0.009776212348666269,2.342143888515954e-05,-6.16027545550478e-05,-1.181997433002243e-05,0.0,0.0,0.009359403142581962,4.003285528334667e-07,5.607102090269926e-05,9.405707684134582e-07,-0.00923622456582413,1.209594375971395e-05,-6.157582220278797e-05,-6.762979825249888e-07,0.01912678696465951,-4.622307749897951e-05
2,12589.25411794155,0.0,-0.4633843297421915,0.0006305988918802155,0.5362742163447412,-2.960309357541387e-05,0.0,0.0,1.0,0.0,89.89585769803665,-0.2257476238107021,0.0,0.0,-0.01913561125087893,2.392173879440918e-05,-5.607102367979493e-05,-9.773680572102065e-07,-0.009350570223121624,2.369368043949056e-05,-6.490404093390315e-05,-2.508703858422699e-05,0.0,0.0,-0.009776208010503194,2.433772888193541e-05,-6.160496046239e-05,-1.228239354005853e-05,0.0,0.0,0.00935940324037574,4.159900875262235e-07,5.607102367979379e-05,9.773680572102063e-07,-0.009236222393114581,1.256915962069266e-05,-6.157588679876758e-05,-7.02756168160354e-07,0.01912677823362482,-4.803140932142597e-05
2,13081.77474260181,0.0,-0.4633842120408084,0.000655269073517508,0.5362742108293658,-3.076122073649786e-05,0.0,0.0,1.0,0.0,89.89581338857215,-0.2345792777723373,0.0,0.0,-0.01913560667223773,2.485760064650998e-05,-5.607102667843135e-05,-1.015604939916257e-06,-0.009350565479812376,2.462061967772001e-05,-6.490889283697863e-05,-2.606848892581845e-05,0.0,0.0,-0.009776203326266804,2.528986495469217e-05,-6.160734234413393e-05,-1.276290299395727e-05,0.0,0.0,0.009359403345970923,4.322643081821858e-07,5.607102667843158e-05,1.015604939916257e-06,-0.009236220047078946,1.306088812650411e-05,-6.157595654784215e-05,-7.302494407290192e-07,0.01912676880607918,-4.991048463241219e-05
2,13593.56390878512,0.0,-0.4633840849499054,0.0006809043729145935,0.536274204874006,-3.196465478466524e-05,0.0,0.0,1.0,0.0,89.89576554436081,-0.2437564325752724,0.0,0.0,-0.01913560172833963,2.583007414501783e-05,-5.607102991628137e-05,-1.055337736663911e-06,-0.009350560358109992,2.558382143477251e-05,-6.491413179615657e-05,-2.708833435234231e-05,0.0,0.0,-0.009776198268349759,2.627924932592373e-05,-6.160991423831072e-05,-1.326221034308595e-05,0.0,0.0,0.009359403459989873,4.491751809058925e-07,5.607102991628081e-05,1.055337736663911e-06,-0.00923621751389047,1.357185345517046e-05,-6.157603186109084e-05,-7.588182929904036e-07,0.01912675862645975,-5.186307076069625e-05
2,14125.3754462274,0.0,-0.4633839477204531,0.0007075425432381138,0.5362741984435636,-3.321516802038785e-05,0.0,0.0,1.0,0.0,89.89571388342571,-0.2532926033235493,0.0,0.0,-0.01913559639004702,2.684059144797505e-05,-5.607103341242775e-05,-1.096624970946839e-06,-0.009350554827828964,2.658470420338052e-05,-6.491978868802296e-05,-2.814807678330143e-05,0.0,0.0,-0.009776192806942462,2.730733905694912e-05,-6.161269130275718e-05,-1.378105091392321e-05,0.0,0.0,0.009359403583104563,4.667476089740655e-07,5.607103341242689e-05,1.096624970946839e-06,-0.009236214778619425,1.410280810655149e-05,-6.157611318238082e-05,-7.88504801602354e-07,0.01912674763477143,-5.389204326032964e-05
2,14677.99267622055,0.0,-0.4633837995436715,0.0007352228141009394,0.5362741915001398,-3.451460205507337e-05,0.0,0.0,1.0,0.0,89.89565810129628,-0.2632018336576393,0.0,0.0,-0.01913559062589799,2.789064072152596e-05,-5.607103718747552e-05,-1.139527455819192e-06,-0.009350548856375856,2.762474194895067e-05,-6.492589685221442e-05,-2.924927687421648e-05,0.0,0.0,-0.009776186909857393,2.837564819097258e-05,-6.16156899044696e-05,-1.432018878957243e-05,0.0,0.0,0.009359403716040594,4.850074694466139e-07,5.607103718747487e-05,1.139527455819192e-06,-0.009236211825145127,1.465453400917955e-05,-6.157620099099537e-05,-8.193526890537484e-07,0.01912673576623325,-5.600039013992326e-05
2,15252.22956539003,0.0,-0.4633836395462646,0.0007639859492576996,0.5362741840028123,-3.586487051955283e-05,0.0,0.0,1.0,0.0,89.89559786921441,-0.2734987164069239,0.0,0.0,-0.01913558440192087,2.898176832849404e-05,-5.607104126367344e-05,-1.184108383466848e-06,-0.009350542408557247,2.87054662770948e-05,-6.493249228785997e-05,-3.03935563117651e-05,0.0,0.0,-0.009776180542339436,2.94857499796975e-05,-6.161892771604227e-05,-1.488041793344002e-05,0.0,0.0,0.009359403859581441,5.039816512034519e-07,5.607104126367085e-05,1.184108383466848e-06,-0.009236208636060951,1.522784367025258e-05,-6.157629580444413e-05,-8.514073880160141e-07,0.01912672295089668,-5.819121625679231e-05
2,15848.93192461097,0.0,-0.4633834667852732,0.00079387430654938,0.5362741759073957,-3.726796187814952e-05,0.0,0.0,1.0,0.0,89.89553283219706,-0.2841984150470859,0.0,0.0,-0.01913557768143411,3.011558110226486e-05,-5.60710456650449e-05,-1.230433418282685e-06,-0.009350535446372361,2.982846868563173e-05,-6.49396138657464e-05,-3.158260019837651e-05,0.0,0.0,-0.009776173666861053,3.063927919672696e-05,-6.162242381979773e-05,-1.54625633567102e-05,0.0,0.0,0.009359404014573065,5.236980944620917e-07,5.607104566504421e-05,1.230433418282685e-06,-0.009236205192571748,1.582358137045581e-05,-6.157639818151969e-05,-8.847161082077126e-07,0.01912670911323342,-6.046774788235869e-05
2,16468.97865482852,0.0,-0.4633832802425193,0.0008249319001840016,0.5362741671661786,-3.872594235241442e-05,0.0,0.0,1.0,0.0,89.89546260694439,-0.2953166859935316,0.0,0.0,-0.0191355704248301,3.129374870927453e-05,-5.607105041752977e-05,-1.278570793582958e-06,-0.009350527928789116,3.099540290432464e-05,-6.494730355733822e-05,-3.281815952974067e-05,0.0,0.0,-0.009776166242901178,3.183793454110762e-05,-6.162619882024885e-05,-1.606748233130962e-05,0.0,0.0,0.009359404181928927,5.441858318330735e-07,5.607105041752908e-05,1.278570793582958e-06,-0.009236201474383084,1.644262440534639e-05,-6.157650872559012e-05,-9.193279058698585e-07,0.0191266941716903,-6.283333744543226e-05
2,17113.28304161763,0.0,-0.4633830788186062,0.0008572044654436501,0.5362741577276444,-4.02409589587663e-05,0.0,0.0,1.0,0.0,89.89538677958123,-0.3068699017631284,0.0,0.0,-0.01913556258934176,3.251800610352623e-05,-5.607105554913706e-05,-1.328591412107186e-06,-0.009350519811502351,3.220798732574146e-05,-6.49556066821249e-05,-3.410205376882103e-05,0.0,0.0,-0.009776158226706421,3.308348113449862e-05,-6.163027496550698e-05,-1.669606565011907e-05,0.0,0.0,0.009359404362635344,5.65475030972386e-07,5.607105554913602e-05,1.328591412107186e-06,-0.009236197459581683,1.708588437510035e-05,-6.157662808815335e-05,-9.552937559536544e-07,0.01912667803820877,-6.529146846024009e-05
2,17782.79410038904,0.0,-0.4633828613264395,0.0008907395259115452,0.5362741475361672,-4.181524266443407e-05,0.0,0.0,1.0,0.0,89.89530490321829,-0.3188750750377614,0.0,0.0,-0.01913555412879056,3.379015607668692e-05,-5.607106109011001e-05,-1.380568950449541e-06,-0.009350511046672772,3.346800753075304e-05,-6.496457217464516e-05,-3.543617352009482e-05,0.0,0.0,-0.00977614957103325,3.437775311557917e-05,-6.163467627837149e-05,-1.734923893625548e-05,0.0,0.0,0.009359404557757306,5.875970388922371e-07,5.607106109010822e-05,1.380568950449541e-06,-0.009236193124506256,1.775430852448915e-05,-6.157675697267967e-05,-9.926666271259098e-07,0.01912666061770602,-6.78457606463322e-05
2,18478.49797422272,0.0,-0.4633826264842337,0.0009255864633163412,0.5362741365316834,-4.345111166626442e-05,0.0,0.0,1.0,0.0,89.89521649531896,-0.3313498836644619,0.0,0.0,-0.0191355449933144,3.511207190744932e-05,-5.607106707310433e-05,-1.43457996757553e-06,-0.009350501582645032,3.477731891231472e-05,-6.497425287283962e-05,-3.682248330788405e-05,0.0,0.0,-0.00977614022486964,3.572265633544312e-05,-6.163942869789364e-05,-1.802796400331541e-05,0.0,0.0,0.009359404768444766,6.105844279937969e-07,5.607106707310183e-05,1.43457996757553e-06,-0.009236188443608132,1.844888113502327e-05,-6.157689613874376e-05,-1.031501559701653e-06,0.01912664180751467,-7.049997524775785e-05
2,19201.41938638781,0.0,-0.4633823729079583,0.0009617965900944735,0.536274124649339,-4.515097479712777e-05,0.0,0.0,1.0,0.0,89.895121034856,-0.3443126966281558,0.0,0.0,-0.01913553512907386,3.648570011398089e-05,-5.607107353338057e-05,-1.490704017583725e-06,-0.009350491363643403,3.613784940131332e-05,-6.498470582937468e-05,-3.826302446278491e-05,0.0,0.0,-0.009776130133134468,3.712017115786877e-05,-6.164456023219529e-05,-1.873324026854232e-05,0.0,0.0,0.009359404995939399,6.344710438878633e-07,5.607107353337859e-05,1.490704017583724e-06,-0.009236183389300675,1.917062497127206e-05,-6.157704640652462e-05,-1.071855746617614e-06,0.01912662149677787,-7.325802055918209e-05
2,19952.62314968858,0.0,-0.4633820991031839,0.0009994232247751453,0.5362741118191062,-4.691733506483229e-05,0.0,0.0,1.0,0.0,89.89501795924166,-0.3577826010344221,0.0,0.0,-0.0191355244779349,3.791306331342522e-05,-5.60710805090119e-05,-1.54902376687861e-06,-0.009350480329443111,3.755160229840124e-05,-6.499599264782156e-05,-3.975991812035168e-05,0.0,0.0,-0.009776119236352986,3.857235536849706e-05,-6.165010112353306e-05,-1.946610622095209e-05,0.0,0.0,0.009359405241581917,6.592920550718253e-07,5.60710805090122e-05,1.549023766878609e-06,-0.009236177931796772,1.992060278344476e-05,-6.157720866161072e-05,-1.113788617564498e-06,0.0191265995657961,-7.612395766689831e-05
2,20733.21573485933,0.0,-0.4633818034562768,0.001038521770296396,0.5362740979653717,-4.875279332863713e-05,0.0,0.0,1.0,0.0,89.89490666101295,-0.3717794301410273,0.0,0.0,-0.01913551297712639,3.939626319256639e-05,-5.60710880411085e-05,-1.609625115927047e-06,-0.009350468415015507,3.902065921588438e-05,-6.500817984559683e-05,-4.131536833634518e-05,0.0,0.0,-0.009776107470306399,4.008134719710016e-05,-6.16560840264388e-05,-2.022764094652736e-05,0.0,0.0,0.009359405506819995,6.850840045337572e-07,5.607108804110694e-05,1.609625115927047e-06,-0.009236172038933314,2.069991886839416e-05,-6.157738386024236e-05,-1.157361926400561e-06,0.01912657588532191,-7.910200641298454e-05
2,21544.3469003186,0.0,-0.4633814842248909,0.001079149795364711,0.5362740830064909,-5.066005211864441e-05,0.0,0.0,1.0,0.0,89.89478648425253,-0.3863237924784325,0.0,0.0,-0.01913550055887023,4.093748359391906e-05,-5.607109617405961e-05,-1.672597325777629e-06,-0.009350455550144928,4.054718313387971e-05,-6.50213392458885e-05,-4.29316653230144e-05,0.0,0.0,-0.00977609476565348,4.164936845727613e-05,-6.166254420014554e-05,-2.101896571266783e-05,0.0,0.0,0.009359405793216757,7.118848633570546e-07,5.607109617405959e-05,1.672597325777629e-06,-0.009236165675981687,2.150972069128438e-05,-6.157757303492349e-05,-1.20263984197362e-06,0.01912655031579841,-8.219655159115586e-05
2,22387.21138568315,0.0,-0.4633811395277038,0.001121367118974765,0.5362740668543069,-5.264191960354331e-05,0.0,0.0,1.0,0.0,89.89465672072427,-0.4014371021009386,0.0,0.0,-0.01913548714998209,4.253899372166369e-05,-5.607110495579528e-05,-1.738033149529205e-06,-0.009350441659015015,4.213342157511306e-05,-6.503554840080888e-05,-4.46111888110439e-05,0.0,0.0,-0.009776081047522067,4.327872780806534e-05,-6.16695197163137e-05,-2.184124561416503e-05,0.0,0.0,0.009359406102460026,7.39734086401635e-07,5.607110495579534e-05,1.738033149529205e-06,-0.009236158805443186,2.235120057024682e-05,-6.157777730052619e-05,-1.249689042483425e-06,0.01912652270653708,-8.541214938317842e-05
2,23263.05067153601,0.0,-0.463380767333332,0.001165235898210139,0.5362740494136307,-5.470131371237927e-05,0.0,0.0,1.0,0.0,89.89451660570076,-0.4171416100116505,0.0,0.0,-0.01913547267144016,4.420315147200645e-05,-5.607111443806857e-05,-1.806028968942126e-06,-0.009350426659762028,4.37817099028851e-05,-6.505089104828776e-05,-4.635641154196766e-05,0.0,0.0,-0.00977606623506792,4.49718241421469e-05,-6.167705168333079e-05,-2.269569128305174e-05,0.0,0.0,0.00935940643637225,7.686726701404384e-07,5.607111443806621e-05,1.806028968942126e-06,-0.009236151386828075,2.322559742643266e-05,-6.157799786084099e-05,-1.298578813521367e-06,0.01912649289482995,-8.875353404503201e-05
2,24173.15480804078,0.0,-0.4633803654483641,0.001210820719450239,0.5362740305816813,-5.684126641622751e-05,0.0,0.0,1.0,0.0,89.89436531345797,-0.4334604368060024,0.0,0.0,-0.0191354570379197,4.593240689270996e-05,-5.607112467676057e-05,-1.876684936393316e-06,-0.009350410463992582,4.549447474689824e-05,-6.506745760540521e-05,-4.816990289602428e-05,0.0,0.0,-0.009776050240998478,4.673115010544269e-05,-6.168518448848755e-05,-2.358356066476141e-05,0.0,0.0,0.009359406796921228,7.987432127327258e-07,5.607112467676152e-05,1.876684936393316e-06,-0.009236143376417056,2.413419860195836e-05,-6.157823601568406e-05,-1.349381149929672e-06,0.01912646070499106,-9.222562485234095e-05
2,25118.86431509553,0.0,-0.4633799315044385,0.001258188693113184,0.5362740102474796,-5.906492817586245e-05,0.0,0.0,1.0,0.0,89.89420195241104,-0.4504176065801939,0.0,0.0,-0.01913544015729031,4.772930577671161e-05,-5.607113573220948e-05,-1.950105122384178e-06,-0.009350392976262912,4.727423756180471e-05,-6.508534570102108e-05,-5.005433266060743e-05,0.0,0.0,-0.009776032971058586,4.855929575313016e-05,-6.169396605947355e-05,-2.45061608631212e-05,0.0,0.0,0.00935940718623173,8.299899764185405e-07,5.607113573220975e-05,1.950105122384178e-06,-0.009236134727003718,2.507834174833009e-05,-6.157849316853863e-05,-1.402170861627436e-06,0.0191264259473215,-9.583353331493487e-05
2,26101.57215682508,0.0,-0.4633794629442919,0.001307409552069032,0.5362739882911948,-6.137557256173213e-05,0.0,0.0,1.0,0.0,89.89402555986186,-0.4680380821525357,0.0,0.0,-0.01913542193007323,4.959649339492206e-05,-5.607114766956621e-05,-2.02639766881844e-06,-0.009350374093516621,4.912361832350864e-05,-6.510466075092085e-05,-5.201247494464866e-05,0.0,0.0,-0.009776014323475258,5.045895234724364e-05,-6.17034481467018e-05,-2.546485005679109e-05,0.0,0.0,0.009359407606597977,8.624589523215784e-07,5.607114766956536e-05,2.02639766881844e-06,-0.00923612538761643,2.605941678802613e-05,-6.157877083484524e-05,-1.45702568355662e-06,0.01912638841699188,-9.958257067075227e-05
2,27122.72579331998,0.0,-0.4633789570066969,0.001358555753862563,0.536273964583438,-6.377660105277181e-05,0.0,0.0,1.0,0.0,89.89383509632833,-0.4863478016474044,0.0,0.0,-0.0191354022488554,5.153671837347663e-05,-5.607116055917806e-05,-2.105674948275593e-06,-0.009350353704477617,5.104533936843314e-05,-6.512551657876509e-05,-5.404721224445946e-05,0.0,0.0,-0.0097759941883582,5.243291630122737e-05,-6.171368662816895e-05,-2.646103948985543e-05,0.0,0.0,0.009359408060497204,8.961979277507261e-07,5.607116055917488e-05,2.105674948275593e-06,-0.009236115303218134,2.70788679520113e-05,-6.15790706509009e-05,-1.514026389906603e-06,0.01912634789283581,-0.0001034782556696605
2,28183.82931264423,0.0,-0.4633784107101948,0.001411702586889659,0.5362739389845013,-6.627154802082112e-05,0.0,0.0,1.0,0.0,89.89362943942153,-0.5053737164932439,0.0,0.0,-0.01913538099765666,5.355283672089835e-05,-5.607117447700314e-05,-2.18805372951434e-06,-0.009350331688994667,5.304222938114506e-05,-6.514803608653578e-05,-5.616153966675297e-05,0.0,0.0,-0.009775972447052467,5.448409327699193e-05,-6.172474183857059e-05,-2.749619553936679e-05,0.0,0.0,0.009359408550604199,9.312565560935625e-07,5.607117447700358e-05,2.18805372951434e-06,-0.009236104414382103,2.813819589605526e-05,-6.157939438352321e-05,-1.573256912782037e-06,0.01912630413604714,-0.000107526322658137
2,29286.44564625204,0.0,-0.4633778208355373,0.001466928280676428,0.5362739113435334,-6.88640859076451e-05,0.0,0.0,1.0,0.0,89.89340737723465,-0.5251438308878348,0.0,0.0,-0.01913535805124673,5.564781601082032e-05,-5.607118950505776e-05,-2.273655349449676e-06,-0.009350307917333689,5.511722753591649e-05,-6.517235197846423e-05,-5.835856931476438e-05,0.0,0.0,-0.009775948971439638,5.661550244021855e-05,-6.173667892469745e-05,-2.857184186274051e-05,0.0,0.0,0.009359409079807094,9.676864293982136e-07,5.607118950505877e-05,2.273655349449676e-06,-0.009236092656941959,2.923895989882686e-05,-6.157974394043961e-05,-1.634804465484562e-06,0.01912625688877333,-0.0001117327299761351
2,30432.19887107688,0.0,-0.4633771839067232,0.001524314120415334,0.5362738814976525,-7.155803060180148e-05,0.0,0.0,1.0,0.0,89.8931676012051,-0.5456872427858819,0.0,0.0,-0.01913533327440753,5.78247397261109e-05,-5.60712057318995e-05,-2.362605891856676e-06,-0.00935028224941367,5.727338779799316e-05,-6.519860754259504e-05,-6.064153484359296e-05,0.0,0.0,-0.009775923623183162,5.883028087985403e-05,-6.174956822912678e-05,-2.968956162799718e-05,0.0,0.0,0.009359409651224369,1.005541153743119e-06,5.607120573189635e-05,2.362605891856675e-06,-0.009236079961613701,3.038278014483961e-05,-6.158012138153708e-05,-1.698759670585552e-06,0.01912620587259683,-0.0001161036686778472
2,31622.77660168344,0.0,-0.4633764961705291,0.001583944565917876,0.5362738492709863,-7.435734702284599e-05,0.0,0.0,1.0,0.0,89.89290869840812,-0.5670341864658387,0.0,0.0,-0.01913530652113688,6.008681177044343e-05,-5.607122325314877e-05,-2.455036373064016e-06,-0.009350254533981648,5.951388339053535e-05,-6.522695749469794e-05,-6.301379619109687e-05,0.0,0.0,-0.009775896252913694,6.113168819794096e-05,-6.176348570449165e-05,-3.085099982995259e-05,0.0,0.0,0.00935941026822319,1.044876427497507e-06,5.607122325314642e-05,2.455036373064016e-06,-0.009236066253587711,3.157134009542836e-05,-6.15805289309844e-05,-1.765216692973302e-06,0.01912615078689535,-0.0001206455715884763
2,32859.93247600617,0.0,-0.4633757535744056,0.001645907375148764,0.5362738144736355,-7.726615492061638e-05,0.0,0.0,1.0,0.0,89.89262914323564,-0.5892160767347822,0.0,0.0,-0.01913527763378873,6.243736115355507e-05,-5.607124217205207e-05,-2.55108293491047e-06,-0.00935022460772198,6.184201143339447e-05,-6.525756888936876e-05,-6.547884449088349e-05,0.0,0.0,-0.009775866699349435,6.352311127613365e-05,-6.177851336079156e-05,-3.205786569555825e-05,0.0,0.0,0.009359410934439297,1.085750122578545e-06,5.607124217205106e-05,2.55108293491047e-06,-0.009236051452088168,3.280638895104464e-05,-6.15809689903362e-05,-1.83427337806496e-06,0.01912609130707141,-0.0001253651227095281
2,34145.48873833563,0.0,-0.4633749517426118,0.001710293732512014,0.5362737769005578,-8.028873489760048e-05,0.0,0.0,1.0,0.0,89.8923272884127,-0.6122655548321072,0.0,0.0,-0.0191352464421447,6.487984685664751e-05,-5.607126260008971e-05,-2.650887045248304e-06,-0.009350192294294643,6.426119776009262e-05,-6.529062210378599e-05,-6.804030717415548e-05,0.0,0.0,-0.009775834788346352,6.60080692254621e-05,-6.179473974830124e-05,-3.331193518170224e-05,0.0,0.0,0.009359411653798345,1.12822236881456e-06,5.607126260008879e-05,2.650887045248304e-06,-0.009236035469897371,3.408974420826793e-05,-6.15814441526745e-05,-1.906031395380258e-06,0.019126027082641,-0.0001302692669855547
2,35481.33892335714,0.0,-0.4633740859504512,0.001777198382064992,0.5362737363303584,-8.342953466264813e-05,0.0,0.0,1.0,0.0,89.89200135529768,-0.6362165360947638,0.0,0.0,-0.01913521276241189,6.741786288459125e-05,-5.607128465763254e-05,-2.754595706288597e-06,-0.009350157403296892,6.677500191957627e-05,-6.53263118998073e-05,-7.070195326739171e-05,0.0,0.0,-0.009775800331872827,6.859021852611815e-05,-6.18122604789835e-05,-3.461505356888662e-05,0.0,0.0,0.009359412430539064,1.17235564152685e-06,5.607128465763209e-05,2.754595706288595e-06,-0.009236018212842203,3.542329431504106e-05,-6.158195721787593e-05,-1.980596387681324e-06,0.01912595773516972,-0.0001353652204456944
