case,time,v(in),v(out),v(base),v(vcc),i(vcc),i(rb),ic(q1),ib(q1),i(vin),i(rl)
3,0.0009042621439989728,0.0,4.999999999497949,5.009999006766463e-07,5.0,-5.020511784081805e-12,-5.009999006766464e-12,5.020506237938062e-12,-5.009999002979747e-12,5.009999007876687e-12,5.020508453412731e-12
3,0.0009044621439989728,0.0,4.99999999949795,5.00999900565624e-07,5.0,-5.020497906293997e-12,-5.009999005656241e-12,5.020493159495341e-12,-5.009999006731095e-12,5.009999003435795e-12,5.020499571628534e-12
3,0.0009046621439989728,0.0,4.999999999497949,5.009999006766463e-07,5.0,-5.020511784081805e-12,-5.009999006766464e-12,5.020506235688738e-12,-5.009999009181391e-12,5.009999004546018e-12,5.020508453412731e-12
3,0.0009048621439989728,0.0,4.99999999949795,5.009999012317579e-07,5.0,-5.020497906293997e-12,-5.009999012317579e-12,5.020493210356059e-12,-5.009999007880327e-12,5.009999010097133e-12,5.020499571628534e-12
3,0.0009050621439989728,0.0,4.999999999497949,5.009999013427802e-07,5.0,-5.020511784081805e-12,-5.009999013427802e-12,5.020506241336604e-12,-5.009999031234033e-12,5.009999014538025e-12,5.020508453412731e-12
3,0.0009052621439989728,0.0,4.99999999949795,5.009999010097133e-07,5.0,-5.020497906293997e-12,-5.009999010097133e-12,5.020493170421169e-12,-5.009999007880327e-12,5.009999010097133e-12,5.020499571628534e-12
3,0.0009054621439989728,0.0,4.999999999497949,5.009999006766463e-07,5.0,-5.020511784081805e-12,-5.009999006766464e-12,5.020506237938062e-12,-5.009999002979747e-12,5.009999007876687e-12,5.020508453412731e-12
3,0.0009056621439989728,0.0,4.99999999949795,5.00999900565624e-07,5.0,-5.020497906293997e-12,-5.009999005656241e-12,5.020493159495341e-12,-5.009999006731095e-12,5.009999003435795e-12,5.020499571628534e-12
3,0.0009058621439989728,0.0,4.999999999497949,5.009999006766463e-07,5.0,-5.020511784081805e-12,-5.009999006766464e-12,5.020506235688738e-12,-5.009999009181391e-12,5.009999004546018e-12,5.020508453412731e-12
3,0.0009060621439989728,0.0,4.99999999949795,5.009999012317579e-07,5.0,-5.020497906293997e-12,-5.009999012317579e-12,5.020493210356059e-12,-5.009999007880327e-12,5.009999010097133e-12,5.020499571628534e-12
3,0.0009062621439989728,0.0,4.999999999497949,5.009999013427802e-07,5.0,-5.020511784081805e-12,-5.009999013427802e-12,5.020506241336604e-12,-5.009999031234033e-12,5.009999014538025e-12,5.020508453412731e-12
3,0.0009064621439989728,0.0,4.99999999949795,5.009999010097133e-07,5.0,-5.020497906293997e-12,-5.009999010097133e-12,5.020493170421169e-12,-5.009999007880327e-12,5.009999010097133e-12,5.020499571628534e-12
3,0.0009066621439989728,0.0,4.999999999497949,5.009999006766463e-07,5.0,-5.020511784081805e-12,-5.009999006766464e-12,5.020506237938062e-12,-5.009999002979747e-12,5.009999007876687e-12,5.020508453412731e-12
3,0.0009068621439989728,0.0,4.99999999949795,5.00999900565624e-07,5.0,-5.020497906293997e-12,-5.009999005656241e-12,5.020493159495341e-12,-5.009999006731095e-12,5.009999003435795e-12,5.020499571628534e-12
3,0.0009070621439989728,0.0,4.999999999497949,5.009999006766463e-07,5.0,-5.020511784081805e-12,-5.009999006766464e-12,5.020506235688738e-12,-5.009999009181391e-12,5.009999004546018e-12,5.020508453412731e-12
3,0.0009072621439989728,0.0,4.99999999949795,5.009999012317579e-07,5.0,-5.020497906293997e-12,-5.009999012317579e-12,5.020493210356059e-12,-5.009999007880327e-12,5.009999010097133e-12,5.020499571628534e-12
3,0.0009074621439989728,0.0,4.999999999497949,5.009999013427802e-07,5.0,-5.020511784081805e-12,-5.009999013427802e-12,5.020506241336604e-12,-5.009999031234033e-12,5.009999014538025e-12,5.020508453412731e-12
3,0.0009076621439989728,0.0,4.99999999949795,5.009999010097133e-07,5.0,-5.020497906293997e-12,-5.009999010097133e-12,5.020493170421169e-12,-5.009999007880327e-12,5.009999010097133e-12,5.020499571628534e-12
3,0.0009078621439989729,0.0,4.999999999497949,5.009999006766463e-07,5.0,-5.020511784081805e-12,-5.009999006766464e-12,5.020506237938062e-12,-5.009999002979747e-12,5.009999007876687e-12,5.020508453412731e-12
3,0.0009080621439989729,0.0,4.99999999949795,5.00999900565624e-07,5.0,-5.020497906293997e-12,-5.009999005656241e-12,5.020493159495341e-12,-5.009999006731095e-12,5.009999003435795e-12,5.020499571628534e-12
3,0.0009082621439989729,0.0,4.999999999497949,5.009999006766463e-07,5.0,-5.020511784081805e-12,-5.009999006766464e-12,5.020506235688738e-12,-5.009999009181391e-12,5.009999004546018e-12,5.020508453412731e-12
3,0.0009084621439989729,0.0,4.99999999949795,5.009999012317579e-07,5.0,-5.020497906293997e-12,-5.009999012317579e-12,5.020493210356059e-12,-5.009999007880327e-12,5.009999010097133e-12,5.020499571628534e-12
3,0.0009086621439989729,0.0,4.999999999497949,5.009999013427802e-07,5.0,-5.020511784081805e-12,-5.009999013427802e-12,5.020506241336604e-12,-5.009999031234033e-12,5.009999014538025e-12,5.020508453412731e-12
3,0.0009088621439989729,0.0,4.99999999949795,5.009999010097133e-07,5.0,-5.020497906293997e-12,-5.009999010097133e-12,5.020493170421169e-12,-5.009999007880327e-12,5.009999010097133e-12,5.020499571628534e-12
3,0.0009090621439989729,0.0,4.999999999497949,5.009999006766463e-07,5.0,-5.020511784081805e-12,-5.009999006766464e-12,5.020506237938062e-12,-5.009999002979747e-12,5.009999007876687e-12,5.020508453412731e-12
3,0.0009092621439989729,0.0,4.99999999949795,5.00999900565624e-07,5.0,-5.020497906293997e-12,-5.009999005656241e-12,5.020493159495341e-12,-5.009999006731095e-12,5.009999003435795e-12,5.020499571628534e-12
3,0.0009094621439989729,0.0,4.999999999497949,5.009999006766463e-07,5.0,-5.020511784081805e-12,-5.009999006766464e-12,5.020506235688738e-12,-5.009999009181391e-12,5.009999004546018e-12,5.020508453412731e-12
3,0.0009096621439989729,0.0,4.99999999949795,5.009999012317579e-07,5.0,-5.020497906293997e-12,-5.009999012317579e-12,5.020493210356059e-12,-5.009999007880327e-12,5.009999010097133e-12,5.020499571628534e-12
3,0.0009098621439989729,0.0,4.999999999497949,5.009999013427802e-07,5.0,-5.020511784081805e-12,-5.009999013427802e-12,5.020506241336604e-12,-5.009999031234033e-12,5.009999014538025e-12,5.020508453412731e-12
3,0.0009100621439989729,0.0,4.99999999949795,5.009999010097133e-07,5.0,-5.020497906293997e-12,-5.009999010097133e-12,5.020493170421169e-12,-5.009999007880327e-12,5.009999010097133e-12,5.020499571628534e-12
3,0.0009102621439989729,0.0,4.999999999497949,5.009999006766463e-07,5.0,-5.020511784081805e-12,-5.009999006766464e-12,5.020506237938062e-12,-5.009999002979747e-12,5.009999007876687e-12,5.020508453412731e-12
3,0.0009104621439989729,0.0,4.99999999949795,5.00999900565624e-07,5.0,-5.020497906293997e-12,-5.009999005656241e-12,5.020493159495341e-12,-5.009999006731095e-12,5.009999003435795e-12,5.020499571628534e-12
3,0.0009106621439989729,0.0,4.999999999497949,5.009999006766463e-07,5.0,-5.020511784081805e-12,-5.009999006766464e-12,5.020506235688738e-12,-5.009999009181391e-12,5.009999004546018e-12,5.020508453412731e-12
3,0.0009108621439989729,0.0,4.99999999949795,5.009999012317579e-07,5.0,-5.020497906293997e-12,-5.009999012317579e-12,5.020493210356059e-12,-5.009999007880327e-12,5.009999010097133e-12,5.020499571628534e-12
3,0.0009110621439989729,0.0,4.999999999497949,5.009999013427802e-07,5.0,-5.020511784081805e-12,-5.009999013427802e-12,5.020506241336604e-12,-5.009999031234033e-12,5.009999014538025e-12,5.020508453412731e-12
3,0.0009112621439989729,0.0,4.99999999949795,5.009999010097133e-07,5.0,-5.020497906293997e-12,-5.009999010097133e-12,5.020493170421169e-12,-5.009999007880327e-12,5.009999010097133e-12,5.020499571628534e-12
3,0.0009114621439989729,0.0,4.999999999497949,5.009999006766463e-07,5.0,-5.020511784081805e-12,-5.009999006766464e-12,5.020506237938062e-12,-5.009999002979747e-12,5.009999007876687e-12,5.020508453412731e-12
3,0.0009116621439989729,0.0,4.99999999949795,5.00999900565624e-07,5.0,-5.020497906293997e-12,-5.009999005656241e-12,5.020493159495341e-12,-5.009999006731095e-12,5.009999003435795e-12,5.020499571628534e-12
3,0.000911862143998973,0.0,4.999999999497949,5.009999006766463e-07,5.0,-5.020511784081805e-12,-5.009999006766464e-12,5.020506235688738e-12,-5.009999009181391e-12,5.009999004546018e-12,5.020508453412731e-12
3,0.000912062143998973,0.0,4.99999999949795,5.009999012317579e-07,5.0,-5.020497906293997e-12,-5.009999012317579e-12,5.020493210356059e-12,-5.009999007880327e-12,5.009999010097133e-12,5.020499571628534e-12
3,0.000912262143998973,0.0,4.999999999497949,5.009999013427802e-07,5.0,-5.020511784081805e-12,-5.009999013427802e-12,5.020506241336604e-12,-5.009999031234033e-12,5.009999014538025e-12,5.020508453412731e-12
3,0.000912462143998973,0.0,4.99999999949795,5.009999010097133e-07,5.0,-5.020497906293997e-12,-5.009999010097133e-12,5.020493170421169e-12,-5.009999007880327e-12,5.009999010097133e-12,5.020499571628534e-12
3,0.000912662143998973,0.0,4.999999999497949,5.009999006766463e-07,5.0,-5.020511784081805e-12,-5.009999006766464e-12,5.020506237938062e-12,-5.009999002979747e-12,5.009999007876687e-12,5.020508453412731e-12
3,0.000912862143998973,0.0,4.99999999949795,5.00999900565624e-07,5.0,-5.020497906293997e-12,-5.009999005656241e-12,5.020493159495341e-12,-5.009999006731095e-12,5.009999003435795e-12,5.020499571628534e-12
3,0.000913062143998973,0.0,4.999999999497949,5.009999006766463e-07,5.0,-5.020511784081805e-12,-5.009999006766464e-12,5.020506235688738e-12,-5.009999009181391e-12,5.009999004546018e-12,5.020508453412731e-12
3,0.000913262143998973,0.0,4.99999999949795,5.009999012317579e-07,5.0,-5.020497906293997e-12,-5.009999012317579e-12,5.020493210356059e-12,-5.009999007880327e-12,5.009999010097133e-12,5.020499571628534e-12
3,0.000913462143998973,0.0,4.999999999497949,5.009999013427802e-07,5.0,-5.020511784081805e-12,-5.009999013427802e-12,5.020506241336604e-12,-5.009999031234033e-12,5.009999014538025e-12,5.020508453412731e-12
3,0.000913662143998973,0.0,4.99999999949795,5.009999010097133e-07,5.0,-5.020497906293997e-12,-5.009999010097133e-12,5.020493170421169e-12,-5.009999007880327e-12,5.009999010097133e-12,5.020499571628534e-12
3,0.000913862143998973,0.0,4.999999999497949,5.009999006766463e-07,5.0,-5.020511784081805e-12,-5.009999006766464e-12,5.020506237938062e-12,-5.009999002979747e-12,5.009999007876687e-12,5.020508453412731e-12
3,0.000914062143998973,0.0,4.99999999949795,5.00999900565624e-07,5.0,-5.020497906293997e-12,-5.009999005656241e-12,5.020493159495341e-12,-5.009999006731095e-12,5.009999003435795e-12,5.020499571628534e-12
3,0.000914262143998973,0.0,4.999999999497949,5.009999006766463e-07,5.0,-5.020511784081805e-12,-5.009999006766464e-12,5.020506235688738e-12,-5.009999009181391e-12,5.009999004546018e-12,5.020508453412731e-12
3,0.000914462143998973,0.0,4.99999999949795,5.009999012317579e-07,5.0,-5.020497906293997e-12,-5.009999012317579e-12,5.020493210356059e-12,-5.009999007880327e-12,5.009999010097133e-12,5.020499571628534e-12
3,0.000914662143998973,0.0,4.999999999497949,5.009999013427802e-07,5.0,-5.020511784081805e-12,-5.009999013427802e-12,5.020506241336604e-12,-5.009999031234033e-12,5.009999014538025e-12,5.020508453412731e-12
3,0.000914862143998973,0.0,4.99999999949795,5.009999010097133e-07,5.0,-5.020497906293997e-12,-5.009999010097133e-12,5.020493170421169e-12,-5.009999007880327e-12,5.009999010097133e-12,5.020499571628534e-12
3,0.000915062143998973,0.0,4.999999999497949,5.009999006766463e-07,5.0,-5.020511784081805e-12,-5.009999006766464e-12,5.020506237938062e-12,-5.009999002979747e-12,5.009999007876687e-12,5.020508453412731e-12
