case,time,v(offset),v(sum),v(vn),v(in),v(out),v(vp),i(vp),i(v1),i(r1),i(r2),i(vn),i(v2),i(rf)
2,0.0025475000000000723,0.0,-1.923339462533979e-05,-12.0,-0.05880806504654779,0.05875036467033781,12.0,-0.001150448573236634,5.878883165192248e-06,-5.878883165192245e-06,1.923339462533979e-09,0.001144572202661428,-1.923339462530857e-09,5.876959806496315e-06
2,0.0025485000000000724,0.0,-1.919719634284334e-05,-12.0,-0.060007981248342,0.0599503894673415,12.0,-0.001150508101304673,5.998878405199916e-06,-5.998878405199916e-06,1.919719634284334e-09,0.001144511743905552,-1.919719634283987e-09,5.996958666368435e-06
2,0.0025495000000000725,0.0,-1.916024018910542e-05,-12.0,-0.06120552843778665,0.06114804752561692,12.0,-0.00115056750254346,6.118636819759753e-06,-6.118636819759755e-06,1.916024018910542e-09,0.001144451395046345,-1.91602401891193e-09,6.116720776580603e-06
2,0.0025505000000000727,0.0,-1.912252762289318e-05,-12.0,-0.06240065933776991,0.06234329156367596,12.0,-0.001150626774664038,6.238153681014702e-06,-6.238153681014702e-06,1.912252762289318e-09,0.001144391158522386,-1.912252762289318e-09,6.236241409129885e-06
2,0.002551500000000073,0.0,-1.908406013310937e-05,-12.0,-0.06359332676656886,0.06353607439532893,12.0,-0.001150685915383547,6.357424270643574e-06,-6.357424270643575e-06,1.908406013310937e-09,0.001144331036768802,-1.908406013312325e-09,6.355515845546204e-06
2,0.002552500000000073,0.0,-1.9044839238265e-05,-12.0,-0.0647834836397163,0.0647263489315531,12.0,-0.001150744922425293,6.476443880047803e-06,-6.476443880047803e-06,1.9044839238265e-09,0.00114427103221718,-1.904483923827541e-09,6.474539377079136e-06
2,0.002553500000000073,0.0,-1.900486648680547e-05,-12.0,-0.06597108297185673,0.06591406818234764,12.0,-0.001150803793518838,6.595207810536995e-06,-6.595207810536994e-06,1.900486648680547e-09,0.001144211147295461,-1.900486648678118e-09,6.593307304883445e-06
2,0.002554500000000073,0.0,-1.896414345665953e-05,-12.0,-0.0671560778786027,0.06709918525859128,12.0,-0.001150862526400077,6.713711373514604e-06,-6.713711373514604e-06,1.896414345665953e-09,0.001144151384427819,-1.8964143456663e-09,6.711814940204794e-06
2,0.0025555000000000733,0.0,-1.892267175548912e-05,-12.0,-0.06833842157838296,0.06828165337388979,12.0,-0.001150921118811316,6.831949890662747e-06,-6.831949890662747e-06,1.892267175548912e-09,0.001144091746034575,-1.892267175549953e-09,6.830057604564529e-06
2,0.0025565000000000735,0.0,-1.888045302064073e-05,-12.0,-0.0695180673942941,0.06946142584642766,12.0,-0.00115097956850136,6.949918694127348e-06,-6.949918694127347e-06,1.888045302064073e-09,0.001144032234532074,-1.888045302062685e-09,6.948030629944829e-06
2,0.0025575000000000736,0.0,-1.883748891857648e-05,-12.0,-0.07069496875593784,0.07063845610080721,12.0,-0.001151037873225578,7.067613126701929e-06,-7.067613126701926e-06,1.883748891857648e-09,0.0011439728523326,-1.883748891854872e-09,7.065729358972579e-06
2,0.0025585000000000737,0.0,-1.879378114564428e-05,-12.0,-0.07186907920126427,0.07181269766988953,12.0,-0.001151096030745994,7.185028542011867e-06,-7.185028542011862e-06,1.879378114564428e-09,0.001143913601844251,-1.879378114560612e-09,7.183149145103518e-06
2,0.002559500000000074,0.0,-1.874933142709603e-05,-12.0,-0.07304035237840406,0.07298410419662946,12.0,-0.00115115403883136,7.302160304697694e-06,-7.302160304697697e-06,1.874933142709604e-09,0.001143854485470845,-1.874933142712379e-09,7.300285352805655e-06
2,0.002560500000000074,0.0,-1.87041415179133e-05,-12.0,-0.07420874204749643,0.07415262943590127,12.0,-0.00115121189525723,7.419003790597854e-06,-7.419003790597852e-06,1.87041415179133e-09,0.001143795505611817,-1.870414151789249e-09,7.417133357741919e-06
2,0.002561500000000074,0.0,-1.86582132019851e-05,-12.0,-0.07537420208251912,0.07531822725633103,12.0,-0.001151269597806052,7.535554386931715e-06,-7.535554386931713e-06,1.86582132019851e-09,0.0011437366646621,-1.865821320197816e-09,7.533688546953302e-06
2,0.0025625000000000743,0.0,-1.861154829239584e-05,-12.0,-0.07653668647310424,0.0764808516421116,12.0,-0.001151327144267228,7.651807492481184e-06,-7.651807492481184e-06,1.861154829239584e-09,0.00114367796501204,-1.861154829240624e-09,7.649946319040401e-06
2,0.0025635000000000744,0.0,-1.856414863152245e-05,-12.0,-0.07769614932635921,0.07764045669482315,12.0,-0.001151384532437197,7.767758517772769e-06,-7.767758517772769e-06,1.856414863152245e-09,0.001143619409047274,-1.856414863151551e-09,7.765902084345467e-06
2,0.0025645000000000745,0.0,-1.851601609039605e-05,-12.0,-0.07885254486867589,0.07879699663524452,12.0,-0.001151441760119516,7.88340288525855e-06,-7.88340288525855e-06,1.851601609039605e-09,0.001143560999148633,-1.851601609039258e-09,7.881551265133491e-06
2,0.0025655000000000747,0.0,-1.846715256938539e-05,-12.0,-0.080005827447539,0.0799504258051593,12.0,-0.001151498825124929,7.99873602949696e-06,-7.998736029496962e-06,1.846715256938539e-09,0.001143502737692034,-1.846715256939927e-09,7.99688929577287e-06
2,0.002566500000000075,0.0,-1.841755999730521e-05,-12.0,-0.08115595153332572,0.0811006986691582,12.0,-0.001151555725271446,8.11375339733284e-06,-8.113753397332842e-06,1.841755999730521e-09,0.001143444627048381,-1.841755999732603e-09,8.11191162291555e-06
2,0.002567500000000075,0.0,-1.836724033213791e-05,-12.0,-0.08230287172110717,0.08224776981643837,12.0,-0.001151612458384417,8.228450448077503e-06,-8.228450448077504e-06,1.836724033213791e-09,0.001143386669583453,-1.836724033215872e-09,8.22661370567705e-06
2,0.002568500000000075,0.0,-1.831619556024941e-05,-12.0,-0.0834465427324388,0.0833915939625961,12.0,-0.00115166902229661,8.342822653687856e-06,-8.342822653687856e-06,1.831619556024941e-09,0.001143328867657799,-1.831619556026329e-09,8.340991015815636e-06
2,0.002569500000000075,0.0,-1.826442769681594e-05,-12.0,-0.08458691941714608,0.08453212595141137,12.0,-0.001151725414848272,8.456865498944925e-06,-8.456865498944927e-06,1.826442769681594e-09,0.001143271223626645,-1.826442769683329e-09,8.455039037910817e-06
2,0.0025705000000000753,0.0,-1.821193878555685e-05,-12.0,-0.08572395675511142,0.08566932075663539,12.0,-0.001151781633887226,8.570574481632588e-06,-8.570574481632588e-06,1.821193878555685e-09,0.001143213739839773,-1.821193878555685e-09,8.568753269542094e-06
2,0.0025715000000000755,0.0,-1.815873089851955e-05,-12.0,-0.08685760985804634,0.08680313348376348,12.0,-0.00115183767726892,8.683945112714784e-06,-8.683945112714784e-06,1.815873089851955e-09,0.001143156418641429,-1.815873089850567e-09,8.6821292214662e-06
2,0.0025725000000000756,0.0,-1.810480613629456e-05,-12.0,-0.08798783397126812,0.0879335193718112,12.0,-0.001151893542856517,8.796972916513182e-06,-8.796972916513182e-06,1.810480613629456e-09,0.001143099262370212,-1.810480613630844e-09,8.79516241779475e-06
2,0.0025735000000000757,0.0,-1.805016662767556e-05,-12.0,-0.08911458447546401,0.0890604337950793,12.0,-0.001151949228520955,8.909653430883634e-06,-8.909653430883634e-06,1.805016662767556e-09,0.001143042273358974,-1.805016662766168e-09,8.907848396170699e-06
2,0.002574500000000076,0.0,-1.799481452977036e-05,-12.0,-0.09023781688845406,0.09018383226491661,12.0,-0.00115200473214103,9.02198220739243e-06,-9.02198220739243e-06,1.799481452977037e-09,0.001142985453934714,-1.799481452977037e-09,9.020182707944638e-06
2,0.002575500000000076,0.0,-1.793875202760198e-05,-12.0,-0.09135748686694461,0.09130367043147428,12.0,-0.001152060051603463,9.1339548114917e-06,-9.133954811491702e-06,1.793875202760198e-09,0.001142928806418467,-1.793875202760892e-09,9.132160918350188e-06
2,0.002576500000000076,0.0,-1.788198133461164e-05,-12.0,-0.09247355020828335,0.0924199040854597,12.0,-0.001152115184802966,9.245566822694874e-06,-9.245566822694876e-06,1.788198133461164e-09,0.001142872333125217,-1.788198133461511e-09,9.243778606679431e-06
2,0.0025775000000000763,0.0,-1.782450469174288e-05,-12.0,-0.09358596285219933,0.09353248915987908,12.0,-0.001152170129642321,9.35681383475076e-06,-9.35681383475076e-06,1.782450469174288e-09,0.001142816036363779,-1.7824504691729e-09,9.355031366457083e-06
2,0.0025785000000000764,0.0,-1.776632436824993e-05,-12.0,-0.09469468088254673,0.09464138173177876,12.0,-0.001152224884032448,9.46769145581785e-06,-9.467691455817848e-06,1.776632436824993e-09,0.001142759918436693,-1.776632436824993e-09,9.4659148056147e-06
2,0.0025795000000000765,0.0,-1.770744266077484e-05,-12.0,-0.09579966052903677,0.09574653802398002,12.0,-0.001152279445892467,9.5781953086376e-06,-9.5781953086376e-06,1.770744266077484e-09,0.001142703981640139,-1.770744266077484e-09,9.576424546664079e-06
2,0.0025805000000000767,0.0,-1.764786189398238e-05,-12.0,-0.09690085816896381,0.09684791440680324,12.0,-0.001152333813149782,9.688321030706985e-06,-9.688321030706983e-06,1.764786189398238e-09,0.001142648228263814,-1.76478618939685e-09,9.686556226869722e-06
2,0.002581500000000077,0.0,-1.758758441988695e-05,-12.0,-0.09799823032893179,0.09794546739979627,12.0,-0.001152387983740136,9.798064274451192e-06,-9.79806427445119e-06,1.758758441988695e-09,0.001142592660590832,-1.758758441987307e-09,9.796305498421617e-06
2,0.002582500000000077,0.0,-1.752661261809896e-05,-12.0,-0.09909173368656499,0.09903915367344455,12.0,-0.001152441955607686,9.90742070739469e-06,-9.90742070739469e-06,1.752661261809896e-09,0.001142537280897638,-1.752661261809202e-09,9.905668028606266e-06
2,0.002583500000000077,0.0,-1.746494889581091e-05,-12.0,-0.1001813250722257,0.1001289300508888,12.0,-0.001152495726705078,1.001638601233299e-05,-1.001638601233299e-05,1.746494889581091e-09,0.001142482091453875,-1.746494889583172e-09,1.001463949997846e-05
2,0.002584500000000077,0.0,-1.740259568710351e-05,-12.0,-0.1012669614707099,0.1012147535096226,12.0,-0.001152549294993492,1.012495588750227e-05,-1.012495588750228e-05,1.740259568710351e-09,0.001142427094522317,-1.740259568713126e-09,1.012321561053097e-05
2,0.0025855000000000773,0.0,-1.733955545386162e-05,-12.0,-0.1023486000229526,0.1022965811831954,12.0,-0.001152602658442741,1.023312604674987e-05,-1.023312604674987e-05,1.733955545386162e-09,0.001142372292358733,-1.733955545386856e-09,1.023139207386493e-05
2,0.0025865000000000775,0.0,-1.727583068440036e-05,-12.0,-0.1034261980277146,0.1033743703629031,12.0,-0.001152655815031314,1.034089221970302e-05,-1.034089221970302e-05,1.727583068440036e-09,0.001142317687211804,-1.727583068440036e-09,1.033916461935875e-05
2,0.0025875000000000776,0.0,-1.721142389481123e-05,-12.0,-0.1044997129432726,0.1044480784994739,12.0,-0.001152708762746446,1.044825015193778e-05,-1.044825015193778e-05,1.721142389481123e-09,0.001142263281323023,-1.721142389481817e-09,1.044652899233687e-05
2,0.0025885000000000777,0.0,-1.714633762741474e-05,-12.0,-0.1055691023890957,0.1055176632047501,12.0,-0.001152761499584192,1.055519560514683e-05,-1.055519560514683e-05,1.714633762741474e-09,0.001142209076926576,-1.714633762742168e-09,1.055348095423775e-05
2,0.002589500000000078,0.0,-1.70805744519123e-05,-12.0,-0.1066343241475204,0.1065830822533589,12.0,-0.001152814023549486,1.066172435730685e-05,-1.066172435730685e-05,1.70805744519123e-09,0.001142155076249258,-1.70805744519123e-09,1.066001628278108e-05
2,0.002590500000000078,0.0,-1.701413696426901e-05,-12.0,-0.1076953361654149,0.1076442935843807,12.0,-0.001152866332656211,1.076783220284506e-05,-1.076783220284506e-05,1.701413696426901e-09,0.001142101281510356,-1.701413696428983e-09,1.07661307721345e-05
2,0.002591500000000078,0.0,-1.694702778748391e-05,-12.0,-0.1087520965558409,0.1087012553030082,12.0,-0.001152918424927258,1.087351495280534e-05,-1.087351495280535e-05,1.694702778748391e-09,0.001142047694921562,-1.694702778750473e-09,1.087182023307957e-05
2,0.0025925000000000782,0.0,-1.687924957076425e-05,-12.0,-0.1098045635997084,0.1097539256822036,12.0,-0.001152970298394593,1.097876843501376e-05,-1.097876843501376e-05,1.687924957076426e-09,0.001141994318686866,-1.687924957077119e-09,1.097708049317744e-05
2,0.0025935000000000784,0.0,-1.681080498993487e-05,-12.0,-0.1108526957474205,0.1108022631643426,12.0,-0.001153021951099321,1.108358849424306e-05,-1.108358849424305e-05,1.681080498993487e-09,0.001141941155002447,-1.681080498990711e-09,1.108190739693325e-05
2,0.0025945000000000785,0.0,-1.674169674693166e-05,-12.0,-0.1118964516205152,0.1118462263628574,12.0,-0.001153073381091748,1.118797099237683e-05,-1.118797099237683e-05,1.674169674693166e-09,0.001141888206056585,-1.674169674692472e-09,1.118629680596044e-05
2,0.0025955000000000786,0.0,-1.667192757004443e-05,-12.0,-0.1129357900132968,0.1128857740638674,12.0,-0.001153124586431448,1.129191180857268e-05,-1.129191180857268e-05,1.667192757004443e-09,0.00114183547402955,-1.667192757003055e-09,1.129024459914374e-05
2,0.0025965000000000788,0.0,-1.660150021364631e-05,-12.0,-0.1139706698944663,0.1139208652278104,12.0,-0.001153175565187317,1.139540683942527e-05,-1.139540683942527e-05,1.660150021364631e-09,0.001141782961093516,-1.660150021364631e-09,1.139374667280241e-05
2,0.002597500000000079,0.0,-1.653041745792311e-05,-12.0,-0.1150010504087363,0.1149514589910584,12.0,-0.001153226315437645,1.149845199912784e-05,-1.149845199912784e-05,1.653041745792311e-09,0.001141730669412443,-1.653041745791617e-09,1.149679894085163e-05
2,0.002598500000000079,0.0,-1.645868210931739e-05,-12.0,-0.1160268908784506,0.1159775146675358,12.0,-0.001153276835270172,1.160104321963413e-05,-1.160104321963413e-05,1.645868210931739e-09,0.001141678601141983,-1.645868210933127e-09,1.159939733496451e-05
2,0.002599500000000079,0.0,-1.63862969994738e-05,-12.0,-0.1170481508051823,0.1169989917503209,12.0,-0.001153327122782141,1.170317645081828e-05,-1.170317645081829e-05,1.63862969994738e-09,0.001141626758429397,-1.638629699950156e-09,1.170153780473204e-05
2,0.0026005000000000793,0.0,-1.631326498634927e-05,-12.0,-0.1180647898713394,0.1180158499132477,12.0,-0.001153377176080377,1.18048476606353e-05,-1.18048476606353e-05,1.631326498634928e-09,0.001141575143413428,-1.631326498632846e-09,1.18032163178234e-05
2,0.0026015000000000794,0.0,-1.623958895273503e-05,-12.0,-0.1190767679417516,0.1190280490124975,12.0,-0.001153426993281338,1.190605283527989e-05,-1.190605283527989e-05,1.623958895273503e-09,0.001141523758224221,-1.623958895272115e-09,1.190442886014502e-05
2,0.0026025000000000796,0.0,-1.616527180745703e-05,-12.0,-0.1200840450652564,0.1200355490881813,12.0,-0.001153476572511167,1.200678797934489e-05,-1.200678797934489e-05,1.616527180745703e-09,0.001141472604983225,-1.616527180748478e-09,1.200517143599887e-05
2,0.0026035000000000797,0.0,-1.609031648432124e-05,-12.0,-0.12108658147628,0.1210383103659239,12.0,-0.001153525911905764,1.210704911597957e-05,-1.210704911597957e-05,1.609031648432124e-09,0.001141421685803079,-1.609031648430043e-09,1.210544006824082e-05
2,0.00260450000000008,0.0,-1.601472594232184e-05,-12.0,-0.1220843375963998,0.1220362932584256,12.0,-0.00115357500961084,1.220683228704574e-05,-1.220683228704574e-05,1.601472594232184e-09,0.001141371002787533,-1.60147259423496e-09,1.220523079843679e-05
2,0.00260550000000008,0.0,-1.593850316578688e-05,-12.0,-0.1230772740359137,0.1230294583670313,12.0,-0.001153623863781971,1.230613355327479e-05,-1.230613355327479e-05,1.593850316578688e-09,0.001141320558031332,-1.593850316580076e-09,1.230453968701971e-05
2,0.00260650000000008,0.0,-1.586165116367055e-05,-12.0,-0.1240653515953901,0.1240177664832826,12.0,-0.001153672472584661,1.240494899442265e-05,-1.240494899442264e-05,1.586165116367056e-09,0.001141270353620136,-1.586165116365668e-09,1.240336281344463e-05
2,0.0026075000000000802,0.0,-1.578417297001811e-05,-12.0,-0.1250485312672195,0.1250011785904677,12.0,-0.0011537208341944,1.250327470942495e-05,-1.250327470942495e-05,1.578417297001811e-09,0.001141220391630409,-1.578417297003892e-09,1.250169627634377e-05
2,0.0026085000000000804,0.0,-1.570607164343152e-05,-12.0,-0.1260267742371518,0.1259796558651608,12.0,-0.001153768946796719,1.260110681655084e-05,-1.260110681655084e-05,1.570607164343152e-09,0.00114117067412933,-1.570607164345928e-09,1.259953619368043e-05
2,0.0026095000000000805,0.0,-1.562735026730544e-05,-12.0,-0.1270000418858302,0.1269531596787548,12.0,-0.001153816808587245,1.269844145355629e-05,-1.269844145355629e-05,1.562735026730544e-09,0.001141121203174695,-1.56273502673332e-09,1.269687870290222e-05
2,0.0026105000000000806,0.0,-1.554801194923738e-05,-12.0,-0.1279682957903133,0.1279216515989855,12.0,-0.001153864417771762,1.279527477783641e-05,-1.279527477783641e-05,1.554801194923738e-09,0.001141071980814814,-1.554801194921657e-09,1.279371996109348e-05
2,0.0026115000000000808,0.0,-1.54680598215412e-05,-12.0,-0.128931497725596,0.1288850933914507,12.0,-0.001153911772566268,1.289160296657745e-05,-1.289160296657744e-05,1.54680598215412e-09,0.001141023009088422,-1.546805982152039e-09,1.289005614512723e-05
2,0.002612500000000081,0.0,-1.538749704028952e-05,-12.0,-0.129889609666114,0.1298434470211181,12.0,-0.001153958871197016,1.298742221690737e-05,-1.298742221690737e-05,1.538749704028952e-09,0.001140974290024592,-1.538749704028258e-09,1.298588345181584e-05
2,0.002613500000000081,0.0,-1.530632678620192e-05,-12.0,-0.130842593787249,0.1307966746538271,12.0,-0.001154005711900591,1.308272874604628e-05,-1.308272874604628e-05,1.530632678620192e-09,0.001140925825642618,-1.530632678622967e-09,1.308119809806133e-05
2,0.002614500000000081,0.0,-1.52245522635347e-05,-12.0,-0.1317904124668202,0.131744738657784,12.0,-0.001154052292923946,1.317751879145567e-05,-1.317751879145567e-05,1.52245522635347e-09,0.001140877617951933,-1.522455226352776e-09,1.317599632100476e-05
2,0.0026155000000000813,0.0,-1.514217670071927e-05,-12.0,-0.132733028286568,0.1326876016050441,12.0,-0.001154098612524462,1.327178861098673e-05,-1.327178861098673e-05,1.514217670071927e-09,0.001140829668952025,-1.514217670071233e-09,1.327027437817449e-05
2,0.0026165000000000814,0.0,-1.505920334965438e-05,-12.0,-0.133670404033635,0.133625226272994,12.0,-0.001154144668970008,1.336553448302854e-05,-1.336553448302853e-05,1.505920334965438e-09,0.001140781980632313,-1.505920334963357e-09,1.336402854763437e-05
2,0.0026175000000000816,0.0,-1.497563548595593e-05,-12.0,-0.13460250270203,0.1345575756458158,12.0,-0.001154190460538983,1.345875270665441e-05,-1.345875270665441e-05,1.497563548595593e-09,0.001140734554972091,-1.497563548594899e-09,1.345725512813018e-05
2,0.0026185000000000817,0.0,-1.489147640885286e-05,-12.0,-0.1355292874940958,0.1354846129159545,12.0,-0.001154235985520386,1.35514396017687e-05,-1.35514396017687e-05,1.489147640885286e-09,0.001140687393940401,-1.489147640888061e-09,1.354995043923634e-05
2,0.002619500000000082,0.0,-1.480672944060429e-05,-12.0,-0.1364507218219542,0.1364063014855651,12.0,-0.001154281242213838,1.364359150925136e-05,-1.364359150925136e-05,1.48067294406043e-09,0.00114064049949596,-1.48067294406043e-09,1.364211082150057e-05
2,0.002620500000000082,0.0,-1.472139792703386e-05,-12.0,-0.1373667693089566,0.1373226049679615,12.0,-0.001154326228929666,1.373520479110296e-05,-1.373520479110296e-05,1.472139792703386e-09,0.001140593873587063,-1.472139792703386e-09,1.373373263658886e-05
2,0.002621500000000082,0.0,-1.463548523659985e-05,-12.0,-0.1382773937911157,0.138233487189051,12.0,-0.001154370943988939,1.382627583058791e-05,-1.382627583058791e-05,1.463548523659986e-09,0.001140547518151486,-1.463548523661373e-09,1.382481226742876e-05
2,0.0026225000000000822,0.0,-1.454899476126259e-05,-12.0,-0.1391825593185368,0.1391389121887631,12.0,-0.001154415385723521,1.391680103237755e-05,-1.391680103237755e-05,1.454899476126259e-09,0.001140501435116395,-1.454899476124871e-09,1.391534611835244e-05
2,0.0026235000000000824,0.0,-1.446192991522849e-05,-12.0,-0.1400822301568352,0.1400388442224702,12.0,-0.001154459552476114,1.400677682269199e-05,-1.4006776822692e-05,1.446192991522849e-09,0.001140455626398268,-1.446192991524237e-09,1.400533061523854e-05
2,0.0026245000000000825,0.0,-1.43742941358313e-05,-12.0,-0.1409763707885457,0.1409332477623952,12.0,-0.001154503442600327,1.409619964944099e-05,-1.409619964944099e-05,1.43742941358313e-09,0.001140410093902777,-1.437429413581742e-09,1.409476220565311e-05
2,0.0026255000000000826,0.0,-1.428609088267169e-05,-12.0,-0.1418649459145282,0.1418220874990192,12.0,-0.001154547054460706,1.418506598236455e-05,-1.418506598236455e-05,1.428609088267169e-09,0.001140364839524731,-1.428609088267169e-09,1.418363735899019e-05
2,0.0026265000000000828,0.0,-1.419732363783927e-05,-12.0,-0.1427479204553571,0.1427053283424704,12.0,-0.001154590386432796,1.427337231317193e-05,-1.427337231317193e-05,1.419732363783927e-09,0.001140319865147954,-1.419732363781151e-09,1.427195256661082e-05
2,0.002627500000000083,0.0,-1.41079959057322e-05,-12.0,-0.1436252595527101,0.1435829354239129,12.0,-0.001154633436903182,1.436111515568044e-05,-1.436111515568044e-05,1.41079959057322e-09,0.001140275172645218,-1.410799590569056e-09,1.435970434198187e-05
2,0.002628500000000083,0.0,-1.401811121276575e-05,-12.0,-0.1444969285707418,0.1444548740969223,12.0,-0.001154676204269536,1.44482910459529e-05,-1.44482910459529e-05,1.401811121276575e-09,0.001140230763878144,-1.401811121274493e-09,1.444688922081351e-05
2,0.002629500000000083,0.0,-1.392767310748333e-05,-12.0,-0.1453628930974523,0.1453211099388532,12.0,-0.001154718686940684,1.453489654243448e-05,-1.453489654243449e-05,1.392767310748333e-09,0.001140186640697109,-1.392767310750415e-09,1.453350376119607e-05
2,0.0026305000000000833,0.0,-1.383668516014014e-05,-12.0,-0.1462231189460441,0.1461816087521968,12.0,-0.00115476088333662,1.46209282260884e-05,-1.46209282260884e-05,1.383668516014014e-09,0.00114014280494117,-1.383668516012626e-09,1.46195445437357e-05
2,0.0026315000000000834,0.0,-1.374515096285583e-05,-12.0,-0.1470775721562744,0.1470363365659343,12.0,-0.001154802791888591,1.470638270053115e-05,-1.470638270053115e-05,1.374515096285584e-09,0.001140099258437963,-1.374515096286971e-09,1.470500817168972e-05
2,0.0026325000000000836,0.0,-1.365307412906636e-05,-12.0,-0.1479262189957926,0.1478852596368746,12.0,-0.001154844411039105,1.479125659216635e-05,-1.479125659216635e-05,1.365307412906636e-09,0.001140056003003633,-1.365307412906636e-09,1.478989127110037e-05
2,0.0026335000000000837,0.0,-1.356045829400271e-05,-12.0,-0.1487690259614751,0.1487283444509885,12.0,-0.001154885739242015,1.487554655031811e-05,-1.487554655031811e-05,1.356045829400271e-09,0.001140013040442717,-1.356045829402353e-09,1.487419049092825e-05
2,0.002634500000000084,0.0,-1.346730711376809e-05,-12.0,-0.1496059597807465,0.1495655577247322,12.0,-0.001154926774962532,1.495924924736328e-05,-1.495924924736328e-05,1.346730711376809e-09,0.001139970372548095,-1.346730711375421e-09,1.495790250318459e-05
2,0.002635500000000084,0.0,-1.3373624265893e-05,-12.0,-0.1504369874128918,0.1503968664063579,12.0,-0.001154967516677291,1.504236137886259e-05,-1.504236137886259e-05,1.3373624265893e-09,0.001139928001100876,-1.3373624265893e-09,1.504102400306238e-05
2,0.002636500000000084,0.0,-1.327941344875239e-05,-12.0,-0.1512620760503633,0.151222237677223,12.0,-0.001155007962874395,1.512487966369146e-05,-1.512487966369146e-05,1.327941344875239e-09,0.001139885927870316,-1.327941344874545e-09,1.512355170906717e-05
2,0.0026375000000000842,0.0,-1.318467838162807e-05,-12.0,-0.1520811931200746,0.152041638953083,12.0,-0.001155048112053441,1.52068008441693e-05,-1.52068008441693e-05,1.318467838162807e-09,0.001139844154613752,-1.318467838163501e-09,1.520548236314646e-05
2,0.0026385000000000844,0.0,-1.308942280450753e-05,-12.0,-0.1528943062846866,0.1528550378853789,12.0,-0.001155087962725586,1.528812168618822e-05,-1.528812168618821e-05,1.308942280450753e-09,0.00113980268307649,-1.308942280448672e-09,1.528681273081834e-05
2,0.0026395000000000845,0.0,-1.29936504777925e-05,-12.0,-0.1537013834438831,0.1536624023625131,12.0,-0.00115512751341358,1.536883897934053e-05,-1.536883897934053e-05,1.29936504777925e-09,0.001139761514991746,-1.299365047780637e-09,1.53675396012991e-05
2,0.0026405000000000846,0.0,-1.289736518257645e-05,-12.0,-0.1545023927356405,0.1544637005111191,12.0,-0.001155166762651807,1.544894953704579e-05,-1.544894953704579e-05,1.289736518257645e-09,0.001139720652080545,-1.289736518259726e-09,1.544765978763017e-05
2,0.0026415000000000848,0.0,-1.280057071985363e-05,-12.0,-0.1552973025374828,0.1552589006973175,12.0,-0.001155205708986339,1.55284501966763e-05,-1.552845019667629e-05,1.280057071985363e-09,0.001139680096051643,-1.280057071983976e-09,1.552717012680374e-05
2,0.002642500000000085,0.0,-1.270327091098394e-05,-12.0,-0.1560860814677324,0.1560479715279668,12.0,-0.001155244350974966,1.560733781968214e-05,-1.560733781968214e-05,1.270327091098394e-09,0.001139639848601449,-1.270327091098394e-09,1.560606747988778e-05
2,0.002643500000000085,0.0,-1.260546959714476e-05,-12.0,-0.1568686983867484,0.1568308818519022,12.0,-0.001155282687187243,1.568560929171512e-05,-1.568560929171512e-05,1.260546959714476e-09,0.001139599911413935,-1.260546959713782e-09,1.568434873214994e-05
2,0.002644500000000085,0.0,-1.250717063935869e-05,-12.0,-0.1576451223981538,0.157607600761164,12.0,-0.001155320716204522,1.576326152275145e-05,-1.576326152275144e-05,1.250717063935869e-09,0.001139560286160572,-1.2507170639324e-09,1.576201079318034e-05
2,0.0026455000000000853,0.0,-1.24083779182646e-05,-12.0,-0.158415322850059,0.1583780975922205,12.0,-0.001155358436620024,1.584029144721408e-05,-1.584029144721408e-05,1.24083779182646e-09,0.00113952097450022,-1.24083779182646e-09,1.583905059701388e-05
2,0.0026465000000000854,0.0,-1.230909533403435e-05,-12.0,-0.1591792693362682,0.1591423419271752,12.0,-0.001155395847038842,1.591669602409342e-05,-1.591669602409342e-05,1.230909533403435e-09,0.00113948197807906,-1.230909533403435e-09,1.591546510225092e-05
2,0.0026475000000000855,0.0,-1.220932680617848e-05,-12.0,-0.1599369316974826,0.1599003035949708,12.0,-0.001155432946077999,1.599247223706764e-05,-1.599247223706764e-05,1.220932680617848e-09,0.001139443298530541,-1.220932680617848e-09,1.59912512921777e-05
2,0.0026485000000000857,0.0,-1.21090762733797e-05,-12.0,-0.1606882800224894,0.1606519526725785,12.0,-0.001155469732366485,1.60676170946216e-05,-1.60676170946216e-05,1.210907627337971e-09,0.001139404937475256,-1.210907627337277e-09,1.606640617488519e-05
2,0.002649500000000086,0.0,-1.200834769334025e-05,-12.0,-0.1614332846493438,0.1613972594861803,12.0,-0.001155506204545302,1.614212763016505e-05,-1.614212763016504e-05,1.200834769334025e-09,0.001139366896520895,-1.200834769333331e-09,1.614092678338737e-05
2,0.002650500000000086,0.0,-1.190714504251816e-05,-12.0,-0.1621719161665378,0.1621361946123388,12.0,-0.00115554236126749,1.621600090214953e-05,-1.621600090214953e-05,1.190714504251816e-09,0.001139329177262158,-1.190714504255286e-09,1.621481017573813e-05
2,0.002651500000000086,0.0,-1.180547231644652e-05,-12.0,-0.1629041454141644,0.1628687288791603,12.0,-0.00115557820119818,1.628923399418479e-05,-1.62892339941848e-05,1.180547231644652e-09,0.001139291781280662,-1.180547231648121e-09,1.628805343514768e-05
2,0.002652500000000086,0.0,-1.17033335287689e-05,-12.0,-0.1636299434850666,0.163594833367447,12.0,-0.001155613723014629,1.636182401515378e-05,-1.636182401515379e-05,1.17033335287689e-09,0.001139254710144892,-1.170333352879666e-09,1.636065367009758e-05
