case,frequency_real,frequency_imag,v(inv)_real,v(inv)_imag,v(noninv)_real,v(noninv)_imag,v(sum)_real,v(sum)_imag,v(vn)_real,v(vn)_imag,v(fb)_real,v(fb)_imag,v(in)_real,v(in)_imag,v(vp)_real,v(vp)_imag,i(vp)_real,i(vp)_imag,i(vin)_real,i(vin)_imag,i(rf)_real,i(rf)_imag,i(rg)_real,i(rg)_imag,i(vn)_real,i(vn)_imag,i(ri)_real,i(ri)_imag,i(rf2)_real,i(rf2)_imag
2,112201.8454301949,0.0,-1.997720569768011,0.06741124570215415,2.99660139540224,-0.1011008834287825,0.000759805011963044,0.02247026543228183,0.0,0.0,0.9988604727309284,-0.03370006980912878,1.0,0.0,0.0,0.0,2.449041476559888e-08,5.613214509865398e-07,-9.992501949880368e-05,2.247026543228183e-06,-9.992401873899869e-05,2.247049013493616e-06,9.988604727309284e-05,-3.370006980912878e-06,2.449041476559888e-08,5.613214509865398e-07,9.99240194988037e-05,-2.247026543228183e-06,9.988704613356561e-05,-3.370040680982687e-06
2,116591.4401179817,0.0,-1.997539430191076,0.07004218109461838,2.996329729008707,-0.1050466626484871,0.0008201844684116999,0.02334723804995246,0.0,0.0,0.9987699178701164,-0.03501532078069049,1.0,0.0,0.0,0.0,2.59987314593646e-08,5.832287819870254e-07,-9.991898155315882e-05,2.334723804995246e-06,-9.991798073297436e-05,2.334747152233296e-06,9.987699178701164e-05,-3.501532078069049e-06,2.59987314593646e-08,5.832287819870254e-07,9.991798155315883e-05,-2.334723804995246e-06,9.987799055692955e-05,-3.50156709338983e-06
2,121152.7658628573,0.0,-1.997343877034337,0.07277527152901925,2.996036445664812,-0.1091456502073339,0.0008853684194315425,0.02425826212125894,0.0,0.0,0.9986721574072214,-0.03638164085817225,1.0,0.0,0.0,0.0,2.762706749481758e-08,6.059867398494276e-07,-9.991246315805684e-05,2.425826212125894e-06,-9.991146227268844e-05,2.425850470388016e-06,9.986721574072215e-05,-3.638164085817225e-06,2.762706749481758e-08,6.059867398494276e-07,9.991146315805686e-05,-2.425826212125894e-06,9.986821441287954e-05,-3.638200467458083e-06
2,125892.5411794151,0.0,-1.997132766554988,0.07561441948327072,2.995719830027675,-0.1134036988968192,0.0009557381100834261,0.02520463846350047,0.0,0.0,0.9985666195650946,-0.03780098095906668,1.0,0.0,0.0,0.0,2.938494653159651e-08,6.29627819815487e-07,-9.990542618899165e-05,2.520463846350047e-06,-9.990442523325357e-05,2.520489050988512e-06,9.985666195650946e-05,-3.780098095906668e-06,2.938494653159651e-08,6.29627819815487e-07,9.990442618899166e-05,-2.520463846350047e-06,9.985766052312903e-05,-3.780135896887628e-06
2,130817.7474260177,0.0,-1.996904864777235,0.07856366869163953,2.995378031426347,-0.1178268733594741,0.001031704862889393,0.02618771497911331,0.0,0.0,0.9984526874575321,-0.03927536261740723,1.0,0.0,0.0,0.0,3.128264375318324e-08,6.541856933392834e-07,-9.989782951371105e-05,2.61877149791133e-06,-9.989682848200622e-05,2.618797685626311e-06,9.984526874575322e-05,-3.927536261740723e-06,3.128264375318324e-08,6.541856933392834e-07,9.989682951371106e-05,-2.61877149791133e-06,9.984626719844075e-05,-3.927575537103342e-06
2,135935.6390878508,0.0,-1.99665884046057,0.08162720829047067,2.995009053315871,-0.1224214563064698,0.001113712421727087,0.02720888803756997,0.0,0.0,0.9983296955739864,-0.04080688005628955,1.0,0.0,0.0,0.0,3.333124401483367e-08,6.796952426177741e-07,-9.988962875782729e-05,2.720888803756997e-06,-9.988862764411487e-05,2.720916012645035e-06,9.983296955739864e-05,-4.080688005628955e-06,3.333124401483367e-08,6.796952426177741e-07,9.98886287578273e-05,-2.720888803756997e-06,9.983396788709425e-05,-4.080728812509011e-06
2,141253.7544622736,0.0,-1.99639325753449,0.0848093769603027,2.994610741931174,-0.1271939547298091,0.001202239473573452,0.02826960385607519,0.0,0.0,0.9981969259975514,-0.04239770225858797,1.0,0.0,0.0,0.0,3.554270532057924e-08,7.061925950671219e-07,-9.988077605264265e-05,2.82696038560752e-06,-9.987977485040318e-05,2.826988655211376e-06,9.981969259975515e-05,-4.239770225858797e-06,3.554270532057924e-08,7.061925950671219e-07,9.987977605264266e-05,-2.82696038560752e-06,9.982069079668116e-05,-4.239812623561057e-06
2,146779.926762205,0.0,-1.996106566961629,0.08811466704455906,2.99418077408369,-0.1321511060793866,0.001297802360774591,0.02937135987245387,0.0,0.0,0.9980536043372009,-0.04405007502596202,1.0,0.0,0.0,0.0,3.792992621376445e-08,7.337151576363929e-07,-9.987121976392253e-05,2.937135987245387e-06,-9.987021846612019e-05,2.93716535860526e-06,9.98053604337201e-05,-4.405007502596202e-06,3.792992621376445e-08,7.337151576363929e-07,9.987021976392255e-05,-2.937135987245387e-06,9.980635848732445e-05,-4.40505155267123e-06
2,152522.2956538998,0.0,-1.995797097988913,0.09154772862194036,2.993716644040158,-0.1372998843706117,0.001400957997308883,0.0305157061026061,0.0,0.0,0.9978988953540834,-0.04576632301471715,1.0,0.0,0.0,0.0,4.050681877421081e-08,7.623016507049205e-07,-9.986090420026911e-05,3.05157061026061e-06,-9.985990279931112e-05,3.051601125966713e-06,9.978988953540835e-05,-4.576632301471715e-06,4.050681877421081e-08,7.623016507049205e-07,9.985990420026912e-05,-3.05157061026061e-06,9.979088743430371e-05,-4.57667806779473e-06
2,158489.3192461092,0.0,-1.995463048743991,0.09511337350620995,2.993215649419513,-0.1426475061831393,0.001512307003289526,0.03170424647376015,0.0,0.0,0.9977318982605154,-0.0475488517353682,1.0,0.0,0.0,0.0,4.328838690281778e-08,7.919921413855266e-07,-9.984976929967104e-05,3.170424647376015e-06,-9.984876778736405e-05,3.17045635162249e-06,9.977318982605155e-05,-4.75488517353682e-06,4.328838690281778e-08,7.919921413855266e-07,9.984876929967105e-05,-3.170424647376015e-06,9.977418755794987e-05,-4.754932722388558e-06
2,164689.7865482846,0.0,-1.995102476131778,0.09881657914321702,2.992674876040087,-0.1482014365054801,0.001632497072760031,0.03293864012347152,0.0,0.0,0.9975516416690847,-0.04940014950083001,1.0,0.0,0.0,0.0,4.62908102544235e-08,8.228280759881371e-07,-9.983775029272399e-05,3.293864012347152e-06,-9.983674866022692e-05,3.293896950987275e-06,9.975516416690847e-05,-4.940014950083002e-06,4.62908102544235e-08,8.228280759881371e-07,9.9836750292724e-05,-3.293864012347152e-06,9.975616171855013e-05,-4.940064350232503e-06
2,171132.8304161757,0.0,-1.994713284983477,0.1026624923706937,2.992091181645726,-0.1539693943738052,0.001762226590663718,0.03422060265288022,0.0,0.0,0.9973570781680541,-0.05132278930600635,1.0,0.0,0.0,0.0,4.953153505404817e-08,8.54852311316795e-07,-9.982477734093362e-05,3.422060265288022e-06,-9.982377557870706e-05,3.422094485890674e-06,9.973570781680542e-05,-5.132278930600636e-06,4.953153505404817e-08,8.54852311316795e-07,9.982377734093363e-05,-3.422060265288022e-06,9.97367051738836e-05,-5.132330253389942e-06
2,177827.9410038899,0.0,-1.994293216407966,0.1066564330015464,2.991461178435623,-0.1599593582460344,0.001902248515687988,0.03555190732113332,0.0,0.0,0.9971470784980173,-0.05331943061914067,1.0,0.0,0.0,0.0,5.302937064466384e-08,8.88109144503435e-07,-9.98107751484312e-05,3.555190732113332e-06,-9.98097732461827e-05,3.555226284020655e-06,9.971470784980174e-05,-5.331943061914067e-06,5.302937064466384e-08,8.88109144503435e-07,9.980977514843121e-05,-3.555190732113332e-06,9.971570499688028e-05,-5.331996381344688e-06
2,184784.9797422266,0.0,-1.993839835292992,0.110803897185989,2.990781214319083,-0.1661795710442389,0.002053374546505671,0.03693438616608855,0.0,0.0,0.9969204253035256,-0.05539282106260586,1.0,0.0,0.0,0.0,5.6804593764892e-08,9.226443410193311e-07,-9.979566254534942e-05,3.693438616608855e-06,-9.979466049197489e-05,3.693475550995022e-06,9.969204253035256e-05,-5.539282106260586e-06,5.6804593764892e-08,9.226443410193311e-07,9.979466254534944e-05,-3.693438616608855e-06,9.969303945077789e-05,-5.53933749908165e-06
2,192014.1938638775,0.0,-1.993350516901192,0.1151105605018702,2.99004735281273,-0.1726385447893998,0.002216479589738585,0.03836993103441651,0.0,0.0,0.9966758064322003,-0.05754579795781353,1.0,0.0,0.0,0.0,6.087906012641753e-08,9.585051603897693e-07,-9.977935204102614e-05,3.836993103441651e-06,-9.977834982454656e-05,3.837031473372686e-06,9.966758064322003e-05,-5.754579795781354e-06,6.087906012641753e-08,9.585051603897693e-07,9.977835204102615e-05,-3.836993103441651e-06,9.966857731902648e-05,-5.754637341579313e-06
2,199526.2314968852,0.0,-1.992822432503614,0.1195822807158788,2.989255351494196,-0.1793450647425623,0.002392506548751783,0.03986049450199623,0.0,0.0,0.9964118077526799,-0.05978128970558938,1.0,0.0,0.0,0.0,6.527632405439743e-08,9.957403791938796e-07,-9.976174934512482e-05,3.986049450199624e-06,-9.97607469526183e-05,3.986089310694127e-06,9.9641180775268e-05,-5.978128970558939e-06,6.527632405439743e-08,9.957403791938796e-07,9.976074934512483e-05,-3.986049450199624e-06,9.964217718707578e-05,-5.978188751848646e-06
2,207332.1573485926,0.0,-1.992252533991262,0.1242251001508957,2.988400638923093,-0.1863081929553031,0.002582471453102753,0.04140809066302747,0.0,0.0,0.9961269054616613,-0.06210231696965456,1.0,0.0,0.0,0.0,7.002176662107562e-08,1.034400310786707e-06,-9.974275285468972e-05,4.140809066302747e-06,-9.974175027221826e-05,4.140850474393411e-06,9.961269054616613e-05,-6.210231696965457e-06,7.002176662107562e-08,1.034400310786707e-06,9.974175285468973e-05,-4.140809066302747e-06,9.961368667307162e-05,-6.210293799282428e-06
2,215443.4690031854,0.0,-1.991637537403174,0.1290452475865354,2.987478289937033,-0.1935372711200926,0.002787468949149052,0.04301479576354004,0.0,0.0,0.9958194578492919,-0.06451199362674,1.0,0.0,0.0,0.0,7.514273274444871e-08,1.074536821106011e-06,-9.972225310508509e-05,4.301479576354004e-06,-9.972125031761614e-05,4.301522591149769e-06,9.95819457849292e-05,-6.451199362674e-06,7.514273274444871e-08,1.074536821106011e-06,9.97212531050851e-05,-4.301479576354004e-06,9.958294160438705e-05,-6.451263874667629e-06
2,223872.1138568308,0.0,-1.990973905307813,0.1340491396108024,2.986482999227902,-0.2010419225974598,0.003008678172874424,0.04468274865194313,0.0,0.0,0.9954876964913236,-0.06701352744230361,1.0,0.0,0.0,0.0,8.066867807077216e-08,1.11620333993756e-06,-9.970013218271255e-05,4.468274865194313e-06,-9.969912917403438e-05,4.468319547942966e-06,9.954876964913237e-05,-6.701352744230362e-06,8.066867807077216e-08,1.11620333993756e-06,9.969913218271257e-05,-4.468274865194313e-06,9.954976513682893e-05,-6.701419757757807e-06
2,232630.5067153593,0.0,-1.990257827973225,0.139243381330711,2.98540905310155,-0.2088320534817543,0.003247369026464608,0.04641415101589687,0.0,0.0,0.9951297168357376,-0.06961022042578194,1.0,0.0,0.0,0.0,8.663132539110663e-08,1.159454866838348e-06,-9.967626309735353e-05,4.641415101589688e-06,-9.967525984998452e-05,4.641461515740704e-06,9.951297168357376e-05,-6.961022042578194e-06,8.663132539110663e-08,1.159454866838348e-06,9.967526309735354e-05,-4.641415101589688e-06,9.951396681329062e-05,-6.961091652798621e-06
2,241731.548080407,0.0,-1.989485203260469,0.1446347663385869,2.984250299322719,-0.2169178525506092,0.003504908880451185,0.0482112673710798,0.0,0.0,0.9947434681511186,-0.0723054688137443,1.0,0.0,0.0,0.0,9.306483259030607e-08,1.204347970836482e-06,-9.965050911195487e-05,4.82112673710798e-06,-9.964950560704603e-05,4.821174948375352e-06,9.947434681511186e-05,-7.230546881374431e-06,9.306483259030607e-08,1.204347970836482e-06,9.964950911195489e-05,-4.82112673710798e-06,9.947534155858005e-05,-7.230619186843247e-06
2,251188.6431509545,0.0,-1.988651615174523,0.1502302758185198,2.983000114946488,-0.2253097899248309,0.003782769723360779,0.05007642476334152,0.0,0.0,0.9943267428038771,-0.0751027626231928,1.0,0.0,0.0,0.0,1.000059708794465e-07,1.250940783021313e-06,-9.962272302766392e-05,5.007642476334152e-06,-9.96217192448942e-05,5.007692552758915e-06,9.943267428038772e-05,-7.510276262319281e-06,1.000059708794465e-07,1.250940783021313e-06,9.962172302766393e-05,-5.007642476334152e-06,9.943366860713053e-05,-7.510351365081905e-06
2,261015.72156825,0.0,-1.987752311007255,0.1560370766639609,2.981651372038146,-0.2340186142452451,0.004082535780676633,0.05201201214123938,0.0,0.0,0.9938771648316164,-0.07800568471051696,1.0,0.0,0.0,0.0,1.07494315185197e-07,1.299292980838987e-06,-9.959274642193232e-05,5.201201214123938e-06,-9.959174233939657e-05,5.201253226136078e-06,9.938771648316165e-05,-7.800568471051695e-06,1.07494315185197e-07,1.299292980838987e-06,9.959174642193234e-05,-5.201201214123938e-06,9.938871036032649e-05,-7.800646476736406e-06
2,271227.2579331989,0.0,-1.986782177008296,0.1620625184626989,2.98019640118528,-0.2430553481508758,0.004405911624490444,0.05402047935103729,0.0,0.0,0.9933921777805744,-0.08101790926423015,1.0,0.0,0.0,0.0,1.155724467932773e-07,1.349465763005736e-06,-9.956040883755095e-05,5.402047935103729e-06,-9.955940443163934e-05,5.40210195558308e-06,9.933921777805745e-05,-8.101790926423016e-06,1.155724467932773e-07,1.349465763005736e-06,9.955940883755096e-05,-5.402047935103729e-06,9.934021117023526e-05,-8.101871944332284e-06
2,281838.2931264414,0.0,-1.985735712522019,0.1683141291892981,2.978626952709369,-0.2524312818186271,0.004754730794455209,0.05610433570086133,0.0,0.0,0.9928690317762443,-0.08414319965154467,1.0,0.0,0.0,0.0,1.242861685929464e-07,1.401521813621659e-06,-9.952552692055448e-05,5.610433570086133e-06,-9.952452216582369e-05,5.610489674421836e-06,9.928690317762443e-05,-8.414319965154467e-06,1.242861685929464e-07,1.401521813621659e-06,9.952452692055449e-05,-5.610433570086133e-06,9.928789604665621e-05,-8.414404108354121e-06
2,292864.4564625195,0.0,-1.984607002532414,0.1747996094274858,2.976934155489625,-0.2621579642982354,0.005130964949429107,0.0582661480348417,0.0,0.0,0.9923047697980765,-0.08738540553004158,1.0,0.0,0.0,0.0,1.336847339356018e-07,1.455525254078979e-06,-9.948790350505708e-05,5.82661480348417e-06,-9.948689837409215e-05,5.826673069632203e-06,9.923047697980766e-05,-8.738540553004158e-06,1.336847339356018e-07,1.455525254078979e-06,9.94869035050571e-05,-5.82661480348417e-06,9.923146928457744e-05,-8.738627938409691e-06
2,304321.9887107678,0.0,-1.983389688562872,0.181526824925846,2.975108473319562,-0.2722471923475773,0.005536733567485519,0.06050853825169365,0.0,0.0,0.9916962131317666,-0.09074845912613157,1.0,0.0,0.0,0.0,1.438210887605429e-07,1.511541581077774e-06,-9.944732664325144e-05,6.050853825169366e-06,-9.944632110651788e-05,6.05091433370762e-06,9.916962131317666e-05,-9.074845912613157e-06,1.438210887605429e-07,1.511541581077774e-06,9.944632664325145e-05,-6.050853825169366e-06,9.917061300938979e-05,-9.074936661072287e-06
2,316227.7660168334,0.0,-1.982076937884825,0.1885037972694718,2.973139658727259,-0.2827109964423627,0.005974314209630016,0.0628341801952893,0.0,0.0,0.9910399459761132,-0.09423637057165045,1.0,0.0,0.0,0.0,1.547521279038344e-07,1.56963758893118e-06,-9.940356857903699e-05,6.283418019528931e-06,-9.940256260472277e-05,6.283480853709127e-06,9.910399459761133e-05,-9.423637057165046e-06,1.547521279038344e-07,1.56963758893118e-06,9.9402568579037e-05,-6.283418019528931e-06,9.910498563755731e-05,-9.423731293535614e-06
2,328599.3247600607,0.0,-1.9806614109984,0.1957386924279039,2.97101670420406,-0.2935616236007618,0.006446153359510931,0.06524579583732905,0.0,0.0,0.9903322991860251,-0.09785322217877271,1.0,0.0,0.0,0.0,1.665389661037464e-07,1.629881274211112e-06,-9.93563846640489e-05,6.524579583732905e-06,-9.935537821789556e-05,6.524644829528745e-06,9.90332299186025e-05,-9.785322217877272e-06,1.665389661037464e-07,1.629881274211112e-06,9.935538466404892e-05,-6.524579583732905e-06,9.903422025090173e-05,-9.785420071099457e-06
2,341454.8873833552,0.0,-1.979135227359919,0.2032398069157216,2.968727790803956,-0.3048115166275747,0.006954877847507923,0.0677461506642361,0.0,0.0,0.9895693331390976,-0.1016031615214481,1.0,0.0,0.0,0.0,1.792472231199049e-07,1.692341720538337e-06,-9.93055122152492e-05,6.77461506642361e-06,-9.930450526037137e-05,6.774682812574276e-06,9.895693331390976e-05,-1.016031615214481e-05,1.792472231199049e-07,1.692341720538337e-06,9.930451221524922e-05,-6.77461506642361e-06,9.895792288324292e-05,-1.016041775530633e-05
2,354813.3892335703,0.0,-1.977489929345749,0.2110155512765746,2.966260234097905,-0.3164732893442007,0.007503306862704617,0.0703380481718704,0.0,0.0,0.9887468197205033,-0.105490393178779,1.0,0.0,0.0,0.0,1.929473242151536e-07,1.757088961008499e-06,-9.925066931372953e-05,7.03380481718704e-06,-9.924966181042268e-05,7.033875155235213e-06,9.887468197205033e-05,-1.05490393178779e-05,1.929473242151536e-07,1.757088961008499e-06,9.924966931372955e-05,-7.03380481718704e-06,9.88756707188701e-05,-1.054914480827109e-05
2,368694.5064519521,0.0,-1.975716444460087,0.2190744305743041,2.963600427494478,-0.3285596973299476,0.00809446455020757,0.07302432336261229,0.0,0.0,0.9878602234300029,-0.1095191689821893,1.0,0.0,0.0,0.0,2.077148143347918e-07,1.824193815780362e-06,-9.919155354497924e-05,7.302432336261229e-06,-9.919054545051472e-05,7.302505360584594e-06,9.878602234300029e-05,-1.095191689821893e-05,2.077148143347918e-07,1.824193815780362e-06,9.919055354497925e-05,-7.302432336261229e-06,9.878701020322374e-05,-1.095202641738792e-05
2,383118.6849557231,0.0,-1.973805045816359,0.2274250215462096,2.960733782971329,-0.3410836036573556,0.008731593183925801,0.07580783512983565,0.0,0.0,0.9869046816258986,-0.1136937765939412,1.0,0.0,0.0,0.0,2.23630687579135e-07,1.893727701837364e-06,-9.912784068160742e-05,7.580783512983565e-06,-9.912683195001422e-05,7.580859320818698e-06,9.869046816258986e-05,-1.136937765939412e-05,2.23630687579135e-07,1.893727701837364e-06,9.912684068160743e-05,-7.580783512983565e-06,9.869145506727152e-05,-1.136949135317072e-05
2,398107.1705534914,0.0,-1.971745310948526,0.2360759460436444,2.957644669301931,-0.3540579390593923,0.009418166896045133,0.07869145740483209,0.0,0.0,0.9858749839340839,-0.1180185262296226,1.0,0.0,0.0,0.0,2.407817299154846e-07,1.965762411793026e-06,-9.905918331039548e-05,7.86914574048321e-06,-9.905817389222858e-05,7.869224431940614e-06,9.85874983934084e-05,-1.180185262296226e-05,2.407817299154846e-07,1.965762411793026e-06,9.90581833103955e-05,-7.86914574048321e-06,9.858848426839235e-05,-1.180197064148849e-05
2,413682.0402388446,0.0,-1.969526079040445,0.245035840354223,2.954316347909753,-0.3674956559200434,0.01015790593381227,0.08167806893094813,0.0,0.0,0.9847655508662451,-0.122497735321779,1.0,0.0,0.0,0.0,2.592608754348191e-07,2.040369858496288e-06,-9.898520940661877e-05,8.167806893094814e-06,-9.898419924871285e-05,8.167888571163746e-06,9.847655508662452e-05,-1.22497735321779e-05,2.592608754348191e-07,2.040369858496288e-06,9.898420940661878e-05,-8.167806893094814e-06,9.847753985217539e-05,-1.224989602991322e-05
2,429866.2347082213,0.0,-1.96713540669918,0.2543133199683407,2.950730906538734,-0.381409675432452,0.01095479140166411,0.08477054151917011,0.0,0.0,0.9835704117101668,-0.127135710906078,1.0,0.0,0.0,0.0,2.791675746266487e-07,2.117621781604767e-06,-9.890552085983358e-05,8.477054151917012e-06,-9.890450990504221e-05,8.47713892245853e-06,9.835704117101669e-05,-1.27135710906078e-05,2.791675746266487e-07,2.117621781604767e-06,9.890452085983359e-05,-8.477054151917012e-06,9.835802474142838e-05,-1.27136982263187e-05
2,446683.5921509565,0.0,-1.964560522442654,0.2639169393209192,2.946869190995546,-0.3958128272210912,0.01181308043191254,0.08797172662879552,0.0,0.0,0.9822831817773036,-0.1319367294955004,1.0,0.0,0.0,0.0,3.006081734230337e-07,2.197589412389345e-06,-9.881969195680874e-05,8.797172662879553e-06,-9.881868014372833e-05,8.797260634606185e-06,9.822831817773036e-05,-1.319367294955004e-05,3.006081734230337e-07,2.197589412389345e-06,9.881869195680875e-05,-8.797172662879553e-06,9.822930046091214e-05,-1.319380488627954e-05
2,464158.8833612709,0.0,-1.961787780123931,0.2738551460078974,2.942710735297069,-0.4107177806773621,0.01273732170987829,0.0912844401063651,0.0,0.0,0.9808970391187624,-0.1369050141923595,1.0,0.0,0.0,0.0,3.23696300708054e-07,2.280343092493989e-06,-9.872726782901216e-05,9.12844401063651e-06,-9.872625509169045e-05,9.128535295076616e-06,9.808970391187625e-05,-1.369050141923595e-05,3.23696300708054e-07,2.280343092493989e-06,9.872626782901217e-05,-9.12844401063651e-06,9.809068480891534e-05,-1.369063832425014e-05
2,482317.8482239234,0.0,-1.95880261157479,0.284136228946768,2.938233690646991,-0.4261369672126998,0.01373237125926163,0.09471144490595658,0.0,0.0,0.9794047008509909,-0.1420447087728414,1.0,0.0,0.0,0.0,3.485532631547494e-07,2.365951842265429e-06,-9.862776287407382e-05,9.471144490595659e-06,-9.862674914170258e-05,9.471239202040572e-06,9.794047008509909e-05,-1.420447087728414e-05,3.485532631547494e-07,2.365951842265429e-06,9.862676287407384e-05,-9.471144490595659e-06,9.794144948980003e-05,-1.420461292199292e-05
2,501187.2336272647,0.0,-1.955589478820808,0.2947682599223879,2.933414753769756,-0.4420824925911572,0.01480340837034144,0.09825543160458523,0.0,0.0,0.9777983992672569,-0.1473598484647293,1.0,0.0,0.0,0.0,3.753084424906739e-07,2.454482874041791e-06,-9.852065916296585e-05,9.825543160458524e-06,-9.851964435955747e-05,9.825641415890133e-06,9.777983992672569e-05,-1.473598484647293e-05,3.753084424906739e-07,2.454482874041791e-06,9.851965916296587e-05,-9.825543160458524e-06,9.778081772512495e-05,-1.47361322063214e-05
2,520794.8328595385,0.0,-1.952131826299893,0.3057590279345715,2.928229095249719,-0.4585660384663744,0.01595595152702545,0.1019189965182137,0.0,0.0,0.9760698579508529,-0.1528543271266106,1.0,0.0,0.0,0.0,4.040996940402053e-07,2.546001045449289e-06,-9.840540484729745e-05,1.019189965182137e-05,-9.840438889134595e-05,1.019200157081789e-05,9.760698579508529e-05,-1.528543271266106e-05,4.040996940402053e-07,2.546001045449289e-06,9.840440484729747e-05,-1.019189965182137e-05,9.760796186494331e-05,-1.528558556698819e-05
2,541169.5265464555,0.0,-1.948412033606973,0.3171159657440566,2.922650288659369,-0.4755987522179536,0.01719587415851453,0.1057046172172374,0.0,0.0,0.9742102681513352,-0.1585318605269143,1.0,0.0,0.0,0.0,4.350737397712523e-07,2.640568247769953e-06,-9.828141258414854e-05,1.057046172172374e-05,-9.828039538827438e-05,1.057056742634096e-05,9.742102681513352e-05,-1.585318605269143e-05,4.350737397712523e-07,2.640568247769953e-06,9.828041258414856e-05,-1.057046172172374e-05,9.74220010254017e-05,-1.585334458455197e-05
2,562341.3251903405,0.0,-1.944411369390142,0.3288460680001052,2.916650241414501,-0.4931911241622861,0.01852942000715252,0.1096146252358668,0.0,0.0,0.9722102657363954,-0.1643959454144592,1.0,0.0,0.0,0.0,4.683865521687425e-07,2.73824272424214e-06,-9.814805799928475e-05,1.096146252358668e-05,-9.814703946986472e-05,1.096157213821192e-05,9.722102657363954e-05,-1.643959454144592e-05,4.683865521687425e-07,2.73824272424214e-06,9.814705799928476e-05,-1.096146252358668e-05,9.722199878390531e-05,-1.643975893739135e-05
2,584341.4133735087,0.0,-1.940109947138741,0.3409558003283273,2.910199128466818,-0.5113528512058583,0.01996321786563382,0.1136511757682706,0.0,0.0,0.9700599090895451,-0.1704498140698589,1.0,0.0,0.0,0.0,5.042037227315221e-07,2.839078312999455e-06,-9.800467821343662e-05,1.136511757682706e-05,-9.800365825021875e-05,1.136523122800284e-05,9.700599090895451e-05,-1.704498140698589e-05,5.042037227315221e-07,2.839078312999455e-06,9.800367821343663e-05,-1.136511757682706e-05,9.700696096886363e-05,-1.704515185679997e-05
2,607202.1956909792,0.0,-1.935486683732154,0.3534509987638004,2.903265330136957,-0.5300926860187909,0.02150429539397936,0.1178162141465058,0.0,0.0,0.9677486583879293,-0.17669638403037,1.0,0.0,0.0,0.0,5.427008068076278e-07,2.943123609672887e-06,-9.785057046060206e-05,1.178162141465058e-05,-9.784954895630669e-05,1.178173923086473e-05,9.677486583879293e-05,-1.7669638403037e-05,5.427008068076278e-07,2.943123609672887e-06,9.784957046060207e-05,-1.178162141465058e-05,9.677583358745137e-05,-1.766981509942104e-05
2,630957.3444801836,0.0,-1.930519261759825,0.3663367589350309,2.895815375603459,-0.5494182708370735,0.02316009167944699,0.1221114389020843,0.0,0.0,0.965265356765441,-0.1831382026910065,1.0,0.0,0.0,0.0,5.840636374127017e-07,3.050421044700075e-06,-9.76849908320553e-05,1.221114389020843e-05,-9.768396767196359e-05,1.221126600164733e-05,9.65265356765441e-05,-1.831382026910066e-05,5.840636374127017e-07,3.050421044700075e-06,9.768399083205531e-05,-1.221114389020843e-05,9.65275009419009e-05,-1.831400340730335e-05
2,655641.8494179688,0.0,-1.925184096778193,0.3796173144420967,2.887813893795939,-0.5693359550586331,0.02493846815081435,0.1265382612256241,0.0,0.0,0.9625982139438866,-0.1897773865036343,1.0,0.0,0.0,0.0,6.284885981089339e-07,3.16100587053128e-06,-9.750715318491855e-05,1.265382612256241e-05,-9.75061282464504e-05,1.265395266082363e-05,9.625982139438866e-05,-1.897773865036343e-05,6.284885981089339e-07,3.16100587053128e-06,9.750615318491856e-05,-1.265382612256241e-05,9.626078399260261e-05,-1.897792842774994e-05
2,681292.0690579507,0.0,-1.91945631083838,0.3932959039311243,2.879223573692888,-0.5898505958865873,0.02684771740242398,0.131097760658637,0.0,0.0,0.9597347929990093,-0.1966155545251656,1.0,0.0,0.0,0.0,6.761828428708538e-07,3.274905054837657e-06,-9.73162282597576e-05,1.310977606586371e-05,-9.73152014120402e-05,1.310990716362436e-05,9.597347929990094e-05,-1.966155545251656e-05,6.761828428708538e-07,3.274905054837657e-06,9.731522825975761e-05,-1.310977606586371e-05,9.597443903469396e-05,-1.966175206807109e-05
2,707945.7843841269,0.0,-1.913309713798548,0.4073746264512981,2.87000513629466,-0.6109653413990759,0.02889656942335428,0.1357906368795202,0.0,0.0,0.9566620010182132,-0.2036537561079846,1.0,0.0,0.0,0.0,7.273644525573886e-07,3.392136076061508e-06,-9.711134305766456e-05,1.357906368795202e-05,-9.711031416109513e-05,1.357919947858889e-05,9.566620010182132e-05,-2.036537561079846e-05,7.273644525573886e-07,3.392136076061508e-06,9.711034305766458e-05,-1.357906368795202e-05,9.566715676382235e-05,-2.036557926455457e-05
2,735642.2544596299,0.0,-1.906716794125214,0.4218542847944435,2.860117320827606,-0.6326813955958027,0.03109419466363106,0.1406171574837646,0.0,0.0,0.9533660845019719,-0.2108923925826503,1.0,0.0,0.0,0.0,7.822625105874392e-07,3.512705618945872e-06,-9.689158053363689e-05,1.406171574837646e-05,-9.689054943944224e-05,1.406185636553395e-05,9.533660845019719e-05,-2.108923925826503e-05,7.822625105874392e-07,3.512705618945872e-06,9.68905805336369e-05,-1.406171574837646e-05,9.53375618162817e-05,-2.108945015065762e-05
