case,frequency_real,frequency_imag,v(base)_real,v(base)_imag,v(em)_real,v(em)_imag,v(x)_real,v(x)_imag,v(bias)_real,v(bias)_imag,v(out)_real,v(out)_imag,v(vcc)_real,v(vcc)_imag,i(vcc)_real,i(vcc)_imag,i(vb)_real,i(vb)_imag,ic(q2)_real,ic(q2)_imag,ib(q2)_real,ib(q2)_imag,i(re)_real,i(re)_imag,i(vin)_real,i(vin)_imag,ic(q1)_real,ic(q1)_imag,ib(q1)_real,ib(q1)_imag,i(rc)_real,i(rc)_imag
2,1646.897865482857,0.0,1.0,0.0,0.9731494100800648,1.957899627223496e-07,-0.02709484968729983,1.375301880761736e-06,0.0,0.0,-2.113289211797623,0.0001948389960994956,0.0,0.0,-0.0009605860053625561,8.856318004522527e-08,-6.103237963251901e-06,-4.762473312108359e-08,0.0009605860053625562,-8.856318004522529e-08,6.103237963251892e-06,4.762473312108359e-08,0.0009731494100800648,1.957899627223497e-10,-6.460166754254497e-06,-4.113423688686402e-08,0.0009666892433258084,-4.093844692414168e-08,6.46016675425441e-06,4.113423688686401e-08,0.0009605860053625561,-8.856318004522527e-08
2,1711.328304161769,0.0,1.0,0.0,0.9731494100801792,2.034497171309781e-07,-0.02709484968609405,1.429106858787115e-06,0.0,0.0,-2.11328921105949,0.0002024615464705847,0.0,0.0,-0.0009605860050270409,9.20279756684476e-08,-6.103238291006571e-06,-4.948792238527249e-08,0.0009605860050270408,-9.20279756684476e-08,6.103238291006643e-06,4.948792238527248e-08,0.0009731494100801792,2.034497171309781e-10,-6.46016676213003e-06,-4.274350300030608e-08,0.0009666892433180477,-4.254005328317511e-08,6.460166762130054e-06,4.274350300030604e-08,0.0009605860050270409,-9.20279756684476e-08
2,1778.27941003891,0.0,1.0,0.0,0.9731494100803026,2.114091387787763e-07,-0.02709484968479219,1.485016811508345e-06,0.0,0.0,-2.11328921026248,0.0002103823085692331,0.0,0.0,-0.0009605860046647637,9.562832207692414e-08,-6.103238644907948e-06,-5.142400390412209e-08,0.0009605860046647638,-9.562832207692416e-08,6.103238644907904e-06,5.142400390412209e-08,0.0009731494100803027,2.114091387787763e-10,-6.460166770633839e-06,-4.441572731158087e-08,0.0009666892433096688,-4.420431817280207e-08,6.460166770633886e-06,4.441572731158083e-08,0.0009605860046647637,-9.562832207692414e-08
2,1847.849797422278,0.0,1.0,0.0,0.973149410080436,2.196799513385141e-07,-0.02709484968338615,1.543114090384762e-06,0.0,0.0,-2.113289209401865,0.0002186129491247569,0.0,0.0,-0.0009605860042735749,9.936952232943497e-08,-6.103239027041794e-06,-5.343582939034169e-08,0.0009605860042735748,-9.936952232943497e-08,6.103239027041791e-06,5.343582939034169e-08,0.0009731494100804361,2.196799513385141e-10,-6.460166779816037e-06,-4.615337289043173e-08,0.0009666892433006202,-4.593369293909327e-08,6.460166779815994e-06,4.615337289043173e-08,0.0009605860042735749,-9.936952232943497e-08
2,1920.141938638787,0.0,1.0,0.0,0.97314941008058,2.282743371400408e-07,-0.02709484968186826,1.603484268654481e-06,0.0,0.0,-2.113289208472617,0.0002271655912957448,0.0,0.0,-0.0009605860038511895,1.032570869526113e-07,-6.103239439660498e-06,-5.55263621221863e-08,0.0009605860038511896,-1.032570869526112e-07,6.103239439660298e-06,5.552636212218629e-08,0.00097314941008058,2.282743371400408e-10,-6.460166789730737e-06,-4.795899916756499e-08,0.000966689243290849,-4.773072483042494e-08,6.460166789730697e-06,4.795899916756497e-08,0.0009605860038511895,-1.032570869526113e-07
2,1995.262314968865,0.0,1.0,0.0,0.9731494100807353,2.372049551140233e-07,-0.02709484968022927,1.666216267377802e-06,0.0,0.0,-2.113289207469237,0.0002360528325266079,0.0,0.0,-0.0009605860033951079,1.072967420575491e-07,-6.103239885195924e-06,-5.769868130815075e-08,0.0009605860033951079,-1.072967420575491e-07,6.103239885195833e-06,5.769868130815075e-08,0.0009731494100807353,2.372049551140233e-10,-6.460166800436416e-06,-4.983526570451235e-08,0.0009666892432803041,-4.95980607493983e-08,6.460166800436435e-06,4.983526570451235e-08,0.0009605860033951079,-1.072967420575491e-07
2,2073.32157348594,0.0,1.0,0.0,0.9731494100809033,2.464849594376504e-07,-0.02709484967845927,1.731402486411713e-06,0.0,0.0,-2.113289206385794,0.0002452877631027291,0.0,0.0,-0.0009605860029026336,1.114944377739678e-07,-6.103240366273954e-06,-5.995598662242584e-08,0.0009605860029026336,-1.114944377739678e-07,6.103240366273684e-06,5.995598662242584e-08,0.0009731494100809033,2.464849594376504e-10,-6.460166811996076e-06,-5.178493611097956e-08,0.0009666892432689084,-5.153845115154195e-08,6.46016681199609e-06,5.178493611097959e-08,0.0009605860029026336,-1.114944377739678e-07
2,2154.434690031867,0.0,1.0,0.0,0.9731494100810845,2.561280189098295e-07,-0.02709484967654826,1.799138940508445e-06,0.0,0.0,-2.113289205215932,0.0002548839854315312,0.0,0.0,-0.000960586002370878,1.158563570143324e-07,-6.103240885730101e-06,-6.230160291779103e-08,0.0009605860023708783,-1.158563570143324e-07,6.103240885730124e-06,6.230160291779103e-08,0.0009731494100810845,2.561280189098295e-10,-6.460166824477979e-06,-5.381088211545113e-08,0.0009666892432566106,-5.355475409654132e-08,6.460166824477967e-06,5.381088211545116e-08,0.000960586002370878,-1.158563570143324e-07
2,2238.721138568323,0.0,1.0,0.0,0.9731494100812802,2.661483370843644e-07,-0.02709484967448489,1.869525400738473e-06,0.0,0.0,-2.113289203952752,0.0002648556340778547,0.0,0.0,-0.0009605860017967056,1.20388924580843e-07,-6.10324144662597e-06,-6.473898512288215e-08,0.0009605860017967056,-1.20388924580843e-07,6.103241446626072e-06,6.473898512288215e-08,0.0009731494100812802,2.661483370843644e-10,-6.460166837955592e-06,-5.591608779504536e-08,0.0009666892432433283,-5.564993945796089e-08,6.460166837955685e-06,5.591608779504535e-08,0.0009605860017967056,-1.20388924580843e-07
2,2326.305067153608,0.0,1.0,0.0,0.9731494100814916,2.765606731908131e-07,-0.0270948496722566,1.942665541446348e-06,0.0,0.0,-2.113289202588778,0.0002752173965831717,0.0,0.0,-0.0009605860011767174,1.250988166287144e-07,-6.103242052267328e-06,-6.727172333105331e-08,0.0009605860011767174,-1.250988166287144e-07,6.103242052267152e-06,6.72717233310533e-08,0.0009731494100814916,2.765606731908131e-10,-6.460166852508375e-06,-5.810365397085195e-08,0.0009666892432289851,-5.782709329766111e-08,6.460166852508605e-06,5.810365397085199e-08,0.0009605860011767174,-1.250988166287144e-07
2,2417.315480804085,0.0,1.0,0.0,0.9731494100817197,2.873803638737858e-07,-0.02709484966985077,2.018667092955766e-06,0.0,0.0,-2.11328920111601,0.0002859845350992984,0.0,0.0,-0.0009605860005072771,1.299929704996811e-07,-6.103242706223871e-06,-6.990354808832935e-08,0.0009605860005072772,-1.299929704996811e-07,6.103242706223858e-06,6.990354808832935e-08,0.0009731494100817198,2.873803638737858e-10,-6.46016686822214e-06,-6.037680277522555e-08,0.0009666892432135012,-6.008942241135172e-08,6.460166868222164e-06,6.037680277522555e-08,0.0009605860005072771,-1.299929704996811e-07
2,2511.886431509561,0.0,1.0,0.0,0.9731494100819662,2.986233457827593e-07,-0.02709484966725282,2.097642000248789e-06,0.0,0.0,-2.113289199525735,0.0002971729088684508,0.0,0.0,-0.0009605859997844252,1.350785949402049e-07,-6.10324341234986e-06,-7.263833588822673e-08,0.0009605859997844253,-1.350785949402049e-07,6.103243412349771e-06,7.263833588822674e-08,0.0009731494100819662,2.986233457827593e-10,-6.460166885189414e-06,-6.273888239776099e-08,0.0009666892431967778,-6.244025905197817e-08,6.460166885189494e-06,6.273888239776094e-08,0.0009605859997844252,-1.350785949402049e-07
2,2610.157215682516,0.0,1.0,0.0,0.9731494100822321,3.103061790456524e-07,-0.02709484966444793,2.17970658785301e-06,0.0,0.0,-2.113289197808621,0.0003087989975827918,0.0,0.0,-0.0009605859990039189,1.403631807194508e-07,-6.103244174807235e-06,-7.548011488155282e-08,0.0009605859990039191,-1.403631807194508e-07,6.103244174807034e-06,7.548011488155281e-08,0.0009731494100822321,3.103061790456524e-10,-6.460166903510338e-06,-6.519337201694374e-08,0.0009666892431787286,-6.4883065837898e-08,6.46016690351056e-06,6.519337201694372e-08,0.0009605859990039189,-1.403631807194508e-07
2,2712.272579332007,0.0,1.0,0.0,0.9731494100825194,3.224460716607337e-07,-0.02709484966141905,2.264981731179421e-06,0.0,0.0,-2.113289195954506,0.0003208799256578311,0.0,0.0,-0.000960585998161139,1.458545116626505e-07,-6.103244998089715e-06,-7.843307080957489e-08,0.000960585998161139,-1.458545116626505e-07,6.103244998089665e-06,7.843307080957487e-08,0.0009731494100825195,3.224460716607337e-10,-6.460166923292749e-06,-6.774388692473649e-08,0.000966689243159232,-6.742144085307564e-08,6.460166923292804e-06,6.774388692473644e-08,0.000960585998161139,-1.458545116626505e-07
2,2818.382931264432,0.0,1.0,0.0,0.9731494100828296,3.350609048428063e-07,-0.02709484965814866,2.353593034563477e-06,0.0,0.0,-2.113289193952488,0.00033343348745548,0.0,0.0,-0.000960585997251131,1.515606761161273e-07,-6.103245887049719e-06,-8.15015531693179e-08,0.0009605859972511312,-1.515606761161273e-07,6.103245887049578e-06,8.15015531693179e-08,0.0009731494100828296,3.350609048428063e-10,-6.460166944653342e-06,-7.03941838516522e-08,0.0009666892431381817,-7.005912294680935e-08,6.460166944653213e-06,7.039418385165219e-08,0.000960585997251131,-1.515606761161273e-07
2,2928.644564625213,0.0,1.0,0.0,0.9731494100831646,3.481692593609812e-07,-0.02709484965461741,2.445671016271472e-06,0.0,0.0,-2.113289191790761,0.0003464781734938649,0.0,0.0,-0.0009605859962685275,1.574900788608477e-07,-6.103246846926655e-06,-8.469008162005274e-08,0.0009605859962685278,-1.574900788608477e-07,6.103246846926721e-06,8.469008162005274e-08,0.0009731494100831646,3.481692593609812e-10,-6.460166967717953e-06,-7.3148166500156e-08,0.0009666892431154517,-7.279999724079497e-08,6.460166967718096e-06,7.314816650015598e-08,0.0009605859962685275,-1.574900788608477e-07
2,3043.219887107698,0.0,1.0,0.0,0.9731494100835263,3.61790442906864e-07,-0.02709484965080415,2.541351300744839e-06,0.0,0.0,-2.113289189456559,0.0003600331976825394,0.0,0.0,-0.0009605859952075268,1.636514534920634e-07,-6.103247883377862e-06,-8.800335264042399e-08,0.0009605859952075267,-1.636514534920634e-07,6.103247883377919e-06,8.800335264042399e-08,0.0009731494100835264,3.61790442906864e-10,-6.460166992622554e-06,-7.600989129454621e-08,0.0009666892430909071,-7.564810085163944e-08,6.460166992622654e-06,7.600989129454625e-08,0.0009605859952075268,-1.636514534920634e-07
2,3162.277660168354,0.0,1.0,0.0,0.9731494100839168,3.759445185334195e-07,-0.02709484964668701,2.640774818365466e-06,0.0,0.0,-2.113289186936171,0.0003741185256232001,0.0,0.0,-0.0009605859940618956,1.700538752832728e-07,-6.103249002512206e-06,-9.144624644602153e-08,0.0009605859940618958,-1.700538752832728e-07,6.103249002512219e-06,9.144624644602155e-08,0.0009731494100839168,3.759445185334195e-10,-6.460167019513943e-06,-7.898357335578473e-08,0.0009666892430644082,-7.860762883725124e-08,6.460167019514121e-06,7.898357335578476e-08,0.0009605859940618956,-1.700538752832728e-07
2,3285.993247600628,0.0,1.0,0.0,0.9731494100843385,3.906523342064765e-07,-0.02709484964224135,2.744088013036291e-06,0.0,0.0,-2.113289184214712,0.0003887549040175708,0.0,0.0,-0.000960585992824869,1.767067745534413e-07,-6.103250210925654e-06,-9.50238341775723e-08,0.0009605859928248691,-1.767067745534413e-07,6.103250210925688e-06,9.502383417757228e-08,0.0009731494100843385,3.906523342064765e-10,-6.460167048550575e-06,-8.207359271007555e-08,0.0009666892430357896,-8.168294037586898e-08,6.460167048550898e-06,8.207359271007545e-08,0.000960585992824869,-1.767067745534413e-07
2,3414.548873833574,0.0,1.0,0.0,0.9731494100847938,4.059355535122918e-07,-0.02709484963744076,2.851443057882908e-06,0.0,0.0,-2.113289181276127,0.0004039638912258039,0.0,0.0,-0.0009605859914891486,1.836199505571836e-07,-6.103251515740417e-06,-9.874138537035824e-08,0.0009605859914891484,-1.836199505571836e-07,6.103251515740559e-06,9.874138537035825e-08,0.0009731494100847939,4.059355535122918e-10,-6.460167079903587e-06,-8.528450074033763e-08,0.0009666892430048922,-8.487856518682534e-08,6.460167079903748e-06,8.528450074033762e-08,0.0009605859914891486,-1.836199505571836e-07
2,3548.133892335725,0.0,1.0,0.0,0.9731494100852854,4.218166875665205e-07,-0.02709484963225754,2.962998079393974e-06,0.0,0.0,-2.113289178103141,0.0004197678890203934,0.0,0.0,-0.0009605859900468821,1.908035859183606e-07,-6.103252924647062e-06,-1.026043757158521e-07,0.0009605859900468823,-1.908035859183606e-07,6.103252924647079e-06,1.026043757158521e-07,0.0009731494100852855,4.218166875665205e-10,-6.460167113757856e-06,-8.8621026890075e-08,0.0009666892429715306,-8.81992102025085e-08,6.460167113758069e-06,8.86210268900751e-08,0.0009605859900468821,-1.908035859183606e-07
2,3686.945064519545,0.0,1.0,0.0,0.9731494100858163,4.383191281715202e-07,-0.02709484962666077,3.078917390330427e-06,0.0,0.0,-2.113289174677026,0.0004361901755823489,0.0,0.0,-0.0009605859884895572,1.982682616283404e-07,-6.10325444594945e-06,-1.066184951269955e-07,0.0009605859884895573,-1.982682616283405e-07,6.103254445949369e-06,1.066184951269955e-07,0.0009731494100858164,4.383191281715202e-10,-6.460167150312799e-06,-9.208808562951646e-08,0.0009666892429355045,-9.164976650134489e-08,6.460167150312813e-06,9.208808562951645e-08,0.0009605859884895572,-1.982682616283404e-07
2,3831.186849557256,0.0,1.0,0.0,0.9731494100863896,4.554671822708286e-07,-0.02709484962061732,3.19937173174668e-06,0.0,0.0,-2.113289170977577,0.0004532549397882709,0.0,0.0,-0.0009605859868079897,2.060249726310322e-07,-6.103256088613938e-06,-1.107896561190163e-07,0.0009605859868079898,-2.060249726310323e-07,6.103256088613998e-06,1.107896561190163e-07,0.0009731494100863896,4.554671822708286e-10,-6.460167189783938e-06,-9.569078369428669e-08,0.0009666892428966064,-9.523531651201593e-08,6.460167189783952e-06,9.569078369428668e-08,0.0009605859868079897,-2.060249726310322e-07
2,3981.071705534939,0.0,1.0,0.0,0.9731494100870085,4.732861077515932e-07,-0.02709484961409191,3.32453852448026e-06,0.0,0.0,-2.113289166983016,0.0004709873168388052,0.0,0.0,-0.0009605859849922799,2.140851440176387e-07,-6.103257862322282e-06,-1.151240025181179e-07,0.00096058598499228,-2.140851440176387e-07,6.10325786232224e-06,1.151240025181179e-07,0.0009731494100870085,4.732861077515932e-10,-6.460167232403892e-06,-9.943442760727221e-08,0.0009666892428546046,-9.89611414995208e-08,6.460167232403939e-06,9.943442760727235e-08,0.0009605859849922799,-2.140851440176387e-07
2,4136.820402388472,0.0,1.0,0.0,0.9731494100876769,4.918021506476945e-07,-0.02709484960704589,3.454602130480262e-06,0.0,0.0,-2.113289162669785,0.0004894134252809467,0.0,0.0,-0.0009605859830317205,2.224606478549758e-07,-6.103259777528486e-06,-1.19627918510864e-07,0.0009605859830317205,-2.224606478549757e-07,6.103259777528514e-06,1.19627918510864e-07,0.0009731494100876769,4.918021506476945e-10,-6.460167278423844e-06,-1.033245314947592e-07,0.0009666892428092512,-1.028327293441117e-07,6.460167278423876e-06,1.033245314947593e-07,0.0009605859830317205,-2.224606478549758e-07
2,4298.662347082241,0.0,1.0,0.0,0.9731494100883984,5.110425837982967e-07,-0.02709484959943803,3.589754124359588e-06,0.0,0.0,-2.113289158012486,0.0005085604054787472,0.0,0.0,-0.0009605859809147662,2.311638206721578e-07,-6.103261845520628e-06,-1.243080380476001e-07,0.0009605859809147659,-2.311638206721578e-07,6.103261845520668e-06,1.243080380476e-07,0.0009731494100883984,5.110425837982968e-10,-6.460167328115117e-06,-1.07366825208356e-07,0.0009666892427602847,-1.068557826245577e-07,6.460167328115247e-06,1.07366825208356e-07,0.0009605859809147662,-2.311638206721578e-07
2,4466.835921509593,0.0,1.0,0.0,0.9731494100891775,5.310357470188547e-07,-0.02709484959122313,3.730193575570915e-06,0.0,0.0,-2.11328915298364,0.000528456459589061,0.0,0.0,-0.000960585978628927,2.402074816313914e-07,-6.10326407848715e-06,-1.291712546137456e-07,0.000960585978628927,-2.402074816313914e-07,6.103264078487409e-06,1.291712546137456e-07,0.0009731494100891775,5.310357470188547e-10,-6.460167381770472e-06,-1.115672627646645e-07,0.0009666892427074098,-1.110362270176457e-07,6.460167381770678e-06,1.115672627646645e-07,0.000960585978628927,-2.402074816313914e-07
2,4641.588833612739,0.0,1.0,0.0,0.973149410090019,5.518110888436599e-07,-0.02709484958235259,3.876127341622038e-06,0.0,0.0,-2.113289147553593,0.0005491308931012388,0.0,0.0,-0.0009605859761607242,2.49604951409654e-07,-6.103266489588864e-06,-1.342247313833659e-07,0.0009605859761607242,-2.49604951409654e-07,6.103266489588892e-06,1.342247313833658e-07,0.000973149410090019,5.518110888436599e-10,-6.460167439706179e-06,-1.159320311151316e-07,0.000966689242650312,-1.153802200262881e-07,6.460167439706213e-06,1.159320311151316e-07,0.0009605859761607242,-2.49604951409654e-07
2,4823.178482239265,0.0,1.0,0.0,0.9731494100909275,5.733992099014813e-07,-0.0270948495727745,4.027770372762495e-06,0.0,0.0,-2.113289141690371,0.0005706141580019385,0.0,0.0,-0.0009605859734956233,2.593700718190629e-07,-6.103269093036625e-06,-1.394759117699681e-07,0.0009605859734956235,-2.593700718190629e-07,6.103269093036732e-06,1.39475911769968e-07,0.0009731494100909274,5.733992099014812e-10,-6.460167502263678e-06,-1.204675592589964e-07,0.0009666892425886618,-1.198941600490949e-07,6.460167502263811e-06,1.204675592589964e-07,0.0009605859734956233,-2.593700718190629e-07
2,5011.87233627268,0.0,1.0,0.0,0.9731494100919083,5.958319079881878e-07,-0.02709484956243257,4.18534602859021e-06,0.0,0.0,-2.11328913535943,0.0005929378976286181,0.0,0.0,-0.0009605859706179229,2.695172261948264e-07,-6.103271904174906e-06,-1.449325303900572e-07,0.000960585970617923,-2.695172261948264e-07,6.103271904175098e-06,1.449325303900572e-07,0.0009731494100919083,5.958319079881878e-10,-6.460167569811835e-06,-1.251805277127575e-07,0.0009666892425221008,-1.245846958047692e-07,6.460167569811775e-06,1.251805277127574e-07,0.0009605859706179229,-2.695172261948264e-07
2,5207.948328595417,0.0,1.0,0.0,0.9731494100929675,6.191422249026045e-07,-0.02709484955126551,4.34908640704442e-06,0.0,0.0,-2.11328912852343,0.0006161349932777833,0.0,0.0,-0.0009605859675106501,2.800613605808106e-07,-6.103274939572168e-06,-1.506026244556072e-07,0.0009605859675106501,-2.800613605808106e-07,6.103274939572119e-06,1.506026244556072e-07,0.0009731494100929675,6.191422249026045e-10,-6.460167642748561e-06,-1.300778783501058e-07,0.0009666892424502207,-1.294587361252033e-07,6.460167642748549e-06,1.300778783501059e-07,0.0009605859675106501,-2.800613605808106e-07
2,5411.695265464588,0.0,1.0,0.0,0.9731494100941112,6.433644951148377e-07,-0.0270948495392076,4.519232686269731e-06,0.0,0.0,-2.113289121142087,0.0006402396126366669,0.0,0.0,-0.0009605859641554941,2.910180057439395e-07,-6.103278217118731e-06,-1.564945456122317e-07,0.0009605859641554942,-2.910180057439394e-07,6.103278217118755e-06,1.564945456122316e-07,0.0009731494100941112,6.433644951148377e-10,-6.460167721503863e-06,-1.351668246268229e-07,0.0009666892423726109,-1.345234601317078e-07,6.460167721504019e-06,1.351668246268228e-07,0.0009605859641554941,-2.910180057439395e-07
2,5623.413251903441,0.0,1.0,0.0,0.9731494100953463,6.685343963385364e-07,-0.02709484952618745,4.69603547985454e-06,0.0,0.0,-2.113289113171871,0.0006652872601096209,0.0,0.0,-0.0009605859605326686,3.024033000498277e-07,-6.103281756132019e-06,-1.626169722404722e-07,0.0009605859605326687,-3.024033000498277e-07,6.103281756132022e-06,1.626169722404722e-07,0.0009731494100953463,6.685343963385364e-10,-6.460167806541797e-06,-1.404548622056937e-07,0.0009666892422888009,-1.397863278093554e-07,6.460167806541573e-06,1.404548622056937e-07,0.0009605859605326686,-3.024033000498277e-07
2,5843.414133735124,0.0,1.0,0.0,0.9731494100966795,6.946890020816234e-07,-0.02709484951212907,4.879755205967218e-06,0.0,0.0,-2.113289104565865,0.0006913148291134,0.0,0.0,-0.0009605859566208477,3.142340132333636e-07,-6.103285577470756e-06,-1.689789222383469e-07,0.0009605859566208477,-3.142340132333636e-07,6.103285577470992e-06,1.689789222383469e-07,0.0009731494100966796,6.946890020816234e-10,-6.46016789836375e-06,-1.459497799970985e-07,0.0009666892421983188,-1.452550909950167e-07,6.460167898363848e-06,1.459497799970984e-07,0.0009605859566208477,-3.142340132333636e-07
2,6072.021956909831,0.0,1.0,0.0,0.9731494100981194,7.218668362530476e-07,-0.02709484949694903,5.070662470933767e-06,0.0,0.0,-2.113289095273302,0.0007183606564182944,0.0,0.0,-0.0009605859523969555,3.265275710992248e-07,-6.103289703657365e-06,-1.755897663039482e-07,0.0009605859523969556,-3.265275710992248e-07,6.103289703657581e-06,1.755897663039482e-07,0.0009731494100981194,7.218668362530476e-10,-6.460167997510801e-06,-1.516596716315295e-07,0.0009666892421006106,-1.509378047952765e-07,6.460167997510776e-06,1.516596716315296e-07,0.0009605859523969555,-3.265275710992248e-07
2,6309.573444801876,0.0,1.0,0.0,0.973149410099674,7.501079299057562e-07,-0.02709484948055792,5.269038467821867e-06,0.0,0.0,-2.113289085239418,0.0007464645786152324,0.0,0.0,-0.000960585947836099,3.39302081188742e-07,-6.103294159011142e-06,-1.824592417377005e-07,0.0009605859478360988,-3.39302081188742e-07,6.103294159011093e-06,1.824592417377005e-07,0.000973149410099674,7.501079299057563e-10,-6.460168104567298e-06,-1.575929473809472e-07,0.0009666892419951101,-1.568428394510415e-07,6.460168104567283e-06,1.575929473809472e-07,0.000960585947836099,-3.39302081188742e-07
2,6556.418494179729,0.0,1.0,0.0,0.9731494101013528,7.79453880199643e-07,-0.0270948494628591,5.475175390618469e-06,0.0,0.0,-2.113289074405069,0.0007756679907919499,0.0,0.0,-0.000960585942911395,3.525763594508863e-07,-6.103298969791444e-06,-1.895974667845652e-07,0.0009605859429113951,-3.525763594508864e-07,6.103298969791448e-06,1.895974667845652e-07,0.0009731494101013528,7.79453880199643e-10,-6.460168220164221e-06,-1.637583465465206e-07,0.0009666892418811896,-1.629788926663212e-07,6.46016822016416e-06,1.637583465465208e-07,0.000960585942911395,-3.525763594508863e-07
2,6812.920690579551,0.0,1.0,0.0,0.9731494101031654,8.099479116712805e-07,-0.02709484944374877,5.689376864610964e-06,0.0,0.0,-2.113289062706443,0.0008060139075046945,0.0,0.0,-0.0009605859375938375,3.663699579566793e-07,-6.103304164352601e-06,-1.97014955537341e-07,0.0009605859375938375,-3.663699579566793e-07,6.103304164352809e-06,1.970149555373409e-07,0.0009731494101031654,8.099479116712806e-10,-6.460168344982954e-06,-1.701649503310096e-07,0.0009666892417581862,-1.693550024193384e-07,6.46016834498326e-06,1.701649503310096e-07,0.0009605859375938375,-3.663699579566793e-07
2,7079.457843841315,0.0,1.0,0.0,0.9731494101051226,8.416349399005897e-07,-0.02709484942311348,5.911958393605694e-06,0.0,0.0,-2.113289050074522,0.0008375470261352009,0.0,0.0,-0.0009605859318520554,3.807031936978186e-07,-6.103309773310589e-06,-2.047226334229798e-07,0.0009605859318520555,-3.807031936978186e-07,6.103309773310443e-06,2.047226334229799e-07,0.0009731494101051226,8.416349399005897e-10,-6.460168479759097e-06,-1.768221952147392e-07,0.000966689241625368,-1.759805602748387e-07,6.460168479759348e-06,1.768221952147393e-07,0.0009605859318520554,-3.807031936978186e-07
2,7356.422544596346,0.0,1.0,0.0,0.9731494101072361,8.745616376683897e-07,-0.02709484940083203,6.143247824642918e-06,0.0,0.0,-2.113289036434889,0.0008703137927263773,0.0,0.0,-0.0009605859256522224,3.955971785119897e-07,-6.103315829724083e-06,-2.12731853294779e-07,0.0009605859256522225,-3.955971785119896e-07,6.103315829723952e-06,2.127318532947791e-07,0.0009731494101072361,8.745616376683897e-10,-6.460168625287012e-06,-1.837398868548787e-07,0.0009666892414819476,-1.828653252172106e-07,6.460168625287144e-06,1.837398868548787e-07,0.0009605859256522224,-3.955971785119897e-07
2,7644.222742525932,0.0,1.0,0.0,0.9731494101095179,9.08776503702093e-07,-0.0270948493767733,6.383585830892231e-06,0.0,0.0,-2.113289021707172,0.0009043624703935188,0.0,0.0,-0.0009605859189578053,4.110738501788722e-07,-6.103322369288962e-06,-2.210544121540863e-07,0.0009605859189578052,-4.110738501788722e-07,6.103322369288848e-06,2.210544121540862e-07,0.0009731494101095179,9.08776503702093e-10,-6.460168782424478e-06,-1.909282145284877e-07,0.0009666892413270964,-1.900194380247859e-07,6.460168782424685e-06,1.909282145284878e-07,0.0009605859189578053,-4.110738501788722e-07
2,7943.282347242741,0.0,1.0,0.0,0.9731494101119819,9.443299341109526e-07,-0.02709484935079534,6.633326413440038e-06,0.0,0.0,-2.113289005804551,0.0009397432104118974,0.0,0.0,-0.0009605859117293416,4.271560047326806e-07,-6.103329430548658e-06,-2.297025685261825e-07,0.0009605859117293416,-4.271560047326806e-07,6.10332943054852e-06,2.297025685261824e-07,0.0009731494101119819,9.443299341109527e-10,-6.460168952097622e-06,-1.983977661406092e-07,0.0009666892411598905,-1.974534362064981e-07,6.460168952097771e-06,1.983977661406092e-07,0.0009605859117293416,-4.271560047326806e-07
2,8254.041852680108,0.0,1.0,0.0,0.9731494101146425,9.812742966160155e-07,-0.0270948493227448,6.892837422708098e-06,0.0,0.0,-2.113288988633283,0.0009765081260854152,0.0,0.0,-0.0009605859039242196,4.438673300388251e-07,-6.103337055121402e-06,-2.386890605159278e-07,0.0009605859039242196,-4.438673300388252e-07,6.103337055121476e-06,2.386890605159278e-07,0.0009731494101146425,9.812742966160155e-10,-6.460169135306424e-06,-2.061595438195134e-07,0.0009666892409793394,-2.051782695228973e-07,6.460169135306471e-06,2.061595438195133e-07,0.0009605859039242196,-4.438673300388251e-07
2,8576.958985908861,0.0,1.0,0.0,0.9731494101175153,1.019664007684056e-06,-0.02709484929245652,7.162501100271073e-06,0.0,0.0,-2.113288970092174,0.001014711369505105,0.0,0.0,-0.0009605858954964425,4.612324406841386e-07,-6.103345287945611e-06,-2.480271245697588e-07,0.0009605858954964425,-4.612324406841386e-07,6.103345287945513e-06,2.480271245697588e-07,0.0009731494101175153,1.019664007684056e-09,-6.460169333130755e-06,-2.142249801220638e-07,0.0009666892407843883,-2.132053161143798e-07,6.460169333130867e-06,2.142249801220637e-07,0.0009605858954964425,-4.612324406841386e-07
2,8912.509381337371,0.0,1.0,0.0,0.9731494101206173,1.059555612679236e-06,-0.02709484925975206,7.442714641871222e-06,0.0,0.0,-2.113288950071951,0.001054409211310515,0.0,0.0,-0.0009605858863963414,4.792769142320523e-07,-6.103354177544656e-06,-2.577305149716578e-07,0.0009605858863963414,-4.792769142320523e-07,6.103354177544639e-06,2.577305149716579e-07,0.0009731494101206173,1.059555612679236e-09,-6.460169546736548e-06,-2.226059548730739e-07,0.0009666892405738858,-2.215463992603945e-07,6.460169546736584e-06,2.226059548730739e-07,0.0009605858863963414,-4.792769142320523e-07
2,9261.187281287846,0.0,1.0,0.0,0.9731494101239667,1.101007869150487e-06,-0.02709484922443857,7.733890782459485e-06,0.0,0.0,-2.113288928454609,0.001095660123571471,0.0,0.0,-0.0009605858765702768,4.980273288961233e-07,-6.103363776312818e-06,-2.678135241018159e-07,0.0009605858765702768,-4.980273288961233e-07,6.103363776312817e-06,2.678135241018159e-07,0.0009731494101239668,1.101007869150487e-09,-6.460169777382796e-06,-2.31314812663458e-07,0.00096668924034659,-2.302138047943073e-07,6.460169777382815e-06,2.313148126634579e-07,0.0009605858765702768,-4.980273288961233e-07
