case,frequency_real,frequency_imag,v(cola)_real,v(cola)_imag,v(ema)_real,v(ema)_imag,v(emb)_real,v(emb)_imag,v(in)_real,v(in)_imag,v(outa)_real,v(outa)_imag,v(outb)_real,v(outb)_imag,v(basea)_real,v(basea)_imag,v(baseb)_real,v(baseb)_imag,v(colb)_real,v(colb)_imag,v(lowa)_real,v(lowa)_imag,v(lowb)_real,v(lowb)_imag,v(vcc)_real,v(vcc)_imag,i(vcc)_real,i(vcc)_imag,i(rta)_real,i(rta)_imag,i(cia)_real,i(cia)_imag,ic(qa)_real,ic(qa)_imag,ib(qa)_real,ib(qa)_imag,i(rea)_real,i(rea)_imag,i(coa)_real,i(coa)_imag,i(rtb)_real,i(rtb)_imag,i(rbb)_real,i(rbb)_imag,ic(qb)_real,ic(qb)_imag,ib(qb)_real,ib(qb)_imag,i(rsb)_real,i(rsb)_imag,i(cob)_real,i(cob)_imag,i(vin)_real,i(vin)_imag,i(rba)_real,i(rba)_imag,i(rca)_real,i(rca)_imag,i(rsa)_real,i(rsa)_imag,i(cea)_real,i(cea)_imag,i(rla)_real,i(rla)_imag,i(cib)_real,i(cib)_imag,i(rcb)_real,i(rcb)_imag,i(reb)_real,i(reb)_imag,i(ceb)_real,i(ceb)_imag,i(rlb)_real,i(rlb)_imag
2,177.8279410038916,0.0,-124.9238059638631,-57.41197168583002,0.2044169515884187,-0.3327133122060972,0.8343694598389193,-0.004124665896762433,1.0,0.0,-124.8723225682377,-57.52373166730372,-26.25659951875154,-2.239782079576974,0.9892902346523106,0.02791709304557655,0.9995430950576563,0.009802638517503398,-26.2586041103101,-2.216282580124848,0.165055465313259,-0.3508042315533036,0.006987763086078389,-0.07398067780432975,0.0,0.0,-0.04579296320433113,-0.01806879076206463,-9.892902346523107e-06,-2.791709304557655e-07,0.0003119249128343123,0.0001196629827145732,0.03910442200261063,0.01797280449419716,0.0002570642725490541,0.0001181148530093185,0.0393614862751597,0.01809091934720647,-0.001248723225682444,-0.0005752373166730213,-9.995430950576563e-06,-9.802638517503399e-08,4.543377704807528e-05,4.455744780683363e-07,0.008219718755887546,0.000693998602651759,5.409821164087218e-05,4.561516423914305e-06,7.764181206753765e-06,-8.220075311592194e-05,-0.0002625659951875193,-2.239782079579588e-05,-0.0004214523324738369,-0.0001247681000017299,4.496773793874139e-05,1.268958774798934e-06,0.0378556987769282,0.01739756717752425,0.0001652206859992582,-0.0003511553869402439,0.0391962655891604,0.01844207473414676,-0.001248723225682377,-0.0005752373166730372,0.0001095274196395247,5.105117287156781e-06,0.007957152760700031,0.0006716007818560145,0.00827381696752841,0.0006985601190756732,0.008266052786321655,0.0007807608721915951,-0.0002625659951875154,-2.239782079576974e-05
2,184.7849797422283,0.0,-126.5649369154864,-55.98350554931014,0.1947682606793006,-0.3244975639215011,0.8343122279139704,-0.003974439346266926,1.0,0.0,-126.5166245768364,-56.09247407160451,-26.27119012305297,-2.156707198214108,0.989950186681867,0.02715998593196507,0.9995766191763358,0.009436295622649681,-26.27304769076153,-2.134079873337251,0.1548896426539299,-0.342138363347506,0.006475283829016396,-0.07123946640578269,0.0,0.0,-0.04629464552171352,-0.01761102355919882,-9.89950186681867e-06,-2.715998593196507e-07,0.0003153378307162953,0.0001166821786573185,0.03961817743227949,0.01752562339202194,0.0002604405930912157,0.0001151760339829118,0.03987861802537071,0.01764079942600483,-0.00126516624576847,-0.000560924740715832,-9.995766191763359e-06,-9.436295622649682e-08,4.543530087165162e-05,4.289225283022582e-07,0.008224241504491603,0.0006682579426903568,5.41279363579384e-05,4.392327904800949e-06,7.194759810018218e-06,-7.915496267309187e-05,-0.0002627119012305328,-2.156707198206746e-05,-0.0004248968341376469,-0.0001215977920466463,4.499773575826668e-05,1.234544815089321e-06,0.03835301118651104,0.0169646986513061,0.0001550446873412712,-0.0003424808441916977,0.03972357333802942,0.01798328027019658,-0.001265166245768364,-0.0005609247407160452,0.0001095590034213517,4.915613389328967e-06,0.00796152960326107,0.0006466908707082578,0.00827836944084954,0.0006726502705951576,0.008271174681039523,0.0007518052332682494,-0.0002627119012305297,-2.156707198214108e-05
2,192.0141938638794,0.0,-128.1241481167799,-54.54600692685569,0.1856011548809681,-0.3162217642165959,0.8342591628319651,-0.003829323047963802,1.0,0.0,-128.0788485351679,-54.65216773424028,-26.28471793095089,-2.07662518645864,0.9905771509438384,0.02640619527839655,0.9996076993662989,0.009083452191535358,-26.28643918476408,-2.054838553385814,0.1452312185872525,-0.3334095975350127,0.006000132137007845,-0.06859670663559837,0.0,0.0,-0.04677118521257082,-0.01715141646117424,-9.905771509438384e-06,-2.640619527839655e-07,0.0003185803846799709,0.000113682976492612,0.04010628791467886,0.01707561468548056,0.0002636483790367239,0.0001122186329362666,0.0403699362937156,0.01718783331841678,-0.001280788485351714,-0.0005465216773421789,-9.99607699366299e-06,-9.083452191535358e-08,4.543671360755904e-05,4.128841905243344e-07,0.008228434811056198,0.0006434446013754548,5.415549589338382e-05,4.229234500890727e-06,6.666813485564272e-06,-7.621856292844264e-05,-0.0002628471793095051,-2.076625186460215e-05,-0.0004281686711745779,-0.0001184159297059426,4.502623413381083e-05,1.200281603563479e-06,0.03882549942932723,0.01652909300813809,0.0001453765951824349,-0.0003337433408758886,0.04022455969853315,0.01752157665929271,-0.001280788485351679,-0.0005465216773424029,0.000109588286494607,4.73295321332953e-06,0.00796558763174669,0.0006226783495108527,0.008282590306949573,0.0006476738358763457,0.00827592349346401,0.0007238923988047883,-0.0002628471793095089,-2.07662518645864e-05
2,199.5262314968871,0.0,-129.6031714818056,-53.10422300911068,0.1769054600597935,-0.3079140897114065,0.8342099654107015,-0.003689183066422633,1.0,0.0,-129.5607297058631,-53.20756897223834,-26.29725932473229,-1.999437812109996,0.9911718321973871,0.02565736351822468,0.9996365115555393,0.008743631383794784,-26.29885420480804,-1.978461428303711,0.1360694732414389,-0.3246476066080722,0.005559625597009382,-0.06604920111069046,0.0,0.0,-0.04722313000341508,-0.01669137854684322,-9.911718321973872e-06,-2.565736351822468e-07,0.0003216561768980819,0.0001106752337349928,0.0405692956248784,0.01662426448036221,0.0002666911934762276,0.000109252416303527,0.04083598681835465,0.01673351689666575,-0.001295607297058524,-0.0005320756897225895,-9.996365115555395e-06,-8.743631383794784e-08,4.543802325252451e-05,3.974377901724902e-07,0.008232322352280061,0.0006195281442737869,5.418104585686728e-05,4.072036168891379e-06,6.177361774454869e-06,-7.33880012341005e-05,-0.0002629725932473221,-1.999437812111787e-05,-0.000431271611123029,-0.0001152321440078975,4.505326509988123e-05,1.16624379628294e-06,0.03927368832781987,0.0160921887906396,0.0001362056789203592,-0.0003249725791872595,0.04069978113943427,0.01705848947585301,-0.001295607297058631,-0.0005320756897223835,0.0001096154342249471,4.556910272904609e-06,0.007969349759032738,0.0005995337661526396,0.008286503398136922,0.0006236001804426782,0.008280326036362468,0.0006969881816767788,-0.0002629725932473229,-1.999437812109997e-05
2,207.3321573485946,0.0,-131.0040131286025,-51.66256163156928,0.1686693888816224,-0.2996007116517794,0.8341643573557306,-0.003553884303153995,1.0,0.0,-130.9642780850855,-51.76309409354842,-26.30888534346225,-1.925049007709843,0.9917350443928709,0.02491500682750289,0.9996632193241588,0.008416370977672836,-26.31036307402363,-1.904853447102186,0.1273919871406015,-0.3158799507516107,0.005151269399142804,-0.06359381876848147,0.0,0.0,-0.0476511091090677,-0.01623221671006179,-9.91735044392871e-06,-2.49150068275029e-07,0.000324569379721904,0.0001076681027385388,0.04100782857739711,0.01617295264747147,0.0002695731636237556,0.0001062864523599244,0.04127740174102087,0.01627923909983137,-0.001309642780850835,-0.0005176309409351406,-9.99663219324159e-06,-8.416370977672837e-08,4.543923724200722e-05,3.825623171669471e-07,0.008235926148593293,0.0005964788073807577,5.420473097258495e-05,3.920537272517088e-06,5.723632665714227e-06,-7.065979863164607e-05,-0.000263088853434626,-1.925049007707652e-05,-0.0004342099801297382,-0.0001120553660379983,4.50788656542214e-05,1.13250031034104e-06,0.0396981857965462,0.01565532170653615,0.0001275195066472488,-0.0003161961468985092,0.04114988223437361,0.01659543524672992,-0.001309642780850855,-0.0005176309409354843,0.0001096406004078343,4.38726329946009e-06,0.007972837295158675,0.0005772283173036926,0.008290130879565878,0.0006003993446532747,0.008284407246900164,0.0006710591432849208,-0.0002630888534346225,-1.925049007709844e-05
2,215.4434690031875,0.0,-132.3289086483757,-50.22508555776245,0.1608798039048503,-0.2913057626602551,0.8341220798866525,-0.003423291189074915,1.0,0.0,-132.2917335853172,-50.32281366912139,-26.31966203593458,-1.853364949364526,0.9922676927916588,0.02418051246429796,0.9996879747260615,0.008101223168241424,-26.32103117557205,-1.833921777877786,0.1191849183928191,-0.3071320427926983,0.004772743950518728,-0.06122749802117582,0.0,0.0,-0.04805581978391504,-0.01577513395101951,-9.92267692791659e-06,-2.418051246429796e-07,0.0003273246426644257,0.0001046700187880125,0.04142258662323977,0.01572295103298281,0.0002722988887914335,0.000103329099460446,0.04169488551203121,0.01582628013244325,-0.001322917335853202,-0.0005032281366909591,-9.996879747260616e-06,-8.101223168241424e-08,4.544036248754825e-05,3.682374167382465e-07,0.008239266673563,0.0005742675215778107,5.422668579833749e-05,3.774546743198141e-06,5.303048833909698e-06,-6.803055335686202e-05,-0.0002631966203593486,-1.85336494936303e-05,-0.0004369885706975729,-0.0001088938151796309,4.51030769450754e-05,1.099114202922634e-06,0.04009966928738657,0.01521972289629165,0.0001193042226154346,-0.0003074394822749733,0.04157558128941577,0.01613371961471823,-0.001322917335853172,-0.000503228136691214,0.0001096639280331472,4.223796391618232e-06,0.00797607005320365,0.0005557338720841775,0.008293493359361338,0.0005780420683210091,0.008288190310527431,0.0006460726216778712,-0.0002631966203593459,-1.853364949364526e-05
2,223.872113856833,0.0,-133.5802807325462,-48.79551182879741,0.1535224668040691,-0.2830513332655311,0.8340828924415082,-0.003297268284845299,1.0,0.0,-133.5455235805596,-48.89045188113119,-26.32965079331869,-1.784294116273723,0.9927707570272701,0.02345513815324595,0.9997109190624508,0.007797754337698827,-26.33091928193767,-1.765575866816714,0.1114332652657919,-0.298427144525043,0.004421893200665829,-0.05894724921570865,0.0,0.0,-0.04843801458156755,-0.01532122919701876,-9.927707570272701e-06,-2.345513815324596e-07,0.0003299270042865931,0.0001016886987264491,0.04181432818506208,0.01527542325481035,0.000274873353215084,0.0001003880047015862,0.04208920153827719,0.01537581125951193,-0.001335455235805658,-0.0004889045188109706,-9.997109190624508e-06,-7.797754337698827e-08,4.544140541192958e-05,3.544433789863103e-07,0.00824236295700522,0.0005528659311071601,5.424703540320153e-05,3.633878201473304e-06,4.913214667406476e-06,-6.54969435730096e-05,-0.0002632965079331882,-1.784294116270818e-05,-0.0004396125542923486,-0.0001057549978502846,4.512594350123955e-05,1.066142643329361e-06,0.04047887294925642,0.01478651873599921,0.0001115448100758678,-0.0002987258703954385,0.04197765672820132,0.01567453712990734,-0.001335455235805596,-0.0004889045188113119,0.0001096855500057554,4.066299123834789e-06,0.00797906644907202,0.0005350229899444589,0.008296609992408424,0.0005564998093086335,0.008291696777741017,0.0006219967528816432,-0.0002632965079331869,-1.784294116273724e-05
2,232.6305067153616,0.0,-134.7606995753943,-47.37721549908376,0.1465822712681928,-0.2748574942115402,0.8340465714566717,-0.003175680798963488,1.0,0.0,-134.7282232324888,-47.46939026585962,-26.33890866221637,-1.717747333272272,0.9932452752756326,0.02274001324212833,0.9997321836089769,0.007505544802257477,-26.34008386482816,-1.69972748038012,0.1041211115623706,-0.2897863901952252,0.004096713653680623,-0.05675015648147008,0.0,0.0,-0.048798489449721,-0.0148714984472874,-9.932452752756326e-06,-2.274001324212834e-07,0.0003323818098553127,9.873114870488733e-05,0.04218385786123217,0.01483142587207815,0.0002773018445900235,9.747011160691349e-05,0.0424611597058222,0.01492889598368502,-0.001347282232324797,-0.0004746939026590754,-9.99732183608977e-06,-7.505544802257478e-08,4.544237198222622e-05,3.411611273753398e-07,0.00824523268202462,0.0005322464067812893,5.426589600529726e-05,3.498350043776625e-06,4.551904059645137e-06,-6.305572942385564e-05,-0.0002633890866221589,-1.717747333277359e-05,-0.0004420873996789264,-0.0001026457153240606,4.514751251252875e-05,1.033636965551288e-06,0.04083657562890737,0.01435673196941932,0.0001042253368992699,-0.000290076466661887,0.0423569343689229,0.01521897245034698,-0.001347282232324888,-0.0004746939026585962,0.0001097055898236137,3.914566619173001e-06,0.007981843595402473,0.0005150689334485213,0.008299498578029911,0.0005357447568250659,0.008294946673970266,0.0005988004862489215,-0.0002633890866221637,-1.717747333272273e-05
2,241.7315480804093,0.0,-135.8728463414687,-45.9732370844594,0.1400434578728143,-0.2667423405842242,0.8340129092194336,-0.003058395032570258,1.0,0.0,-135.8425188872967,-46.06267517615513,-26.34748863889485,-1.653637798479745,0.9936923296507144,0.02203614135978993,0.9997518902984923,0.007224188539649398,-26.34857738644064,-1.636290732744068,0.09723185300458409,-0.2812288329764234,0.003795344040366368,-0.05463337903984694,0.0,0.0,-0.04913807274807605,-0.01442683703827781,-9.936923296507145e-06,-2.203614135978993e-07,0.0003346946353746027,9.580367965280915e-05,0.04253201498931804,0.01439191071674916,0.0002795898789121551,9.458167545012795e-05,0.04281160486823021,0.01448649239219924,-0.001358425188872951,-0.0004606267517617067,-9.997518902984925e-06,-7.224188539649398e-08,4.544326774084056e-05,3.283722063476999e-07,0.00824789227621945,0.0005123820545738921,5.428337557122215e-05,3.3677854988746e-06,4.217048933740408e-06,-6.070375448871882e-05,-0.0002634748863889501,-1.65363779847995e-05,-0.0004444187975896516,-9.957207924342695e-05,4.516783316594156e-05,1.00164278908136e-06,0.04117358980044505,0.0139312839649877,9.732918218677085e-05,-0.0002815103433197432,0.04271427568604342,0.01476800273551906,-0.001358425188872967,-0.0004606267517615513,0.0001097241622150489,3.768399590617195e-06,0.007984417389830497,0.0004958456765891115,0.008302175651790672,0.0005157498400727668,0.008297958602856934,0.0005764535945614855,-0.0002634748863889485,-1.653637798479745e-05
2,251.1886431509569,0.0,-136.9194798726752,-44.58629307330828,0.1338898098985669,-0.2587220539379277,0.8339817127902883,-0.002945278759041058,1.0,0.0,-136.8911747184705,-44.6730283128032,-26.35543994549911,-1.591881097925178,0.9941130328959166,0.02134440431454815,0.9997701523614135,0.0069532929008414,-26.35644857288915,-1.575182100342844,0.09074840354282993,-0.2727715104069379,0.003516055622393073,-0.05259415204222201,0.0,0.0,-0.04945761524256087,-0.01398804283322516,-9.941130328959166e-06,-2.134440431454815e-07,0.0003368712183536197,9.291192911898546e-05,0.04285966322375298,0.01395772818413047,0.0002817431319839386,9.172828487972323e-05,0.04314140635573693,0.01404945646901018,-0.001368911747184691,-0.000446730283127906,-9.997701523614137e-06,-6.953292900841401e-08,4.54440978346097e-05,3.160587682200636e-07,0.008250356997300187,0.0004932467201740398,5.429957437875707e-05,3.242012657769669e-06,3.906728469325637e-06,-5.843794671358001e-05,-0.000263554399454989,-1.59188109792191e-05,-0.0004466125920905988,-9.653953347398339e-05,4.518695604072348e-05,9.702001961158247e-07,0.04149075147656825,0.01351099790100251,9.083924278561553e-05,-0.0002730445549618998,0.04305056711295129,0.01432250102397211,-0.001368911747184705,-0.000446730283128032,0.0001097413737369791,3.627604354999524e-06,0.007986802597845196,0.0004773279091948011,0.008304656571678953,0.0004964887328318095,0.008300749843209627,0.0005549266795453895,-0.0002635543994549911,-1.591881097925178e-05
2,261.0157215682525,0.0,-137.9034067111297,-43.21878888961648,0.1281048296482268,-0.2508109788283057,0.8339528029918524,-0.002836201545656021,1.0,0.0,-137.8770026917401,-43.30285971257396,-26.36280828906099,-1.532395208841973,0.9945085164019833,0.0206655669875997,0.9997870749257173,0.006692478309153711,-26.36374267060242,-1.516320425193774,0.08465338111898245,-0.2644295250078423,0.0032572430997813,-0.05062978699629475,0.0,0.0,-0.04975798109915705,-0.01355582015130771,-9.945085164019834e-06,-2.06655669875997e-07,0.0003389173954698284,9.006088821186806e-05,0.04316768115150223,0.01352963129094865,0.0002837673777420779,8.89148885880129e-05,0.04345144852924433,0.01361854617953662,-0.001378770026917399,-0.0004330285971255508,-9.997870749257174e-06,-6.692478309153712e-08,4.544486704207805e-05,3.042035595069868e-07,0.008252641013376201,0.0004748149900258763,5.431458554451714e-05,3.120864480510895e-06,3.619158999757001e-06,-5.625531888477194e-05,-0.0002636280828906113,-1.532395208835596e-05,-0.0004486747188056808,-9.355288103497436e-05,4.520493256372651e-05,9.393439539818043e-07,0.04178891112458474,0.01309660269382317,8.473811923822067e-05,-0.0002646942192270694,0.04336671041000608,0.01388324039876376,-0.001378770026917401,-0.0004330285971257397,0.0001097573233358524,3.491992823106257e-06,0.007989012930485581,0.0004594910379375074,0.008306955598920711,0.0004779358545063873,0.008303336439920952,0.0005341911733911592,-0.0002636280828906099,-1.532395208841973e-05
2,271.2272579332016,0.0,-138.8274544308894,-41.87283374482982,0.1226718953033617,-0.2430217104409642,0.8339260134612746,-0.002731035023908217,1.0,0.0,-138.8028358452977,-41.95428262872258,-26.36963610413746,-1.475100493133304,0.9948799195488937,0.02000028299520023,0.9998027555785929,0.006441377949612085,-26.37050168651598,-1.459626908488867,0.07892927292639829,-0.2562161365915509,0.003017416092702355,-0.04873767183440031,0.0,0.0,-0.05004003987549278,-0.0131307842662144,-9.948799195488937e-06,-2.000028299520023e-07,0.0003408390471129787,8.725493246848963e-05,0.04345695394357092,0.01310828032472072,0.0002856684333925399,8.614582586602935e-05,0.04374262237696344,0.01319442615058672,-0.001388028358453065,-0.0004195428262873313,-9.99802755578593e-06,-6.441377949612086e-08,4.544557979902695e-05,2.927899068005493e-07,0.008254757478167432,0.0004570621893219409,5.432849551829239e-05,3.004178782980093e-06,3.352684547447061e-06,-5.415296870488923e-05,-0.0002636963610413744,-1.475100493138256e-05,-0.0004506111499860839,-9.0616314937772e-05,4.522181452494971e-05,9.091037725091011e-07,0.042068925585118,0.01268873749843328,7.90082812076059e-05,-0.0002564726092007516,0.04366361409575584,0.01345089875978753,-0.001388028358452977,-0.0004195428262872258,0.0001097721028731052,3.361382469282378e-06,0.007991061117126054,0.0004423111843905658,0.008309085973685723,0.000460066368104921,0.008305733289138275,0.0005142193368098102,-0.0002636963610413746,-1.475100493133305e-05
2,281.8382931264441,0.0,-139.6944482040601,-40.55025686969274,0.1175743987587731,-0.2353651903239188,0.8339011897629995,-0.002629653114352139,1.0,0.0,-139.6715048106393,-40.62912979413854,-26.37596277990482,-1.419919682366934,0.9952283803420696,0.01934910091515136,0.9998172848917669,0.006199637451034134,-26.37676461287697,-1.405025095798648,0.07355858062853982,-0.2481428631090375,0.002795191168619569,-0.04691527067186897,0.0,0.0,-0.05030465948787406,-0.012713466320341,-9.952283803420698e-06,-1.934910091515136e-07,0.0003426420486549924,8.449785559366443e-05,0.04372836601903365,0.01269424792512123,0.0002874521111996542,8.342485999746248e-05,0.04401581813023329,0.01277767278511868,-0.001396715048106373,-0.0004062912979411543,-9.99817284891767e-06,-6.199637451034134e-08,4.544624022235304e-05,2.818017023197333e-07,0.008256718601398132,0.0004399643773687566,5.434138454566903e-05,2.891798206411649e-06,3.105767965132854e-06,-5.212807852429885e-05,-0.0002637596277990478,-1.419919682369006e-05,-0.0004524278462719321,-8.773345187691045e-05,4.523765365191225e-05,8.795045870523344e-07,0.04233165097092732,0.01228795662717962,7.36322128413812e-05,-0.0002483912543634009,0.04394218591739193,0.01302606403948209,-0.001396715048106393,-0.0004062912979413855,0.0001097857976169397,3.235596283245421e-06,0.007992958973599081,0.0004257651805450448,0.0083110599859438,0.0004428561755751683,0.008307954217978666,0.0004949842540994671,-0.0002637596277990482,-1.419919682366934e-05
2,292.8644564625223,0.0,-140.5071904736959,-39.25262467457278,0.1127958651852338,-0.2278508075695353,0.833878188558756,-0.002531932211289068,1.0,0.0,-140.4858174462017,-39.32897061477644,-26.38182487252717,-1.366777855496583,0.9955550272919304,0.01871247089616532,0.9998307469124541,0.005966914563051652,-26.38256763747188,-1.35244085507337,0.0685239463269243,-0.2402195872391168,0.002589284386104756,-0.04516012329834709,0.0,0.0,-0.05055270011533911,-0.01230431851815939,-9.955550272919304e-06,-1.871247089616532e-07,0.0003443322281804324,8.179290513068922e-05,0.04398279468164249,0.01228802445601868,0.0002891241766669744,8.075521356281333e-05,0.04427191885830946,0.01236877966958147,-0.001404858174461905,-0.0003932897061482938,-9.998307469124542e-06,-5.966914563051652e-08,4.544685213238427e-05,2.712233892296205e-07,0.008258535714625839,0.0004234983406984817,5.435332710068685e-05,2.783570172098517e-06,2.876982651227506e-06,-5.017791477594121e-05,-0.0002638182487252695,-1.366777855498589e-05,-0.0004541307148826289,-8.490736783764441e-05,4.525250124054228e-05,8.505668589166055e-07,0.04257793650718059,0.01189473474987054,6.859253886579008e-05,-0.0002404600472864032,0.04420332631944368,0.01260923971686788,-0.001404858174462017,-0.0003932897061477645,0.0001097984867021965,3.114462706955439e-06,0.00799471746590057,0.0004098305621434454,0.008312889041726512,0.0004262819108705802,0.008310012059075285,0.0004764598256465215,-0.0002638182487252717,-1.366777855496584e-05
2,304.3219887107707,0.0,-141.268443565991,-37.98125844498278,0.1083200553056134,-0.2204865031333811,0.8338568768317037,-0.002437751332042735,1.0,0.0,-141.2485414159689,-38.05512889932,-26.38725630360284,-1.315602410392852,0.9958609724698128,0.01809075149199675,0.999843219621872,0.005742878830001095,-26.38794434007252,-1.301802348513845,0.06380826031626724,-0.2324546662832745,0.002398504327194075,-0.04346984444035923,0.0,0.0,-0.05078500899021954,-0.01190371947990788,-9.958609724698128e-06,-1.809075149199675e-07,0.0003459153303292623,7.914281924551512e-05,0.04422110467658111,0.01189002354504886,0.0002906903127650254,7.813960484459766e-05,0.04451179498934614,0.01196816314989343,-0.0014124854141596,-0.0003805512889931671,-9.998432196218721e-06,-5.742878830001095e-08,4.544741907372145e-05,2.610399468182316e-07,0.008260219332754977,0.0004076415842596901,5.436439229012519e-05,2.679346823474948e-06,2.665004807993416e-06,-4.82998271559547e-05,-0.0002638725630360257,-1.315602410396871e-05,-0.0004557255738893264,-8.21406348041065e-05,4.526640783953694e-05,8.223068859998521e-07,0.04280861926242151,0.01150947225605539,6.387213244871595e-05,-0.0002326873536369114,0.04444792285689742,0.01220085050353037,-0.001412485414159689,-0.0003805512889932,0.0001098102435600641,2.997815558591029e-06,0.007996346769718946,0.0003944855601557105,0.008314583725045096,0.0004103209310831649,0.008311918720237104,0.0004586207582391197,-0.0002638725630360285,-1.315602410392852e-05
2,316.2277660168364,0.0,-141.9809150461028,-36.73725223581251,0.1041310515351807,-0.2132788753118617,0.8338371311617285,-0.002346992235079513,1.0,0.0,-141.9623895170103,-36.80870078794112,-26.39228854547228,-1.26632303013267,0.9961473056619636,0.01748421658505262,0.9998547753631774,0.005527211263371283,-26.39292587587605,-1.253039999251391,0.05939475183926662,-0.2248550432819013,0.002221745590851043,-0.04184212282918676,0.0,0.0,-0.05100241601615303,-0.0115119796539227,-9.961473056619637e-06,-1.748421658505263e-07,0.0003473969858450011,7.654986392470996e-05,0.04444414360611035,0.01150058768539827,0.0002921560898037495,7.558028464135606e-05,0.04473629969591411,0.01157616797003963,-0.001419623895169971,-0.0003680870078794619,-9.998547753631774e-06,-5.527211263371283e-08,4.544794433468988e-05,2.512368756077856e-07,0.008261779211477764,0.00039237232098355,5.437464423100648e-05,2.578984957522378e-06,2.468606212056715e-06,-4.649124758798528e-05,-0.0002639228854547224,-1.266323030137556e-05,-0.0004572181221643293,-7.943535787047554e-05,4.527942298463471e-05,7.94737117502392e-07,0.04302451971094023,0.01113250067751894,5.945420604531193e-05,-0.0002250801234053066,0.0446768454898688,0.01180124809344493,-0.001419623895170103,-0.0003680870078794112,0.0001098211363193283,2.885493945765575e-06,0.007997856326023045,0.0003797090906822395,0.008316153855708774,0.0003949513059410725,0.008313685249496718,0.0004414425535290578,-0.0002639228854547228,-1.26632303013267e-05
2,328.5993247600638,0.0,-142.6472456038741,-35.52149068200841,0.1002133292430516,-0.2062332847190813,0.8338188370489665,-0.002259539510781412,1.0,0.0,-142.6300075418042,-35.59057259734737,-26.39695079414459,-1.218871644899133,0.9964150895360547,0.01689306228592774,0.9998654812406232,0.005319604014278458,-26.39754114668844,-1.206086453680286,0.0552670641653439,-0.2174263576034213,0.002057982720941055,-0.04027472010434511,0.0,0.0,-0.05120573014900816,-0.01112934670233357,-9.964150895360548e-06,-1.689306228592774e-07,0.0003487826863838219,7.401587000018785e-05,0.04465273813719816,0.01111999381143023,0.0002935269405095545,7.307907290978431e-05,0.04494626507770771,0.01119307288433999,-0.001426300075418055,-0.0003559057259731895,-9.998654812406234e-06,-5.319604014278458e-08,4.544843096548287e-05,2.418001824672026e-07,0.008263224400877348,0.0003776694599884087,5.438414240291171e-05,2.482345947228161e-06,2.286647467712283e-06,-4.47496890048279e-05,-0.0002639695079414462,-1.218871644892545e-05,-0.0004586139145646222,-7.679321217002669e-05,4.529159497891157e-05,7.678664675421699e-07,0.04322643806178004,0.01076408808545709,5.532238655189579e-05,-0.0002176440016050263,0.04489094269115582,0.01141071688594504,-0.001426300075418043,-0.0003559057259734737,0.0001098312281808004,2.777342169840183e-06,0.007999254892935891,0.0003654807435394805,0.008317608543280255,0.0003801518059356369,0.008315321895812543,0.0004249014949404648,-0.0002639695079414459,-1.218871644899134e-05
2,341.4548873833585,0.0,-143.2699992461996,-34.33466649385566,0.09655181444775907,-0.1993539573999417,0.8338018882827367,-0.002175280648273367,1.0,0.0,-143.2539644516626,-34.40143834982384,-26.40127013057646,-1.173182390242706,0.9966653557308407,0.01631741371555061,0.9998753994916683,0.005119760047242803,-26.40181696057789,-1.160876540186244,0.05140931537666724,-0.2101730535702752,0.00190626454305712,-0.0387654695795161,0.0,0.0,-0.05139573647328944,-0.01075601079009325,-9.966653557308408e-06,-1.631741371555062e-07,0.000350077764120336,7.154226951857295e-05,0.04484769093124382,0.01074845877557553,0.0002948081398479949,7.063739475798511e-05,0.04514249907109183,0.0108190961703335,-0.00143253964451672,-0.0003440143834978307,-9.998753994916683e-06,-5.119760047242803e-08,4.544888179507583e-05,2.327163657837637e-07,0.008264563295420278,0.0003635125936558007,5.439294197652489e-05,2.38929565662667e-06,2.118071714507911e-06,-4.307274397724011e-05,-0.0002640127013057671,-1.173182390245166e-05,-0.0004599183418868541,-7.421547914145815e-05,4.530297071503821e-05,7.417006234341189e-07,0.04341515128672715,0.01040444439207747,5.146077615282005e-05,-0.0002103834370072825,0.045091038294939,0.01102947960734081,-0.001432539644516626,-0.0003440143834982384,0.0001098405777665181,2.673209622886677e-06,0.008000550594114511,0.0003517807697534073,0.008318956237396796,0.0003659018893124273,0.008316838165682287,0.0004089746332896676,-0.0002640127013057646,-1.173182390242706e-05
