case,vg,v(gate),v(drain),i(vd),id(j1),i(vg)
3,-0.1599999999999999,-0.1599999999999999,10.0,-0.005332320010161,0.005332320010161,1.032199794190988e-11
3,-0.1499999999999999,-0.1499999999999999,10.0,-0.005390437510151,0.005390437510151,1.030199697048669e-11
3,-0.1399999999999999,-0.1399999999999999,10.0,-0.005448870010141001,0.005448870010141001,1.028199554054958e-11
3,-0.1299999999999999,-0.1299999999999999,10.0,-0.005507617510131001,0.005507617510131001,1.026199343567892e-11
3,-0.1199999999999999,-0.1199999999999999,10.0,-0.005566680010121001,0.005566680010121001,1.024199033730456e-11
3,-0.1099999999999999,-0.1099999999999999,10.0,-0.005626057510111001,0.005626057510111001,1.02219857764905e-11
3,-0.09999999999999987,-0.09999999999999987,10.0,-0.005685750010101001,0.005685750010101001,1.020197906296193e-11
3,-0.08999999999999986,-0.08999999999999986,10.0,-0.005745757510091,0.005745757510091,1.018196918063272e-11
3,-0.08000000000000007,-0.08000000000000007,10.0,-0.005806080010080999,0.005806080010081,1.016195463382182e-11
3,-0.07000000000000006,-0.07000000000000006,10.0,-0.005866717510071,0.005866717510071,1.014193322088335e-11
3,-0.06000000000000005,-0.06000000000000005,10.0,-0.005927670010060999,0.005927670010060999,1.012190170098961e-11
3,-0.05000000000000004,-0.05000000000000004,10.0,-0.005988937510050999,0.005988937510050999,1.010185530363491e-11
3,-0.04000000000000004,-0.04000000000000004,10.0,-0.006050520010040999,0.006050520010040999,1.008178700662409e-11
3,-0.03000000000000003,-0.03000000000000003,10.0,-0.006112417510031,0.006112417510031,1.006168647327006e-11
3,-0.02000000000000002,-0.02000000000000002,10.0,-0.006174630010020999,0.006174630010020999,1.004153848794608e-11
3,-0.01000000000000001,-0.01000000000000001,10.0,-0.006237157510011001,0.006237157510011001,1.002132065321528e-11
3,0.0,0.0,10.0,-0.006300000010001,0.006300000010001,1.0001e-11
