case,vtest,v(ref),v(out),v(vcc),i(vcc),ic(q1),ib(q1),i(vtest),i(rr),ic(q2),ib(q2)
2,2.025,4.32772395833921,2.025,5.0,-0.00395311293955769,-0.001941263738248813,-1.294175892726249e-05,0.001985965685767033,0.00196714725379055,-0.001985965685766973,-1.294175661453956e-05
2,2.05,4.327723958339535,2.05,5.0,-0.003952627623572957,-0.001941263738224213,-1.294175892710631e-05,0.001985480369782244,0.001967147253790698,-0.001985480369782265,-1.294175663937646e-05
2,2.075,4.327723958339864,2.075,5.0,-0.003952142307588558,-0.001941263738199682,-1.294175892692964e-05,0.001984995053797678,0.001967147253790848,-0.001984995053797625,-1.294175666420675e-05
2,2.1,4.327723958340189,2.1,5.0,-0.003951656991603936,-0.001941263738175093,-1.294175892677026e-05,0.001984509737812945,0.001967147253790995,-0.001984509737812934,-1.294175668906122e-05
2,2.125,4.327723958340517,2.125,5.0,-0.003951171675619647,-0.001941263738150689,-1.294175892661918e-05,0.001984024421828434,0.001967147253791144,-0.001984024421828455,-1.294175671388934e-05
2,2.15,4.327723958340842,2.15,5.0,-0.003950686359635136,-0.001941263738126093,-1.294175892645405e-05,0.001983539105843868,0.001967147253791292,-0.001983539105843786,-1.294175673872418e-05
2,2.175,4.327723958341171,2.175,5.0,-0.003950201043650514,-0.001941263738101493,-1.294175892629088e-05,0.001983053789859135,0.001967147253791441,-0.001983053789859141,-1.294175676356797e-05
2,2.2,4.327723958341497,2.2,5.0,-0.003949715727666336,-0.001941263738077105,-1.294175892611714e-05,0.00198256847387468,0.00196714725379159,-0.001982568473874703,-1.294175678840119e-05
2,2.225,4.327723958341823,2.225,5.0,-0.003949230411681715,-0.0019412637380525,-1.294175892595277e-05,0.001982083157890113,0.001967147253791738,-0.001982083157890061,-1.294175681324373e-05
2,2.25,4.327723958342149,2.25,5.0,-0.003948745095697426,-0.001941263738027972,-1.294175892579497e-05,0.001981597841905547,0.001967147253791886,-0.001981597841905524,-1.294175683807207e-05
2,2.275,4.327723958342477,2.275,5.0,-0.003948259779712804,-0.001941263738003442,-1.294175892563104e-05,0.001981112525920981,0.001967147253792035,-0.001981112525920984,-1.29417568629081e-05
2,2.3,4.327723958342802,2.3,5.0,-0.003947774463728848,-0.001941263737979031,-1.294175892546727e-05,0.001980627209936636,0.001967147253792183,-0.001980627209936575,-1.294175688774436e-05
2,2.325,4.327723958343129,2.325,5.0,-0.003947289147744226,-0.001941263737954375,-1.294175892529867e-05,0.001980141893951903,0.001967147253792332,-0.001980141893951936,-1.294175691257579e-05
2,2.35,4.327723958343456,2.35,5.0,-0.00394680383176027,-0.001941263737929973,-1.29417589251387e-05,0.001979656577967615,0.00196714725379248,-0.001979656577967572,-1.294175693741578e-05
2,2.375,4.327723958343785,2.375,5.0,-0.00394631851577576,-0.001941263737905446,-1.29417589249848e-05,0.001979171261983104,0.00196714725379263,-0.001979171261983084,-1.29417569622619e-05
2,2.4,4.327723958344112,2.4,5.0,-0.003945833199791249,-0.001941263737880838,-1.294175892481669e-05,0.001978685945998537,0.001967147253792778,-0.00197868594599853,-1.294175698709376e-05
2,2.425,4.327723958344439,2.425,5.0,-0.003945347883806738,-0.001941263737856182,-1.294175892466192e-05,0.001978200630013971,0.001967147253792927,-0.00197820063001394,-1.294175701193207e-05
2,2.45,4.327723958344763,2.45,5.0,-0.00394486256782256,-0.001941263737831719,-1.294175892448753e-05,0.001977715314029571,0.001967147253793074,-0.001977715314029554,-1.294175703676464e-05
2,2.475,4.327723958345091,2.475,5.0,-0.003944377251838271,-0.001941263737807252,-1.294175892433726e-05,0.001977229998045227,0.001967147253793223,-0.001977229998045184,-1.294175706160046e-05
2,2.5,4.327723958345418,2.5,5.0,-0.003943891935854316,-0.001941263737782858,-1.294175892416335e-05,0.001976744682060882,0.001967147253793372,-0.001976744682060886,-1.294175708644045e-05
2,2.525,4.327723958345745,2.525,5.0,-0.003943406619869694,-0.001941263737758201,-1.294175892399476e-05,0.001976259366076372,0.00196714725379352,-0.001976259366076339,-1.294175711127882e-05
2,2.55,4.327723958346071,2.55,5.0,-0.003942921303885849,-0.001941263737733719,-1.294175892383945e-05,0.001975774050092027,0.001967147253793669,-0.001975774050091993,-1.294175713611654e-05
2,2.575,4.327723958346398,2.575,5.0,-0.003942435987901116,-0.00194126373770907,-1.294175892367069e-05,0.001975288734107516,0.001967147253793817,-0.001975288734107484,-1.29417571609478e-05
2,2.6,4.327723958346724,2.6,5.0,-0.00394195067191716,-0.001941263737684651,-1.294175892350768e-05,0.001974803418123283,0.001967147253793965,-0.001974803418123226,-1.294175718577782e-05
2,2.625,4.327723958347051,2.625,5.0,-0.003941465355932872,-0.001941263737660074,-1.294175892334261e-05,0.001974318102138828,0.001967147253794114,-0.001974318102138806,-1.294175721061277e-05
2,2.65,4.32772395834738,2.65,5.0,-0.003940980039948694,-0.001941263737635668,-1.294175892317266e-05,0.001973832786154595,0.001967147253794264,-0.001973832786154574,-1.294175723545672e-05
2,2.675,4.327723958347703,2.675,5.0,-0.003940494723964516,-0.001941263737610994,-1.294175892302288e-05,0.001973347470170139,0.001967147253794411,-0.001973347470170101,-1.294175726029303e-05
2,2.7,4.327723958348031,2.7,5.0,-0.003940009407980338,-0.001941263737586541,-1.294175892285868e-05,0.001972862154185906,0.001967147253794559,-0.001972862154185849,-1.294175728512885e-05
2,2.725,4.327723958348358,2.725,5.0,-0.003939524091996272,-0.00194126373756207,-1.294175892269128e-05,0.001972376838201673,0.001967147253794708,-0.001972376838201599,-1.294175730995448e-05
2,2.75,4.327723958348686,2.75,5.0,-0.003939038776011983,-0.001941263737537542,-1.294175892252539e-05,0.001971891522217273,0.001967147253794857,-0.00197189152221729,-1.294175733479555e-05
2,2.775,4.327723958349011,2.775,5.0,-0.003938553460027805,-0.001941263737512943,-1.294175892236233e-05,0.001971406206232984,0.001967147253795005,-0.00197140620623293,-1.294175735963945e-05
2,2.8,4.32772395834934,2.8,5.0,-0.003938068144043516,-0.001941263737488337,-1.294175892220485e-05,0.001970920890248584,0.001967147253795154,-0.001970920890248573,-1.2941757384475e-05
2,2.825,4.327723958349666,2.825,5.0,-0.003937582828059449,-0.00194126373746389,-1.294175892202861e-05,0.001970435574264406,0.001967147253795303,-0.001970435574264383,-1.294175740931266e-05
2,2.85,4.327723958349993,2.85,5.0,-0.003937097512075494,-0.001941263737439343,-1.294175892187476e-05,0.001969950258280173,0.001967147253795451,-0.001969950258280119,-1.294175743415184e-05
2,2.875,4.327723958350317,2.875,5.0,-0.003936612196091538,-0.001941263737414881,-1.29417589217143e-05,0.00196946494229594,0.001967147253795599,-0.001969464942295954,-1.29417574589914e-05
2,2.9,4.327723958350646,2.9,5.0,-0.003936126880107582,-0.001941263737390426,-1.294175892154511e-05,0.001968979626311762,0.001967147253795748,-0.001968979626311783,-1.294175748382917e-05
2,2.925,4.327723958350973,2.925,5.0,-0.003935641564123404,-0.001941263737365815,-1.294175892138584e-05,0.001968494310327529,0.001967147253795897,-0.00196849431032749,-1.294175750866293e-05
2,2.95,4.327723958351298,2.95,5.0,-0.003935156248139338,-0.001941263737341365,-1.294175892121269e-05,0.001968008994343351,0.001967147253796044,-0.001968008994343361,-1.294175753349674e-05
2,2.975,4.327723958351626,2.975,5.0,-0.003934670932155382,-0.00194126373731689,-1.294175892105614e-05,0.001967523678359229,0.001967147253796194,-0.001967523678359227,-1.294175755833321e-05
2,3.0,4.327723958351953,3.0,5.0,-0.003934185616171204,-0.00194126373729222,-1.294175892088754e-05,0.00196703836237494,0.001967147253796342,-0.001967038362374899,-1.294175758317158e-05
2,3.025,4.32772395835228,3.025,5.0,-0.003933700300187026,-0.001941263737267694,-1.29417589207267e-05,0.001966553046390762,0.001967147253796491,-0.001966553046390734,-1.294175760800382e-05
2,3.05,4.327723958352605,3.05,5.0,-0.003933214984203071,-0.001941263737243173,-1.294175892056196e-05,0.001966067730406584,0.001967147253796638,-0.001966067730406589,-1.294175763283904e-05
2,3.075,4.327723958352934,3.075,5.0,-0.003932729668218893,-0.001941263737218573,-1.294175892039878e-05,0.001965582414422407,0.001967147253796788,-0.001965582414422373,-1.294175765768283e-05
2,3.1,4.327723958353261,3.1,5.0,-0.00393224435223527,-0.001941263737194171,-1.294175892023203e-05,0.001965097098438395,0.001967147253796936,-0.001965097098438376,-1.294175768250911e-05
2,3.125,4.327723958353586,3.125,5.0,-0.003931759036251425,-0.001941263737169645,-1.294175892007997e-05,0.001964611782454273,0.001967147253797084,-0.001964611782454261,-1.29417577073432e-05
2,3.15,4.327723958353914,3.15,5.0,-0.003931273720267248,-0.001941263737145045,-1.294175891990292e-05,0.001964126466470095,0.001967147253797234,-0.001964126466470075,-1.294175773218698e-05
2,3.175,4.327723958354241,3.175,5.0,-0.003930788404283292,-0.001941263737120574,-1.294175891974257e-05,0.001963641150486084,0.001967147253797382,-0.001963641150486046,-1.294175775701272e-05
2,3.2,4.327723958354568,3.2,5.0,-0.003930303088299336,-0.001941263737095986,-1.294175891958823e-05,0.001963155834501851,0.001967147253797531,-0.001963155834501906,-1.29417577818584e-05
2,3.225,4.327723958354894,3.225,5.0,-0.003929817772315602,-0.001941263737071504,-1.294175891941905e-05,0.001962670518517895,0.001967147253797679,-0.001962670518517884,-1.294175780670306e-05
2,3.25,4.327723958355221,3.25,5.0,-0.003929332456331536,-0.001941263737046924,-1.294175891925772e-05,0.001962185202533773,0.001967147253797828,-0.001962185202533768,-1.294175783153481e-05
2,3.275,4.327723958355547,3.275,5.0,-0.003928847140347691,-0.001941263737022512,-1.294175891909471e-05,0.001961699886549872,0.001967147253797976,-0.001961699886549854,-1.294175785636489e-05
2,3.3,4.327723958355874,3.3,5.0,-0.003928361824363957,-0.001941263736997976,-1.294175891893002e-05,0.001961214570565861,0.001967147253798125,-0.001961214570565807,-1.29417578812071e-05
2,3.325,4.3277239583562,3.325,5.0,-0.003927876508380002,-0.001941263736973454,-1.294175891876603e-05,0.001960729254581794,0.001967147253798273,-0.001960729254581787,-1.294175790605008e-05
2,3.35,4.327723958356528,3.35,5.0,-0.003927391192396379,-0.001941263736948987,-1.294175891860188e-05,0.001960243938597839,0.001967147253798422,-0.001960243938597847,-1.294175793087896e-05
2,3.375,4.327723958356854,3.375,5.0,-0.003926905876412312,-0.001941263736924395,-1.294175891843866e-05,0.001959758622613772,0.00196714725379857,-0.001959758622613781,-1.294175795571575e-05
2,3.4,4.32772395835718,3.4,5.0,-0.003926420560428689,-0.001941263736899921,-1.294175891827516e-05,0.001959273306629872,0.001967147253798718,-0.001959273306629853,-1.294175798055228e-05
2,3.425,4.327723958357507,3.425,5.0,-0.00392593524444429,-0.001941263736875264,-1.294175891811345e-05,0.001958787990645749,0.001967147253798867,-0.001958787990645761,-1.29417580053836e-05
2,3.45,4.327723958357835,3.45,5.0,-0.003925449928460778,-0.001941263736850797,-1.294175891794925e-05,0.001958302674661849,0.001967147253799016,-0.001958302674661856,-1.294175803022635e-05
2,3.475,4.327723958358161,3.475,5.0,-0.003924964612477377,-0.001941263736826396,-1.294175891778233e-05,0.00195781735867806,0.001967147253799164,-0.001957817358678043,-1.294175805505941e-05
2,3.5,4.327723958358489,3.5,5.0,-0.0039244792964932,-0.001941263736801799,-1.294175891761607e-05,0.001957332042694049,0.001967147253799313,-0.00195733204269404,-1.294175807989317e-05
2,3.525,4.327723958358815,3.525,5.0,-0.003923993980509577,-0.001941263736777262,-1.294175891746721e-05,0.001956846726710204,0.001967147253799461,-0.00195684672671011,-1.294175810474433e-05
2,3.55,4.327723958359142,3.55,5.0,-0.003923508664525954,-0.001941263736752798,-1.294175891729298e-05,0.001956361410726248,0.00196714725379961,-0.001956361410726265,-1.294175812957006e-05
2,3.575,4.32772395835947,3.575,5.0,-0.003923023348541888,-0.001941263736728146,-1.294175891713317e-05,0.001955876094742237,0.001967147253799759,-0.001955876094742244,-1.294175815440334e-05
2,3.6,4.327723958359796,3.6,5.0,-0.003922538032558376,-0.001941263736703664,-1.294175891696403e-05,0.001955390778758448,0.001967147253799907,-0.001955390778758413,-1.294175817923417e-05
2,3.625,4.327723958360123,3.625,5.0,-0.003922052716574531,-0.001941263736679146,-1.294175891679614e-05,0.001954905462774603,0.001967147253800056,-0.001954905462774543,-1.294175820407324e-05
2,3.65,4.327723958360448,3.65,5.0,-0.003921567400590797,-0.001941263736654556,-1.294175891663796e-05,0.001954420146790647,0.001967147253800203,-0.001954420146790621,-1.294175822892201e-05
2,3.675,4.327723958360775,3.675,5.0,-0.003921082084607064,-0.001941263736630078,-1.294175891647766e-05,0.001953934830806914,0.001967147253800352,-0.001953934830806824,-1.294175825375474e-05
2,3.7,4.3277239583611,3.7,5.0,-0.003920596768623552,-0.001941263736605612,-1.294175891631405e-05,0.001953449514823069,0.0019671472538005,-0.001953449514823043,-1.294175827859116e-05
2,3.725,4.327723958361428,3.725,5.0,-0.003920111452639596,-0.001941263736580958,-1.294175891614855e-05,0.001952964198839113,0.001967147253800649,-0.001952964198839108,-1.294175830342562e-05
2,3.75,4.327723958361756,3.75,5.0,-0.003919626136656085,-0.001941263736556485,-1.294175891598321e-05,0.001952478882855435,0.001967147253800798,-0.001952478882855345,-1.29417583282603e-05
2,3.775,4.327723958362082,3.775,5.0,-0.003919140820672573,-0.001941263736532086,-1.294175891582128e-05,0.001951993566871757,0.001967147253800946,-0.001951993566871675,-1.29417583530984e-05
2,3.8,4.327723958362408,3.8,5.0,-0.003918655504689061,-0.001941263736507563,-1.294175891565854e-05,0.001951508250887912,0.001967147253801095,-0.001951508250887901,-1.294175837793563e-05
2,3.825,4.327723958362736,3.825,5.0,-0.003918170188705106,-0.001941263736482888,-1.29417589154938e-05,0.001951022934904012,0.001967147253801244,-0.001951022934903971,-1.294175840277784e-05
2,3.85,4.327723958363063,3.85,5.0,-0.003917684872721705,-0.001941263736458424,-1.29417589153264e-05,0.001950537618920334,0.001967147253801392,-0.001950537618920267,-1.294175842760347e-05
2,3.875,4.32772395836339,3.875,5.0,-0.00391719955673786,-0.001941263736433836,-1.294175891516632e-05,0.001950052302936434,0.001967147253801541,-0.001950052302936464,-1.294175845245035e-05
2,3.9,4.327723958363715,3.9,5.0,-0.003916714240754127,-0.001941263736409226,-1.294175891501393e-05,0.0019495669869527,0.001967147253801689,-0.001949566986952645,-1.294175847728406e-05
2,3.925,4.327723958364042,3.925,5.0,-0.003916228924770948,-0.001941263736384839,-1.294175891484702e-05,0.001949081670969077,0.001967147253801837,-0.001949081670969053,-1.294175850211716e-05
2,3.95,4.327723958364368,3.95,5.0,-0.003915743608787325,-0.00194126373636024,-1.29417589146839e-05,0.001948596354985288,0.001967147253801985,-0.001948596354985283,-1.294175852695401e-05
2,3.975,4.327723958364696,3.975,5.0,-0.003915258292803925,-0.001941263736335767,-1.294175891451845e-05,0.001948111039001665,0.001967147253802135,-0.001948111039001631,-1.294175855178842e-05
2,4.0,4.327723958365024,4.0,5.0,-0.00391477297682008,-0.001941263736311251,-1.294175891435382e-05,0.001947625723017987,0.001967147253802283,-0.001947625723017942,-1.294175857663747e-05
2,4.025,4.32772395836535,4.025,5.0,-0.003914287660836679,-0.001941263736286833,-1.294175891419774e-05,0.001947140407034365,0.001967147253802432,-0.001947140407034398,-1.294175860146001e-05
2,4.05,4.327723958365676,4.05,5.0,-0.003913802344853057,-0.001941263736262176,-1.294175891402904e-05,0.001946655091050575,0.00196714725380258,-0.001946655091050599,-1.29417586263038e-05
2,4.075,4.327723958366004,4.075,5.0,-0.003913317028869656,-0.001941263736237716,-1.294175891386489e-05,0.001946169775066953,0.001967147253802729,-0.001946169775067009,-1.294175865114335e-05
2,4.100000000000001,4.32772395836633,4.100000000000001,5.0,-0.003912831712885922,-0.001941263736213118,-1.294175891370047e-05,0.001945684459083274,0.001967147253802877,-0.001945684459083305,-1.294175867596437e-05
2,4.125,4.327723958366657,4.125,5.0,-0.003912346396902744,-0.00194126373618873,-1.294175891352782e-05,0.001945199143099874,0.001967147253803026,-0.001945199143099791,-1.294175870082258e-05
2,4.15,4.327723958366983,4.15,5.0,-0.003911861080919343,-0.001941263736164125,-1.294175891337039e-05,0.001944713827116085,0.001967147253803174,-0.001944713827116098,-1.294175872565949e-05
2,4.175,4.32772395836731,4.175,5.0,-0.003911375764935721,-0.001941263736139592,-1.29417589132096e-05,0.001944228511132462,0.001967147253803323,-0.001944228511132457,-1.294175875051303e-05
2,4.2,4.327723958367637,4.2,5.0,-0.003910890448952209,-0.001941263736115132,-1.294175891303841e-05,0.001943743195148728,0.001967147253803472,-0.001943743195148839,-1.294175877538479e-05
2,4.225000000000001,4.327723958367965,4.225000000000001,5.0,-0.003910405132968586,-0.001941263736090452,-1.29417589128787e-05,0.001943257879164884,0.001967147253803621,-0.001943257879164882,-1.294175880034416e-05
2,4.25,4.327723958368296,4.25,5.0,-0.003909919816983964,-0.001941263736065465,-1.294175891271288e-05,0.001942772563180262,0.001967147253803771,-0.001942772563180243,-1.294175882548583e-05
2,4.275,4.327723958368635,4.275,5.0,-0.003909434500998232,-0.001941263736040262,-1.294175891254965e-05,0.001942287247194419,0.001967147253803925,-0.001942287247194399,-1.294175885112721e-05
2,4.3,4.327723958368987,4.3,5.0,-0.003908949185008614,-0.001941263736013671,-1.294175891236653e-05,0.001941801931204634,0.001967147253804085,-0.001941801931204544,-1.294175887806546e-05
2,4.325,4.327723958369388,4.325,5.0,-0.00390846386900856,-0.0019412637359836,-1.294175891216796e-05,0.001941316615204303,0.001967147253804267,-0.001941316615204336,-1.294175890844757e-05
2,4.350000000000001,4.327723958369908,4.350000000000001,5.0,-0.003907978552981417,-0.001941263735944605,-1.294175891190146e-05,0.001940831299177048,0.001967147253804503,-0.001940831299177035,-1.294175894785246e-05
2,4.375,4.327723958370737,4.375,5.0,-0.003907493236883886,-0.001941263735882403,-1.294175891148897e-05,0.001940345983078795,0.001967147253804881,-0.001940345983078848,-1.294175901096566e-05
2,4.4,4.327723958372388,4.4,5.0,-0.00390700792059917,-0.001941263735758413,-1.294175891066428e-05,0.001939860666793469,0.001967147253805631,-0.001939860666793452,-1.294175913646277e-05
2,4.425,4.327723958376196,4.425,5.0,-0.00390652260382407,-0.001941263735472644,-1.294175890876356e-05,0.001939375350016648,0.001967147253807362,-0.001939375350016671,-1.294175942592203e-05
2,4.45,4.327723958385675,4.45,5.0,-0.003906037285759556,-0.001941263734761232,-1.294175890401367e-05,0.001938890031947971,0.001967147253811671,-0.001938890031947949,-1.294176014641205e-05
2,4.475000000000001,4.327723958410063,4.475000000000001,5.0,-0.003905551964305976,-0.001941263732930858,-1.294175889181585e-05,0.00193840471048351,0.001967147253822756,-0.001938404710483428,-1.294176200001206e-05
2,4.5,4.327723958473639,4.5,5.0,-0.003905066633945076,-0.00194126372815911,-1.294175886000482e-05,0.001937919380093522,0.001967147253851654,-0.001937919380093465,-1.294176683245239e-05
2,4.525,4.327723958640247,4.525,5.0,-0.003904581280170683,-0.001941263715654804,-1.294175877664957e-05,0.001937434026243356,0.001967147253927385,-0.00193743402624336,-1.294177949594558e-05
2,4.55,4.3277239590777,4.55,5.0,-0.003904095864855517,-0.001941263682822173,-1.29417585577492e-05,0.001936948610729239,0.001967147254126227,-0.001936948610729199,-1.294181274634173e-05
2,4.575,4.327723960227186,4.575,5.0,-0.003903610287783521,-0.001941263596548933,-1.294175798259237e-05,0.001936463033134717,0.001967147254648721,-0.001936463033134695,-1.29419001172226e-05
2,4.600000000000001,4.327723963248514,4.600000000000001,5.0,-0.003903124285542958,-0.001941263369786589,-1.294175647085214e-05,0.001935977029520974,0.001967147256022051,-0.001935977029520924,-1.294212976456552e-05
2,4.625,4.327723971190697,4.625,5.0,-0.003902637165771994,-0.001941262773695429,-1.294175249691394e-05,0.001935489906139953,0.001967147259632135,-0.001935489906139892,-1.294273343972746e-05
2,4.65,4.32772399206922,4.65,5.0,-0.003902147108639231,-0.001941261206683621,-1.294174205016929e-05,0.001934999839516893,0.001967147269122373,-0.001934999839516882,-1.29443203886262e-05
2,4.675,4.327724046955783,4.675,5.0,-0.003901649330846357,-0.00194125708724523,-1.29417145872503e-05,0.001934502036775587,0.00196714729407081,-0.001934502036775577,-1.294849223829888e-05
2,4.7,4.327724191244938,4.7,5.0,-0.003901131259948842,-0.001941246257849204,-1.29416423912656e-05,0.001933983900292091,0.00196714735965679,-0.001933983900292149,-1.29594594163003e-05
2,4.725000000000001,4.327724570559228,4.725000000000001,5.0,-0.003900559851261032,-0.001941217789256595,-1.294145260065697e-05,0.00193341231918831,0.001967147532072376,-0.001933412319188301,-1.298829021549955e-05
2,4.75,4.327725567700844,4.75,5.0,-0.00389984825751466,-0.00194114295270403,-1.294095369030736e-05,0.001932700272192778,0.001967147985318565,-0.00193270027219276,-1.30640789276239e-05
2,4.775,4.327728188857247,4.775,5.0,-0.003898768266538344,-0.00194094624383578,-1.293964229784773e-05,0.001931619089762027,0.001967149176753294,-0.001931619089762097,-1.326329064266262e-05
2,4.800000000000001,4.327735078109344,4.800000000000001,5.0,-0.003896720456641356,-0.001940429310038558,-1.293619607251777e-05,0.001929568148250738,0.00196715230823152,-0.001929568148250771,-1.378680227950304e-05
2,4.825,4.327753181480249,4.825,5.0,-0.003892132187781283,-0.001939071668207777,-1.292714512695969e-05,0.0019249716507449,0.001967160537036477,-0.001924971650744851,-1.516172370176526e-05
2,4.850000000000001,4.327800711488695,4.850000000000001,5.0,-0.003880889875588101,-0.001935511659282364,-1.29034117340771e-05,0.00191370773400229,0.00196718214158577,-0.001913707734002301,-1.876707056929123e-05
2,4.875,4.327925244815174,4.875,5.0,-0.003852318228497187,-0.001926215049571628,-1.284143433587573e-05,0.001885079480853757,0.001967238747643261,-0.001885079480853777,-2.818226373590261e-05
2,4.9,4.328249779999553,4.9,5.0,-0.003779282656099725,-0.001902197255312672,-1.268131570716431e-05,0.001811896392458379,0.00196738626363616,-0.001811896392458404,-5.250769262141452e-05
2,4.925000000000001,4.329083905893681,4.925000000000001,5.0,-0.00359647261100815,-0.001841831389319359,-1.227887659971047e-05,0.001628707199238411,0.001967765411769855,-0.001628707199238443,-0.0001136551458507679
2,4.95,4.331155775380266,4.95,5.0,-0.003167775956142704,-0.001700048946376619,-1.133366031135364e-05,0.001199068785515234,0.001968707170627393,-0.001199068785515232,-0.0002573245639394658
2,4.975000000000001,4.335919051029117,4.975000000000001,5.0,-0.002303555854445027,-0.001414106081479457,-9.427374540608952e-06,0.0003326835585217638,0.001970872295922326,-0.0003326835585217428,-0.000547338839903224
2,5.0,4.345376166075151,5.0,5.0,-0.0009941257938840264,-0.000981045190040903,-6.540301921561349e-06,-0.0009810451906955564,0.001975170984579614,0.0009810451906955252,-0.0009875854926170865
3,0.0,4.347241789721448,0.0,5.0,-0.001877400325627776,-0.0009127747348959101,-6.085165552068304e-06,0.0009524552639849915,0.0009249450616428612,-0.0009524552639850014,-6.085161194824111e-06
3,0.025,4.347241789722145,0.025,5.0,-0.00187717213189359,-0.0009127747348713712,-6.085165551900822e-06,0.0009522270702506941,0.0009249450616430095,-0.0009522270702506825,-6.085161219663562e-06
3,0.05,4.34724178972284,0.05,5.0,-0.001876943938159514,-0.0009127747348468539,-6.08516555173643e-06,0.0009519988765163689,0.0009249450616431575,-0.0009519988765164,-6.085161244492225e-06
3,0.07500000000000001,4.347241789723534,0.07500000000000001,5.0,-0.001876715744425383,-0.0009127747348223845,-6.085165551569815e-06,0.0009517706827821826,0.0009249450616433051,-0.0009517706827821663,-6.085161269332544e-06
3,0.1,4.347241789724229,0.1,5.0,-0.001876487550691364,-0.0009127747347978689,-6.085165551410898e-06,0.0009515424890479129,0.0009249450616434529,-0.0009515424890479149,-6.085161294166683e-06
3,0.125,4.347241789724925,0.125,5.0,-0.001876259356957233,-0.0009127747347733528,-6.085165551248539e-06,0.0009513142953136711,0.0009249450616436011,-0.0009513142953136691,-6.085161319007814e-06
3,0.15,4.34724178972562,0.15,5.0,-0.001876031163223157,-0.0009127747347488179,-6.085165551080975e-06,0.0009510861015793737,0.000924945061643749,-0.0009510861015794112,-6.085161343840246e-06
3,0.175,4.347241789726314,0.175,5.0,-0.001875802969489193,-0.0009127747347243316,-6.085165550920757e-06,0.0009508579078452151,0.0009249450616438966,-0.0009508579078452236,-6.085161368680022e-06
3,0.2,4.347241789727009,0.2,5.0,-0.001875574775754896,-0.0009127747346997276,-6.085165550756284e-06,0.0009506297141109177,0.0009249450616440445,-0.0009506297141109211,-6.085161393515543e-06
3,0.225,4.347241789727704,0.225,5.0,-0.001875346582020931,-0.0009127747346752495,-6.085165550598099e-06,0.0009504015203767313,0.0009249450616441923,-0.000950401520376765,-6.085161418353883e-06
3,0.25,4.3472417897284,0.25,5.0,-0.001875118388286801,-0.0009127747346506474,-6.08516555043162e-06,0.0009501733266424617,0.0009249450616443405,-0.0009501733266424876,-6.085161443190895e-06
3,0.275,4.347241789729094,0.275,5.0,-0.001874890194552836,-0.000912774734626161,-6.08516555026449e-06,0.0009499451329083586,0.0009249450616444881,-0.000949945132908349,-6.08516146802029e-06
3,0.3,4.347241789729789,0.3,5.0,-0.001874662000818761,-0.0009127747346016898,-6.085165550099312e-06,0.0009497169391742,0.0009249450616446358,-0.0009497169391742333,-6.085161492855106e-06
3,0.325,4.347241789730484,0.325,5.0,-0.001874433807084908,-0.000912774734577176,-6.085165549934947e-06,0.0009494887454400691,0.0009249450616447838,-0.0009494887454400821,-6.085161517694205e-06
3,0.35,4.347241789731178,0.35,5.0,-0.001874205613350666,-0.000912774734552541,-6.085165549774241e-06,0.0009492605517058272,0.0009249450616449314,-0.0009492605517058283,-6.085161542530024e-06
3,0.375,4.347241789731874,0.375,5.0,-0.001873977419616757,-0.0009127747345280629,-6.085165549612071e-06,0.0009490323579716964,0.0009249450616450796,-0.0009490323579717398,-6.085161567367876e-06
3,0.4,4.347241789732568,0.4,5.0,-0.001873749225882904,-0.0009127747345035525,-6.08516554944467e-06,0.000948804164237621,0.0009249450616452272,-0.0009488041642376314,-6.085161592203939e-06
3,0.425,4.347241789733262,0.425,5.0,-0.001873521032148773,-0.000912774734478968,-6.085165549288816e-06,0.0009485759705034902,0.0009249450616453749,-0.0009485759705034669,-6.085161617041141e-06
3,0.45,4.347241789733958,0.45,5.0,-0.001873292838414864,-0.0009127747344544675,-6.085165549124966e-06,0.0009483477767693593,0.0009249450616455229,-0.0009483477767693871,-6.085161641884224e-06
3,0.475,4.347241789734654,0.475,5.0,-0.0018730646446809,-0.000912774734429955,-6.085165548955614e-06,0.000948119583035284,0.000924945061645671,-0.0009481195830353202,-6.085161666714866e-06
3,0.5,4.347241789735349,0.5,5.0,-0.001872836450947046,-0.0009127747344054062,-6.085165548795071e-06,0.0009478913893012086,0.000924945061645819,-0.0009478913893012235,-6.085161691554345e-06
3,0.525,4.347241789736044,0.525,5.0,-0.001872608257213082,-0.000912774734380904,-6.085165548626206e-06,0.000947663195567161,0.0009249450616459668,-0.000947663195567187,-6.085161716388944e-06
3,0.55,4.347241789736739,0.55,5.0,-0.001872380063479284,-0.0009127747343563849,-6.085165548470759e-06,0.0009474350018331412,0.0009249450616461146,-0.0009474350018331492,-6.085161741226552e-06
3,0.5750000000000001,4.347241789737434,0.5750000000000001,5.0,-0.001872151869745375,-0.0009127747343318464,-6.085165548303222e-06,0.0009472068080991214,0.0009249450616462626,-0.0009472068080990962,-6.08516176606248e-06
3,0.6000000000000001,4.347241789738128,0.6000000000000001,5.0,-0.001871923676011411,-0.000912774734307367,-6.085165548139562e-06,0.0009469786143651016,0.0009249450616464101,-0.000946978614365117,-6.085161790898814e-06
3,0.625,4.347241789738825,0.625,5.0,-0.001871695482277724,-0.0009127747342828523,-6.085165547979181e-06,0.0009467504206311372,0.0009249450616465585,-0.0009467504206311238,-6.085161815734986e-06
