case,vin,v(c1),v(tail),v(vn),v(c2),v(in),v(vp),i(vp),i(vin),ic(q2),ib(q2),i(it),i(rc2),i(vn),ic(q1),ib(q1),i(rc1)
1,0.08400000000000002,9.753293319857418,-0.5496406444515779,-12.0,11.91089485786668,0.08400000000000002,12.0,-0.0004969812387790691,-2.905834353772067e-06,1.895854091876717e-05,1.129268671588352e-07,0.0005,1.895854087942908e-05,0.0005,0.0004780226978603005,2.905834353772067e-06,0.000478022697902677
1,0.08600000000000002,9.746910094635073,-0.547716003529978,-12.0,11.91727986860805,0.08600000000000002,12.0,-0.0004969808588817766,-2.914313065964304e-06,1.760002798773805e-05,1.048280522614578e-07,0.0005,1.760002795573477e-05,0.0005,0.0004793808308940369,2.914313065964299e-06,0.0004793808309287079
1,0.08800000000000002,9.740968080660696,-0.545785999906078,-12.0,11.92322357122165,0.08800000000000002,12.0,-0.0004969804995971676,-2.922210575275321e-06,1.633541040436017e-05,9.728982756046683e-08,0.0005,1.633541037837279e-05,0.0005,0.0004806450891928049,2.922210575275326e-06,0.0004806450892211284
1,0.08999999999999997,9.735439032337439,-0.543851003752885,-12.0,11.9287542163371,0.08999999999999997,12.0,-0.0004969801598544298,-2.929563954990553e-06,1.515867739615063e-05,9.027619057829632e-08,0.0005,1.515867737508419e-05,0.0005,0.0004818214824582808,2.929563954990561e-06,0.000481821482481396
1,0.09199999999999997,9.73029619849637,-0.5419113616066351,-12.0,11.93389856005543,0.09199999999999997,12.0,-0.0004969798386042059,-2.936408335592716e-06,1.40641361754689e-05,8.375306020169033e-08,0.0005,1.406413615841827e-05,0.0005,0.0004829157024287389,2.936408335592715e-06,0.0004829157024475807
1,0.09399999999999997,9.725514288602026,-0.5399673976098717,-12.0,11.93868189771854,0.09399999999999997,12.0,-0.0004969795348238487,-2.942776945663346e-06,1.304640475451524e-05,7.768823048954649e-08,0.0005,1.304640474073574e-05,0.0005,0.0004839331300693352,2.94277694566335e-06,0.0004839331300846753
1,0.09599999999999997,9.721069432219762,-0.5380194147273893,-12.0,11.94312810442213,0.09599999999999997,12.0,-0.0004969792475216389,-2.948701162057962e-06,1.210040332556175e-05,7.205131630467894e-08,0.0005,1.210040331444056e-05,0.0005,0.0004848788441960747,2.948701162057966e-06,0.0004848788442085612
1,0.09799999999999998,9.71693913322882,-0.5360676959293216,-12.0,11.94725968078778,0.09799999999999998,12.0,-0.0004969789757399584,-2.95421056742168e-06,1.122134452220308e-05,6.681369262056265e-08,0.0005,1.122134451323891e-05,0.0005,0.0004857576312177553,2.95421056742168e-06,0.0004857576312279106
1,0.09999999999999998,9.713102220074964,-0.5341125053368847,-12.0,11.95109780269908,0.09999999999999998,12.0,-0.0004969787185576833,-2.959333013206142e-06,1.040472283720001e-05,6.194842911336754e-08,0.0005,1.040472282998308e-05,0.0005,0.0004865739957204813,2.959333013206132e-06,0.0004865739957287311
1,0.102,9.709538793183475,-0.5321540893273659,-12.0,11.95466237388107,0.102,12.0,-0.0004969784750917501,-2.964094686818198e-06,9.646303435364192e-06,5.743022143132772e-08,0.0005,9.646303429560141e-06,0.0005,0.000487332171656385,2.964094686818195e-06,0.0004873321716630905
1,0.104,9.706230170493255,-0.5301926775958826,-12.0,11.95797208036145,0.104,12.0,-0.0004969782444982215,-2.968520181448564e-06,8.942110566055824e-06,5.323532033130146e-08,0.0005,8.942110561393479e-06,0.0005,0.0004880361339321663,2.968520181448564e-06,0.0004880361339376054
1,0.106,9.703158831928938,-0.5282284841722547,-12.0,11.96104444599626,0.106,12.0,-0.0004969780259726831,-2.972632567623331e-06,8.28841574921903e-06,4.934145969274636e-08,0.0005,8.288415745477035e-06,0.0005,0.0004886896102234643,2.972632567623334e-06,0.0004886896102278854
1,0.108,9.700308363499003,-0.5262617083920031,-12.0,11.96389588837158,0.108,12.0,-0.00049697781875036,-2.976453465383397e-06,7.681725881388859e-06,4.572778425747719e-08,0.0005,7.681725878388031e-06,0.0005,0.0004892960928689712,2.9764534653834e-06,0.0004892960928725525
1,0.11,9.697663401592617,-0.524292535821092,-12.0,11.96654177450823,0.11,12.0,-0.0004969776221056951,-2.980003116507264e-06,7.118771383631413e-06,4.237477779813225e-08,0.0005,7.118771381227404e-06,0.0005,0.000489858850722064,2.980003116507271e-06,0.0004898588507249751
1,0.112,9.695209577946715,-0.5223211391344936,-12.0,11.96899647589776,0.112,12.0,-0.0004969774353518032,-2.98330045590548e-06,6.596494491763798e-06,3.926419229410276e-08,0.0005,6.596494489838852e-06,0.0005,0.0004903809408600382,2.983300455905485e-06,0.0004903809408624011
1,0.114,9.692933465665252,-0.5203476789490775,-12.0,11.97127342248717,0.114,12.0,-0.0004969772578395332,-2.986363181888443e-06,6.112037770227242e-06,3.637897857979973e-08,0.0005,6.112037768687099e-06,0.0005,0.0004908652200693057,2.986363181888441e-06,0.0004908652200712229
1,0.116,9.690822526595248,-0.5183723046116383,-12.0,11.97338515530784,0.116,12.0,-0.0004969770889564603,-2.989207824701561e-06,5.66273291445782e-06,3.370321883528419e-08,0.0005,5.662732913225938e-06,0.0005,0.0004913143560420009,2.989207824701562e-06,0.0004913143560435642
1,0.118,9.68886506029718,-0.5163951549431401,-12.0,11.97534337751086,0.118,12.0,-0.000496976928125668,-2.991849813131125e-06,5.246089892289769e-06,3.12220612052976e-08,0.0005,5.246089891305916e-06,0.0005,0.0004917308382333753,2.991849813131133e-06,0.0004917308382346424
1,0.12,9.687050154788794,-0.5144163589404707,-12.0,11.97715900362936,0.12,12.0,-0.0004969767748044087,-2.994303538830657e-06,4.859786462624677e-06,2.892165676048772e-08,0.0005,4.859786461838999e-06,0.0005,0.000492116988341784,2.994303538830659e-06,0.0004921169883428097
1,0.122,9.685367639192759,-0.5124360364371378,-12.0,11.97884220693718,0.122,12.0,-0.0004969766284827815,-2.996582418264066e-06,4.50165809909918e-06,2.678909895455282e-08,0.0005,4.501658098472236e-06,0.0005,0.0004924749703836835,2.996582418264072e-06,0.0004924749703845195
1,0.124,9.68380803837683,-0.5104542987244692,-12.0,11.98040246481571,0.124,12.0,-0.000496976488682254,-2.998698952069757e-06,4.16968833758212e-06,2.481236567839919e-08,0.0005,4.169688337082004e-06,0.0005,0.0004928068003446714,2.998698952069766e-06,0.0004928068003453553
1,0.126,9.682362529639184,-0.5084712491349508,-12.0,11.98184860207527,0.126,12.0,-0.0004969763549542146,-3.000664781817064e-06,3.861999558852901e-06,2.298026396991039e-08,0.0005,3.861999558453776e-06,0.0005,0.0004931143553953605,3.00066478181707e-06,0.0004931143553959184
1,0.128,9.681022901463207,-0.5064869835893856,-12.0,11.98318883220709,0.128,12.0,-0.0004969762268785195,-3.00249074407853e-06,3.576844211574805e-06,2.128237740096902e-08,0.0005,3.576844211257241e-06,0.0005,0.000493399382666945,3.002490744078535e-06,0.0004933993826674028
1,0.13,9.679781514341679,-0.5045015911095825,-12.0,11.98443079656619,0.13,12.0,-0.0004969761040620377,-3.004186921830199e-06,3.312596475531029e-06,1.970901613481603e-08,0.0005,3.312596475277865e-06,0.0005,0.0004936635075865053,3.004186921830201e-06,0.0004936635075868768
1,0.132,9.678631263650031,-0.5025151542982856,-12.0,11.98558160150476,0.132,12.0,-0.0004969759861371773,-3.005762693199586e-06,3.067744360891175e-06,1.825116962184654e-08,0.0005,3.067744360689636e-06,0.0005,0.0004939082417762858,3.005762693199587e-06,0.0004939082417765891
1,0.134,9.677565544533003,-0.5005277497880485,-12.0,11.98664785349204,0.134,12.0,-0.0004969758727605442,-3.007226777576428e-06,2.840882235896588e-06,1.69004618826441e-08,0.0005,2.840882235736315e-06,0.0005,0.0004941349905246453,3.00722677757642e-06,0.0004941349905248929
1,0.136,9.67657821875653,-0.4985394486607128,-12.0,11.98763569226904,0.136,12.0,-0.0004969757636115015,-3.008587279186606e-06,2.630703772671973e-06,1.564910931274384e-08,0.0005,2.630703772544416e-06,0.0005,0.00049434505983883,3.008587279186594e-06,0.000494345059839036
1,0.138,9.675663583466246,-0.4965503168391387,-12.0,11.98855082209612,0.138,12.0,-0.0004969756583909197,-3.009851728149325e-06,2.435995298799831e-06,1.448988093056258e-08,0.0005,2.435995298698038e-06,0.0005,0.0004945396630921203,3.009851728149324e-06,0.000494539663092288
1,0.14,9.674816341787528,-0.4945604154527625,-12.0,11.98939854115897,0.14,12.0,-0.0004969755568198426,-3.011027119175701e-06,2.255629540725635e-06,1.341606098216114e-08,0.0005,2.25562954064438e-06,0.0005,0.0004947199272791169,3.011027119175709e-06,0.0004947199272792494
1,0.142,9.674031575195999,-0.4925698011785231,-12.0,11.99018376920382,0.142,12.0,-0.0004969754586382886,-3.012119947900046e-06,2.088559743933265e-06,1.242141380978276e-08,0.0005,2.088559743868697e-06,0.0005,0.0004948868988943559,3.012119947900033e-06,0.0004948868988944683
1,0.144,9.673304717584477,-0.4905785265586261,-12.0,11.99091107347616,0.144,12.0,-0.0004969753636040811,-3.013136245033086e-06,1.93381415405885e-06,1.150015088717419e-08,0.0005,1.933814154007583e-06,0.0005,0.0004950415494500207,3.013136245033084e-06,0.0004950415494501113
1,0.146,9.672631530949005,-0.4885866402965718,-12.0,11.99158469303976,0.146,12.0,-0.0004969752714917191,-3.014081608361577e-06,1.79049084264459e-06,1.064689992209977e-08,0.0005,1.79049084260382e-06,0.0005,0.000495184780649074,3.01408160836157e-06,0.0004951847806491479
1,0.148,9.672008082617245,-0.4865941875327857,-12.0,11.99220856155337,0.148,12.0,-0.0004969751820913279,-3.014961232746449e-06,1.657752861017058e-06,9.856675925619545e-09,0.0005,1.657752860984964e-06,0.0005,0.0004953174292303088,3.014961232746443e-06,0.0004953174292303735
1,0.15,9.67143072394084,-0.4846012101011528,-12.0,11.99278632858305,0.15,12.0,-0.0004969750952076588,-3.015779938195045e-06,1.534823705761069e-06,9.124854147961618e-09,0.0005,1.53482370573493e-06,0.0005,0.0004954402715018983,3.015779938195053e-06,0.0004954402715019488
1,0.152,9.670896070375223,-0.4826077467676712,-12.0,11.99332137952685,0.152,12.0,-0.0004969750106591166,-3.01654219610536e-06,1.420983079413146e-06,8.447144781708406e-09,0.0005,1.420983079392705e-06,0.0005,0.0004955540275797038,3.016542196105355e-06,0.0004955540275797398
1,0.154,9.670400982870934,-0.4806138334523893,-12.0,11.99381685422774,0.154,12.0,-0.000496974928276855,-3.017252153809206e-06,1.315562930283658e-06,7.819569335358156e-09,0.0005,1.315562930267348e-06,0.0005,0.0004956593653465713,3.017252153809201e-06,0.0004956593653466098
1,0.156,9.669942550503022,-0.4786195034357236,-12.0,11.99427566434824,0.156,12.0,-0.0004969748479039687,-3.017913657449981e-06,1.217943755706013e-06,7.238438582371867e-09,0.0005,1.217943755692768e-06,0.0005,0.0004957569041482621,3.017913657449992e-06,0.0004957569041482932
1,0.158,9.66951807426639,-0.4766247875501942,-12.0,11.99470050957869,0.158,12.0,-0.0004969747693946516,-3.018530273356527e-06,1.127551153479592e-06,6.70033199414249e-09,0.0005,1.127551153469777e-06,0.0005,0.0004958472182411725,3.018530273356533e-06,0.0004958472182411936
1,0.16,9.669125051968695,-0.4746297143585518,-12.0,11.99509389274806,0.16,12.0,-0.0004969746926134413,-3.0191053079903e-06,1.043852606803352e-06,6.202078568312134e-09,0.0005,1.043852606795146e-06,0.0005,0.0004959308400066386,3.019105307990294e-06,0.0004959308400066606
1,0.162,9.668761164153736,-0.4726343103192224,-12.0,11.99545813390376,0.162,12.0,-0.000496974617434563,-3.019641826470527e-06,9.66354488568114e-07,5.740738967740331e-09,0.0005,9.663544885620257e-07,0.0005,0.0004960082629459933,3.019641826470504e-06,0.0004960082629460136
1,0.164,9.668424260992197,-0.4706385999399231,-12.0,11.99579538342409,0.164,12.0,-0.0004969745437412069,-3.020142669903518e-06,8.945992714762469e-07,5.31358888868724e-09,0.0005,8.945992714709646e-07,0.0005,0.0004960799444697313,3.020142669903515e-06,0.0004960799444697454
1,0.166,9.668112350078731,-0.468642605920272,-12.0,11.99610763422396,0.166,12.0,-0.0004969744714249553,-3.020610471463715e-06,8.281629310760836e-07,4.918103580910436e-09,0.0005,8.28162931072179e-07,0.0005,0.0004961463084938776,3.020610471463699e-06,0.000496146308493887
1,0.168,9.667823585077988,-0.466646349284142,-12.0,11.99639673311173,0.168,12.0,-0.0004969744003851619,-3.021047671392354e-06,7.66652529422689e-07,4.551943446035088e-09,0.0005,7.666525294194693e-07,0.0005,0.0004962077478557374,3.021047671392343e-06,0.0004962077478557472
1,0.17,9.667556255164484,-0.4646498495024778,-12.0,11.99666439135181,0.17,12.0,-0.0004969743305284387,-3.02145653091782e-06,7.097039677029893e-07,4.212940644211153e-09,0.0005,7.097039677006478e-07,0.0005,0.0004962646265607348,3.021456530917816e-06,0.000496264626560748
1,0.172,9.6673087752046,-0.4626531246072364,-12.0,11.99691219448514,0.172,12.0,-0.0004969742617681352,-3.021839145221047e-06,6.569798967809819e-07,3.89908664313582e-09,0.0005,6.569798967792875e-07,0.0005,0.0004963172818713535,3.021839145221053e-06,0.0004963172818713618
1,0.174,9.667079676631353,-0.4606561912970814,-12.0,11.99714161145644,0.174,12.0,-0.000496974194023868,-3.022197455484614e-06,6.081677752265835e-07,3.608520646859959e-09,0.0005,6.081677752251109e-07,0.0005,0.0004963660262486415,3.022197455484606e-06,0.0004963660262486483
1,0.176,9.666867598966382,-0.4586590650354032,-12.0,11.99735400309458,0.176,12.0,-0.0004969741272210673,-3.022533260087462e-06,5.629780649833169e-07,3.339518845544393e-09,0.0005,5.629780649821757e-07,0.0005,0.0004964111491560842,3.022533260087467e-06,0.0004964111491560889
1,0.178,9.666671281944685,-0.4566617601412165,-12.0,11.9975506299896,0.178,12.0,-0.0004969740612905779,-3.02284822499336e-06,5.211425554036848e-07,3.09048443078107e-09,0.0005,5.211425554034093e-07,0.0005,0.0004964529187351735,3.022848224993363e-06,0.0004964529187351733
1,0.18,9.666489558201746,-0.4546642898734377,-12.0,11.99773265980741,0.18,12.0,-0.0004969739961682654,-3.023143893411932e-06,4.824128069342783e-07,2.859938324329273e-09,0.0005,4.824128069341147e-07,0.0005,0.0004964915833613312,3.023143893411944e-06,0.0004964915833613305
1,0.182,9.666321346484498,-0.4526666665090138,-12.0,11.99790117408056,0.182,12.0,-0.0004969739317946687,-3.023421694761982e-06,4.46558706263632e-07,2.646510571378237e-09,0.0005,4.465587062630019e-07,0.0005,0.0004965273730884054,3.023421694761983e-06,0.0004965273730884047
1,0.184,9.66616564534985,-0.4506689014153447,-12.0,11.99805717451131,0.184,12.0,-0.0004969738681146483,-3.023682953002043e-06,4.133671252540687e-07,2.448932352503073e-09,0.0005,4.133671252540331e-07,0.0005,0.0004965605009893946,3.023682953002041e-06,0.0004965605009893937
1,0.186,9.666021527317042,-0.4486710051174073,-12.0,11.99820158882062,0.186,12.0,-0.0004969738050770935,-3.023928894336962e-06,3.826406764631372e-07,2.26602857133094e-09,0.0005,3.826406764629462e-07,0.0005,0.0004965911644006289,3.023928894336966e-06,0.0004965911644006293
1,0.188,9.665888133442335,-0.4466729873599646,-12.0,11.99833527617495,0.188,12.0,-0.0004969737426346221,-3.024160654401535e-06,3.541965585209151e-07,2.096710977730636e-09,0.0005,3.541965585208057e-07,0.0005,0.0004966195460761001,3.024160654401529e-06,0.0004966195460760988
1,0.19,9.66576466828623,-0.4446748571652106,-12.0,11.99845903222019,0.19,12.0,-0.0004969736807433115,-3.024379284898029e-06,3.278654850663463e-07,1.939971788965156e-09,0.0005,3.278654850660398e-07,0.0005,0.0004966458152582464,3.024379284898035e-06,0.0004966458152582491
1,0.192,9.665650395245814,-0.4426766228861838,-12.0,11.99857359375061,0.192,12.0,-0.0004969736193624649,-3.024585759764087e-06,3.03490691359178e-07,1.794877773681271e-09,0.0005,3.034906913592083e-07,0.0005,0.0004966701286711026,3.024585759764088e-06,0.0004966701286711033
1,0.194,9.665544632226032,-0.4406782922562585,-12.0,11.99867964303855,0.194,12.0,-0.000496973558454343,-3.024780980890318e-06,2.809270130744649e-07,1.660564765988697e-09,0.0005,2.809270130745503e-07,0.0005,0.0004966926314412697,3.024780980890327e-06,0.0004966926314412698
1,0.196,9.665446747626358,-0.4386798724349932,-12.0,11.99877781184887,0.196,12.0,-0.000496973497983996,-3.024965783427491e-06,2.600400321547908e-07,1.536232579061881e-09,0.0005,2.600400321542938e-07,0.0005,0.0004967134579518377,3.024965783427478e-06,0.0004967134579518386
1,0.198,9.665356156619852,-0.4366813700506033,-12.0,11.99886868516077,0.198,12.0,-0.0004969734379190096,-3.025140940700616e-06,2.407052849416256e-07,1.421140289746004e-09,0.0005,2.407052849420363e-07,0.0005,0.0004967327326340683,3.025140940700617e-06,0.000496732732634074
1,0.2,9.665272317704138,-0.4346827912393078,-12.0,11.99895280461777,0.2,12.0,-0.0004969733782293796,-3.025307168754937e-06,2.22807528132979e-07,1.314601867657065e-09,0.0005,2.228075281331387e-07,0.0005,0.000496750570701246,3.025307168754929e-06,0.0004967505707012471
2,-0.2,11.99786050797413,-0.6531168875650909,-12.0,7.331151764190551,-0.2,12.0,-0.0009938271761351773,-2.692983999127123e-09,0.0009933719650658413,6.170130880824303e-06,0.001,0.0009933719650658402,0.001,4.552110693341607e-07,2.692983999127117e-09,4.552110693341238e-07
2,-0.198,11.99768864624829,-0.6531158945661426,-12.0,7.331323534059791,-0.198,12.0,-0.0009938271956791435,-2.910317604179059e-09,0.000993335418285156,6.16989400325794e-06,0.001,0.0009933354182851508,0.001,4.917773939810791e-07,2.910317604179062e-09,4.917773939811084e-07
2,-0.196,11.99750298680092,-0.6531148218060585,-12.0,7.331509094301381,-0.196,12.0,-0.0009938272167867449,-3.145104202971964e-09,0.0009932959373826792,6.169638109060913e-06,0.001,0.0009932959373826849,0.001,5.312794040603958e-07,3.145104202971957e-09,5.312794040601462e-07
2,-0.194,11.99730242323575,-0.6531136628823246,-12.0,7.331709550725307,-0.194,12.0,-0.0009938272395827483,-3.398743758693914e-09,0.0009932532870797178,6.169361673495719e-06,0.001,0.000993253287079722,0.001,5.739525030329963e-07,3.398743758693913e-09,5.739525030319334e-07
2,-0.192,11.99708576066155,-0.6531124108794362,-12.0,7.331926097589658,-0.192,12.0,-0.0009938272642018718,-3.672748258484259e-09,0.0009932072132787968,6.169063049877698e-06,0.001,0.0009932072132787962,0.001,6.2005092307555e-07,3.672748258484248e-09,6.200509230748526e-07
2,-0.19,11.9968517086512,-0.6531110583276074,-12.0,7.33216002463827,-0.19,12.0,-0.0009938272907894798,-3.968750632076357e-09,0.0009931574415663292,6.168740459895248e-06,0.001,0.0009931574415663255,0.001,6.69849223148292e-07,3.968750632076361e-09,6.698492231479235e-07
2,-0.188,11.99659887364686,-0.653109597158571,-12.0,7.332412724691494,-0.188,12.0,-0.00099382731950248,-4.288514372912208e-09,0.0009931036755975522,6.168391983154349e-06,0.001,0.0009931036755975544,0.001,7.236439049251956e-07,4.288514372912214e-09,7.236439049237218e-07
2,-0.186,11.99632575076851,-0.6531080186577894,-12.0,7.332685701833526,-0.186,12.0,-0.000993827350510199,-4.633943915743177e-09,0.0009930455953545657,6.168015545888442e-06,0.001,0.000993045595354569,0.001,7.817551556368205e-07,4.63394391574318e-09,7.817551556359483e-07
2,-0.184,11.9960307149806,-0.6531063134128827,-12.0,7.332980580240971,-0.184,12.0,-0.0009938273839954002,-5.007095828766029e-09,0.0009929828552678653,6.16760890877549e-06,0.001,0.0009929828552678785,0.001,8.445287275335752e-07,5.007095828766034e-09,8.445287275326173e-07
2,-0.182,11.99571201156744,-0.6531044712579668,-12.0,7.333299113702864,-0.182,12.0,-0.0009938274201552436,-5.410190882433264e-09,0.0009929150821908711,6.16716965387123e-06,0.001,0.00099291508219088,0.001,9.12337964375699e-07,5.410190882433268e-09,9.123379643741746e-07
2,-0.18,11.99536774586535,-0.6531024812135959,-12.0,7.333643195882843,-0.18,12.0,-0.000993827459202505,-5.845627061644415e-09,0.0009928418732164067,6.166695170434368e-06,0.001,0.0009928418732164164,0.001,9.855859860977198e-07,5.845627061644406e-09,9.855859860954055e-07
2,-0.178,11.99499587219519,-0.6531003314219558,-12.0,7.3340148713812,-0.178,12.0,-0.0009938275013667026,-6.315993592616979e-09,0.0009927627933231209,6.166182639701995e-06,0.001,0.000992762793323149,0.001,1.064708043580505e-06,6.315993592616996e-09,1.064708043577321e-06
2,-0.176,11.99459418193544,-0.6530980090769486,-12.0,7.334416347655804,-0.176,12.0,-0.000993827546895469,-6.824086060921044e-09,0.0009926773728391783,6.165629018467771e-06,0.001,0.0009926773728391907,0.001,1.150174056294148e-06,6.824086060921021e-09,1.150174056289687e-06
2,-0.174,11.9941602906717,-0.6530955003487722,-12.0,7.334850007865583,-0.174,12.0,-0.0009938275960558827,-7.37292270223236e-09,0.0009925851047094321,6.1650310214132e-06,0.001,0.0009925851047094504,0.001,1.242491346451157e-06,7.372922702232351e-09,1.242491346445869e-06
2,-0.172,11.99369162435415,-0.6530927903025674,-12.0,7.3353184247065,-0.172,12.0,-0.0009938276491360159,-7.965761953075217e-09,0.0009924854415517882,6.164385102026674e-06,0.001,0.0009924854415518086,0.001,1.342207584230869e-06,7.965761953075212e-09,1.342207584224388e-06
2,-0.17,11.9931854043899,-0.6530898628106832,-12.0,7.33582437531129,-0.17,12.0,-0.0009938277064465385,-8.606121354646554e-09,0.0009923777924869363,6.163687432107063e-06,0.001,0.0009923777924869595,0.001,1.449913959603506e-06,8.606121354646534e-09,1.449913959595415e-06
2,-0.168,11.99263863159277,-0.653086700458069,-12.0,7.336370857291854,-0.168,12.0,-0.000993827768322401,-9.297797908868033e-09,0.000992261519725111,6.162933879685971e-06,0.001,0.0009922615197251374,0.001,1.566248597294258e-06,9.297797908868007e-09,1.56624859728402e-06
2,-0.166,11.99204806890739,-0.6530832844402723,-12.0,7.336961106006214,-0.166,12.0,-0.0009938278351247442,-1.004488999229771e-08,0.0009921359348922546,6.162119985268208e-06,0.001,0.0009921359348922948,0.001,1.691900232482693e-06,1.004488999229767e-08,1.69190023246935e-06
2,-0.164,11.99141022282022,-0.6530795944534841,-12.0,7.337598613138326,-0.164,12.0,-0.0009938279072428317,-1.085182094023149e-08,0.0009920002950768985,6.161240936230274e-06,0.001,0.000992000295076952,0.001,1.827612165927763e-06,1.085182094023149e-08,1.827612165911545e-06
2,-0.162,11.9907213233639,-0.6530756085760278,-12.0,7.33828714668374,-0.162,12.0,-0.00099382798509622,-1.172336442004517e-08,0.0009918537985778768,6.160291539367092e-06,0.001,0.0009918537985779275,0.001,1.974186518340193e-06,1.172336442004515e-08,1.974186518319182e-06
2,-0.16,11.98997730261669,-0.6530713031406588,-12.0,7.33903077243933,-0.16,12.0,-0.0009938280691369743,-1.266467172009237e-08,0.0009916955803319883,6.159266191303612e-06,0.001,0.0009916955803320575,0.001,2.132488804986243e-06,1.266467172009237e-08,2.13248880495985e-06
2,-0.158,11.9891737715925,-0.6530666525969839,-12.0,7.339833877102009,-0.158,12.0,-0.000993828159852194,-1.368130108781255e-08,0.0009915247069994923,6.158158846721778e-06,0.001,0.0009915247069995725,0.001,2.303452852693985e-06,1.368130108781255e-08,2.303452852660478e-06
2,-0.156,11.98830599541182,-0.6530616293632728,-12.0,7.340701193085565,-0.156,12.0,-0.0009938282577664674,-1.477924925791945e-08,0.0009913401716838326,6.156962984281861e-06,0.001,0.0009913401716839223,0.001,2.48808608263294e-06,1.477924925791942e-08,2.488086082590907e-06
2,-0.154,11.98736886663805,-0.6530562036668851,-12.0,7.341637825171276,-0.154,12.0,-0.0009938283634447756,-1.59649853190645e-08,0.0009911408882613253,6.155671569916822e-06,0.001,0.0009911408882614307,0.001,2.687475183445452e-06,1.596498531906452e-08,2.687475183392811e-06
2,-0.152,11.98635687665796,-0.6530503433724791,-12.0,7.342649279113758,-0.152,12.0,-0.0009938284774953037,-1.724548707507624e-08,0.0009909256852948067,6.154277017617472e-06,0.001,0.0009909256852949453,0.001,2.902792200500317e-06,1.72454870750762e-08,2.902792200434182e-06
2,-0.15,11.98526408497982,-0.653044013797128,-12.0,7.343741492327752,-0.15,12.0,-0.0009938286005727803,-1.862828006375104e-08,0.0009906932995045682,6.152771147155942e-06,0.001,0.0009906932995047337,0.001,3.135301068207197e-06,1.862828006375104e-08,3.135301068124257e-06
2,-0.148,11.9840840863173,-0.6530371775113972,-12.0,7.34492086678884,-0.148,12.0,-0.0009938287333815755,-2.012147940375032e-08,0.0009904423687681352,6.151145139023036e-06,0.001,0.0009904423687683319,0.001,3.386364613446148e-06,2.012147940375029e-08,3.386364613341337e-06
2,-0.146,11.98280997532234,-0.6530297941254022,-12.0,7.346194304283856,-0.146,12.0,-0.0009938288766794209,-2.173383464657577e-08,0.000990171424620212,6.149389485931027e-06,0.001,0.0009901714246204562,0.001,3.657452059209354e-06,2.173383464657578e-08,3.657452059077389e-06
2,-0.144,11.98143430882589,-0.6530218200587851,-12.0,7.347569244152311,-0.144,12.0,-0.0009938290312810913,-2.347477781678795e-08,0.0009898788842226027,6.14749394109234e-06,0.001,0.0009898788842229126,0.001,3.95014705848704e-06,2.347477781678794e-08,3.950147058321395e-06
2,-0.142,11.97994906544164,-0.653013208293509,-12.0,7.349053703664396,-0.142,12.0,-0.0009938291980623945,-2.5354474829318e-08,0.000989563041773173,6.145447462778517e-06,0.001,0.000989563041773533,0.001,4.266156289221161e-06,2.535447482931797e-08,4.266156289012563e-06
2,-0.14,11.97834560238498,-0.6530039081082973,-12.0,7.350656321181773,-0.14,12.0,-0.000993829377964335,-2.738388047686995e-08,0.0009892220593225773,6.143238155187803e-06,0.001,0.0009892220593230268,0.001,4.607318641756071e-06,2.738388047686993e-08,4.607318641493965e-06
2,-0.138,11.97661460935782,-0.6529938647934869,-12.0,7.352386402252478,-0.138,12.0,-0.0009938295719975933,-2.957479718320344e-08,0.000988853956967013,6.140853205225647e-06,0.001,0.000988853956967558,0.001,4.975615030579613e-06,2.957479718320344e-08,4.975615030250529e-06
2,-0.136,11.97474605934955,-0.652983019345011,-12.0,7.354253968787958,-0.136,12.0,-0.0009938297812470973,-3.193993772082449e-08,0.0009884566023848859,6.138278815182138e-06,0.001,0.0009884566023855407,0.001,5.373178862212724e-06,3.19399377208246e-08,5.373178861798853e-06
2,-0.134,11.97272915620569,-0.6529713081361606,-12.0,7.356269811471492,-0.134,12.0,-0.0009938300068769146,-3.449299208871463e-08,0.000988027699686118,6.135500130994664e-06,0.001,0.0009880276996869165,0.001,5.802307190799553e-06,3.449299208871467e-08,5.802307190279219e-06
2,-0.132,11.9705522788198,-0.6529586625657243,-12.0,7.358445545542551,-0.132,12.0,-0.0009938302501353445,-3.724869874506426e-08,0.0009875647775431586,6.13250116591541e-06,0.001,0.000987564777544138,0.001,6.265472592186293e-06,3.724869874506435e-08,6.26547259153253e-06
2,-0.13,11.96820292180983,-0.6529450086810483,-12.0,7.360793670095646,-0.13,12.0,-0.0009938305123601654,-4.022292038215072e-08,0.0009870651765742017,6.129264719454672e-06,0.001,0.0009870651765753946,0.001,6.765335785963001e-06,4.022292038215064e-08,6.765335785142546e-06
2,-0.128,11.96566763254989,-0.6529302667745197,-12.0,7.363327631022642,-0.128,12.0,-0.0009938307949841209,-4.343272442070027e-08,0.0009865260359511567,6.125772291451249e-06,0.001,0.0009865260359526293,0.001,7.304759032967487e-06,4.34327244207004e-08,7.304759031937621e-06
2,-0.126,11.96293194444105,-0.6529143509519204,-12.0,7.366061887715702,-0.126,12.0,-0.000993831099540602,-4.689646838704639e-08,0.0009859442792076213,6.122003991010871e-06,0.001,0.000985944279209425,0.001,7.886820332982499e-06,4.689646838704644e-08,7.886820331690542e-06
