case,time,v(drive),v(out),v(gate),v(vdd),i(vdd),i(rg),i(rl),i(cgs),i(vin),id(m1),i(cgd)
2,2.915535998849954e-07,0.0,11.99999999971169,4.04121180963557e-14,12.0,-2.402600340900563e-11,-4.04121180963557e-16,2.402596640157147e-11,6.299405563489081e-14,4.04121180963557e-16,2.389199948993337e-11,-6.306066779870889e-14
2,2.965535998849955e-07,0.0,11.99999999971169,4.04121180963557e-14,12.0,-2.402589238670316e-11,-4.04121180963557e-16,2.402596640157147e-11,-6.263878426701078e-14,4.085620730620576e-16,2.398081733190338e-11,6.261657858885883e-14
2,3.015535998849955e-07,0.0,11.99999999971169,4.04121180963557e-14,12.0,-2.402600340900563e-11,-4.04121180963557e-16,2.402596640157147e-11,6.299405563489081e-14,4.04121180963557e-16,2.389199948993337e-11,-6.306066779870889e-14
2,3.065535998849955e-07,0.0,11.99999999971169,4.085620730620576e-14,12.0,-2.402589238670316e-11,-4.085620730620576e-16,2.402581837183485e-11,-6.263878426701078e-14,4.085620730620576e-16,2.398081733190338e-11,6.261657858885883e-14
2,3.115535998849955e-07,0.0,11.99999999971169,4.130029651605582e-14,12.0,-2.402567034209824e-11,-4.130029651605583e-16,2.402567034209824e-11,6.299405563489083e-14,4.130029651605583e-16,2.389199948993337e-11,-6.306066779870889e-14
2,3.165535998849955e-07,0.0,11.99999999971169,4.085620730620576e-14,12.0,-2.402567034209824e-11,-4.085620730620576e-16,2.402552231236162e-11,-6.299405563489084e-14,4.130029651605583e-16,2.398081733190338e-11,6.261657858885883e-14
2,3.215535998849955e-07,0.0,11.99999999971169,3.996802888650564e-14,12.0,-2.402555931979578e-11,-3.996802888650564e-16,2.402567034209824e-11,6.228351289913073e-14,3.952393967665557e-16,2.389199948993337e-11,-6.261657858885883e-14
2,3.265535998849955e-07,0.0,11.99999999971169,3.952393967665557e-14,12.0,-2.402600340900563e-11,-3.952393967665557e-16,2.402596640157147e-11,-6.299405563489086e-14,3.952393967665557e-16,2.398081733190338e-11,6.261657858885883e-14
2,3.315535998849955e-07,0.0,11.99999999971169,3.863576125695545e-14,12.0,-2.402600340900563e-11,-3.863576125695545e-16,2.402596640157147e-11,6.228351289913075e-14,3.863576125695545e-16,2.389199948993337e-11,-6.261657858885883e-14
2,3.365535998849955e-07,0.0,11.99999999971169,3.819167204710538e-14,12.0,-2.402600340900563e-11,-3.819167204710538e-16,2.402596640157147e-11,-6.26387842670108e-14,3.819167204710538e-16,2.398081733190338e-11,6.217248937900877e-14
2,3.415535998849955e-07,0.0,11.99999999971169,3.774758283725532e-14,12.0,-2.402589238670316e-11,-3.774758283725532e-16,2.402581837183485e-11,6.26387842670108e-14,3.819167204710538e-16,2.389199948993337e-11,-6.261657858885883e-14
2,3.465535998849955e-07,0.0,11.99999999971169,3.730349362740526e-14,12.0,-2.402600340900563e-11,-3.730349362740526e-16,2.402581837183485e-11,-6.299405563489084e-14,3.68594044175552e-16,2.398081733190338e-11,6.261657858885883e-14
2,3.515535998849955e-07,0.0,11.99999999971169,3.68594044175552e-14,12.0,-2.402589238670316e-11,-3.68594044175552e-16,2.402596640157147e-11,6.228351289913075e-14,3.68594044175552e-16,2.389199948993337e-11,-6.217248937900877e-14
2,3.565535998849955e-07,0.0,11.99999999971169,3.68594044175552e-14,12.0,-2.402600340900563e-11,-3.68594044175552e-16,2.402596640157147e-11,-6.228351289913075e-14,3.68594044175552e-16,2.398081733190338e-11,6.217248937900877e-14
2,3.615535998849955e-07,0.0,11.99999999971169,3.68594044175552e-14,12.0,-2.402600340900563e-11,-3.68594044175552e-16,2.402581837183485e-11,6.228351289913075e-14,3.68594044175552e-16,2.389199948993337e-11,-6.261657858885883e-14
2,3.665535998849955e-07,0.0,11.99999999971169,3.68594044175552e-14,12.0,-2.402589238670316e-11,-3.68594044175552e-16,2.402581837183485e-11,-6.228351289913075e-14,3.68594044175552e-16,2.398081733190338e-11,6.261657858885883e-14
2,3.715535998849955e-07,0.0,11.99999999971169,3.68594044175552e-14,12.0,-2.402589238670316e-11,-3.68594044175552e-16,2.402596640157147e-11,6.228351289913075e-14,3.68594044175552e-16,2.389199948993337e-11,-6.217248937900877e-14
2,3.765535998849955e-07,0.0,11.99999999971169,3.68594044175552e-14,12.0,-2.402600340900563e-11,-3.68594044175552e-16,2.402596640157147e-11,-6.228351289913075e-14,3.68594044175552e-16,2.398081733190338e-11,6.217248937900877e-14
2,3.815535998849955e-07,0.0,11.99999999971169,3.641531520770513e-14,12.0,-2.402600340900563e-11,-3.641531520770514e-16,2.402596640157147e-11,6.19282415312507e-14,3.641531520770514e-16,2.389199948993337e-11,-6.217248937900877e-14
2,3.865535998849955e-07,0.0,11.99999999971169,3.597122599785507e-14,12.0,-2.402600340900563e-11,-3.597122599785507e-16,2.402596640157147e-11,-6.228351289913075e-14,3.597122599785507e-16,2.398081733190338e-11,6.217248937900877e-14
2,3.915535998849955e-07,0.0,11.99999999971169,3.597122599785507e-14,12.0,-2.402600340900563e-11,-3.597122599785507e-16,2.402596640157147e-11,6.228351289913075e-14,3.597122599785507e-16,2.389199948993337e-11,-6.217248937900877e-14
2,3.965535998849956e-07,0.0,11.99999999971169,3.597122599785507e-14,12.0,-2.402600340900563e-11,-3.597122599785507e-16,2.402596640157147e-11,-6.228351289913075e-14,3.597122599785507e-16,2.398081733190338e-11,6.217248937900877e-14
2,4.015535998849956e-07,0.0,11.99999999971169,3.597122599785507e-14,12.0,-2.402600340900563e-11,-3.597122599785507e-16,2.402596640157147e-11,6.228351289913075e-14,3.597122599785507e-16,2.389199948993337e-11,-6.217248937900877e-14
2,4.065535998849956e-07,0.0,11.99999999971169,3.597122599785507e-14,12.0,-2.402600340900563e-11,-3.597122599785507e-16,2.402596640157147e-11,-6.228351289913075e-14,3.597122599785507e-16,2.398081733190338e-11,6.217248937900877e-14
2,4.115535998849956e-07,0.0,11.99999999971169,3.597122599785507e-14,12.0,-2.402600340900563e-11,-3.597122599785507e-16,2.402596640157147e-11,6.228351289913075e-14,3.597122599785507e-16,2.389199948993337e-11,-6.217248937900877e-14
2,4.165535998849956e-07,0.0,11.99999999971169,3.641531520770513e-14,12.0,-2.402589238670316e-11,-3.641531520770514e-16,2.402581837183485e-11,-6.192824153125069e-14,3.641531520770514e-16,2.398081733190338e-11,6.17284001691587e-14
2,4.215535998849956e-07,0.0,11.99999999971169,3.597122599785507e-14,12.0,-2.402589238670316e-11,-3.597122599785507e-16,2.402581837183485e-11,6.157297016337066e-14,3.597122599785507e-16,2.389199948993337e-11,-6.17284001691587e-14
2,4.265535998849956e-07,0.0,11.99999999971169,3.508304757815495e-14,12.0,-2.402600340900563e-11,-3.508304757815495e-16,2.402596640157147e-11,-6.228351289913077e-14,3.508304757815495e-16,2.398081733190338e-11,6.217248937900877e-14
2,4.315535998849956e-07,0.0,11.99999999971169,3.463895836830488e-14,12.0,-2.402611443130809e-11,-3.463895836830489e-16,2.402611443130809e-11,6.157297016337066e-14,3.419486915845482e-16,2.389199948993337e-11,-6.17284001691587e-14
2,4.365535998849956e-07,0.0,11.99999999971169,3.463895836830488e-14,12.0,-2.402611443130809e-11,-3.463895836830489e-16,2.402611443130809e-11,-6.192824153125072e-14,3.463895836830489e-16,2.398081733190338e-11,6.17284001691587e-14
2,4.415535998849956e-07,0.0,11.99999999971169,3.463895836830488e-14,12.0,-2.402611443130809e-11,-3.463895836830489e-16,2.402596640157147e-11,6.157297016337066e-14,3.419486915845482e-16,2.389199948993337e-11,-6.17284001691587e-14
2,4.465535998849956e-07,0.0,11.99999999971169,3.463895836830488e-14,12.0,-2.402589238670316e-11,-3.463895836830489e-16,2.402581837183485e-11,-6.192824153125072e-14,3.463895836830489e-16,2.398081733190338e-11,6.217248937900877e-14
2,4.515535998849956e-07,0.0,11.99999999971169,3.419486915845482e-14,12.0,-2.402633647591301e-11,-3.419486915845482e-16,2.402611443130809e-11,6.157297016337066e-14,3.419486915845482e-16,2.389199948993337e-11,-6.217248937900877e-14
2,4.565535998849956e-07,0.0,11.99999999971169,3.375077994860476e-14,12.0,-2.402600340900563e-11,-3.375077994860476e-16,2.402596640157147e-11,-6.19282415312507e-14,3.375077994860476e-16,2.398081733190338e-11,6.17284001691587e-14
2,4.615535998849956e-07,0.0,11.99999999971169,3.286260152890463e-14,12.0,-2.402611443130809e-11,-3.286260152890463e-16,2.402611443130809e-11,6.121769879549061e-14,3.286260152890463e-16,2.389199948993337e-11,-6.17284001691587e-14
2,4.665535998849956e-07,0.0,11.99999999971169,3.197442310920451e-14,12.0,-2.402611443130809e-11,-3.197442310920451e-16,2.402611443130809e-11,-6.19282415312507e-14,3.197442310920451e-16,2.398081733190338e-11,6.17284001691587e-14
2,4.715535998849956e-07,0.0,11.99999999971169,3.197442310920451e-14,12.0,-2.402600340900563e-11,-3.197442310920451e-16,2.402596640157147e-11,6.157297016337065e-14,3.153033389935444e-16,2.389199948993337e-11,-6.17284001691587e-14
2,4.765535998849956e-07,0.0,11.99999999971169,3.153033389935445e-14,12.0,-2.402589238670316e-11,-3.153033389935444e-16,2.402581837183485e-11,-6.228351289913075e-14,3.153033389935444e-16,2.398081733190338e-11,6.217248937900877e-14
2,4.815535998849956e-07,0.0,11.99999999971169,3.064215547965432e-14,12.0,-2.402600340900563e-11,-3.064215547965432e-16,2.402611443130809e-11,6.157297016337066e-14,3.064215547965432e-16,2.389199948993337e-11,-6.17284001691587e-14
2,4.865535998849955e-07,0.0,11.99999999971169,3.019806626980426e-14,12.0,-2.402611443130809e-11,-3.019806626980426e-16,2.402596640157147e-11,-6.192824153125072e-14,3.019806626980426e-16,2.398081733190338e-11,6.17284001691587e-14
2,4.915535998849955e-07,0.0,11.99999999971169,2.97539770599542e-14,12.0,-2.402589238670316e-11,-2.97539770599542e-16,2.402581837183485e-11,6.157297016337067e-14,2.97539770599542e-16,2.389199948993337e-11,-6.17284001691587e-14
2,4.965535998849954e-07,0.0,11.99999999971169,2.930988785010413e-14,12.0,-2.402589238670316e-11,-2.930988785010413e-16,2.402581837183485e-11,-6.192824153125072e-14,2.930988785010413e-16,2.398081733190338e-11,6.17284001691587e-14
2,5.015535998849954e-07,0.0,11.99999999971169,2.842170943040401e-14,12.0,-2.402589238670316e-11,-2.842170943040401e-16,2.402567034209824e-11,6.121769879549062e-14,2.842170943040401e-16,2.389199948993337e-11,-6.128431095930864e-14
2,5.065535998849953e-07,0.0,11.99999999971169,2.753353101070388e-14,12.0,-2.402589238670316e-11,-2.753353101070388e-16,2.402581837183485e-11,-6.228351289913076e-14,2.708944180085382e-16,2.398081733190338e-11,6.217248937900877e-14
2,5.115535998849953e-07,0.0,11.99999999971169,2.708944180085382e-14,12.0,-2.402600340900563e-11,-2.708944180085382e-16,2.402596640157147e-11,6.157297016337067e-14,2.708944180085382e-16,2.389199948993337e-11,-6.17284001691587e-14
2,5.165535998849953e-07,0.0,11.99999999971169,2.620126338115369e-14,12.0,-2.402600340900563e-11,-2.620126338115369e-16,2.402581837183485e-11,-6.228351289913077e-14,2.620126338115369e-16,2.398081733190338e-11,6.217248937900877e-14
2,5.215535998849952e-07,0.0,11.99999999971169,2.531308496145357e-14,12.0,-2.402600340900563e-11,-2.531308496145357e-16,2.402596640157147e-11,6.157297016337067e-14,2.531308496145357e-16,2.389199948993337e-11,-6.17284001691587e-14
2,5.265535998849952e-07,0.0,11.99999999971169,2.486899575160351e-14,12.0,-2.402600340900563e-11,-2.486899575160351e-16,2.402596640157147e-11,-6.192824153125072e-14,2.486899575160351e-16,2.398081733190338e-11,6.17284001691587e-14
2,5.315535998849951e-07,0.0,11.99999999971169,2.398081733190338e-14,12.0,-2.402600340900563e-11,-2.398081733190338e-16,2.402611443130809e-11,6.121769879549062e-14,2.398081733190338e-16,2.389199948993337e-11,-6.17284001691587e-14
2,5.365535998849951e-07,0.0,11.99999999971168,2.309263891220326e-14,12.0,-2.402633647591301e-11,-2.309263891220326e-16,2.40262624610447e-11,-6.192824153125072e-14,2.309263891220326e-16,2.398081733190338e-11,6.17284001691587e-14
2,5.41553599884995e-07,0.0,11.99999999971169,2.264854970235319e-14,12.0,-2.402611443130809e-11,-2.264854970235319e-16,2.402596640157147e-11,6.157297016337066e-14,2.264854970235319e-16,2.389199948993337e-11,-6.17284001691587e-14
2,5.46553599884995e-07,0.0,11.99999999971169,2.220446049250313e-14,12.0,-2.402589238670316e-11,-2.220446049250313e-16,2.402581837183485e-11,-6.19282415312507e-14,2.220446049250313e-16,2.398081733190338e-11,6.128431095930864e-14
2,5.515535998849949e-07,0.0,11.99999999971169,2.176037128265307e-14,12.0,-2.402589238670316e-11,-2.176037128265307e-16,2.402567034209824e-11,6.157297016337065e-14,2.176037128265307e-16,2.389199948993337e-11,-6.17284001691587e-14
2,5.565535998849949e-07,0.0,11.99999999971169,2.176037128265307e-14,12.0,-2.402567034209824e-11,-2.176037128265307e-16,2.402567034209824e-11,-6.157297016337066e-14,2.176037128265307e-16,2.398081733190338e-11,6.17284001691587e-14
2,5.615535998849948e-07,0.0,11.99999999971169,2.176037128265307e-14,12.0,-2.402567034209824e-11,-2.176037128265307e-16,2.402581837183485e-11,6.157297016337065e-14,2.176037128265307e-16,2.389199948993337e-11,-6.128431095930864e-14
2,5.665535998849948e-07,0.0,11.99999999971169,2.176037128265307e-14,12.0,-2.402589238670316e-11,-2.176037128265307e-16,2.402581837183485e-11,-6.157297016337066e-14,2.176037128265307e-16,2.398081733190338e-11,6.128431095930864e-14
2,5.715535998849947e-07,0.0,11.99999999971169,2.176037128265307e-14,12.0,-2.402589238670316e-11,-2.176037128265307e-16,2.402567034209824e-11,6.157297016337065e-14,2.176037128265307e-16,2.389199948993337e-11,-6.17284001691587e-14
2,5.765535998849947e-07,0.0,11.99999999971169,2.176037128265307e-14,12.0,-2.402567034209824e-11,-2.176037128265307e-16,2.402567034209824e-11,-6.157297016337066e-14,2.176037128265307e-16,2.398081733190338e-11,6.17284001691587e-14
2,5.815535998849946e-07,0.0,11.99999999971169,2.176037128265307e-14,12.0,-2.402567034209824e-11,-2.176037128265307e-16,2.402581837183485e-11,6.157297016337065e-14,2.176037128265307e-16,2.389199948993337e-11,-6.128431095930864e-14
2,5.865535998849946e-07,0.0,11.99999999971169,2.176037128265307e-14,12.0,-2.402589238670316e-11,-2.176037128265307e-16,2.402581837183485e-11,-6.157297016337066e-14,2.176037128265307e-16,2.398081733190338e-11,6.128431095930864e-14
2,5.915535998849945e-07,0.0,11.99999999971169,2.176037128265307e-14,12.0,-2.402589238670316e-11,-2.176037128265307e-16,2.402567034209824e-11,6.157297016337065e-14,2.176037128265307e-16,2.389199948993337e-11,-6.17284001691587e-14
2,5.965535998849945e-07,0.0,11.99999999971169,2.176037128265307e-14,12.0,-2.402567034209824e-11,-2.176037128265307e-16,2.402567034209824e-11,-6.157297016337066e-14,2.176037128265307e-16,2.398081733190338e-11,6.17284001691587e-14
2,6.015535998849944e-07,0.0,11.99999999971169,2.176037128265307e-14,12.0,-2.402589238670316e-11,-2.176037128265307e-16,2.402581837183485e-11,6.121769879549061e-14,2.1316282072803e-16,2.389199948993337e-11,-6.128431095930864e-14
2,6.065535998849944e-07,0.0,11.99999999971169,2.176037128265307e-14,12.0,-2.402589238670316e-11,-2.176037128265307e-16,2.402581837183485e-11,-6.157297016337066e-14,2.176037128265307e-16,2.398081733190338e-11,6.128431095930864e-14
2,6.115535998849943e-07,0.0,11.99999999971169,2.131628207280301e-14,12.0,-2.402589238670316e-11,-2.1316282072803e-16,2.402581837183485e-11,6.121769879549061e-14,2.1316282072803e-16,2.389199948993337e-11,-6.128431095930864e-14
2,6.165535998849943e-07,0.0,11.99999999971169,2.087219286295294e-14,12.0,-2.402589238670316e-11,-2.087219286295294e-16,2.402581837183485e-11,-6.157297016337066e-14,2.087219286295294e-16,2.398081733190338e-11,6.128431095930864e-14
2,6.215535998849942e-07,0.0,11.99999999971169,2.042810365310288e-14,12.0,-2.402589238670316e-11,-2.042810365310288e-16,2.402581837183485e-11,6.121769879549061e-14,2.042810365310288e-16,2.389199948993337e-11,-6.128431095930864e-14
2,6.265535998849942e-07,0.0,11.99999999971169,2.042810365310288e-14,12.0,-2.402589238670316e-11,-2.042810365310288e-16,2.402581837183485e-11,-6.121769879549061e-14,2.042810365310288e-16,2.398081733190338e-11,6.128431095930864e-14
2,6.315535998849942e-07,0.0,11.99999999971169,2.042810365310288e-14,12.0,-2.402589238670316e-11,-2.042810365310288e-16,2.402581837183485e-11,6.121769879549061e-14,2.042810365310288e-16,2.389199948993337e-11,-6.128431095930864e-14
2,6.365535998849941e-07,0.0,11.99999999971169,2.042810365310288e-14,12.0,-2.402589238670316e-11,-2.042810365310288e-16,2.402581837183485e-11,-6.121769879549061e-14,2.042810365310288e-16,2.398081733190338e-11,6.128431095930864e-14
2,6.415535998849941e-07,0.0,11.99999999971169,2.042810365310288e-14,12.0,-2.402589238670316e-11,-2.042810365310288e-16,2.402581837183485e-11,6.121769879549061e-14,2.042810365310288e-16,2.389199948993337e-11,-6.128431095930864e-14
2,6.46553599884994e-07,0.0,11.99999999971169,2.042810365310288e-14,12.0,-2.402589238670316e-11,-2.042810365310288e-16,2.402581837183485e-11,-6.121769879549061e-14,2.042810365310288e-16,2.398081733190338e-11,6.128431095930864e-14
2,6.51553599884994e-07,0.0,11.99999999971169,2.042810365310288e-14,12.0,-2.402589238670316e-11,-2.042810365310288e-16,2.402581837183485e-11,6.121769879549061e-14,2.042810365310288e-16,2.389199948993337e-11,-6.128431095930864e-14
2,6.565535998849939e-07,0.0,11.99999999971169,2.042810365310288e-14,12.0,-2.402589238670316e-11,-2.042810365310288e-16,2.402581837183485e-11,-6.121769879549061e-14,2.042810365310288e-16,2.398081733190338e-11,6.128431095930864e-14
2,6.615535998849939e-07,0.0,11.99999999971169,1.953992523340276e-14,12.0,-2.402611443130809e-11,-1.953992523340276e-16,2.402611443130809e-11,6.050715605973051e-14,1.953992523340276e-16,2.389199948993337e-11,-6.084022174945858e-14
2,6.665535998849938e-07,0.0,11.99999999971169,1.865174681370263e-14,12.0,-2.402600340900563e-11,-1.865174681370263e-16,2.402611443130809e-11,-6.121769879549061e-14,1.865174681370263e-16,2.398081733190338e-11,6.084022174945858e-14
2,6.715535998849938e-07,0.0,11.99999999971169,1.820765760385257e-14,12.0,-2.402600340900563e-11,-1.820765760385257e-16,2.402596640157147e-11,6.086242742761055e-14,1.820765760385257e-16,2.389199948993337e-11,-6.084022174945858e-14
2,6.765535998849937e-07,0.0,11.99999999971169,1.820765760385257e-14,12.0,-2.402600340900563e-11,-1.820765760385257e-16,2.402596640157147e-11,-6.086242742761055e-14,1.820765760385257e-16,2.398081733190338e-11,6.084022174945858e-14
2,6.815535998849937e-07,0.0,11.99999999971169,1.820765760385257e-14,12.0,-2.402600340900563e-11,-1.820765760385257e-16,2.402596640157147e-11,6.086242742761055e-14,1.820765760385257e-16,2.389199948993337e-11,-6.084022174945858e-14
2,6.865535998849936e-07,0.0,11.99999999971169,1.820765760385257e-14,12.0,-2.402600340900563e-11,-1.820765760385257e-16,2.402596640157147e-11,-6.086242742761055e-14,1.820765760385257e-16,2.398081733190338e-11,6.084022174945858e-14
2,6.915535998849936e-07,0.0,11.99999999971169,1.820765760385257e-14,12.0,-2.402600340900563e-11,-1.820765760385257e-16,2.402596640157147e-11,6.086242742761055e-14,1.820765760385257e-16,2.389199948993337e-11,-6.084022174945858e-14
2,6.965535998849935e-07,0.0,11.99999999971169,1.820765760385257e-14,12.0,-2.402600340900563e-11,-1.820765760385257e-16,2.402596640157147e-11,-6.086242742761055e-14,1.820765760385257e-16,2.398081733190338e-11,6.084022174945858e-14
2,7.015535998849935e-07,0.0,11.99999999971169,1.820765760385257e-14,12.0,-2.402600340900563e-11,-1.820765760385257e-16,2.402596640157147e-11,6.086242742761055e-14,1.820765760385257e-16,2.389199948993337e-11,-6.084022174945858e-14
2,7.065535998849934e-07,0.0,11.99999999971169,1.865174681370263e-14,12.0,-2.402589238670316e-11,-1.865174681370263e-16,2.402581837183485e-11,-6.086242742761054e-14,1.820765760385257e-16,2.398081733190338e-11,6.084022174945858e-14
2,7.115535998849934e-07,0.0,11.99999999971169,1.865174681370263e-14,12.0,-2.402589238670316e-11,-1.865174681370263e-16,2.402581837183485e-11,6.05071560597305e-14,1.865174681370263e-16,2.389199948993337e-11,-6.084022174945858e-14
2,7.165535998849933e-07,0.0,11.99999999971169,1.820765760385257e-14,12.0,-2.402589238670316e-11,-1.820765760385257e-16,2.402581837183485e-11,-6.086242742761055e-14,1.820765760385257e-16,2.398081733190338e-11,6.084022174945858e-14
2,7.215535998849933e-07,0.0,11.99999999971169,1.820765760385257e-14,12.0,-2.402589238670316e-11,-1.820765760385257e-16,2.402581837183485e-11,6.086242742761055e-14,1.820765760385257e-16,2.389199948993337e-11,-6.084022174945858e-14
2,7.265535998849932e-07,0.0,11.99999999971169,1.820765760385257e-14,12.0,-2.402589238670316e-11,-1.820765760385257e-16,2.402581837183485e-11,-6.086242742761055e-14,1.820765760385257e-16,2.398081733190338e-11,6.084022174945858e-14
2,7.315535998849932e-07,0.0,11.99999999971169,1.731947918415244e-14,12.0,-2.402589238670316e-11,-1.731947918415244e-16,2.402611443130809e-11,6.05071560597305e-14,1.776356839400251e-16,2.389199948993337e-11,-6.039613253960852e-14
2,7.365535998849931e-07,0.0,11.99999999971169,1.731947918415244e-14,12.0,-2.402611443130809e-11,-1.731947918415244e-16,2.402611443130809e-11,-6.015188469185047e-14,1.731947918415244e-16,2.398081733190338e-11,5.995204332975845e-14
2,7.415535998849931e-07,0.0,11.99999999971169,1.77635683940025e-14,12.0,-2.402611443130809e-11,-1.776356839400251e-16,2.402581837183485e-11,6.015188469185044e-14,1.731947918415244e-16,2.389199948993337e-11,-6.039613253960852e-14
2,7.46553599884993e-07,0.0,11.99999999971169,1.731947918415244e-14,12.0,-2.402589238670316e-11,-1.731947918415244e-16,2.402581837183485e-11,-6.086242742761055e-14,1.731947918415244e-16,2.398081733190338e-11,6.084022174945858e-14
2,7.51553599884993e-07,0.0,11.99999999971169,1.643130076445232e-14,12.0,-2.402611443130809e-11,-1.643130076445232e-16,2.402611443130809e-11,6.015188469185044e-14,1.643130076445232e-16,2.389199948993337e-11,-6.039613253960852e-14
2,7.56553599884993e-07,0.0,11.99999999971169,1.598721155460225e-14,12.0,-2.402611443130809e-11,-1.598721155460225e-16,2.402611443130809e-11,-6.050715605973048e-14,1.598721155460225e-16,2.398081733190338e-11,6.039613253960852e-14
2,7.615535998849929e-07,0.0,11.99999999971169,1.598721155460225e-14,12.0,-2.402611443130809e-11,-1.598721155460225e-16,2.402611443130809e-11,6.050715605973048e-14,1.598721155460225e-16,2.389199948993337e-11,-6.039613253960852e-14
2,7.665535998849929e-07,0.0,11.99999999971169,1.598721155460225e-14,12.0,-2.402611443130809e-11,-1.598721155460225e-16,2.402611443130809e-11,-6.050715605973048e-14,1.598721155460225e-16,2.398081733190338e-11,6.039613253960852e-14
2,7.715535998849928e-07,0.0,11.99999999971169,1.598721155460225e-14,12.0,-2.402611443130809e-11,-1.598721155460225e-16,2.402611443130809e-11,6.050715605973048e-14,1.598721155460225e-16,2.389199948993337e-11,-6.039613253960852e-14
2,7.765535998849928e-07,0.0,11.99999999971169,1.598721155460225e-14,12.0,-2.402611443130809e-11,-1.598721155460225e-16,2.402611443130809e-11,-6.050715605973048e-14,1.598721155460225e-16,2.398081733190338e-11,6.039613253960852e-14
2,7.815535998849927e-07,0.0,11.99999999971169,1.598721155460225e-14,12.0,-2.402611443130809e-11,-1.598721155460225e-16,2.402611443130809e-11,6.050715605973048e-14,1.598721155460225e-16,2.389199948993337e-11,-6.039613253960852e-14
2,7.865535998849927e-07,0.0,11.99999999971169,1.598721155460225e-14,12.0,-2.402611443130809e-11,-1.598721155460225e-16,2.402611443130809e-11,-6.050715605973048e-14,1.598721155460225e-16,2.398081733190338e-11,6.039613253960852e-14
2,7.915535998849926e-07,0.0,11.99999999971169,1.598721155460225e-14,12.0,-2.402611443130809e-11,-1.598721155460225e-16,2.402611443130809e-11,6.050715605973048e-14,1.598721155460225e-16,2.389199948993337e-11,-6.039613253960852e-14
2,7.965535998849926e-07,0.0,11.99999999971169,1.598721155460225e-14,12.0,-2.402611443130809e-11,-1.598721155460225e-16,2.402611443130809e-11,-6.050715605973048e-14,1.598721155460225e-16,2.398081733190338e-11,6.039613253960852e-14
2,8.015535998849925e-07,0.0,11.99999999971169,1.598721155460225e-14,12.0,-2.402611443130809e-11,-1.598721155460225e-16,2.402611443130809e-11,6.050715605973048e-14,1.598721155460225e-16,2.389199948993337e-11,-6.039613253960852e-14
2,8.065535998849925e-07,0.0,11.99999999971169,1.598721155460225e-14,12.0,-2.402611443130809e-11,-1.598721155460225e-16,2.402611443130809e-11,-6.050715605973048e-14,1.598721155460225e-16,2.398081733190338e-11,6.039613253960852e-14
2,8.115535998849924e-07,0.0,11.99999999971169,1.598721155460225e-14,12.0,-2.402611443130809e-11,-1.598721155460225e-16,2.402611443130809e-11,6.050715605973048e-14,1.598721155460225e-16,2.389199948993337e-11,-6.039613253960852e-14
2,8.165535998849924e-07,0.0,11.99999999971169,1.598721155460225e-14,12.0,-2.402611443130809e-11,-1.598721155460225e-16,2.402611443130809e-11,-6.050715605973048e-14,1.598721155460225e-16,2.398081733190338e-11,6.039613253960852e-14
2,8.215535998849923e-07,0.0,11.99999999971169,1.598721155460225e-14,12.0,-2.402611443130809e-11,-1.598721155460225e-16,2.402611443130809e-11,6.050715605973048e-14,1.598721155460225e-16,2.389199948993337e-11,-6.039613253960852e-14
2,8.265535998849923e-07,0.0,11.99999999971169,1.598721155460225e-14,12.0,-2.402611443130809e-11,-1.598721155460225e-16,2.402611443130809e-11,-6.050715605973048e-14,1.598721155460225e-16,2.398081733190338e-11,6.039613253960852e-14
2,8.315535998849922e-07,0.0,11.99999999971169,1.598721155460225e-14,12.0,-2.402611443130809e-11,-1.598721155460225e-16,2.402611443130809e-11,6.050715605973048e-14,1.598721155460225e-16,2.389199948993337e-11,-6.039613253960852e-14
2,8.365535998849922e-07,0.0,11.99999999971169,1.598721155460225e-14,12.0,-2.402611443130809e-11,-1.598721155460225e-16,2.402611443130809e-11,-6.050715605973048e-14,1.598721155460225e-16,2.398081733190338e-11,6.039613253960852e-14
2,8.415535998849921e-07,0.0,11.99999999971169,1.598721155460225e-14,12.0,-2.402611443130809e-11,-1.598721155460225e-16,2.402611443130809e-11,6.050715605973048e-14,1.598721155460225e-16,2.389199948993337e-11,-6.039613253960852e-14
2,8.465535998849921e-07,0.0,11.99999999971169,1.598721155460225e-14,12.0,-2.402611443130809e-11,-1.598721155460225e-16,2.402611443130809e-11,-6.050715605973048e-14,1.598721155460225e-16,2.398081733190338e-11,6.039613253960852e-14
2,8.51553599884992e-07,0.0,11.99999999971169,1.598721155460225e-14,12.0,-2.402611443130809e-11,-1.598721155460225e-16,2.402611443130809e-11,6.050715605973048e-14,1.598721155460225e-16,2.389199948993337e-11,-6.039613253960852e-14
2,8.56553599884992e-07,0.0,11.99999999971169,1.598721155460225e-14,12.0,-2.402611443130809e-11,-1.598721155460225e-16,2.402611443130809e-11,-6.050715605973048e-14,1.598721155460225e-16,2.398081733190338e-11,6.039613253960852e-14
2,8.61553599884992e-07,0.0,11.99999999971169,1.598721155460225e-14,12.0,-2.402611443130809e-11,-1.598721155460225e-16,2.402611443130809e-11,6.050715605973048e-14,1.598721155460225e-16,2.389199948993337e-11,-6.039613253960852e-14
2,8.665535998849919e-07,0.0,11.99999999971169,1.598721155460225e-14,12.0,-2.402611443130809e-11,-1.598721155460225e-16,2.402611443130809e-11,-6.050715605973048e-14,1.598721155460225e-16,2.398081733190338e-11,6.039613253960852e-14
