Cfilter,time,V(ac),V(raw),V(out),I(D1),I(CFILTER),I(RLOAD)
0.00022,0.02653030427451273,10.63894804024897,10.63972864334709,10.17059688381956,7.806030981605261e-05,-0.01009253655001885,0.01017059688381956
0.00022,0.02653339310310244,10.63364469006367,10.63433855592336,10.17045512339956,6.93865859702214e-05,-0.01010106851936143,0.01017045512339956
0.00022,0.02653648536244686,10.62831592570109,10.6289324512798,10.17031309220963,6.165255787671242e-05,-0.01010866051956327,0.01017031309220963
0.00022,0.0265395371966347,10.62303885822335,10.6235871856232,10.17017281880853,5.483273999296046e-05,-0.01011534006761394,0.01017017281880853
0.00022,0.02654259622310049,10.61773206846248,10.61821952273733,10.17003212704286,4.874542749000454e-05,-0.01012128669049162,0.01017003212704286
0.00022,0.02654561987882504,10.61247061808139,10.61290428759099,10.16989298519086,4.33669509636303e-05,-0.01012652602685193,0.01016989298519086
0.00022,0.02654865381096955,10.60717572967665,10.60756136250353,10.1697533021547,3.856328269158382e-05,-0.01013119001368068,0.0101697533021547
0.00022,0.02655165660307068,10.60192067194061,10.60226378795425,10.16961499291304,3.431160137346012e-05,-0.01013530338696,0.01016961499291304
0.00022,0.02655467233039415,10.59662876189934,10.59693389667812,10.16947603459989,3.051347788662895e-05,-0.01013896255290092,0.01016947603459989
0.00022,0.02655766060260306,10.5913716815536,10.59164314626848,10.16933829457717,2.714647149737459e-05,-0.0101421918197957,0.01016933829457717
0.00022,0.02656066422829472,10.58607441499112,10.58631580562187,10.1691998052294,2.413906307729974e-05,-0.01014506073943267,0.0101691998052294
0.00022,0.02656364375217564,10.58080721009539,10.58102189978161,10.16906239057555,2.146896862065262e-05,-0.01014759341978788,0.01016906239057555
0.00022,0.02656664095153821,10.57549638311979,10.57568723527819,10.16892412818634,1.908521584326195e-05,-0.01014983891036536,0.01016892412818634
0.00022,0.02656961724422088,10.57021084787609,10.57038050361467,10.16878680163515,1.696557386132724e-05,-0.0101518212263727,0.01016878680163515
0.00022,0.0265726135583967,10.56487798982183,10.56502873868538,10.16864852585677,1.50748863614325e-05,-0.0101535736380356,0.01016864852585677
0.00022,0.02657559215091611,10.55956543876332,10.55969934807864,10.16851104557656,1.339093153696069e-05,-0.01015512011281317,0.01016851104557656
0.00022,0.02657859324218079,10.55420144251415,10.55432035058295,10.16837250700662,1.189080689023569e-05,-0.01015648169936867,0.01016837250700662
0.00022,0.02658157991991928,10.54885234990425,10.54895787275482,10.16823461641233,1.055228506352535e-05,-0.01015768233082781,0.01016823461641233
0.00022,0.02658459180668043,10.54344710779783,10.5435407278617,10.16809554653961,9.362006387902966e-06,-0.01015873353981078,0.01016809554653961
0.00022,0.0265875928372999,10.53805074248021,10.53813371985601,10.16795696445135,8.29773758148633e-06,-0.01015965922624673,0.01016795696445135
0.00022,0.02659062212228603,10.53259276990751,10.53266630571071,10.16781706571806,7.353580322444486e-06,-0.0101604634846808,0.01016781706571806
0.00022,0.02659364448267925,10.52713680976266,10.52720188277841,10.16767747639828,6.507301577585167e-06,-0.01016117017456963,0.01016767747639828
0.00022,0.02659669858494251,10.52161284118143,10.52167042972268,10.16753641194222,5.758854122461798e-06,-0.01016177755718672,0.01016753641194222
0.00022,0.02659975019684834,10.51608295263396,10.51613381277521,10.16739545461072,5.086014125410543e-06,-0.01016230944037488,0.01016739545461072
0.00022,0.02660283759651769,10.51047749591065,10.51052242923174,10.16725283731267,4.493332115274029e-06,-0.01016275950496492,0.01016725283731267
0.00022,0.02660592757905034,10.50485686483497,10.50489645086628,10.16711009479008,3.958603143061623e-06,-0.01016315149126967,0.01016711009479008
0.00022,0.02660905808323374,10.49915169933164,10.49918659927999,10.1669654752656,3.489994835348398e-06,-0.01016347548011254,0.0101669654752656
0.00022,0.0266121970305521,10.49342049840703,10.49345115171363,10.16682046138829,3.06533066485315e-06,-0.01016375513040657,0.01016682046138829
0.00022,0.02661538206882007,10.48759410086509,10.48762105711219,10.16667331455434,2.695624710113975e-06,-0.01016397768967181,0.01016667331455434
0.00022,0.0266185823615458,10.48172887646288,10.48175246383964,10.16652545998004,2.358737676289024e-06,-0.01016416672223386,0.01016652545998004
0.00022,0.02662183532045034,10.47575575556734,10.4757764347917,10.16637516977455,2.067922437731795e-06,-0.01016430724712336,0.01016637516977455
0.00022,0.02662511148092496,10.46972871320003,10.46974672404658,10.16622380572541,1.801084659192043e-06,-0.01016442272066342,0.01016622380572541
0.00022,0.02662844808909379,10.46357862843456,10.46359436078957,10.16606964745804,1.573235506313608e-06,-0.01016449641201689,0.01016606964745804
0.00022,0.02663181719307753,10.4573567896062,10.45737041292852,10.16591398682889,1.362332229248864e-06,-0.0101645516544977,0.01016591398682889
0.00022,0.02663525597135614,10.45099382282431,10.45100567045947,10.16575510650355,1.184763513961684e-06,-0.01016457034302221,0.01016575510650355
0.00022,0.02663873813269951,10.44453801687804,10.44454820231261,10.16559422157987,1.018543462905086e-06,-0.01016457567811813,0.01016559422157987
0.00022,0.02664230092852924,10.43791945398891,10.43792826535198,10.16542961130998,8.811363105820647e-07,-0.01016454847490422,0.01016542961130998
0.00022,0.02664591987820911,10.4311830968696,10.43119060303803,10.16526240711421,7.506168486770548e-07,-0.01016451179020805,0.01016526240711421
0.00022,0.02664963250908412,10.4242580633948,10.42426451624893,10.1650908754896,6.452854162120047e-07,-0.0101644455899077,0.0101650908754896
0.00022,0.02665341629634676,10.41718565979432,10.41719109259245,10.1649160574805,5.432798122484428e-07,-0.01016437277780824,0.0101649160574805
0.00022,0.02665730933330309,10.40989343833967,10.40989807380978,10.16473619346252,4.635470141067799e-07,-0.0101642726465343,0.01016473619346252
0.00022,0.02666129118184735,10.40241872895194,10.40242257183927,10.16455222807263,3.842887430494102e-07,-0.01016416793936514,0.01016455222807263
0.00022,0.0266654009081151,10.39468667287584,10.3946899223671,10.16436235680106,3.249491253853876e-07,-0.01016403740754868,0.01016436235680106
0.00022,0.02666962026102089,10.38673034021426,10.38673297814791,10.16416742326223,2.637933693705463e-07,-0.01016390362997299,0.01016416742326223
0.00022,0.02667398983610441,10.3784712989778,10.3784735054361,10.1639655523837,2.20645830495414e-07,-0.01016374490654925,0.01016396555238371
0.00022,0.02667849360774037,10.36993816550108,10.36993990383617,10.1637574850069,1.738335075884834e-07,-0.01016358365143333,0.0101637574850069
0.00022,0.02668317443647814,10.36104738535358,10.361048820057,10.16354124155509,1.434703467140253e-07,-0.01016339777106623,0.01016354124155509
0.00022,0.02668801843108179,10.35182313844015,10.35182421786665,10.16331746433682,1.079426592554e-07,-0.01016320952180649,0.01016331746433682
0.00022,0.02669307163678324,10.34217478302132,10.3421756588674,10.16308402683712,8.75846151160431e-08,-0.01016299644231822,0.01016308402683712
0.00022,0.02669832192049963,10.33212258342645,10.33212319181625,10.16284149025417,6.08389871814552e-08,-0.01016278065117149,0.01016284149025417
0.00022,0.02670381953807372,10.32156655773312,10.32156703981533,10.16258753380802,4.820821963846811e-08,-0.01016253932573363,0.01016258753380802
0.00022,0.0267095530789253,10.31052480338825,10.31052508527435,10.16232268547842,2.818861588593791e-08,-0.0101622944968085,0.01016232268547842
0.00022,0.02671557781362135,10.29888607692211,10.29888629105007,10.1620443931587,2.141280042167182e-08,-0.01016202298046665,0.0101620443931587
0.00022,0.02672188042220972,10.28667114008373,10.2866712043652,10.16175327323541,6.428155785442868e-09,-0.01016174684514226,0.01016175327323541
0.00022,0.02672852070221894,10.27375801019434,10.27375804989929,10.16144656489777,3.970495043859046e-09,-0.01016144259438079,0.01016144656489777
0.00022,0.02673547673213084,10.26018299140229,10.2601829177674,10.16112528207673,-7.363487597444873e-09,-0.01016113264552132,0.01016112528207673
0.00022,0.02674280771572882,10.24582307778516,10.2458230102518,10.16078669183389,-6.753335668463478e-09,-0.01016079344515219,0.01016078669183389
0.00022,0.0267504654279631,10.23076523089637,10.23076507535617,10.16043302314378,-1.555402029396191e-08,-0.01016044857715315,0.01016043302314378
0.00022,0.02675872018093758,10.21446695015122,10.2144668208072,10.16005179401275,-1.293440021754577e-08,-0.01016006472832487,0.01016005179401275
0.00022,0.02676834157778489,10.19538376795485,10.19538356496731,10.15960746713707,-2.029874934805775e-08,-0.01015962776585866,0.01015960746713707
0.00022,0.02677973575609769,10.17266384589944,10.17266368050228,10.15908129626753,-1.653971182236091e-08,-0.01015909783586721,0.01015908129626753
0.00022,0.02679345700102651,10.14513090507494,10.14513067673244,10.15844770005851,-2.28342411645599e-08,-0.01015847053423613,0.01015844770005851
0.00022,0.02681051738870453,10.11063468971783,10.11063450849219,10.15765996966831,-1.81225612294611e-08,-0.01015767809229828,0.01015765996966831
0.00022,0.02683051738870453,10.06982492494994,10.06982468882888,10.15673658610965,-2.361209894274907e-08,-0.01015676019818557,0.01015673658610965
0.00022,0.02685051738870453,10.02861751294861,10.02861732972915,10.15581328648208,-1.832193952111538e-08,-0.01015583160838673,0.01015581328648208
0.00022,0.02687051738870453,9.987014293124165,9.987014057988999,10.1548900707915,-2.351352001994655e-08,-0.01015491358430154,0.0101548900707915
0.00022,0.02689051738870453,9.945016697139303,9.945016516034341,10.15396693903542,-1.811049088473737e-08,-0.01015398504955556,0.01015396693903542
0.00022,0.02691051738870453,9.902626594494974,9.902626361856225,10.15304389120794,-2.326387082973724e-08,-0.01015306715507336,0.01015304389120794
0.00022,0.02693051738870453,9.85984544747496,9.859845268945342,10.15212092730179,-1.785295467016113e-08,-0.01015213878022792,0.01015212092730179
0.00022,0.02695051738870453,9.816675156321926,9.816674926226026,10.15119804730918,-2.30095853481771e-08,-0.01015122105687283,0.01015119804730918
0.00022,0.02697051738870453,9.773117214053878,9.77311703798945,10.15027525122216,-1.760643186798916e-08,-0.01015029285764513,0.01015027525122216
0.00022,0.02699051738870453,9.72917355154307,9.729173323826458,10.14935253903268,-2.277166011310783e-08,-0.01014937531070359,0.01014935253903268
0.00022,0.02701051738870452,9.684845692335122,9.68484551855967,10.14842991073273,-1.737754828923244e-08,-0.01014844728828734,0.01014842991073273
0.00022,0.02703051738870452,9.64013559768604,9.64013537217493,10.14750736631429,-2.255110764792789e-08,-0.01014752991738987,0.01014750736631429
0.00022,0.02705051738870452,9.595044821404521,9.595044649752227,10.14658490576936,-1.716522923800312e-08,-0.01014660207098927,0.01014658490576936
0.00022,0.02707051738870452,9.549575354858044,9.549575131396114,10.14566252908998,-2.234618712293468e-08,-0.01014568487531164,0.01014566252908998
0.00022,0.02709051738870452,9.503728781841275,9.503728612165304,10.1447402362682,-1.696759177605145e-08,-0.01014475720387509,0.0101447402362682
0.00022,0.02711051738870452,9.457507123552519,9.457506902001878,10.1438180272961,-2.215506000879941e-08,-0.01014384018239411,0.0101438180272961
0.00022,0.02713051738870452,9.410911993488881,9.410911825659804,10.14289590216576,-1.678290395545901e-08,-0.01014291268506895,0.01014289590216576
0.00022,0.02715051738870452,9.363945442393906,9.363945222632916,10.1419738608693,-2.197609205722983e-08,-0.0101419958369604,0.0101419738608693
0.00022,0.02717051738870452,9.316609113178613,9.316608947082281,10.14105190339885,-1.660962922755971e-08,-0.01014106851297925,0.01014105190339885
0.00022,0.02719051738870452,9.26890508584175,9.268904867763005,10.14013002974655,-2.180787106453863e-08,-0.01014015183758943,0.01014013002974655
0.00022,0.02721051738870452,9.220835032415279,9.220834867950458,10.13920823990455,-1.644647973364499e-08,-0.01013922468635542,0.01013920823990455
0.00022,0.02723051738870452,9.172401061857856,9.17240084536592,10.13828653386502,-2.164918910807501e-08,-0.01013830818303063,0.01013828653386502
0.00022,0.02725051738870451,9.123604875024938,9.12360471210166,10.13736491162016,-1.629232748712184e-08,-0.01013738120397534,0.01013736491162016
0.00022,0.02727051738870451,9.074448609535747,9.074448394545495,10.13644337316216,-2.149901590087211e-08,-0.01013646487223241,0.01013644337316216
0.00022,0.02729051738870451,9.024933994766789,9.02493383330467,10.13552191848321,-1.614621325529697e-08,-0.01013553806464529,0.01013552191848321
0.00022,0.02731051738870451,8.975063196693798,8.97506298312924,10.13460054757554,-2.135644550094185e-08,-0.01013462190397263,0.01013460054757554
0.00022,0.02733051738870451,8.924837972907874,8.92483781283502,10.13367926043137,-1.600728438688748e-08,-0.01013369526768315,0.01013367926043137
0.00022,0.02735051738870451,8.874260517432646,8.87426030522572,10.13275805704294,-2.122069631127488e-08,-0.0101327792777397,0.01013275805704294
0.00022,0.02737051738870451,8.82333261576285,8.823332457014738,10.13183693740249,-1.58748125755892e-08,-0.01013185281217943,0.01013183693740249
0.00022,0.02739051738870451,8.77205648965688,8.772056278746316,10.13091590150227,-2.109105778913545e-08,-0.01013093699259571,0.01013091590150227
0.00022,0.02741051738870451,8.720433952197526,8.720433794716175,10.12999494933454,-1.574813168758737e-08,-0.01013001069750885,0.01012999494933454
0.00022,0.02743051738870451,8.668467252560905,8.66846704289158,10.12907408089158,-2.096692597319816e-08,-0.01012909504783011,0.01012907408089157
0.00022,0.02745051738870451,8.616158231097966,8.616158074830954,10.12815329616564,-1.562669993404597e-08,-0.01012816892281876,0.01012815329616564
0.00022,0.02747051738870451,8.56350916408052,8.563508955602744,10.12723259514901,-2.084777683819539e-08,-0.01012725344295973,0.01012723259514901
0.00022,0.02749051738870451,8.510521918803978,8.510521763704029,10.12631197783398,-1.550999328969738e-08,-0.01012632748782494,0.01012631197783398
0.00022,0.0275105173887045,8.457198798309719,8.457198590978445,10.12539144421283,-2.07331218859963e-08,-0.01012541217735929,0.01012539144421283
0.00022,0.0275305173887045,8.403541696509132,8.403541542533532,10.12447099427787,-1.539755878354754e-08,-0.01012448639181684,0.01012447099427787
0.00022,0.0275505173887045,8.349552942883154,8.349552736657703,10.12355062802139,-2.062253479095943e-08,-0.01012357125057406,0.0101235506280214
0.00022,0.0275705173887045,8.295234457626595,8.295234304736525,10.12263034543571,-1.528899673530759e-08,-0.010122645634425,0.01012263034543571
0.00022,0.0275905173887045,8.240588596325406,8.240588391168727,10.12171014651314,-2.051566028171692e-08,-0.01012173066220612,0.01012171014651314
0.00022,0.0276105173887045,8.1856173051211,8.185617153281392,10.12079003124599,-1.518396963717805e-08,-0.01012080521519465,0.01012079003124599
0.00022,0.0276305173887045,8.130322965366346,8.130322761244868,10.11986999962659,-2.041214308690087e-08,-0.0101198904117723,0.01011986999962659
0.00022,0.0276505173887045,8.074707548808421,8.074707397987073,10.11895005164724,-1.508213109957524e-08,-0.01011896513381316,0.01011895005164725
0.00022,0.0276705173887045,8.018773462224171,8.018773259107316,10.11803018730031,-2.031168122584859e-08,-0.0101180504989884,0.01011803018730031
0.00022,0.0276905173887045,7.962522702621766,7.962522552789618,10.11711040657809,-1.498321466897323e-08,-0.01011712538979737,0.01011711040657809
0.00022,0.0277105173887045,7.905957701855495,7.905957499715586,10.11619070947294,-2.021399048146577e-08,-0.01011621092345649,0.01011619070947294
0.00022,0.0277305173887045,7.849080481846064,7.849080332976619,10.1152710959772,-1.488694056916984e-08,-0.01011528598291989,0.0101152710959772
0.00022,0.02775051738870449,7.791893499174248,7.791893297985867,10.11435156608321,-2.01188354864712e-08,-0.0101143716849208,0.01011435156608321
0.00022,0.02777051738870449,7.734398800320443,7.734398652389586,10.11343211978332,-1.479308231466803e-08,-0.01011344691289651,0.01011343211978332
0.00022,0.02779051738870449,7.67659886623787,7.676598665977936,10.11251275706987,-2.002598975536785e-08,-0.01011253278309709,0.01011251275706987
0.00022,0.02781051738870449,7.61849576760978,7.618495620595379,10.11159347793521,-1.470144006532337e-08,-0.01011160817932932,0.01011159347793521
0.00022,0.02783051738870449,7.560092009403179,7.560091810050659,10.11067428237171,-1.993524900711918e-08,-0.0101106942176159,0.01011067428237171
0.00022,0.02785051738870449,7.501389686144227,7.501389540026246,10.10975517037173,-1.461179621742303e-08,-0.01010976978216149,0.01010975517037173
0.00022,0.02787051738870449,7.442391326451647,7.442391127987229,10.10883614192761,-1.984644004693337e-08,-0.01010885598836353,0.01010883614192761
0.00022,0.02789051738870449,7.383099048329825,7.383098903089892,10.10791719703173,-1.452399089885148e-08,-0.01010793172102353,0.01010791719703173
0.00022,0.02791051738870449,7.323515403683606,7.323515206089753,10.10699833567645,-1.975938079823436e-08,-0.01010701809505576,0.01010699833567645
0.00022,0.02793051738870449,7.263642533627733,7.263642389249142,10.10607955785414,-1.443785535570896e-08,-0.01010609399571649,0.01010607955785414
0.00022,0.02795051738870449,7.203483012983583,7.203482816244353,10.10516086355717,-1.967392027069081e-08,-0.01010518053749365,0.01010516086355717
0.00022,0.02797051738870449,7.14303900560497,7.143038862072316,10.10424225277792,-1.435326080212462e-08,-0.01010425660604142,0.01010424225277792
0.00022,0.02799051738870448,7.082313108856172,7.082312912956848,10.10332372550876,-1.958992967843187e-08,-0.01010334331544982,0.01010332372550876
0.00022,0.02801051738870448,7.021307508955058,7.02130736625442,10.10240528174207,-1.427006068865921e-08,-0.0101024195518562,0.01010240528174207
0.00022,0.02803051738870448,6.960024825432331,6.960024630359595,10.10148692147023,-1.950727135380248e-08,-0.01010150642875374,0.01010148692147023
0.00022,0.02805051738870448,6.898467266491158,6.898467124609849,10.10056864468561,-1.418813067033398e-08,-0.0101005828328482,0.01010056864468561
0.00022,0.02807051738870448,6.836637473448376,6.836637279190057,10.09965045138062,-1.942582983360808e-08,-0.01009966987717803,0.01009965045138062
0.00022,0.02809051738870448,6.774537676110355,6.7745375350367,10.09873234154761,-1.410736416573855e-08,-0.01009874644887532,0.01009873234154761
0.00022,0.02811051738870448,6.712170537196365,6.712170343741325,10.09781431517899,-1.93455029773304e-08,-0.0100978336607227,0.01009781431517899
0.00022,0.02813051738870448,6.649538307730415,6.649538167453855,10.09689637226714,-1.402765459346256e-08,-0.01009691039993754,0.01009689637226714
0.00022,0.02815051738870448,6.586643671447145,6.586643478785367,10.09597851280446,-1.926617532177488e-08,-0.01009599777898984,0.01009597851280446
0.00022,0.02817051738870448,6.523488900199528,6.523488760710477,10.09506073678334,-1.394889981298775e-08,-0.01009507468572224,0.01009506073678334
0.00022,0.02819051738870448,6.460076698347133,6.460076506469315,10.09414304419617,-1.918777581266795e-08,-0.01009416223197945,0.01009414304419617
0.00022,0.02821051738870448,6.396409358179421,6.396409219469103,10.09322543503535,-1.387102877004054e-08,-0.01009323930605888,0.01009322543503535
0.00022,0.02823051738870447,6.33248960428751,6.332489413185311,10.09230790929328,-1.911022007305974e-08,-0.01009232701946416,0.01009230790929328
0.00022,0.02825051738870447,6.268319749001999,6.268319611062447,10.09139046696235,-1.379395264677896e-08,-0.01009140426094746,0.01009139046696235
0.00022,0.02827051738870447,6.203902536748441,6.2039023464144,10.09047310803497,-1.903340152153987e-08,-0.01009049214144397,0.01009047310803497
0.00022,0.02829051738870447,6.13924029950048,6.139240162324519,10.08955583250354,-1.371759150714524e-08,-0.01008956955007534,0.01008955583250354
0.00022,0.02831051738870447,6.074335801118007,6.074335611545109,10.08863864036046,-1.895728907186367e-08,-0.01008865759763466,0.01008863864036046
0.00022,0.02833051738870447,6.009191392815517,6.009191256396648,10.08772153159813,-1.364188317865e-08,-0.01008773517349937,0.01008772153159813
0.00022,0.02835051738870447,5.943809857484672,5.943809668666787,10.08680450620898,-1.888178502440496e-08,-0.01008682338800782,0.01008680450620898
0.00022,0.02837051738870447,5.878193565176312,5.878193429508638,10.08588756418539,-1.356676548880387e-08,-0.01008590113099217,0.01008588756418539
0.00022,0.02839051738870447,5.812345317407416,5.812345129338972,10.08497070551978,-1.880684497024276e-08,-0.01008498951236447,0.01008497070551978
0.00022,0.02841051738870447,5.74626750265769,5.746267367735929,10.08405393020456,-1.349217626511745e-08,-0.01008406742238321,0.01008405393020457
0.00022,0.02843051738870447,5.679962940660396,5.679962753336393,10.08313723823215,-1.87324022959956e-08,-0.01008315597061937,0.01008313723823216
0.00022,0.02845051738870447,5.613434037913582,5.61343390373301,10.08222062959496,-1.341805333510138e-08,-0.0100822340476725,0.01008222062959496
0.00022,0.02847051738870447,5.546683631954899,5.546683445370845,10.0813041042854,-1.865840371095828e-08,-0.01008132276268725,0.0100813041042854
0.00022,0.02849051738870446,5.479714146887262,5.479714013443701,10.08038766229589,-1.334435228983466e-08,-0.01008040100671792,0.01008038766229589
0.00022,0.02851051738870446,5.412528437638148,5.412528251790079,10.07947130361885,-1.858480480620983e-08,-0.01007948988839757,0.01007947130361885
0.00022,0.02853051738870446,5.345128945499121,5.34512881278879,10.07855502824668,-1.327103316128841e-08,-0.0100785682992921,0.01007855502824668
0.00022,0.02855051738870446,5.277518542369982,5.277518357254338,10.07763883617181,-1.851156117282926e-08,-0.01007765734772192,0.01007763883617181
0.00022,0.02857051738870446,5.209699686312065,5.20969955433168,10.07672272738667,-1.319803821786536e-08,-0.01007673592548031,0.01007672272738667
0.00022,0.02859051738870446,5.141675265777346,5.141675081391032,10.07580670188368,-1.843862840189558e-08,-0.01007582514051819,0.01007580670188368
0.00022,0.02861051738870446,5.073447755175511,5.073447623922148,10.07489075965525,-1.312533193242871e-08,-0.01007490388499832,0.01007489075965525
0.00022,0.02863051738870446,5.005020059087853,5.005019875428207,10.07397490069381,-1.836596652537992e-08,-0.01007399326667269,0.01007397490069381
0.00022,0.02865051738870446,4.936394667848277,4.936394537319549,10.07305912499179,-1.305286989605747e-08,-0.01007307217787456,0.01007305912499179
0.00022,0.02867051738870446,4.86757450174236,4.86757431880702,10.07214343254161,-1.829353557525337e-08,-0.01007216172610015,0.01007214343254161
0.00022,0.02869051738870446,4.79856206660134,4.798561936795005,10.0712278233357,-1.298063434518326e-08,-0.01007124080399535,0.0100712278233357
0.00022,0.02871051738870446,4.729360297987149,4.729360115774182,10.07031229736649,-1.822129114259496e-08,-0.01007033051871531,0.01007031229736649
0.00022,0.02873051738870445,4.659971716799652,4.659971587713948,10.0693968546264,-1.290856754820879e-08,-0.01006940976321857,0.0100693968546264
0.00022,0.02875051738870445,4.590399273446875,4.590399091954581,10.06848149510788,-1.81492243456205e-08,-0.01006849964437606,0.01006848149510788
0.00022,0.02877051738870445,4.520645503465656,4.520645375099066,10.06756621880335,-1.283665618245777e-08,-0.01006757905545896,0.01006756621880335
0.00022,0.02879051738870445,4.450713371677725,4.450713190904747,10.06665102570524,-1.807729521630108e-08,-0.01006666910302556,0.01006665102570524
0.00022,0.02881051738870445,4.380605427823203,4.380605300174512,10.06573591580598,-1.276486916168551e-08,-0.0100657486806881,0.01006573591580598
0.00022,0.02883051738870445,4.310324650702548,4.310324470647805,10.06482088909802,-1.800547266839203e-08,-0.01006483889455012,0.01006482088909802
0.00022,0.02885051738870445,4.239873603823073,4.239873476891434,10.06390594557378,-1.269316207697102e-08,-0.01006391863876388,0.01006390594557378
0.00022,0.02887051738870445,4.169255279527276,4.169255100190041,10.0629910852257,-1.793372117475656e-08,-0.01006300901894974,0.0100629910852257
0.00022,0.02889051738870445,4.098472254651531,4.098472128436221,10.06207630804622,-1.262153048742221e-08,-0.01006208892957261,0.01006207630804622
0.00022,0.02891051738870445,4.027527534640782,4.027527356020438,10.06116161402778,-1.786203185361046e-08,-0.01006117947605389,0.01006116161402778
0.00022,0.02893051738870445,3.956423709220333,3.956423583720892,10.06024700316282,-1.254994108634833e-08,-0.01006025955314271,0.01006024700316282
0.00022,0.02895051738870445,3.885163796496526,3.885163618592742,10.05933247544378,-1.779037805960115e-08,-0.01005935026580573,0.01005933247544378
0.00022,0.02897051738870444,3.813750398641148,3.813750273857397,10.05841803086309,-1.247837388973494e-08,-0.01005843050924682,0.01005841803086309
0.00022,0.02899051738870444,3.742186545978767,3.742186368791425,10.05750366941322,-1.771873314737604e-08,-0.01005752138814842,0.01005750366941322
0.00022,0.02901051738870444,3.670474852683349,3.670474728615263,10.05658939108658,-1.240680669312155e-08,-0.01005660179791334,0.01005658939108658
0.00022,0.02903051738870444,3.59861836085247,3.598618184381654,10.05567519587564,-1.764708157381278e-08,-0.01005569284299668,0.01005567519587564
0.00022,0.02905051738870444,3.526619696216196,3.526619572863989,10.05476108377283,-1.233521951249372e-08,-0.01005477341897176,0.01005476108377283
0.00022,0.02907051738870444,3.454481912198081,3.454481736444106,10.05384705477059,-1.757539669355879e-08,-0.01005386463017999,0.01005384705477059
0.00022,0.02909051738870444,3.382207645636252,3.382207523000288,10.05293310886138,-1.226359458428306e-08,-0.01005294537245049,0.01005293310886138
0.00022,0.02911051738870444,3.309799960831408,3.309799785794709,10.05201924603765,-1.750366962482985e-08,-0.01005203674972677,0.01005201924603765
0.00022,0.02913051738870444,3.237261505280048,3.237261383360892,10.05110546629184,-1.219191636536721e-08,-0.01005111765823585,0.01005110546629184
0.00022,0.02915051738870444,3.164595353709491,3.16459517939076,10.0501917696164,-1.743187150182735e-08,-0.01005020920152333,0.0100501917696164
0.00022,0.02917051738870444,3.091804163823145,3.091804042621559,10.04927815600378,-1.212015821039358e-08,-0.01004929027615731,0.01004927815600378
0.00022,0.02919051738870444,3.018891020322826,3.018890846722792,10.04836462544643,-1.736000232455126e-08,-0.01004838198542757,0.01004836462544643
0.00022,0.02921051738870444,2.945858590665765,2.945858470182567,10.0474511779368,-1.204831789891614e-08,-0.0100474632262717,0.0100474511779368
0.00022,0.02923051738870443,2.872709969074453,2.872709796194056,10.04653781346736,-1.728803988854111e-08,-0.01004655510149632,0.01004653781346736
0.00022,0.02925051738870443,2.799447832305456,2.799447712541658,10.04562453203054,-1.197637988781253e-08,-0.01004563650838008,0.01004562453203054
0.00022,0.02927051738870443,2.726075283646665,2.726075111486991,10.04471133361881,-1.721596643022849e-08,-0.01004472854958749,0.01004471133361881
0.00022,0.02929051738870443,2.652595008697926,2.652594889654691,10.04379821822463,-1.190432197262226e-08,-0.01004381012259614,0.01004379821822463
0.00022,0.02931051738870443,2.579010119355918,2.579009947918158,10.04288518584044,-1.714377528827526e-08,-0.01004290232964422,0.01004288518584044
0.00022,0.02933051738870443,2.505323309606246,2.505323191284833,10.0419722364587,-1.183213971245323e-08,-0.01004198406860723,0.0100419722364587
0.00022,0.02935051738870443,2.431537699496225,2.431537528781695,10.04105937007188,-1.707145314000513e-08,-0.01004107644152441,0.01004105937007188
0.00022,0.02937051738870443,2.357655990938609,2.357655873340402,10.04014658667243,-1.175981978462914e-08,-0.01004015834649863,0.01004014658667243
0.00022,0.02939051738870443,2.283681311672031,2.283681141682182,10.0392338862528,-1.699898444229575e-08,-0.0100392508852849,0.0100392338862528
0.00022,0.02941051738870443,2.209616371076264,2.209616254202778,10.03832126880546,-1.168734886647371e-08,-0.01003833295615664,0.01003832126880546
0.00022,0.02943051738870443,2.135464304120749,2.135464134857126,10.03740873432288,-1.692636031336292e-08,-0.01003742566064147,0.01003740873432288
0.00022,0.02945051738870443,2.061227827191113,2.06122771104393,10.0364962827975,-1.161471807620273e-08,-0.01003650789749599,0.0100364962827975
0.00022,0.02947051738870442,1.986910082025847,1.98690991349009,10.03558391422181,-1.685357520209152e-08,-0.01003560076784993,0.01003558391422181
0.00022,0.02949051738870442,1.912513791554173,1.912513676135,10.03467162858825,-1.154191631158596e-08,-0.01003468317054512,0.01003467162858825
0.00022,0.02951051738870442,1.838042103820865,1.838041936014724,10.03375942588929,-1.67806135653592e-08,-0.0100337762065692,0.01003375942588929
0.00022,0.02953051738870442,1.763497747835417,1.763497633146045,10.0328473061174,-1.146893691128525e-08,-0.01003285877504823,0.0100328473061174
0.00022,0.02955051738870442,1.688883877485073,1.688883710410381,10.03193526926504,-1.670746874182782e-08,-0.01003195197671403,0.01003193526926504
0.00022,0.02957051738870442,1.614203227395378,1.614203113437704,10.03102331532469,-1.139576766284733e-08,-0.01003103471111899,0.01003102331532469
0.00022,0.02959051738870442,1.53945895683139,1.539458790490047,10.0301114442888,-1.663413295993621e-08,-0.01003012807845494,0.0100301114442888
0.00022,0.02961051738870442,1.464653805569337,1.464653692345294,10.02919965614985,-1.132240301515708e-08,-0.01002921097855847,0.01002919965614985
