case,vin,v(c1),v(tail),v(vn),v(c2),v(in),v(vp),i(vp),i(vin),ic(q2),ib(q2),i(rt),i(rc2),i(vn),ic(q1),ib(q1),i(rc1)
2,0.01199999999999998,8.753187411459084,-0.6313841555634195,-12.0,9.935984970254331,0.01199999999999998,12.0,-0.001129963323039701,-4.235192903166045e-06,0.0004391521339884435,2.663068500792845e-06,0.001136861584443658,0.0004391521339884401,0.001136861584443659,0.0006908111890512594,4.235192903166059e-06,0.0006908111890512586
2,0.01399999999999998,8.65830937220431,-0.6301521994107498,-12.0,10.03030174506301,0.01399999999999998,12.0,-0.001130082741006963,-4.362840514276077e-06,0.0004190847350929768,2.539198537689893e-06,0.001136984780058925,0.0004190847350929758,0.001136984780058926,0.0007109980059139827,4.362840514276082e-06,0.0007109980059139768
2,0.01599999999999999,8.565189939118717,-0.628885746812336,-12.0,10.12284554200388,0.01599999999999999,12.0,-0.001130205216782424,-4.48834520371067e-06,0.0003993945655310888,2.417863332636325e-06,0.001137111425318766,0.0003993945655310894,0.001137111425318768,0.0007308106512513348,4.488345203710684e-06,0.0007308106512513367
2,0.01799999999999999,8.474031577902613,-0.6275854476271423,-12.0,10.21341404669755,0.01799999999999999,12.0,-0.001130330718170167,-4.611421824440393e-06,0.0003801246709154124,2.299315242674453e-06,0.001137241455237286,0.0003801246709154147,0.001137241455237287,0.0007502060472547595,4.611421824440395e-06,0.0007502060472547632
2,0.01999999999999999,8.38501802814945,-0.6262520202522692,-12.0,10.3018236926336,0.01999999999999999,12.0,-0.001130459208344032,-4.731808903596747e-06,0.0003613141079503003,2.183780727144402e-06,0.001137374797974773,0.0003613141079502969,0.001137374797974774,0.0007691451003937357,4.73180890359674e-06,0.0007691451003937342
2,0.02199999999999999,8.298313221455373,-0.6248862455308085,-12.0,10.3879107432665,0.02199999999999999,12.0,-0.00113059064580385,-4.849270409027196e-06,0.0003429977141986152,2.071459234043358e-06,0.001137511375446919,0.0003429977141986165,0.00113751137544692,0.0007875929316052323,4.849270409027208e-06,0.0007875929316052397
2,0.02399999999999999,8.214060551423948,-0.6234889603076621,-12.0,10.47153202201984,0.02399999999999999,12.0,-0.001130724984373673,-4.963597047799828e-06,0.0003252059527617365,1.962522547767717e-06,0.001137651103969234,0.0003252059527617354,0.001137651103969235,0.0008055190316119339,4.963597047799844e-06,0.000805519031611926
2,0.026,8.132382489466393,-0.6220610507328803,-12.0,10.55256529626113,0.026,12.0,-0.001130862173249468,-5.074607095530598e-06,0.0003079648305827402,1.857114581715968e-06,0.001137793894926712,0.0003079648305827385,0.001137793894926713,0.0008228973426667258,5.074607095530625e-06,0.000822897342666725
2,0.028,8.053380531527992,-0.6206034454123028,-12.0,10.6309093300945,0.028,12.0,-0.001131002157101592,-5.182146768168217e-06,0.0002912958872139343,1.755351589005793e-06,0.00113793965545877,0.0002912958872139354,0.00113793965545877,0.0008397062698876554,5.182146768168208e-06,0.0008397062698876612
2,0.03,7.977135453268081,-0.6191171085032557,-12.0,10.70648362842915,0.03,12.0,-0.001131144876234641,-5.286090159360482e-06,0.0002752162492703968,1.657322755673121e-06,0.001138088289149674,0.0002752162492703942,0.001138088289149675,0.0008559286269642433,5.286090159360463e-06,0.000855928626964238
2,0.032,7.903707845006062,-0.6176030328488674,-12.0,10.77922790101141,0.032,12.0,-0.00113129026680479,-5.386338776241544e-06,0.0002597387444656578,1.563091134079055e-06,0.001138239696715113,0.0002597387444656567,0.001138239696715114,0.0008715515223391369,5.386338776241562e-06,0.0008715515223391356
2,0.034,7.833138893028136,-0.6160622332384478,-12.0,10.84910127983681,0.034,12.0,-0.001131438261092564,-5.482820714171389e-06,0.000244872068119831,1.472694869419771e-06,0.001138393776676155,0.0002448720681198287,0.001138393776676156,0.0008865661929727381,5.482820714171387e-06,0.0008865661929727371
2,0.036,7.765451370673346,-0.6144957398736122,-12.0,10.91608132654391,0.036,12.0,-0.001131588787826107,-5.575489517034015e-06,0.0002306209943523582,1.386148669493264e-06,0.001138550426012639,0.0002306209943523603,0.001138550426012639,0.0009009677934737523,5.575489517034018e-06,0.0009009677934737562
2,0.03800000000000001,7.7006508009389,-0.6129045921107349,-12.0,10.98016286808009,0.03800000000000001,12.0,-0.001131741772549141,-5.664322772895763e-06,0.0002169866238127456,1.303445466885101e-06,0.001138709540788927,0.0002169866238127469,0.001138709540788927,0.0009147551487364,5.664322772895737e-06,0.0009147551487364043
2,0.03999999999999998,7.638726752061213,-0.6112898325402397,-12.0,11.04135669921946,0.03999999999999998,12.0,-0.001131897138025383,-5.749320496993303e-06,0.0002039666597405381,1.22455822360421e-06,0.001138871016745976,0.0002039666597405397,0.001138871016745976,0.0009279304782848412,5.749320496993327e-06,0.0009279304782848483
2,0.04199999999999998,7.579654228478061,-0.6096525014525699,-12.0,11.0996881895679,0.04199999999999998,12.0,-0.001132054804671074,-5.830503353411989e-06,0.0001915557043472547,1.149441830257062e-06,0.001139034749854743,0.0001915557043472562,0.001139034749854743,0.00094049910032382,5.830503353412001e-06,0.0009404991003238168
2,0.04399999999999998,7.523395121571114,-0.6079936317297667,-12.0,11.15519583069934,0.04399999999999998,12.0,-0.001132214691006292,-5.907910765421132e-06,0.0001797455679363098,1.078035055311392e-06,0.001139200636827024,0.0001797455679363104,0.001139200636827024,0.0009524691230699744,5.907910765421125e-06,0.0009524691230699757
2,0.04599999999999999,7.469899687407852,-0.6063142441907695,-12.0,11.20792975624834,0.04599999999999999,12.0,-0.001132376714115707,-5.981598961016249e-06,0.0001685255837769476,1.01026250420252e-06,0.001139368575580923,0.0001685255837769481,0.001139368575580923,0.0009638511303387569,5.981598961016211e-06,0.0009638511303387548
2,0.04799999999999999,7.419108022128682,-0.6046153434081564,-12.0,11.25795026435437,0.04799999999999999,12.0,-0.001132540790109986,-6.05163899628956e-06,0.0001578829224777928,9.46036552907586e-07,0.001139538465659184,0.0001578829224777928,0.001139538465659185,0.0009746578676321911,6.051638996289557e-06,0.0009746578676321952
2,0.04999999999999999,7.37095150944725,-0.6028979140043049,-12.0,11.30532636802978,0.04999999999999999,12.0,-0.00113270683457935,-6.118114794446783e-06,0.0001478029004191948,8.852592257714459e-07,0.001139710208599569,0.0001478029004191954,0.00113971020859957,0.0009849039341601514,6.11811479444676e-06,0.0009849039341601597
2,0.05199999999999999,7.325354218748484,-0.6011629174260914,-12.0,11.3501343950018,0.05199999999999999,12.0,-0.00113287476303185,-6.181121232807525e-06,0.00013826927765919,8.278239927279796e-07,0.001139883708257391,0.0001382692776591913,0.001139883708257391,0.0009946054853726594,6.181121232807526e-06,0.000994605485372663
2,0.05399999999999999,7.282234236309985,-0.5994112891894156,-12.0,11.39245665453299,0.05399999999999999,12.0,-0.001133044491310006,-6.240762304839162e-06,0.0001292645415887266,7.736174662133296e-07,0.001140058871081058,0.0001292645415887254,0.001140058871081059,0.001003779949721278,6.240762304839174e-06,0.00100377994972128
2,0.05599999999999999,7.241504916091706,-0.5976439365781102,-12.0,11.43238018480037,0.05599999999999999,12.0,-0.001133215935980396,-6.297149378740826e-06,0.0001207701734467298,7.22520983043423e-07,0.001140235606342189,0.0001207701734467308,0.001140235606342189,0.001012445762533667,6.297149378740847e-06,0.001012445762533679
2,0.058,7.203076040222704,-0.5958617367762392,-12.0,11.46999559072415,0.058,12.0,-0.001133389014692147,-6.350399569105916e-06,0.0001127668955906052,6.744120611125845e-07,0.001140413826322376,0.0001127668955906065,0.001140413826322376,0.001020622119101548,6.35039956910593e-06,0.001020622119101553
2,0.06,7.166854882675912,-0.5940655354083871,-12.0,11.50539597876788,0.06,12.0,-0.001133563646501327,-6.400634232996039e-06,0.0001052348981344926,6.291657248410567e-07,0.001140593446459161,0.0001052348981344926,0.001140593446459161,0.001028328748366832,6.40063423299603e-06,0.001028328748366827
2,0.062,7.132747172613,-0.5922561454592417,-12.0,11.53867599223825,0.062,12.0,-0.001133739752159309,-6.447977597834112e-06,9.815404420462806e-05,5.866556969279136e-07,0.001140774385454076,9.815404420462799e-05,0.001140774385454076,0.001035585707954684,6.44797759783412e-06,0.001035585707954681
2,0.064,7.100657956462325,-0.5904343465415259,-12.0,11.56993094802475,0.064,12.0,-0.001133917254364452,-6.492555524394092e-06,9.150405361175453e-05,5.467554570009496e-07,0.001140956565345847,9.15040536117554e-05,0.001140956565345847,0.0010424132007527,6.492555524394123e-06,0.001042413200752697
2,0.066,7.070492359963,-0.5886008844800185,-12.0,11.59925607354611,0.066,12.0,-0.001134096077976793,-6.534494404930095e-06,8.526466520295521e-05,5.09339170271734e-07,0.001141139911551998,8.526466520295454e-05,0.001141139911551998,0.001048831412773842,6.534494404930098e-06,0.00104883141277383
2,0.068,7.042156253173423,-0.5867564711789219,-12.0,11.62674584090179,0.068,12.0,-0.001134276150196774,-6.573920194025415e-06,7.941577853153397e-05,4.742824913143754e-07,0.001141324352882108,7.941577853153393e-05,0.001141324352882108,0.001054860371665237,6.573920194025395e-06,0.001054860371665229
2,0.07,7.015556822824159,-0.5849017847400626,-12.0,11.65249339384246,0.07,12.0,-0.001134457400709234,-6.610957567136321e-06,7.393757577820023e-05,4.414632496245275e-07,0.001141509821525994,7.393757577820024e-05,0.001141509821525994,0.001060519824931037,6.610957567136335e-06,0.00106051982493103
2,0.07200000000000001,6.990603057426053,-0.58303746980023,-12.0,11.67659006213894,0.07200000000000001,12.0,-0.001134639761794685,-6.645729200590156e-06,6.88106250768217e-05,4.107620247024239e-07,0.001141696253019977,6.881062507682198e-05,0.001141696253019977,0.00106582913671786,6.645729200590184e-06,0.001065829136717861
2,0.07400000000000001,6.967206151263934,-0.5811641380572478,-12.0,11.69912495720932,0.07400000000000001,12.0,-0.00113482316840994,-6.678355165186585e-06,6.401596655120851e-05,3.820626191426922e-07,0.001141883586194275,6.40159665512083e-05,0.001141883586194275,0.00107080720185873,6.678355165186601e-06,0.001070807201858737
2,0.07600000000000001,6.945279833852472,-0.5792823689560246,-12.0,11.72018464241596,0.07600000000000001,12.0,-0.001135007558240764,-6.708952425035633e-06,5.953518246469004e-05,3.552524385966215e-07,0.001142071763104398,5.953518246468971e-05,0.001142071763104398,0.001075472375776072,6.708952425035639e-06,0.00107547237577607
2,0.07800000000000001,6.924740631646372,-0.5773927105077468,-12.0,11.73985287122743,0.07800000000000001,12.0,-0.001135192871728971,-6.737634432627394e-06,5.535045293033308e-05,3.302227876236759e-07,0.001142260728949225,5.535045293033316e-05,0.001142260728949225,0.00107984241879864,6.737634432627405e-06,0.001079842418798644
2,0.08000000000000002,6.905508068823564,-0.5754956802174559,-12.0,11.7582103864146,0.08000000000000002,12.0,-0.001135379052076983,-6.764510810924567e-06,5.14445986351921e-05,3.068690903410348e-07,0.001142450431978255,5.14445986351915e-05,0.001142450431978255,0.00108393445344179,6.764510810924543e-06,0.001083934453441795
2,0.08200000000000002,6.887504813832371,-0.5735917660974434,-12.0,11.77533477357627,0.08200000000000002,12.0,-0.001135566045232212,-6.78968711352424e-06,4.780111200504825e-05,2.850910445246888e-07,0.001142640823390256,4.780111200504844e-05,0.001142640823390256,0.001087764933227164,6.789687113524273e-06,0.001087764933227155
2,0.08400000000000002,6.870656778150605,-0.5716814277460935,-12.0,11.79130036253525,0.08400000000000002,12.0,-0.001135753799854074,-6.813264653890714e-06,4.44041781839886e-05,2.647927174234387e-07,0.001142831857225391,4.440417818398871e-05,0.001142831857225391,0.001091349621670085,6.813264653890698e-06,0.001091349621670084
2,0.08600000000000002,6.854893172730135,-0.5697650981105185,-12.0,11.80617817134374,0.08600000000000002,12.0,-0.001135942267266236,-6.835340395304185e-06,4.12386871324379e-05,2.458825910585525e-07,0.001143023490188948,4.123868694814039e-05,0.0011430234902526,0.001094703580133796,6.835340395304186e-06,0.001094703580270184
2,0.08800000000000002,6.84014653182577,-0.5678431820141285,-12.0,11.82003588180673,0.08800000000000002,12.0,-0.001136131401396232,-6.85600689341294e-06,3.829023806351287e-05,2.282735642283629e-07,0.001143215681798587,3.829023791346139e-05,0.001143215681853871,0.001097841163332722,6.856006893412968e-06,0.001097841163441326
2,0.08999999999999997,6.826352699207007,-0.5659160614115174,-12.0,11.83293785504853,0.08999999999999997,12.0,-0.00113632115870482,-6.875352284105187e-06,3.554513734561596e-05,2.118829178574788e-07,0.001143408393858848,3.554513722371682e-05,0.001143408393906783,0.001100776021359201,6.875352284105199e-06,0.001100776021445318
2,0.09199999999999997,6.813450795820771,-0.563984093749861,-12.0,11.84494516322102,0.09199999999999997,12.0,-0.001136511498107102,-6.893460309716665e-06,3.299039090291183e-05,1.966322497239857e-07,0.001143601590625014,3.299039080403833e-05,0.001143601590666552,0.001103521107204196,6.893460309716698e-06,0.001103521107272176
2,0.09399999999999997,6.80138316220456,-0.5620476138736547,-12.0,11.85611564775091,0.09399999999999997,12.0,-0.00113670238088719,-6.91041037740656e-06,3.061369204796132e-05,1.824473840033853e-07,0.001143795238612635,3.061369196789154e-05,0.0011437952386486,0.001106088688839227,6.910410377406563e-06,0.001106088688892647
2,0.09599999999999997,6.790095284194603,-0.5601069351858515,-12.0,11.86650399405584,0.09599999999999997,12.0,-0.001136893770607996,-6.926277644053971e-06,2.840340558478119e-05,1.692582604828943e-07,0.001143989306481415,2.840340552003477e-05,0.001143989306512533,0.001108490365023213,6.926277644053996e-06,0.001108490365064978
2,0.09799999999999998,6.779535704624668,-0.5581623507866785,-12.0,11.87616182028483,0.09799999999999998,12.0,-0.001137085633017781,-6.941133122717164e-06,2.634854892785089e-05,1.569988077426848e-07,0.001144183764921332,2.634854887556732e-05,0.001144183764948237,0.001110737084089926,6.941133122717168e-06,0.001110737084122411
2,0.09999999999999998,6.769655924099293,-0.5562141345853931,-12.0,11.88513777699428,0.09999999999999998,12.0,-0.001137277935954592,-6.955043806037669e-06,2.443877089444715e-05,1.456068040739541e-07,0.001144378586541461,2.443877085228069e-05,0.001144378586564707,0.001112839165060145,6.955043806037658e-06,0.001112839165085257
2,0.102,6.76041029353779,-0.5542625423800974,-12.0,11.8934776550576,0.102,12.0,-0.001137470649249715,-6.968072802930586e-06,2.266432874511472e-05,1.350237294176626e-07,0.00114457374576199,2.266432871114893e-05,0.001144573745782064,0.001114806320504597,6.968072802930586e-06,0.001114806320523874
2,0.104,6.751755900826636,-0.5523078129019178,-12.0,11.90122449946647,0.104,12.0,-0.001137663744631125,-6.980279484851911e-06,2.101606397063575e-05,1.251946111534914e-07,0.001144769218709808,2.10160639433052e-05,0.001144769218727133,0.001116647680660489,6.980279484851865e-06,0.001116647680675184
2,0.106,6.743652453590462,-0.5503501688207816,-12.0,11.90841872701026,0.106,12.0,-0.001137857195627759,-6.991719638948426e-06,1.948537725382844e-05,1.160678661593241e-07,0.001144964983117922,1.948537723186011e-05,0.001144964983132866,0.00111837181837393,6.991719638948423e-06,0.001118371818385008
2,0.108,6.736062159791437,-0.5483898177108186,-12.0,11.91509824611935,0.108,12.0,-0.001138050977475136,-7.002445625465212e-06,1.806420297097121e-05,1.075951411953852e-07,0.001145161018228918,1.806420295332956e-05,0.001145161018241802,0.00111998677450417,7.002445625465224e-06,0.00111998677451246
2,0.11,6.728949607602668,-0.5464269529741037,-12.0,11.92129857742622,0.11,12.0,-0.001138245067023181,-7.012506537186454e-06,1.674498354049162e-05,9.973115332765384e-08,0.00114535730470259,1.674498352633676e-05,0.001145357304713693,0.001121500083482687,7.01250653718647e-06,0.001121500083488794
2,0.112,6.722281645756992,-0.544461754722046,-12.0,11.92705297383828,0.112,12.0,-0.001138439442646225,-7.021948359319223e-06,1.552064387554262e-05,9.243353181820094e-08,0.001145553824527795,1.55206438641948e-05,0.00114555382453736,0.001122918798770677,7.021948359319202e-06,0.001122918798775108
2,0.114,6.716027265365734,-0.5424943906142203,-12.0,11.93239253912871,0.114,12.0,-0.001138634084156054,-7.030814128109231e-06,1.438456615191824e-05,8.566266264403701e-08,0.001145750560938578,1.438456614282808e-05,0.001145750560946814,0.001124249518004135,7.030814128109239e-06,0.001124249518007291
2,0.116,6.710157484011939,-0.5405250166548538,-12.0,11.93734634423802,0.116,12.0,-0.001138828972717873,-7.039144087139717e-06,1.33305650630172e-05,7.938153658165813e-08,0.001145947498334515,1.333056505574097e-05,0.001145947498341604,0.001125498407654854,7.039144087139733e-06,0.001125498407657034
2,0.118,6.704645232760948,-0.5385537779475225,-12.0,11.94194154064271,0.118,12.0,-0.001139024090769573,-7.04697584018008e-06,1.235286369886285e-05,7.355560159473848e-08,0.001146144622205248,1.235286369304135e-05,0.001146144622211348,0.001126671227070705,7.046975840180092e-06,0.001126671227072139
2,0.12,6.699465246591126,-0.5365808094088876,-12.0,11.94620347028826,0.12,12.0,-0.001139219421944336,-7.054344499936498e-06,1.144607015608887e-05,6.815262009089035e-08,0.001146341919059111,1.144607015143432e-05,0.001146341919064359,0.001127773351788241,7.054344499936489e-06,0.001127773351789122
2,0.122,6.694593958624178,-0.534606236442523,-12.0,11.95015577170608,0.122,12.0,-0.001139414950996795,-7.061282831996236e-06,1.060515495987229e-05,6.314253146773656e-08,0.001146539376355748,1.060515495615338e-05,0.001146539376360261,0.001128809796036924,7.06128283199626e-06,0.001128809796037409
2,0.124,6.690009398431743,-0.5326301755740561,-12.0,11.95382048203785,0.124,12.0,-0.001139610663732648,-7.067821393584734e-06,9.825429356618006e-06,5.849732024128069e-08,0.001146736982442594,9.825429353648565e-06,0.001146736982446474,0.001129785234376028,7.067821393584746e-06,0.001129785234376225
2,0.126,6.685691094605624,-0.5306527350489827,-12.0,11.95721813477948,0.126,12.0,-0.001139806546941714,-7.073988666775686e-06,9.102524517374382e-06,5.419088994592249e-08,0.001146934726495102,9.102524515004035e-06,0.001146934726498437,0.001130704022424343,7.073988666775663e-06,0.001130704022424335
2,0.128,6.681619981706016,-0.5286740153945982,-12.0,11.9603678531312,0.128,12.0,-0.00114000258833455,-7.079811185951705e-06,8.43237167610365e-06,5.019894290465865e-08,0.00114713259846054,8.432371674212556e-06,0.001147132598463406,0.001131570216658448,7.079811185951721e-06,0.001131570216658294
2,0.13,6.677778311638321,-0.5266941099475637,-12.0,11.96328743890272,0.13,12.0,-0.001140198776482386,-7.085313659422915e-06,7.811183213696332e-06,4.649886589624642e-08,0.001147330589005244,7.81118321218767e-06,0.001147330589007706,0.001132387593268684,7.085313659422915e-06,0.001132387593268442
2,0.132,6.674149569459489,-0.5247131053486549,-12.0,11.96599345697359,0.132,12.0,-0.001140395100760421,-7.090519085144999e-06,7.235434687672551e-06,4.306962168410211e-08,0.001147528689465135,7.23543468647008e-06,0.00114752868946725,0.001133159666072746,7.090519085145e-06,0.001133159666072449
2,0.134,6.670718393571255,-0.522731082006265,-12.0,11.96850131535122,0.134,12.0,-0.001140591551294391,-7.095448860484899e-06,6.701847798570956e-06,3.989164632328803e-08,0.001147726891799373,6.701847797612276e-06,0.00114772689180119,0.001133889703495816,7.095448860484899e-06,0.001133889703495478
2,0.136,6.667470500225214,-0.5207481145302262,-12.0,11.97082534090257,0.136,12.0,-0.001140788118910092,-7.100122886327511e-06,6.207374276812578e-06,3.694675212311486e-08,0.001147925188546977,6.207374276048606e-06,0.001147925188548537,0.001134580744633278,7.100122886327534e-06,0.001134580744632933
2,0.138,6.664392612236798,-0.5187642721375016,-12.0,11.97297885086277,0.138,12.0,-0.001140984795086157,-7.104559665317314e-06,5.749180668103042e-06,3.421803611029472e-08,0.00114812357278625,5.749180667495384e-06,0.001148123572787589,0.001135235614418054,7.104559665317337e-06,0.001135235614417703
2,0.14,6.661472391784695,-0.5167796190312758,-12.0,11.97497422024462,0.14,12.0,-0.001141181571909484,-7.108776394722148e-06,5.324633990989756e-06,3.168979381742468e-08,0.001148322038096872,5.324633990505936e-06,0.001148322038098022,0.001135856937918493,7.108776394722141e-06,0.00113585693791815
2,0.142,6.658698377157187,-0.51479421475492,-12.0,11.97682294528868,0.142,12.0,-0.001141378442033505,-7.112789053791074e-06,4.931288236835776e-06,2.934743819995494e-08,0.001148520578524508,4.931288236450386e-06,0.001148520578525495,0.001136447153796664,7.112789053791065e-06,0.001136447153796343
2,0.144,6.65605992329378,-0.5128081145222885,-12.0,11.9785357031053,0.144,12.0,-0.001141575398639101,-7.116612486038959e-06,4.566871680030894e-06,2.717742347601248e-08,0.001148719188547771,4.566871679723564e-06,0.001148719188548618,0.001137008526959069,7.116612486038955e-06,0.00113700852695877
2,0.146,6.653547145964364,-0.5108213695257304,-12.0,11.98012240766755,0.146,12.0,-0.00114177243539798,-7.120260476496091e-06,4.229274964596273e-06,2.516717367380674e-08,0.001148917863047427,4.229274964351988e-06,0.001148917863048154,0.001137543160433387,7.120260476496085e-06,0.001137543160433114
2,0.148,6.651150869422466,-0.5088340272231594,-12.0,11.981592262319,0.148,12.0,-0.001141969546438423,-7.123745824211687e-06,3.916539932320746e-06,2.330501566741314e-08,0.001149116597277684,3.916539932126647e-06,0.001149116597278308,0.001138053006506096,7.123745824211681e-06,0.001138053006505858
2,0.15,6.648862577367115,-0.5068461316054662,-12.0,11.98295380896244,0.15,12.0,-0.001142166726313233,-7.127080410273258e-06,3.626849157081839e-06,2.158011648043794e-08,0.001149315386839453,3.626849156927211e-06,0.001149315386839989,0.001138539877156147,7.127080410273249e-06,0.001138539877155933
2,0.152,6.64667436704725,-0.5048577234454976,-12.0,11.98421497409578,0.152,12.0,-0.001142363969969889,-7.130275261386623e-06,3.358516149957767e-06,1.998242463810169e-08,0.00114951422765545,3.358516149834854e-06,0.001149514227655909,0.001139005453819929,7.130275261386622e-06,0.001139005453819734
2,0.154,6.64457890634497,-0.5028688405297705,-12.0,11.98538311186024,0.154,12.0,-0.001142561272722572,-7.133340609494342e-06,3.109976200047117e-06,1.850261535138714e-08,0.001149713115947023,3.109976199949911e-06,0.001149713115947417,0.001139451296522521,7.133340609494318e-06,0.001139451296522347
2,0.156,6.642569393675185,-0.5008795178740316,-12.0,11.98646504426279,0.156,12.0,-0.001142758630226197,-7.136285947416139e-06,2.879777816506056e-06,1.713203932114956e-08,0.001149912048212597,2.879777816428457e-06,0.001149912048212935,0.00113987885240969,7.136285947416144e-06,0.001139878852409535
2,0.158,6.64063952054517,-0.4988897879237066,-12.0,11.98746709873107,0.158,12.0,-0.001142956038452074,-7.139120080891264e-06,2.666574738132298e-06,1.586267495627611e-08,0.001150111021207629,2.666574738070574e-06,0.001150111021207919,0.001140289463713938,7.139120080891276e-06,0.001140289463713794
2,0.16,6.638783436619215,-0.4968996807402423,-12.0,11.98839514315449,0.16,12.0,-0.001143153493665346,-7.141851177071728e-06,2.469118477816712e-06,1.468708380626116e-08,0.001150310031925976,2.469118477767764e-06,0.001150310031926225,0.001140684375187527,7.141851177071702e-06,0.001140684375187401
2,0.162,6.63699571714254,-0.4949092241742689,-12.0,11.98925461855975,0.162,12.0,-0.001143350992403916,-7.144486809850409e-06,2.286251370305021e-06,1.359836901634686e-08,0.001150509077582573,2.286251370265591e-06,0.001150509077582786,0.001141064741033615,7.144486809850431e-06,0.001141064741033502
2,0.164,6.635271332580629,-0.4929184440264736,-12.0,11.99005056956338,0.164,12.0,-0.001143548531458864,-7.147034002053544e-06,2.116900092927587e-06,1.259013662053207e-08,0.001150708155597353,2.116900092896809e-06,0.001150708155597536,0.001141431631365937,7.147034002053551e-06,0.001141431631365824
2,0.166,6.633605620338745,-0.4909273641970126,-12.0,11.99078767273802,0.166,12.0,-0.001143746107856125,-7.149499264836409e-06,1.960069630233678e-06,1.165645949668771e-08,0.001150907263580299,1.960069630209069e-06,0.001150907263580456,0.00114178603822589,7.149499264836419e-06,0.001141786038225799
2,0.168,6.631994258431443,-0.4889360068242452,-12.0,11.99147026302261,0.168,12.0,-0.001143943718839656,-7.151888634242239e-06,1.814837654783721e-06,1.079184381572324e-08,0.001151106399317576,1.814837654764305e-06,0.00115110639931771,0.001142128881184863,7.1518886342422e-06,0.001142128881184799
2,0.17,6.630433240978336,-0.4869443924135191,-12.0,11.99210235830094,0.17,12.0,-0.001144141361855549,-7.154207705386895e-06,1.680349297687335e-06,9.9911978250724e-09,0.001151305560758648,1.680349297671948e-06,0.001151305560758764,0.001142461012557863,7.1542077053869e-06,0.001142461012557801
2,0.172,6.628918855408092,-0.4849525399567011,-12.0,11.99268768226615,0.172,12.0,-0.001144339034537459,-7.156461664155491e-06,1.555812283809997e-06,9.249802815453021e-09,0.00115150474600433,1.555812283797611e-06,0.001151504746004429,0.001142783222253649,7.156461664155496e-06,0.001142783222253598
2,0.174,6.627447661260726,-0.4829604670430865,-12.0,11.99322968568294,0.174,12.0,-0.001144536734692891,-7.158655316752531e-06,1.440492407894011e-06,8.56328612760832e-09,0.001151703953295691,1.440492407884891e-06,0.001151703953295776,0.001143096242285002,7.158655316752524e-06,0.001143096242284952
2,0.176,6.626016470481044,-0.4809681899623003,-12.0,11.99373156615309,0.176,12.0,-0.001144734460290659,-7.160793117121677e-06,1.33370932913778e-06,7.927596063817322e-09,0.00115190318100377,1.333709329130331e-06,0.001151903181003843,0.001143400750961518,7.160793117121653e-06,0.00114340075096148
2,0.178,6.624622329106132,-0.4789757237997421,-12.0,11.99419628648372,0.178,12.0,-0.001144932209449019,-7.162879192498725e-06,1.234832663044893e-06,7.338978576917221e-09,0.001152102427620026,1.2348326630385e-06,0.001152102427620088,0.00114369737678597,7.162879192498708e-06,0.001143697376785929
2,0.18,6.623262500251181,-0.4769830825251092,-12.0,11.99462659175228,0.18,12.0,-0.001145129980424819,-7.164917367100821e-06,1.143278350582613e-06,6.793955616707838e-09,0.001152301691747489,1.143278350577715e-06,0.001152301691747543,0.001143986702074237,7.164917367100809e-06,0.001143986702074217
2,0.182,6.621934448307614,-0.4749902790744825,-12.0,11.99502502515641,0.182,12.0,-0.001145327771603429,-7.166911184142369e-06,1.058505285874921e-06,6.289305021171091e-09,0.001152500972092552,1.058505285870897e-06,0.001152500972092598,0.001144269266317559,7.166911184142372e-06,0.001144269266317529
2,0.184,6.620635824269359,-0.4729973254264358,-12.0,11.99539394273148,0.184,12.0,-0.001145525581489213,-7.168863926341261e-06,9.800121847937748e-07,5.822041846630713e-09,0.001152700267457357,9.800121847906467e-07,0.001152700267457396,0.001144545569304415,7.168863926341297e-06,0.001144545569304392
2,0.186,6.619364452110876,-0.4710042326725929,-12.0,11.99573552701387,0.186,12.0,-0.001145723408696883,-7.170778634848141e-06,9.073346779025529e-07,5.389401037658246e-09,0.001152899576732741,9.073346779002544e-07,0.001152899576732775,0.001144816074018984,7.170778634848167e-06,0.001144816074018963
2,0.188,6.61811831614341,-0.4690110110830311,-12.0,11.99605179972246,0.188,12.0,-0.001145921251943454,-7.172658126925638e-06,8.400426122447815e-07,4.988821343839411e-09,0.001153098898891697,8.400426122424949e-07,0.001153098898891726,0.001145081209331207,7.172658126925602e-06,0.001145081209331189
2,0.19,6.616895549282195,-0.4670176701669017,-12.0,11.99634463352694,0.19,12.0,-0.001146119110040632,-7.174505012305027e-06,7.77737547460546e-07,4.617930396422199e-09,0.00115329823298331,7.777375474592145e-07,0.001153298232983335,0.001145341372493171,7.174505012305042e-06,0.00114534137249315
2,0.192,6.615694422160229,-0.4650242187286087,-12.0,11.99661576296655,0.192,12.0,-0.001146316981887933,-7.176321708365643e-06,7.200504326515694e-07,4.274530863598853e-09,0.001153497578127139,7.200504326499352e-07,0.001153497578127161,0.00114559693145528,7.176321708365663e-06,0.00114559693145527
2,0.194,6.614513333030025,-0.4630306649198705,-12.0,11.99686679457888,0.194,12.0,-0.001146514866466198,-7.178110454218889e-06,6.666394513036239e-07,3.956587608473659e-09,0.001153696933508013,6.66639451302919e-07,0.001153696933508031,0.001145848227014895,7.178110454218896e-06,0.001145848227014888
