case,frequency_real,frequency_imag,v(fb)_real,v(fb)_imag,v(out)_real,v(out)_imag,v(vn)_real,v(vn)_imag,v(in)_real,v(in)_imag,v(vp)_real,v(vp)_imag,i(vp)_real,i(vp)_imag,i(vin)_real,i(vin)_imag,i(rf)_real,i(rf)_imag,i(vn)_real,i(vn)_imag,i(rg)_real,i(rg)_imag
2,31622.77660168344,0.0,0.9085924288050068,-0.2881739835485189,9.085932465381925,-2.88174242905104,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004542501496380691,0.0001440725404092957,-1e-09,0.0,0.0009085933373974355,-0.0002881742717225024,-0.0004542501496380691,0.0001440725404092957,0.0009085924288050069,-0.0002881739835485189
2,32859.93247600617,0.0,0.9020155299799523,-0.2972804714633264,9.020163417939292,-2.972807390157507,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004509620300441886,0.0001486253276940519,-1e-09,0.0,0.0009020164319954823,-0.0002972807687437978,-0.0004509620300441886,0.0001486253276940519,0.0009020155299799523,-0.0002972804714633264
2,34145.48873833563,0.0,0.8950200385432069,-0.306515074630885,8.950208440612416,-3.06515350494452,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004474646351360634,0.0001532421661804007,-1e-09,0.0,0.0008950209335632455,-0.0003065153811459595,-0.0004474646351360634,0.0001532421661804007,0.0008950200385432069,-0.000306515074630885
2,35481.33892335714,0.0,0.8875873022397369,-0.3158616335294867,8.875881010683088,-3.158619178049568,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004437486397216306,0.0001579149769179999,-1e-09,0.0,0.000887588189827039,-0.0003158619493911202,-0.0004437486397216306,0.0001579149769179999,0.0008875873022397369,-0.0003158616335294866
2,36869.45064519533,0.0,0.8796990007109614,-0.3253019121191765,8.79699792440062,-3.253022048908974,0.0,0.0,1.0,0.0,0.0,0.0,-0.000439804884540318,0.000162634642801196,-1e-09,0.0,0.000879699880409962,-0.0003253022374210886,-0.000439804884540318,0.000162634642801196,0.0008796990007109614,-0.0003253019121191765
2,38311.86849557243,0.0,0.8713373466177906,-0.3348155127227995,8.713381308214023,-3.348158140567609,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004356244768143891,0.0001673909660144246,-1e-09,0.0,0.0008713382179551369,-0.0003348158475383121,-0.0004356244768143891,0.0001673909660144246,0.0008713373466177906,-0.0003348155127227995
2,39810.71705534926,0.0,0.8624853088034127,-0.3443798075203959,8.624860850401904,-3.443801174622225,0.0,0.0,1.0,0.0,0.0,0.0,-0.000431198901819585,0.0001721726337824137,-1e-09,0.0,0.0008624861712887213,-0.0003443801519002033,-0.000431198901819585,0.0001721726337824137,0.0008624853088034127,-0.0003443798075203959
2,41368.20402388459,0.0,0.8531268569427092,-0.3539698907444678,8.531276247568803,-3.539702093173694,0.0,0.0,1.0,0.0,0.0,0.0,-0.000426520145197451,0.0001769671944704398,-1e-09,0.0,0.000853127710069566,-0.0003539702447143585,-0.000426520145197451,0.0001769671944704398,0.0008531268569427092,-0.0003539698907444678
2,42986.62347082227,0.0,0.8432472264598385,-0.3635585559120611,8.432479853823422,-3.635588831147614,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004215808254002806,0.0001817610462012953,-1e-09,0.0,0.0008432480697070649,-0.000363558919470617,-0.0004215808254002806,0.0001817610462012953,0.0008432472264598385,-0.0003635585559120611
2,44668.35921509578,0.0,0.8328332017275952,-0.3731163025841307,8.328339512774768,-3.73116638388803,0.0,0.0,1.0,0.0,0.0,0.0,-0.000416374335277192,0.0001865394402349729,-1e-09,0.0,0.000832834034560797,-0.0003731166757004333,-0.000416374335277192,0.0001865394402349729,0.0008328332017275953,-0.0003731163025841307
2,46415.88833612725,0.0,0.821873414700302,-0.3826113771740071,8.218741543863752,-3.826117215242464,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004108949913754212,0.0001912865013703469,-1e-09,0.0,0.0008218742365737167,-0.0003826117597853842,-0.0004108949913754212,0.0001912865013703469,0.000821873414700302,-0.0003826113771740071
2,48231.7848223925,0.0,0.8103586551922627,-0.3920098522045953,8.103593845150522,-3.920102050134622,0.0,0.0,1.0,0.0,0.0,0.0,-0.0004051381890644024,0.0001959852675703921,-1e-09,0.0,0.0008103594655509177,-0.0003920102442144475,-0.0004051381890644024,0.0001959852675703921,0.0008103586551922627,-0.0003920098522045953
2,50118.72336272663,0.0,0.7982821880207144,-0.401275748108444,7.982829064746837,-4.012761092566173,0.0,0.0,1.0,0.0,0.0,0.0,-0.0003991005610899379,0.0002006177508556695,-1e-09,0.0,0.0007982829863029026,-0.0004012761493841921,-0.0003991005610899379,0.0002006177508556695,0.0007982821880207144,-0.000401275748108444
2,52079.48328595401,0.0,0.7856400712193519,-0.4103712011491044,7.856407782954158,-4.103715704831853,0.0,0.0,1.0,0.0,0.0,0.0,-0.0003927801366667705,0.000205165021256698,-1e-09,0.0,0.0007856408568594229,-0.0004103716115203053,-0.0003927801366667705,0.000205165021256698,0.0007856400712193519,-0.0004103712011491043
2,54116.95265464572,0.0,0.7724314685388861,-0.4192566802946869,7.724321637272078,-4.192570576256992,0.0,0.0,1.0,0.0,0.0,0.0,-0.0003861764977123316,0.0002096073152399458,-1e-09,0.0,0.0007724322409703547,-0.0004192570995513673,-0.0003861764977123316,0.0002096073152399458,0.0007724314685388861,-0.000419256680294687
2,56234.13251903423,0.0,0.7586589485365187,-0.427891254882007,7.586596313295725,-4.278916399841364,0.0,0.0,1.0,0.0,0.0,0.0,-0.0003792909283762413,0.0002139241695264804,-1e-09,0.0,0.0007586597071954674,-0.0004278916827732619,-0.0003792909283762413,0.0002139241695264804,0.0007586589485365187,-0.000427891254882007
2,58434.14133735106,0.0,0.7443287617758962,-0.4362329136703924,7.443294316717819,-4.362333062800148,0.0,0.0,1.0,0.0,0.0,0.0,-0.0003721265536270058,0.0002180945806027068,-1e-09,0.0,0.0007443295061046581,-0.0004362333499033062,-0.0003721265536270058,0.0002180945806027068,0.0007443287617758962,-0.0004362329136703924
2,60720.21956909812,0.0,0.7294510870773314,-0.4442389344105938,7.294517435833097,-4.442393342256347,0.0,0.0,1.0,0.0,0.0,0.0,-0.0003646884623642044,0.0002220971894865142,-1e-09,0.0,0.0007294518165284184,-0.0004442393786495282,-0.0003646884623642044,0.0002220971894865142,0.0007294510870773314,-0.0004442389344105938
2,63095.73444801856,0.0,0.714040237440596,-0.4518663013756567,7.140408800768095,-4.518667080553279,0.0,0.0,1.0,0.0,0.0,0.0,-0.0003569838103699152,0.0002259104904713538,-1e-09,0.0,0.0007140409514808333,-0.0004518667532419581,-0.0003569838103699152,0.0002259104904713538,0.000714040237440596,-0.0004518663013756567
2,65564.18494179708,0.0,0.698114816272247,-0.4590721664648782,6.981154445755815,-4.590725796298279,0.0,0.0,1.0,0.0,0.0,0.0,-0.0003490218984146809,0.0002295130616558894,-1e-09,0.0,0.0006981155143870631,-0.0004590726255370445,-0.0003490218984146809,0.0002295130616558894,0.0006981148162722471,-0.0004590721664648782
2,68129.20690579529,0.0,0.6816978149407995,-0.4658143475657825,6.816984284688328,-4.658147667986952,0.0,0.0,1.0,0.0,0.0,0.0,-0.0003408142210296616,0.000232883814099083,-1e-09,0.0,0.0006816984966386144,-0.00046581481338013,-0.0003408142210296616,0.000232883814099083,0.0006816978149407995,-0.0004658143475657826
2,70794.57843841292,0.0,0.6648166434966122,-0.4720518559268234,6.648172418315913,-4.720522807734937,0.0,0.0,1.0,0.0,0.0,0.0,-0.0003323744818653496,0.0002360022554805663,-1e-09,0.0,0.0006648173083132556,-0.0004720523279786794,-0.0003323744818653496,0.0002360022554805663,0.0006648166434966122,-0.0004720518559268234
2,73564.22544596322,0.0,0.6475030876497541,-0.4777454424544214,6.475036704025328,-4.777458724253195,0.0,0.0,1.0,0.0,0.0,0.0,-0.0003237185721832736,0.0002388487632221659,-1e-09,0.0,0.0006475037351528415,-0.0004777459201998638,-0.0003237185721832736,0.0002388487632221659,0.0006475030876497541,-0.0004777454424544214
2,76442.22742525907,0.0,0.629793186794066,-0.4828581512108928,6.29793753607934,-4.828585857832288,0.0,0.0,1.0,0.0,0.0,0.0,-0.0003148645098723923,0.0002414048612079944,-1e-09,0.0,0.0006297938165872527,-0.0004828586340690439,-0.0003148645098723923,0.0002414048612079944,0.000629793186794066,-0.0004828581512108928
2,79432.82347242715,0.0,0.6117270299659283,-0.4873558670667524,6.117275805202552,-4.873563056870328,0.0,0.0,1.0,0.0,0.0,0.0,-0.000305832337441081,0.0002436534935842116,-1e-09,0.0,0.0006117276416929582,-0.0004873563544226195,-0.000305832337441081,0.0002436534935842116,0.0006117270299659283,-0.0004873558670667525
2,82540.4185268008,0.0,0.5933484690680381,-0.4912078435585268,5.9334900308166,-4.912082856455859,0.0,0.0,1.0,0.0,0.0,0.0,-0.0002966439786411534,0.000245579288660952,-1e-09,0.0,0.0005933490624165068,-0.0004912083347663703,-0.0002966439786411534,0.000245579288660952,0.000593348469068038,-0.0004912078435585269
2,85769.58985908833,0.0,0.5747047513778396,-0.4943871966139931,5.747052686121157,-4.943876415624699,0.0,0.0,1.0,0.0,0.0,0.0,-0.0002873230547422723,0.0002471688057503474,-1e-09,0.0,0.0005747053260825908,-0.0004943876910011896,-0.0002873230547422723,0.0002471688057503474,0.0005747047513778396,-0.0004943871966139931
2,89125.09381337342,0.0,0.5558460761767354,-0.4968713499997819,5.55846576438204,-4.968717971839968,0.0,0.0,1.0,0.0,0.0,0.0,-0.0002778946628675949,0.0002484107578677452,-1e-09,0.0,0.0005558466320228117,-0.0004968718468711319,-0.0002778946628675949,0.0002484107578677452,0.0005558460761767354,-0.0004968713499997819
2,92611.87281287817,0.0,0.5368250831392982,-0.4986424191591871,5.368255662818729,-4.986428679373644,0.0,0.0,1.0,0.0,0.0,0.0,-0.0002683851202147647,0.0002492962036317325,-1e-09,0.0,0.0005368256199643813,-0.0004986429178016063,-0.0002683851202147647,0.0002492962036317325,0.0005368250831392982,-0.0004986424191591872
2,96235.06263980764,0.0,0.51769628276004,-0.499687521540981,5.176967486866944,-4.996879712597503,0.0,0.0,1.0,0.0,0.0,0.0,-0.0002588216792971942,0.0002498187024128073,-1e-09,0.0,0.0005176968004563226,-0.0004996880212285024,-0.0002588216792971942,0.0002498187024128073,0.00051769628276004,-0.0004996875215409809
2,99999.9999999987,0.0,0.4985154414173835,-0.499999003532494,4.985158900812808,-4.999994535315973,0.0,0.0,1.0,0.0,0.0,0.0,-0.0002492322205077113,0.0002499744277883464,-1e-09,0.0,0.0004985159399328249,-0.0004999995035314976,-0.0002492322205077113,0.0002499744277883464,0.0004985154414173835,-0.0004999990035324941
2,103912.2303835156,0.0,0.4793389355409234,-0.4995745766212625,4.793393669459654,-4.995750262383814,0.0,0.0,1.0,0.0,0.0,0.0,-0.0002396449292340064,0.0002497622356169016,-1e-09,0.0,0.000479339414879859,-0.0004995750761958391,-0.0002396449292340064,0.0002497622356169016,0.0004793389355409234,-0.0004995745766212625
2,107977.5162327696,0.0,0.4602230906429831,-0.498417358301973,4.602235048437647,-4.984178068775954,0.0,0.0,1.0,0.0,0.0,0.0,-0.0002300879654074661,0.0002491836844895623,-1e-09,0.0,0.0004602235508660738,-0.0004984178567193312,-0.0002300879654074661,0.0002491836844895623,0.0004602230906429831,-0.000498417358301973
2,112201.8454301949,0.0,0.4412235216166253,-0.4965358163734535,4.412239187177946,-4.965362632556881,0.0,0.0,1.0,0.0,0.0,0.0,-0.0002205891336857779,0.0002482430078810105,-1e-09,0.0,0.0004412239628401468,-0.0004965363129092698,-0.0002205891336857779,0.0002482430078810105,0.0004412235216166252,-0.0004965358163734535
2,116591.4401179817,0.0,0.4223944906484704,-0.4939436184702102,4.223948708035119,-4.939440630194667,0.0,0.0,1.0,0.0,0.0,0.0,-0.0002111755624409906,0.0002469470389230288,-1e-09,0.0,0.0004223949130429609,-0.0004939441124138286,-0.0002111755624409906,0.0002469470389230288,0.0004223944906484704,-0.0004939436184702102
2,121152.7658628573,0.0,0.4037882983493434,-0.4906593917751944,4.037886617588118,-4.906598333686469,0.0,0.0,1.0,0.0,0.0,0.0,-0.0002018733993558453,0.0002453050902731235,-1e-09,0.0,0.0004037887021376416,-0.0004906598824345861,-0.0002018733993558453,0.0002453050902731235,0.0004037882983493434,-0.0004906593917751944
2,125892.5411794151,0.0,0.3854547223167973,-0.4867064007031981,3.854550692260474,-4.867068387389588,0.0,0.0,1.0,0.0,0.0,0.0,-0.0001927075307327497,0.0002433287929719807,-1e-09,0.0,0.0003854551077715197,-0.0004867068874095988,-0.0001927075307327497,0.0002433287929719807,0.0003854547223167973,-0.0004867064007031982
2,130817.7474260177,0.0,0.3674405153989158,-0.482112152785553,3.674408460953796,-4.821125866864906,0.0,0.0,1.0,0.0,0.0,0.0,-0.0001837013306512369,0.000241031899405747,-1e-09,0.0,0.0003674408828394312,-0.0004821126348977058,-0.0001837013306512369,0.000241031899405747,0.0003674405153989158,-0.000482112152785553
2,135935.6390878508,0.0,0.3497889735486182,-0.4769079449145379,3.497892883586943,-4.769083741316884,0.0,0.0,1.0,0.0,0.0,0.0,-0.0001748764449165663,0.0002384300564510777,-1e-09,0.0,0.0003497893233375917,-0.0004769084218224828,-0.0001748764449165663,0.0002384300564510777,0.0003497889735486182,-0.0004769079449145379
2,141253.7544622736,0.0,0.3325395804840977,-0.4711283634452475,3.325398797697201,-4.711287874607746,0.0,0.0,1.0,0.0,0.0,0.0,-0.0001662526134078024,0.0002355405555512224,-1e-09,0.0,0.0003325399130236782,-0.0004711288345736109,-0.0001662526134078024,0.0002355405555512224,0.0003325395804840977,-0.0004711283634452475
2,146779.926762205,0.0,0.3157277335561741,-0.4648107523693825,3.157280177111342,-4.648111706990596,0.0,0.0,1.0,0.0,0.0,0.0,-0.0001578475330253348,0.0002323820668291565,-1e-09,0.0,0.0003157280492839076,-0.0004648112171801348,-0.0001578475330253348,0.0002323820668291565,0.0003157277335561741,-0.0004648107523693825
2,152522.2956538998,0.0,0.2993845524176603,-0.4579946638757105,2.993848218637575,-4.57995076070908,0.0,0.0,1.0,0.0,0.0,0.0,-0.0001496767620348116,0.000228974364395923,-1e-09,0.0,0.0002993848518022127,-0.0004579951218703744,-0.0001496767620348116,0.000228974364395923,0.0002993845524176603,-0.0004579946638757105
2,158489.3192461092,0.0,0.283536769431302,-0.4507213051387608,2.835370246143944,-4.507217107879354,0.0,0.0,1.0,0.0,0.0,0.0,-0.0001417536652771334,0.0002253380497722335,-1e-09,0.0,0.0002835370529680713,-0.0004507217558600659,-0.0001417536652771334,0.0002253380497722335,0.000283536769431302,-0.0004507213051387608
2,164689.7865482846,0.0,0.2682066983581097,-0.4430329942038765,2.682069397441382,-4.430333929335713,0.0,0.0,1.0,0.0,0.0,0.0,-0.0001340893985137814,0.0002214942798586528,-1e-09,0.0,0.0002682069665648081,-0.0004430334372368707,-0.0001340893985137814,0.0002214942798586528,0.0002682066983581097,-0.0004430329942038766
2,171132.8304161757,0.0,0.2534122758264857,-0.4349726364582974,2.534125038975339,-4.349730279336701,0.0,0.0,1.0,0.0,0.0,0.0,-0.0001266929291595109,0.0002174645051971624,-1e-09,0.0,0.0002534125292387615,-0.0004349730714309338,-0.0001266929291595109,0.0002174645051971624,0.0002534122758264857,-0.0004349726364582974
2,177827.9410038899,0.0,0.2391671684535387,-0.426583231502573,2.391673837039903,-4.265836154274813,0.0,0.0,1.0,0.0,0.0,0.0,-0.0001195710898374974,0.0002132702234316497,-1e-09,0.0,0.0002391674076207071,-0.0004265836580858044,-0.0001195710898374974,0.0002132702234316497,0.0002391671684535387,-0.000426583231502573
2,184784.9797422266,0.0,0.2254809373019887,-0.4179074183763015,2.254811402348322,-4.179077944929779,0.0,0.0,1.0,0.0,0.0,0.0,-0.0001127286605995675,0.0002089327519436135,-1e-09,0.0,0.000225481162782926,-0.0004179078362837198,-0.0001127286605995675,0.0002089327519436135,0.0002254809373019887,-0.0004179074183763015
2,192014.1938638775,0.0,0.2123592506092451,-0.4089870651547644,2.123594417325706,-4.089874332431231,0.0,0.0,1.0,0.0,0.0,0.0,-0.0001061684752802911,0.0002044730226712088,-1e-09,0.0,0.0002123594629684957,-0.0004089874741418296,-0.0001061684752802911,0.0002044730226712088,0.0002123592506092451,-0.0004089870651547644
2,199526.2314968852,0.0,0.1998041353955617,-0.3998629070156665,1.998043152192835,-3.998632668922826,0.0,0.0,1.0,0.0,0.0,0.0,-9.989154728805294e-05,0.0001999114011605185,-1e-09,0.0,0.0001998043351996971,-0.0003998633068785734,-9.989154728805294e-05,0.0001999114011605185,0.0001998041353955617,-0.0003998629070156665
2,207332.1573485926,0.0,0.1878142586025689,-0.3905742350597117,1.878144276354016,-3.905745865765233,0.0,0.0,1.0,0.0,0.0,0.0,-9.389721016059283e-05,0.0001952675309913887,-1e-09,0.0,0.0001878144464168275,-0.0003905746256339469,-9.389721016059283e-05,0.0001952675309913887,0.0001878142586025689,-0.0003905742350597117
2,215443.4690031854,0.0,0.1763852287757678,-0.3811586365190137,1.763853875224737,-3.811589795617865,0.0,0.0,1.0,0.0,0.0,0.0,-8.818326839081514e-05,0.0001905602038950183,-1e-09,0.0,0.0001763854051609966,-0.0003811590176776502,-8.818326839081514e-05,0.0001905602038950183,0.0001763852287757678,-0.0003811586365190137
2,223872.1138568308,0.0,0.1655099099211281,-0.3716517855482193,1.65510058880047,-3.716521200348262,0.0,0.0,1.0,0.0,0.0,0.0,-8.274615433959132e-05,0.0001858072551596812,-1e-09,0.0,0.000165510075431038,-0.0003716521572000047,-8.274615433959132e-05,0.0001858072551596812,0.0001655099099211281,-0.0003716517855482193
2,232630.5067153593,0.0,0.1551787399709426,-0.3620872825913909,1.551788796318085,-3.620876084699451,0.0,0.0,1.0,0.0,0.0,0.0,-7.758108745258008e-05,0.000181025483322439,-1e-09,0.0,0.0001551788951496826,-0.0003620876446786734,-7.758108745258008e-05,0.000181025483322439,0.0001551787399709426,-0.0003620872825913909
2,241731.548080407,0.0,0.1453800472238896,-0.3524965393632339,1.453801780659321,-3.524968566101193,0.0,0.0,1.0,0.0,0.0,0.0,-7.268223246444105e-05,0.0001762305926654995,-1e-09,0.0,0.0001453801926039368,-0.0003524968918597733,-7.268223246444105e-05,0.0001762305926654995,0.0001453800472238896,-0.000352496539363234
2,251188.6431509545,0.0,0.1361003591205915,-0.3429087057724458,1.361004816109148,-3.42909014390281,0.0,0.0,1.0,0.0,0.0,0.0,-6.804285377111363e-05,0.0001714371566813311,-1e-09,0.0,0.0001361004952209507,-0.0003429090486811516,-6.804285377111363e-05,0.0001714371566813311,0.0001361003591205916,-0.0003429087057724458
2,261015.72156825,0.0,0.1273246987283452,-0.3333506346330928,1.273248133205741,-3.33350934648664,0.0,0.0,1.0,0.0,0.0,0.0,-6.365546365730279e-05,0.0001666586004303305,-1e-09,0.0,0.0001273248260530439,-0.0003333509679837275,-6.365546365730279e-05,0.0001666586004303305,0.0001273246987283452,-0.0003333506346330928
2,271227.2579331989,0.0,0.1190368652955523,-0.3238468797344341,1.190369724287311,-3.238471711966258,0.0,0.0,1.0,0.0,0.0,0.0,-5.951196255962049e-05,0.000161907199575817,-1e-09,0.0,0.0001190369843324176,-0.0003238472035813137,-5.951196255962049e-05,0.000161907199575817,0.0001190368652955523,-0.0003238468797344341
2,281838.2931264414,0.0,0.1112196961655134,-0.314419722742968,1.1121979626324,-3.144200057207185,0.0,0.0,1.0,0.0,0.0,0.0,-5.560377001042477e-05,0.000157194093833718,-1e-09,0.0,0.0001112198073852096,-0.0003144200371626908,-5.560377001042477e-05,0.000157194093833718,0.0001112196961655134,-0.000314419722742968
2,292864.4564625195,0.0,0.1038553081875226,-0.3050892244627107,1.038554016572999,-3.050894990430127,0.0,0.0,1.0,0.0,0.0,0.0,-5.192194533118477e-05,0.0001525293125999028,-1e-09,0.0,0.0001038554120428308,-0.0003050895295519352,-5.192194533118477e-05,0.0001525293125999028,0.0001038553081875226,-0.0003050892244627107
2,304321.9887107678,0.0,0.0969253175157757,-0.295873296150516,0.9692540474856145,-2.958735624364825,0.0,0.0,1.0,0.0,0.0,0.0,-4.845729752086386e-05,0.0001479218106047175,-1e-09,0.0,9.69254144410932e-05,-0.0002958735920238121,-4.845729752086386e-05,0.0001479218106047175,9.69253175157757e-05,-0.000295873296150516
2,316227.7660168334,0.0,0.09041103733582766,-0.2867877868436201,0.9041111870576125,-2.867880449526282,0.0,0.0,1.0,0.0,0.0,0.0,-4.520048410937283e-05,0.000143379511571895,-1e-09,0.0,9.041112774686499e-05,-0.0002867880736314069,-4.520048410937283e-05,0.000143379511571895,9.041103733582765e-05,-0.00028678778684362
2,328599.3247600607,0.0,0.08429365360248584,-0.2778465829799733,0.8429372946677407,-2.778468330418979,0.0,0.0,1.0,0.0,0.0,0.0,-4.214209901760857e-05,0.0001389093580240197,-1e-09,0.0,8.429373789613943e-05,-0.0002778468608265562,-4.214209901760857e-05,0.0001389093580240197,8.429365360248584e-05,-0.0002778465829799733
2,341454.8873833552,0.0,0.07855437931503648,-0.2690617169549356,0.7855445001397787,-2.690619591104809,0.0,0.0,1.0,0.0,0.0,0.0,-3.927274968733296e-05,0.0001345173655554754,-1e-09,0.0,7.855445786941581e-05,-0.0002690619860166526,-3.927274968733296e-05,0.0001345173655554754,7.855437931503647e-05,-0.0002690617169549357
2,354813.3892335703,0.0,0.0731745882019139,-0.2604434816407307,0.7317465405904326,-2.604437160398641,0.0,0.0,1.0,0.0,0.0,0.0,-3.6583123916821e-05,0.0001302086800860913,-1e-09,0.0,7.317466137650208e-05,-0.0002604437420842122,-3.6583123916821e-05,0.0001302086800860913,7.317458820191391e-05,-0.0002604434816407307
2,368694.5064519521,0.0,0.06813592894598579,-0.252000548281466,0.6813599026832182,-2.520007750819594,0.0,0.0,1.0,0.0,0.0,0.0,-3.406404696783272e-05,0.0001259876368032153,-1e-09,0.0,6.813599708191472e-05,-0.0002520008002820142,-3.406404696783272e-05,0.0001259876368032153,6.813592894598579e-05,-0.000252000548281466
2,383118.6849557231,0.0,0.06342042126357007,-0.2437400855538408,0.634204783419492,-2.437403049199177,0.0,0.0,1.0,0.0,0.0,0.0,-3.170652960016868e-05,0.0001218578196855308,-1e-09,0.0,6.342048468399133e-05,-0.0002437403292939263,-3.170652960016868e-05,0.0001218578196855308,6.342042126357007e-05,-0.0002437400855538408
2,398107.1705534914,0.0,0.05901053526570001,-0.2356678779423451,0.5901058837518174,-2.356680900434352,0.0,0.0,1.0,0.0,0.0,0.0,-2.950180774844227e-05,0.000117822120685257,-1e-09,0.0,5.901059427623527e-05,-0.000235668113610223,-2.950180774844227e-05,0.000117822120685257,5.901053526570001e-05,-0.0002356678779423451
2,413682.0402388446,0.0,0.05488925558962519,-0.2277884419111757,0.5488930498995519,-2.277886469207733,0.0,0.0,1.0,0.0,0.0,0.0,-2.74413745845678e-05,0.0001138827978080931,-1e-09,0.0,5.488931047888075e-05,-0.0002277886696996175,-2.74413745845678e-05,0.0001138827978080931,5.488925558962519e-05,-0.0002277884419111757
2,429866.2347082213,0.0,0.05104013180218894,-0.220105138658979,0.5104017773830756,-2.201053367536038,0.0,0.0,1.0,0.0,0.0,0.0,-2.551700571691573e-05,0.0001100415314847086,-1e-09,0.0,5.104018284232074e-05,-0.0002201053587641177,-2.551700571691573e-05,0.0001100415314847086,5.104013180218894e-05,-0.0002201051386589791
2,446683.5921509565,0.0,0.04744731655392551,-0.2126202825146331,0.474473592565104,-2.126204738728873,0.0,0.0,1.0,0.0,0.0,0.0,-2.372077826548469e-05,0.0001062994787634913,-1e-09,0.0,4.744736400124206e-05,-0.0002126204951349156,-2.372077826548469e-05,0.0001062994787634913,4.744731655392552e-05,-0.0002126202825146331
2,464158.8833612709,0.0,0.04409559291189948,-0.2053352442719449,0.440956325979331,-2.053354290736647,0.0,0.0,1.0,0.0,0.0,0.0,-2.204508452689768e-05,0.0001026573249726798,-1e-09,0.0,4.409563700749239e-05,-0.0002053354496071892,-2.204508452689768e-05,0.0001026573249726798,4.409559291189948e-05,-0.0002053352442719449
2,482317.8482239234,0.0,0.04097039222782568,-0.1982505489688973,0.4097042910117868,-1.982507273943914,0.0,0.0,1.0,0.0,0.0,0.0,-2.048264090760005e-05,9.911533260484329e-05,-1e-09,0.0,4.097043319821791e-05,-0.0001982507472194463,-2.048264090760005e-05,9.911533260484329e-05,4.097039222782568e-05,-0.0001982505489688974
2,501187.2336272647,0.0,0.03805780381218644,-0.1913659677943874,0.3805783806420988,-1.913661400237584,0.0,0.0,1.0,0.0,0.0,0.0,-1.902649276042806e-05,9.567338726593211e-05,-1e-09,0.0,3.805784186999026e-05,-0.0001913661591603552,-1.902649276042806e-05,9.567338726593211e-05,3.805780381218645e-05,-0.0001913659677943874
2,520794.8328595385,0.0,0.03534457759017539,-0.1846806039542989,0.3534460940029522,-1.846807701668424,0.0,0.0,1.0,0.0,0.0,0.0,-1.767001571244264e-05,9.23310406038963e-05,-1e-09,0.0,3.534461293475298e-05,-0.0001846807886349028,-1.767001571244264e-05,9.23310406038963e-05,3.534457759017539e-05,-0.0001846806039542989
2,541169.5265464555,0.0,0.03281812081566693,-0.1781929724516796,0.3281815035197566,-1.781931328253548,0.0,0.0,1.0,0.0,0.0,0.0,-1.640691402208377e-05,8.908755019471082e-05,-1e-09,0.0,3.281815363378774e-05,-0.0001781931506446521,-1.640691402208377e-05,8.908755019471082e-05,3.281812081566693e-05,-0.0001781929724516797
2,562341.3251903405,0.0,0.03046648981848149,-0.1719010738353869,0.3046651723832232,-1.719012285463533,0.0,0.0,1.0,0.0,0.0,0.0,-1.523121645321222e-05,8.594191641302096e-05,-1e-09,0.0,3.04665202849713e-05,-0.0001719012457364607,-1.523121645321222e-05,8.594191641302096e-05,3.046648981848149e-05,-0.0001719010738353869
2,584341.4133735087,0.0,0.02827837766066162,-0.165802462050505,0.282784031112015,-1.658026112727208,0.0,0.0,1.0,0.0,0.0,0.0,-1.413727010387417e-05,8.289291635411866e-05,-1e-09,0.0,2.827840593903927e-05,-0.000165802627852967,-1.413727010387417e-05,8.289291635411866e-05,2.827837766066162e-05,-0.000165802462050505
2,607202.1956909792,0.0,0.02624309848129933,-0.1598943065847769,0.2624312210008796,-1.598944504896528,0.0,0.0,1.0,0.0,0.0,0.0,-1.311973257948212e-05,7.993913490374205e-05,-1e-09,0.0,2.62431247243978e-05,-0.0001598944664790835,-1.311973257948212e-05,7.993913490374205e-05,2.624309848129933e-05,-0.0001598943065847769
2,630957.3444801836,0.0,0.02435056921810127,-0.1541734491507311,0.2435059113361356,-1.541735879068353,0.0,0.0,1.0,0.0,0.0,0.0,-1.217356285454843e-05,7.707899307660138e-05,-1e-09,0.0,2.435059356867048e-05,-0.0001541736033241802,-1.217356285454843e-05,7.707899307660138e-05,2.435056921810127e-05,-0.0001541734491507311
2,655641.8494179688,0.0,0.02259128930832145,-0.1486364551754874,0.2259130964048183,-1.486365889482971,0.0,0.0,1.0,0.0,0.0,0.0,-1.129401112412443e-05,7.431077375846806e-05,-1e-09,0.0,2.259131189961076e-05,-0.0001486366038119426,-1.129401112412443e-05,7.431077375846806e-05,2.259128930832145e-05,-0.0001486364551754874
2,681292.0690579507,0.0,0.0209563188925208,-0.1432796603915153,0.209563377532078,-1.432797893432096,0.0,0.0,1.0,0.0,0.0,0.0,-1.047660790680881e-05,7.163264499931987e-05,-1e-09,0.0,2.095633984883969e-05,-0.0001432798036711757,-1.047660790680881e-05,7.163264499931987e-05,2.09563188925208e-05,-0.0001432796603915153
