case,frequency_real,frequency_imag,v(gate)_real,v(gate)_imag,v(out)_real,v(out)_imag,v(vdd)_real,v(vdd)_imag,i(vdd)_real,i(vdd)_imag,id(m1)_real,id(m1)_imag,i(vin)_real,i(vin)_imag,i(rs)_real,i(rs)_imag
2,10797.75162327699,0.0,1.0,0.0,0.9111744993277575,-0.0001497528129892567,0.0,0.0,-0.0009111744993301125,1.497528129896434e-07,0.0009111744993301125,-1.497528129896434e-07,0.0,0.0,0.0009111744993277576,-1.497528129892567e-07
2,11220.18454301952,0.0,1.0,0.0,0.9111744973644567,-0.0001556114877039212,0.0,0.0,-0.0009111744973651869,1.556114877040462e-07,0.0009111744973651869,-1.556114877040462e-07,0.0,0.0,0.0009111744973644566,-1.556114877039212e-07
2,11659.1440117982,0.0,1.0,0.0,0.9111744952443812,-0.0001616993672298812,0.0,0.0,-0.0009111744952451119,1.616993672300098e-07,0.0009111744952451119,-1.616993672300098e-07,0.0,0.0,0.0009111744952443813,-1.616993672298812e-07
2,12115.27658628577,0.0,1.0,0.0,0.9111744929553169,-0.0001680254185825115,0.0,0.0,-0.0009111744929544302,1.68025418582348e-07,0.0009111744929544302,-1.68025418582348e-07,0.0,0.0,0.0009111744929553169,-1.680254185825115e-07
2,12589.25411794155,0.0,1.0,0.0,0.9111744904833498,-0.0001745989595866215,0.0,0.0,-0.0009111744904840798,1.74598959586761e-07,0.0009111744904840798,-1.74598959586761e-07,0.0,0.0,0.0009111744904833497,-1.745989595866215e-07
2,13081.77474260181,0.0,1.0,0.0,0.9111744878144737,-0.0001814296726014827,0.0,0.0,-0.0009111744878135826,1.814296726013059e-07,0.0009111744878135826,-1.814296726013059e-07,0.0,0.0,0.0009111744878144738,-1.814296726014827e-07
2,13593.56390878512,0.0,1.0,0.0,0.9111744849325357,-0.0001885276187814198,0.0,0.0,-0.0009111744849316442,1.885276187812354e-07,0.0009111744849316442,-1.885276187812354e-07,0.0,0.0,0.0009111744849325357,-1.885276187814198e-07
2,14125.3754462274,0.0,1.0,0.0,0.9111744818205503,-0.0001959032528955951,0.0,0.0,-0.0009111744818212741,1.959032528957506e-07,0.0009111744818212741,-1.959032528957506e-07,0.0,0.0,0.0009111744818205503,-1.959032528955951e-07
2,14677.99267622055,0.0,1.0,0.0,0.9111744784604571,-0.0002035674387269857,0.0,0.0,-0.0009111744784611852,2.035674387271473e-07,0.0009111744784611852,-2.035674387271473e-07,0.0,0.0,0.0009111744784604571,-2.035674387269857e-07
2,15252.22956539003,0.0,1.0,0.0,0.9111744748323121,-0.0002115314650735233,0.0,0.0,-0.0009111744748330393,2.115314650736907e-07,0.0009111744748330393,-2.115314650736907e-07,0.0,0.0,0.0009111744748323121,-2.115314650735233e-07
2,15848.93192461097,0.0,1.0,0.0,0.9111744709147316,-0.000219807062375767,0.0,0.0,-0.0009111744709154558,2.198070623759399e-07,0.0009111744709154558,-2.198070623759399e-07,0.0,0.0,0.0009111744709147316,-2.19807062375767e-07
2,16468.97865482852,0.0,1.0,0.0,0.9111744666846251,-0.0002284064199947713,0.0,0.0,-0.000911174466685351,2.284064199949543e-07,0.000911174466685351,-2.284064199949543e-07,0.0,0.0,0.0009111744666846251,-2.284064199947713e-07
2,17113.28304161763,0.0,1.0,0.0,0.9111744621170614,-0.0002373422041659484,0.0,0.0,-0.000911174462117784,2.373422041661392e-07,0.000911174462117784,-2.373422041661392e-07,0.0,0.0,0.0009111744621170615,-2.373422041659484e-07
2,17782.79410038904,0.0,1.0,0.0,0.91117445718526,-0.0002466275766553791,0.0,0.0,-0.0009111744571843627,2.466275766551369e-07,0.0009111744571843627,-2.466275766551369e-07,0.0,0.0,0.0009111744571852601,-2.466275766553791e-07
2,18478.49797422272,0.0,1.0,0.0,0.9111744518597311,-0.0002562762141455223,0.0,0.0,-0.0009111744518604541,2.562762141457246e-07,0.0009111744518604541,-2.562762141457246e-07,0.0,0.0,0.0009111744518597311,-2.562762141455223e-07
2,19201.41938638781,0.0,1.0,0.0,0.9111744461095094,-0.0002663023283804677,0.0,0.0,-0.0009111744461102285,2.663023283806767e-07,0.0009111744461102285,-2.663023283806767e-07,0.0,0.0,0.0009111744461095094,-2.663023283804677e-07
2,19952.62314968858,0.0,1.0,0.0,0.9111744399005626,-0.0002767206870977363,0.0,0.0,-0.0009111744399012834,2.767206870979537e-07,0.0009111744399012834,-2.767206870979537e-07,0.0,0.0,0.0009111744399005625,-2.767206870977363e-07
2,20733.21573485933,0.0,1.0,0.0,0.9111744331964369,-0.0002875466357802105,0.0,0.0,-0.0009111744331955353,2.87546635779931e-07,0.0009111744331955353,-2.87546635779931e-07,0.0,0.0,0.0009111744331964369,-2.875466357802105e-07
2,21544.3469003186,0.0,1.0,0.0,0.9111744259570557,-0.0002987961202579148,0.0,0.0,-0.0009111744259593943,2.987961202586783e-07,0.0009111744259593943,-2.987961202586783e-07,0.0,0.0,0.0009111744259570557,-2.987961202579148e-07
2,22387.21138568315,0.0,1.0,0.0,0.9111744181407366,-0.0003104857101960617,0.0,0.0,-0.0009111744181398312,3.104857101957548e-07,0.0009111744181398312,-3.104857101957548e-07,0.0,0.0,0.0009111744181407366,-3.104857101960617e-07
2,23263.05067153601,0.0,1.0,0.0,0.9111744097002842,-0.0003226326234980859,0.0,0.0,-0.000911174409702623,3.226326234989083e-07,0.000911174409702623,-3.226326234989083e-07,0.0,0.0,0.0009111744097002842,-3.226326234980859e-07
2,24173.15480804078,0.0,1.0,0.0,0.9111744005869382,-0.0003352547516686156,0.0,0.0,-0.000911174400587653,3.352547516688787e-07,0.000911174400587653,-3.352547516688787e-07,0.0,0.0,0.0009111744005869382,-3.352547516686156e-07
2,25118.86431509553,0.0,1.0,0.0,0.9111743907464221,-0.0003483706861632236,0.0,0.0,-0.0009111743907471337,3.483706861634973e-07,0.0009111743907471337,-3.483706861634973e-07,0.0,0.0,0.0009111743907464221,-3.483706861632236e-07
2,26101.57215682508,0.0,1.0,0.0,0.911174380120877,-0.000361999745773135,0.0,0.0,-0.0009111743801215914,3.619997457734166e-07,0.0009111743801215914,-3.619997457734166e-07,0.0,0.0,0.0009111743801208771,-3.619997457731351e-07
2,27122.72579331998,0.0,1.0,0.0,0.9111743686476781,-0.0003761620050790007,0.0,0.0,-0.0009111743686483851,3.761620050792907e-07,0.0009111743686483851,-3.761620050792907e-07,0.0,0.0,0.0009111743686476781,-3.761620050790007e-07
2,28183.82931264423,0.0,1.0,0.0,0.9111743562590626,-0.0003908783240183589,0.0,0.0,-0.0009111743562613829,3.908783240193532e-07,0.0009111743562613829,-3.908783240193532e-07,0.0,0.0,0.0009111743562590627,-3.908783240183589e-07
2,29286.44564625204,0.0,1.0,0.0,0.9111743428824356,-0.0004061703786103802,0.0,0.0,-0.0009111743428831412,4.061703786106919e-07,0.0009111743428831412,-4.061703786106919e-07,0.0,0.0,0.0009111743428824356,-4.061703786103802e-07
2,30432.19887107688,0.0,1.0,0.0,0.9111743284383944,-0.0004220606928805719,0.0,0.0,-0.000911174328440715,4.220606928816478e-07,0.000911174328440715,-4.220606928816478e-07,0.0,0.0,0.0009111743284383944,-4.220606928805719e-07
2,31622.77660168344,0.0,1.0,0.0,0.9111743128425108,-0.0004385726720377124,0.0,0.0,-0.0009111743128415893,4.385726720372704e-07,0.0009111743128415893,-4.385726720372704e-07,0.0,0.0,0.0009111743128425108,-4.385726720377124e-07
2,32859.93247600617,0.0,1.0,0.0,0.9111742960020194,-0.0004557306369439698,0.0,0.0,-0.0009111742960027185,4.557306369443112e-07,0.0009111742960027185,-4.557306369443112e-07,0.0,0.0,0.0009111742960020194,-4.557306369439698e-07
2,34145.48873833563,0.0,1.0,0.0,0.9111742778183686,-0.0004735598599390242,0.0,0.0,-0.0009111742778174388,4.735598599385429e-07,0.0009111742778174388,-4.735598599385429e-07,0.0,0.0,0.0009111742778183686,-4.735598599390242e-07
2,35481.33892335714,0.0,1.0,0.0,0.9111742581839626,-0.0004920866020599429,0.0,0.0,-0.0009111742581830297,4.920866020594336e-07,0.0009111742581830297,-4.920866020594336e-07,0.0,0.0,0.0009111742581839627,-4.92086602059943e-07
2,36869.45064519533,0.0,1.0,0.0,0.9111742369830794,-0.0005113381517211799,0.0,0.0,-0.000911174236983758,5.113381517215622e-07,0.000911174236983758,-5.113381517215622e-07,0.0,0.0,0.0009111742369830795,-5.113381517211798e-07
2,38311.86849557243,0.0,1.0,0.0,0.9111742140911858,-0.000531342864906156,0.0,0.0,-0.0009111742140902393,5.313428649056099e-07,0.0009111742140902393,-5.313428649056099e-07,0.0,0.0,0.0009111742140911858,-5.31342864906156e-07
2,39810.71705534926,0.0,1.0,0.0,0.9111741893729366,-0.0005521302069294618,0.0,0.0,-0.0009111741893719899,5.521302069288895e-07,0.0009111741893719899,-5.521302069288895e-07,0.0,0.0,0.0009111741893729367,-5.521302069294618e-07
2,41368.20402388459,0.0,1.0,0.0,0.9111741626827871,-0.0005737307958357128,0.0,0.0,-0.000911174162681837,5.737307958351173e-07,0.000911174162681837,-5.737307958351173e-07,0.0,0.0,0.0009111741626827871,-5.737307958357128e-07
2,42986.62347082227,0.0,1.0,0.0,0.9111741338632875,-0.0005961764474933697,0.0,0.0,-0.0009111741338639482,5.961764474938114e-07,0.0009111741338639482,-5.961764474938114e-07,0.0,0.0,0.0009111741338632875,-5.961764474933698e-07
2,44668.35921509578,0.0,1.0,0.0,0.911174102744721,-0.0006195002224541184,0.0,0.0,-0.0009111741027469978,6.195002224556596e-07,0.0009111741027469978,-6.195002224556596e-07,0.0,0.0,0.000911174102744721,-6.195002224541184e-07
2,46415.88833612725,0.0,1.0,0.0,0.9111740691439607,-0.0006437364746442779,0.0,0.0,-0.0009111740691446126,6.437364746447305e-07,0.0009111740691446126,-6.437364746447305e-07,0.0,0.0,0.0009111740691439607,-6.437364746442779e-07
2,48231.7848223925,0.0,1.0,0.0,0.9111740328626858,-0.0006689209019598781,0.0,0.0,-0.0009111740328617099,6.68920901959161e-07,0.0009111740328617099,-6.68920901959161e-07,0.0,0.0,0.0009111740328626858,-6.689209019598781e-07
2,50118.72336272663,0.0,1.0,0.0,0.9111739936866367,-0.0006950905988421891,0.0,0.0,-0.0009111739936888913,6.950905988439125e-07,0.0009111739936888913,-6.950905988439125e-07,0.0,0.0,0.0009111739936866367,-6.950905988421892e-07
2,52079.48328595401,0.0,1.0,0.0,0.9111739513859002,-0.0007222841109115082,0.0,0.0,-0.0009111739513849066,7.222841109107188e-07,0.0009111739513849066,-7.222841109107188e-07,0.0,0.0,0.0009111739513859002,-7.222841109115082e-07
2,54116.95265464572,0.0,1.0,0.0,0.9111739057103165,-0.0007505414917303832,0.0,0.0,-0.0009111739057093154,7.505414917295612e-07,0.0009111739057093154,-7.505414917295612e-07,0.0,0.0,0.0009111739057103166,-7.505414917303832e-07
2,56234.13251903423,0.0,1.0,0.0,0.9111738563906795,-0.0007799043617960002,0.0,0.0,-0.0009111738563929116,7.799043617979067e-07,0.0009111738563929116,-7.799043617979067e-07,0.0,0.0,0.0009111738563906795,-7.799043617960001e-07
2,58434.14133735106,0.0,1.0,0.0,0.9111738031370108,-0.0008104159698356125,0.0,0.0,-0.0009111738031376132,8.10415969836139e-07,0.0009111738031376132,-8.10415969836139e-07,0.0,0.0,0.0009111738031370108,-8.104159698356125e-07
2,60720.21956909812,0.0,1.0,0.0,0.9111737456348774,-0.0008421212564957773,0.0,0.0,-0.0009111737456354689,8.421212564963251e-07,0.0009111737456354689,-8.421212564963251e-07,0.0,0.0,0.0009111737456348774,-8.421212564957774e-07
2,63095.73444801856,0.0,1.0,0.0,0.9111736835455098,-0.0008750669205292268,0.0,0.0,-0.0009111736835460901,8.75066920529782e-07,0.0009111736835460901,-8.75066920529782e-07,0.0,0.0,0.0009111736835455097,-8.750669205292269e-07
2,65564.18494179708,0.0,1.0,0.0,0.9111736165029625,-0.0009093014875651879,0.0,0.0,-0.0009111736165035315,9.093014875657504e-07,0.0009111736165035315,-9.093014875657504e-07,0.0,0.0,0.0009111736165029624,-9.093014875651879e-07
2,68129.20690579529,0.0,1.0,0.0,0.9111735441120961,-0.0009448753815707501,0.0,0.0,-0.0009111735441126481,9.448753815713198e-07,0.0009111735441126481,-9.448753815713198e-07,0.0,0.0,0.000911173544112096,-9.448753815707502e-07
2,70794.57843841292,0.0,1.0,0.0,0.9111734659461092,-0.0009818409991061395,0.0,0.0,-0.0009111734659482677,9.818409991084605e-07,0.0009111734659482677,-9.818409991084605e-07,0.0,0.0,0.0009111734659461092,-9.818409991061396e-07
2,73564.22544596322,0.0,1.0,0.0,0.9111733815447253,-0.001020252786485406,0.0,0.0,-0.0009111733815452461,1.020252786485988e-06,0.0009111733815452461,-1.020252786485988e-06,0.0,0.0,0.0009111733815447253,-1.020252786485406e-06
2,76442.22742525907,0.0,1.0,0.0,0.911173290410073,-0.001060167319949617,0.0,0.0,-0.0009111732904105757,1.060167319950208e-06,0.0009111732904105757,-1.060167319950208e-06,0.0,0.0,0.000911173290410073,-1.060167319949617e-06
2,79432.82347242715,0.0,1.0,0.0,0.9111731920051592,-0.001101643388980967,0.0,0.0,-0.0009111731920056457,1.10164338898155e-06,0.0009111731920056457,-1.10164338898155e-06,0.0,0.0,0.0009111731920051592,-1.101643388980967e-06
2,82540.4185268008,0.0,1.0,0.0,0.9111730857500018,-0.001144742082869631,0.0,0.0,-0.0009111730857504685,1.144742082870214e-06,0.0009111730857504685,-1.144742082870214e-06,0.0,0.0,0.0009111730857500018,-1.144742082869631e-06
2,85769.58985908833,0.0,1.0,0.0,0.9111729710182089,-0.00118952688066656,0.0,0.0,-0.0009111729710202727,1.189526880669252e-06,0.0009111729710202727,-1.189526880669252e-06,0.0,0.0,0.000911172971018209,-1.18952688066656e-06
2,89125.09381337342,0.0,1.0,0.0,0.9111728471341339,-0.001236063744655146,0.0,0.0,-0.00091117284713294,1.236063744653517e-06,0.00091117284713294,-1.236063744653517e-06,0.0,0.0,0.0009111728471341339,-1.236063744655146e-06
2,92611.87281287817,0.0,1.0,0.0,0.9111727133667806,-0.001284421217468983,0.0,0.0,-0.0009111727133671757,1.284421217469535e-06,0.0009111727133671757,-1.284421217469535e-06,0.0,0.0,0.0009111727133667806,-1.284421217468983e-06
2,96235.06263980764,0.0,1.0,0.0,0.9111725689283108,-0.00133467052301914,0.0,0.0,-0.0009111725689286802,1.334670523019675e-06,0.0009111725689286802,-1.334670523019675e-06,0.0,0.0,0.0009111725689283108,-1.33467052301914e-06
2,99999.9999999987,0.0,1.0,0.0,0.9111724129672899,-0.001386885671352926,0.0,0.0,-0.0009111724129676332,1.386885671353429e-06,0.0009111724129676332,-1.386885671353429e-06,0.0,0.0,0.0009111724129672899,-1.386885671352926e-06
2,103912.2303835156,0.0,1.0,0.0,0.9111722445645136,-0.001441143567619051,0.0,0.0,-0.0009111722445648231,1.441143567619525e-06,0.0009111722445648231,-1.441143567619525e-06,0.0,0.0,0.0009111722445645136,-1.441143567619051e-06
2,107977.5162327696,0.0,1.0,0.0,0.9111720627275887,-0.001497524125288925,0.0,0.0,-0.0009111720627262413,1.497524125286729e-06,0.0009111720627262413,-1.497524125286729e-06,0.0,0.0,0.0009111720627275887,-1.497524125288925e-06
2,112201.8454301949,0.0,1.0,0.0,0.9111718663842423,-0.001556110383799488,0.0,0.0,-0.0009111718663860977,1.556110383802669e-06,0.0009111718663860977,-1.556110383802669e-06,0.0,0.0,0.0009111718663842424,-1.556110383799488e-06
2,116591.4401179817,0.0,1.0,0.0,0.9111716543779714,-0.001616988630802146,0.0,0.0,-0.0009111716543797922,1.616988630805358e-06,0.0009111716543797922,-1.616988630805358e-06,0.0,0.0,0.0009111716543779714,-1.616988630802146e-06
2,121152.7658628573,0.0,1.0,0.0,0.9111714254589778,-0.001680248529173779,0.0,0.0,-0.0009111714254607481,1.680248529177043e-06,0.0009111714254607481,-1.680248529177043e-06,0.0,0.0,0.0009111714254589778,-1.680248529173779e-06
2,125892.5411794151,0.0,1.0,0.0,0.9111711782782035,-0.00174598324900193,0.0,0.0,-0.0009111711782783109,1.745983249002119e-06,0.0009111711782783109,-1.745983249002119e-06,0.0,0.0,0.0009111711782782035,-1.74598324900193e-06
2,130817.7474260177,0.0,1.0,0.0,0.9111709113786822,-0.001814289604718077,0.0,0.0,-0.0009111709113771168,1.814289604714968e-06,0.0009111709113771168,-1.814289604714968e-06,0.0,0.0,0.0009111709113786823,-1.814289604718077e-06
2,135935.6390878508,0.0,1.0,0.0,0.9111706231870912,-0.0018852681975898,0.0,0.0,-0.0009111706231870959,1.885268197589782e-06,0.0009111706231870959,-1.885268197589782e-06,0.0,0.0,0.0009111706231870912,-1.8852681975898e-06
2,141253.7544622736,0.0,1.0,0.0,0.9111703120053259,-0.001959023563780464,0.0,0.0,-0.000911170312005268,1.959023563780342e-06,0.000911170312005268,-1.959023563780342e-06,0.0,0.0,0.000911170312005326,-1.959023563780464e-06
2,146779.926762205,0.0,1.0,0.0,0.9111699759992234,-0.002035664328181261,0.0,0.0,-0.0009111699759991026,2.035664328180992e-06,0.0009111699759991026,-2.035664328180992e-06,0.0,0.0,0.0009111699759992235,-2.035664328181261e-06
2,152522.2956538998,0.0,1.0,0.0,0.9111696131884578,-0.002115303364256734,0.0,0.0,-0.000911169613188273,2.115303364256302e-06,0.000911169613188273,-2.115303364256302e-06,0.0,0.0,0.0009111696131884578,-2.115303364256734e-06
2,158489.3192461092,0.0,1.0,0.0,0.9111692214347293,-0.002198057960126011,0.0,0.0,-0.0009111692214344637,2.198057960125375e-06,0.0009111692214344637,-2.198057960125375e-06,0.0,0.0,0.0009111692214347294,-2.198057960126011e-06
2,164689.7865482846,0.0,1.0,0.0,0.9111687984291615,-0.00228404999112596,0.0,0.0,-0.0009111687984288174,2.284049991125088e-06,0.0009111687984288174,-2.284049991125088e-06,0.0,0.0,0.0009111687984291616,-2.28404999112596e-06
2,171132.8304161757,0.0,1.0,0.0,0.911168341678556,-0.002373406099106602,0.0,0.0,-0.0009111683416797496,2.373406099109714e-06,0.0009111683416797496,-2.373406099109714e-06,0.0,0.0,0.000911168341678556,-2.373406099106602e-06
2,177827.9410038899,0.0,1.0,0.0,0.9111678484914039,-0.002466257878725089,0.0,0.0,-0.0009111678484908798,2.466257878723681e-06,0.0009111678484908798,-2.466257878723681e-06,0.0,0.0,0.0009111678484914039,-2.466257878725089e-06
2,184784.9797422266,0.0,1.0,0.0,0.9111673159604732,-0.002562742070993223,0.0,0.0,-0.0009111673159614686,2.562742070996023e-06,0.0009111673159614686,-2.562742070996023e-06,0.0,0.0,0.0009111673159604732,-2.562742070993223e-06
2,192014.1938638775,0.0,1.0,0.0,0.9111667409476519,-0.002663000764390344,0.0,0.0,-0.0009111667409485451,2.663000764392919e-06,0.0009111667409485451,-2.663000764392919e-06,0.0,0.0,0.0009111667409476519,-2.663000764390345e-06
2,199526.2314968852,0.0,1.0,0.0,0.9111661200639048,-0.002767181603796362,0.0,0.0,-0.0009111661200646745,2.767181603798701e-06,0.0009111661200646745,-2.767181603798701e-06,0.0,0.0,0.0009111661200639048,-2.767181603796362e-06
2,207332.1573485926,0.0,1.0,0.0,0.9111654496500057,-0.002875438007578992,0.0,0.0,-0.0009111654496506518,2.875438007581007e-06,0.0009111654496506518,-2.875438007581007e-06,0.0,0.0,0.0009111654496500057,-2.875438007578992e-06
2,215443.4690031854,0.0,1.0,0.0,0.9111647257548364,-0.002987929393133137,0.0,0.0,-0.0009111647257553515,2.987929393134823e-06,0.0009111647257553515,-2.987929393134823e-06,0.0,0.0,0.0009111647257548364,-2.987929393133137e-06
2,223872.1138568308,0.0,1.0,0.0,0.9111639441122453,-0.003104821411205143,0.0,0.0,-0.0009111639441109875,3.104821411200852e-06,0.0009111639441109875,-3.104821411200852e-06,0.0,0.0,0.0009111639441122453,-3.104821411205143e-06
2,232630.5067153593,0.0,1.0,0.0,0.9111631001152027,-0.003226286189333106,0.0,0.0,-0.0009111631001154055,3.226286189333833e-06,0.0009111631001154055,-3.226286189333833e-06,0.0,0.0,0.0009111631001152028,-3.226286189333106e-06
2,241731.548080407,0.0,1.0,0.0,0.911162188789926,-0.00335250258477369,0.0,0.0,-0.0009111621887915788,3.352502584779753e-06,0.0009111621887915788,-3.352502584779753e-06,0.0,0.0,0.000911162188789926,-3.35250258477369e-06
2,251188.6431509545,0.0,1.0,0.0,0.9111612047657262,-0.003483656447252423,0.0,0.0,-0.0009111612047671945,3.483656447258041e-06,0.0009111612047671945,-3.483656447258041e-06,0.0,0.0,0.0009111612047657261,-3.483656447252422e-06
2,261015.72156825,0.0,1.0,0.0,0.911160142243363,-0.003619940891934755,0.0,0.0,-0.0009111601422430102,3.619940891933352e-06,0.0009111601422430102,-3.619940891933352e-06,0.0,0.0,0.000911160142243363,-3.619940891934755e-06
2,271227.2579331989,0.0,1.0,0.0,0.9111589949607366,-0.003761556583003148,0.0,0.0,-0.0009111589949601664,3.761556583000817e-06,0.0009111589949601664,-3.761556583000817e-06,0.0,0.0,0.0009111589949607366,-3.761556583003149e-06
2,281838.2931264414,0.0,1.0,0.0,0.9111577561565557,-0.003908712028253365,0.0,0.0,-0.0009111577561573734,3.908712028256861e-06,0.0009111577561573734,-3.908712028256861e-06,0.0,0.0,0.0009111577561565557,-3.908712028253365e-06
2,292864.4564625195,0.0,1.0,0.0,0.9111564185306452,-0.004061623885122501,0.0,0.0,-0.0009111564185295914,4.061623885117801e-06,0.0009111564185295914,-4.061623885117801e-06,0.0,0.0,0.0009111564185306452,-4.061623885122501e-06
2,304321.9887107678,0.0,1.0,0.0,0.9111549741993876,-0.004220517278572521,0.0,0.0,-0.0009111549742013038,4.220517278581385e-06,0.0009111549742013038,-4.220517278581385e-06,0.0,0.0,0.0009111549741993877,-4.220517278572521e-06
2,316227.7660168334,0.0,1.0,0.0,0.911153414651955,-0.004385626131333802,0.0,0.0,-0.0009111534146519543,4.385626131333786e-06,0.0009111534146519543,-4.385626131333786e-06,0.0,0.0,0.000911153414651955,-4.385626131333802e-06
2,328599.3247600607,0.0,1.0,0.0,0.9111517306972156,-0.004557193506889203,0.0,0.0,-0.0009111517306968967,4.557193506887603e-06,0.0009111517306968967,-4.557193506887603e-06,0.0,0.0,0.0009111517306972155,-4.557193506889203e-06
2,341454.8873833552,0.0,1.0,0.0,0.9111499124118431,-0.00473547196578126,0.0,0.0,-0.0009111499124095639,4.73547196576944e-06,0.0009111499124095639,-4.73547196576944e-06,0.0,0.0,0.0009111499124118431,-4.73547196578126e-06
2,354813.3892335703,0.0,1.0,0.0,0.911147949080316,-0.004920723935661163,0.0,0.0,-0.0009111479490792876,4.92072393565561e-06,0.0009111479490792876,-4.92072393565561e-06,0.0,0.0,0.000911147949080316,-4.920723935661164e-06
2,368694.5064519521,0.0,1.0,0.0,0.9111458291332096,-0.005113222095664005,0.0,0.0,-0.0009111458291334042,5.113222095665093e-06,0.0009111458291334042,-5.113222095665093e-06,0.0,0.0,0.0009111458291332096,-5.113222095664005e-06
2,383118.6849557231,0.0,1.0,0.0,0.9111435400780665,-0.005313249775593921,0.0,0.0,-0.0009111435400794492,5.313249775601945e-06,0.0009111435400794492,-5.313249775601945e-06,0.0,0.0,0.0009111435400780666,-5.313249775593921e-06
2,398107.1705534914,0.0,1.0,0.0,0.9111410684263848,-0.005521101370515208,0.0,0.0,-0.0009111410684256777,5.521101370510925e-06,0.0009111410684256777,-5.521101370510925e-06,0.0,0.0,0.0009111410684263848,-5.521101370515208e-06
2,413682.0402388446,0.0,1.0,0.0,0.911138399613053,-0.005737082771287865,0.0,0.0,-0.0009111383996134655,5.737082771290412e-06,0.0009111383996134655,-5.737082771290412e-06,0.0,0.0,0.000911138399613053,-5.737082771287866e-06
2,429866.2347082213,0.0,1.0,0.0,0.9111355179122712,-0.005961511811694166,0.0,0.0,-0.0009111355179137635,5.96151181170381e-06,0.0009111355179137635,-5.96151181170381e-06,0.0,0.0,0.0009111355179122712,-5.961511811694166e-06
2,446683.5921509565,0.0,1.0,0.0,0.9111324063441014,-0.006194718732706096,0.0,0.0,-0.0009111324063433839,6.19471873270121e-06,0.0009111324063433839,-6.19471873270121e-06,0.0,0.0,0.0009111324063441014,-6.194718732706096e-06
2,464158.8833612709,0.0,1.0,0.0,0.9111290465736467,-0.006437046664553325,0.0,0.0,-0.000911129046573916,6.437046664555256e-06,0.000911129046573916,-6.437046664555256e-06,0.0,0.0,0.0009111290465736467,-6.437046664553325e-06
2,482317.8482239234,0.0,1.0,0.0,0.9111254188047911,-0.006688852127280777,0.0,0.0,-0.0009111254188060003,6.688852127289553e-06,0.0009111254188060003,-6.688852127289553e-06,0.0,0.0,0.0009111254188047911,-6.688852127280777e-06
2,501187.2336272647,0.0,1.0,0.0,0.9111215016626762,-0.00695050555039919,0.0,0.0,-0.0009111215016631435,6.950505550402712e-06,0.0009111215016631435,-6.950505550402712e-06,0.0,0.0,0.0009111215016626762,-6.95050555039919e-06
2,520794.8328595385,0.0,1.0,0.0,0.9111172720677322,-0.007222391812366835,0.0,0.0,-0.000911117272067403,7.22239181236422e-06,0.000911117272067403,-7.22239181236422e-06,0.0,0.0,0.0009111172720677322,-7.222391812366836e-06
2,541169.5265464555,0.0,1.0,0.0,0.9111127051002579,-0.007504910800614309,0.0,0.0,-0.0009111127050990642,7.504910800604514e-06,0.0009111127050990642,-7.504910800604514e-06,0.0,0.0,0.0009111127051002579,-7.504910800614309e-06
2,562341.3251903405,0.0,1.0,0.0,0.9111077738534793,-0.007798477992826983,0.0,0.0,-0.0009111077738529756,7.798477992822708e-06,0.0009111077738529756,-7.798477992822708e-06,0.0,0.0,0.0009111077738534793,-7.798477992826983e-06
2,584341.4133735087,0.0,1.0,0.0,0.911102449275636,-0.008103525060260856,0.0,0.0,-0.0009111024492757522,8.103525060261884e-06,0.0009111024492757522,-8.103525060261884e-06,0.0,0.0,0.000911102449275636,-8.103525060260856e-06
2,607202.1956909792,0.0,1.0,0.0,0.9110966999986218,-0.008420500493840473,0.0,0.0,-0.0009110966999992774,8.420500493846563e-06,0.0009110966999992774,-8.420500493846563e-06,0.0,0.0,0.0009110966999986218,-8.420500493840473e-06
2,630957.3444801836,0.0,1.0,0.0,0.9110904921537242,-0.008749870253858063,0.0,0.0,-0.0009110904921532043,8.74987025385312e-06,0.0009110904921532043,-8.74987025385312e-06,0.0,0.0,0.0009110904921537242,-8.749870253858063e-06
2,655641.8494179688,0.0,1.0,0.0,0.9110837891716982,-0.009092118444056184,0.0,0.0,-0.0009110837891731604,9.092118444070751e-06,0.0009110837891731604,-9.092118444070751e-06,0.0,0.0,0.0009110837891716982,-9.092118444056184e-06
2,681292.0690579507,0.0,1.0,0.0,0.9110765515692415,-0.009447748010986747,0.0,0.0,-0.000911076551569338,9.447748010987726e-06,0.000911076551569338,-9.447748010987726e-06,0.0,0.0,0.0009110765515692415,-9.447748010986746e-06
2,707945.7843841269,0.0,1.0,0.0,0.9110687367148489,-0.00981728146938288,0.0,0.0,-0.0009110687367150914,9.817281469385533e-06,0.0009110687367150914,-9.817281469385533e-06,0.0,0.0,0.0009110687367148489,-9.81728146938288e-06
2,735642.2544596299,0.0,1.0,0.0,0.9110602985797235,-0.01020126165454599,0.0,0.0,-0.0009110602985799995,1.020126165454905e-05,0.0009110602985799995,-1.020126165454905e-05,0.0,0.0,0.0009110602985797235,-1.020126165454599e-05
2,764422.2742525883,0.0,1.0,0.0,0.911051187466515,-0.01060025250251369,0.0,0.0,-0.0009110511874666958,1.060025250251579e-05,0.0009110511874666958,-1.060025250251579e-05,0.0,0.0,0.000911051187466515,-1.060025250251369e-05
