case,time,v(out),v(sum),v(vn),v(in),v(vp),i(vp),i(vin),i(rf),i(rl),i(vn),i(ri)
2,0.003742900000000987,9.98988333330855,-5.592684273203474e-05,-12.0,-4.995025557477643,12.0,-0.001687409779703386,0.000499496963063467,0.0004994969630075641,0.000998988333330855,0.0001890249989088197,-0.0004994969630634911
2,0.003743100000000987,9.990439697700591,-5.464526511911316e-05,-12.0,-4.995301817294426,12.0,-0.001687425468646531,0.0004995247172029067,0.0004995247171482855,0.0009990439697700592,0.0001889573029575584,-0.0004995247172029307
2,0.003743300000000987,9.990980285938388,-5.336356331353542e-05,-12.0,-4.995570188847799,12.0,-0.001687440707205501,0.0004995516825284245,0.0004995516824750851,0.0009990980285938388,0.0001888915228900057,-0.0004995516825284487
2,0.0037435000000009874,9.991505097165216,-5.208174036086533e-05,-12.0,-4.995830671713967,12.0,-0.001687455495534507,0.0004995778589973365,0.0004995778589452789,0.0009991505097165217,0.0001888276589893517,-0.0004995778589973606
2,0.003743700000000987,9.992014130549256,-5.07997993097753e-05,-12.0,-4.996083265481591,12.0,-0.001687469833784094,0.0004996032465682039,0.0004996032465174283,0.0009992014130549257,0.0001887657115305988,-0.0004996032465682282
2,0.003743900000000988,9.992507385283592,-4.951774321293456e-05,-12.0,-4.996327969751793,12.0,-0.001687483722100369,0.0004996278452008338,0.0004996278451513402,0.0009992507385283593,0.0001887056807804849,-0.0004996278452008581
2,0.003744100000000988,9.992984860586201,-4.823557512745325e-05,-12.0,-4.996564784138148,12.0,-0.001687497160624662,0.0004996516548562778,0.0004996516548080664,0.0009992984860586202,0.0001886475669975948,-0.000499651654856302
2,0.003744300000000988,9.993446555699974,-4.695329811932325e-05,-12.0,-4.996793708266697,12.0,-0.001687510149494198,0.0004996746754968335,0.0004996746754499046,0.0009993446555699975,0.0001885913704322978,-0.0004996746754968579
2,0.0037445000000009884,9.993892469892698,-4.567091525320421e-05,-12.0,-4.997014741775937,12.0,-0.001687522688841203,0.0004996969070860441,0.0004996969070403976,0.0009993892469892698,0.0001885370913267612,-0.0004996969070860684
2,0.003744700000000988,9.994322602457084,-4.438842959952893e-05,-12.0,-4.997227884316825,12.0,-0.001687534778793687,0.0004997183495886981,0.0004997183495443341,0.0009994322602457084,0.0001884847299149298,-0.0004997183495887226
2,0.0037449000000009877,9.994736952710737,-4.310584423539154e-05,-12.0,-4.99743313555278,12.0,-0.001687546419475217,0.00049973900297083,0.0004997390029277487,0.0009994736952710736,0.0001884342864225536,-0.0004997390029708545
2,0.0037451000000009883,9.995135519996168,-4.182316224365934e-05,-12.0,-4.997630495159682,12.0,-0.001687557611004808,0.0004997588671997195,0.0004997588671579207,0.0009995135519996169,0.0001883857610671322,-0.0004997588671997439
2,0.003745300000000988,9.995518303680823,-4.054038670542326e-05,-12.0,-4.997819962825874,12.0,-0.001687568353497149,0.0004997779422438925,0.0004997779422033764,0.0009995518303680825,0.0001883391540579565,-0.0004997779422439169
2,0.003745500000000988,9.99588530315705,-3.925752070665922e-05,-12.0,-4.998001538252161,12.0,-0.00168757864706226,0.0004997962280731208,0.0004997962280338878,0.000999588530315705,0.0001882944655960811,-0.0004997962280731454
2,0.003745700000000989,9.996236517842108,-3.797456734000448e-05,-12.0,-4.99817522115181,12.0,-0.001687588491805836,0.0004998137246584226,0.0004998137246204725,0.0009996236517842109,0.0001882516958743724,-0.0004998137246584471
2,0.0037459000000009887,9.996571947178166,-3.669152970164902e-05,-12.0,-4.998341011250551,12.0,-0.001687597887828685,0.0004998304319720604,0.0004998304319353934,0.0009996571947178167,0.0001882108450774259,-0.0004998304319720849
2,0.0037461000000009893,9.996891590632327,-3.540841088822688e-05,-12.0,-4.99849890828658,12.0,-0.001687606835227839,0.0004998463499875446,0.0004998463499521608,0.0009996891590632326,0.000188171913381642,-0.0004998463499875693
2,0.003746300000000989,9.997195447696608,-3.412521399992485e-05,-12.0,-4.998648912010556,12.0,-0.001687615334095116,0.0004998614786796311,0.0004998614786455304,0.0009997195447696608,0.0001881349009551433,-0.0004998614786796557
2,0.003746500000000989,9.997483517887936,-3.284194214447922e-05,-12.0,-4.998791022185603,12.0,-0.001687623384518,0.0004998758180243213,0.000499875817991504,0.0009997483517887936,0.0001880998079578575,-0.000499875818024346
2,0.003746700000000989,9.997755800748168,-3.155859842651765e-05,-12.0,-4.998925238587309,12.0,-0.001687630986580202,0.0004998893679988637,0.0004998893679673297,0.0009997755800748168,0.000188066634541427,-0.0004998893679988882
2,0.003746900000000989,9.998012295844084,-3.027518595644096e-05,-12.0,-4.999051561003728,12.0,-0.00168763814035966,0.0004999021285817525,0.0004999021285515021,0.0009998012295844086,0.0001880353808493412,-0.0004999021285817773
2,0.003747100000000989,9.99825300276738,-2.899170784909089e-05,-12.0,-4.99916998923538,12.0,-0.001687644845930758,0.0004999140997527284,0.0004999140997237614,0.000999825300276738,0.0001880060470167214,-0.0004999140997527532
2,0.003747300000000989,9.998477921134684,-2.770816721753278e-05,-12.0,-4.99928052309525,12.0,-0.001687651103363108,0.0004999252814927787,0.0004999252814650952,0.0009998477921134685,0.0001879786331705491,-0.0004999252814928033
2,0.00374750000000099,9.99868705058755,-2.642456718060515e-05,-12.0,-4.999383162408791,12.0,-0.001687656912721991,0.0004999356737841364,0.0004999356737577365,0.0009998687050587552,0.0001879531394294934,-0.0004999356737841611
2,0.00374770000000099,9.998880390792454,-2.514091085714654e-05,-12.0,-4.999477907013921,12.0,-0.001687662274067359,0.0004999452766102818,0.0004999452765851656,0.0009998880390792455,0.0001879295659040492,-0.0004999452766103065
2,0.00374790000000099,9.999057941440801,-2.385720136777181e-05,-12.0,-4.999564756761025,12.0,-0.001687667187455943,0.000499954089955941,0.0004999540899321085,0.0009999057941440803,0.0001879079126963848,-0.0004999540899559657
2,0.00374810000000099,9.99921970224892,-2.257344184064536e-05,-12.0,-4.999643711512955,12.0,-0.001687671652939149,0.0004999621138070868,0.0004999621137845381,0.0009999219702248922,0.0001878881799004389,-0.0004999621138071115
2,0.00374830000000099,9.999365672958085,-2.12896353950498e-05,-12.0,-4.999714771145031,12.0,-0.001687675670563826,0.0004999693481509389,0.000499969348129674,0.0009999365672958085,0.0001878703676019347,-0.0004999693481509636
2,0.0037485000000009898,9.999495853334478,-2.000578516359042e-05,-12.0,-4.999777935545042,12.0,-0.001687679240372608,0.000499975792975963,0.0004999757929559821,0.000999949585333448,0.0001878544758782963,-0.0004999757929759879
2,0.0037487000000009903,9.999610243169233,-1.872189426999071e-05,-12.0,-4.999833204613241,12.0,-0.001687682362403575,0.0004999814482718723,0.0004999814482531752,0.0009999610243169234,0.0001878405047987391,-0.0004999814482718972
2,0.00374890000000099,9.999708842278395,-1.743796584774415e-05,-12.0,-4.99988057826235,12.0,-0.001687685036690256,0.0004999863140296254,0.0004999863140122122,0.0009999708842278396,0.0001878284544241729,-0.0004999863140296503
2,0.00374910000000099,9.999791650502964,-1.61540030263474e-05,-12.0,-4.999920056417561,12.0,-0.001687687263261628,0.0004999903902414288,0.0004999903902252995,0.0009999791650502964,0.0001878183248072984,-0.0004999903902414534
2,0.003749300000000991,9.999858667708855,-1.48700089357412e-05,-12.0,-4.999951639016532,12.0,-0.001687689042141893,0.0004999936769007349,0.0004999936768858896,0.0009999858667708856,0.0001878101159925455,-0.0004999936769007595
2,0.0037495000000009908,9.999909893786928,-1.35859867103072e-05,-12.0,-4.999975326009388,12.0,-0.001687690373351369,0.000499996174002243,0.0004999961739886819,0.0009999909893786928,0.000187803828016038,-0.0004999961740022678
2,0.0037497000000009913,9.99994532865297,-1.230193948220659e-05,-12.0,-4.999991117358728,12.0,-0.001687691256905266,0.0004999978815418999,0.0004999978815296226,0.000999994532865297,0.0001877994609057188,-0.0004999978815419246
2,0.003749900000000991,9.999964972247705,-1.101787038715329e-05,-12.0,-4.999999013039612,12.0,-0.001687691692814464,0.0004999987995168979,0.0004999987995059046,0.0009999964972247704,0.0001877970146812527,-0.0004999987995169225
2,0.003750100000000991,9.999968824536802,-9.733782556420323e-06,-12.0,-4.999999013039573,12.0,-0.001687691681085624,0.0004999989279256769,0.000499998927915968,0.0009999968824536802,0.0001877964893540127,-0.0004999989279257018
2,0.003750300000000991,9.999956885510851,-8.449679125721588e-06,-12.0,-4.99999111735861,12.0,-0.0016876912217203,0.0004999982667679238,0.0004999982667594989,0.0009999956885510851,0.0001877978849271003,-0.0004999982667679484
2,0.003750500000000991,9.999929155185388,-7.165563229438732e-06,-12.0,-4.999975326009193,12.0,-0.001687690314716273,0.0004999968160445716,0.0004999968160374308,0.000999992915518539,0.0001878012013954225,-0.0004999968160445963
2,0.003750700000000991,9.99988563360088,-5.881438001509309e-06,-12.0,-4.999951639016257,12.0,-0.001687688960065992,0.0004999945757578007,0.0004999945757519441,0.000999988563360088,0.0001878064387455872,-0.0004999945757578256
2,0.003750900000000992,9.999826320822741,-4.597306576314963e-06,-12.0,-4.999920056417208,12.0,-0.001687687157757911,0.0004999915459110385,0.000499991545906466,0.0009999826320822743,0.0001878135969559797,-0.0004999915459110632
2,0.003751100000000992,9.99975121694132,-3.313172085128713e-06,-12.0,-4.99988057826192,12.0,-0.001687684907775822,0.0004999877265089586,0.0004999877265056703,0.000999975121694132,0.0001878226759966448,-0.0004999877265089835
2,0.003751300000000992,9.99966032207189,-2.029037664552646e-06,-12.0,-4.999833204612732,12.0,-0.001687682210098962,0.0004999831175574822,0.0004999831175554778,0.000999966032207189,0.0001878336758294741,-0.0004999831175575068
2,0.003751500000000992,9.99955363635468,-7.449064436393371e-07,-12.0,-4.999777935544455,12.0,-0.001687679064702352,0.0004999777190637764,0.0004999777190630563,0.000999955363635468,0.0001878465964079978,-0.0004999777190638012
2,0.003751700000000992,9.99943115995485,5.392184445618398e-07,-12.0,-4.999714771144367,12.0,-0.001687675471555905,0.0004999715310362565,0.0004999715310368203,0.000999943115995485,0.0001878614376776,-0.0004999715310362811
2,0.003751900000000992,9.999292893062503,1.823333870554222e-06,-12.0,-4.999643711512212,12.0,-0.001687671430625759,0.0004999645534845835,0.0004999645534864316,0.0009999292893062503,0.0001878781995752754,-0.0004999645534846083
2,0.003752100000000992,9.999138835892676,3.107436707061595e-06,-12.0,-4.999564756760203,12.0,-0.001687666941872612,0.0004999567864196662,0.0004999567864227985,0.0009999138835892676,0.0001878968820299282,-0.0004999567864196911
2,0.0037523000000009923,9.998968988685343,4.391523823255028e-06,-12.0,-4.999477907013022,12.0,-0.00168766200525361,0.0004999482298536597,0.000499948229858076,0.0009998968988685344,0.0001879174849620177,-0.0004999482298536845
2,0.003752500000000992,9.998783351705422,5.675592094078752e-06,-12.0,-4.999383162407813,12.0,-0.00168765662072079,0.0004999388837999661,0.0004999388838056664,0.0009998783351705422,0.0001879400082839405,-0.0004999388837999908
2,0.003752700000000993,9.99858192524277,6.959638395365175e-06,-12.0,-4.999280523094194,12.0,-0.001687650788221751,0.0004999287482732344,0.0004999287482802187,0.000999858192524277,0.0001879644518996831,-0.000499928748273259
2,0.003752900000000993,9.998364709612181,8.243659605167153e-06,-12.0,-4.999169989234246,12.0,-0.001687644507699759,0.0004999178232893605,0.0004999178232976288,0.0009998364709612182,0.0001879908157050858,-0.0004999178232893851
2,0.003753100000000993,9.998131705153392,9.52765260153754e-06,-12.0,-4.999051561002516,12.0,-0.001687637779093532,0.0004999061088654871,0.0004999061088750396,0.0009998131705153393,0.0001880190995876552,-0.0004999061088655118
2,0.0037533000000009933,9.99788291223107,1.081161426741417e-05,-12.0,-4.998925238586018,12.0,-0.00168763060233712,0.0004998936050200039,0.0004998936050308402,0.000999788291223107,0.0001880493034267169,-0.0004998936050200286
2,0.003753500000000993,9.997618331234829,1.209554148307035e-05,-12.0,-4.998791022184235,12.0,-0.001687622977360248,0.0004998803117725472,0.0004998803117846674,0.000999761833123483,0.0001880814270933395,-0.0004998803117725718
2,0.003753700000000993,9.99733796257922,1.337943113766116e-05,-12.0,-4.998648912009109,12.0,-0.001687614904087975,0.0004998662291440001,0.0004998662291574041,0.000999733796257922,0.0001881154704503132,-0.0004998662291440248
2,0.0037539000000009932,9.997041806703733,1.466328011900941e-05,-12.0,-4.998498908285055,12.0,-0.00168760638244092,0.0004998513571564927,0.0004998513571711807,0.0009997041806703733,0.0001881514333521989,-0.0004998513571565174
2,0.003754100000000993,9.996729864072792,1.594708531760247e-05,-12.0,-4.998341011248947,12.0,-0.001687597412335484,0.000499835695833402,0.0004998356958493737,0.0009996729864072793,0.000188189315645293,-0.0004998356958334265
2,0.003754300000000993,9.996402135175758,1.723084362970084e-05,-12.0,-4.998175221150127,12.0,-0.001687587993682738,0.000499819245199351,0.0004998192452166064,0.0009996402135175758,0.0001882291171677458,-0.0004998192451993758
2,0.003754500000000994,9.996058620526938,1.851455194801233e-05,-12.0,-4.9980015382504,12.0,-0.001687578126390421,0.0004998020052802104,0.0004998020052987495,0.0009996058620526937,0.0001882708377493256,-0.0004998020052802348
2,0.003754700000000994,9.99569932066557,1.979820717812331e-05,-12.0,-4.997819962824035,12.0,-0.001687567810360724,0.000499783976103097,0.0004997839761229196,0.000999569932066557,0.0001883144772116957,-0.0004997839761031215
2,0.0037549000000009942,9.995324236155824,2.10818062202911e-05,-12.0,-4.997630495157765,12.0,-0.001687557045492061,0.0004997651576963742,0.0004997651577174801,0.0009995324236155825,0.000188360035368193,-0.0004997651576963986
2,0.003755100000000994,9.99493336758682,2.236534598099027e-05,-12.0,-4.997433135550785,12.0,-0.001687545831677961,0.0004997455500896522,0.000499745550112042,0.0009994933367586819,0.0001884075120239803,-0.0004997455500896766
2,0.003755300000000994,9.994526715572606,2.364882337513308e-05,-12.0,-4.997227884314752,12.0,-0.001687534168807625,0.0004997251533137882,0.0004997251533374617,0.0009994526715572606,0.0001884569069759492,-0.0004997251533138127
2,0.003755500000000994,9.994104280752156,2.493223531363498e-05,-12.0,-4.997014741773786,12.0,-0.001687522056765811,0.0004997039674008854,0.0004997039674258421,0.0009994104280752157,0.0001885082200128244,-0.0004997039674009099
2,0.003755700000000994,9.993666063789385,2.621557871318458e-05,-12.0,-4.996793708264468,12.0,-0.001687509495432615,0.0004996819923842936,0.0004996819924105337,0.0009993666063789386,0.0001885614509150105,-0.0004996819923843181
2,0.003755900000000994,9.993212065373157,2.749885049890821e-05,-12.0,-4.996564784135841,12.0,-0.001687496484683915,0.0004996592282986096,0.0004996592283261329,0.0009993212065373157,0.0001886165994547731,-0.000499659228298634
2,0.003756100000000994,9.992742286217245,2.878204759726444e-05,-12.0,-4.996327969749407,12.0,-0.001687483024390479,0.0004996356751796762,0.0004996356752084825,0.0009992742286217245,0.0001886736653961829,-0.0004996356751797004
2,0.003756300000000995,9.992256727060363,3.006516693471184e-05,-12.0,-4.996083265479127,12.0,-0.001687469114419637,0.000499611333064582,0.0004996113330946715,0.0009992256727060363,0.000188732648494977,-0.0004996113330646062
2,0.003756500000000995,9.991755388666173,3.134820545236394e-05,-12.0,-4.995830671711425,12.0,-0.001687454754633388,0.0004995862019916634,0.0004995862020230361,0.0009991755388666173,0.0001887935484988154,-0.0004995862019916878
2,0.003756700000000995,9.99123827182324,3.26311600860052e-05,-12.0,-4.995570188845179,12.0,-0.001687439944889513,0.0004995602820005024,0.0004995602820331577,0.0009991238271823241,0.0001888563651470457,-0.0004995602820005266
2,0.003756900000000995,9.990705377345073,3.391402777896957e-05,-12.0,-4.995301817291728,12.0,-0.001687424685041461,0.0004995335731319266,0.0004995335731658647,0.0009990705377345072,0.0001889210981708689,-0.0004995335731319507
2,0.003757100000000995,9.990156706070124,3.519680548480508e-05,-12.0,-4.995025557474866,12.0,-0.001687408974938021,0.0004995060754280109,0.0004995060754632321,0.0009990156706070124,0.0001889877472932566,-0.0004995060754280351
2,0.0037573000000009947,9.989592258861745,3.647949015306295e-05,-12.0,-4.994741409830848,12.0,-0.001687392814423982,0.000499477788932076,0.0004994777889685796,0.0009989592258861746,0.0001890563122289995,-0.0004994777889321001
2,0.0037575000000009953,9.989012036608232,3.77620787457289e-05,-12.0,-4.994449374808378,12.0,-0.001687376203338697,0.0004994487136886882,0.0004994487137264743,0.0009989012036608232,0.0001891267926846796,-0.0004994487136887124
2,0.003757700000000995,9.988416040222809,3.904456822567681e-05,-12.0,-4.99414945286862,12.0,-0.001687359141518185,0.0004994188497436605,0.0004994188497827292,0.0009988416040222809,0.0001891991883587046,-0.0004994188497436846
2,0.003757900000000995,9.987804270643617,4.032695556288601e-05,-12.0,-4.993841644485195,12.0,-0.001687341628793249,0.0004993881971440518,0.0004993881971844027,0.0009987804270643616,0.000189273498941267,-0.0004993881971440757
2,0.003758100000000996,9.987176728833726,4.160923773310898e-05,-12.0,-4.99352595014417,12.0,-0.001687323664990803,0.0004993567559381664,0.0004993567559797997,0.0009987176728833726,0.0001893497241144265,-0.0004993567559381904
2,0.0037583000000009957,9.986533415781125,4.28914117165391e-05,-12.0,-4.993202370344073,12.0,-0.001687305249932769,0.0004993245261755552,0.0004993245262184705,0.0009986533415781125,0.0001894278635519997,-0.000499324526175579
2,0.0037585000000009963,9.985874332498724,4.417347449958697e-05,-12.0,-4.992870905595879,12.0,-0.001687286383436737,0.000499291507907014,0.0004992915079512113,0.0009985874332498724,0.0001895079169196845,-0.0004992915079070378
2,0.003758700000000996,9.98519948002437,4.545542307665684e-05,-12.0,-4.992531556423017,12.0,-0.001687267065316411,0.0004992577011845854,0.0004992577012300647,0.000998519948002437,0.0001895898838749771,-0.0004992577011846093
2,0.003758900000000996,9.984508859420805,4.673725444526156e-05,-12.0,-4.992184323361363,12.0,-0.001687247295380723,0.0004992231060615569,0.000499223106108318,0.0009984508859420804,0.0001896737640672136,-0.0004992231060615808
2,0.003759100000000996,9.983802471775695,4.801896560646668e-05,-12.0,-4.991829206959249,12.0,-0.001687227073433606,0.0004991877225924617,0.0004991877226405045,0.0009983802471775695,0.0001897595571375837,-0.0004991877225924855
2,0.003759300000000996,9.983080318201637,4.930055357510454e-05,-12.0,-4.99146620777745,12.0,-0.001687206399275443,0.0004991515508330788,0.000499151550882403,0.0009983080318201637,0.0001898472627190756,-0.0004991515508331025
2,0.003759500000000996,9.982342399836122,5.058201536556339e-05,-12.0,-4.991095326389191,12.0,-0.001687185272701952,0.0004991145908404322,0.0004991145908910379,0.0009982342399836124,0.0001899368804365656,-0.0004991145908404557
2,0.003759700000000996,9.981588717841573,5.186334800422188e-05,-12.0,-4.990716563380147,12.0,-0.001687163693504079,0.0004990768426727916,0.0004990768427246784,0.0009981588717841573,0.0001900284099068256,-0.0004990768426728151
2,0.003759900000000997,9.980819273405315,5.314454851879091e-05,-12.0,-4.990329919348435,12.0,-0.001687141661468994,0.0004990383063896718,0.0004990383064428399,0.0009980819273405315,0.0001901218507383493,-0.0004990383063896953
2,0.003760100000000997,9.980034067739584,5.442561394675138e-05,-12.0,-4.989935394904616,12.0,-0.001687119176378649,0.0004989989820518328,0.0004989989821062819,0.0009980034067739584,0.0001902172025316506,-0.0004989989820518563
2,0.003760300000000997,9.979233102081528,5.570654133091324e-05,-12.0,-4.989532990671702,12.0,-0.001687096238011221,0.0004989588697212799,0.0004989588697770099,0.0009979233102081527,0.0001903144648790003,-0.0004989588697213033
2,0.003760500000000997,9.9784163776932,5.698732772341231e-05,-12.0,-4.989122707285143,12.0,-0.001687072846140447,0.0004989179694612632,0.0004989179695182738,0.0009978416377693202,0.0001904136373645574,-0.0004989179694612866
2,0.003760700000000997,9.977583895861564,5.826797018038121e-05,-12.0,-4.988704545392832,12.0,-0.001687049000535734,0.0004988762813362778,0.0004988762813945692,0.0009977583895861564,0.0001905147195644177,-0.0004988762813363012
2,0.0037609000000009968,9.976735657898466,5.954846576416983e-05,-12.0,-4.988278505655102,12.0,-0.001687024700961492,0.0004988338054120635,0.0004988338054716351,0.0009976735657898468,0.0001906177110464966,-0.0004988338054120867
2,0.0037611000000009973,9.97587166514069,6.082881155089481e-05,-12.0,-4.987844588744731,12.0,-0.001686999947178358,0.0004987905417556048,0.0004987905418164571,0.0009975871665140691,0.0001907226113706459,-0.0004987905417556282
2,0.003761300000000997,9.974991918949899,6.210900461844915e-05,-12.0,-4.987402795346932,12.0,-0.001686974738942526,0.0004987464904351318,0.000498746490497264,0.00099749919189499,0.0001908294200885716,-0.000498746490435155
2,0.003761500000000998,9.974096420712641,6.338904204961082e-05,-12.0,-4.986953126159356,12.0,-0.00168694907600575,0.0004987016515201174,0.0004987016515835296,0.000997409642071264,0.0001909381367439233,-0.0004987016515201406
2,0.003761700000000998,9.973185171840395,6.466892094358911e-05,-12.0,-4.986495581892093,12.0,-0.001686922958115122,0.0004986560250812808,0.0004986560251459726,0.0009973185171840396,0.0001910487608721978,-0.0004986560250813037
2,0.0037619000000009978,9.972258173769502,6.594863839737286e-05,-12.0,-4.986030163267668,12.0,-0.001686896385013958,0.0004986096111905837,0.0004986096112565553,0.0009972258173769502,0.0001911612920008701,-0.0004986096111906066
2,0.0037621000000009983,9.971315427961216,6.72281915243822e-05,-12.0,-4.985556871021039,12.0,-0.001686869356440912,0.0004985624099212335,0.0004985624099884846,0.0009971315427961217,0.0001912757296492831,-0.0004985624099212564
2,0.003762300000000998,9.970356935901671,6.850757743892544e-05,-12.0,-4.985075705899602,12.0,-0.001686841872130196,0.0004985144213476812,0.0004985144214162116,0.0009970356935901671,0.0001913920733287375,-0.000498514421347704
2,0.003762500000000998,9.969382699101896,6.978679326596904e-05,-12.0,-4.984586668663181,12.0,-0.001686813931811915,0.0004984656455456221,0.0004984656456154316,0.0009969382699101896,0.00019151032254245,-0.0004984656455456447
2,0.0037627000000009982,9.968392719097798,7.10658361406935e-05,-12.0,-4.98408976008403,12.0,-0.00168678553521151,0.0004984160825919943,0.0004984160826630829,0.0009968392719097799,0.0001916304767855675,-0.0004984160825920171
2,0.003762900000000998,9.96738699745018,7.234470320316433e-05,-12.0,-4.983584980946839,12.0,-0.00168675668205065,0.0004983657325649814,0.000498365732637349,0.000996738699745018,0.0001917525355451602,-0.0004983657325650043
2,0.003763100000000998,9.966365535744714,7.362339160055242e-05,-12.0,-4.983072332048722,12.0,-0.001686727372045893,0.0004983145955440098,0.0004983145956176557,0.0009966365535744714,0.0001918764983003321,-0.0004983145955440323
2,0.003763300000000999,9.965328335591956,7.49018984924632e-05,-12.0,-4.98255181419922,12.0,-0.00168669760491047,0.0004982626716097489,0.0004982626716846731,0.0009965328335591957,0.000192002364522055,-0.0004982626716097712
2,0.003763500000000999,9.96427539862735,7.618022104516342e-05,-12.0,-4.982023428220304,12.0,-0.001686667380352391,0.0004982099608441125,0.0004982099609203153,0.000996427539862735,0.0001921301336732864,-0.0004982099608441349
2,0.0037637000000009992,9.9632067265112,7.745835643291343e-05,-12.0,-4.981487174946367,12.0,-0.001686636698075894,0.0004981564633302577,0.0004981564634077383,0.0009963206726511199,0.000192259805208983,-0.00049815646333028
2,0.003763900000000999,9.962122320928685,7.873630183619085e-05,-12.0,-4.980943055224226,12.0,-0.001686605557780774,0.0004981021791525839,0.0004981021792313425,0.0009962122320928686,0.0001923913785760803,-0.0004981021791526063
2,0.003764100000000999,9.961022183589863,8.001405444790777e-05,-12.0,-4.980391069913119,12.0,-0.001686573959162607,0.0004980471083967346,0.0004980471084767707,0.0009961022183589863,0.0001925248532134299,-0.0004980471083967567
2,0.003764300000000999,9.959906316229652,8.129161146808173e-05,-12.0,-4.979831219884709,12.0,-0.001686541901912531,0.0004979912511495955,0.0004979912512309092,0.0009959906316229653,0.0001926602285519524,-0.0004979912511496177
2,0.003764500000000999,9.95877472060784,8.256897010561204e-05,-12.0,-4.979263506023072,12.0,-0.001686509385717572,0.0004979346074992956,0.0004979346075818867,0.000995877472060784,0.0001927975040145122,-0.0004979346074993178
2,0.0037647000000009994,9.957627398509066,8.384612757517118e-05,-12.0,-4.978687929224709,12.0,-0.001686476410260429,0.0004978771775352063,0.0004978771776190746,0.0009957627398509067,0.0001929366790160147,-0.0004978771775352284
2,0.003764900000000999,9.956464351742852,8.512308110741884e-05,-12.0,-4.978104490398533,12.0,-0.001686442975219582,0.0004978189613479421,0.0004978189614330874,0.0009956464351742853,0.0001930777529633929,-0.0004978189613479641
2,0.003765100000001,9.955285582143551,8.639982793612333e-05,-12.0,-4.977513190465872,12.0,-0.001686409080269291,0.0004977599590293588,0.0004977599591157808,0.0009955285582143552,0.0001932207252555371,-0.0004977599590293808
2,0.003765300000001,9.95409109157038,8.76763653017143e-05,-12.0,-4.976914030360473,12.0,-0.001686374725079265,0.0004977001706725557,0.0004977001707602539,0.000995409109157038,0.0001933655952834276,-0.0004977001706725774
2,0.003765500000001,9.952880881907415,8.895269046238496e-05,-12.0,-4.976307011028488,12.0,-0.001686339909315437,0.0004976395963718733,0.0004976395964608478,0.0009952880881907416,0.000193512362430065,-0.000497639596371895
2,0.0037657000000010004,9.951654955063582,9.022880067854899e-05,-12.0,-4.975692133428485,12.0,-0.001686304632639191,0.0004975782362228947,0.0004975782363131452,0.0009951654955063583,0.0001936610260704699,-0.0004975782362229163
2,0.003765900000001,9.950413312972637,9.150469322216637e-05,-12.0,-4.975069398531439,12.0,-0.00168626889470791,0.0004975160903224445,0.0004975160904139708,0.0009950413312972638,0.0001938115855717182,-0.0004975160903224662
2,0.0037661000000009997,9.949155957593193,9.27803653723025e-05,-12.0,-4.974438807320734,12.0,-0.001686232695174317,0.0004974531587685891,0.0004974531588613911,0.0009949155957593193,0.0001939640402930168,-0.0004974531587686107
2,0.0037663000000010003,9.9478828909087,9.405581442134547e-05,-12.0,-4.97380036079216,12.0,-0.001686196033687692,0.0004973894416606369,0.000497389441754714,0.00099478828909087,0.0001941183895855167,-0.0004973894416606582
2,0.003766500000001,9.94659411492744,9.533103766701245e-05,-12.0,-4.973154059953909,12.0,-0.001686158909892432,0.0004973249390991363,0.0004973249391944886,0.000994659411492744,0.0001942746327925557,-0.0004973249390991576
2,0.003766700000001,9.94528963168254,9.6606032419011e-05,-12.0,-4.972499905826581,12.0,-0.001686121323428935,0.0004972596511858788,0.000497259651282506,0.000994528963168254,0.0001944327692494988,-0.0004972596511859
2,0.003766900000001001,9.94396944323195,9.78807959945982e-05,-12.0,-4.971837899443175,12.0,-0.001686083273933714,0.0004971935780238957,0.0004971935781217978,0.000994396944323195,0.0001945927982838214,-0.000497193578023917
2,0.0037671000000010007,9.942633551658451,9.915532572435382e-05,-12.0,-4.971168041849086,12.0,-0.001686044761038397,0.0004971267197174599,0.0004971267198166364,0.000994263355165845,0.0001947547192150817,-0.000497126719717481
2,0.0037673000000010013,9.941281959069642,0.000100429618941078,-12.0,-4.970490334102114,12.0,-0.001686005784371503,0.0004970590763720844,0.000497059076472535,0.0009941281959069642,0.0001949185313550039,-0.0004970590763721055
2,0.003767500000001001,9.939914667597954,0.0001017036729940024,-12.0,-4.969804777272449,12.0,-0.001685966343556444,0.0004969906480945234,0.000496990648196248,0.0009939914667597954,0.0001950842340073394,-0.0004969906480945444
2,0.003767700000001001,9.938531679400628,0.0001029774852394638,-12.0,-4.96911137244268,12.0,-0.00168592643821297,0.0004969214349927712,0.0004969214350957694,0.0009938531679400627,0.000195251826468068,-0.000496921434992792
2,0.003767900000001001,9.93713299665973,0.0001042510530431251,-12.0,-4.96841012070779,12.0,-0.001685886067956277,0.0004968514371760626,0.0004968514372803344,0.000993713299665973,0.0001954213080252176,-0.0004968514371760833
2,0.003768100000001001,9.935718621582133,0.0001055243737830835,-12.0,-4.967701023175148,12.0,-0.001685845232398342,0.0004967806547548723,0.0004967806548604175,0.0009935718621582133,0.0001955926779590167,-0.0004967806547548932
2,0.003768300000001001,9.934288556399505,0.0001067974448405451,-12.0,-4.966984080964517,12.0,-0.001685803931145702,0.0004967090878409152,0.0004967090879477333,0.0009934288556399506,0.0001957659355418528,-0.0004967090878409358
