case,time,v(out),v(sum),v(vn),v(drive),v(in),v(vp),i(vp),i(vin),i(rf),i(d1),i(vn),i(ri),i(d2),i(rl)
2,0.0029493000000005375,0.06285122761831807,3.184498214168721e-05,-12.0,0.4474659852238913,-0.06263939140861148,12.0,-0.001152940043748228,6.26712363909734e-06,6.281938263617638e-06,1.256706102570337e-05,0.001140392282122858,-6.267123639075318e-06,1.481459269735613e-08,6.285122761831808e-06
2,0.0029495000000005376,0.06261297657153768,3.190869013561478e-05,-12.0,0.4470610523493589,-0.06240065933704108,12.0,-0.001152917648858222,6.24325680274007e-06,6.258106788140207e-06,1.251940444563227e-05,0.001140417575112721,-6.24325680271767e-06,1.484995351387169e-08,6.261297657153769e-06
2,0.0029497000000005377,0.06237462993234068,3.197278622867546e-05,-12.0,0.4466553233374398,-0.0621618287263128,12.0,-0.001152895246398293,6.219380151276803e-06,6.234265714611201e-06,1.247172870838531e-05,0.001140442879897403,-6.219380151254148e-06,1.488553138430794e-08,6.237462993234069e-06
2,0.002949900000000538,0.06213618811466871,3.203727533436974e-05,-12.0,0.4462487932992672,-0.06192289995357141,12.0,-0.001152872836418118,6.195493722913674e-06,6.210415083933434e-06,1.24240338955639e-05,0.001140468196449956,-6.195493722890579e-06,1.492132900558389e-08,6.213618811466871e-06
2,0.002950100000000538,0.06189765153313229,3.210216238047975e-05,-12.0,0.4458414572842672,-0.06168387339611875,12.0,-0.001152850418970139,6.171597555873211e-06,6.186554937075181e-06,1.237632009043477e-05,0.001140493524741036,-6.171597555849924e-06,1.495734912313661e-08,6.18976515331323e-06
2,0.002950300000000538,0.06165902060313717,3.216745242798877e-05,-12.0,0.445433310279306,-0.06144474943141105,12.0,-0.001152827994105693,6.147691688407637e-06,6.162685315070918e-06,1.232858737543197e-05,0.00114051886474268,-6.147691688383905e-06,1.499359451960486e-08,6.165902060313718e-06
2,0.002950500000000538,0.0614202957408039,3.223315057380671e-05,-12.0,0.4450243472076197,-0.06120552843705634,12.0,-0.001152805561876475,6.123776158787057e-06,6.13880625902301e-06,1.228083583298956e-05,0.001140544216426878,-6.123776158763015e-06,1.503006802685696e-08,6.142029574080391e-06
2,0.0029507000000005383,0.06118147736304857,3.229926203104658e-05,-12.0,0.4446145629278756,-0.06096621079081857,12.0,-0.001152783122334717,6.099851005309239e-06,6.114917810101752e-06,1.223306554581916e-05,0.00114056957976541,-6.099851005284962e-06,1.506677251755431e-08,6.118147736304857e-06
2,0.0029509000000005384,0.06094256588752556,3.236579205839259e-05,-12.0,0.4442039522330788,-0.06072679687061161,12.0,-0.001152760675532378,6.0759162662916e-06,6.091020009546717e-06,1.218527659802016e-05,0.001140594954730641,-6.075916266267e-06,1.510371091392672e-08,6.094256588752556e-06
2,0.0029511000000005385,0.06070356173272413,3.243274604246285e-05,-12.0,0.4437925098496179,-0.0604872870545034,12.0,-0.001152738221521975,6.051971980079547e-06,6.067112898668167e-06,1.213746907202662e-05,0.001140620341294696,-6.051971980054586e-06,1.514088618082666e-08,6.070356173272413e-06
2,0.0029513000000005386,0.06046446531788022,3.250012940608677e-05,-12.0,0.4433802304360966,-0.06024768172071333,12.0,-0.001152715760356225,6.028018185037315e-06,6.043196518847414e-06,1.208964305055016e-05,0.001140645739429852,-6.028018185011942e-06,1.517830133538549e-08,6.046446531788022e-06
2,0.0029515000000005388,0.06022527706309829,3.256794771382071e-05,-12.0,0.4429671085823594,-0.06000798124760955,12.0,-0.001152693292088337,6.004054919557976e-06,6.019270911538447e-06,1.204179861769017e-05,0.001140671149108217,-6.004054919532337e-06,1.521595943817041e-08,6.022527706309829e-06
2,0.002951700000000539,0.05998599738924447,3.2636206559693e-05,-12.0,0.4425531388082631,-0.05976818601371251,12.0,-0.001152670816770745,5.980082222053294e-06,5.995336118268478e-06,1.199393585699093e-05,0.001140696570303015,-5.980082222027221e-06,1.525386360507684e-08,5.998599738924447e-06
2,0.002951900000000539,0.05974662671809353,3.270491169462168e-05,-12.0,0.4421383155626838,-0.05952829639769228,12.0,-0.001152648334457071,5.956100130965074e-06,5.97139218063989e-06,1.194605485171918e-05,0.001140722002986605,-5.956100130938691e-06,1.529201699631693e-08,5.974662671809353e-06
2,0.002952100000000539,0.05950716547219194,3.277406888926792e-05,-12.0,0.4417226332222118,-0.05928831277836597,12.0,-0.001152625845201253,5.932108684752305e-06,5.947439140330268e-06,1.189815568763963e-05,0.001140747447131441,-5.932108684725524e-06,1.533042283068364e-08,5.950716547219194e-06
2,0.002952300000000539,0.05926761407503539,3.284368408997074e-05,-12.0,0.4413060860901414,-0.05904823553470116,12.0,-0.001152603349056465,5.908107921906268e-06,5.923477039094543e-06,1.185023844607613e-05,0.001140772902711037,-5.908107921879113e-06,1.536908437172716e-08,5.926761407503539e-06
2,0.0029525000000005393,0.05902797295090944,3.291376325291652e-05,-12.0,0.440888668395098,-0.05880806504581323,12.0,-0.001152580846077641,5.88409788093415e-06,5.899505918765653e-06,1.180230321390363e-05,0.001140798369697554,-5.884097880906615e-06,1.540800494530541e-08,5.902797295090944e-06
2,0.0029527000000005394,0.05878824252508449,3.298431252311805e-05,-12.0,0.440470374289996,-0.05856780169096351,12.0,-0.001152558336317751,5.860078600376667e-06,5.875525821256138e-06,1.175435007355619e-05,0.001140823848065449,-5.860078600348664e-06,1.544718792318551e-08,5.87882425250845e-06
2,0.0029529000000005396,0.05854842322364471,3.305533805534647e-05,-12.0,0.4400511978506028,-0.05832744584955927,12.0,-0.001152535819832508,5.836050118789848e-06,5.851536788558937e-06,1.170637911107608e-05,0.001140849337786842,-5.836050118761462e-06,1.548663674215281e-08,5.854842322364471e-06
2,0.0029531000000005397,0.05830851547368752,3.312684619545229e-05,-12.0,0.4396311330744483,-0.0580869979011579,12.0,-0.001152513296675841,5.812012474764162e-06,5.827538862749207e-06,1.165839041056271e-05,0.001140874838835994,-5.812012474735336e-06,1.552635488700252e-08,5.830851547368752e-06
2,0.0029533000000005398,0.05806851970316176,3.319884330831213e-05,-12.0,0.4392101738793497,-0.05784645822545819,12.0,-0.001152490766903677,5.787965706905941e-06,5.803532085985345e-06,1.161038405611547e-05,0.001140900351185589,-5.787965706876651e-06,1.556634590985198e-08,5.806851970316176e-06
2,0.00295350000000054,0.0578284363410572,3.327133595305792e-05,-12.0,0.4387883141022564,-0.05760582720230443,12.0,-0.001152468230570539,5.763909853855416e-06,5.779516500510415e-06,1.156236013433176e-05,0.001140925874810058,-5.763909853825749e-06,1.560661341333563e-08,5.78284363410572e-06
2,0.00295370000000054,0.05758826581724467,3.334433070828605e-05,-12.0,0.4383655474977174,-0.05736510521168653,12.0,-0.001152445687732378,5.739844954269479e-06,5.755492148653639e-06,1.151431873014364e-05,0.001140951409682846,-5.739844954239482e-06,1.564716106981561e-08,5.758826581724468e-06
2,0.00295390000000054,0.05734800856266516,3.34178343494455e-05,-12.0,0.4379418677366703,-0.05712429263373806,12.0,-0.001152423138444877,5.715771046839282e-06,5.731459072831571e-06,1.146625992931583e-05,0.001140976955778042,-5.71577104680875e-06,1.568799260501718e-08,5.734800856266516e-06
2,0.0029541000000005402,0.0571076650091951,3.349185369381028e-05,-12.0,0.4375172684048828,-0.05688338984873356,12.0,-0.001152400582763826,5.691688170273757e-06,5.707417315550129e-06,1.141818381594772e-05,0.001141002513070084,-5.691688170242738e-06,1.572911181554529e-08,5.710766500919511e-06
2,0.0029543000000005403,0.05686723558978836,3.356639573371204e-05,-12.0,0.4370917430016268,-0.05664239723709213,12.0,-0.001152378020745903,5.667596363314081e-06,5.683366919405465e-06,1.137009047857962e-05,0.001141028081532888,-5.667596363282585e-06,1.577052255648405e-08,5.686723558978837e-06
2,0.0029545000000005405,0.05662672073838491,3.36414675258999e-05,-12.0,0.436665284938101,-0.05640131517937466,12.0,-0.001152355452448259,5.643495664721973e-06,5.659307927085901e-06,1.132198000103335e-05,0.001141053661140369,-5.643495664690056e-06,1.581222875440716e-08,5.662672073838491e-06
2,0.0029547000000005406,0.05638612089004238,3.371707630721871e-05,-12.0,0.4362378875360429,-0.05616014405628126,12.0,-0.001152332877926994,5.619386113291077e-06,5.635240381373516e-06,1.127385247018386e-05,0.001141079251867881,-5.619386113258848e-06,1.585423439758618e-08,5.638612089004238e-06
2,0.0029549000000005407,0.05614543648082559,3.379322937031355e-05,-12.0,0.435809544026057,-0.05591888424865474,12.0,-0.001152310297239271,5.595267747835264e-06,5.611164325145528e-06,1.122570797346123e-05,0.00114110485369021,-5.595267747802506e-06,1.589654354981415e-08,5.614543648082559e-06
2,0.002955100000000541,0.05590466794797425,3.386993420893859e-05,-12.0,0.4353802475462009,-0.05567753613747796,12.0,-0.001152287710442938,5.571140607202016e-06,5.587079801376532e-06,1.117754659607506e-05,0.001141130466581854,-5.57114060716869e-06,1.593916033790335e-08,5.590466794797425e-06
2,0.002955300000000541,0.05566381572976702,3.39471983722819e-05,-12.0,0.4349499911402254,-0.05543610010387182,12.0,-0.001152265117596119,5.547004730258207e-06,5.562986853139474e-06,1.112936842601053e-05,0.001141156090517533,-5.547004730224411e-06,1.59820889678467e-08,5.566381572976702e-06
2,0.002955500000000541,0.05542288026568966,3.402502961001268e-05,-12.0,0.4345187677560823,-0.05519457652909543,12.0,-0.001152242518756263,5.52286015590497e-06,5.538885523607964e-06,1.10811735501426e-05,0.001141181725473081,-5.522860155870545e-06,1.602533371238333e-08,5.542288026568966e-06
2,0.002955700000000541,0.05518186199632414,3.410343574343281e-05,-12.0,0.4340865702441259,-0.05495296579455022,12.0,-0.00115221991398223,5.498706923064321e-06,5.514775856058071e-06,1.103296205534621e-05,0.00114120737142339,-5.498706923029365e-06,1.606889892526256e-08,5.518186199632415e-06
2,0.0029559000000005413,0.05494076136349174,3.41824247913364e-05,-12.0,0.4336533913555228,-0.05471126828177112,12.0,-0.001152197303332217,5.474545070691755e-06,5.490657893870041e-06,1.09847340304392e-05,0.00114123302834451,-5.474545070656246e-06,1.611278903141842e-08,5.494076136349174e-06
2,0.0029561000000005414,0.05469957881015281,3.426200485275942e-05,-12.0,0.4332192237403828,-0.05446948437243017,12.0,-0.001152174686866359,5.450374637764254e-06,5.466531680530005e-06,1.093648956174142e-05,0.001141258696211038,-5.450374637728293e-06,1.615700853974279e-08,5.469957881015281e-06
2,0.0029563000000005415,0.05445831478056002,3.434218423460117e-05,-12.0,0.4327840599461085,-0.05422761444833986,12.0,-0.001152152064642992,5.426195663293984e-06,5.442397259632542e-06,1.088822873807072e-05,0.001141284374999851,-5.426195663257446e-06,1.620156203295498e-08,5.445831478056002e-06
2,0.0029565000000005416,0.05421696972014936,3.442297132585107e-05,-12.0,0.4323478924154396,-0.05398565889144447,12.0,-0.001152129436721432,5.40200818631428e-06,5.418254674882351e-06,1.083995164685714e-05,0.001141310064687366,-5.402008186277032e-06,1.624645418234005e-08,5.421696972014936e-06
2,0.0029567000000005417,0.05397554407569063,3.450437473026669e-05,-12.0,0.4319107134847127,-0.05374361808382347,12.0,-0.001152106803163343,5.377812245893021e-06,5.394103970096037e-06,1.079165837747365e-05,0.001141335765248162,-5.377812245855374e-06,1.62916897363308e-08,5.397554407569064e-06
2,0.002956900000000542,0.05373403829518611,3.458640313748911e-05,-12.0,0.4314725153818317,-0.05350149240769508,12.0,-0.001152084164027722,5.353607881121596e-06,5.369945189204862e-06,1.074334901873808e-05,0.001141361476660009,-5.353607881083257e-06,1.633727353521233e-08,5.373403829518611e-06
2,0.002957100000000542,0.05349245282803588,3.466906546846882e-05,-12.0,0.431033290224465,-0.05325928224540741,12.0,-0.001152061519375919,5.329395131126523e-06,5.345778376256741e-06,1.069502365891317e-05,0.00114138719889884,-5.329395131087589e-06,1.638321050007665e-08,5.349245282803588e-06
2,0.002957300000000542,0.05325078812490831,3.475237072729918e-05,-12.0,0.4305930300178927,-0.0530169879794427,12.0,-0.001152038869268657,5.305174035056594e-06,5.3216035754181e-06,1.064668238792699e-05,0.001141412931941773,-5.305174035017e-06,1.642950564874693e-08,5.325078812490831e-06
2,0.002957500000000542,0.05300904463792628,3.48363281586455e-05,-12.0,0.4301517266531329,-0.05277460999241734,12.0,-0.001152016213767303,5.280944632097837e-06,5.297420830976764e-06,1.059832529487492e-05,0.001141438675765835,-5.280944632057599e-06,1.647616408283485e-08,5.300904463792628e-06
2,0.0029577000000005423,0.05276722282054032,3.492094710017908e-05,-12.0,0.4297093719047078,-0.05253214866707995,12.0,-0.001151993552934467,5.256706961458766e-06,5.273230187344014e-06,1.054995246968504e-05,0.001141464430347355,-5.256706961418013e-06,1.652319100508784e-08,5.276722282054032e-06
2,0.0029579000000005424,0.05252532312770569,3.500623713420454e-05,-12.0,0.4292659574286602,-0.05228960438630868,12.0,-0.001151970886831042,5.232461062385785e-06,5.249031689057149e-06,1.050156400200786e-05,0.001141490195664944,-5.232461062344288e-06,1.657059170664965e-08,5.252532312770569e-06
2,0.0029581000000005425,0.0522833460157714,3.509220795118466e-05,-12.0,0.4288214747602395,-0.05204697753311474,12.0,-0.001151948215520149,5.208206974148778e-06,5.224825380782022e-06,1.045315998204899e-05,0.001141515971695603,-5.208206974106593e-06,1.66183715832218e-08,5.22833460157714e-06
2,0.0029583000000005426,0.0520412919426371,3.517886948124904e-05,-12.0,0.4283759153117986,-0.05180426849063974,12.0,-0.001151925539065201,5.183944736054966e-06,5.200611307315585e-06,1.040474050167939e-05,0.001141541758416585,-5.183944736012099e-06,1.666653612466201e-08,5.20412919426371e-06
2,0.0029585000000005427,0.05179916136767054,3.526623178540273e-05,-12.0,0.4279292703704046,-0.05156147764215301,12.0,-0.001151902857529154,5.159674387437317e-06,5.176389513588514e-06,1.035630565027201e-05,0.001141567555806239,-5.159674387393842e-06,1.671509092840114e-08,5.179916136767054e-06
2,0.002958700000000543,0.05155695475184116,3.535430516048182e-05,-12.0,0.4274815310956087,-0.05131860537105513,12.0,-0.00115188017097521,5.135395967665864e-06,5.152160044668068e-06,1.030785551969782e-05,0.001141593363843237,-5.135395967621562e-06,1.676404169222655e-08,5.155695475184116e-06
2,0.002958900000000543,0.05131467255765936,3.544310005038081e-05,-12.0,0.4270326885169689,-0.05107565206087525,12.0,-0.00115185747946852,5.111109516137625e-06,5.127922945760898e-06,1.025939020210531e-05,0.001141619182504969,-5.111109516092563e-06,1.681339422522572e-08,5.131467255765937e-06
2,0.002959100000000543,0.05107231524930465,3.553262714486038e-05,-12.0,0.426582733531705,-0.05083261809526912,12.0,-0.001151834783072973,5.086815072287096e-06,5.103678262215979e-06,1.021090978714501e-05,0.001141645011770695,-5.086815072241398e-06,1.686315444199255e-08,5.107231524930465e-06
2,0.002959300000000543,0.05082988329254857,3.562289727725738e-05,-12.0,0.426131656902085,-0.05058950385801918,12.0,-0.00115181208185353,5.062512675576121e-06,5.079426039527132e-06,1.01624143689083e-05,0.001141670851619261,-5.062512675529644e-06,1.691332837458747e-08,5.082988329254857e-06
2,0.0029595000000005433,0.05058737715492091,3.571392155201711e-05,-12.0,0.4256794492530053,-0.05034630973303875,12.0,-0.001151789375875758,5.03820236550648e-06,5.055166323336889e-06,1.011390403926615e-05,0.00114169670202955,-5.038202365459077e-06,1.696392216393158e-08,5.058737715492091e-06
2,0.0029597000000005434,0.05034479730561713,3.580571122408783e-05,-12.0,0.4252261010692457,-0.05010303610436315,12.0,-0.001151766665205888,5.01388418160667e-06,5.030899159439304e-06,1.006537889036707e-05,0.001141722562980483,-5.013884181558725e-06,1.701494207488385e-08,5.034479730561713e-06
2,0.0029599000000005435,0.05010214421563829,3.589827781194606e-05,-12.0,0.4247716026928852,-0.04985968335615398,12.0,-0.001151743949908945,4.989558163445498e-06,5.006624593782635e-06,1.001683901546979e-05,0.001141748434452821,-4.989558163396593e-06,1.706639448777078e-08,5.01021442156383e-06
2,0.0029601000000005436,0.04985941835775718,3.599163302019794e-05,-12.0,0.4243159443204955,-0.04961625187269912,12.0,-0.001151721230053037,4.965224350621628e-06,4.982342672473698e-06,9.968284507833047e-06,0.001141774316424981,-4.965224350571932e-06,1.711828591017709e-08,4.985941835775718e-06
2,0.0029603000000005437,0.04961662020661867,3.608578881207397e-05,-12.0,0.4238591160003919,-0.0493727420384108,12.0,-0.001151698505705014,4.940882782772754e-06,4.95805344178066e-06,9.919715462103351e-06,0.001141800208877322,-4.940882782722288e-06,1.717062297257506e-08,4.961662020661867e-06
2,0.002960500000000544,0.04937375023871189,3.618075734674868e-05,-12.0,0.4234011076296841,-0.04912915423782292,12.0,-0.001151675776932058,4.916533499568376e-06,4.933756948136514e-06,9.871131972094549e-06,0.001141826111790593,-4.916533499516967e-06,1.722341243882769e-08,4.93737502387119e-06
2,0.002960700000000544,0.04913080893249861,3.627655106561482e-05,-12.0,0.422941908951424,-0.04888548885559454,12.0,-0.001151653043802676,4.892176540718337e-06,4.9094532381433e-06,9.822534131065375e-06,0.001141852025144972,-4.892176540666016e-06,1.727666120076774e-08,4.913080893249862e-06
2,0.002960900000000544,0.04888779676835409,3.637318260104831e-05,-12.0,0.4224815095514833,-0.04864174627650726,12.0,-0.001151630306386029,4.867811945963946e-06,4.885142358575305e-06,9.773922035605231e-06,0.001141877948920712,-4.867811945910831e-06,1.733037629130977e-08,4.888779676835409e-06
2,0.002961100000000544,0.0486447142287243,3.647066489237919e-05,-12.0,0.4220198988555762,-0.0483979268854625,12.0,-0.001151607564750013,4.843439755089574e-06,4.860824356383193e-06,9.725295779250409e-06,0.001141903883100096,-4.843439755035488e-06,1.738456487703014e-08,4.86447142287243e-06
2,0.0029613000000005443,0.04840156179805331,3.656901107470468e-05,-12.0,0.4215570661259755,-0.04815403106748504,12.0,-0.001151584818965406,4.819060007910988e-06,4.836499278697861e-06,9.67665545859031e-06,0.001141929827663313,-4.819060007855975e-06,1.743923427283763e-08,4.840156179805331e-06
2,0.0029615000000005444,0.04815833996295262,3.666823460606212e-05,-12.0,0.4210930004583912,-0.04791005920772037,12.0,-0.001151562069101988,4.794672744288668e-06,4.812167172834656e-06,9.628001169104117e-06,0.001141955782592343,-4.794672744232643e-06,1.749439193374024e-08,4.815833996295263e-06
2,0.0029617000000005445,0.04791504921212832,3.676834915382867e-05,-12.0,0.4206276907785252,-0.04766601169143196,12.0,-0.001151539315230811,4.770278004115512e-06,4.787828086297449e-06,9.579333007658786e-06,0.001141981747868697,-4.770278004058579e-06,1.755004547053231e-08,4.791504921212832e-06
2,0.0029619000000005447,0.04767169003654931,3.686936871584882e-05,-12.0,0.4201611258387825,-0.04742188890400555,12.0,-0.001151516557422744,4.745875827330013e-06,4.763482066783346e-06,9.53065107028861e-06,0.001142007723474876,-4.745875827272141e-06,1.760620264179845e-08,4.767169003654931e-06
2,0.0029621000000005448,0.04742826292938309,3.697130751767897e-05,-12.0,0.4196932942146629,-0.04717769123094295,12.0,-0.001151493795749091,4.721466253905091e-06,4.739129162186541e-06,9.481955455248325e-06,0.001142033709393812,-4.721466253846064e-06,1.76628713691602e-08,4.742826292938309e-06
2,0.002962300000000545,0.04718476838616673,3.70741801311591e-05,-12.0,0.4192241843013019,-0.04693341905786633,12.0,-0.001151471030283725,4.697049323859696e-06,4.714769420603557e-06,9.433246259404893e-06,0.001142059705606716,-4.697049323799749e-06,1.772005972965269e-08,4.718476838616673e-06
2,0.002962500000000545,0.04694120690474144,3.717800136384413e-05,-12.0,0.4187537843096791,-0.04668907277051545,12.0,-0.001151448261098129,4.672625077248954e-06,4.69040289033776e-06,9.384523580735493e-06,0.001142085712098058,-4.67262507718793e-06,1.777777597185217e-08,4.694120690474144e-06
2,0.002962700000000545,0.04669757898542935,3.728278638818044e-05,-12.0,0.418282082262977,-0.04644465275474509,12.0,-0.001151425488266449,4.648193554175546e-06,4.666029619904117e-06,9.335787518049976e-06,0.001142111728850533,-4.648193554113327e-06,1.783602850798164e-08,4.669757898542936e-06
2,0.0029629000000005452,0.04645388513097612,3.738855062975291e-05,-12.0,0.4178090659926072,-0.04620015939652919,12.0,-0.001151402711863168,4.623754794779271e-06,4.641649658034637e-06,9.287038170990858e-06,0.001142137755847432,-4.623754794715894e-06,1.789482593017393e-08,4.645388513097612e-06
2,0.0029631000000005453,0.04621012584672293,3.749530989227871e-05,-12.0,0.4173347231343661,-0.04595559308195477,12.0,-0.001151379931962582,4.599308839249229e-06,4.617263053683066e-06,9.238275638367988e-06,0.001142163793073111,-4.599308839184705e-06,1.795417700305163e-08,4.621012584672294e-06
2,0.0029633000000005454,0.04596630164055346,3.760308024614413e-05,-12.0,0.4168590411242592,-0.04571095419722609,12.0,-0.001151357148639977,4.57485572781293e-06,4.592869856030732e-06,9.189500020378993e-06,0.001142189840511923,-4.574855727747224e-06,1.801409068043062e-08,4.596630164055346e-06
2,0.0029635000000005456,0.04572241302307623,3.771187815816181e-05,-12.0,0.4163820071944578,-0.04546624312866204,12.0,-0.00115133436197203,4.550395500749023e-06,4.568470114491807e-06,9.140711417221503e-06,0.001142215898147776,-4.550395500682021e-06,1.807457609793393e-08,4.572241302307623e-06
2,0.0029637000000005457,0.04547846050758337,3.782172038971922e-05,-12.0,0.4159036083689246,-0.04522146026269344,12.0,-0.00115131157203485,4.525928198376409e-06,4.544063878719365e-06,9.0919099293707e-06,0.001142241965966128,-4.525928198308317e-06,1.813564258935642e-08,4.547846050758337e-06
2,0.002963900000000546,0.04523444461020124,3.793262409366939e-05,-12.0,0.4154238314591058,-0.0449766059858665,12.0,-0.001151288778905865,4.501453861065362e-06,4.519651198610757e-06,9.043095659522216e-06,0.001142268043952134,-4.501453860996018e-06,1.819729968209079e-08,4.523444461020124e-06
2,0.002964100000000546,0.04499036584989746,3.804460675600456e-05,-12.0,0.4149426630593756,-0.04473168068484027,12.0,-0.001151265982662846,4.476972529230425e-06,4.495232124314145e-06,8.99426870953901e-06,0.001142294132091613,-4.476972529159628e-06,1.825955710993475e-08,4.499036584989745e-06
2,0.002964300000000546,0.04474622474861742,3.815768627058952e-05,-12.0,0.4144600895424854,-0.04448668474638384,12.0,-0.001151243183385598,4.452484243337456e-06,4.470806706234683e-06,8.945429181284048e-06,0.00114232023036941,-4.452484243265443e-06,1.832242481156633e-08,4.474622474861742e-06
2,0.002964500000000546,0.04450202183127686,3.827188086919567e-05,-12.0,0.413976097054738,-0.0442416185573806,12.0,-0.001151220381152477,4.427989043898399e-06,4.446374995040766e-06,8.896577178563181e-06,0.001142346338772872,-4.42798904382498e-06,1.838591294396087e-08,4.450202183127686e-06
2,0.0029647000000005462,0.04425775762594324,3.838720923125097e-05,-12.0,0.413490671511234,-0.04399648250482216,12.0,-0.001151197576043805,4.403486971480129e-06,4.421937041671199e-06,8.847712804349595e-06,0.001142372457288474,-4.403486971405341e-06,1.845003187866414e-08,4.425775762594325e-06
2,0.0029649000000005464,0.04401343266379499,3.850369037918119e-05,-12.0,0.4130037985907518,-0.04375127697581247,12.0,-0.001151174768140896,4.378978066695233e-06,4.397492897341581e-06,8.798836163281809e-06,0.001142398585902822,-4.378978066619166e-06,1.851479221876679e-08,4.401343266379499e-06
2,0.0029651000000005465,0.04376904747932909,3.862134381229153e-05,-12.0,0.4125154637307462,-0.04350600235756524,12.0,-0.001151151957524386,4.354462370215332e-06,4.37304261355168e-06,8.749947361108568e-06,0.001142424724604299,-4.354462370137754e-06,1.858020479256862e-08,4.376904747932909e-06
2,0.0029653000000005466,0.04352460261032239,3.874018939374575e-05,-12.0,0.4120256521219576,-0.0432606590374012,12.0,-0.001151129144278076,4.329939922758587e-06,4.348586242092864e-06,8.701046503301058e-06,0.001142450873379334,-4.329939922679495e-06,1.86462806732297e-08,4.35246026103224e-06
2,0.0029655000000005467,0.04328009859804513,3.886024748851241e-05,-12.0,0.4115343487031292,-0.0430152474027516,12.0,-0.001151106328484342,4.305410765104705e-06,4.324123835055662e-06,8.652133695330466e-06,0.001142477032216917,-4.305410765024011e-06,1.871303117141816e-08,4.328009859804513e-06
2,0.002965700000000547,0.04303553598722153,3.898153884584378e-05,-12.0,0.4110415381553167,-0.04276976784115563,12.0,-0.001151083510227507,4.280874938082298e-06,4.299655444837568e-06,8.603209043778204e-06,0.001142503201105322,-4.280874938000148e-06,1.878046785590997e-08,4.303553598722153e-06
2,0.002965900000000547,0.04279091532624604,3.910408473533006e-05,-12.0,0.4105472048962991,-0.04252422074025761,12.0,-0.001151060689592294,4.256332482583117e-06,4.275181124151072e-06,8.55427265661346e-06,0.001142529380033652,-4.256332482499295e-06,1.884860254769367e-08,4.279091532624604e-06
2,0.002966100000000547,0.04254623716717643,3.922790685320959e-05,-12.0,0.4100513330746124,-0.04227860648781066,12.0,-0.001151037866664368,4.23178343955178e-06,4.250700926032323e-06,8.505324642360534e-06,0.00114255556899132,-4.231783439466386e-06,1.891744733802905e-08,4.254623716717644e-06
2,0.002966300000000547,0.04230150206591734,3.935302742219486e-05,-12.0,0.4095539065635965,-0.04203292547167387,12.0,-0.001151015041530405,4.207227849996723e-06,4.226214903849515e-06,8.456365110653952e-06,0.001142581767968031,-4.207227849909607e-06,1.898701458688865e-08,4.230150206591734e-06
2,0.0029665000000005473,0.04205671058225321,3.947946913302829e-05,-12.0,0.4090549089551291,-0.04178717807980973,12.0,-0.001150992214277968,4.182665754983047e-06,4.201723111312019e-06,8.4073941694629e-06,0.001142607976953916,-4.182665754894276e-06,1.905731693827207e-08,4.205671058225321e-06
2,0.0029667000000005474,0.0418118632800196,3.960725522357017e-05,-12.0,0.4085543235533183,-0.0415413647002883,12.0,-0.001150969384994774,4.158097195641844e-06,4.177225602479603e-06,8.358411930642351e-06,0.001142634195940278,-4.158097195551187e-06,1.912836732118859e-08,4.181186328001959e-06
2,0.0029669000000005475,0.04156696072714853,3.973640942923366e-05,-12.0,0.4080521333678829,-0.04129548572128106,12.0,-0.001150946553770916,4.133522213163482e-06,4.15272243177193e-06,8.309418504381938e-06,0.001142660424917444,-4.13352221307103e-06,1.9200178964531e-08,4.156696072714853e-06
2,0.0029671000000005476,0.04132200349585008,3.986695606533649e-05,-12.0,0.4075483211074842,-0.04104954153106589,12.0,-0.0011509237206967,4.108940848807321e-06,4.128213653978475e-06,8.260414003369299e-06,0.001142686663876907,-4.108940848713123e-06,1.927276539839703e-08,4.132200349585008e-06
2,0.0029673000000005477,0.04107699216265676,3.999891996793074e-05,-12.0,0.4070428691727202,-0.04080353251802082,12.0,-0.001150900885862507,4.084353143895059e-06,4.103699324268883e-06,8.211398540569625e-06,0.001142712912811537,-4.084353143798875e-06,1.934614047109775e-08,4.107699216265675e-06
2,0.002967500000000548,0.04083192730863312,4.013232659789385e-05,-12.0,0.4065357596490896,-0.04055745907062838,12.0,-0.001150878049360729,4.059759139820816e-06,4.079179498203523e-06,8.162372228670556e-06,0.001142739171713646,-4.059759139722627e-06,1.942031834854769e-08,4.083192730863313e-06
2,0.002967700000000548,0.04058680951939581,4.026720195280647e-05,-12.0,0.4060269742995473,-0.04031132157747281,12.0,-0.001150855211285106,4.03515887804275e-06,4.054654231744301e-06,8.113335183690396e-06,0.001142765440575726,-4.035158877942562e-06,1.949531353452589e-08,4.058680951939581e-06
2,0.002967900000000548,0.04034163938536469,4.040357270312282e-05,-12.0,0.4055164945570827,-0.04006512042723743,12.0,-0.001150832371729732,4.010552400096195e-06,4.030123581266157e-06,8.064287519427005e-06,0.001142791719391411,-4.010552399994055e-06,1.957114086854135e-08,4.034163938536469e-06
2,0.002968100000000548,0.04009641750176891,4.054146608159839e-05,-12.0,0.4050043015168237,-0.03981885600870815,12.0,-0.001150809530789153,3.985939747583345e-06,4.005587603568731e-06,8.015229353564024e-06,0.001142818008155472,-3.985939747478975e-06,1.96478155482964e-08,4.009641750176891e-06
