case,frequency_real,frequency_imag,v(drain)_real,v(drain)_imag,v(out)_real,v(out)_imag,v(ref)_real,v(ref)_imag,v(vn)_real,v(vn)_imag,v(in)_real,v(in)_imag,v(source)_real,v(source)_imag,v(vp)_real,v(vp)_imag,i(vp)_real,i(vp)_imag,i(vin)_real,i(vin)_imag,i(rd)_real,i(rd)_imag,id(j1)_real,id(j1)_imag,i(rf)_real,i(rf)_imag,i(cf)_real,i(cf)_imag,i(vn)_real,i(vn)_imag,i(vref)_real,i(vref)_imag,i(rs)_real,i(rs)_imag
2,14677.99267622055,0.0,-0.001185850268262678,-0.01608086420479766,10.92173975862673,-0.7983793929243799,0.0,0.0,0.0,0.0,1.0,0.0,0.9964996285671358,-0.02215170518444486,0.0,0.0,-0.0002268447867468382,-1.478614267794165e-05,8.225781916570405e-09,-8.460722172382784e-08,5.929251341313391e-07,8.040432102398829e-06,3.983841343092618e-06,5.538645636782482e-05,0.0009925240130059594,-7.76227687739935e-05,3.390915023111189e-06,4.734600818456177e-05,-0.0007695535044961455,3.701445063224174e-05,0.0,0.0,0.000996499628567136,-2.215170518444486e-05
2,15252.22956539003,0.0,-0.001279057062053335,-0.01670304902091416,10.91720397474415,-0.8292764435402844,0.0,0.0,0.0,0.0,1.0,0.0,0.9963736238591914,-0.02300895814664323,0.0,0.0,-0.0002269297543830984,-1.535828969385228e-05,8.878446451758082e-09,-8.796602839761388e-08,6.395285310266674e-07,8.35152451045708e-06,4.299467217146882e-06,5.752982436432329e-05,0.0009920830350884954,-8.062674853936412e-05,3.659937407063378e-06,4.917828315081718e-05,-0.0007693432302914305,3.84468996470419e-05,0.0,0.0,0.0009963736238591914,-2.300895814664323e-05
2,15848.93192461097,0.0,-0.001379614355739855,-0.01734873544117852,10.91231048708421,-0.8613414100100845,0.0,0.0,0.0,0.0,1.0,0.0,0.9962376820907611,-0.02389861405541046,0.0,0.0,-0.0002270214227807488,-1.595205514034331e-05,9.582578964213027e-09,-9.146214479403094e-08,6.898071778699278e-07,8.67436772058926e-06,4.639984170379235e-06,5.975420339526294e-05,0.0009916072804993454,-8.37442795954674e-05,3.950175612895072e-06,5.107981832593825e-05,-0.000769116373319223,3.993349563936877e-05,0.0,0.0,0.0009962376820907611,-2.389861405541046e-05
2,16468.97865482852,0.0,-0.001488094550228691,-0.01801874182433397,10.90703144014757,-0.8946150668518454,0.0,0.0,0.0,0.0,1.0,0.0,0.9960910294322581,-0.02482180399227552,0.0,0.0,-0.0002271203137471645,-1.656819266038223e-05,1.034218694983462e-08,-9.510165365125254e-08,7.440472751143457e-07,9.009370912166987e-06,5.00733054767663e-06,6.206242064003024e-05,0.000991094041071531,-8.6979326285957e-05,4.263281784467397e-06,5.305303170912143e-05,-0.0007688716422294406,4.147612900760184e-05,0.0,0.0,0.0009960910294322582,-2.482180399227551e-05
2,17113.28304161763,0.0,-0.001605113422815663,-0.01871390650063718,10.90133686750971,-0.9291391978575064,0.0,0.0,0.0,0.0,1.0,0.0,0.9959328334123139,-0.02577968701232806,0.0,0.0,-0.0002272269886329781,-1.720747440409065e-05,1.116158151814379e-08,-9.889096038543742e-08,8.025567114078314e-07,9.356953250318592e-06,5.403591584092064e-06,6.445737311180435e-05,0.00099054040340974,-9.033595108451785e-05,4.601033267570833e-06,5.510040114757924e-05,-0.0007686076478114479,4.307673694346065e-05,0.0,0.0,0.000995932833412314,-2.577968701232806e-05
2,17782.79410038904,0.0,-0.001731333216680619,-0.01943508714364721,10.89519454146238,-0.9649565670094603,0.0,0.0,0.0,0.0,1.0,0.0,0.9957621987407962,-0.02677344933376065,0.0,0.0,-0.0002273420511479385,-1.787069046814416e-05,1.204539900473661e-08,-1.028368156276647e-07,8.656666083403097e-07,9.717543571823607e-06,5.831009867641718e-06,6.694202561818166e-05,0.0009899432342721588,-9.381831176756996e-05,4.965341527968166e-06,5.722446261127093e-05,-0.0007683228960242983,4.473730208372217e-05,0.0,0.0,0.0009957621987407963,-2.677344933376065e-05
2,18478.49797422272,0.0,-0.001867465917504418,-0.02018315995786647,10.88856981354709,-1.002110880496827,0.0,0.0,0.0,0.0,1.0,0.0,0.9955781628788111,-0.02780430328006022,0.0,0.0,-0.000227466150349076,-1.855864816790315e-05,1.299862389047022e-08,-1.069463397647944e-07,9.337329587522092e-07,1.009157997893323e-05,6.291996435873061e-06,6.951940810185167e-05,0.0009892991650668282,-9.743065772167666e-05,5.358261609655311e-06,5.942780793975848e-05,-0.0007680157806046473,4.645985074944181e-05,0.0,0.0,0.0009955781628788111,-2.780430328006022e-05
2,19201.41938638781,0.0,-0.002014276722833275,-0.02095901865809414,10.88142544570617,-1.040646738659412,0.0,0.0,0.0,0.0,1.0,0.0,0.995379691348059,-0.02887348594228651,0.0,0.0,-0.0002275999838029508,-1.927217112011187e-05,1.402661306625474e-08,-1.112270496817416e-07,1.007138361416637e-06,1.047950932904707e-05,6.789142525313533e-06,7.219261227974436e-05,0.000988604575435811,-0.0001011773252717126,5.782002149620457e-06,6.171308199167861e-05,-0.0007676845752378481,4.82464507180827e-05,0.0,0.0,0.000995379691348059,-2.887348594228651e-05
2,19952.62314968858,0.0,-0.002172587708873186,-0.02176357321385504,10.87372143182358,-1.080609576565877,0.0,0.0,0.0,0.0,1.0,0.0,0.9951656727732163,-0.02998225752550015,0.0,0.0,-0.000227744300928423,-2.001209811194199e-05,1.513512147555314e-08,-1.156868879213233e-07,1.086293854436593e-06,1.088178660692752e-05,7.325231989655266e-06,7.496478749061618e-05,0.0009878555759050363,-0.0001050627319040376,6.23893596263108e-06,6.408297912011547e-05,-0.0007673274252855133,5.009920846896915e-05,0.0,0.0,0.0009951656727732164,-2.998225752550015e-05
2,20733.21573485933,0.0,-0.002343281698164335,-0.0225977483295734,10.86541480948688,-1.122045591801794,0.0,0.0,0.0,0.0,1.0,0.0,0.9949349136526612,-0.03113189933976869,0.0,0.0,-0.0002278999065228327,-2.077928172997817e-05,1.633032915797846e-08,-1.203342544978834e-07,1.171640849082167e-06,1.12988741647867e-05,7.903254398396797e-06,7.783913565193594e-05,0.000987047989583422,-0.0001090913692462025,6.731611206033104e-06,6.65402388894009e-05,-0.0007669423390593288,5.202026583552011e-05,0.0,0.0,0.0009949349136526612,-3.11318993397687e-05
2,21544.3469003186,0.0,-0.002527306330029289,-0.02346248162828791,10.85645946187777,-1.165001657903524,0.0,0.0,0.0,0.0,1.0,0.0,0.9946861328549685,-0.03232371139229567,0.0,0.0,-0.0002280676644736968,-2.15745867191558e-05,1.761886970639992e-08,-1.251780416222922e-07,1.263653165014644e-06,1.173124081414396e-05,8.526418822395786e-06,8.081890521720492e-05,0.0009861773329022797,-0.0001132677946511229,7.262763130074665e-06,6.908764094057932e-05,-0.0007665271786365668,5.401179599222317e-05,0.0,0.0,0.0009946861328549686,-3.232371139229567e-05
2,22387.21138568315,0.0,-0.002725678333770354,-0.024358721503644,10.84680590979171,-1.209525221725045,0.0,0.0,0.0,0.0,1.0,0.0,0.9944179558411943,-0.03355900953308473,0.0,0.0,-0.0002282485016532609,-2.239888804046741e-05,1.900786013635454e-08,-1.302276716186623e-07,1.362839166885177e-06,1.2179360751822e-05,9.198168306278896e-06,8.390738401449262e-05,0.0009852387953950515,-0.000117596621219196,7.835326413715275e-06,7.17279989039491e-05,-0.0007660796502187428,5.607599869659335e-05,0.0,0.0,0.0009944179558411942,-3.355900953308473e-05
2,23263.05067153601,0.0,-0.00293948800222843,-0.02528742460166319,10.83640109390235,-1.255664182867688,0.0,0.0,0.0,0.0,1.0,0.0,0.9941289086161529,-0.03483912210218401,0.0,0.0,-0.0002284434119983469,-2.325306859124465e-05,2.050493214989247e-08,-1.354931383371177e-07,1.469744001114215e-06,1.26437123008316e-05,9.922195019682929e-06,8.710789083602926e-05,0.0009842272185286197,-0.0001220825060765504,8.452448079080573e-06,7.446415324777304e-05,-0.0007655972940376898,5.821509469973452e-05,0.0,0.0,0.000994128908616153,-3.483912210218401e-05
2,24173.15480804078,0.0,-0.003169903860464895,-0.02624955289040497,10.82518814752468,-1.303466753138004,0.0,0.0,0.0,0.0,1.0,0.0,0.9938174114157566,-0.03616538602197891,0.0,0.0,-0.0002286534607665036,-2.413801655104519e-05,2.211826475580745e-08,-1.409850523921043e-07,1.584951930232448e-06,1.312477644520248e-05,1.07024560696207e-05,9.042376563723147e-05,0.0009831370736108922,-0.0001267301367116025,9.117500969484765e-06,7.729896294247609e-05,-0.0007650774738213739,6.043131923078732e-05,0.0,0.0,0.0009938174114157566,-3.616538602197891e-05
2,25118.86431509553,0.0,-0.003418177520890131,-0.02724607027211203,10.81310616029823,-1.35298129382781,0.0,0.0,0.0,0.0,1.0,0.0,0.9934817721421099,-0.03753914227324712,0.0,0.0,-0.0002288797889617999,-2.505462231081057e-05,2.385661818400322e-08,-1.46714690581849e-07,1.709088760445066e-06,1.362303513605602e-05,1.154318994468131e-05,9.385835819162734e-05,0.0009819624388156126,-0.0001315442151554563,9.83409776605869e-06,8.023529580950109e-05,-0.0007645173658381577,6.272691445339401e-05,0.0,0.0,0.0009934817721421099,-3.753914227324713e-05
2,26101.57215682508,0.0,-0.003685648712100642,-0.02827793868881727,10.80008993340962,-1.404256128434737,0.0,0.0,0.0,0.0,1.0,0.0,0.9931201795635647,-0.03896173068880657,0.0,0.0,-0.0002291236179209344,-2.600377494117734e-05,2.572936900297185e-08,-1.526940498714244e-07,1.842824356050321e-06,1.413896934440863e-05,1.244893354796199e-05,9.741501503591506e-05,0.0009806969753846052,-0.000136529439774593,1.060610550626298e-05,8.327601741356773e-05,-0.0007639139475502654,6.510412078353928e-05,0.0,0.0,0.0009931201795635647,-3.896173068880657e-05
2,27122.72579331998,0.0,-0.003973750463858616,-0.02934611366872552,10.78606972720732,-1.457339328263459,0.0,0.0,0.0,0.0,1.0,0.0,0.9927306963034384,-0.04043448399363912,0.0,0.0,-0.0002293862540403424,-2.698635815186201e-05,2.774654631540078e-08,-1.589359063491017e-07,1.986875231929308e-06,1.467305683436276e-05,1.342453975936514e-05,0.0001010970645269939,0.0009793339030903878,-0.000141690484426982,1.143766055368531e-05,8.64239783465174e-05,-0.0007632639859130874,6.756516695001491e-05,0.0,0.0,0.0009927306963034383,-4.043448399363912e-05
2,28183.82931264423,0.0,-0.004284014425012472,-0.03045153925703947,10.77097100233689,-1.51227846817066,0.0,0.0,0.0,0.0,1.0,0.0,0.9923112516487246,-0.04195872101545083,0.0,0.0,-0.0002296690936244294,-2.800324569066093e-05,2.991886886714129e-08,-1.654538795928474e-07,2.142007212506236e-06,1.522576962851974e-05,1.447519544877503e-05,0.0001049077998204773,0.0009778659750688161,-0.0001470319747155209,1.233318395225436e-05,8.968199974041827e-05,-0.0007625640253746679,7.011225867090132e-05,0.0,0.0,0.0009923112516487247,-4.195872101545084e-05
2,29286.44564625204,0.0,-0.004618076284609751,-0.03159514227134795,10.75471415584295,-1.56912034954416,0.0,0.0,0.0,0.0,1.0,0.0,0.9918596342189862,-0.04353573898483501,0.0,0.0,-0.0002299736278296161,-2.905529612763635e-05,3.225778285846911e-08,-1.722625029103711e-07,2.309038142304875e-06,1.579757113567398e-05,1.560643983944822e-05,0.0001088504595681872,0.0009762854521623961,-0.0001525584610559325,1.329739707906716e-05,9.305285683737091e-05,-0.000761810375642602,7.274756581097941e-05,0.0,0.0,0.0009918596342189862,-4.353573898483501e-05
2,30432.19887107688,0.0,-0.004977681258823363,-0.0327778258183504,10.73721425405443,-1.627910687444052,0.0,0.0,0.0,0.0,1.0,0.0,0.9913734845458865,-0.04516680483968635,0.0,0.0,-0.000230301447667336,-3.014334696695153e-05,3.477550019304194e-08,-1.793772999413098e-07,2.488840629411682e-06,1.63889129091752e-05,1.682418309522531e-05,0.0001129282061208089,0.0009745840769508542,-0.0001582743882604366,1.433533748813233e-05,9.653926043380792e-05,-0.0007609990993010518,7.547320787759659e-05,0.0,0.0,0.0009913734845458865,-4.516680483968635e-05
2,31622.77660168344,0.0,-0.005364689597640471,-0.03400046200566939,10.71838076449298,-1.688693758686856,0.0,0.0,0.0,0.0,1.0,0.0,0.9908502876255884,-0.04685314544443596,0.0,0.0,-0.0002306542490239094,-3.126820802583363e-05,3.748503683847541e-08,-1.86814868133094e-07,2.682344798820236e-06,1.70002310028347e-05,1.813472497568766e-05,0.0001171441010116729,0.0009727530476867387,-0.000164184061324242,1.545237481217818e-05,0.0001001438360083762,-0.0007601259993824661,7.829123770590474e-05,0.0,0.0,0.0009908502876255884,-4.685314544443596e-05
2,32859.93247600617,0.0,-0.005781082055267506,-0.03526388377997132,10.6981172895289,-1.751512007530649,0.0,0.0,0.0,0.0,1.0,0.0,0.9902873655197014,-0.04859593663125794,0.0,0.0,-0.000231033837652439,-3.243065401813128e-05,4.040025090230289e-08,-1.945929696216328e-07,2.890541027633753e-06,1.763194188998566e-05,1.954477336968384e-05,0.0001215010774890595,0.0009707829924009197,-0.000170291607089939,1.665422656096815e-05,0.0001038691003351901,-0.0007591866070212339,8.12036231785801e-05,0.0,0.0,0.0009902873655197014,-4.859593663125794e-05
2,34145.48873833563,0.0,-0.006228965256950936,-0.03656887582075379,10.67632130505757,-1.816405605528764,0.0,0.0,0.0,0.0,1.0,0.0,0.9896818700957039,-0.05039629096788777,0.0,0.0,-0.0002314421340633421,-3.363141627814314e-05,4.353587994756174e-08,-2.027306300628846e-07,3.114482628475468e-06,1.82844379103769e-05,2.106146247946539e-05,0.000126001909858137,0.0009686639434961864,-0.0001766009314560876,1.794697362202469e-05,0.0001077174353788843,-0.0007581761693390421,8.421222682052087e-05,0.0,0.0,0.0009896818700957039,-5.039629096788777e-05
2,35481.33892335714,0.0,-0.006710576882202002,-0.03791616441820004,10.65288390808682,-1.883411962073121,0.0,0.0,0.0,0.0,1.0,0.0,0.9890307760149157,-0.05225524415539975,0.0,0.0,-0.0002318811782547892,-3.487117355939484e-05,4.690757698274184e-08,-2.112482459700543e-07,3.355288441101001e-06,1.895808220910002e-05,2.2692370384708e-05,0.0001306491793904023,0.0009663853132071907,-0.0001831156717917721,1.933707523303008e-05,0.0001116910592651379,-0.0007570896377444569,8.73187831078176e-05,0.0,0.0,0.0009890307760149159,-5.225524415539976e-05
2,36869.45064519533,0.0,-0.007228290570230111,-0.03930640626370776,10.62768957781623,-1.952565182158534,0.0,0.0,0.0,0.0,1.0,0.0,0.9883308740952824,-0.05417373995957632,0.0,0.0,-0.0002323531341850149,-3.615054184337441e-05,5.053194446082922e-08,-2.201677011116832e-07,3.614145285115056e-06,1.965320313185388e-05,2.444553566764832e-05,0.0001354452365592077,0.0009639358703720952,-0.0001898391442198958,2.083138315424313e-05,0.0001157919941209476,-0.0007559216568570615,9.052487332959769e-05,0.0,0.0,0.0009883308740952824,-5.417373995957632e-05
2,38311.86849557243,0.0,-0.007784620437653267,-0.04074017608338799,10.60061595555381,-2.023895467981599,0.0,0.0,0.0,0.0,1.0,0.0,0.9875787651974715,-0.05615261358178652,0.0,0.0,-0.0002328602938954649,-3.747006309492984e-05,5.442656551133894e-08,-2.295124925160968e-07,3.892310218826633e-06,2.037008804169399e-05,2.63294727273486e-05,0.0001403921593656786,0.0009613037190356343,-0.0001967742854399813,2.243715472390174e-05,0.0001200220305838086,-0.0007546665543062825,9.383189784617496e-05,0.0,0.0,0.0009875787651974714,-5.615261358178652e-05
2,39810.71705534926,0.0,-0.008382225081277506,-0.04221795304835665,10.57153364965667,-2.097428461159533,0.0,0.0,0.0,0.0,1.0,0.0,0.9867708548061428,-0.05819257338006283,0.0,0.0,-0.0002334050811622079,-3.883019290341905e-05,5.861003150745009e-08,-2.393078666050203e-07,4.191112540638753e-06,2.110897652417833e-05,2.835318535259762e-05,0.0001454917075312792,0.0009584762794850528,-0.000203923588777947,2.416206442973352e-05,0.0001243826887891478,-0.000753318331689512,9.724104559441504e-05,0.0,0.0,0.0009867708548061428,-5.819257338006283e-05
2,41368.20402388459,0.0,-0.009023910919938594,-0.04374010590141972,10.54030607259617,-2.173184522635532,0.0,0.0,0.0,0.0,1.0,0.0,0.9859033485036502,-0.06029418085887676,0.0,0.0,-0.0002339900545468288,-4.023128695572475e-05,6.310196493784853e-08,-2.495809659407673e-07,4.511955459969297e-06,2.187005295070986e-05,3.052617805933568e-05,0.000150745272352848,0.0009554402724092525,-0.0002112890341776655,2.601421357545529e-05,0.0001288751756620322,-0.0007518706570194822,0.0001007532607039813,0.0,0.0,0.0009859033485036502,-6.029418085887676e-05
2,42986.62347082227,0.0,-0.00971263470915007,-0.04530687674824198,10.50678931823288,-2.251177947750449,0.0,0.0,0.0,0.0,1.0,0.0,0.9849722485607822,-0.06245782885759274,0.0,0.0,-0.0002346179096928136,-4.16735862924511e-05,6.792303641028479e-08,-2.603609870140092e-07,4.856317354575035e-06,2.265343837412099e-05,3.285846462998239e-05,0.0001561538220446789,0.0009521817069672098,-0.0002188720118892856,2.800213756277268e-05,0.0001335003383636811,-0.0007503168590366482,0.0001043692061081375,0.0,0.0,0.0009849722485607822,-6.245782885759274e-05
2,44668.35921509578,0.0,-0.01045150504081582,-0.04691836347280426,10.47083208843197,-2.331416114530537,0.0,0.0,0.0,0.0,1.0,0.0,0.9839733518981983,-0.06468371788341302,0.0,0.0,-0.0002352914806988959,-4.315720131219114e-05,7.309497446233466e-08,-2.716793494191712e-07,5.225752520407911e-06,2.345918173640213e-05,3.53605732192831e-05,0.0001617178424318802,0.0009486858736533771,-0.0002266732396647124,3.013481024737033e-05,0.0001382586137771147,-0.0007486499238085198,0.0001080892240582082,0.0,0.0,0.0009839733518981983,-6.468371788341302e-05
2,46415.88833612725,0.0,-0.01124378261774872,-0.04857450075244213,10.43227567924462,-2.413898563994731,0.0,0.0,0.0,0.0,1.0,0.0,0.9829022497026251,-0.06697183055556452,0.0,0.0,-0.0002360137403740747,-4.468209450000926e-05,7.864056669624088e-08,-2.835698766580329e-07,5.62189130887436e-06,2.428725037622106e-05,3.804354731512223e-05,0.0001674372729116941,0.0009449373429541992,-0.0002346926733439167,3.242164476246534e-05,0.0001431499739609723,-0.0007468624940912272,0.0001119132934865874,0.0,0.0,0.000982902249702625,-6.697183055556452e-05
2,48231.7848223925,0.0,-0.01209287906960643,-0.05027503966762614,10.3909540380058,-2.498616012251465,0.0,0.0,0.0,0.0,1.0,0.0,0.9817543290131321,-0.06932190415432861,0.0,0.0,-0.0002367877991666933,-4.624806187680797e-05,8.458365059167725e-08,-2.960689886750155e-07,6.046439534803217e-06,2.513751983381307e-05,4.091894176445645e-05,0.0001733114376667101,0.0009409199708992668,-0.0002429294108097137,3.48724901367744e-05,0.0001481738675578574,-0.0007449468719785135,0.0001158409842075686,0.0,0.0,0.000981754329013132,-6.93219041543286e-05
2,50118.72336272663,0.0,-0.01300235405362282,-0.05201952592648961,10.3466939038295,-2.585549295364009,0.0,0.0,0.0,0.0,1.0,0.0,0.9805247766242093,-0.07173340130209964,0.0,0.0,-0.0002376169025269936,-4.785471318752288e-05,9.094909218642504e-08,-3.092159060555623e-07,6.501177026811411e-06,2.600976296324481e-05,4.399881299586611e-05,0.0001793389721980358,0.0009366169127205295,-0.000251381589406191,3.74976229667005e-05,0.000153329157215265,-0.0007428950254169675,0.000119871408001071,0.0,0.0,0.0009805247766242094,-7.173340130209964e-05
2,52079.48328595401,0.0,-0.01397591036082479,-0.05380727675456576,10.29931504508505,-2.674668249444912,0.0,0.0,0.0,0.0,1.0,0.0,0.979208585683011,-0.07420547884481823,0.0,0.0,-0.0002385044264572311,-4.95014508735403e-05,9.776275065506272e-08,-3.230528656076115e-07,6.987955180412398e-06,2.690363837728288e-05,4.729570249346173e-05,0.0001855177453495835,0.0009320106459402043,-0.0002600462770600094,4.030773333713928e-05,0.0001586140531650239,-0.0007406985992184922,0.0001240031666938368,0.0,0.0,0.000979208585683011,-7.420547884481823e-05
2,54116.95265464572,0.0,-0.01501738672717634,-0.0556373565368508,10.2486306084716,-2.765930530223566,0.0,0.0,0.0,0.0,1.0,0.0,0.9778005653868236,-0.07673695505166724,0.0,0.0,-0.000239453870965467,-5.118744791035579e-05,1.050514266659288e-07,-3.376253467912829e-07,7.508693363588171e-06,2.78186782684254e-05,5.082261250501108e-05,0.0001918447771187314,0.000927083004308478,-0.0002689193575171898,4.331390412403645e-05,0.0001640260432129494,-0.0007383489312452474,0.000128234297434332,0.0,0.0,0.0009778005653868235,-7.673695505166723e-05
2,56234.13251903423,0.0,-0.01613074803038628,-0.05750855134269724,10.19444759521885,-2.859280378441614,0.0,0.0,0.0,0.0,1.0,0.0,0.9762953542121363,-0.07932627530955509,0.0,0.0,-0.0002404688511430386,-5.291162462733867e-05,1.12842792264368e-07,-3.529823081597468e-07,8.065374015193138e-06,2.875427567134862e-05,5.459297290373023e-05,0.000198316152695491,0.000921815224100671,-0.0002779954103132059,4.652758275778879e-05,0.0001695618195155911,-0.0007358370744905973,0.0001325622154565442,0.0,0.0,0.0009762953542121364,-7.93262753095551e-05
2,58434.14133735106,0.0,-0.01732007253814905,-0.05941934251458857,10.13656748066772,-2.954647339890221,0.0,0.0,0.0,0.0,1.0,0.0,0.974687437126848,-0.08197147655723022,0.0,0.0,-0.0002415530855499615,-5.467262467678813e-05,1.211652999247825e-07,-3.691764326218522e-07,8.660036269074522e-06,2.970967125729429e-05,5.862059807268531e-05,0.000204926933343447,0.0009161880043540875,-0.0002872675863332991,4.996054448353845e-05,0.0001752172026668102,-0.0007331538258044668,0.0001369836547407133,0.0,0.0,0.0009746874371268481,-8.197147655723022e-05
2,60720.21956909812,0.0,-0.01858953586404222,-0.06136787955982811,10.07478699395056,-3.051944951723791,0.0,0.0,0.0,0.0,1.0,0.0,0.9729711672500749,-0.0846701507822249,0.0,0.0,-0.0002427103816043941,-5.646879036841357e-05,1.300480683461402e-07,-3.862643799325677e-07,9.294767932021109e-06,3.068393977991406e-05,6.291963264837218e-05,0.0002116710649319991,0.000910181582670049,-0.0002967274800941566,5.362484612681572e-05,0.0001809870637842055,-0.0007302897620444226,0.0001414946071108258,0.0,0.0,0.000972971167250075,-8.46701507822249e-05
2,63095.73444801856,0.0,-0.01994339128487188,-0.06335195264960997,10.00889907460747,-3.151069409868195,0.0,0.0,0.0,0.0,1.0,0.0,0.9711407924272988,-0.08741940799226547,0.0,0.0,-0.000243944617656755,-5.82981376481273e-05,1.395207425479213e-07,-4.043070443604185e-07,9.971695642435941e-06,3.167597632480498e-05,6.75044849518292e-05,0.0002185412851509671,0.0009037758282180167,-0.000306365000187593,5.753276936600223e-05,0.0001868652454742095,-0.0007272352844271412,0.0001460902604554504,0.0,0.0,0.0009711407924272988,-8.741940799226547e-05
2,65564.18494179708,0.0,-0.02138594607998767,-0.06536896510255845,9.938694022647974,-3.251898235874533,0.0,0.0,0.0,0.0,1.0,0.0,0.9691904871794725,-0.09021583917093029,0.0,0.0,-0.0002452597214358532,-6.015833106398638e-05,1.496133258702375e-07,-4.233698149738479e-07,1.069297303999384e-05,3.268448255127922e-05,7.23897469584923e-05,0.0002255290306844561,0.0008969503535468502,-0.0003161682396703602,6.16967525325525e-05,0.0001928444827642118,-0.0007239806718501995,0.0001507649369231201,0.0,0.0,0.0009691904871794725,-9.02158391709303e-05
2,68129.20690579529,0.0,-0.02292153357122806,-0.0674159063089598,9.863960857684033,-3.354288965418914,0.0,0.0,0.0,0.0,1.0,0.0,0.9671143904601852,-0.09305547983427652,0.0,0.0,-0.0002466596445817038,-6.20466591353952e-05,1.603559816087276e-07,-4.435228354355097e-07,1.146076678561403e-05,3.37079531544799e-05,7.759009971940853e-05,0.0002326243458887517,0.0008896846467223848,-0.0003261233485584637,6.612931001226132e-05,0.0001989163253183655,-0.000720516143905725,0.0001555120321214409,0.0,0.0,0.0009671143904601853,-9.305547983427652e-05
2,70794.57843841292,0.0,-0.02455448057408027,-0.06948932563636258,9.784488901207721,-3.458077884757951,0.0,0.0,0.0,0.0,1.0,0.0,0.9649066496118439,-0.09593377491930946,0.0,0.0,-0.0002481483329951351,-6.396001061848011e-05,1.71778802238556e-07,-4.648412596032172e-07,1.227724028704014e-05,3.474466281818129e-05,8.312020325449412e-05,0.0002398157948049516,0.0008819582251595878,-0.0003362144109838642,7.084293841297304e-05,0.0002050710624974446,-0.0007168319342399365,0.0001603239565387826,0.0,0.0,0.0009649066496118439,-9.593377491930946e-05
2,73564.22544596322,0.0,-0.026289070018779,-0.07158530794527272,9.700069593744054,-3.563078845732386,0.0,0.0,0.0,0.0,1.0,0.0,0.962561470846751,-0.09884554585414397,0.0,0.0,-0.0002497296927870263,-6.589485224087199e-05,1.839115445197116e-07,-4.874054986209881e-07,1.31445350093895e-05,3.579265397263636e-05,8.899457010154012e-05,0.0002470903786350593,0.0008737508122897303,-0.0003464233299878242,7.585000880308066e-05,0.0002112976530771151,-0.0007129183748019741,0.0001651920806082785,0.0,0.0,0.000962561470846751,-9.884554585414397e-05
2,76442.22742525907,0.0,-0.02812949856687075,-0.07369945143281084,9.610498555359168,-3.669082194248501,0.0,0.0,0.0,0.0,1.0,0.0,0.9600731764886584,-0.1017849607801954,0.0,0.0,-0.0002514075516678593,-6.78472085597348e-05,1.967833292447478e-07,-5.113014545606405e-07,1.406474928343537e-05,3.684972571640542e-05,9.522742193085153e-05,0.0002544334611120746,0.0008650425378870511,-0.0003567297233468306,8.116264451791775e-05,0.0002175836616962177,-0.0007087659913750932,0.0001701066850324784,0.0,0.0,0.0009600731764886584,-0.0001017849607801954
2,79432.82347242715,0.0,-0.03007982913644458,-0.07582684860926682,9.515577893739518,-3.775853851402241,0.0,0.0,0.0,0.0,1.0,0.0,0.957436269091911,-0.1047455090143936,0.0,0.0,-0.0002531856156983148,-6.981264467684212e-05,2.10422305005759e-07,-5.366207350662945e-07,1.503991456822229e-05,3.791342430463341e-05,0.0001018325289321557,0.0002618287044893249,0.0008558141624647608,-0.0003671108342387848,8.67925842841046e-05,0.0002239152043578429,-0.0007043656105855667,0.0001750569181845352,0.0,0.0,0.0009574362690919111,-0.0001047455090143936
2,82540.4185268008,0.0,-0.03214393835957341,-0.07796207129339346,9.415118758688083,-3.883134590347354,0.0,0.0,0.0,0.0,1.0,0.0,0.9546455024061262,-0.1077199809487667,0.0,0.0,-0.0002550674214231718,-7.178625261811122e-05,2.248552761325478e-07,-5.634608428893945e-07,1.60719691797867e-05,3.898103564669673e-05,0.0001088230320540627,0.0002692580191482027,0.0008460473256281957,-0.0003775414609398588,9.275103073033785e-05,0.0002302769055394346,-0.0006997084783362251,0.00018003076258441,0.0,0.0,0.0009546455024061262,-0.0001077199809487667
2,85769.58985908833,0.0,-0.03432545912978235,-0.0800991605821945,9.308944135352538,-3.990639555409705,0.0,0.0,0.0,0.0,1.0,0.0,0.9516959589729134,-0.1107004546792172,0.0,0.0,-0.0002570562835306212,-7.376264224975837e-05,2.401072958971257e-07,-5.919253337147321e-07,1.716272956489118e-05,4.004958029109725e-05,0.000116211248630848,0.0002767015300601169,0.0008357248176379626,-0.0003879939100730488,9.904848474049779e-05,0.000236651869669859,-0.0006947863893080886,0.0001850150126055383,0.0,0.0,0.0009516959589729134,-0.0001107004546792172
2,89125.09381337342,0.0,-0.03662771855581459,-0.08223162280416678,9.196891860790247,-4.098058072538882,0.0,0.0,0.0,0.0,1.0,0.0,0.9485831339269597,-0.1136782907272333,0.0,0.0,-0.0002591552383286455,-7.573593764814701e-05,2.562012271930958e-07,-6.221239353083395e-07,1.83138592779073e-05,4.111581140208339e-05,0.0001240084624678238,0.0002841375635186234,0.0008248308726863288,-0.0003984379781811649,0.0001056945665621978,0.0002430216698849173,-0.0006895918268166601,0.0001899952656883586,0.0,0.0,0.0009485831339269597,-0.0001136782907272333
