case,frequency_real,frequency_imag,v(bufferin)_real,v(bufferin)_imag,v(direct)_real,v(direct)_imag,v(vn)_real,v(vn)_imag,v(in)_real,v(in)_imag,v(out)_real,v(out)_imag,v(vp)_real,v(vp)_imag,i(vp)_real,i(vp)_imag,i(vin)_real,i(vin)_imag,i(rl1)_real,i(rl1)_imag,i(rs2)_real,i(rs2)_imag,i(vn)_real,i(vn)_imag,i(rs1)_real,i(rs1)_imag,i(rl2)_real,i(rl2)_imag
2,52079.48328595401,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9999612514138024,-0.005269668280347743,0.0,0.0,-0.0004999750664512609,2.634807510941851e-06,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004999750664512609,2.634807510941851e-06,9.090909090909092e-05,0.0,0.0009999612514138025,-5.269668280347743e-06
2,54116.95265464572,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9999590387798596,-0.005475817742199829,0.0,0.0,-0.0004999739601454778,2.73788120013223e-06,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004999739601454778,2.73788120013223e-06,9.090909090909092e-05,0.0,0.0009999590387798597,-5.475817742199829e-06
2,56234.13251903423,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.999956649643666,-0.005690030769362914,0.0,0.0,-0.0004999727655894473,2.844986631230276e-06,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004999727655894473,2.844986631230276e-06,9.090909090909092e-05,0.0,0.000999956649643666,-5.690030769362915e-06
2,58434.14133735106,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9999540699265485,-0.005912622646933387,0.0,0.0,-0.0004999714757439253,2.956281445191293e-06,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004999714757439253,2.956281445191293e-06,9.090909090909092e-05,0.0,0.0009999540699265484,-5.912622646933387e-06
2,60720.21956909812,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9999512844270056,-0.00614392097270742,0.0,0.0,-0.0004999700830082277,3.071929439257706e-06,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004999700830082277,3.071929439257706e-06,9.090909090909092e-05,0.0,0.0009999512844270056,-6.14392097270742e-06
2,63095.73444801856,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9999482767311892,-0.006384266136200875,0.0,0.0,-0.0004999685791755165,3.1921008064674e-06,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004999685791755165,3.1921008064674e-06,9.090909090909092e-05,0.0,0.0009999482767311892,-6.384266136200875e-06
2,65564.18494179708,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9999450291162415,-0.006634011816082453,0.0,0.0,-0.0004999669553844635,3.316972384367586e-06,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004999669553844635,3.316972384367586e-06,9.090909090909092e-05,0.0,0.0009999450291162414,-6.634011816082453e-06
2,68129.20690579529,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9999415224459424,-0.00689352549670071,0.0,0.0,-0.0004999652020670278,3.446727913275385e-06,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004999652020670278,3.446727913275385e-06,9.090909090909092e-05,0.0,0.0009999415224459425,-6.89352549670071e-06
2,70794.57843841292,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9999377360580325,-0.007163189004407066,0.0,0.0,-0.0004999633088921956,3.581558304437083e-06,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004999633088921956,3.581558304437083e-06,9.090909090909092e-05,0.0,0.0009999377360580325,-7.163189004407066e-06
2,73564.22544596322,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9999336476425713,-0.007443399064399244,0.0,0.0,-0.000499961264705133,3.72166191844669e-06,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.000499961264705133,3.72166191844669e-06,9.090909090909092e-05,0.0,0.0009999336476425712,-7.443399064399244e-06
2,76442.22742525907,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9999292331105963,-0.007734567878831451,0.0,0.0,-0.0004999590574614535,3.867244854298521e-06,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004999590574614535,3.867244854298521e-06,9.090909090909092e-05,0.0,0.0009999292331105965,-7.73456787883145e-06
2,79432.82347242715,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9999244664523298,-0.008037123726960277,0.0,0.0,-0.000499956674156421,4.018521249456522e-06,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.000499956674156421,4.018521249456522e-06,9.090909090909092e-05,0.0,0.0009999244664523298,-8.037123726960277e-06
2,82540.4185268008,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9999193195840921,-0.008351511588117496,0.0,0.0,-0.0004999541007482955,4.175713591337746e-06,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004999541007482955,4.175713591337746e-06,9.090909090909092e-05,0.0,0.0009999193195840922,-8.351511588117496e-06
2,85769.58985908833,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9999137621830256,-0.008678193788323265,0.0,0.0,-0.0004999513220758506,4.339053040616509e-06,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004999513220758506,4.339053040616509e-06,9.090909090909092e-05,0.0,0.0009999137621830257,-8.678193788323266e-06
2,89125.09381337342,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.999907761508665,-0.009017650671375475,0.0,0.0,-0.0004999483217689865,4.508779766763981e-06,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004999483217689865,4.508779766763981e-06,9.090909090909092e-05,0.0,0.0009999077615086651,-9.017650671375475e-06
2,92611.87281287817,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.999901282210304,-0.009370381295272774,0.0,0.0,-0.0004999450821525572,4.68514329625793e-06,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004999450821525572,4.68514329625793e-06,9.090909090909092e-05,0.0,0.000999901282210304,-9.370381295272774e-06
2,96235.06263980764,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9998942861190347,-0.009736904154850071,0.0,0.0,-0.000499941584142273,4.86840287389548e-06,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.000499941584142273,4.86840287389548e-06,9.090909090909092e-05,0.0,0.0009998942861190348,-9.736904154850072e-06
2,99999.9999999987,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9998867320232407,-0.01011775793152624,0.0,0.0,-0.0004999378071325472,5.05882783766393e-06,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004999378071325472,5.05882783766393e-06,9.090909090909092e-05,0.0,0.0009998867320232408,-1.011775793152624e-05
2,103912.2303835156,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9998785754262334,-0.01051350227108349,0.0,0.0,-0.0004999337288752598,5.256698007626123e-06,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004999337288752598,5.256698007626123e-06,9.090909090909092e-05,0.0,0.0009998785754262334,-1.051350227108349e-05
2,107977.5162327696,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9998697682846154,-0.01092471859041655,0.0,0.0,-0.0004999293253489662,5.462304089292073e-06,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004999293253489662,5.462304089292073e-06,9.090909090909092e-05,0.0,0.0009998697682846154,-1.092471859041655e-05
2,112201.8454301949,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9998602587258405,-0.0113520109142076,0.0,0.0,-0.0004999245706176283,5.675948091949799e-06,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004999245706176283,5.675948091949799e-06,9.090909090909092e-05,0.0,0.0009998602587258404,-1.13520109142076e-05
2,116591.4401179817,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.999849990743329,-0.0117960067424983,0.0,0.0,-0.0004999194366782575,5.897943762449634e-06,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004999194366782575,5.897943762449634e-06,9.090909090909092e-05,0.0,0.000999849990743329,-1.17960067424983e-05
2,121152.7658628573,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9998389038673541,-0.01225735795014414,0.0,0.0,-0.0004999138932963096,6.128617034924992e-06,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004999138932963096,6.128617034924992e-06,9.090909090909092e-05,0.0,0.000999838903867354,-1.225735795014414e-05
2,125892.5411794151,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9998269328097876,-0.01273674171914789,0.0,0.0,-0.0004999079078280011,6.36830649695518e-06,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004999079078280011,6.36830649695518e-06,9.090909090909092e-05,0.0,0.0009998269328097876,-1.273674171914789e-05
2,130817.7474260177,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.999814007080637,-0.01323486150487728,0.0,0.0,-0.0004999014450287539,6.61736387266962e-06,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004999014450287539,6.61736387266962e-06,9.090909090909092e-05,0.0,0.000999814007080637,-1.323486150487728e-05
2,135935.6390878508,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9998000505741447,-0.01375244803717709,0.0,0.0,-0.0004998944668460209,6.876154523297756e-06,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004998944668460209,6.876154523297756e-06,9.090909090909092e-05,0.0,0.0009998000505741446,-1.375244803717709e-05
2,141253.7544622736,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9997849811220473,-0.01429026035738753,0.0,0.0,-0.0004998869321961238,7.145057965674104e-06,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004998869321961238,7.145057965674104e-06,9.090909090909092e-05,0.0,0.0009997849811220472,-1.429026035738753e-05
2,146779.926762205,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9997687100114044,-0.01484908689227668,0.0,0.0,-0.0004998787967230231,7.424468409198814e-06,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004998787967230231,7.424468409198814e-06,9.090909090909092e-05,0.0,0.0009997687100114045,-1.484908689227668e-05
2,152522.2956538998,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9997511414642052,-0.01542974656588703,0.0,0.0,-0.0004998700125382061,7.714795311754524e-06,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004998700125382061,7.714795311754524e-06,9.090909090909092e-05,0.0,0.0009997511414642053,-1.542974656588703e-05
2,158489.3192461092,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9997321720757436,-0.0160330899502803,0.0,0.0,-0.0004998605279398424,8.016463955074025e-06,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004998605279398424,8.016463955074025e-06,9.090909090909092e-05,0.0,0.0009997321720757435,-1.60330899502803e-05
2,164689.7865482846,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9997116902085212,-0.01666000045614369,0.0,0.0,-0.0004998502871097349,8.329916040036964e-06,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004998502871097349,8.329916040036964e-06,9.090909090909092e-05,0.0,0.0009997116902085213,-1.666000045614369e-05
2,171132.8304161757,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.999689575338181,-0.01731139556419,0.0,0.0,-0.00049983922978631,8.655610302363e-06,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.00049983922978631,8.655610302363e-06,9.090909090909092e-05,0.0,0.000999689575338181,-1.731139556419e-05
2,177827.9410038899,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9996656973477142,-0.01798822809824491,0.0,0.0,-0.0004998272909117474,8.994023149150581e-06,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004998272909117474,8.994023149150581e-06,9.090909090909092e-05,0.0,0.0009996656973477141,-1.798822809824491e-05
2,184784.9797422266,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9996399157658835,-0.01869148754086456,0.0,0.0,-0.0004998144002511043,9.345649316676937e-06,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004998144002511043,9.345649316676937e-06,9.090909090909092e-05,0.0,0.0009996399157658836,-1.869148754086456e-05
2,192014.1938638775,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9996120789455012,-0.01942220139226411,0.0,0.0,-0.0004998004819815813,9.711002549858032e-06,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004998004819815813,9.711002549858032e-06,9.090909090909092e-05,0.0,0.0009996120789455012,-1.942220139226411e-05
2,199526.2314968852,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9995820231768647,-0.0201814365732619,0.0,0.0,-0.0004997854542491409,1.009061630371133e-05,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004997854542491409,1.009061630371133e-05,9.090909090909092e-05,0.0,0.0009995820231768647,-2.01814365732619e-05
2,207332.1573485926,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9995495717312947,-0.02097030087285179,0.0,0.0,-0.0004997692286903416,1.048504446713545e-05,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004997692286903416,1.048504446713545e-05,9.090909090909092e-05,0.0,0.0009995495717312947,-2.097030087285179e-05
2,215443.4690031854,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9995145338293348,-0.02178994444090606,0.0,0.0,-0.000499751709916417,1.08948621092553e-05,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.000499751709916417,1.08948621092553e-05,9.090909090909092e-05,0.0,0.0009995145338293349,-2.178994444090606e-05
2,223872.1138568308,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9994767035277633,-0.02264156132638125,0.0,0.0,-0.0004997327949568114,1.132066624851425e-05,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004997327949568114,1.132066624851425e-05,9.090909090909092e-05,0.0,0.0009994767035277634,-2.264156132638125e-05
2,232630.5067153593,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9994358585191288,-0.02352639106124604,0.0,0.0,-0.0004997123726588892,1.176307664463414e-05,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004997123726588892,1.176307664463414e-05,9.090909090909092e-05,0.0,0.0009994358585191287,-2.352639106124604e-05
2,241731.548080407,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9993917588370415,-0.02444572029017027,0.0,0.0,-0.0004996903230406954,1.222273661344656e-05,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004996903230406954,1.222273661344656e-05,9.090909090909092e-05,0.0,0.0009993917588370415,-2.444572029017028e-05
2,251188.6431509545,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9993441454599602,-0.0254008844458064,0.0,0.0,-0.0004996665165927575,1.270031386453032e-05,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004996665165927575,1.270031386453032e-05,9.090909090909092e-05,0.0,0.0009993441454599601,-2.54008844458064e-05
2,261015.72156825,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9992927388056707,-0.02639326946925195,0.0,0.0,-0.0004996408135253955,1.319650136143071e-05,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004996408135253955,1.319650136143071e-05,9.090909090909092e-05,0.0,0.0009992927388056707,-2.639326946925195e-05
2,271227.2579331989,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9992372371080697,-0.02742431357500241,0.0,0.0,-0.0004996130629570453,1.371201820412715e-05,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004996130629570453,1.371201820412715e-05,9.090909090909092e-05,0.0,0.0009992372371080698,-2.742431357500241e-05
2,281838.2931264414,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9991773146672783,-0.02849550905938296,0.0,0.0,-0.000499583102039472,1.42476105332418e-05,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.000499583102039472,1.42476105332418e-05,9.090909090909092e-05,0.0,0.0009991773146672783,-2.849550905938296e-05
2,292864.4564625195,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9991126199634287,-0.02960840415107789,0.0,0.0,-0.0004995507550144551,1.480405245529314e-05,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004995507550144551,1.480405245529314e-05,9.090909090909092e-05,0.0,0.0009991126199634288,-2.960840415107789e-05
2,304321.9887107678,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9990427736238027,-0.03076460490195545,0.0,0.0,-0.0004995158321976084,1.538214698809876e-05,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004995158321976084,1.538214698809876e-05,9.090909090909092e-05,0.0,0.0009990427736238027,-3.076460490195546e-05
2,316227.7660168334,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9989673662322416,-0.03196577711590356,0.0,0.0,-0.0004994781288828742,1.598272702518539e-05,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004994781288828742,1.598272702518539e-05,9.090909090909092e-05,0.0,0.0009989673662322417,-3.196577711590356e-05
2,328599.3247600607,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.998885955968984,-0.03321364831284344,0.0,0.0,-0.000499437424162634,1.660665631778328e-05,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.000499437424162634,1.660665631778328e-05,9.090909090909092e-05,0.0,0.000998885955968984,-3.321364831284344e-05
2,341454.8873833552,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9987980660682559,-0.03451000972446462,0.0,0.0,-0.0004993934796563987,1.725483047268668e-05,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004993934796563987,1.725483047268668e-05,9.090909090909092e-05,0.0,0.0009987980660682559,-3.451000972446462e-05
2,354813.3892335703,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9987031820800677,-0.03585671831751713,0.0,0.0,-0.000499346038141793,1.792817796388642e-05,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.000499346038141793,1.792817796388642e-05,9.090909090909092e-05,0.0,0.0009987031820800677,-3.585671831751712e-05
2,368694.5064519521,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.998600748921749,-0.03725569883969485,0.0,0.0,-0.0004992948220802554,1.862766115550167e-05,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004992948220802554,1.862766115550167e-05,9.090909090909092e-05,0.0,0.000998600748921749,-3.725569883969485e-05
2,383118.6849557231,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9984901677038014,-0.03870894588223824,0.0,0.0,-0.0004992395320300783,1.935427733307541e-05,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004992395320300783,1.935427733307541e-05,9.090909090909092e-05,0.0,0.0009984901677038015,-3.870894588223823e-05
2,398107.1705534914,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9983707923136216,-0.04021852595236015,0.0,0.0,-0.0004991798449382329,2.010905973977078e-05,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004991798449382329,2.010905973977078e-05,9.090909090909092e-05,0.0,0.0009983707923136216,-4.021852595236015e-05
2,413682.0402388446,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9982419257396062,-0.04178657954744577,0.0,0.0,-0.0004991154123024158,2.089307861346265e-05,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004991154123024158,2.089307861346265e-05,9.090909090909092e-05,0.0,0.0009982419257396063,-4.178657954744578e-05
2,429866.2347082213,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9981028161170359,-0.04341532322167699,0.0,0.0,-0.0004990458581940957,2.170744222004242e-05,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004990458581940957,2.170744222004242e-05,9.090909090909092e-05,0.0,0.000998102816117036,-4.341532322167699e-05
2,446683.5921509565,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.997952652476011,-0.04510705163427153,0.0,0.0,-0.0004989707771324153,2.25532978775228e-05,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004989707771324153,2.25532978775228e-05,9.090909090909092e-05,0.0,0.000997952652476011,-4.510705163427153e-05
2,464158.8833612709,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9977905601705319,-0.04686413956688637,0.0,0.0,-0.0004988897317987698,2.343183296473232e-05,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004988897317987698,2.343183296473232e-05,9.090909090909092e-05,0.0,0.0009977905601705318,-4.686413956688637e-05
2,482317.8482239234,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9976155959666062,-0.04868904389589534,0.0,0.0,-0.0004988022505809445,2.434427590744135e-05,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004988022505809445,2.434427590744135e-05,9.090909090909092e-05,0.0,0.0009976155959666062,-4.868904389589534e-05
2,501187.2336272647,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9974267427660547,-0.05058430550319017,0.0,0.0,-0.0004987078249350102,2.529189713375724e-05,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004987078249350102,2.529189713375724e-05,9.090909090909092e-05,0.0,0.0009974267427660547,-5.058430550319017e-05
2,520794.8328595385,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9972229039414374,-0.05255255110685046,0.0,0.0,-0.0004986059065527487,2.627600998944459e-05,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004986059065527487,2.627600998944459e-05,9.090909090909092e-05,0.0,0.0009972229039414374,-5.255255110685046e-05
2,541169.5265464555,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9970028972562928,-0.05459649499045396,0.0,0.0,-0.0004984959043219522,2.729797160257869e-05,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004984959043219522,2.729797160257869e-05,9.090909090909092e-05,0.0,0.0009970028972562928,-5.459649499045396e-05
2,562341.3251903405,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9967654483436605,-0.05671894060692725,0.0,0.0,-0.000498377181065518,2.835918368545307e-05,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.000498377181065518,2.835918368545307e-05,9.090909090909092e-05,0.0,0.0009967654483436605,-5.671894060692725e-05
2,584341.4133735087,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9965091837146771,-0.05892278202964023,0.0,0.0,-0.0004982490500460221,2.946109326013068e-05,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.0004982490500460221,2.946109326013068e-05,9.090909090909092e-05,0.0,0.0009965091837146772,-5.892278202964023e-05
2,607202.1956909792,0.0,0.9999900000999992,0.0,0.09090909090909091,0.0,0.0,0.0,1.0,0.0,0.9962326232679022,-0.06121100521989062,0.0,0.0,-0.000498110771220174,3.060519329216999e-05,-9.0910090899091e-05,0.0,9.090909090909092e-05,0.0,9.999900000834395e-10,0.0,-0.000498110771220174,3.060519329216999e-05,9.090909090909092e-05,0.0,0.0009962326232679022,-6.121100521989062e-05
