case,frequency_real,frequency_imag,v(fb1)_real,v(fb1)_imag,v(hp)_real,v(hp)_imag,v(lp)_real,v(lp)_imag,v(vn)_real,v(vn)_imag,v(fb2)_real,v(fb2)_imag,v(high)_real,v(high)_imag,v(in)_real,v(in)_imag,v(low)_real,v(low)_imag,v(vp)_real,v(vp)_imag,i(vp)_real,i(vp)_imag,i(vin)_real,i(vin)_imag,i(clp)_real,i(clp)_imag,i(rg1)_real,i(rg1)_imag,i(rhp)_real,i(rhp)_imag,i(rf2)_real,i(rf2)_imag,i(vn)_real,i(vn)_imag,i(rlp)_real,i(rlp)_imag,i(rf1)_real,i(rf1)_imag,i(chp)_real,i(chp)_imag,i(rg2)_real,i(rg2)_imag
1,3.162277660168374,0.0,0.999987955355725,-0.0001993214017771523,3.947762648936555e-08,0.0001986897705743367,0.9999899606227675,-0.0001986877836964998,0.0,0.0,3.960352118434648e-08,0.0001986893721442881,7.920743840390483e-08,0.0003973807311822978,1.0,0.0,1.999985910591004,-0.0003986447967683224,0.0,0.0,-4.99888750516847e-05,3.159515059520182e-11,-1.007885525377355e-09,-3.973795411685422e-08,3.947762648936555e-12,1.986897705743367e-08,9.99987955355725e-05,-1.993214017771523e-08,3.947762648936556e-12,1.986897705743367e-08,3.960391721955835e-12,1.986913590380097e-08,-4.99888750516847e-05,3.159515059520182e-11,1.003937723254023e-09,1.986877836964998e-08,9.999979552352789e-05,-1.993233949911701e-08,3.947802126563044e-12,1.986917574720425e-08,3.960352118434649e-12,1.986893721442882e-08
1,3.285993247600649,0.0,0.9999879521963475,-0.0002071193135660353,4.262696041662083e-08,0.0002064629714974651,0.999989957473465,-0.0002064609068883962,0.0,0.0,4.276289838090059e-08,0.0002064625574778349,8.552622439078499e-08,0.0004129271795812447,1.0,0.0,1.999985904272217,-0.0004142406983252064,0.0,0.0,-4.998887505169858e-05,3.283122567348607e-11,-1.008515392170888e-09,-4.129259430155763e-08,4.262696041662083e-12,2.064629714974651e-08,9.999879521963476e-05,-2.071193135660353e-08,4.262696041662083e-12,2.064629714974651e-08,4.27633260098844e-12,2.064646221034098e-08,-4.998887505169858e-05,3.283122567348607e-11,1.004252653502569e-09,2.064609068883962e-08,9.999979520758698e-05,-2.071213847591711e-08,4.2627386686225e-12,2.0646503612718e-08,4.276289838090059e-12,2.064625574778349e-08
1,3.414548873833596,0.0,0.99998794878493,-0.0002152222975496109,4.602753294687362e-08,0.0002145402778695409,0.9999899540729265,-0.0002145381324882161,0.0,0.0,4.617431538381955e-08,0.000214539847650175,9.234909251079294e-08,0.0004290818406988265,1.0,0.0,1.999985897449348,-0.0004304467473221973,0.0,0.0,-4.99888750516847e-05,3.411565885883981e-11,-1.009195506683038e-09,-4.290805557605357e-08,4.602753294687362e-12,2.145402778695409e-08,9.999879487849301e-05,-2.152222975496109e-08,4.602753294687362e-12,2.145402778695409e-08,4.617477712697339e-12,2.145419930486515e-08,-4.99888750516847e-05,3.411565885883981e-11,1.004592707354313e-09,2.145381324882161e-08,9.999979486644183e-05,-2.152244497725865e-08,4.602799322220308e-12,2.145424232723196e-08,4.617431538381956e-12,2.14539847650175e-08
1,3.548133892335748,0.0,0.999987945101366,-0.0002236422888452598,4.969938667676558e-08,0.0002229335869866552,0.9999899504011094,-0.0002229313576730784,0.0,0.0,4.985787870586191e-08,0.0002229331399334977,9.971625599051091e-08,0.0004458685091983948,1.0,0.0,1.999985890082183,-0.0004472868141134081,0.0,0.0,-4.99888750516847e-05,3.545034203323205e-11,-1.009929877422544e-09,-4.458671739956034e-08,4.969938667676558e-12,2.229335869866552e-08,9.999879451013661e-05,-2.236422888452598e-08,4.969938667676558e-12,2.229335869866552e-08,4.9858377284649e-12,2.229353692648971e-08,-4.99888750516847e-05,3.545034203323205e-11,1.004959889061574e-09,2.229313576730784e-08,9.999979449808172e-05,-2.236445252681483e-08,4.969988367063235e-12,2.22935816322525e-08,4.985787870586191e-12,2.229331399334977e-08
1,3.686945064519569,0.0,0.9999879411239453,-0.0002323916894984662,5.366416310372575e-08,0.0002316552615933498,0.9999899464363726,-0.0002316529450638993,0.0,0.0,5.38352988594902e-08,0.0002316547970475046,1.07671136071969e-07,0.0004633119106429797,1.0,0.0,1.999985882127302,-0.0004647857029138275,0.0,0.0,-4.998887505167082e-05,3.683724108898261e-11,-1.010722832709641e-09,-4.63310523209865e-08,5.366416310372576e-12,2.316552615933499e-08,9.999879411239454e-05,-2.323916894984662e-08,5.366416310372576e-12,2.316552615933499e-08,5.383583721247883e-12,2.316571135954751e-08,-4.998887505167082e-05,3.683724108898261e-11,1.005356362737686e-09,2.316529450638993e-08,9.99997941003357e-05,-2.323940134153612e-08,5.366469974535678e-12,2.316575781459658e-08,5.38352988594902e-12,2.316547970475046e-08
1,3.831186849557281,0.0,0.9999879368292254,-0.0002414833867499763,5.794523017843872e-08,0.0002407181480918899,0.9999899421553484,-0.0002407157409344806,0.0,0.0,5.813001831610573e-08,0.000240717665368644,1.162606179323946e-07,0.0004814377379139417,1.0,0.0,1.99998587353782,-0.0004829691883338201,0.0,0.0,-4.99888750516847e-05,3.827839881545038e-11,-1.011579046116603e-09,-4.814362962078514e-08,5.794523017843873e-12,2.407181480918899e-08,9.999879368292254e-05,-2.414833867499763e-08,5.794523017843873e-12,2.407181480918899e-08,5.813059961628893e-12,2.407200725452977e-08,-4.99888750516847e-05,3.827839881545038e-11,1.005784465157866e-09,2.407157409344806e-08,9.999979367085942e-05,-2.414858015838439e-08,5.794580963074051e-12,2.407205552733708e-08,5.813001831610573e-12,2.40717665368644e-08
1,3.981071705534965,0.0,0.9999879321918932,-0.0002509307720175926,6.256782003281476e-08,0.0002501355954639057,0.9999899375328047,-0.0002501330941329644,0.0,0.0,6.27673496732351e-08,0.0002501350938517152,1.25535327019967e-07,0.000500272689054369,1.0,0.0,1.999985864263109,-0.0005018640533429055,0.0,0.0,-4.998887505169858e-05,3.97759379652926e-11,-1.01250356409136e-09,-5.002711909528247e-08,6.256782003281478e-12,2.501355954639057e-08,9.999879321918932e-05,-2.509307720175926e-08,6.256782003281476e-12,2.501355954639057e-08,6.276797734673186e-12,2.501375952026538e-08,-4.998887505169858e-05,3.97759379652926e-11,1.006246719525983e-09,2.501330941329644e-08,9.999979320712154e-05,-2.509332813253129e-08,6.25684457110151e-12,2.501380968198603e-08,6.276734967323511e-12,2.501350938517152e-08
1,4.136820402388499,0.0,0.9999879271846173,-0.0002607477606205597,6.755917769521142e-08,0.0002599214749322744,0.999989932541497,-0.000259918875743517,0.0,0.0,6.777462484400665e-08,0.0002599209536917089,1.355499274342618e-07,0.0005198445065929548,1.0,0.0,1.999985854248507,-0.0005214981287187257,0.0,0.0,-4.998887505167082e-05,4.133206430039535e-11,-1.013501835628525e-09,-5.198429498905406e-08,6.755917769521143e-12,2.599214749322744e-08,9.999879271846173e-05,-2.607477606205597e-08,6.755917769521143e-12,2.599214749322744e-08,6.777530259025515e-12,2.599235529012459e-08,-4.998887505167082e-05,4.133206430039535e-11,1.006745850296031e-09,2.59918875743517e-08,9.999979270638898e-05,-2.60750368098166e-08,6.755985328698837e-12,2.599240741470237e-08,6.777462484400666e-12,2.599209536917089e-08
1,4.298662347082268,0.0,0.9999879217778853,-0.0002709488122755916,7.294872166941311e-08,0.0002700902003921969,0.9999899271520067,-0.0002700874995172018,0.0,0.0,7.318135614821873e-08,0.0002700896587548427,1.463634441099989e-07,0.0005401820184062731,1.0,0.0,1.999985843434989,-0.0005419003340393062,0.0,0.0,-4.99888750516847e-05,4.29490698817495e-11,-1.014579744441413e-09,-5.401804008114028e-08,7.294872166941311e-12,2.700902003921969e-08,9.999879217778854e-05,-2.709488122755917e-08,7.294872166941311e-12,2.700902003921969e-08,7.318208796178022e-12,2.700923596514304e-08,-4.99888750516847e-05,4.29490698817495e-11,1.00728479932588e-09,2.700874995172018e-08,9.999979216571034e-05,-2.709515217637146e-08,7.29494511566298e-12,2.700929012942009e-08,7.318135614821873e-12,2.700896587548427e-08
1,4.466835921509622,0.0,0.9999879159398305,-0.0002815489523947259,7.876821732379813e-08,0.0002806567496415614,0.9999899213325695,-0.0002806539431021304,0.0,0.0,7.901941025444698e-08,0.0002806561868088809,1.580396107029965e-07,0.00056131518017963,1.0,0.0,1.999985831758821,-0.0005631007202789758,0.0,0.0,-4.998887505167082e-05,4.462933644402999e-11,-1.015743643553495e-09,-5.613134993111882e-08,7.876821732379814e-12,2.806567496415614e-08,9.999879159398306e-05,-2.815489523947259e-08,7.876821732379814e-12,2.806567496415614e-08,7.902020044854957e-12,2.806589933707491e-08,-4.998887505167082e-05,4.462933644402999e-11,1.007866743052421e-09,2.806539431021304e-08,9.999979158189904e-05,-2.815517678842499e-08,7.876900500597136e-12,2.806595562090578e-08,7.901941025444698e-12,2.806561868088809e-08
1,4.641588833612769,0.0,0.9999879096360439,-0.0002925637942163703,8.505196411262337e-08,0.0002916366864418583,0.9999899150488855,-0.0002916337701041573,0.0,0.0,8.53231959983805e-08,0.0002916361015840039,1.70647245228721e-07,0.0005832751195290236,1.0,0.0,1.999985819151184,-0.0005851305140706828,0.0,0.0,-4.99888750516847e-05,4.637533890231222e-11,-1.017000392912937e-09,-5.832733729128799e-08,8.505196411262336e-12,2.916366864418583e-08,9.999879096360439e-05,-2.925637942163703e-08,8.505196411262338e-12,2.916366864418583e-08,8.532404923034053e-12,2.916390179450197e-08,-4.99888750516847e-05,4.637533890231222e-11,1.008495111454177e-09,2.916337701041573e-08,9.999979095151404e-05,-2.925667198543125e-08,8.505281463226448e-12,2.916396028087227e-08,8.53231959983805e-12,2.916361015840039e-08
1,4.823178482239296,0.0,0.9999879028293713,-0.0003040095618021368,9.183699773288126e-08,0.0003030461834421399,0.9999899082639196,-0.0003030431530106098,0.0,0.0,9.212986718435964e-08,0.0003030455756967207,1.842606556673911e-07,0.0006060941818491985,1.0,0.0,1.999985805537771,-0.0006080221636998917,0.0,0.0,-4.998887505169858e-05,4.818964901464251e-11,-1.018357399639121e-09,-6.060923669145843e-08,9.183699773288127e-12,3.030461834421399e-08,9.999879028293714e-05,-3.040095618021368e-08,9.183699773288127e-12,3.030461834421399e-08,9.213078848303149e-12,3.030486061524778e-08,-4.998887505169858e-05,4.818964901464251e-11,1.009173608035319e-09,3.030431530106099e-08,9.999979027084e-05,-3.040126018977549e-08,9.183791610285859e-12,3.030492139039743e-08,9.212986718435966e-12,3.030455756967207e-08
1,5.011872336272711,0.0,0.9999878954796961,-0.0003159031139333284,9.916330840821006e-08,0.0003149020459997812,0.9999899009376823,-0.0003148988970108111,0.0,0.0,9.94795415653967e-08,0.0003149014144705804,1.989600779262091e-07,0.0006298059779553057,1.0,0.0,1.999985790838347,-0.0006318093868977963,0.0,0.0,-4.998887505167082e-05,5.007493909543054e-11,-1.019822661779247e-09,-6.298040920310524e-08,9.916330840821007e-12,3.149020459997812e-08,9.999878954796962e-05,-3.159031139333284e-08,9.916330840821007e-12,3.149020459997812e-08,9.948053636081243e-12,3.149045634847253e-08,-4.998887505167082e-05,5.007493909543054e-11,1.009906231774771e-09,3.148988970108112e-08,9.999978953586513e-05,-3.159062729644679e-08,9.916430004129415e-12,3.149051950202412e-08,9.94795415653967e-12,3.149014144705805e-08
1,5.207948328595451,0.0,0.999987887543699,-0.0003282619689422731,1.070740765863895e-07,0.0003272217369331255,0.9999898930269933,-0.0003272184647484781,0.0,0.0,1.074155372923142e-07,0.000327221080688766,2.148321487400014e-07,0.0006544454335883389,1.0,0.0,1.999985774966274,-0.0006565272205042356,0.0,0.0,-4.99888750516847e-05,5.203398606765499e-11,-1.021404815405504e-09,-6.54443473898973e-08,1.070740765863895e-11,3.272217369331255e-08,9.999878875436991e-05,-3.282619689422731e-08,1.070740765863895e-11,3.272217369331255e-08,1.074166114476872e-11,3.272243528995729e-08,-4.99888750516847e-05,5.203398606765499e-11,1.010697300674046e-09,3.272184647484781e-08,9.999978874225749e-05,-3.282652515619625e-08,1.070751473271553e-11,3.272250091504948e-08,1.074155372923142e-11,3.27221080688766e-08
1,5.411695265464624,0.0,0.9999878789746074,-0.0003411043305150714,1.156159274395842e-07,0.0003400234022424655,0.9999898844852279,-0.0003400200020424452,0.0,0.0,1.159846282255932e-07,0.000340022720315023,2.319704162974686e-07,0.0006800488408572492,1.0,0.0,1.999985757828005,-0.0006822120720734481,0.0,0.0,-4.99888750516847e-05,5.406967548118782e-11,-1.023113185571203e-09,-6.800468045189332e-08,1.156159274395842e-11,3.400234022424656e-08,9.999878789746075e-05,-3.411043305150714e-08,1.156159274395842e-11,3.400234022424655e-08,1.159857880718754e-11,3.400261205422262e-08,-4.99888750516847e-05,5.406967548118782e-11,1.011551477214656e-09,3.400200020424452e-08,9.999978788533974e-05,-3.411077415583767e-08,1.156170835988586e-11,3.40026802476488e-08,1.159846282255932e-11,3.40022720315023e-08
1,5.623413251903477,0.0,0.9999878697219143,-0.0003544491145037573,1.248392056673188e-07,0.0003533258978372397,0.9999898752620419,-0.0003533223646135935,0.0,0.0,1.252373196146983e-07,0.0003533251892207988,2.504758916025928e-07,0.00070665391169349,1.0,0.0,1.999985739322526,-0.0007089017734986597,0.0,0.0,-4.99888750516847e-05,5.618500576489967e-11,-1.024957841221666e-09,-7.066517957098117e-08,1.248392056673188e-11,3.533258978372397e-08,9.999878697219143e-05,-3.544491145037573e-08,1.248392056673188e-11,3.533258978372397e-08,1.252385719878945e-11,3.533287224726912e-08,-4.99888750516847e-05,5.618500576489967e-11,1.012473795813929e-09,3.533223646135936e-08,9.999978696006119e-05,-3.544526589949025e-08,1.248404540593755e-11,3.53329431096218e-08,1.252373196146983e-11,3.533251892207989e-08
1,5.843414133735162,0.0,0.9999878597310868,-0.0003683159767873589,1.347982722218264e-07,0.0003671488173088022,0.9999898653030749,-0.0003671451458573437,0.0,0.0,1.352281457696882e-07,0.0003671480809579561,2.704576438208342e-07,0.0007342998333967217,1.0,0.0,1.999985719340771,-0.0007366356367344858,0.0,0.0,-4.998887505167082e-05,5.83830926312312e-11,-1.02694965453354e-09,-7.342976346543189e-08,1.347982722218264e-11,3.671488173088022e-08,9.999878597310869e-05,-3.683159767873589e-08,1.347982722218264e-11,3.671488173088023e-08,1.35229498051146e-11,3.671517524387657e-08,-4.998887505167082e-05,5.83830926312312e-11,1.01346969251237e-09,3.671451458573437e-08,9.999978596096846e-05,-3.683196599471269e-08,1.347996202045486e-11,3.671524887969752e-08,1.352281457696882e-11,3.671480809579561e-08
1,6.07202195690987,0.0,0.9999878489432394,-0.0003827253422228815,1.455518247046179e-07,0.0003815125207896646,0.9999898545496299,-0.0003815087057026076,0.0,0.0,1.460159914795334e-07,0.0003815117556179518,2.920334431189816e-07,0.00076302732635346,1.0,0.0,1.999985697764968,-0.0007654545116991854,0.0,0.0,-4.998887505169858e-05,6.066717371793363e-11,-1.029100365033606e-09,-7.6302504161748e-08,1.455518247046179e-11,3.815125207896646e-08,9.999878489432395e-05,-3.827253422228815e-08,1.455518247046179e-11,3.815125207896646e-08,1.460174516394482e-11,3.815155707355081e-08,-4.998887505169858e-05,6.066717371793363e-11,1.014545037014702e-09,3.815087057026076e-08,9.99997848821729e-05,-3.827291694763039e-08,1.455532802228649e-11,3.815163359148724e-08,1.460159914795334e-11,3.815117556179519e-08
1,6.309573444801917,0.0,0.99998783729479,-0.0003976984347288534,1.571632433226346e-07,0.0003964381649417088,0.9999898429383273,-0.0003964342005997029,0.0,0.0,1.576644390715278e-07,0.0003964373698199893,3.153304547874465e-07,0.000792878704013677,1.0,0.0,1.999985674467953,-0.0007954008464420541,0.0,0.0,-4.99888750516847e-05,6.304061333822948e-11,-1.031422648767235e-09,-7.928763299230612e-08,1.571632433226346e-11,3.964381649417088e-08,9.9998783729479e-05,-3.976984347288534e-08,1.571632433226346e-11,3.964381649417088e-08,1.576660157159187e-11,3.964413341936877e-08,-4.99888750516847e-05,6.304061333822948e-11,1.015706167273312e-09,3.964342005997029e-08,9.999978371731635e-05,-3.977024117132007e-08,1.571648149550678e-11,3.964421293233583e-08,1.576644390715279e-11,3.964373698199893e-08
1,6.556418494179772,0.0,0.9999878247170844,-0.0004132573085457286,1.697009644429835e-07,0.0004119477341175287,0.9999898304007316,-0.000411943614681382,0.0,0.0,1.702421431572958e-07,0.0004119469078722923,3.404859887360232e-07,0.0008238979352136635,1.0,0.0,1.999985649312416,-0.0008265187496645427,0.0,0.0,-4.99888750516847e-05,6.550690735972241e-11,-1.033930192977897e-09,-8.238954682762519e-08,1.697009644429835e-11,4.119477341175288e-08,9.999878247170844e-05,-4.132573085457286e-08,1.697009644429835e-11,4.119477341175288e-08,1.702438455787274e-11,4.119510273413713e-08,-4.99888750516847e-05,6.550690735972241e-11,1.016959926836147e-09,4.119436146813821e-08,9.99997824595332e-05,-4.132614411188142e-08,1.697026614526279e-11,4.119518535948699e-08,1.702421431572958e-11,4.119469078722923e-08
1,6.812920690579594,0.0,0.9999878111359903,-0.0004294248807191789,1.832388839479176e-07,0.0004280640727407861,0.9999898168629476,-0.0004280597921428648,0.0,0.0,1.838232352740762e-07,0.0004280632141523929,3.676483087805052e-07,0.0008561307089369275,1.0,0.0,1.999985622150092,-0.0008588540556871651,0.0,0.0,-4.99888750516847e-05,6.806968850343528e-11,-1.03663777687025e-09,-8.561281455243783e-08,1.832388839479176e-11,4.280640727407861e-08,9.999878111359904e-05,-4.294248807191789e-08,1.832388839479176e-11,4.280640727407861e-08,1.83825073506429e-11,4.280674947845346e-08,-4.99888750516847e-05,6.806968850343528e-11,1.01831370523664e-09,4.280597921428648e-08,9.99997811014102e-05,-4.294291749679863e-08,1.832407163367571e-11,4.280683533815135e-08,1.838232352740762e-11,4.280632141523929e-08
1,7.07945784384136,0.0,0.9999877964714626,-0.0004462249648541123,1.978567927673579e-07,0.0004448109189532643,0.999989802245185,-0.0004448064708885554,0.0,0.0,1.984877608061642e-07,0.0004448100267541132,3.969775064899366e-07,0.000889624501608494,1.0,0.0,1.999985592820891,-0.0008924543919578732,0.0,0.0,-4.998887505167082e-05,7.073273153442809e-11,-1.039561358640336e-09,-8.896218379510092e-08,1.978567927673579e-11,4.448109189532643e-08,9.999877964714627e-05,-4.462249648541123e-08,1.978567927673579e-11,4.448109189532643e-08,1.984897456837724e-11,4.448144748543808e-08,-4.998887505167082e-05,7.073273153442809e-11,1.019775481503338e-09,4.448064708885555e-08,9.999977963494279e-05,-4.462294271037609e-08,1.978587713352855e-11,4.448153670624538e-08,1.984877608061642e-11,4.448100267541132e-08
1,7.356422544596393,0.0,0.9999877806370706,-0.00046368230618911,2.136408471558945e-07,0.000462212939578159,0.9999897864612884,-0.0004622083174949842,0.0,0.0,2.14322150761632e-07,0.0004622120124507817,4.286464447447718e-07,0.0009244286470216882,1.0,0.0,1.999985561151948,-0.0009273692492012819,0.0,0.0,-4.998887505167082e-05,7.349995896741186e-11,-1.042718169517464e-09,-9.244258792025389e-08,2.136408471558945e-11,4.622129395781591e-08,9.999877806370706e-05,-4.6368230618911e-08,2.136408471558945e-11,4.62212939578159e-08,2.143242939831398e-11,4.622166345709065e-08,-4.998887505167082e-05,7.349995896741186e-11,1.02135387115565e-09,4.622083174949842e-08,9.999977805148774e-05,-4.63686943012172e-08,2.13642983564366e-11,4.622175617075548e-08,2.14322150761632e-11,4.622120124507817e-08
1,7.644222742525981,0.0,0.9999877635394876,-0.0004818226180429334,2.306840764859828e-07,0.0004802957664510896,0.9999897694182295,-0.0004802909635414543,0.0,0.0,2.314197311848844e-07,0.0004802948030261654,4.628417765670808e-07,0.0009605944090003613,1.0,0.0,1.999985526956611,-0.0009636500543120472,0.0,0.0,-4.998887505169858e-05,7.637544668427122e-11,-1.046126815379575e-09,-9.605915329502085e-08,2.306840764859828e-11,4.802957664510896e-08,9.999877635394877e-05,-4.818226180429334e-08,2.306840764859828e-11,4.802957664510896e-08,2.314220453821964e-11,4.802996059741959e-08,-4.998887505169858e-05,7.637544668427122e-11,1.023058177052061e-09,4.802909635414544e-08,9.999977634171234e-05,-4.818274362691138e-08,2.306863833267476e-11,4.80300569408754e-08,2.314197311848845e-11,4.802948030261654e-08
1,7.943282347242792,0.0,0.9999877450779427,-0.0005006726196867637,2.490869315501579e-07,0.0004990860341723242,0.9999897510155583,-0.0004990810433618906,0.0,0.0,2.498812732074166e-07,0.000499085033026614,4.997650452275653e-07,0.0009981750569035583,1.0,0.0,1.999985490033337,-0.001001350246099724,0.0,0.0,-4.99888750516847e-05,7.936343011401671e-11,-1.049807386403974e-09,-9.981720683945566e-08,2.490869315501579e-11,4.990860341723243e-08,9.999877450779428e-05,-5.006726196867637e-08,2.490869315501579e-11,4.990860341723242e-08,2.498837720201487e-11,4.990900238769443e-08,-4.99888750516847e-05,7.936343011401671e-11,1.024898444168532e-09,4.990810433618906e-08,9.99997744955394e-05,-5.006776264129607e-08,2.490894224194733e-11,4.99091025032666e-08,2.498812732074166e-11,4.990850330266141e-08
1,8.25404185268016,0.0,0.9999877251436261,-0.0005202600756979321,2.689578766038342e-07,0.0005186114193358017,0.999989731144812,-0.0005186062332734691,0.0,0.0,2.698155869786464e-07,0.0005186103789899963,5.396338721131626e-07,0.001037225944083783,1.0,0.0,1.999985450164504,-0.001040525353996621,0.0,0.0,-4.99888750516847e-05,8.246831035175085e-11,-1.053781575415438e-09,-1.037222838723464e-07,2.689578766038343e-11,5.186114193358018e-08,9.999877251436262e-05,-5.202600756979321e-08,2.689578766038343e-11,5.186114193358018e-08,2.698182851345162e-11,5.186155650937864e-08,-4.99888750516847e-05,8.246831035175085e-11,1.026885518795595e-09,5.186062332734691e-08,9.99997725020878e-05,-5.202652782986893e-08,2.689605661826002e-11,5.186166054499951e-08,2.698155869786464e-11,5.186103789899963e-08
1,8.576958985908915,0.0,0.9999877036190469,-0.0005406138368530804,2.904140286380517e-07,0.0005389006812927069,0.9999897096888745,-0.0005388952923397835,0.0,0.0,2.913401629773097e-07,0.0005388996002091853,5.826832393562492e-07,0.001077804589414373,1.0,0.0,1.99998540711513,-0.001081233079844529,0.0,0.0,-4.998887505167082e-05,8.569466065710485e-11,-1.058072805836266e-09,-1.077801362639303e-07,2.904140286380517e-11,5.389006812927068e-08,9.999877036190469e-05,-5.406138368530805e-08,2.904140286380517e-11,5.389006812927069e-08,2.913430763789394e-11,5.389049892051876e-08,-4.998887505167082e-05,8.569466065710485e-11,1.029031112553813e-09,5.388952923397835e-08,9.999977034960835e-05,-5.406192429914491e-08,2.90416932778338e-11,5.389060702995198e-08,2.913401629773097e-11,5.388996002091853e-08
