case,frequency_real,frequency_imag,v(base)_real,v(base)_imag,v(in)_real,v(in)_imag,v(source)_real,v(source)_imag,v(drain)_real,v(drain)_imag,v(out)_real,v(out)_imag,v(vdd)_real,v(vdd)_imag,i(vdd)_real,i(vdd)_imag,id(j1)_real,id(j1)_imag,i(rs)_real,i(rs)_imag,ic(q1)_real,ic(q1)_imag,ib(q1)_real,ib(q1)_imag,ic(q2)_real,ic(q2)_imag,ib(q2)_real,ib(q2)_imag,i(vin)_real,i(vin)_imag,i(rd)_real,i(rd)_imag,i(rb)_real,i(rb)_imag,i(rl)_real,i(rl)_imag,i(rf)_real,i(rf)_imag
3,125892.5411794151,0.0,3.862084727785944,-0.1134181345462465,1.0,0.0,0.9874659293395848,-0.006315743784964246,-0.02685852822249385,-0.0001833629670608978,3.823797780737629,-0.1120646341435653,0.0,0.0,-0.0008592653383711554,1.924913151458269e-05,1.561469041922712e-05,7.761417982427601e-06,0.0002992320997998742,-1.913861753019468e-06,-0.0003894281957085723,4.048274453382055e-06,-2.824915075182633e-06,-7.674102283827178e-06,0.000454222452243351,-2.296227504362821e-05,3.219722929973261e-06,7.293539001242506e-06,1.577575915741017e-08,-8.996093004130341e-07,1.278977534404469e-05,8.731569860042751e-08,0.0003862084727785944,-1.134181345462465e-05,0.0001738089900335286,-5.093847006525694e-06,0.0002836331851398044,-1.05748890358601e-05
3,130817.7474260177,0.0,3.861874220763061,-0.1178503542121883,1.0,0.0,0.9874534725663666,-0.006562535272768629,-0.02685934902864335,-0.0001905157902735138,3.823589824435629,-0.1164439619632291,0.0,0.0,-0.0008592323181502159,2.000142666245381e-05,1.56317234126366e-05,8.06465878977558e-06,0.0002992283250201111,-1.98864705235413e-06,-0.0003894245450047153,4.206577991265574e-06,-2.841557208520598e-06,-7.973936984883418e-06,0.0004541760497328573,-2.385950746096382e-05,3.237122928414745e-06,7.578457429952885e-06,1.703357945236919e-08,-9.348368269163358e-07,1.279016620411588e-05,9.072180489214942e-08,0.0003861874220763061,-1.178503542121883e-05,0.0001737995374743468,-5.292907361964957e-06,0.0002836136351869263,-1.098814266904604e-05
3,135935.6390878508,0.0,3.861646939816965,-0.1224553678973901,1.0,0.0,0.9874400232010928,-0.006818945849668714,-0.02686023523322572,-0.0001979459174795833,3.823365297460105,-0.1209940218920054,0.0,0.0,-0.0008591966667531245,2.078305881165576e-05,1.565011364280888e-05,8.379713850135018e-06,0.0002992242494548766,-2.066347227172338e-06,-0.0003894206033489481,4.371065670980002e-06,-2.859525436511e-06,-8.285453889430457e-06,0.0004541259497613735,-2.479170699081068e-05,3.255909367248842e-06,7.874471118758903e-06,1.839161383338852e-08,-9.714465269263116e-07,1.279058820629796e-05,9.42599607045635e-08,0.0003861646939816966,-1.224553678973901e-05,0.0001737893317027321,-5.499728267818426e-06,0.0002835925274259012,-1.141750760423367e-05
3,141253.7544622736,0.0,3.86140155000581,-0.1272398620260891,1.0,0.0,0.987425502250038,-0.007085347454429364,-0.02686119203989851,-0.0002056638890507792,3.823122881044614,-0.1257214205819522,0.0,0.0,-0.00085915817477758,2.159516417588048e-05,1.566996912277732e-05,8.707039365933063e-06,0.0002992198491666782,-2.147074986190716e-06,-0.0003894163475775152,4.541978326703847e-06,-2.878925294254244e-06,-8.609104180670775e-06,0.0004540718580772849,-2.576022521510969e-05,3.276192576924812e-06,8.182007875905258e-06,1.985783555677368e-08,-1.009492960628504e-06,1.27910438285231e-05,9.793518526227582e-08,0.000386140155000581,-1.272398620260891e-05,0.0001737783127747552,-5.71461002645237e-06,0.0002835697378794576,-1.186360731275228e-05
3,146779.926762205,0.0,3.861136610422845,-0.1322107756420583,1.0,0.0,0.9874098244492958,-0.007362126043463982,-0.02686222506520369,-0.0002136806201808502,3.822861151741773,-0.1306330142926814,0.0,0.0,-0.0008591166161989044,2.243892201806916e-05,1.569140643913206e-05,9.047108657088772e-06,0.0002992150983179684,-2.230947285898176e-06,-0.0003894117526865602,4.719566080240478e-06,-2.899870693796847e-06,-8.945355980812177e-06,0.0004540134570732113,-2.676646459491741e-05,3.29809164428211e-06,8.501511483965576e-06,2.144085041138477e-08,-1.049032881934793e-06,1.279153574533509e-05,1.017526762765953e-07,0.0003861136610422845,-1.322107756420583e-05,0.0001737664159882624,-5.937864286030972e-06,0.0002835451327292477,-1.232708882492174e-05
3,152522.2956538998,0.0,3.860850565830751,-0.137375309201751,1.0,0.0,0.9873928977697952,-0.007649682074410549,-0.02686334037113915,-0.0002220074109875094,3.822578573158942,-0.1357359175799002,0.0,0.0,-0.0008590717470580364,2.331555616422046e-05,1.571455142882914e-05,9.40041274195323e-06,0.0002992099690211501,-2.318085477094106e-06,-0.0003894067916866836,4.90408868804192e-06,-2.922484585429546e-06,-9.294694927197266e-06,0.0004539504039425258,-2.781188021813178e-05,3.321735103605514e-06,8.833442232133144e-06,2.314994659380044e-08,-1.090125331501631e-06,1.27920668433996e-05,1.057178147559569e-07,0.0003860850565830751,-1.37375309201751e-05,0.0001737535715072246,-6.169814435450007e-06,0.0002835185675389146,-1.280862355054896e-05
3,158489.3192461092,0.0,3.860541737643255,-0.1427409335793963,1.0,0.0,0.9873746228836994,-0.007948431000771769,-0.02686454450025275,-0.0002306559564568544,3.822273487049123,-0.1410375121934144,0.0,0.0,-0.0008590233040464412,2.422633655577004e-05,1.57395399088015e-05,9.767460930225982e-06,0.0002992044311768786,-2.408615454779324e-06,-0.0003894014354458901,5.095815899830353e-06,-2.946899670585733e-06,-9.657624760484608e-06,0.00045388232869175,-2.889798158616567e-05,3.34726168156824e-06,9.178277458109635e-06,2.499514846552638e-08,-1.132831734258955e-06,1.27926402382156e-05,1.098361697413593e-07,0.0003860541737643256,-1.427409335793963e-05,0.0001737397039567783,-6.410796008791562e-06,0.0002834898864165424,-1.330890811926426e-05
3,164689.7865482846,0.0,3.860208314204118,-0.1483153992764339,1.0,0.0,0.9873548925892361,-0.008258803777106189,-0.02686584451348567,-0.0002396383561577738,3.821944103707721,-0.1465454561770783,0.0,0.0,-0.0008589710029813791,2.517258083957735e-05,1.576651846240594e-05,1.014878142702156e-05,0.0002991984522997685,-2.5026678112443e-06,-0.0003893956525205729,5.295027829028825e-06,-2.973259170269962e-06,-1.003466792408929e-05,0.0004538088319984041,-3.002633443756997e-05,3.374821100162904e-06,9.536512098614407e-06,2.69872744859773e-08,-1.177216001731349e-06,1.279325929213603e-05,1.141135029322732e-07,0.0003860208314204118,-1.483153992764339e-05,0.0001737247319867146,-6.661157098958103e-06,0.0002834589211118485,-1.382866523999721e-05
3,171132.8304161757,0.0,3.85984834031033,-0.1541067458254534,1.0,0.0,0.9873335911908196,-0.008581247374122613,-0.02686724803093404,-0.0002489671236419952,3.821588491622688,-0.1522676931609774,0.0,0.0,-0.0008589145371622545,2.615565599420398e-05,1.57956452870002e-05,1.054492194707068e-05,0.0002991919973305514,-2.600377992158368e-06,-0.0003893894089730402,5.502015335208132e-06,-3.001717653221985e-06,-1.042636617390782e-05,0.0004537294829022145,-3.119856260606663e-05,3.404574942005283e-06,9.90865924733693e-06,2.913799963576157e-08,-1.223344639456434e-06,1.279392763377811e-05,1.185557731628549e-07,0.000385984834031033,-1.541067458254534e-05,0.0001737085678010313,-6.921258780044427e-06,0.0002834254900431868,-1.436864457868548e-05
3,177827.9410038899,0.0,3.859459705922535,-0.1601233113763197,1.0,0.0,0.9873105938310871,-0.008916225302880077,-0.0268687632757752,-0.000258655195435234,3.821204566321731,-0.1582124618336809,0.0,0.0,-0.0008588535755995538,2.717697999077631e-05,1.582709110726523e-05,1.095645033783034e-05,0.0002991850284336627,-2.701886455418205e-06,-0.000389382668174967,5.717080418703379e-06,-3.032441928324807e-06,-1.083328119714689e-05,0.0004536438163173238,-3.241634990990307e-05,3.436697582710345e-06,1.029525071892897e-05,3.145992266684137e-08,-1.271286859831544e-06,1.279464917894057e-05,1.231691406834447e-07,0.0003859459705922535,-1.601233113763198e-05,0.0001736911166509877,-7.191475537894587e-06,0.0002833893972490644,-1.492962365308008e-05
3,184784.9797422266,0.0,3.859040134001435,-0.1663737424492953,1.0,0.0,0.9872857657712351,-0.009264218147122175,-0.026870399121582,-0.0002687159395092509,3.820790078356089,-0.1643883055795613,0.0,0.0,-0.0008587877611067538,2.823802348630089e-05,1.586104015921634e-05,1.138395521003439e-05,0.0002991775047791621,-2.807338832461265e-06,-0.0003893753905955097,5.940536627553791e-06,-3.065612006082109e-06,-1.125599523883951e-05,0.00045355133035203,-3.368144206878169e-05,3.471377195369998e-06,1.069683761737569e-05,3.396663853943005e-08,-1.321114700748249e-06,1.279542815313429e-05,1.279599711948814e-07,0.0003859040134001435,-1.663737424492953e-05,0.0001736722762889131,-7.472195708161876e-06,0.0002833504312584854,-1.551240874324391e-05
3,192014.1938638775,0.0,3.858587167405049,-0.1728670038367307,1.0,0.0,0.987258961615801,-0.009625724102579386,-0.02687216514328235,-0.0002791631631098232,3.820342600356563,-0.1708040822629807,0.0,0.0,-0.0008587167082445973,2.934031154681405e-05,1.589769125017225e-05,1.182804657394351e-05,0.0002991693823078185,-2.916886091690723e-06,-0.0003893675335730066,6.172709476877953e-06,-3.101422134323519e-06,-1.169511173436741e-05,0.000453451483421411,-3.499564864387976e-05,3.508816832505546e-06,1.111399090679516e-05,3.667281643006236e-08,-1.3729031504059e-06,1.279626911584874e-05,1.329348395761063e-07,0.0003858587167405049,-1.728670038367307e-05,0.0001736519363798438,-7.763821921044578e-06,0.0002833083638740762,-1.611783581604013e-05
3,199526.2314968852,0.0,3.858098154776929,-0.1796123886312285,1.0,0.0,0.9872300244777551,-0.01000125952185202,-0.026874071672028,-0.0002900111197998191,3.819859513092695,-0.1774689741375214,0.0,0.0,-0.0008586400011073719,3.04854253971496e-05,1.593725890033509e-05,1.228935647924533e-05,0.0002991606134781076,-3.03068470359152e-06,-0.0003893590510689507,6.413936880734077e-06,-3.140081913655384e-06,-1.215125594600732e-05,0.0004533436911380845,-3.636084499566073e-05,3.549235591245069e-06,1.154730198238913e-05,3.959428372113516e-08,-1.4267302787301e-06,1.279717698668e-05,1.381005332380091e-07,0.0003858098154776929,-1.796123886312285e-05,0.0001736299778678498,-8.06677155170552e-06,0.000283262948861494,-1.674677146156694e-05
3,207332.1573485926,0.0,3.857570235350772,-0.1866195283540015,1.0,0.0,0.9871987850795018,-0.01039135946323492,-0.02687612985426084,-0.0003012745155548356,3.819337990461496,-0.1843924978543036,0.0,0.0,-0.0008585571909389828,3.167500419349722e-05,1.597997457199842e-05,1.276853965620549e-05,0.0002991511469937884,-3.148896807040885e-06,-0.0003893498934029356,6.664569596504081e-06,-3.181817498540862e-06,-1.262507560117937e-05,0.000453227322964049,-3.777897425319842e-05,3.59286986784807e-06,1.19973832388964e-05,4.274811640934746e-08,-1.482677375860497e-06,1.279815707345754e-05,1.434640550261122e-07,0.0003857570235350772,-1.866195283540015e-05,0.0001736062722937044,-8.381477175195617e-06,0.0002832139205381995,-1.740011383910687e-05
3,215443.4690031854,0.0,3.857000322592012,-0.1938984031524629,1.0,0.0,0.9871650607850846,-0.01079657824156346,-0.02687835171529342,-0.0003129685137288618,3.818774983327236,-0.1915845145388099,0.0,0.0,-0.0008584677935665613,3.291074681418356e-05,1.602608799281512e-05,1.32662741552786e-05,0.0002991409275106317,-3.271690376231353e-06,-0.0003893400069673201,6.924971681760588e-06,-3.226872890294062e-06,-1.311724152969341e-05,0.0004531016986064266,-3.925204928770164e-05,3.639974708120365e-06,1.24648686334856e-05,4.615273639886838e-08,-1.540829098214697e-06,1.279921510252068e-05,1.490326255851723e-07,0.0003857000322592013,-1.938984031524629e-05,0.0001735806810603289,-8.70838702449136e-06,0.0002831609922542152,-1.807879362972465e-05
3,223872.1138568308,0.0,3.856385086591589,-0.201459352030755,1.0,0.0,0.9871286545585918,-0.01121748997884004,-0.02688075022771052,-0.0003251087386826022,3.818167202128526,-0.1990552399003677,0.0,0.0,-0.0008583712866383139,3.419441366330151e-05,1.607586857996679e-05,1.378326198194354e-05,0.0002991298953207854,-3.399239387527285e-06,-0.0003893293339198289,7.195520963520362e-06,-3.27551132867619e-06,-1.36284482968566e-05,0.0004529660841385146,-4.078215468172472e-05,3.690825260676243e-06,1.295041423955536e-05,4.982801617465901e-08,-1.60127362268194e-06,1.280035725129072e-05,1.548136850869534e-07,0.000385638508659159,-2.01459352030755e-05,0.0001735530546422057,-9.047965450016712e-06,0.0002831038547569935,-1.878377499215277e-05
3,232630.5067153593,0.0,3.855720935121751,-0.209313083070951,1.0,0.0,0.9870893538434304,-0.01165468915204215,-0.0268833393849471,-0.0003377112778401373,3.817511098163642,-0.2068152543325401,0.0,0.0,-0.0008582671066514058,3.552782848086598e-05,1.612960697252165e-05,1.432022972303047e-05,0.0002991179860131607,-3.531723985467318e-06,-0.0003893178118526205,7.476609519711841e-06,-3.32801678921339e-06,-1.415941482882086e-05,0.0004528196878262661,-4.237144868418476e-05,3.745718340454596e-06,1.345469878738323e-05,5.379539138211806e-08,-1.664102809552001e-06,1.280159018330814e-05,1.608148942095892e-07,0.0003855720935121751,-2.09313083070951e-05,0.000173523231734711,-9.400693378751823e-06,0.0002830421744320212,-1.95160565180498e-05
3,241731.548080407,0.0,3.855003993258229,-0.2174706835959117,1.0,0.0,0.9870469293568108,-0.01210879113510799,-0.0268861342804137,-0.000350792681908161,3.816802843459593,-0.2148755129560102,0.0,0.0,-0.00085815464575488,3.691288015216301e-05,1.618761667971736e-05,1.487792916024584e-05,0.0002991051301081245,-3.66933064700242e-06,-0.0003893053734361652,7.768644172616918e-06,-3.384695593806018e-06,-1.471088502600386e-05,0.0004526616556390017,-4.402216513979201e-05,3.804974110349505e-06,1.397842418697429e-05,5.807798187098606e-08,-1.729412374841958e-06,1.280292108591129e-05,1.670441342419814e-07,0.0003855003993258229,-2.174706835959117e-05,0.0001734910383390724,-9.767068770727734e-06,0.0002829755914102782,-2.027667218209022e-05
3,251188.6431509545,0.0,3.8542300814668,-0.2259436302172213,1.0,0.0,0.9870011337934241,-0.01258043273164262,-0.0268891511925492,-0.0003643699629596805,3.816038309124178,-0.2232473555480722,0.0,0.0,-0.0008580332483115322,3.835152450775781e-05,1.62502358533928e-05,1.545713786597422e-05,0.000299091252664674,-3.812252342922005e-06,-0.0003892919460359814,8.072046993925698e-06,-3.445878142655141e-06,-1.528362835980296e-05,0.0004524910664221531,-4.573661537980627e-05,3.868937889297825e-06,1.452231602779665e-05,6.270072179410884e-08,-1.797302072746735e-06,1.280435771073771e-05,1.735095061712764e-07,0.00038542300814668,-2.259436302172213e-05,0.0001734562867783717,-1.014760707036692e-05,0.0002829037175330754,-2.106669228164296e-05
3,261015.72156825,0.0,3.853394692046814,-0.2347437987031018,1.0,0.0,0.986951700431957,-0.01307027269437712,-0.0268924076762156,-0.0003784605900445381,3.815213042074908,-0.2319425162944258,0.0,0.0,-0.0008579022072019923,3.984578610433196e-05,1.631782919325835e-05,1.605865977572991e-05,0.0002990762728581688,-3.960688695265794e-06,-0.0003892774513003367,8.387255820959984e-06,-3.511920776013094e-06,-1.587844044713728e-05,0.0004523069267084014,-4.7517190059102e-05,3.937982095652388e-06,1.508712404935067e-05,6.769049938500802e-08,-1.867875889009155e-06,1.280590841724552e-05,1.802193285926372e-07,0.0003853394692046814,-2.347437987031018e-05,0.0001734187746397686,-1.054284164974663e-05,0.0002828261341642952,-2.188722436000486e-05
3,271227.2579331989,0.0,3.852492963817562,-0.2438834735916908,1.0,0.0,0.9868983416377048,-0.01357899222684354,-0.02689592266087273,-0.0003930824819475924,3.814322240032054,-0.2409731332895695,0.0,0.0,-0.0008577607598532141,4.13977599750333e-05,1.639078999421436e-05,1.668332573084361e-05,0.0002990601035265772,-4.114846129346529e-06,-0.00038926180471692,8.714724783483588e-06,-3.583207774751217e-06,-1.649614359658284e-05,0.0004521081651420799,-4.936636092239327e-05,4.012508335167649e-06,1.567362257568597e-05,7.307630707201842e-08,-1.941242246082461e-06,1.28075822194632e-05,1.871821342607583e-07,0.0003852492963817563,-2.438834735916909e-05,0.0001733782836378206,-1.095332424043498e-05,0.0002827423898394349,-2.27394141062726e-05
3,281838.2931264414,0.0,3.851519654927307,-0.2533753574643799,1.0,0.0,0.9868407472541882,-0.0141072954620889,-0.02689971655598121,-0.0004082539966676901,3.8133607246571,-0.2503517577015317,0.0,0.0,-0.0008576080839719502,4.300961333636704e-05,1.646954234541668e-05,1.733199398408597e-05,0.0002990426506830873,-4.274938018814817e-06,-0.0003892449151361738,9.05492484038593e-06,-3.660153509235273e-06,-1.71375873190061e-05,0.0004518936264903576,-5.128668248006711e-05,4.092949643435151e-06,1.628261090605286e-05,7.888940262069229e-08,-2.017514221043496e-06,1.280938883618153e-05,1.944066650798524e-07,0.0003851519654927307,-2.533753574643799e-05,0.0001733345783935045,-1.137962535006962e-05,0.0002826519977402912,-2.362444622394428e-05
3,292864.4564625195,0.0,3.850469113658442,-0.2632325797819812,1.0,0.0,0.9867785828762913,-0.01465590991253792,-0.02690381136411217,-0.0004239939171384981,3.812322912711601,-0.2600913625048925,0.0,0.0,-0.0008574432929639442,4.468358723680151e-05,1.65545434913145e-05,1.800555065994536e-05,0.0002990238129928155,-4.441184821981188e-06,-0.0003892266842589606,9.408344325359592e-06,-3.743204746499331e-06,-1.780364879464129e-05,0.0004516620652136609,-5.328079357138724e-05,4.179772893114298e-06,1.691491365283937e-05,8.51634820298656e-08,-2.096809777308908e-06,1.281133874481532e-05,2.019018653040467e-07,0.0003850469113658442,-2.632325797819813e-05,0.0001732874051232546,-1.18223346593133e-05,0.000282554432983531,-2.454354525923546e-05
3,304321.9887107678,0.0,3.84933524709562,-0.27346870517315,1.0,0.0,0.98671148799707,-0.01522558688431682,-0.02690823080228203,-0.0004403214326528133,3.811202785104884,-0.2702053506728739,0.0,0.0,-0.0008572654310177799,4.642199813021525e-05,1.664628636539154e-05,1.870491016017621e-05,0.0002990034812112333,-4.613814207368735e-06,-0.0003892070060863736,9.775489500527211e-06,-3.832843126209691e-06,-1.849523328748439e-05,0.0004514121385660088,-5.53514187898646e-05,4.273481376810976e-06,1.757138101678724e-05,9.193486493973541e-08,-2.17925201131076e-06,1.281344323918192e-05,2.096768726918159e-07,0.0003849335247095621,-2.7346870517315e-05,0.0001732364902320402,-1.228206139422154e-05,0.0002824491297107814,-2.549797637885571e-05
3,316227.7660168334,0.0,3.848111487517853,-0.2840977410496308,1.0,0.0,0.9866390740200165,-0.01581710184846203,-0.02691300043201078,-0.0004572561153873833,3.8099938536933,-0.2807075627045947,0.0,0.0,-0.0008570734678311764,4.822723935495564e-05,1.674530230783674e-05,1.943101550401023e-05,0.0002989815375818232,-4.793061166200614e-06,-0.0003891857663287343,1.015688511676759e-05,-3.929587816403038e-06,-1.92132744966829e-05,0.0004511423991946032,-5.750136974219822e-05,4.374617576949835e-06,1.825288898819515e-05,9.924269334193535e-08,-2.264969415402422e-06,1.281571449143371e-05,2.177410073273254e-07,0.0003848111487517853,-2.840977410496308e-05,0.0001731815388042409,-1.275943466839067e-05,0.0002823354779673283,-2.648904608561327e-05
3,328599.3247600607,0.0,3.846790756369024,-0.2951341444063386,1.0,0.0,0.9865609221281962,-0.01643125476044855,-0.02691814779866823,-0.0004748178913540277,3.808689125687201,-0.2916122833472301,0.0,0.0,-0.0008568662929574547,5.010178249676344e-05,1.685216397887359e-05,2.018483859105896e-05,0.0002989578551903625,-4.979168109226835e-06,-0.0003891628417713832,1.055307497924935e-05,-4.03399836046035e-06,-1.995873483327133e-05,0.0004508512872071992,-5.973354610857297e-05,4.483766134470539e-06,1.896033946138514e-05,1.071291444111914e-07,-2.35409615839235e-06,1.281816561841344e-05,2.261037577876322e-07,0.0003846790756369024,-2.951341444063386e-05,0.0001731222329857819,-1.325510378851046e-05,0.0002822128203559005,-2.751810285867815e-05
3,341454.8873833552,0.0,3.845365425655789,-0.306592827645856,1.0,0.0,0.9864765810013459,-0.01706887031837248,-0.02692370258065734,-0.0004930270050201649,3.807281065516486,-0.3029342473546153,0.0,0.0,-0.0008566427097477791,5.20481786109089e-05,1.696748847992607e-05,2.096738037342052e-05,0.0002989322972731351,-5.172384944961357e-06,-0.0003891380995942144,1.096462251646916e-05,-4.146677727232255e-06,-2.073260560912519e-05,0.0004505371216736369,-6.205093646786006e-05,4.601557028618075e-06,1.969466024811743e-05,1.15639658304825e-07,-2.446772385242407e-06,1.282081075269397e-05,2.347747642953166e-07,0.0003845365425655789,-3.06592827645856e-05,0.0001730582302507494,-1.376973851611887e-05,0.000282080448451514,-2.858653770362428e-05
3,354813.3892335703,0.0,3.843827276616419,-0.3184891632465108,1.0,0.0,0.9863855643717032,-0.01773079814890191,-0.02692969674902537,-0.0005119039767555664,3.805761554000113,-0.3146886441036557,0.0,0.0,-0.0008564014288651722,5.406905927574264e-05,1.709194069523178e-05,2.177967092182345e-05,0.0002989047164762737,-5.372969136030883e-06,-0.0003891113966421582,1.139211135077354e-05,-4.268275576648612e-06,-2.153590712336844e-05,0.0004501980915277862,-6.445661884679227e-05,4.72866898051092e-06,2.045680497387756e-05,1.248231817991351e-07,-2.54314453762104e-06,1.282366511858351e-05,2.437637984550316e-07,0.0003843827276616419,-3.184891632465108e-05,0.0001729891615454597,-1.430402927743889e-05,0.000281937598962841,-2.969578459547538e-05
3,368694.5064519521,0.0,3.842167455499223,-0.3308389870705043,1.0,0.0,0.9862873484090637,-0.01841791290875717,-0.02693616473808982,-0.0005314695521628776,3.804121844660214,-0.326891120867496,0.0,0.0,-0.0008561410613446493,5.61671374463054e-05,1.722623686688712e-05,2.262276936877729e-05,0.0002988749540633527,-5.581185729926415e-06,-0.0003890825786434361,1.183614586804654e-05,-4.399491753511104e-06,-2.236968862965211e-05,0.0004498322458343262,-6.695376094703582e-05,4.865833093514694e-06,2.12477528390036e-05,1.347324286492749e-07,-2.64336569717018e-06,1.282674511337611e-05,2.530807391251798e-07,0.0003842167455499223,-3.308389870705043e-05,0.000172914629302737,-1.485868731215891e-05,0.000281783449625115,-3.084732079587389e-05
3,383118.6849557231,0.0,3.840376426285707,-0.3436586000835061,1.0,0.0,0.9861813689253479,-0.01913111428798455,-0.02694314362767616,-0.0005517446422420719,3.80235251701792,-0.339557784519643,0.0,0.0,-0.0008558601111734176,5.834520807276866e-05,1.737114841660006e-05,2.349776370964044e-05,0.0002988428390682872,-5.797307359995319e-06,-0.0003890514793722989,1.229735178388453e-05,-4.541080022468411e-06,-2.323502816571562e-05,0.0004494374833845189,-6.954561999852409e-05,5.013836743729481e-06,2.206850822446611e-05,1.454241575702047e-07,-2.747595953530093e-06,1.28300683941315e-05,2.627355439247961e-07,0.0003840376426285707,-3.436586000835061e-05,0.0001728342053189964,-1.543444475089286e-05,0.0002816171148092572,-3.204266702316585e-05
3,398107.1705534914,0.0,3.838443920190359,-0.3569647682294084,1.0,0.0,0.9860670183887799,-0.01987132689963505,-0.02695067333758511,-0.0005727502532179574,3.800443426704871,-0.3527052014158593,0.0,0.0,-0.0008555569673649038,6.060614844413323e-05,1.75275060276692e-05,2.440577044024191e-05,0.0002988081873905394,-6.021614212010622e-06,-0.0003890179197531129,1.277637670321488e-05,-4.693852057390414e-06,-2.41330322244238e-05,0.0004490115415841217,-7.223554218116042e-05,5.173527734069524e-06,2.292010011972639e-05,1.569594687389168e-07,-2.856002799369893e-06,1.283365397027863e-05,2.727382158180749e-07,0.0003838443920190359,-3.569647682294084e-05,0.0001727474284865851,-1.603205460981178e-05,0.0002814376408316091,-3.328338745162242e-05
3,413682.0402388446,0.0,3.836358881767742,-0.3707747201733975,1.0,0.0,0.9859436427377218,-0.02063950003863671,-0.02695879683488515,-0.0005945074047302018,3.798383652223079,-0.366350395170472,0.0,0.0,-0.0008552298954998677,6.295291821290135e-05,1.769620400078694e-05,2.53479340071874e-05,0.0002987708008296127,-6.254393951102034e-06,-0.0003889817069022548,1.327389066986169e-05,-4.858681698460918e-06,-2.506483524303019e-05,0.000448551984596827,-7.502696155022728e-05,5.345818725480773e-06,2.380358134747773e-05,1.694041197103735e-07,-2.9687615548941e-06,1.283752230232626e-05,2.83098764157239e-07,0.0003836358881767742,-3.707747201733976e-05,0.0001726538023737763,-1.665229068956691e-05,0.0002812440009485357,-3.457108951318353e-05
3,429866.2347082213,0.0,3.83410941145781,-0.3851061425929218,1.0,0.0,0.9858105379842167,-0.02143660729064717,-0.02696756035463668,-0.0006170370349399684,3.796161438186151,-0.3805108420105764,0.0,0.0,-0.0008548770287080537,6.538855905117383e-05,1.787820489724921e-05,2.632542604422709e-05,0.0002987304660558233,-6.495941603226414e-06,-0.0003889426331045313,1.379058670210492e-05,-5.036509490279431e-06,-2.60315988847319e-05,0.0004480561907062732,-7.792339839329663e-05,5.531691958740115e-06,2.472002755718716e-05,1.828288616191193e-07,-3.086055824539416e-06,1.284169540696985e-05,2.93827159495223e-07,0.000383410941145781,-3.851061425929218e-05,0.000172552792644825,-1.729594736411711e-05,0.0002810350900201934,-3.590742347199293e-05
3,446683.5921509565,0.0,3.831682704402646,-0.3999771726592277,1.0,0.0,0.9856669465974578,-0.02226364596947213,-0.02697701363460114,-0.0006403598909510144,3.793764134877065,-0.395204463355154,0.0,0.0,-0.0008544963580637346,6.791619388286842e-05,1.807454448292266e-05,2.7339444365038e-05,0.0002986869535143812,-6.746559384688523e-06,-0.0003889004747202734,1.432718130973022e-05,-5.228347514065076e-06,-2.703451108363272e-05,0.0004475213388605408,-8.092845693817594e-05,5.732204280008049e-06,2.56705359561927e-05,1.973097965025432e-07,-3.208077988841668e-06,1.284619696885768e-05,3.04933281405245e-07,0.0003831682704402646,-3.999771726592277e-05,0.0001724438243125938,-1.796383924341609e-05,0.0002808097188279607,-3.729408173856819e-05
3,464158.8833612709,0.0,3.829064985372703,-0.4154063873118302,1.0,0.0,0.9855120536576786,-0.02312163635923158,-0.02698721016451148,-0.0006644964027677017,3.791178133962535,-0.4104496152263039,0.0,0.0,-0.0008540857223701681,7.053902563052342e-05,1.828633698594403e-05,2.839121167946979e-05,0.0002986400162599026,-7.006556472494417e-06,-0.0003888549910200663,1.488441498753303e-05,-5.435284526652867e-06,-2.807478482100897e-05,0.0004469443943641584,-8.404582232246082e-05,5.948492482801154e-06,2.66562237436495e-05,2.129287565271065e-07,-3.33502973474303e-06,1.285105245929118e-05,3.164268584608103e-07,0.0003829064985372704,-4.154063873118302e-05,0.0001723262788164789,-1.865680069210472e-05,0.0002805666080304857,-3.873279788670723e-05
3,482317.8482239234,0.0,3.826241439648659,-0.4314127888841766,1.0,0.0,0.9853449827714781,-0.02401162073482725,-0.02699820745037181,-0.0006894665388267954,3.78838880021194,-0.4262650740562254,0.0,0.0,-0.000853642797308013,7.326033540823451e-05,1.851478068040533e-05,2.948197399669235e-05,0.0002985893887186297,-7.276248707523408e-06,-0.0003888059229431376,1.546305267957296e-05,-5.658491418323425e-06,-2.915365659725102e-05,0.0004463220936844666,-8.727925672535429e-05,6.181778978278164e-06,2.767822620884354e-05,2.297737058218016e-07,-3.46712262792406e-06,1.285628926208181e-05,3.283173994413311e-07,0.0003826241439648659,-4.314127888841766e-05,0.0001721994909187245,-1.937568518437388e-05,0.0002803043817440463,-4.022534533213981e-05
